
[00:00:00.000 --> 00:00:02.000]  各位主媒好
[00:04:05.040 --> 00:04:08.040]  留心學習哲理
[00:04:08.040 --> 00:04:11.040]  舊約學習神的話語是靠什麼呢?
[00:04:11.040 --> 00:04:13.040]  聽
[00:04:13.040 --> 00:04:15.040]  很多人都不懂得字
[00:04:15.040 --> 00:04:17.040]  所以他怎樣能夠得到真理呢?
[00:04:17.040 --> 00:04:21.040]  他爸爸聽了他的爸爸的話
[00:04:21.040 --> 00:04:24.040]  就記住了
[00:04:24.040 --> 00:04:27.040]  就跟他的子女說了
[00:04:27.040 --> 00:04:30.040]  那父親是誰呢?
[00:04:30.040 --> 00:04:33.040]  《針研》的作者是誰呢?
[00:04:33.040 --> 00:04:35.040]  是所羅門
[00:04:35.040 --> 00:04:37.040]  所羅門的父親是誰呢?
[00:04:37.040 --> 00:04:39.040]  是大衛
[00:04:39.040 --> 00:04:45.040]  所羅門將他在大衛身上學到的神的話語
[00:04:45.040 --> 00:04:49.040]  轉移給他的兒子
[00:04:49.040 --> 00:04:54.040]  這也是我們世世代代的意思
[00:04:54.040 --> 00:04:56.040]  他也說留心
[00:04:56.040 --> 00:04:59.040]  留心原文是特別小心
[00:04:59.040 --> 00:05:01.040]  很強調
[00:05:01.040 --> 00:05:03.040]  後來我們看了什麼叫留心
[00:05:03.040 --> 00:05:06.040]  用心來學習
[00:05:06.040 --> 00:05:09.040]  最寶貴人生的功課
[00:05:09.040 --> 00:05:12.040]  是要用心來學習的
[00:05:12.040 --> 00:05:14.040]  然後他說什麼呢?
[00:05:14.040 --> 00:05:18.040]  他說學習哲理
[00:05:18.040 --> 00:05:21.040]  其實原文學習不是學習
[00:05:21.040 --> 00:05:24.040]  原文是認識
[00:05:24.040 --> 00:05:27.040]  認識是什麼呢?
[00:05:27.040 --> 00:05:32.040]  認識不是單是頭腦知識
[00:05:32.040 --> 00:05:33.040]  那個認識
[00:05:33.040 --> 00:05:36.040]  當然認識有不同的層次
[00:05:36.040 --> 00:05:39.040]  這裡想解釋什麼叫哲理
[00:05:39.040 --> 00:05:42.040]  哲理原文就是辯那
[00:05:42.040 --> 00:05:47.040]  辯那就是我們學智慧書必須認識的字
[00:05:47.040 --> 00:05:52.040]  辯那就是一個更深層對事物的認識
[00:05:52.040 --> 00:05:55.040]  所以我們看的東西不是只是表面
[00:05:55.040 --> 00:05:56.040]  一個故事就是
[00:05:56.040 --> 00:05:58.040]  我早年去紐約的時候
[00:05:58.040 --> 00:06:01.040]  年輕就怎樣去唐人街
[00:06:01.040 --> 00:06:03.040]  我叔叔在紐約住
[00:06:03.040 --> 00:06:05.040]  他說你自己出去走
[00:06:05.040 --> 00:06:07.040]  我去唐人街走的時候
[00:06:07.040 --> 00:06:09.040]  看到街上有賭檔
[00:06:09.040 --> 00:06:12.040]  賭的那些我不知道叫什麼名字
[00:06:12.040 --> 00:06:13.040]  蓋著一顆骰子
[00:06:13.040 --> 00:06:17.040]  然後猜猜是三顆骰子
[00:06:17.040 --> 00:06:18.040]  三個杯蓋著一些東西
[00:06:18.040 --> 00:06:20.040]  然後猜猜是誰
[00:06:20.040 --> 00:06:23.040]  其實是手快還是眼快
[00:06:23.040 --> 00:06:25.040]  我年輕嘛
[00:06:25.040 --> 00:06:27.040]  我站在這裡半個小時
[00:06:27.040 --> 00:06:29.040]  我每一局都中
[00:06:29.040 --> 00:06:32.040]  我不是說笑
[00:06:32.040 --> 00:06:33.040]  我每一局都中
[00:06:33.040 --> 00:06:34.040]  我不明白
[00:06:34.040 --> 00:06:36.040]  我是基督徒當然不會下注
[00:06:36.040 --> 00:06:38.040]  我不明白
[00:06:38.040 --> 00:06:39.040]  我回去問我叔叔
[00:06:39.040 --> 00:06:41.040]  怎麼會呢
[00:06:41.040 --> 00:06:43.040]  如果我真的下注
[00:06:43.040 --> 00:06:44.040]  我看到那些鑰匙
[00:06:44.040 --> 00:06:46.040]  二十多年前
[00:06:46.040 --> 00:06:48.040]  二十元一百元美金下注
[00:06:48.040 --> 00:06:51.040]  我賭一局拿一百元走也不錯
[00:06:51.040 --> 00:06:52.040]  想想
[00:06:52.040 --> 00:06:54.040]  我問叔叔
[00:06:54.040 --> 00:06:55.040]  為什麼會這樣虧本生意
[00:06:55.040 --> 00:06:57.040]  當然有些人比他快
[00:06:57.040 --> 00:06:59.040]  我叔叔說
[00:06:59.040 --> 00:07:01.040]  你不明白
[00:07:01.040 --> 00:07:02.040]  你轉角的時候
[00:07:02.040 --> 00:07:03.040]  你就給他
[00:07:03.040 --> 00:07:05.040]  還要給他質量除
[00:07:05.040 --> 00:07:09.040]  變了
[00:07:09.040 --> 00:07:11.040]  有時候我們不明白
[00:07:11.040 --> 00:07:14.040]  對人性的了解
[00:07:14.040 --> 00:07:16.040]  是不足夠的
[00:07:16.040 --> 00:07:18.040]  不單是對人性
[00:07:18.040 --> 00:07:20.040]  對神的話語
[00:07:20.040 --> 00:07:23.040]  我們都是很表面的認識
[00:07:23.040 --> 00:07:25.040]  我們的生命就是這樣
[00:07:25.040 --> 00:07:27.040]  這裡想引一節經文
[00:07:27.040 --> 00:07:30.040]  你都可以解釋什麼叫變
[00:07:30.040 --> 00:07:32.040]  這裡大家不太熟悉
[00:07:32.040 --> 00:07:34.040]  舊約歷代至上
[00:07:34.040 --> 00:07:35.040]  就是什麼呢
[00:07:35.040 --> 00:07:37.040]  所有人都知道
[00:07:37.040 --> 00:07:39.040]  素羅要沒落
[00:07:39.040 --> 00:07:42.040]  究竟是不是應該轉方向
[00:07:42.040 --> 00:07:46.040]  由支持素羅改為支持大衛呢
[00:07:46.040 --> 00:07:48.040]  這節經文這樣說
[00:07:48.040 --> 00:07:50.040]  以撒加之派的子孫裡
[00:07:50.040 --> 00:07:52.040]  這裡有句話很有趣
[00:07:52.040 --> 00:07:54.040]  叫通曉時勢
[00:07:54.040 --> 00:07:56.040]  通曉時勢是什麼呢
[00:07:56.040 --> 00:08:02.040]  就是knower of bina of time
[00:08:02.040 --> 00:08:06.040]  認識時間的bina
[00:08:06.040 --> 00:08:08.040]  就叫通曉時勢
[00:08:08.040 --> 00:08:10.040]  那是什麼意思呢
[00:08:10.040 --> 00:08:12.040]  我們知道
[00:08:12.040 --> 00:08:15.040]  我們今天這個時勢裡
[00:08:15.040 --> 00:08:17.040]  應該做什麼
[00:08:17.040 --> 00:08:18.040]  很多人說
[00:08:18.040 --> 00:08:19.040]  究竟應不應該移民呢
[00:08:19.040 --> 00:08:21.040]  應該做什麼
[00:08:21.040 --> 00:08:23.040]  通曉時勢就是這個意思
[00:08:23.040 --> 00:08:25.040]  我們要明白
[00:08:25.040 --> 00:08:29.040]  神在這個世代裡在做什麼
[00:08:29.040 --> 00:08:31.040]  神的bina
[00:08:31.040 --> 00:08:33.040]  事物背後的原因
[00:08:33.040 --> 00:08:37.040]  和知道以色列當怎樣行
[00:08:37.040 --> 00:08:42.040]  如果我們通達知道這個時勢
[00:08:42.040 --> 00:08:44.040]  知道神在做什麼
[00:08:44.040 --> 00:08:48.040]  我們就能夠按著神要我們做的去回應
[00:08:48.040 --> 00:08:51.040]  不過有二百個首領
[00:08:51.040 --> 00:08:54.040]  聽從命令轉態
[00:08:54.040 --> 00:08:56.040]  其實不多
[00:08:56.040 --> 00:08:58.040]  能夠認識時勢
[00:08:58.040 --> 00:09:01.040]  而按著時勢來回應是少的
[00:09:01.040 --> 00:09:03.040]  第二節說
[00:09:03.040 --> 00:09:05.040]  因為我授予你們的
[00:09:05.040 --> 00:09:07.040]  授予就是I give
[00:09:07.040 --> 00:09:09.040]  出現了百萬次的字
[00:09:09.040 --> 00:09:11.040]  是美好的學問
[00:09:11.040 --> 00:09:14.040]  美好的學問就是有學問
[00:09:14.040 --> 00:09:17.040]  學問這個字是什麼意思呢
[00:09:17.040 --> 00:09:20.040]  學問這個字出現了九次
[00:09:20.040 --> 00:09:22.040]  整個聖經
[00:09:22.040 --> 00:09:24.040]  真言出現了七次
[00:09:24.040 --> 00:09:26.040]  原來學問這個字
[00:09:26.040 --> 00:09:27.040]  除了學問之外
[00:09:27.040 --> 00:09:29.040]  還有第二個可以解釋
[00:09:29.040 --> 00:09:32.040]  就是說服力
[00:09:32.040 --> 00:09:34.040]  很有意思
[00:09:34.040 --> 00:09:36.040]  你怎樣能夠教人
[00:09:36.040 --> 00:09:38.040]  人家服不服你
[00:09:38.040 --> 00:09:40.040]  你能否說服人家
[00:09:40.040 --> 00:09:41.040]  你能說服人家
[00:09:41.040 --> 00:09:43.040]  你就能教他
[00:09:43.040 --> 00:09:46.040]  所以這裡就引了一節
[00:09:46.040 --> 00:09:49.040]  這個就是新譯本
[00:09:49.040 --> 00:09:51.040]  十六章二十三節
[00:09:51.040 --> 00:09:54.040]  他說只要人的心教導自己的口
[00:09:54.040 --> 00:09:59.040]  使自己口中的話增加說服力
[00:09:59.040 --> 00:10:01.040]  和學本是說什麼
[00:10:01.040 --> 00:10:03.040]  增長學問
[00:10:03.040 --> 00:10:04.040]  看不看到
[00:10:04.040 --> 00:10:07.040]  說服力和學問是同一樣東西
[00:10:07.040 --> 00:10:10.040]  這時候那是什麼意思呢
[00:10:10.040 --> 00:10:16.040]  原來美好的學問
[00:10:16.040 --> 00:10:18.040]  好的說服力
[00:10:18.040 --> 00:10:24.040]  能夠幫助人認識真理
[00:10:24.040 --> 00:10:26.040]  在教導上
[00:10:26.040 --> 00:10:29.040]  他說我的分魁
[00:10:29.040 --> 00:10:31.040]  第二件事要明白
[00:10:31.040 --> 00:10:34.040]  我的分魁語文是什麼
[00:10:34.040 --> 00:10:36.040]  Torah
[00:10:36.040 --> 00:10:38.040]  Torah有沒有聽過
[00:10:38.040 --> 00:10:41.040]  舊日叫摩西五經叫Torah
[00:10:41.040 --> 00:10:43.040]  其實分魁是最好的
[00:10:43.040 --> 00:10:46.040]  Torah不是一些硬的律法
[00:10:46.040 --> 00:10:48.040]  Torah是什麼
[00:10:48.040 --> 00:10:50.040]  是生命的分魁
[00:10:50.040 --> 00:10:53.040]  一些學問是可以轉化生命的
[00:10:53.040 --> 00:10:57.040]  當我去研究這節經文的時候
[00:10:57.040 --> 00:10:59.040]  我有一點震撼
[00:10:59.040 --> 00:11:01.040]  我的分魁
[00:11:01.040 --> 00:11:03.040]  你知道我的分魁是怎樣嗎
[00:11:03.040 --> 00:11:05.040]  原來整個聖經
[00:11:05.040 --> 00:11:07.040]  在針研出現三次
[00:11:07.040 --> 00:11:10.040]  其餘的我是誰
[00:11:10.040 --> 00:11:12.040]  耶和華
[00:11:12.040 --> 00:11:16.040]  摩西從來沒有叫耶和華的Torah
[00:11:16.040 --> 00:11:18.040]  做我的Torah
[00:11:18.040 --> 00:11:20.040]  整個聖經只有三次
[00:11:20.040 --> 00:11:22.040]  出現了一百萬次Torah
[00:11:22.040 --> 00:11:25.040]  只有三次是我的Torah
[00:11:25.040 --> 00:11:27.040]  我看到這裏的時候很震撼
[00:11:27.040 --> 00:11:28.040]  那是什麼意思呢
[00:11:28.040 --> 00:11:31.040]  原來智慧的老師
[00:11:31.040 --> 00:11:36.040]  是讓神的說話轉化了他的生命
[00:11:36.040 --> 00:11:39.040]  是他生命的一部分
[00:11:39.040 --> 00:11:42.040]  是他的Torah
[00:11:42.040 --> 00:11:46.040]  是內在化了神的話語
[00:11:46.040 --> 00:11:49.040]  才能夠說出這句話
[00:11:49.040 --> 00:11:53.040]  才能夠說服人
[00:11:53.040 --> 00:11:56.040]  說服的說話
[00:11:56.040 --> 00:11:58.040]  在針研裏面
[00:11:58.040 --> 00:11:59.040]  很少引據的
[00:11:59.040 --> 00:12:00.040]  大家有沒有發覺
[00:12:00.040 --> 00:12:02.040]  只是給一些智慧的說話
[00:12:02.040 --> 00:12:04.040]  告訴你什麼是智慧
[00:12:04.040 --> 00:12:09.040]  在1-9章有四段引據
[00:12:09.040 --> 00:12:11.040]  四段引據很精彩
[00:12:11.040 --> 00:12:15.040]  原來四段引據都是嘗試去說服人
[00:12:15.040 --> 00:12:16.040]  就是頭兩句
[00:12:16.040 --> 00:12:18.040]  有一個結構
[00:12:18.040 --> 00:12:19.040]  不知道大家熟不熟
[00:12:19.040 --> 00:12:20.040]  第一章是怎樣呢
[00:12:20.040 --> 00:12:26.040]  惡人引誘無知少年人來犯罪
[00:12:26.040 --> 00:12:28.040]  大家一起搶
[00:12:28.040 --> 00:12:31.040]  擔保你有你的份
[00:12:31.040 --> 00:12:33.040]  最後那個可能比較熟
[00:12:33.040 --> 00:12:37.040]  第七章那個引據是說什麼呢
[00:12:37.040 --> 00:12:39.040]  淫婦
[00:12:39.040 --> 00:12:43.040]  引誘年輕人來行淫
[00:12:43.040 --> 00:12:46.040]  中間還有兩段說話
[00:12:46.040 --> 00:12:50.040]  原來我們今天看的那段經文
[00:12:50.040 --> 00:12:52.040]  四到九節
[00:12:52.040 --> 00:12:55.040]  很少會這樣引一段這麼長的經文
[00:12:55.040 --> 00:12:57.040]  來給讀者看
[00:12:57.040 --> 00:12:58.040]  就是第二段
[00:12:58.040 --> 00:13:02.040]  在四段引據裏面的第二段
[00:13:02.040 --> 00:13:04.040]  第四段引據是說什麼呢
[00:13:04.040 --> 00:13:07.040]  父親的勸說
[00:13:07.040 --> 00:13:09.040]  父親嘗試去學問
[00:13:09.040 --> 00:13:11.040]  嘗試去說服
[00:13:11.040 --> 00:13:17.040]  去說服學生或者他的兒子
[00:13:17.040 --> 00:13:19.040]  來得到智慧
[00:13:19.040 --> 00:13:22.040]  對照第三段是說什麼呢
[00:13:22.040 --> 00:13:25.040]  原來第三段在第五章裏面
[00:13:25.040 --> 00:13:28.040]  這裏是說什麼呢
[00:13:28.040 --> 00:13:33.040]  那個沒有聽到第四章
[00:13:33.040 --> 00:13:36.040]  那個智慧老師教他的東西
[00:13:36.040 --> 00:13:41.040]  接著是後悔
[00:13:41.040 --> 00:13:46.040]  是一段後悔的說話
[00:13:46.040 --> 00:13:48.040]  這裏是悲嘆
[00:13:48.040 --> 00:13:51.040]  為何我輕視責備呢
[00:13:51.040 --> 00:13:53.040]  五章十二至十四節
[00:13:53.040 --> 00:13:56.040]  這裏給我們一個很重要的啟迪
[00:13:56.040 --> 00:13:59.040]  原來在影響我們
[00:13:59.040 --> 00:14:01.040]  有兩種聲音
[00:14:01.040 --> 00:14:05.040]  一種是世界邪惡的聲音
[00:14:05.040 --> 00:14:09.040]  第二種聲音就是神的話語
[00:14:09.040 --> 00:14:13.040]  問題是究竟我們的價值觀
[00:14:13.040 --> 00:14:17.040]  是給世界的聲音
[00:14:17.040 --> 00:14:19.040]  第一段就是錢
[00:14:19.040 --> 00:14:22.040]  第二段就是情慾
[00:14:22.040 --> 00:14:23.040]  影響我們
[00:14:23.040 --> 00:14:27.040]  還是神的話語影響我們呢
[00:14:27.040 --> 00:14:31.040]  在這裏美好這個字給我一個很大的反思
[00:14:31.040 --> 00:14:34.040]  我們能夠承傳智慧
[00:14:34.040 --> 00:14:36.040]  是因為我們將好的東西
[00:14:36.040 --> 00:14:39.040]  影響了我們下一代
[00:14:39.040 --> 00:14:42.040]  為何我們失敗呢
[00:14:42.040 --> 00:14:45.040]  因為我們不好的東西
[00:14:45.040 --> 00:14:48.040]  傳了下去下一代
[00:14:48.040 --> 00:14:52.040]  好的東西就沒有傳得到
[00:14:52.040 --> 00:14:54.040]  知不知道為何
[00:14:54.040 --> 00:14:56.040]  言教和心教
[00:14:56.040 --> 00:14:58.040]  沒錯我們說了神的話語
[00:14:58.040 --> 00:15:02.040]  我們說了這些理論全部是對的
[00:15:02.040 --> 00:15:05.040]  不過我們做出來的行為
[00:15:05.040 --> 00:15:08.040]  不是跟我們說的一樣
[00:15:08.040 --> 00:15:10.040]  所以我們不能夠承傳
[00:15:10.040 --> 00:15:12.040]  我們不能夠將智慧
[00:15:12.040 --> 00:15:15.040]  不能夠將神的話語傳了
[00:15:15.040 --> 00:15:18.040]  所以不好的東西就很容易傳
[00:15:18.040 --> 00:15:20.040]  你那些自私行為
[00:15:20.040 --> 00:15:22.040]  你那些自私行為
[00:15:22.040 --> 00:15:25.040]  看到有免費的東西就不斷地罵
[00:15:25.040 --> 00:15:29.040]  然後就有些沒品缺德的行為
[00:15:29.040 --> 00:15:31.040]  基督徒也有
[00:15:31.040 --> 00:15:33.040]  小小的事情就很憤怒
[00:15:33.040 --> 00:15:36.040]  罵人
[00:15:36.040 --> 00:15:39.040]  你的家人全部都看到
[00:15:39.040 --> 00:15:41.040]  你就將你說的話
[00:15:41.040 --> 00:15:44.040]  叫做Nullify
[00:15:44.040 --> 00:15:47.040]  令到他們無效
[00:15:47.040 --> 00:15:49.040]  所以要記住
[00:15:49.040 --> 00:15:51.040]  對付下一代
[00:15:51.040 --> 00:15:54.040]  無論好的和不好的
[00:15:54.040 --> 00:15:57.040]  我們都是在影響他們的
[00:15:57.040 --> 00:16:00.040]  而他們的價值觀是從哪裡來的呢?
[00:16:00.040 --> 00:16:02.040]  就是在我們的價值觀那裡
[00:16:02.040 --> 00:16:04.040]  如果我們是向前看
[00:16:04.040 --> 00:16:07.040]  基督徒也可以向前看
[00:16:07.040 --> 00:16:09.040]  我們下一代就是向前看
[00:16:09.040 --> 00:16:11.040]  舉個例子給大家
[00:16:11.040 --> 00:16:12.040]  在美國的時候
[00:16:12.040 --> 00:16:18.040]  我認識教會裏面的青少大專導師
[00:16:18.040 --> 00:16:20.040]  很慘
[00:16:20.040 --> 00:16:25.040]  很辛苦栽培到一個年輕人要讀神學
[00:16:25.040 --> 00:16:29.040]  讀神學後家裡反面
[00:16:29.040 --> 00:16:32.040]  差不多脫離父子關係
[00:16:32.040 --> 00:16:38.040]  那父親是教會長輩
[00:16:38.040 --> 00:16:40.040]  教是一件事
[00:16:40.040 --> 00:16:41.040]  那個價值觀
[00:16:41.040 --> 00:16:44.040]  要入名校哈佛MIT那些
[00:16:44.040 --> 00:16:47.040]  要賺錢的行業
[00:16:47.040 --> 00:16:49.040]  沒有這樣去灌輸
[00:16:49.040 --> 00:16:55.040]  怎會有屬靈的果效來延伸到下一代呢?
[00:16:55.040 --> 00:17:00.040]  所以我們這一代是雙重罪行
[00:17:00.040 --> 00:17:03.040]  第一就是我們沒有將好的東西傳遞給下一代
[00:17:03.040 --> 00:17:07.040]  第二就是我們還責怪下一代
[00:17:07.040 --> 00:17:09.040]  是不是雙重罪行?
[00:17:09.040 --> 00:17:12.040]  就賴下一代的問題
[00:17:12.040 --> 00:17:14.040]  好了
[00:17:14.040 --> 00:17:16.040]  下半節說我的訓誨
[00:17:16.040 --> 00:17:18.040]  剛才說的Torah
[00:17:18.040 --> 00:17:21.040]  是你們不可離棄
[00:17:21.040 --> 00:17:23.040]  不可離棄是什麼?
[00:17:23.040 --> 00:17:28.040]  不可離棄就是你不可以離開
[00:17:28.040 --> 00:17:30.040]  轉化我的Torah
[00:17:30.040 --> 00:17:32.040]  怎樣去理解
[00:17:32.040 --> 00:17:36.040]  怎樣才能夠被神的話語轉化了
[00:17:36.040 --> 00:17:38.040]  而又影響到我們下一代呢?
[00:17:38.040 --> 00:17:40.040]  我給大家一個例子
[00:17:40.040 --> 00:17:43.040]  我在加拿大工作的時候
[00:17:43.040 --> 00:17:45.040]  我參加一個基督徒團體
[00:17:45.040 --> 00:17:47.040]  我們公司很大
[00:17:47.040 --> 00:17:50.040]  在裡面認識了一個弟兄
[00:17:50.040 --> 00:17:52.040]  弟兄已經讀完神學
[00:17:52.040 --> 00:17:54.040]  在教會裡服事
[00:17:54.040 --> 00:17:56.040]  他跟我分享
[00:17:56.040 --> 00:17:57.040]  他有一個病
[00:17:57.040 --> 00:17:59.040]  骨質疏鬆
[00:17:59.040 --> 00:18:01.040]  骨質疏鬆原來很痛
[00:18:01.040 --> 00:18:06.040]  所以他經常跪在床邊祈禱
[00:18:06.040 --> 00:18:08.040]  他一祈禱
[00:18:08.040 --> 00:18:10.040]  祈成一兩個小時
[00:18:10.040 --> 00:18:12.040]  他的弟弟那裡有兩三歲
[00:18:12.040 --> 00:18:14.040]  他跪在那裡
[00:18:14.040 --> 00:18:16.040]  原本他的弟弟說
[00:18:16.040 --> 00:18:18.040]  爸爸跟我玩
[00:18:18.040 --> 00:18:20.040]  然後看到爸爸一直這樣祈禱
[00:18:20.040 --> 00:18:22.040]  結果怎麼樣?
[00:18:22.040 --> 00:18:24.040]  他的兒子跪在他旁邊
[00:18:24.040 --> 00:18:26.040]  跟他一起祈禱
[00:18:26.040 --> 00:18:28.040]  生命轉化
[00:18:28.040 --> 00:18:32.040]  他對祈禱怎樣看重的時候
[00:18:32.040 --> 00:18:35.040]  就是這樣影響他們
[00:18:35.040 --> 00:18:38.040]  我的Torah就是這個意思
[00:18:38.040 --> 00:18:40.040]  弟妹,神的話語
[00:18:40.040 --> 00:18:42.040]  是不是你的Torah?
[00:18:42.040 --> 00:18:45.040]  恩福神學院不只是教知識
[00:18:45.040 --> 00:18:47.040]  其實
[00:18:47.040 --> 00:18:49.040]  我告訴大家
[00:18:49.040 --> 00:18:51.040]  恩福神學院每年畢業的時候
[00:18:51.040 --> 00:18:53.040]  這裡有一個Graduation Chapel
[00:18:53.040 --> 00:18:55.040]  但不讓外面的人參加
[00:18:55.040 --> 00:18:57.040]  不好意思,是下午
[00:18:57.040 --> 00:19:00.040]  每年學生就去分享
[00:19:00.040 --> 00:19:03.040]  他在這幾年神學裡
[00:19:03.040 --> 00:19:05.040]  他有什麼領受
[00:19:05.040 --> 00:19:07.040]  從來都沒有人說謝謝
[00:19:07.040 --> 00:19:09.040]  學院教他希伯來文
[00:19:09.040 --> 00:19:12.040]  知道我在說什麼嗎?
[00:19:12.040 --> 00:19:14.040]  不是知識
