
[00:00:00.000 --> 00:00:04.280]  謝謝勁霸隊帶領我們有唱詩的時間
[00:05:59.160 --> 00:06:02.320]  「鹹水也不能流出甜水來」
[00:06:02.320 --> 00:06:04.320]  「我們一起去禱告吧」
[00:06:04.320 --> 00:06:08.880]  「七天父,多謝你留下聖經給我們」
[00:06:08.880 --> 00:06:11.880]  「這本聖經是你要告訴我們」
[00:06:11.880 --> 00:06:13.160]  「我們生活行事為人」
[00:06:13.160 --> 00:06:15.480]  「作為你的兒女,我們應該怎樣做」
[00:06:15.480 --> 00:06:17.560]  「主阿源,你去更新我們的生命」
[00:06:17.560 --> 00:06:20.680]  「讓我們能夠有開放的心、開放的耳」
[00:06:20.680 --> 00:06:21.880]  「去聽你的說話」
[00:06:21.880 --> 00:06:25.320]  「並且願意被你改變」
[00:06:25.320 --> 00:06:26.240]  「主阿源,你幫助」
[00:06:26.240 --> 00:06:27.320]  「你聽我們禱告」
[00:06:27.320 --> 00:06:29.480]  「以信禱告,奉主耶穌基督的聖名」
[00:06:29.480 --> 00:06:30.360]  「求」
[00:06:30.360 --> 00:06:31.480]  「阿門」
[00:06:31.480 --> 00:06:34.280]  我們正式進入以下的經文
[00:06:34.280 --> 00:06:36.880]  首先我們分兩部分
[00:06:36.880 --> 00:06:39.680]  我們先看一至六節的經文
[00:06:39.680 --> 00:06:41.800]  一開始的頭兩節
[00:06:41.800 --> 00:06:43.360]  這本叫《雅各書》
[00:06:43.360 --> 00:06:44.800]  作者是雅各
[00:06:44.800 --> 00:06:46.560]  當中雅各
[00:06:46.560 --> 00:06:47.680]  作者提到
[00:06:47.680 --> 00:06:50.200]  第一節說不要有太多人去做教師
[00:06:50.200 --> 00:06:53.960]  因為做教師要接受很嚴厲的審判
[00:06:53.960 --> 00:06:55.640]  第二節提到
[00:06:55.640 --> 00:06:58.280]  如果有人在言語上沒有過失
[00:06:58.280 --> 00:07:00.600]  他就是一個完全人
[00:07:00.600 --> 00:07:02.200]  不知道第一和第二節
[00:07:02.200 --> 00:07:04.880]  你讀下去的時候會否覺得有點疑惑
[00:07:04.880 --> 00:07:08.120]  第一節提到是否做教師的資格
[00:07:08.120 --> 00:07:11.200]  和言語上有沒有過失
[00:07:11.200 --> 00:07:13.600]  好像沒有太多直接的關係
[00:07:13.600 --> 00:07:16.320]  其實雅各為何會這樣說呢?
[00:07:16.320 --> 00:07:19.760]  首先雅各在這裡不是反對人去成為
[00:07:19.760 --> 00:07:21.360]  或者擔任教師
[00:07:21.360 --> 00:07:23.080]  而是針對
[00:07:23.080 --> 00:07:26.280]  因為通常我們說新約的一些書信
[00:07:26.280 --> 00:07:29.920]  是作者知道教會發生了一些狀況、問題
[00:07:29.920 --> 00:07:33.400]  或者想鼓勵他去寫的一些書信
[00:07:33.400 --> 00:07:36.120]  雅各寫這本《雅各書》
[00:07:36.120 --> 00:07:38.320]  給的是耶路撒冷的教會
[00:07:38.320 --> 00:07:42.920]  他知道當時教會面臨一些問題和狀況而寫的
[00:07:42.920 --> 00:07:44.680]  的確在當時
[00:07:44.680 --> 00:07:46.360]  其實教師這個名稱
[00:07:46.360 --> 00:07:49.200]  不是我們平時說中學的老師那種
[00:07:49.200 --> 00:07:51.200]  這裡的教師是在說
[00:07:51.200 --> 00:07:53.720]  在教會當中向眾信徒
[00:07:53.720 --> 00:07:56.360]  眾信徒去教導上帝話語的人
[00:07:56.360 --> 00:07:59.600]  是一個相當有地位和分量的職位
[00:07:59.600 --> 00:08:03.960]  而當時在寫書卷的情況和時間
[00:08:03.960 --> 00:08:06.680]  耶路撒冷的教會有一些信徒
[00:08:06.680 --> 00:08:09.000]  他們自稱自己是教師
[00:08:09.000 --> 00:08:11.720]  他們爭相說要做師傅
[00:08:11.720 --> 00:08:14.600]  他們覺得自己比別人更有智慧
[00:08:14.600 --> 00:08:16.360]  覺得比別人優勝
[00:08:16.360 --> 00:08:18.760]  而知道他們因為這樣的緣故
[00:08:18.760 --> 00:08:20.920]  這種好為人師的心態
[00:08:20.920 --> 00:08:24.160]  就令他們在背後對人指指點點
[00:08:24.160 --> 00:08:27.160]  提出很多的批判和指責
[00:08:27.160 --> 00:08:31.400]  而雅各在寫《一至二節》的背景就是這樣
[00:08:31.400 --> 00:08:34.840]  他知道這群好為人師的信徒
[00:08:34.840 --> 00:08:36.720]  因著這種心態
[00:08:36.720 --> 00:08:39.400]  令他們在言語上做了很多
[00:08:39.400 --> 00:08:42.200]  或者犯下了很多言語上的過失
[00:08:42.200 --> 00:08:45.000]  雅各在寫這封信
[00:08:45.000 --> 00:08:47.800]  其實雅各作為耶路撒冷教會的目者
[00:08:47.800 --> 00:08:51.040]  他不是要特意寫這封信去公審那群
[00:08:51.040 --> 00:08:53.040]  好為人師的信徒
[00:08:53.040 --> 00:08:54.680]  其實他在過程中
[00:08:54.680 --> 00:08:57.800]  他想提醒信徒
[00:08:57.800 --> 00:09:02.640]  在言語過失上所發生的影響和威力
[00:09:02.640 --> 00:09:03.680]  因為第二節
[00:09:03.680 --> 00:09:05.200]  其實雅各也說
[00:09:05.200 --> 00:09:06.880]  原來我們
[00:09:06.880 --> 00:09:09.440]  包括他自己作為目者的他
[00:09:09.440 --> 00:09:11.800]  他說我們在很多的事上
[00:09:11.800 --> 00:09:13.280]  我們都有過失
[00:09:13.280 --> 00:09:14.680]  作為目者
[00:09:14.680 --> 00:09:17.480]  他用目者的心腸去勸勉
[00:09:17.480 --> 00:09:19.440]  去勸導那群信徒
[00:09:19.440 --> 00:09:20.600]  他說信主後
[00:09:20.600 --> 00:09:24.080]  信徒仍然會有犯錯、犯罪的時候
[00:09:24.080 --> 00:09:25.480]  他甚至再說
[00:09:25.480 --> 00:09:28.280]  在這些許多事的過失中
[00:09:28.280 --> 00:09:31.280]  言語上的錯或罪
[00:09:31.280 --> 00:09:33.680]  是難以避免、很容易觸犯的
[00:09:33.680 --> 00:09:34.680]  所以他說
[00:09:34.680 --> 00:09:37.080]  如果一個人在言語上沒有過失
[00:09:37.080 --> 00:09:39.440]  他真的可以這樣做
[00:09:39.440 --> 00:09:41.440]  他就是一個完全的人
[00:09:41.440 --> 00:09:43.600]  但是剛剛說到
[00:09:43.600 --> 00:09:45.400]  雅各寫這封書信
[00:09:45.400 --> 00:09:48.800]  其實是想鼓勵或讓一群信徒去體會
[00:09:48.800 --> 00:09:51.600]  言語為何有這麼大的影響力
[00:09:51.880 --> 00:09:54.480]  接著我們再看三至五節
[00:09:54.480 --> 00:09:56.280]  不好意思
[00:09:56.280 --> 00:09:58.280]  可能要按一下下一頁
[00:09:58.280 --> 00:10:00.480]  三至五節
[00:10:00.480 --> 00:10:03.880]  雅各透過三個比喻
[00:10:03.880 --> 00:10:06.480]  讓人體會竊頭是怎樣
[00:10:06.480 --> 00:10:08.880]  首先他在第三節說了第一個比喻
[00:10:08.880 --> 00:10:12.880]  他說我們如果將雀環放在馬的嘴裡
[00:10:12.880 --> 00:10:15.200]  就可以令牠們得到控制
[00:10:15.200 --> 00:10:16.080]  牠們全身
[00:10:16.080 --> 00:10:17.400]  雀環是甚麼呢
[00:10:17.400 --> 00:10:18.400]  這幅圖裡面
[00:10:18.400 --> 00:10:19.080]  下面那部分
[00:10:19.080 --> 00:10:21.880]  你會看到在馬嘴裡會有一個雀環
[00:10:21.880 --> 00:10:23.480]  是一個很小的東西
[00:10:23.480 --> 00:10:26.680]  那隻馬咬著一個雀環
[00:10:26.680 --> 00:10:28.280]  通常是伴隨著
[00:10:28.280 --> 00:10:29.680]  扯著一條韁繩
[00:10:29.680 --> 00:10:31.280]  人站了上去
[00:10:31.280 --> 00:10:32.680]  韁繩拉著雀環
[00:10:32.680 --> 00:10:35.880]  就可以控制那隻馬向前、向左、向右
[00:10:35.880 --> 00:10:37.080]  何時要
[00:10:37.080 --> 00:10:38.480]  方向是怎樣的
[00:10:38.480 --> 00:10:41.080]  另外第四節他又再說
[00:10:41.080 --> 00:10:42.080]  叫我們想想
[00:10:42.080 --> 00:10:44.080]  一艘大船
[00:10:44.080 --> 00:10:46.280]  它會被狂風猛吹
[00:10:46.280 --> 00:10:48.480]  在航道上
[00:10:48.480 --> 00:10:50.280]  但小小的舵
[00:10:50.280 --> 00:10:51.280]  舵是甚麼呢
[00:10:51.280 --> 00:10:53.080]  其實我想大家都知道
[00:10:53.080 --> 00:10:57.080]  就是這個平時船長會拿著的舵
[00:10:57.080 --> 00:10:58.880]  他說這艘船很大
[00:10:58.880 --> 00:11:01.080]  當它被風吹來吹去
[00:11:01.080 --> 00:11:02.680]  好像要偏離航道的時候
[00:11:02.680 --> 00:11:05.080]  你只要掌握好你那個小小的舵
[00:11:05.080 --> 00:11:08.080]  就可以走在正確的航道上面
[00:11:08.080 --> 00:11:10.480]  第五節他也再說了
[00:11:10.480 --> 00:11:12.680]  一個很小的火
[00:11:12.680 --> 00:11:13.680]  小小的火
[00:11:13.680 --> 00:11:17.480]  都能夠點燃最大的樹林
[00:11:17.480 --> 00:11:20.480]  其實亞角在這三至五節
[00:11:20.480 --> 00:11:22.880]  要特別用這三個比喻
[00:11:22.880 --> 00:11:24.280]  其實他想形容甚麼呢
[00:11:24.280 --> 00:11:26.280]  其實是要高亮第五節裏面
[00:11:26.280 --> 00:11:29.680]  他說同樣舌頭是小的肢體
[00:11:29.680 --> 00:11:31.480]  卻能說謊
[00:11:31.480 --> 00:11:33.480]  要說一下這裏的謊話
[00:11:33.480 --> 00:11:37.080]  不是說人說謊言
[00:11:37.080 --> 00:11:39.080]  或者說謊的那種
[00:11:39.080 --> 00:11:40.480]  這個謊話背後
[00:11:40.480 --> 00:11:42.080]  原文的意思是說
[00:11:42.080 --> 00:11:44.080]  舌頭很小
[00:11:44.080 --> 00:11:45.480]  是一個很小的肢體
[00:11:45.480 --> 00:11:47.480]  但他可以說一些很誇張
[00:11:47.480 --> 00:11:48.880]  很誇大的說話
[00:11:48.880 --> 00:11:52.480]  影響人的思想和行動
[00:11:52.480 --> 00:11:54.880]  我想這裏亞角是很想
[00:11:54.880 --> 00:11:57.280]  讓一班信徒去知道
[00:11:57.280 --> 00:11:59.280]  人的舌頭很微小
[00:11:59.280 --> 00:12:00.880]  就好像那些雀環
[00:12:00.880 --> 00:12:02.280]  那個小小的舵
[00:12:02.280 --> 00:12:04.080]  最小的火
[00:12:04.080 --> 00:12:05.880]  是一件很小的東西
[00:12:05.880 --> 00:12:08.480]  但能夠產生一個很大的威力
[00:12:08.480 --> 00:12:10.680]  很大的影響
[00:12:10.680 --> 00:12:12.080]  而第六節
[00:12:12.080 --> 00:12:15.280]  其實作者亞角進一步再去形容
[00:12:15.280 --> 00:12:17.080]  舌頭的影響是怎樣
[00:12:17.080 --> 00:12:20.080]  原來是帶來很大的破壞性
[00:12:20.080 --> 00:12:22.680]  他說舌頭在我們白體之中
[00:12:22.680 --> 00:12:24.080]  是一個不義的世界
[00:12:24.080 --> 00:12:26.080]  是很多罪惡充滿
[00:12:26.080 --> 00:12:28.680]  他用擬人法去形容這條舌頭
[00:12:28.680 --> 00:12:31.880]  並且他說能夠沾污全身
[00:12:31.880 --> 00:12:33.880]  亦會燒著
[00:12:33.880 --> 00:12:36.480]  燒毀了生命的輪子
[00:12:36.480 --> 00:12:37.680]  生命的輪子
[00:12:37.680 --> 00:12:42.480]  這裏亞角是用當時信徒理解的想法去說
[00:12:42.480 --> 00:12:45.680]  生命的輪子是指整個人的一生
[00:12:45.680 --> 00:12:47.280]  因為輪子是圓的
[00:12:47.280 --> 00:12:48.080]  是轉動的
[00:12:48.080 --> 00:12:50.080]  它代表著一個人的生命
[00:12:50.080 --> 00:12:53.680]  本來是可以不斷很順利地向前邁進
[00:12:53.680 --> 00:12:54.880]  不斷前進
[00:12:54.880 --> 00:12:56.880]  一天一天地渡過
[00:12:56.880 --> 00:12:58.880]  但他說原來舌頭的罪
[00:12:58.880 --> 00:13:01.680]  能夠燒毀生命的輪子
[00:13:01.680 --> 00:13:04.680]  說的是一句惡意的說話
[00:13:04.680 --> 00:13:07.880]  一句說話可以破壞一個人的生命
[00:13:07.880 --> 00:13:10.880]  令人的生命受到傷害
[00:13:10.880 --> 00:13:12.480]  其實一至六節
[00:13:12.480 --> 00:13:16.680]  亞角是很想用目者的心去告訴一班信徒
[00:13:16.680 --> 00:13:21.880]  原來一句說話已經能夠影響一個人的生命
[00:13:21.880 --> 00:13:22.880]  丁姐妹
[00:13:22.880 --> 00:13:25.880]  不知道這句說話你同不同意
[00:13:25.880 --> 00:13:30.080]  一句說話能夠影響一個人的生命
[00:13:30.080 --> 00:13:32.280]  我想說話是很容易的
[00:13:32.280 --> 00:13:33.480]  我記得有人說過
[00:13:33.480 --> 00:13:37.080]  小朋友可能兩三歲就已經懂得
[00:13:37.080 --> 00:13:38.080]  「欸欸欸」
[00:13:38.080 --> 00:13:41.480]  然後就開始可以說出一句說話
[00:13:41.480 --> 00:13:45.680]  但他說人要學習不說話是很難的事
[00:13:45.680 --> 00:13:48.280]  甚至有些人形容是要用一生去學習
[00:13:48.280 --> 00:13:52.480]  去減少自己說話的情況
[00:13:52.480 --> 00:13:55.480]  語言、說話很容易我們就出口
[00:13:55.480 --> 00:13:56.080]  很簡單
[00:13:56.080 --> 00:13:58.480]  你坐著隨時就可以說話
[00:13:58.480 --> 00:14:00.680]  有時可能是因為太容易
[00:14:00.680 --> 00:14:05.480]  我們會縱容自己的嘴巴、舌頭、口
[00:14:05.480 --> 00:14:07.880]  隨便說出來
[00:14:07.880 --> 00:14:09.080]  你問問自己
[00:14:09.080 --> 00:14:09.880]  不需要舉手
[00:14:09.880 --> 00:14:12.280]  在你心裡回答我就可以了
[00:14:12.280 --> 00:14:13.880]  我自己也在問自己
[00:14:13.880 --> 00:14:18.280]  你有沒有試過取笑別人的樣子
[00:14:18.280 --> 00:14:21.080]  或者他的身材
[00:14:21.080 --> 00:14:23.880]  或者你有沒有試過明知別人不喜歡
[00:14:23.880 --> 00:14:27.280]  但又改別人很難聽的綽號
[00:14:27.280 --> 00:14:33.680]  甚至你有沒有試過背後說人壞話、是非
[00:14:33.680 --> 00:14:38.880]  或者說一些說話明顯是在貶低別人
[00:14:38.880 --> 00:14:41.480]  我想現在的科技很發達
[00:14:41.480 --> 00:14:43.680]  你不需要去到別人面前
[00:14:43.680 --> 00:14:46.680]  或者是在身體上跟一個人自自浸
[00:14:46.680 --> 00:14:48.280]  說別人是非
[00:14:48.280 --> 00:14:51.080]  現在更多的是你隔著螢幕
[00:14:51.080 --> 00:14:54.080]  可能其實你在旁邊跟那個人在WhatsApp
[00:14:54.080 --> 00:14:56.280]  可能在跟那個人在IG
[00:14:56.280 --> 00:14:59.080]  你隔著螢幕在WhatsApp群組
[00:14:59.080 --> 00:15:00.280]  在IG的Story
[00:15:00.280 --> 00:15:02.680]  你隨時隨地打幾個字
[00:15:02.680 --> 00:15:05.680]  就可以留言、審判別人
[00:15:05.680 --> 00:15:07.680]  在Thread上經常都會看到
[00:15:07.680 --> 00:15:09.080]  發表別人的樣子
[00:15:09.080 --> 00:15:10.280]  說了些什麼
[00:15:10.280 --> 00:15:13.080]  他是怎樣的人
[00:15:13.080 --> 00:15:14.280]  我想你想像一下
[00:15:14.280 --> 00:15:16.680]  如果要將你一個月
[00:15:16.680 --> 00:15:18.280]  不是一個月,是一個星期
[00:15:18.280 --> 00:15:21.280]  一個星期你IG、WhatsApp
[00:15:21.280 --> 00:15:22.880]  或者你平時在學校
[00:15:22.880 --> 00:15:26.280]  甚至在教會跟別人的對話紀錄
[00:15:26.280 --> 00:15:28.080]  公開給別人看
[00:15:28.080 --> 00:15:30.680]  你夠不夠膽
[00:15:30.680 --> 00:15:33.680]  你又行不行
[00:15:33.680 --> 00:15:35.880]  又不知道,你有沒有試過
[00:15:35.880 --> 00:15:38.280]  不小心聽別人的回應是這樣
[00:15:38.280 --> 00:15:41.080]  當他被人說他說錯話
[00:15:41.080 --> 00:15:43.080]  說他取笑別人之後
[00:15:43.080 --> 00:15:45.280]  或者被人說你為什麼說別人是非
[00:15:45.280 --> 00:15:46.880]  別人覺得不開心的時候
[00:15:46.880 --> 00:15:48.880]  有些人的回應會是這樣
[00:15:48.880 --> 00:15:52.680]  「說笑而已,用不著這麼認真」
[00:15:52.680 --> 00:15:53.680]  「用不著這麼生氣」
[00:15:53.680 --> 00:15:56.680]  「你這麼沒有幽默感」
[00:15:56.680 --> 00:15:58.680]  如果這些說話
[00:15:58.680 --> 00:16:01.080]  這些回應代表什麼呢
[00:16:01.080 --> 00:16:02.880]  可能那個人的心態是
[00:16:02.880 --> 00:16:05.080]  他低估了一句說話
[00:16:05.080 --> 00:16:08.680]  對人生命的威力
[00:16:08.680 --> 00:16:09.880]  有時一句說話
[00:16:09.880 --> 00:16:11.880]  可能你會說是分享
[00:16:11.880 --> 00:16:13.280]  我分享而已
[00:16:13.280 --> 00:16:15.280]  但是如果你是惡意
[00:16:15.280 --> 00:16:16.080]  你問你的心
[00:16:16.080 --> 00:16:17.880]  如果你是惡意的時候
[00:16:17.880 --> 00:16:19.480]  你對別人的指指點點
[00:16:19.480 --> 00:16:20.680]  或者批評
[00:16:20.680 --> 00:16:24.280]  其實你去跟別人分享的過程
[00:16:24.280 --> 00:16:26.080]  其實你影響的是
[00:16:26.080 --> 00:16:28.480]  別人對當事人的一些印象
[00:16:28.480 --> 00:16:31.280]  這種大風向的趨勢
[00:16:31.280 --> 00:16:32.280]  這種風氣
[00:16:32.280 --> 00:16:35.280]  其實是會慢慢令到當事人
[00:16:35.280 --> 00:16:37.280]  其他人影響了對他的觀感
[00:16:37.280 --> 00:16:39.280]  慢慢就被邊緣
[00:16:39.280 --> 00:16:41.680]  被杯葛
[00:16:41.680 --> 00:16:44.880]  所以低估了一句說話的能力
[00:16:44.880 --> 00:16:47.880]  原來這個心態是不應該
[00:16:47.880 --> 00:16:49.480]  在預備這篇講到的時候
[00:16:49.480 --> 00:16:52.080]  又去上網看看一些新聞
[00:16:52.080 --> 00:16:55.280]  找一下關於言語的影響
[00:16:55.280 --> 00:16:57.880]  找到很多關於網絡欺凌
[00:16:57.880 --> 00:16:59.480]  原來網絡欺凌裏面
[00:16:59.480 --> 00:17:01.680]  言語攻擊或者言語的暴力
[00:17:01.680 --> 00:17:03.280]  是佔大多數
[00:17:03.280 --> 00:17:06.280]  其實那個數字都挺震驚我自己
[00:17:06.280 --> 00:17:07.480]  如果不查也不知道
[00:17:07.480 --> 00:17:09.880]  原來他說每五個學生
[00:17:09.880 --> 00:17:11.480]  每五個學生就是一個人
[00:17:11.480 --> 00:17:13.080]  曾經被網絡欺凌
[00:17:13.080 --> 00:17:15.680]  而在當中被人散播謠言
[00:17:15.680 --> 00:17:18.280]  或者被人重複用粗口
[00:17:18.280 --> 00:17:19.880]  或者辱罵的說話
[00:17:19.880 --> 00:17:21.680]  是最常見的
[00:17:21.680 --> 00:17:24.080]  而也提到標題最上面
[00:17:24.080 --> 00:17:27.280]  他說當中有些被欺凌者聽到之後
[00:17:27.280 --> 00:17:30.080]  嚴重的是會萌生自殺的念頭
[00:17:30.080 --> 00:17:31.280]  我沒有特別搜尋
[00:17:31.280 --> 00:17:33.480]  不過我也有見過一些新聞
[00:17:33.480 --> 00:17:35.480]  最後有一些學生
