
[00:00:00.000 --> 00:00:04.320]  感謝見拜隊在崇拜的時候帶領我們用詩歌去讚美我們的神
[00:08:32.120 --> 00:08:34.600]  心裡面就是被這些不安穩
[00:08:34.600 --> 00:08:35.960]  所以耶穌這裡說到
[00:08:35.960 --> 00:08:38.440]  可能門徒未必會知道
[00:08:38.440 --> 00:08:39.760]  那一刻未必明白
[00:08:39.760 --> 00:08:41.560]  但是他們回想回昔日
[00:08:41.560 --> 00:08:44.080]  耶穌說葡萄樹與雞子的關係的時候
[00:08:44.080 --> 00:08:45.200]  他們就會覺得
[00:08:45.200 --> 00:08:46.160]  哇
[00:08:46.160 --> 00:08:47.600]  很安穩
[00:08:47.600 --> 00:08:49.640]  原來關係可以這麼親密
[00:08:49.640 --> 00:08:50.800]  所以昔日主耶穌說
[00:08:50.800 --> 00:08:53.120]  我是真葡萄樹
[00:08:53.120 --> 00:08:54.280]  就是告訴他們
[00:08:54.280 --> 00:08:55.640]  我們不需要再懼怕了
[00:08:55.640 --> 00:08:56.840]  在主裡面
[00:08:56.840 --> 00:08:59.080]  我們都是父神所珍愛的
[00:08:59.080 --> 00:09:02.240]  這個關係不再受環境所影響
[00:09:02.240 --> 00:09:03.520]  出嶺姐妹
[00:09:03.520 --> 00:09:06.760]  你渴望與神建立這份關係嗎
[00:09:06.760 --> 00:09:07.760]  渴望嗎
[00:09:07.760 --> 00:09:08.200]  渴望的話
[00:09:08.200 --> 00:09:09.520]  我看到蘇牧師在這裡
[00:09:09.520 --> 00:09:11.240]  渴望的話請舉手
[00:09:11.240 --> 00:09:11.880]  啊
[00:09:11.880 --> 00:09:13.400]  牧師經常叫你舉手
[00:09:13.400 --> 00:09:13.960]  很重要
[00:09:13.960 --> 00:09:17.040]  這是表示你願意
[00:09:17.040 --> 00:09:19.240]  但是主耶穌說了
[00:09:19.240 --> 00:09:21.000]  天父與我們的關係之後
[00:09:21.000 --> 00:09:23.800]  第二節帶出一個
[00:09:23.800 --> 00:09:24.880]  最好
[00:09:24.880 --> 00:09:27.320]  但也都是我們最不想聽的提醒
[00:09:27.320 --> 00:09:28.240]  第二節說什麼
[00:09:28.240 --> 00:09:28.840]  我們來看看
[00:09:28.840 --> 00:09:30.240]  一起讀
[00:09:30.240 --> 00:09:34.040]  凡屬我不結果子的之子
[00:09:34.040 --> 00:09:35.960]  他就剪去
[00:09:35.960 --> 00:09:37.600]  凡結果子的
[00:09:37.600 --> 00:09:40.080]  他就修理乾淨
[00:09:40.080 --> 00:09:43.480]  使之子結果子更多
[00:09:43.480 --> 00:09:44.320]  哇
[00:09:44.320 --> 00:09:45.880]  最好的訊息
[00:09:45.880 --> 00:09:47.480]  最不想聽
[00:09:47.480 --> 00:09:48.960]  如果你們留心
[00:09:48.960 --> 00:09:50.280]  我們都查過很多次經
[00:09:50.280 --> 00:09:53.240]  但是我不知道你們有沒有問一個問題
[00:09:53.240 --> 00:09:55.440]  為什麼不結果子的東西去剪
[00:09:55.440 --> 00:09:57.240]  結果子的東西去剪呢
[00:09:57.240 --> 00:09:58.520]  你有沒有留意過
[00:09:58.520 --> 00:09:59.680]  不結果子的那些之子
[00:09:59.680 --> 00:10:00.520]  剪了
[00:10:00.520 --> 00:10:01.360]  是不是
[00:10:01.360 --> 00:10:02.840]  結果子的東西又要剪
[00:10:02.840 --> 00:10:04.040]  剪去和修理乾淨
[00:10:04.040 --> 00:10:07.480]  其實大義都是有一個剪去的意思
[00:10:07.480 --> 00:10:11.760]  但是這兩個動詞是帶出兩個完全不同的角度
[00:10:11.760 --> 00:10:12.760]  我們來看看
[00:10:12.760 --> 00:10:14.520]  我們很清楚
[00:10:14.520 --> 00:10:16.520]  主耶穌就是一個真葡萄樹
[00:10:16.520 --> 00:10:19.040]  我們來看看PowerPoint
[00:10:19.040 --> 00:10:20.000]  很清楚
[00:10:20.000 --> 00:10:22.280]  按下去
[00:10:22.280 --> 00:10:23.880]  主耶穌是真葡萄樹
[00:10:23.880 --> 00:10:24.920]  我們呢
[00:10:24.920 --> 00:10:26.640]  繼續按
[00:10:26.640 --> 00:10:27.520]  我們就是之子
[00:10:27.520 --> 00:10:27.800]  是不是
[00:10:27.800 --> 00:10:28.640]  很清楚
[00:10:28.640 --> 00:10:32.080]  但是如果你想想那時候的背景是說什麼呢
[00:10:32.080 --> 00:10:34.120]  對於一個葡萄園的農夫來說
[00:10:34.120 --> 00:10:36.200]  最忙的是收割的季節
[00:10:36.200 --> 00:10:37.600]  要收一些葡萄
[00:10:37.600 --> 00:10:40.640]  但是其實最重要是收割之後
[00:10:40.640 --> 00:10:44.080]  在春天那些葡萄樹再生之前
[00:10:44.080 --> 00:10:45.400]  發生什麼情況呢
[00:10:45.400 --> 00:10:46.800]  他要收剪
[00:10:46.800 --> 00:10:47.800]  所以呢
[00:10:47.800 --> 00:10:53.000]  農夫會很細心的觀察每棵葡萄樹的樹藤
[00:10:53.000 --> 00:10:53.680]  那些藤
[00:10:53.680 --> 00:10:55.760]  其實就是他的之子
[00:10:55.760 --> 00:10:58.160]  我們又按下去看看
[00:10:58.160 --> 00:11:00.520]  先來看看PowerPoint
[00:11:00.520 --> 00:11:03.160]  首先看的就是
[00:11:03.160 --> 00:11:05.040]  紫色圈著的就是
[00:11:05.040 --> 00:11:06.840]  結果子的之子
[00:11:06.840 --> 00:11:07.640]  有果子
[00:11:07.640 --> 00:11:08.680]  很漂亮
[00:11:08.680 --> 00:11:10.880]  但是紅色圈著的呢
[00:11:10.880 --> 00:11:13.120]  沒有結果子的之子
[00:11:13.120 --> 00:11:13.920]  所以呢
[00:11:13.920 --> 00:11:16.240]  農夫在這段時間很重要的一件事
[00:11:16.240 --> 00:11:17.360]  他就是要看一下
[00:11:17.360 --> 00:11:19.600]  哪些之子是結果子
[00:11:19.600 --> 00:11:22.320]  哪些之子是原來不結果子
[00:11:22.320 --> 00:11:24.080]  但是看起來是很健康繁盛的
[00:11:24.080 --> 00:11:25.480]  很多葉子的
[00:11:25.480 --> 00:11:27.680]  但是這些不結果子的之子
[00:11:27.680 --> 00:11:29.280]  長滿了葉子
[00:11:29.280 --> 00:11:31.800]  只是吸收葡萄樹的營養
[00:11:31.800 --> 00:11:33.240]  但是沒有結果子
[00:11:33.240 --> 00:11:36.360]  農夫就會毫無猶豫的去剪去
[00:11:36.360 --> 00:11:38.160]  這些要剪的
[00:11:38.160 --> 00:11:41.160]  剪去除了有審判的意思
[00:11:41.160 --> 00:11:42.280]  移去的意思
[00:11:42.280 --> 00:11:44.760]  代表對於主的門徒來說
[00:11:44.760 --> 00:11:46.840]  不結果子是神必會審問的
[00:11:46.840 --> 00:11:48.680]  但同樣原文有另外一個意思
[00:11:48.680 --> 00:11:50.120]  就是提起
[00:11:50.120 --> 00:11:52.080]  提高的意思
[00:11:52.080 --> 00:11:53.600]  所以有什麼解法呢
[00:11:53.600 --> 00:11:57.480]  一方面不結果子的之子
[00:11:57.480 --> 00:11:59.280]  是要被修剪
[00:11:59.280 --> 00:12:01.400]  但另一方面提起
[00:12:01.400 --> 00:12:03.080]  Bruce Wickinson
[00:12:03.080 --> 00:12:03.840]  魏肯森博士
[00:12:03.840 --> 00:12:05.760]  他在葡萄樹的秘密一本書裡面
[00:12:05.760 --> 00:12:07.480]  他就問一個葡萄園的農夫
[00:12:07.480 --> 00:12:09.440]  他說什麼叫提起呢
[00:12:09.440 --> 00:12:11.920]  他說原來當葡萄樹生的時候
[00:12:11.920 --> 00:12:13.760]  那些之子向下生
[00:12:13.760 --> 00:12:15.520]  藤向下生的時候
[00:12:15.520 --> 00:12:17.440]  泥會沾污它
[00:12:17.440 --> 00:12:18.800]  那些水氣
[00:12:18.800 --> 00:12:21.480]  所以農夫就會悉心將那些之子提起
[00:12:21.480 --> 00:12:23.360]  因為之子很寶貴的
[00:12:23.360 --> 00:12:24.760]  很磅重的
[00:12:24.760 --> 00:12:26.000]  提起的時候
[00:12:26.000 --> 00:12:27.840]  放回架子裡
[00:12:27.840 --> 00:12:29.880]  讓它再次成長
[00:12:29.880 --> 00:12:30.720]  Bruce Wickinson就說
[00:12:30.720 --> 00:12:31.680]  我就明白了
[00:12:31.680 --> 00:12:34.240]  原來神會將我們的生命
[00:12:34.240 --> 00:12:35.880]  離開這些罪
[00:12:35.880 --> 00:12:38.520]  有時罪是令我們不結果子的
[00:12:38.520 --> 00:12:39.760]  所以提起
[00:12:39.760 --> 00:12:40.880]  提起我們
[00:12:40.880 --> 00:12:43.160]  讓我們能夠離開這些罪的時候
[00:12:43.160 --> 00:12:44.640]  再結果子
[00:12:44.640 --> 00:12:46.840]  所以不結果子的之子要留意
[00:12:46.840 --> 00:12:48.360]  但結果子的你不要裝聰明
[00:12:48.360 --> 00:12:49.160]  你看看
[00:12:49.160 --> 00:12:50.400]  他不結果子剪掉它
[00:12:50.400 --> 00:12:50.800]  對了
[00:12:50.800 --> 00:12:52.120]  這個弟兄姊妹
[00:12:52.120 --> 00:12:53.600]  你結果子的
[00:12:53.600 --> 00:12:55.360]  你都要被修剪
[00:12:55.360 --> 00:12:57.200]  就在收割之後
[00:12:57.200 --> 00:12:58.320]  再生之前
[00:12:58.320 --> 00:13:00.680]  其實農夫要細細去看
[00:13:00.680 --> 00:13:02.800]  那些結果子的之子
[00:13:02.800 --> 00:13:03.400]  要剪
[00:13:03.400 --> 00:13:04.720]  修剪乾淨
[00:13:04.720 --> 00:13:06.120]  有些枯枝有各樣東西
[00:13:06.120 --> 00:13:06.880]  為了什麼
[00:13:06.880 --> 00:13:08.080]  結更多果子
[00:13:08.080 --> 00:13:08.920]  如果不是
[00:13:08.920 --> 00:13:09.840]  下一年
[00:13:09.840 --> 00:13:11.360]  他結的果子沒那麼多
[00:13:11.360 --> 00:13:12.560]  也沒那麼大
[00:13:12.560 --> 00:13:13.240]  所以你不要以為
[00:13:13.240 --> 00:13:14.360]  你都挺好的
[00:13:14.360 --> 00:13:15.960]  我的生命不錯
[00:13:15.960 --> 00:13:17.800]  都要修剪
[00:13:17.800 --> 00:13:19.720]  沒有人喜歡被修剪的
[00:13:19.720 --> 00:13:21.440]  我們都是屬於主的門徒
[00:13:21.440 --> 00:13:22.360]  所以
[00:13:22.360 --> 00:13:24.040]  天父去修剪我們
[00:13:24.040 --> 00:13:25.160]  是很正常的
[00:13:25.160 --> 00:13:27.240]  就好像希伯來書十二章
[00:13:27.240 --> 00:13:28.360]  十到十一節
[00:13:28.360 --> 00:13:30.040]  我們讀一下這段經文
