
[00:00:00.000 --> 00:00:02.000]  好 弟兄姊妹晚安
[00:05:55.000 --> 00:05:57.000]  是一位傳媒學者寫的
[00:05:57.000 --> 00:06:01.000]  他說一般人猜度大隊是什麼
[00:06:01.000 --> 00:06:03.000]  然後跟大隊走
[00:06:03.000 --> 00:06:06.000]  是人普遍的社交觸覺
[00:06:06.000 --> 00:06:08.000]  他說得白一點
[00:06:08.000 --> 00:06:11.000]  其實是我們的自我防衛意識
[00:06:11.000 --> 00:06:13.000]  盡量不公然去
[00:06:13.000 --> 00:06:15.000]  去撥引大多數人的意見
[00:06:15.000 --> 00:06:17.000]  盡量去隱藏自己
[00:06:17.000 --> 00:06:19.000]  就算不想刻意順從
[00:06:19.000 --> 00:06:22.000]  至少不作表態
[00:06:22.000 --> 00:06:24.000]  這樣就不會得罪人
[00:06:24.000 --> 00:06:25.000]  這樣就安全了
[00:06:25.000 --> 00:06:29.000]  這就是跟大隊的道理
[00:06:29.000 --> 00:06:31.000]  其實這種心態
[00:06:31.000 --> 00:06:33.000]  是否真的帶來安全呢?
[00:06:33.000 --> 00:06:35.000]  大家想想
[00:06:35.000 --> 00:06:37.000]  我想起日本的民族
[00:06:37.000 --> 00:06:39.000]  曾經有人說
[00:06:39.000 --> 00:06:41.000]  日本人基本上
[00:06:41.000 --> 00:06:42.000]  不知道什麼叫好吃
[00:06:42.000 --> 00:06:43.000]  什麼叫不好吃
[00:06:43.000 --> 00:06:44.000]  很有趣
[00:06:44.000 --> 00:06:47.000]  他說只要有人多排隊買東西吃
[00:06:47.000 --> 00:06:49.000]  或者只要有傳媒捧著
[00:06:49.000 --> 00:06:51.000]  那間店舖很好吃
[00:06:51.000 --> 00:06:52.000]  這些資訊
[00:06:52.000 --> 00:06:56.000]  他們就會蜂擁排隊去吃
[00:06:56.000 --> 00:06:59.000]  就是跟大隊
[00:06:59.000 --> 00:07:02.000]  人多走的闊路
[00:07:02.000 --> 00:07:05.000]  是否一定安全呢?
[00:07:05.000 --> 00:07:07.000]  如果我們看回這個圖表
[00:07:07.000 --> 00:07:09.000]  可不可以打出來
[00:07:09.000 --> 00:07:12.000]  比較吊詭的是什麼呢?
[00:07:12.000 --> 00:07:14.000]  這個比喻裡
[00:07:14.000 --> 00:07:16.000]  容易走的路
[00:07:16.000 --> 00:07:19.000]  原來是引向滅亡的
[00:07:19.000 --> 00:07:21.000]  是不是很可怕?
[00:07:21.000 --> 00:07:22.000]  相反
[00:07:22.000 --> 00:07:25.000]  如果門徒選擇窄路
[00:07:25.000 --> 00:07:26.000]  人少走的路
[00:07:26.000 --> 00:07:28.000]  小路
[00:07:28.000 --> 00:07:29.000]  就是小的路
[00:07:29.000 --> 00:07:31.000]  這條路剛好相反
[00:07:31.000 --> 00:07:33.000]  是通往什麼門呢?
[00:07:33.000 --> 00:07:35.000]  生命的門
[00:07:35.000 --> 00:07:37.000]  其實這個比喻說什麼呢?
[00:07:37.000 --> 00:07:38.000]  其實是說門徒
[00:07:38.000 --> 00:07:40.000]  當有一天
[00:07:40.000 --> 00:07:41.000]  跟我們一樣
[00:07:41.000 --> 00:07:46.000]  有一天面對將來末日主的審判的時候
[00:07:46.000 --> 00:07:48.000]  如果我們今生選擇
[00:07:48.000 --> 00:07:50.000]  留在案處區
[00:07:50.000 --> 00:07:55.000]  我們不願意去遵行主的道
[00:07:55.000 --> 00:07:58.000]  不願意為主付上代價
[00:07:58.000 --> 00:08:01.000]  不願意背起十格跟從主
[00:08:01.000 --> 00:08:03.000]  最終在基督台前
[00:08:03.000 --> 00:08:07.000]  會面對主一個很嚴厲的審判
[00:08:07.000 --> 00:08:08.000]  相反
[00:08:08.000 --> 00:08:11.000]  當門徒在今生願意離開案書區
[00:08:11.000 --> 00:08:13.000]  願意立志遵行主的道
[00:08:13.000 --> 00:08:16.000]  願意為主付上受苦的代價
[00:08:16.000 --> 00:08:19.000]  我們就會經歷生命的門
[00:08:19.000 --> 00:08:22.000]  除了在今生享受豐盛的生命
[00:08:22.000 --> 00:08:23.000]  因為主應許
[00:08:23.000 --> 00:08:25.000]  跟隨他的人
[00:08:25.000 --> 00:08:26.000]  主與我們同在
[00:08:26.000 --> 00:08:28.000]  他會賜平安喜樂給我們
[00:08:28.000 --> 00:08:30.000]  這就是豐盛的生命
[00:08:30.000 --> 00:08:32.000]  而將來在基督的台前
[00:08:32.000 --> 00:08:35.000]  都會經歷主大大的獎賞
[00:08:35.000 --> 00:08:37.000]  如果說到獎賞
[00:08:37.000 --> 00:08:39.000]  我想和大家參考多一次
[00:08:39.000 --> 00:08:43.000]  經文系主耶穌特別提到獎賞
[00:08:43.000 --> 00:08:45.000]  五章十一到十二節
[00:08:45.000 --> 00:08:46.000]  一起讀
[00:08:46.000 --> 00:08:49.000]  「人若因我辱罵你們
[00:08:49.000 --> 00:08:50.000]  逼迫你們
[00:08:50.000 --> 00:08:52.000]  捏造各樣壞話
[00:08:52.000 --> 00:08:53.000]  誹謗你們
[00:08:53.000 --> 00:08:55.000]  你們就有福了
[00:08:55.000 --> 00:08:57.000]  應當歡喜快樂
[00:08:57.000 --> 00:09:00.000]  因為你們在天上的賞賜是大的
[00:09:00.000 --> 00:09:02.000]  在你們以前的先知
[00:09:02.000 --> 00:09:05.000]  也這樣逼迫他們」
[00:09:05.000 --> 00:09:06.000]  看到嗎?
[00:09:06.000 --> 00:09:13.000]  為主受苦
[00:09:13.000 --> 00:09:14.000]  受逼迫
[00:09:15.000 --> 00:09:16.000]  在天上我們是有福的
[00:09:16.000 --> 00:09:18.000]  因為這個賞賜是很大的
[00:09:18.000 --> 00:09:21.000]  不知道大家看得進不進
[00:09:21.000 --> 00:09:26.000]  主耶穌提到有關
[00:09:26.000 --> 00:09:27.000]  生死的抉擇
[00:09:27.000 --> 00:09:29.000]  這個比喻或觀念
[00:09:29.000 --> 00:09:32.000]  其實對於當時的猶太人來說
[00:09:32.000 --> 00:09:34.000]  他們不覺得這個觀念很陌生
[00:09:34.000 --> 00:09:37.000]  他們相對容易明白
[00:09:37.000 --> 00:09:40.000]  這種概念
[00:09:40.000 --> 00:09:42.000]  因為早在舊約律法時代
[00:09:42.000 --> 00:09:43.000]  在律法書裏面
[00:09:43.000 --> 00:09:46.000]  都很強調「祝福」和「就坐」這個主題
[00:09:46.000 --> 00:09:49.000]  其實與滅亡和生命的門
[00:09:49.000 --> 00:09:51.000]  意思是很相近的
[00:09:51.000 --> 00:09:55.000]  我們去參考一卷很重要的經卷
[00:09:55.000 --> 00:09:57.000]  《新明記》
[00:09:57.000 --> 00:09:59.000]  11章26節
[00:09:59.000 --> 00:10:01.000]  以及30章16至18節
[00:10:01.000 --> 00:10:03.000]  這一段
[00:10:03.000 --> 00:10:04.000]  這張powerpoint
[00:10:04.000 --> 00:10:05.000]  我想請弟兄讀
[00:10:05.000 --> 00:10:06.000]  下一章請姐妹讀
[00:10:06.000 --> 00:10:08.000]  請弟兄先讀
[00:10:08.000 --> 00:10:09.000]  「看那
[00:10:09.000 --> 00:10:12.000]  我今日將祝福與就坐的話
[00:10:12.000 --> 00:10:14.000]  都陳明在你們面前
[00:10:14.000 --> 00:10:16.000]  吩咐你愛耶和華你的神
[00:10:16.000 --> 00:10:18.000]  進行他的道
[00:10:18.000 --> 00:10:20.000]  謹守他的誡命
[00:10:20.000 --> 00:10:21.000]  律例典章
[00:10:21.000 --> 00:10:23.000]  使你可以存活
[00:10:23.000 --> 00:10:24.000]  人數增多
[00:10:24.000 --> 00:10:26.000]  耶和華你神
[00:10:26.000 --> 00:10:29.000]  就必在你所要進去得為業的地方
[00:10:29.000 --> 00:10:30.000]  賜福與你」
[00:10:30.000 --> 00:10:31.000]  請姐妹讀
[00:10:31.000 --> 00:10:33.000]  「我今日將祝福與就坐
[00:10:33.000 --> 00:10:36.000]  由你所要進去得為業的地方
[00:10:36.000 --> 00:10:37.000]  賜福與你
[00:10:37.000 --> 00:10:39.000]  就必在你所要進去得為業的地方
[00:10:39.000 --> 00:10:40.000]  賜福與你
[00:10:40.000 --> 00:10:43.000]  就必在你所要進去得為業的地方
[00:10:43.000 --> 00:10:44.000]  賜福與你
[00:10:44.000 --> 00:10:48.000]  就必在你所要進去得為業的地方
[00:10:48.000 --> 00:10:49.000]  賜福與你
[00:10:49.000 --> 00:10:50.000]  就必在你所要進去得為業的地方」
[00:10:50.000 --> 00:10:51.000]  是的
[00:10:51.000 --> 00:10:54.000]  主耶穌說到兩條路的抉擇
[00:10:54.000 --> 00:10:56.000]  與剛才讀的《新明記》裏面
[00:10:56.000 --> 00:10:58.000]  摩西所說的訊息
[00:10:58.000 --> 00:10:59.000]  是很相近的
[00:11:00.000 --> 00:11:02.000]  生命滅亡
[00:11:02.000 --> 00:11:04.000]  祝福就坐
[00:11:04.000 --> 00:11:06.000]  是很相近的意思
[00:11:06.000 --> 00:11:08.000]  經歷神的祝福
[00:11:08.000 --> 00:11:10.000]  是必須要有行動去配合
[00:11:10.000 --> 00:11:13.000]  如果看回剛才《新明記》的經文
[00:11:13.000 --> 00:11:14.000]  有甚麼行動呢?
[00:11:14.000 --> 00:11:18.000]  就是這裏
[00:11:18.000 --> 00:11:20.000]  看不看得到?
[00:11:20.000 --> 00:11:21.000]  紅色字那裏
[00:11:21.000 --> 00:11:25.000]  聽神話是有行動回應
[00:11:25.000 --> 00:11:26.000]  是要愛神
[00:11:26.000 --> 00:11:27.000]  還有呢?
[00:11:27.000 --> 00:11:29.000]  進行他的道
[00:11:29.000 --> 00:11:31.000]  謹守他的誡命
[00:11:31.000 --> 00:11:32.000]  律例典章
[00:11:32.000 --> 00:11:33.000]  清楚嗎?
[00:11:33.000 --> 00:11:36.000]  沒有藉口吧?
[00:11:36.000 --> 00:11:37.000]  清楚告訴我們
[00:11:37.000 --> 00:11:40.000]  祝福的路就是要做這件事
[00:11:40.000 --> 00:11:45.000]  然後他說人數增多
[00:11:45.000 --> 00:11:46.000]  還未說完
[00:11:46.000 --> 00:11:47.000]  全國人數增多
[00:11:47.000 --> 00:11:49.000]  在英許地
[00:11:49.000 --> 00:11:50.000]  他們會很蒙福
[00:11:50.000 --> 00:11:52.000]  相反
[00:11:52.000 --> 00:11:54.000]  另一邊
[00:11:54.000 --> 00:11:55.000]  如果神的子民
[00:11:55.000 --> 00:11:57.000]  心裡偏離神
[00:11:57.000 --> 00:11:58.000]  不肯聽從神的道
[00:11:58.000 --> 00:11:59.000]  結果是甚麼呢?
[00:11:59.000 --> 00:12:01.000]  心裡偏離
[00:12:01.000 --> 00:12:02.000]  不肯聽從
[00:12:02.000 --> 00:12:04.000]  結果是甚麼呢?
[00:12:04.000 --> 00:12:05.000]  可以聽到嗎?
[00:12:05.000 --> 00:12:11.000]  在英許地滅亡
[00:12:11.000 --> 00:12:14.000]  其實這個題目很嚴肅
[00:12:14.000 --> 00:12:17.000]  對於當時的猶太人來說
[00:12:17.000 --> 00:12:19.000]  是生命和死亡的抉擇
[00:12:19.000 --> 00:12:23.000]  所以其實很公平
[00:12:23.000 --> 00:12:25.000]  無論在舊約
[00:12:25.000 --> 00:12:26.000]  在新約
[00:12:27.000 --> 00:12:28.000]  神對他的子民
[00:12:28.000 --> 00:12:30.000]  對他的兒女
[00:12:30.000 --> 00:12:33.000]  要求和吩咐都是一樣
[00:12:33.000 --> 00:12:36.000]  神也是讓我們選擇的
[00:12:36.000 --> 00:12:38.000]  他從來沒有逼我們
[00:12:38.000 --> 00:12:39.000]  生命、滅亡我的路
[00:12:39.000 --> 00:12:41.000]  祝福、救助我的路
[00:12:41.000 --> 00:12:42.000]  大家去做一個抉擇
[00:12:42.000 --> 00:12:47.000]  如果說到抉擇這個題目
[00:12:47.000 --> 00:12:50.000]  不知道大家喜不喜歡做決定呢?
[00:12:50.000 --> 00:12:53.000]  我很有興趣知道
[00:12:53.000 --> 00:12:54.000]  如果你很喜歡做決定
[00:12:54.000 --> 00:12:55.000]  請舉手
[00:12:56.000 --> 00:12:58.000]  這麼少人
[00:12:58.000 --> 00:13:01.000]  你不喜歡做決定請舉手
[00:13:01.000 --> 00:13:04.000]  很有趣
[00:13:04.000 --> 00:13:06.000]  我真的很好奇
[00:13:06.000 --> 00:13:10.000]  我們生活上很多要做決擇
[00:13:10.000 --> 00:13:12.000]  衣食住行是很基本的
[00:13:12.000 --> 00:13:14.000]  那你們豈不是很辛苦
[00:13:14.000 --> 00:13:18.000]  譬如吃東西
[00:13:18.000 --> 00:13:20.000]  都要做決定
[00:13:20.000 --> 00:13:22.000]  如果你去一間餐廳
[00:13:22.000 --> 00:13:24.000]  吃一些不好吃的東西
[00:13:24.000 --> 00:13:26.000]  那就慘了
[00:13:26.000 --> 00:13:29.000]  很勞氣還要付錢
[00:13:29.000 --> 00:13:31.000]  如果再嚴重一點
[00:13:31.000 --> 00:13:32.000]  住宅
[00:13:32.000 --> 00:13:33.000]  如果你買了一層樓
[00:13:33.000 --> 00:13:36.000]  買了之後才知道很多問題
[00:13:36.000 --> 00:13:38.000]  或者只是裝修都很勞氣
[00:13:38.000 --> 00:13:40.000]  是不是做錯了決定
[00:13:40.000 --> 00:13:42.000]  是不是比較大的事
[00:13:42.000 --> 00:13:45.000]  這些都是生活上的一些決擇
[00:13:45.000 --> 00:13:47.000]  如果說侍奉
[00:13:47.000 --> 00:13:49.000]  在教會的侍奉崗位
[00:13:49.000 --> 00:13:53.000]  大家容易做決擇嗎?
[00:13:54.000 --> 00:13:57.000]  是不是哪個導師叫你做就做?
[00:13:57.000 --> 00:13:59.000]  當然不是
[00:13:59.000 --> 00:14:02.000]  我最近和一位弟兄聊天
[00:14:02.000 --> 00:14:03.000]  他不是回恩福
[00:14:03.000 --> 00:14:05.000]  大家不用猜是哪一個
[00:14:05.000 --> 00:14:08.000]  他和我分享
[00:14:08.000 --> 00:14:12.000]  最近考慮參與教會的侍奉崗位
[00:14:12.000 --> 00:14:15.000]  他很難做決定
[00:14:15.000 --> 00:14:17.000]  心裡面50/50
[00:14:17.000 --> 00:14:21.000]  想我給點意見和為他祈禱
[00:14:21.000 --> 00:14:22.000]  我很自然問他
[00:14:22.000 --> 00:14:26.000]  你考慮這個侍奉背後有什麼負擔
[00:14:26.000 --> 00:14:28.000]  有沒有什麼動機
[00:14:28.000 --> 00:14:30.000]  很自然地問他
[00:14:30.000 --> 00:14:33.000]  他很坦誠地跟我說
[00:14:33.000 --> 00:14:35.000]  他說也有一點負擔
[00:14:35.000 --> 00:14:38.000]  不過之後才重要
[00:14:38.000 --> 00:14:43.000]  他說這個侍奉可以帶給他虛榮心
[00:14:43.000 --> 00:14:45.000]  是不是很坦白
[00:14:45.000 --> 00:14:50.000]  我聽完之後就給他一點意見
[00:14:51.000 --> 00:14:55.000]  侍奉也要謹慎地做決擇
[00:14:55.000 --> 00:14:57.000]  如果太過粗俗
[00:14:57.000 --> 00:15:00.000]  最終你可以退下來不做
[00:15:00.000 --> 00:15:05.000]  但對於某些群體可能帶來負面影響
[00:15:05.000 --> 00:15:08.000]  特別是帶戀性侍奉
[00:15:08.000 --> 00:15:11.000]  譬如組長等等
[00:15:11.000 --> 00:15:20.000]  主耶穌吩咐門徒決擇走哪一條路
[00:15:21.000 --> 00:15:24.000]  他給予我們自由意志去決擇
[00:15:24.000 --> 00:15:31.000]  他很清楚說明了做決擇的代價
[00:15:31.000 --> 00:15:32.000]  很清楚的
[00:15:32.000 --> 00:15:34.000]  剛才你讀心靈記也看到
[00:15:34.000 --> 00:15:37.000]  所以我不知道大家讀完第一個比喻
[00:15:37.000 --> 00:15:39.000]  擇路這個比喻
[00:15:39.000 --> 00:15:43.000]  你們是不是已經做好決擇
[00:15:43.000 --> 00:15:48.000]  還是今天才開始思想這個題目
[00:15:49.000 --> 00:15:51.000]  就算今天思想也不遲
[00:15:51.000 --> 00:15:54.000]  你就今天去做一個決定
[00:15:54.000 --> 00:15:57.000]  決擇哪一條路
[00:15:57.000 --> 00:16:05.000]  接著我們思想第二個題目
[00:16:05.000 --> 00:16:08.000]  繼續思想如果選擇生命的路
[00:16:08.000 --> 00:16:11.000]  可以有什麼具體的行動
[00:16:11.000 --> 00:16:16.000]  進行上主的旨意
[00:16:17.000 --> 00:16:20.000]  這段15至23節
[00:16:20.000 --> 00:16:23.000]  比較長一點我們輪流讀
[00:16:23.000 --> 00:16:51.000]  主席
[00:16:51.000 --> 00:17:16.000]  主席
[00:17:16.000 --> 00:17:39.000]  主席
[00:17:39.000 --> 00:17:41.000]  15節
[00:17:43.000 --> 00:18:11.000]  主席
[00:18:11.000 --> 00:18:14.000]  主席
[00:18:14.000 --> 00:18:16.000]  第16節
[00:18:16.000 --> 00:18:35.000]  主席
[00:18:36.000 --> 00:18:46.000]  主席
[00:18:47.000 --> 00:19:16.000]  主席
[00:19:16.000 --> 00:19:17.000]  主席
[00:19:17.000 --> 00:19:18.000]  主席
[00:19:18.000 --> 00:19:23.000]  最後在17節他用好樹和壞樹做比喻
[00:19:23.000 --> 00:19:25.000]  好樹就結果子
[00:19:25.000 --> 00:19:28.000]  很容易明白壞樹結壞果子
[00:19:28.000 --> 00:19:31.000]  因為真正進行主吩咐的信徒
[00:19:31.000 --> 00:19:33.000]  很自然就結好果子
[00:19:33.000 --> 00:19:34.000]  憑著他們的行為
[00:19:34.000 --> 00:19:38.000]  最終就會知道他們是否主的真正門徒
[00:19:38.000 --> 00:19:40.000]  我們看下一節19節
[00:19:40.000 --> 00:19:44.000]  凡不結好果子的樹就撼下來
[00:19:44.000 --> 00:19:46.000]  凋在火裡
[00:19:46.000 --> 00:19:47.000]  這句也很嚴肅
[00:19:47.000 --> 00:19:50.000]  火代表什麼呢?
[00:19:50.000 --> 00:19:54.000]  火代表耶穌將來回來的時候
[00:19:54.000 --> 00:19:56.000]  是對門徒的審判
[00:19:56.000 --> 00:19:57.000]  對我們的審判
[00:19:57.000 --> 00:20:00.000]  如果有不結好果子的門徒
[00:20:00.000 --> 00:20:04.000]  即是他們可能之前是選擇闊路
[00:20:04.000 --> 00:20:06.000]  不願意毀身
[00:20:06.000 --> 00:20:07.000]  不願意進行主的道
[00:20:07.000 --> 00:20:10.000]  他們末日會面對主耶穌基督
[00:20:10.000 --> 00:20:11.000]  一個很嚴厲的審判
[00:20:12.000 --> 00:20:15.000]  所以主耶穌在21節末
[00:20:15.000 --> 00:20:17.000]  其實說得很清楚
[00:20:17.000 --> 00:20:19.000]  我用紅色字打出來
[00:20:19.000 --> 00:20:20.000]  不如一起讀出來
[00:20:20.000 --> 00:20:23.000]  唯有進行我天父旨意的人
[00:20:23.000 --> 00:20:25.000]  才能進去
[00:20:25.000 --> 00:20:28.000]  是不是很清楚?
[00:20:28.000 --> 00:20:31.000]  一個很清晰的方向
[00:20:31.000 --> 00:20:33.000]  可能你會有個疑問
[00:20:33.000 --> 00:20:36.000]  神有很多旨意
[00:20:36.000 --> 00:20:38.000]  整本聖經有這麼多神的旨意
[00:20:38.000 --> 00:20:40.000]  怎麼遵守?
[00:20:41.000 --> 00:20:43.000]  有沒有想過?
[00:20:43.000 --> 00:20:46.000]  我相信沒有一個門徒
[00:20:46.000 --> 00:20:50.000]  能夠完全遵守這麼多要求
[00:20:50.000 --> 00:20:51.000]  神的旨意
[00:20:51.000 --> 00:20:53.000]  不過重點在哪裡呢?
[00:20:53.000 --> 00:20:56.000]  我們先在主面前
[00:20:56.000 --> 00:20:59.000]  有一份立志的心
[00:20:59.000 --> 00:21:02.000]  當然你必須要經歷
[00:21:02.000 --> 00:21:04.000]  基督的愛
[00:21:04.000 --> 00:21:06.000]  神的愛去激勵你
[00:21:06.000 --> 00:21:07.000]  感動你
