
[00:00:00.000 --> 00:00:03.480]  以下我們會分享神的話語
[00:01:47.980 --> 00:01:51.980]  保守你們的心懷而念
[00:01:51.980 --> 00:01:53.980]  各位姐妹
[00:01:53.980 --> 00:01:57.980]  通常我們在信主的時候
[00:01:57.980 --> 00:02:02.980]  很快就會經歷到從神而來的平安
[00:02:02.980 --> 00:02:05.980]  起碼我們有永生的確具
[00:02:05.980 --> 00:02:08.980]  可以無懼死亡
[00:02:08.980 --> 00:02:11.980]  這些都是唯有永生的神
[00:02:11.980 --> 00:02:14.980]  才能賜給我們的福氣
[00:02:14.980 --> 00:02:17.980]  我們都因為信靠主耶穌基督
[00:02:17.980 --> 00:02:20.980]  而得到了永生
[00:02:20.980 --> 00:02:24.980]  而且心靈裡充滿神賜給我們的平安
[00:02:24.980 --> 00:02:26.980]  但在日常生活裡
[00:02:26.980 --> 00:02:31.980]  我們會不會有時放不下的事
[00:02:31.980 --> 00:02:33.980]  不時浮現
[00:02:33.980 --> 00:02:37.980]  徘徊干擾著我們內心的平安呢?
[00:02:37.980 --> 00:02:39.980]  會不會呢?
[00:02:39.980 --> 00:02:41.980]  都會吧?
[00:02:41.980 --> 00:02:43.980]  我記得有一次
[00:02:43.980 --> 00:02:46.980]  我去一個靈修的操練營
[00:02:46.980 --> 00:02:50.980]  在黃昏太陽快下山的時候
[00:02:50.980 --> 00:02:54.980]  好像螢光幕的景象
[00:02:54.980 --> 00:02:57.980]  在這個時候我出去散步
[00:02:57.980 --> 00:02:59.980]  在散步的時候
[00:02:59.980 --> 00:03:02.980]  我跟主聊了很多天
[00:03:02.980 --> 00:03:05.980]  後來我停下腳步
[00:03:05.980 --> 00:03:07.980]  在那時候
[00:03:07.980 --> 00:03:08.980]  我心靈裡
[00:03:08.980 --> 00:03:11.980]  就有一些放不下的事浮現
[00:03:11.980 --> 00:03:16.980]  當我看到太陽隨隨落下
[00:03:16.980 --> 00:03:18.980]  可能不到一分鐘
[00:03:18.980 --> 00:03:20.980]  太陽就會不見了
[00:03:20.980 --> 00:03:23.980]  我內心就有一個催促
[00:03:23.980 --> 00:03:25.980]  這樣說
[00:03:25.980 --> 00:03:27.980]  喂!你還不放下
[00:03:27.980 --> 00:03:30.980]  太陽都下山了
[00:03:30.980 --> 00:03:34.980]  於是我就趕快做了一個禱告
[00:03:34.980 --> 00:03:38.980]  將那些纏累我放不下的心事
[00:03:38.980 --> 00:03:40.980]  告訴主
[00:03:40.980 --> 00:03:43.980]  徹底地交給主
[00:03:43.980 --> 00:03:45.980]  不再去理會了
[00:03:45.980 --> 00:03:47.980]  在那次禱告之後
[00:03:47.980 --> 00:03:51.980]  我的內心就輕鬆開心了
[00:03:51.980 --> 00:03:53.980]  菲勒比書
[00:03:53.980 --> 00:03:56.980]  是保羅為傳福音被捉拿
[00:03:56.980 --> 00:03:58.980]  而囚禁在監牢的時候
[00:03:58.980 --> 00:04:00.980]  所寫的一本書
[00:04:00.980 --> 00:04:02.980]  當時保羅知道
[00:04:02.980 --> 00:04:05.980]  監牢外面的人
[00:04:05.980 --> 00:04:07.980]  很努力傳福音
[00:04:07.980 --> 00:04:10.980]  他們是存在一個嫉妒紛爭
[00:04:10.980 --> 00:04:14.980]  要結黨的心態去傳福音
[00:04:14.980 --> 00:04:17.980]  意思是要增加保羅的苦楚
[00:04:17.980 --> 00:04:19.980]  在那種情況裡
[00:04:19.980 --> 00:04:22.980]  保羅真是苦不堪言
[00:04:22.980 --> 00:04:26.980]  保羅應該是滿肚苦水
[00:04:26.980 --> 00:04:28.980]  但是我們知道保羅
[00:04:28.980 --> 00:04:31.980]  他被關鎖在囚牢裡
[00:04:31.980 --> 00:04:34.980]  我們知道後來他會被釋放
[00:04:34.980 --> 00:04:37.980]  但當時在囚牢裡
[00:04:37.980 --> 00:04:41.980]  他生死前途是未卜的
[00:04:41.980 --> 00:04:45.980]  所以在菲勒比書裡
[00:04:45.980 --> 00:04:47.980]  我們看到保羅
[00:04:47.980 --> 00:04:50.980]  他也有悲觀樂觀的想法
[00:04:50.980 --> 00:04:52.980]  同時出現
[00:04:52.980 --> 00:04:56.980]  不過保羅雖然在當時
[00:04:56.980 --> 00:05:00.980]  他說可能他也會死
[00:05:00.980 --> 00:05:07.980]  但他仍然說自己有喜樂
[00:05:07.980 --> 00:05:09.980]  他也叫菲勒比的信徒
[00:05:09.980 --> 00:05:11.980]  和他一起快樂
[00:05:11.980 --> 00:05:16.980]  就像菲勒比書第十七第十八節說
[00:05:16.980 --> 00:05:17.980]  保羅說
[00:05:17.980 --> 00:05:20.980]  我以你們的信心為貢獻的祭物
[00:05:20.980 --> 00:05:22.980]  我若被囂獻
[00:05:22.980 --> 00:05:23.980]  即是死
[00:05:23.980 --> 00:05:27.980]  我若被囂獻在旗上也是喜樂
[00:05:27.980 --> 00:05:30.980]  並且與你們眾人一同喜樂
[00:05:30.980 --> 00:05:32.980]  你們也要照樣喜樂
[00:05:32.980 --> 00:05:36.980]  並且與我一同喜樂
[00:05:36.980 --> 00:05:39.980]  在這麼艱難的時候
[00:05:39.980 --> 00:05:42.980]  保羅寫菲勒比書的心境
[00:05:42.980 --> 00:05:46.980]  卻是和他外在的處境剛剛相反
[00:05:46.980 --> 00:05:49.980]  在短短的四章的菲勒比書裡
[00:05:49.980 --> 00:05:53.980]  就出現了有十二次的喜樂
[00:05:53.980 --> 00:05:55.980]  菲勒比書的主題是
[00:05:55.980 --> 00:05:57.980]  經歷基督
[00:05:57.980 --> 00:05:59.980]  以基督為生活
[00:05:59.980 --> 00:06:00.980]  以基督為榜樣
[00:06:00.980 --> 00:06:01.980]  為目標
[00:06:01.980 --> 00:06:03.980]  以基督為能力
[00:06:03.980 --> 00:06:06.980]  以及基督是他人生的秘訣
[00:06:06.980 --> 00:06:09.980]  經歷基督的人是會有喜樂的
[00:06:09.980 --> 00:06:13.980]  而今天的經文四章第四節
[00:06:13.980 --> 00:06:15.980]  保羅說
[00:06:15.980 --> 00:06:21.980]  你們要靠主上場喜樂
[00:06:21.980 --> 00:06:22.980]  我再說
[00:06:22.980 --> 00:06:25.980]  你們要喜樂
[00:06:25.980 --> 00:06:29.980]  我發覺人之所以不快樂
[00:06:29.980 --> 00:06:34.980]  往往有兩個問題
[00:06:34.980 --> 00:06:37.980]  和兩個問題是有關的
[00:06:37.980 --> 00:06:39.980]  第一就是憂慮
[00:06:39.980 --> 00:06:41.980]  第二就是過分執著
[00:06:41.980 --> 00:06:44.980]  放不下那些應該放下的事
[00:06:44.980 --> 00:06:47.980]  不肯放下
[00:06:47.980 --> 00:06:50.980]  就是不認命
[00:06:50.980 --> 00:06:53.980]  是源於不認識自己的限制
[00:06:53.980 --> 00:06:55.980]  以為人就像神一樣
[00:06:55.980 --> 00:06:58.980]  什麼都做得到
[00:06:58.980 --> 00:07:00.980]  讓我們從菲勒比書第四章
[00:07:00.980 --> 00:07:02.980]  四至七節看看
[00:07:02.980 --> 00:07:04.980]  如何去面對
[00:07:04.980 --> 00:07:05.980]  憂慮
[00:07:05.980 --> 00:07:07.980]  或者是過分執著
[00:07:07.980 --> 00:07:09.980]  放不下
[00:07:09.980 --> 00:07:10.980]  這段經文呢
[00:07:10.980 --> 00:07:12.980]  保羅提到
[00:07:12.980 --> 00:07:14.980]  有三項的勸勉
[00:07:14.980 --> 00:07:16.980]  而這三項的勸勉呢
[00:07:16.980 --> 00:07:22.980]  都是一些命令語詞
[00:07:22.980 --> 00:07:25.980]  另外還有一項保羅的祈願
[00:07:25.980 --> 00:07:30.980]  是帶有神應許意味在裡面的
[00:07:30.980 --> 00:07:32.980]  這三項的勸勉是什麼呢
[00:07:32.980 --> 00:07:36.980]  第一就是保羅要他們要喜樂
[00:07:36.980 --> 00:07:38.980]  第二保羅要他們
[00:07:38.980 --> 00:07:42.980]  要使人知道你們謙讓的心
[00:07:42.980 --> 00:07:43.980]  第三呢
[00:07:43.980 --> 00:07:47.980]  就是要將所有的告訴神
[00:07:47.980 --> 00:07:50.980]  不要掛慮
[00:07:50.980 --> 00:07:53.980]  而應許是什麼呢
[00:07:53.980 --> 00:07:54.980]  應許就是
[00:07:54.980 --> 00:07:58.980]  會得著耶穌保守的平安
[00:07:58.980 --> 00:08:05.980]  如果我們將第一和第三項的勸勉放在一起
[00:08:05.980 --> 00:08:06.980]  我們就可以知道
[00:08:06.980 --> 00:08:08.980]  上上喜樂的方法
[00:08:08.980 --> 00:08:11.980]  就是應當一無掛慮
[00:08:11.980 --> 00:08:13.980]  掛慮呢
[00:08:13.980 --> 00:08:14.980]  是指什麼呢
[00:08:14.980 --> 00:08:18.980]  掛慮就是指焦慮
[00:08:18.980 --> 00:08:20.980]  無謂的擔心
[00:08:20.980 --> 00:08:22.980]  就是掛慮
[00:08:22.980 --> 00:08:25.980]  如果我們整天掛慮
[00:08:25.980 --> 00:08:27.980]  當然就沒有快樂
[00:08:27.980 --> 00:08:32.980]  所以掛慮和憂慮和快樂是水火不相容的
[00:08:32.980 --> 00:08:35.980]  應當一無掛慮
[00:08:35.980 --> 00:08:39.980]  不是要我們強迫自己不掛慮
[00:08:39.980 --> 00:08:42.980]  這是很難的
[00:08:42.980 --> 00:08:45.980]  因為如果我們刻意不掛慮
[00:08:45.980 --> 00:08:49.980]  就會使我們更加注意這個問題
[00:08:49.980 --> 00:08:51.980]  不僅不能減輕憂慮
[00:08:51.980 --> 00:08:54.980]  反而會增加憂慮
[00:08:54.980 --> 00:09:01.980]  保羅提供了兩個減少掛慮憂慮的方法
[00:09:01.980 --> 00:09:02.980]  第一呢
[00:09:02.980 --> 00:09:08.980]  就是在經文第五節的下半節
[00:09:08.980 --> 00:09:12.980]  我們要記得主義已經近了
[00:09:12.980 --> 00:09:16.980]  保羅勸勉菲律賓人
[00:09:16.980 --> 00:09:20.980]  要讓眾人知道你們謙讓的心
[00:09:20.980 --> 00:09:23.980]  謙讓原文呢
[00:09:23.980 --> 00:09:26.980]  就是表示一種溫和
[00:09:26.980 --> 00:09:29.980]  寬厚的高尚品德
[00:09:29.980 --> 00:09:32.980]  要讓眾人知道你們謙讓的心
[00:09:32.980 --> 00:09:34.980]  如果原文直譯就是
[00:09:34.980 --> 00:09:39.980]  你們的溫良要讓眾人知道
[00:09:39.980 --> 00:09:41.980]  主義已經近了
[00:09:41.980 --> 00:09:44.980]  直譯就是主事近了
[00:09:44.980 --> 00:09:48.980]  近在原文是指時間上的近
[00:09:48.980 --> 00:09:49.980]  主義已經近
[00:09:49.980 --> 00:09:52.980]  就是主很快回來了
[00:09:52.980 --> 00:09:54.980]  又或者是空間的近
[00:09:54.980 --> 00:09:59.980]  就是主和信徒很接近
[00:09:59.980 --> 00:10:04.980]  我們要減少憂慮
[00:10:04.980 --> 00:10:07.980]  保羅第一個勸勉就是主已經近了
[00:10:07.980 --> 00:10:11.980]  要讓人知道我們的溫良
[00:10:11.980 --> 00:10:16.980]  就是要活出溫良謙虛的生活
[00:10:16.980 --> 00:10:20.980]  我們能夠活出謙讓的生活
[00:10:20.980 --> 00:10:24.980]  是和主回來很有關的
[00:10:24.980 --> 00:10:27.980]  如果我們知道主很快回來了
[00:10:27.980 --> 00:10:30.980]  我們就願意退讓
[00:10:30.980 --> 00:10:31.980]  主都回來了
[00:10:31.980 --> 00:10:34.980]  還要爭論那麼多
[00:10:34.980 --> 00:10:35.980]  主都回來了
[00:10:35.980 --> 00:10:36.980]  弟子們
[00:10:36.980 --> 00:10:41.980]  我們不要那麼多吵吵了
[00:10:41.980 --> 00:10:44.980]  我們可以謙讓很多
[00:10:44.980 --> 00:10:45.980]  主已經近了
[00:10:45.980 --> 00:10:47.980]  和應當恩無關
[00:10:47.980 --> 00:10:48.980]  又有關的
[00:10:48.980 --> 00:10:50.980]  因為主很快回來
[00:10:50.980 --> 00:10:51.980]  和我們很接近
[00:10:51.980 --> 00:10:54.980]  主是很願意聽我們祈禱
[00:10:54.980 --> 00:10:55.980]  主會按照祂的美意
[00:10:55.980 --> 00:10:59.980]  幫助我們處理各種我們所掛慮的事
[00:10:59.980 --> 00:11:02.980]  如果我們心裡很掛念
[00:11:02.980 --> 00:11:05.980]  我們做的工作都沒有人知道
[00:11:05.980 --> 00:11:06.980]  沒有人看到
[00:11:06.980 --> 00:11:07.980]  但如果我們想到
[00:11:07.980 --> 00:11:10.980]  我們忠心地好好做好
[00:11:10.980 --> 00:11:13.980]  上帝交給我們的事
[00:11:13.980 --> 00:11:16.980]  我們好好去發揮我們恩賜
[00:11:16.980 --> 00:11:17.980]  去做好它
[00:11:17.980 --> 00:11:18.980]  主回來的時候
[00:11:18.980 --> 00:11:20.980]  我們就有得交代了
[00:11:20.980 --> 00:11:23.980]  於是我們就可以沒有牽掛
[00:11:23.980 --> 00:11:24.980]  沒有掛慮
[00:11:24.980 --> 00:11:26.980]  主的再來
[00:11:26.980 --> 00:11:29.980]  讓我們知道
[00:11:29.980 --> 00:11:31.980]  主是十分願意
[00:11:31.980 --> 00:11:34.980]  和可以除去我們的憂慮
[00:11:34.980 --> 00:11:37.980]  這就是第一個
[00:11:37.980 --> 00:11:39.980]  減少憂慮的方法
[00:11:39.980 --> 00:11:42.980]  就是記得主已經近了
[00:11:42.980 --> 00:11:46.980]  第二就是第六節
[00:11:46.980 --> 00:11:47.980]  那裡說
[00:11:47.980 --> 00:11:50.980]  凡事直著禱告祈求和感謝
[00:11:50.980 --> 00:11:53.980]  將你們所要的告訴神
[00:11:53.980 --> 00:11:56.980]  凡事直著禱告的凡事
[00:11:56.980 --> 00:11:58.980]  就是指每一種處境
[00:11:58.980 --> 00:12:01.980]  每一種情況
[00:12:01.980 --> 00:12:03.980]  在每一種處境
[00:12:03.980 --> 00:12:06.980]  每一種情況都去禱告
[00:12:06.980 --> 00:12:10.980]  著名的奧地利作曲家海頓
[00:12:10.980 --> 00:12:14.980]  有一天和他的朋友相聚的時候
[00:12:14.980 --> 00:12:16.980]  他們的話題就說到
[00:12:16.980 --> 00:12:19.980]  如何可以在疲累的時候
[00:12:19.980 --> 00:12:23.980]  幫助自己恢復精力呢
[00:12:23.980 --> 00:12:25.980]  他朋友當中有一個就說
[00:12:25.980 --> 00:12:27.980]  我會喝下酒
[00:12:27.980 --> 00:12:30.980]  令到精神有些振奮
[00:12:30.980 --> 00:12:32.980]  也有另外一個就說
[00:12:32.980 --> 00:12:35.980]  我會找些朋友聊聊天
[00:12:35.980 --> 00:12:41.980]  使得我的疲倦就消失了
[00:12:41.980 --> 00:12:44.980]  有人就問海頓
[00:12:44.980 --> 00:12:48.980]  你會怎樣去處理疲累
[00:12:48.980 --> 00:12:51.980]  你會怎樣去處理疲累
[00:12:51.980 --> 00:12:52.980]  當你很疲累的時候
[00:12:52.980 --> 00:12:56.980]  你會怎樣去處理
[00:12:56.980 --> 00:12:59.980]  海頓就說
[00:12:59.980 --> 00:13:04.980]  我會迴避到書房祈禱
[00:13:04.980 --> 00:13:06.980]  海頓補充說
[00:13:06.980 --> 00:13:15.980]  沒有什麼比祈禱更能夠使精神恢復平靜安穩
[00:13:15.980 --> 00:13:18.980]  原來疲倦的時候
[00:13:18.980 --> 00:13:25.980]  也是我們禱告的時候
[00:13:25.980 --> 00:13:27.980]  凡事都要去禱告
[00:13:27.980 --> 00:13:29.980]  每一個處境、情況
[00:13:29.980 --> 00:13:33.980]  我們都可以去禱告
[00:13:33.980 --> 00:13:36.980]  禱告的含義
[00:13:36.980 --> 00:13:37.980]  很講的
[00:13:37.980 --> 00:13:41.980]  這裡提到凡事都要去禱告和祈求
[00:13:41.980 --> 00:13:45.980]  祈求就是明確的請求
[00:13:45.980 --> 00:13:51.980]  和代求的含義都有相似
[00:13:51.980 --> 00:13:54.980]  現在這個禱告祈求
[00:13:54.980 --> 00:13:56.980]  在這段經文裡
[00:13:56.980 --> 00:13:59.980]  分別不大
[00:13:59.980 --> 00:14:02.980]  連在一起的意思就是說
[00:14:02.980 --> 00:14:07.980]  我們要將所有的東西
[00:14:07.980 --> 00:14:09.980]  我們要告訴神
[00:14:09.980 --> 00:14:10.980]  換句話說
[00:14:10.980 --> 00:14:14.980]  一無掛慮的方法就是凡事祈禱
[00:14:14.980 --> 00:14:17.980]  任何有憂慮的情況
[00:14:17.980 --> 00:14:20.980]  都要去祈禱
[00:14:20.980 --> 00:14:23.980]  而感謝就是指
[00:14:23.980 --> 00:14:26.980]  將所有的告訴神
[00:14:26.980 --> 00:14:30.980]  就是要帶著感恩的心
[00:14:30.980 --> 00:14:34.980]  將自己所有的告訴神
[00:14:34.980 --> 00:14:36.980]  在另外一本書
[00:14:36.980 --> 00:14:39.980]  《貼索羅尼加前書五章》第十七至十八節
[00:14:39.980 --> 00:14:41.980]  說要常常喜樂
[00:14:41.980 --> 00:14:44.980]  不住禱告凡事謝恩
[00:14:44.980 --> 00:14:48.980]  保羅在《貼索羅尼加前書》
[00:14:48.980 --> 00:14:50.980]  也勸勉弟兄姊妹
[00:14:50.980 --> 00:14:55.980]  要凡事謝恩
[00:14:55.980 --> 00:14:57.980]  感謝是包括什麼呢
[00:14:57.980 --> 00:14:59.980]  感謝是包括
[00:14:59.980 --> 00:15:02.980]  我們要為著神在過去
[00:15:02.980 --> 00:15:05.980]  為我們所做的去感謝
[00:15:05.980 --> 00:15:08.980]  我們也要為神是一個怎樣的神
[00:15:08.980 --> 00:15:09.980]  而獻上感謝
[00:15:09.980 --> 00:15:11.980]  祂是一個大能的神
[00:15:11.980 --> 00:15:16.980]  祂是可以幫助我們除去憂慮的神
[00:15:16.980 --> 00:15:20.980]  感謝也是要感謝神
[00:15:20.980 --> 00:15:23.980]  前面我們未遇到的事情
[00:15:23.980 --> 00:15:25.980]  我們所牽掛的事情
[00:15:25.980 --> 00:15:26.980]  神會幫我們
[00:15:26.980 --> 00:15:30.980]  我們要為這樣去感謝
[00:15:30.980 --> 00:15:34.980]  凡事祈禱祈求和感謝
[00:15:34.980 --> 00:15:37.980]  我們要將所有的交給神
[00:15:37.980 --> 00:15:39.980]  意思是當我們感謝的時候
[00:15:39.980 --> 00:15:43.980]  我們就要記得神是一個怎樣的神
[00:15:43.980 --> 00:15:45.980]  不會因為我們的憂慮
[00:15:45.980 --> 00:15:48.980]  去懷疑神的善良和能力
[00:15:48.980 --> 00:15:53.980]  或者是懷疑神對我們的愛
[00:15:53.980 --> 00:15:57.980]  以上我講了兩樣對付憂慮的方法
[00:15:57.980 --> 00:16:00.980]  就是記得主已經近
[00:16:00.980 --> 00:16:03.980]  將所有的來告訴神
[00:16:03.980 --> 00:16:06.980]  現在我們想一想
[00:16:06.980 --> 00:16:09.980]  凡事祈禱祈求和感謝
[00:16:09.980 --> 00:16:14.980]  將所有的告訴神是怎樣去實行的呢
[00:16:14.980 --> 00:16:16.980]  大家可以考慮一下
[00:16:16.980 --> 00:16:19.980]  放下這件事
[00:16:19.980 --> 00:16:23.980]  保羅所提供的方法
[00:16:23.980 --> 00:16:28.980]  在彼得前書五章七節
[00:16:28.980 --> 00:16:31.980]  彼得說
[00:16:31.980 --> 00:16:34.980]  要將一切的憂慮卸給神
[00:16:34.980 --> 00:16:39.980]  因為祂顧念你們
[00:16:39.980 --> 00:16:43.980]  彼得所用的這節經文
[00:16:43.980 --> 00:16:48.980]  和詩篇五十五篇二十二和二十三節
[00:16:48.980 --> 00:16:50.980]  是很相似的
[00:16:50.980 --> 00:16:52.980]  可能彼得也是從這裡
[00:16:52.980 --> 00:16:58.980]  講出彼得前書五章七節的說話
[00:16:58.980 --> 00:17:03.980]  在詩篇五十五篇第二十二節
[00:17:03.980 --> 00:17:07.980]  說你要把你的重擔卸給耶和華
[00:17:07.980 --> 00:17:10.980]  而在二十三節的尾說
[00:17:10.980 --> 00:17:13.980]  但我要依靠你
[00:17:13.980 --> 00:17:19.980]  真正的凡事祈禱祈求和感謝
[00:17:19.980 --> 00:17:22.980]  將所有的告訴神
[00:17:22.980 --> 00:17:25.980]  真正的交託的禱告
[00:17:25.980 --> 00:17:28.980]  就是將憂慮卸給神
[00:17:28.980 --> 00:17:32.980]  就好像送貨員
[00:17:32.980 --> 00:17:34.980]  他開著貨車去到貨倉
[00:17:34.980 --> 00:17:38.980]  放下了貨物就走了
[00:17:38.980 --> 00:17:42.980]  我們為了所有的事情禱告
[00:17:42.980 --> 00:17:44.980]  也應該要放下
[00:17:44.980 --> 00:17:47.980]  不要再拿起來
[00:17:47.980 --> 00:17:50.980]  表示信得過神
[00:17:50.980 --> 00:17:54.980]  就像詩篇五十五篇二十三節所說
[00:17:54.980 --> 00:17:59.980]  這樣做就是依靠神了
[00:17:59.980 --> 00:18:05.980]  我又講一個宣教士的見證
[00:18:05.980 --> 00:18:08.980]  有一個美國的宣教士叫做瓊斯
[00:18:08.980 --> 00:18:12.980]  他曾經在印度宣教了四十年
[00:18:12.980 --> 00:18:15.980]  頭八年他很辛苦
[00:18:15.980 --> 00:18:18.980]  因為印度天氣很熱
[00:18:18.980 --> 00:18:22.980]  熱得很可怕
[00:18:22.980 --> 00:18:26.980]  加上宣教的任務很艱鉅
[00:18:26.980 --> 00:18:28.980]  精神十分緊張
[00:18:28.980 --> 00:18:31.980]  他的工作令他心力交瘁
[00:18:31.980 --> 00:18:32.980]  精神衰弱
[00:18:32.980 --> 00:18:38.980]  情況嚴重到精神崩潰
[00:18:38.980 --> 00:18:40.980]  這種崩潰是一次又一次
[00:18:40.980 --> 00:18:42.980]  而且連續多次
[00:18:42.980 --> 00:18:49.980]  最後他奉命回到美國休養一年
[00:18:49.980 --> 00:18:53.980]  休養完之後他又回到印度工場
[00:18:53.980 --> 00:19:00.980]  反覆工作復發
[00:19:00.980 --> 00:19:03.980]  又回國休養
[00:19:03.980 --> 00:19:05.980]  醫生警告瓊斯
[00:19:05.980 --> 00:19:10.980]  你再回到印度就必死無疑
[00:19:10.980 --> 00:19:14.980]  瓊斯身心疲憊
[00:19:14.980 --> 00:19:17.980]  接近生窮水盡的地步
[00:19:17.980 --> 00:19:23.980]  他自己也以為自己會成為一名精神病患者
[00:19:23.980 --> 00:19:27.980]  會悲慘地渡過他的餘生
[00:19:27.980 --> 00:19:30.980]  在他痛苦的時候
[00:19:30.980 --> 00:19:33.980]  按照他原定的計劃
[00:19:33.980 --> 00:19:37.980]  要去洛克洛主持一個會議
[00:19:37.980 --> 00:19:40.980]  當晚他祈禱的時候
[00:19:40.980 --> 00:19:41.980]  發生了一件事
[00:19:41.980 --> 00:19:43.980]  改變了他的生命
[00:19:43.980 --> 00:19:45.980]  他在禱告中
[00:19:45.980 --> 00:19:48.980]  感到有聲音跟他說
[00:19:48.980 --> 00:19:52.980]  你是不是正在做我交給你的工作?
[00:19:52.980 --> 00:19:54.980]  瓊斯說
[00:19:54.980 --> 00:19:56.980]  不是啊主
[00:19:56.980 --> 00:20:01.980]  我已經走到生窮水盡的地步了
[00:20:01.980 --> 00:20:03.980]  聲音繼續說
[00:20:03.980 --> 00:20:07.980]  如果你將這些工作交給我
[00:20:07.980 --> 00:20:10.980]  不要再為他煩惱
[00:20:10.980 --> 00:20:13.980]  我可以好好照顧這些工作
[00:20:13.980 --> 00:20:15.980]  瓊斯很快地說
[00:20:15.980 --> 00:20:16.980]  主啊
[00:20:16.980 --> 00:20:18.980]  我接受你的建議
[00:20:18.980 --> 00:20:20.980]  就在這個時候
[00:20:20.980 --> 00:20:26.980]  他突然感到無比的祥和
[00:20:26.980 --> 00:20:29.980]  那種感覺瀰漫著他全身
[00:20:29.980 --> 00:20:30.980]  在那一晚
[00:20:30.980 --> 00:20:32.980]  他十分之興奮
[00:20:32.980 --> 00:20:34.980]  回到家的時候
[00:20:34.980 --> 00:20:36.980]  感到飄飄然
[00:20:36.980 --> 00:20:38.980]  腳步輕散
[00:20:38.980 --> 00:20:41.980]  好像浮在雲上
[00:20:41.980 --> 00:20:43.980]  之後很多年
[00:20:43.980 --> 00:20:47.980]  瓊斯通處世界各地
[00:20:47.980 --> 00:20:49.980]  去傳福音
[00:20:49.980 --> 00:20:50.980]  去做神的工作
[00:20:50.980 --> 00:20:53.980]  經常一天講道三次
[00:20:53.980 --> 00:20:56.980]  但仍然很有精力
[00:20:56.980 --> 00:20:59.980]  他撰寫了印度的基督這本書
[00:20:59.980 --> 00:21:01.980]  和另外十一本書
[00:21:01.980 --> 00:21:05.980]  困擾他的憂慮已經無影無蹤
[00:21:05.980 --> 00:21:08.980]  他學會了真正的教託
[00:21:08.980 --> 00:21:12.980]  三十年來都很少憂慮
[00:21:12.980 --> 00:21:14.980]  說到這裡
[00:21:14.980 --> 00:21:17.980]  我也要提醒
[00:21:17.980 --> 00:21:19.980]  我們需要留意
[00:21:19.980 --> 00:21:21.980]  我們存著感恩的態度
[00:21:21.980 --> 00:21:24.980]  藉著禱告祈求教託的時候
[00:21:24.980 --> 00:21:26.980]  並不是說
[00:21:26.980 --> 00:21:29.980]  這就是我們懶惰的藉口
[00:21:29.980 --> 00:21:31.980]  放下的意思
[00:21:31.980 --> 00:21:33.980]  就是我們應該盡自己的力量
[00:21:33.980 --> 00:21:35.980]  去面對憂慮
[00:21:35.980 --> 00:21:38.980]  做所有應做的事
[00:21:38.980 --> 00:21:41.980]  但同時要教託
[00:21:41.980 --> 00:21:43.980]  和求神幫助
[00:21:43.980 --> 00:21:46.980]  兩者相管齊下
