
[00:00:00.000 --> 00:00:06.000]  我感恩今天有個敬拜在神面前長一點的時間
[00:06:09.000 --> 00:06:11.000]  因為約翰·斯托克說
[00:06:11.000 --> 00:06:14.000]  這個世代做基督徒是很困難的
[00:06:14.000 --> 00:06:15.000]  為甚麼呢
[00:06:15.000 --> 00:06:16.000]  因為這個世代
[00:06:16.000 --> 00:06:17.000]  他分析
[00:06:17.000 --> 00:06:20.000]  做基督徒你要面對四個很大的範疇
[00:06:20.000 --> 00:06:21.000]  甚至乎這樣說
[00:06:21.000 --> 00:06:22.000]  他說這四個範疇
[00:06:22.000 --> 00:06:25.000]  是不斷地在吞噬基督徒
[00:06:25.000 --> 00:06:27.000]  基督徒掉進這些範疇裡
[00:06:27.000 --> 00:06:28.000]  如果你走不出來的話
[00:06:28.000 --> 00:06:30.000]  你就會變成一個熟悉的人
[00:06:30.000 --> 00:06:32.000]  有四個很重要的範疇
[00:06:32.000 --> 00:06:34.000]  第一個是多元主義
[00:06:34.000 --> 00:06:35.000]  這是甚麼呢
[00:06:35.000 --> 00:06:36.000]  簡單來說
[00:06:36.000 --> 00:06:37.000]  多元主義是說
[00:06:37.000 --> 00:06:39.000]  大家不同的思想都可以確定
[00:06:39.000 --> 00:06:42.000]  甚至乎可以在群體裡擁有
[00:06:42.000 --> 00:06:43.000]  你尊重我尊重你
[00:06:43.000 --> 00:06:44.000]  你就尊重我
[00:06:44.000 --> 00:06:45.000]  你喜歡這個神
[00:06:45.000 --> 00:06:46.000]  你喜歡這個神
[00:06:46.000 --> 00:06:47.000]  你就喜歡這個神
[00:06:47.000 --> 00:06:48.000]  你喜歡那個
[00:06:48.000 --> 00:06:49.000]  拜那個就拜那個
[00:06:49.000 --> 00:06:50.000]  你不要搞我
[00:06:50.000 --> 00:06:51.000]  我也不要搞你
[00:06:51.000 --> 00:06:53.000]  這種多元主義產生了很多
[00:06:53.000 --> 00:06:54.000]  特別是作為信徒
[00:06:54.000 --> 00:06:56.000]  面對著我們獨一真神
[00:06:56.000 --> 00:06:58.000]  這個神觀的想法的話
[00:06:58.000 --> 00:07:01.000]  就會帶來很多衝擊
[00:07:01.000 --> 00:07:02.000]  這是一個多元主義下
[00:07:02.000 --> 00:07:05.000]  作為基督徒會被吞噬的想法
[00:07:05.000 --> 00:07:06.000]  接著他就說
[00:07:06.000 --> 00:07:07.000]  第二個物質主義
[00:07:07.000 --> 00:07:08.000]  即是唯物主義
[00:07:08.000 --> 00:07:09.000]  簡單來說是甚麼呢
[00:07:09.000 --> 00:07:10.000]  即是說
[00:07:10.000 --> 00:07:13.000]  原來有些人只是追求生活上的物質
[00:07:13.000 --> 00:07:14.000]  我不純粹說
[00:07:14.000 --> 00:07:16.000]  這個想法是一個享受性的東西
[00:07:16.000 --> 00:07:17.000]  只不過他著眼
[00:07:17.000 --> 00:07:18.000]  簡單來說
[00:07:18.000 --> 00:07:22.000]  精神、心理、心靈
[00:07:22.000 --> 00:07:24.000]  對唯物主義或物質主義的人來說
[00:07:24.000 --> 00:07:26.000]  他不太關注
[00:07:26.000 --> 00:07:27.000]  他人生所走的路
[00:07:27.000 --> 00:07:29.000]  很多都是著眼於
[00:07:29.000 --> 00:07:31.000]  我可以得到多少東西
[00:07:31.000 --> 00:07:33.000]  擁有多少東西
[00:07:33.000 --> 00:07:34.000]  聽明白了嗎
[00:07:34.000 --> 00:07:35.000]  那些精神的東西
[00:07:35.000 --> 00:07:36.000]  他都不太關心
[00:07:36.000 --> 00:07:38.000]  對基督徒來說
[00:07:38.000 --> 00:07:39.000]  這是一個很大的問題
[00:07:39.000 --> 00:07:40.000]  為甚麼呢
[00:07:40.000 --> 00:07:42.000]  基督教本身就是一個
[00:07:42.000 --> 00:07:44.000]  靈性的宗教
[00:07:44.000 --> 00:07:45.000]  聽得明白我的意思嗎
[00:07:45.000 --> 00:07:46.000]  是牽涉靈性
[00:07:46.000 --> 00:07:47.000]  牽涉非物質
[00:07:47.000 --> 00:07:49.000]  牽涉眼見不到的世界
[00:07:49.000 --> 00:07:52.000]  因為三位上帝就是神是靈
[00:07:52.000 --> 00:07:53.000]  其實這件事對
[00:07:53.000 --> 00:07:56.000]  唯物論的人或物質主義的人來說
[00:07:56.000 --> 00:07:58.000]  其實他不太認同
[00:07:58.000 --> 00:08:00.000]  所以你也知道
[00:08:00.000 --> 00:08:03.000]  有些地方
[00:08:03.000 --> 00:08:06.000]  他們不去討論宗教這麼多的東西
[00:08:06.000 --> 00:08:07.000]  第三個
[00:08:07.000 --> 00:08:08.000]  相對的道德主義
[00:08:08.000 --> 00:08:09.000]  即是甚麼呢
[00:08:09.000 --> 00:08:10.000]  簡單來說
[00:08:10.000 --> 00:08:13.000]  現在有很多不同的標準
[00:08:13.000 --> 00:08:14.000]  他說現在基督徒在地上活
[00:08:14.000 --> 00:08:16.000]  第三個很困難的地方就是
[00:08:16.000 --> 00:08:18.000]  原來你在哪個世界出現
[00:08:18.000 --> 00:08:19.000]  或者這麼說
[00:08:19.000 --> 00:08:21.000]  你現在在不同的國家出生
[00:08:21.000 --> 00:08:23.000]  那個國家的法律告訴你
[00:08:23.000 --> 00:08:25.000]  那個道德標準都可以不同
[00:08:25.000 --> 00:08:26.000]  但你要跟聖經
[00:08:26.000 --> 00:08:27.000]  簡單來說
[00:08:27.000 --> 00:08:29.000]  我知道大石有一個荷蘭讀書
[00:08:29.000 --> 00:08:31.000]  大麻合法化的
[00:08:31.000 --> 00:08:33.000]  娼妓合法化的
[00:08:33.000 --> 00:08:35.000]  同性婚姻合法化的
[00:08:35.000 --> 00:08:36.000]  你聽得明白我的意思嗎
[00:08:36.000 --> 00:08:38.000]  這些在歐洲其實已經解放思想了很久
[00:08:38.000 --> 00:08:41.000]  假設你那一刻出生
[00:08:41.000 --> 00:08:42.000]  聽得明白嗎
[00:08:42.000 --> 00:08:43.000]  你出生的時候
[00:08:43.000 --> 00:08:44.000]  你所讀的學校
[00:08:44.000 --> 00:08:45.000]  幼稚園、中學、小學
[00:08:45.000 --> 00:08:46.000]  社區的環境
[00:08:46.000 --> 00:08:48.000]  所有的價值觀都告訴你
[00:08:48.000 --> 00:08:49.000]  沒有問題的
[00:08:49.000 --> 00:08:51.000]  有一天打你回教會信耶穌
[00:08:51.000 --> 00:08:53.000]  聖經告訴你原來那些是不能做的
[00:08:53.000 --> 00:08:55.000]  你都很大衝擊
[00:08:55.000 --> 00:08:56.000]  反過來
[00:08:56.000 --> 00:08:58.000]  基督徒到了那些世界裏
[00:08:58.000 --> 00:08:59.000]  同樣地
[00:08:59.000 --> 00:09:01.000]  你一直堅信的立場
[00:09:01.000 --> 00:09:03.000]  可能因為那些價值觀都會被衝擊
[00:09:03.000 --> 00:09:05.000]  所以約翰·斯托克說
[00:09:05.000 --> 00:09:08.000]  都會被這些道德相對主義吞噬
[00:09:08.000 --> 00:09:10.000]  自戀主義簡單來說
[00:09:10.000 --> 00:09:12.000]  我就是最好的
[00:09:12.000 --> 00:09:14.000]  任何決定和行動
[00:09:14.000 --> 00:09:18.000]  都是以我想我要為優先考慮
[00:09:18.000 --> 00:09:20.000]  所以我不管旁邊那個是怎樣
[00:09:20.000 --> 00:09:21.000]  我管他是怎樣
[00:09:21.000 --> 00:09:23.000]  我是我就最重要
[00:09:23.000 --> 00:09:26.000]  所以正正就是這個作者告訴我們
[00:09:26.000 --> 00:09:28.000]  原來現在現今作為基督徒
[00:09:28.000 --> 00:09:29.000]  要去面對這個世界
[00:09:29.000 --> 00:09:31.000]  這些不同種類的價值觀
[00:09:31.000 --> 00:09:33.000]  都會衝擊我們的生命
[00:09:33.000 --> 00:09:35.000]  我立刻跳回去問
[00:09:35.000 --> 00:09:37.000]  請你現在靜一靜想一想
[00:09:37.000 --> 00:09:38.000]  在你生活上
[00:09:38.000 --> 00:09:39.000]  你的工作環境
[00:09:39.000 --> 00:09:41.000]  你的家
[00:09:41.000 --> 00:09:43.000]  你和朋友相處
[00:09:43.000 --> 00:09:45.000]  有沒有牽涉這四個範疇
[00:09:45.000 --> 00:09:47.000]  其中一個你在抗衡中
[00:09:47.000 --> 00:09:49.000]  有沒有在面對中
[00:09:51.000 --> 00:09:53.000]  我再問杜育堤
[00:09:53.000 --> 00:09:55.000]  你上一次在這四個範疇中
[00:09:55.000 --> 00:09:56.000]  其中一個
[00:09:56.000 --> 00:09:59.000]  你有沒有曾經軟弱過
[00:09:59.000 --> 00:10:03.000]  聽得明白我說嗎
[00:10:03.000 --> 00:10:05.000]  可能都有
[00:10:05.000 --> 00:10:06.000]  如果你有的話
[00:10:06.000 --> 00:10:08.000]  今晚你要聽這篇道
[00:10:08.000 --> 00:10:09.000]  如果你沒有的話
[00:10:09.000 --> 00:10:10.000]  更好
[00:10:10.000 --> 00:10:12.000]  你要聽清楚這篇道
[00:10:12.000 --> 00:10:14.000]  因為我要告訴你
[00:10:14.000 --> 00:10:16.000]  確實作為基督徒
[00:10:16.000 --> 00:10:18.000]  是一件不簡單的事
[00:10:18.000 --> 00:10:19.000]  因為什麼
[00:10:19.000 --> 00:10:21.000]  因為聖經告訴我們一件很重要的事
[00:10:21.000 --> 00:10:24.000]  其實我們要效法耶穌在地上生活
[00:10:24.000 --> 00:10:25.000]  這次聖經說什麼
[00:10:25.000 --> 00:10:31.000]  使他們跟他的兒子有相同的特質
[00:10:31.000 --> 00:10:32.000]  我正要告訴你
[00:10:32.000 --> 00:10:35.000]  作為基督徒在地上首要的目的
[00:10:35.000 --> 00:10:37.000]  我今天說的那些
[00:10:37.000 --> 00:10:39.000]  我不是將它絕對化
[00:10:39.000 --> 00:10:40.000]  相對化
[00:10:40.000 --> 00:10:42.000]  但我要告訴你
[00:10:42.000 --> 00:10:44.000]  如果你在地上
[00:10:44.000 --> 00:10:47.000]  就算你去捐錢救濟
[00:10:47.000 --> 00:10:48.000]  聽得明白吧
[00:10:48.000 --> 00:10:51.000]  但你生命展現不到
[00:10:51.000 --> 00:10:53.000]  耶穌基督的特質的話
[00:10:53.000 --> 00:10:56.000]  或許你的宗教並不是我們所信的基督宗教
[00:10:56.000 --> 00:11:00.000]  因為佛教、道教、什麼教
[00:11:00.000 --> 00:11:03.000]  都有舊世、滯世為懷的想法
[00:11:03.000 --> 00:11:04.000]  聽得明白吧
[00:11:04.000 --> 00:11:06.000]  所以歸根究底
[00:11:06.000 --> 00:11:08.000]  John Stott這本書很想說
[00:11:08.000 --> 00:11:10.000]  我們生命要展現的
[00:11:10.000 --> 00:11:12.000]  是一個屬於耶穌的特質
[00:11:12.000 --> 00:11:14.000]  今天這篇講道
[00:11:14.000 --> 00:11:16.000]  正正耶穌就要問他的門徒
[00:11:16.000 --> 00:11:18.000]  究竟他是一個什麼
[00:11:18.000 --> 00:11:19.000]  他是誰
[00:11:19.000 --> 00:11:20.000]  他問門徒
[00:11:20.000 --> 00:11:23.000]  究竟別人怎樣看我
[00:11:23.000 --> 00:11:26.000]  或者門徒你怎樣看我
[00:11:26.000 --> 00:11:28.000]  從今天的經文對話裡面
[00:11:28.000 --> 00:11:29.000]  我們知道
[00:11:29.000 --> 00:11:31.000]  究竟耶穌臨死之前
[00:11:31.000 --> 00:11:33.000]  他吩咐他跟著他的門徒
[00:11:33.000 --> 00:11:35.000]  貼身的門徒
[00:11:35.000 --> 00:11:37.000]  原來第一件事要記得
[00:11:37.000 --> 00:11:38.000]  要交託給他們
[00:11:38.000 --> 00:11:39.000]  要去做的
[00:11:39.000 --> 00:11:40.000]  究竟是什麼呢
[00:11:40.000 --> 00:11:42.000]  不如我們先讀讀今天的經文
[00:11:42.000 --> 00:11:45.000]  今天經文在馬福音8章27至38節
[00:11:45.000 --> 00:11:47.000]  不如我們一次過讀完
[00:11:47.000 --> 00:11:48.000]  好嗎?請
[00:11:48.000 --> 00:11:50.000]  (廣東話)
[00:11:50.000 --> 00:11:52.000]  (廣東話)
[00:11:53.000 --> 00:11:55.000]  (廣東話)
[00:11:56.000 --> 00:11:58.000]  (廣東話)
[00:11:59.000 --> 00:12:01.000]  (廣東話)
[00:12:02.000 --> 00:12:04.000]  (廣東話)
[00:12:05.000 --> 00:12:07.000]  (廣東話)
[00:12:08.000 --> 00:12:10.000]  (廣東話)
[00:12:10.000 --> 00:12:12.000]  (廣東話)
[00:12:13.000 --> 00:12:15.000]  (廣東話)
[00:12:15.000 --> 00:12:19.800]  耶穌先賜給眾多家國各國的人海祝福祈福祂
[00:12:19.800 --> 00:12:25.080]  同時,加加路加勞碩,人之必須受許多的苦
[00:12:25.080 --> 00:12:31.640]  被獎勞,在施獎後順應祈福,並且給祂三天的福
[00:12:31.640 --> 00:12:34.220]  耶穌也向耶穌主子說:
[00:12:34.220 --> 00:12:37.120]  「祢的教會是祂,就是祢的」
[00:12:37.120 --> 00:12:39.780]  耶穌對於各國的方丈們說:
[00:12:39.780 --> 00:12:43.840]  「請就祢的主,撒旦,祂的王,與我們一起」
[00:12:43.840 --> 00:12:48.960]  因為耶穌是上帝的聖子,而且是每人的天使
[00:12:48.960 --> 00:12:51.680]  因此,大家要尊重和服祂
[00:12:51.680 --> 00:12:54.880]  加加路加勞碩,每個人都要跟從祂
[00:12:54.880 --> 00:12:59.840]  就當是在祈禱,背棄自己的實質之下,跟從祂
[00:12:59.840 --> 00:13:04.200]  因為萬人都要靠自己的生命力,並喪失生命
[00:13:04.200 --> 00:13:09.000]  為了和服人喪失生命力,並要靠自己的生命
[00:13:09.000 --> 00:13:13.040]  人就算打破全世界,也要尊重自己的生命
[00:13:13.040 --> 00:13:17.480]  喪失我的主力,讓萬人喪失我的生命力
[00:13:17.480 --> 00:13:23.240]  但在這人面對我的世外,我和我的道,當作我自己
[00:13:23.240 --> 00:13:28.480]  並自在加護地,要求祢要成為自己的宗徒,來祢的師徒
[00:13:28.480 --> 00:13:30.800]  但祢要放下我的罪惡
[00:13:30.800 --> 00:13:31.840]  我們一起來祈禱
[00:13:31.840 --> 00:13:34.320]  參加聖靈幫助我們明白自己的真理
[00:13:34.320 --> 00:13:36.800]  並且在我們身邊改變,更加像祢自己
[00:13:36.800 --> 00:13:38.680]  禱告奉主名求,阿們
[00:13:38.680 --> 00:13:40.440]  今天我會說這篇經文
[00:13:40.440 --> 00:13:43.200]  如果你有聖經,可以打開它一邊看
[00:13:43.200 --> 00:13:44.800]  同樣地,我也很想
[00:13:44.800 --> 00:13:48.600]  因為近來Exit和React團契
[00:13:48.600 --> 00:13:50.440]  開始有一個新的查經
[00:13:50.440 --> 00:13:53.080]  或者說更新了一個查經的方法
[00:13:53.080 --> 00:13:56.280]  如果你有聽過導師在團體中分享的話
[00:13:56.280 --> 00:13:59.280]  今晚我就用那些方法作這篇講道
[00:13:59.280 --> 00:14:02.480]  我們一邊聽,為何那些基本技巧那麼重要
[00:14:02.480 --> 00:14:05.080]  所以大家在團體中,請學好一點
[00:14:05.080 --> 00:14:07.320]  學好後就可以上來講道
[00:14:07.320 --> 00:14:08.720]  可以嗎?可以吧?
[00:14:08.720 --> 00:14:11.080]  三皮或其他人,我鼓勵你
[00:14:11.080 --> 00:14:12.480]  你不知道的話,可以來找我們
[00:14:12.480 --> 00:14:13.280]  我們可以教你
[00:14:13.280 --> 00:14:14.800]  我們很想和你一起分享
[00:14:14.800 --> 00:14:16.360]  這是很重要的
[00:14:16.360 --> 00:14:18.160]  我們今天試試看這篇經文
[00:14:18.160 --> 00:14:21.440]  這篇經文是說八章的二十七至三十八節
[00:14:21.440 --> 00:14:24.200]  如果按照聖經研究清楚告訴我們
[00:14:24.200 --> 00:14:27.240]  原來這篇經文落在一個很大的段落下
[00:14:27.240 --> 00:14:30.640]  這個段落是說八章二十二至十章五十二節
[00:14:30.640 --> 00:14:31.760]  一個大段落
[00:14:31.760 --> 00:14:32.880]  為何這樣分別?
[00:14:32.880 --> 00:14:34.800]  因為如果看聖經再仔細一點
[00:14:34.800 --> 00:14:36.680]  看上文下理,你就會知道
[00:14:36.680 --> 00:14:39.000]  原來八章二十二及十章
[00:14:39.000 --> 00:14:41.680]  有兩個很重要的故事放在一起
[00:14:41.680 --> 00:14:43.680]  就是兩個盲仔的故事
[00:14:43.680 --> 00:14:47.320]  我相信聖經作者有很大的動機
[00:14:47.320 --> 00:14:49.040]  透過這個寫著的過程
[00:14:49.040 --> 00:14:51.080]  讓看聖經的人知道
[00:14:51.080 --> 00:14:53.400]  原來這兩個盲仔中間
[00:14:53.400 --> 00:14:56.320]  耶穌和門徒正在走這段路
[00:14:56.320 --> 00:14:57.120]  稍後告訴你
[00:14:57.120 --> 00:14:59.080]  這個過程中要指出
[00:14:59.080 --> 00:15:01.160]  原來當時的門徒確實
[00:15:01.160 --> 00:15:04.560]  他們的屬靈眼睛都是合了,都是盲了
[00:15:04.560 --> 00:15:05.760]  這也是很重要的
[00:15:05.760 --> 00:15:07.560]  這段經文很想告訴我們
[00:15:07.560 --> 00:15:08.440]  所以某程度上
