
[00:00:00.000 --> 00:00:03.160]  好,午安,弟兄姊妹
[00:07:31.000 --> 00:07:33.000]  經文是第八至十節
[00:07:33.000 --> 00:07:34.000]  第八節說
[00:07:34.000 --> 00:07:37.000]  阿瑪利人在曠野出現
[00:07:37.000 --> 00:07:39.000]  與以色列人對峙
[00:07:39.000 --> 00:07:42.000]  對於剛剛獲得自由的以色列人
[00:07:42.000 --> 00:07:44.000]  其實他們是奴隸
[00:07:44.000 --> 00:07:46.000]  其實阿瑪利人的攻擊
[00:07:46.000 --> 00:07:48.000]  是他們第一次面對
[00:07:48.000 --> 00:07:50.000]  遇上的軍事衝突
[00:07:50.000 --> 00:07:52.000]  第九節說
[00:07:52.000 --> 00:07:56.000]  摩西吩咐約書亞選人出去
[00:07:56.000 --> 00:07:58.000]  與阿瑪利人爭戰
[00:07:58.000 --> 00:08:00.000]  然後摩西還說
[00:08:00.000 --> 00:08:01.000]  不單止叫你
[00:08:01.000 --> 00:08:02.000]  他還說
[00:08:02.000 --> 00:08:05.000]  我會上山上
[00:08:05.000 --> 00:08:06.000]  手上拿著橡
[00:08:06.000 --> 00:08:10.000]  阿倫和胡爾上到山頂上
[00:08:10.000 --> 00:08:12.000]  作為領袖
[00:08:12.000 --> 00:08:14.000]  摩西分配好崗位
[00:08:14.000 --> 00:08:16.000]  將各人分配在戰場上
[00:08:16.000 --> 00:08:18.000]  很合適的地方
[00:08:18.000 --> 00:08:19.000]  從摩西的擺位
[00:08:19.000 --> 00:08:21.000]  我們看到一件事
[00:08:21.000 --> 00:08:22.000]  原來這個戰場
[00:08:22.000 --> 00:08:24.000]  我做一個兼職
[00:08:24.000 --> 00:08:26.000]  算是這樣
[00:08:26.000 --> 00:08:29.000]  原來這件戰事
[00:08:29.000 --> 00:08:31.000]  有兩個戰場
[00:08:31.000 --> 00:08:35.000]  一個戰場在利菲定的曠野上
[00:08:35.000 --> 00:08:38.000]  擊打盤石出水的地方
[00:08:38.000 --> 00:08:40.000]  同一個地方
[00:08:40.000 --> 00:08:41.000]  這個地方
[00:08:41.000 --> 00:08:43.000]  山下的戰場
[00:08:43.000 --> 00:08:45.000]  有以色列人與阿瑪利人的對戰
[00:08:45.000 --> 00:08:47.000]  而另一個戰場在哪裡
[00:08:47.000 --> 00:08:49.000]  原來在山頂上
[00:08:49.000 --> 00:08:52.000]  當中我們會見到一場屬靈的對戰
[00:08:52.000 --> 00:08:54.000]  我們先去看看
[00:08:54.000 --> 00:08:56.000]  這個地上的戰場
[00:08:56.000 --> 00:08:58.000]  兩邊是怎樣打的
[00:08:58.000 --> 00:09:00.000]  兩邊的軍事實力是怎樣的
[00:09:00.000 --> 00:09:02.000]  這裡說一邊是阿瑪利人
[00:09:02.000 --> 00:09:04.000]  原來我們看回阿瑪利人
[00:09:04.000 --> 00:09:06.000]  其實是什麼人
[00:09:06.000 --> 00:09:09.000]  我們看生命記第25章第17節
[00:09:09.000 --> 00:09:10.000]  我們見到
[00:09:10.000 --> 00:09:11.000]  經文說
[00:09:11.000 --> 00:09:13.000]  你要紀念你們出埃及的時候
[00:09:13.000 --> 00:09:15.000]  阿瑪利人在路上怎樣遇見你
[00:09:15.000 --> 00:09:17.000]  大概就是說這件事
[00:09:17.000 --> 00:09:19.000]  他們在路上遇見你們的時候
[00:09:19.000 --> 00:09:20.000]  他是怎樣的
[00:09:20.000 --> 00:09:22.000]  他是趁你們被罰困倦
[00:09:22.000 --> 00:09:25.000]  擊殺你們後面的軟弱的人
[00:09:25.000 --> 00:09:27.000]  他們並不敬畏神
[00:09:27.000 --> 00:09:28.000]  我們大概見到
[00:09:28.000 --> 00:09:30.000]  阿瑪利是一群什麼人
[00:09:30.000 --> 00:09:32.000]  什麼民族
[00:09:32.000 --> 00:09:34.000]  文素記那裡又這樣說
[00:09:34.000 --> 00:09:38.000]  文素記說他們要進入迦南的時候
[00:09:38.000 --> 00:09:39.000]  他們去窺探那個地方
[00:09:39.000 --> 00:09:40.000]  他見到什麼
[00:09:40.000 --> 00:09:44.000]  就見到阿瑪利人和迦南人住在那裡
[00:09:44.000 --> 00:09:45.000]  然後摩西就說
[00:09:45.000 --> 00:09:48.000]  你們明天就回轉和紅海路去曠野
[00:09:48.000 --> 00:09:49.000]  即是說什麼
[00:09:49.000 --> 00:09:51.000]  阿瑪利人見到他都害怕
[00:09:51.000 --> 00:09:52.000]  嘩 他又在這裡
[00:09:52.000 --> 00:09:55.000]  我們先回頭再想想辦法才來
[00:09:55.000 --> 00:09:58.000]  我們從經文可以見到
[00:09:58.000 --> 00:10:02.000]  阿瑪利人大概就是一群很強悍
[00:10:02.000 --> 00:10:04.000]  很好戰
[00:10:04.000 --> 00:10:06.000]  亦都很殘忍
[00:10:06.000 --> 00:10:07.000]  和有些陰濕
[00:10:07.000 --> 00:10:09.000]  因為他趁你們疲倦的時候
[00:10:09.000 --> 00:10:11.000]  打你後面最差的那些
[00:10:11.000 --> 00:10:13.000]  不過我們大概知道
[00:10:13.000 --> 00:10:15.000]  一看他就知道他很能打
[00:10:15.000 --> 00:10:22.000]  原來阿瑪利人是迦南南地那邊的游牧民族
[00:10:22.000 --> 00:10:23.000]  即是說什麼
[00:10:23.000 --> 00:10:26.000]  其實曠野是他們習慣了的生活環境
[00:10:26.000 --> 00:10:30.000]  我們見到這一邊大概就是一個這樣的
[00:10:30.000 --> 00:10:33.000]  他們的軍事勢力就是這樣
[00:10:33.000 --> 00:10:36.000]  另外一邊我們知道是以色列人
[00:10:36.000 --> 00:10:38.000]  以色列人大概記得
[00:10:38.000 --> 00:10:43.000]  由約瑟帶著以色列人去到埃及的時候
[00:10:43.000 --> 00:10:45.000]  到約瑟死了的時候
[00:10:45.000 --> 00:10:48.000]  埃及人就輔代以色列人
[00:10:48.000 --> 00:10:50.000]  由約瑟死了到摩西的時代
[00:10:50.000 --> 00:10:53.000]  大概有400年
[00:10:53.000 --> 00:10:55.000]  以色列人的軍事勢力大概
[00:10:55.000 --> 00:10:57.000]  你猜到他是什麼人
[00:10:57.000 --> 00:11:00.000]  以色列人一直在埃及圍爐
[00:11:00.000 --> 00:11:04.000]  這一群出生成長在圍爐之期
[00:11:04.000 --> 00:11:05.000]  埃及的以色列人
[00:11:05.000 --> 00:11:09.000]  其實他完全沒有住在曠野的經驗
[00:11:09.000 --> 00:11:11.000]  亦都沒有打仗的經驗
[00:11:11.000 --> 00:11:14.000]  你可以想像如果他們是很厲害的
[00:11:14.000 --> 00:11:15.000]  即是很能打的
[00:11:15.000 --> 00:11:19.000]  他們早就自己從埃及人裏面打了出去
[00:11:19.000 --> 00:11:22.000]  就不用等摩西來救他們了
[00:11:22.000 --> 00:11:26.000]  這裡摩西要約瑟去挑人去應戰
[00:11:26.000 --> 00:11:29.000]  老實說約瑟怎麼挑呢
[00:11:29.000 --> 00:11:32.000]  兩軍實力懸殊
[00:11:32.000 --> 00:11:34.000]  你看看對面
[00:11:34.000 --> 00:11:36.000]  人人都英勇善戰
[00:11:36.000 --> 00:11:37.000]  大大隻隻
[00:11:37.000 --> 00:11:38.000]  我不知道他有沒有腹肌
[00:11:38.000 --> 00:11:40.000]  但是大概這樣
[00:11:40.000 --> 00:11:41.000]  你看回頭
[00:11:41.000 --> 00:11:42.000]  轉過頭來
[00:11:42.000 --> 00:11:43.000]  我們這群人
[00:11:43.000 --> 00:11:45.000]  看來看去都是骨瘦如柴
[00:11:45.000 --> 00:11:46.000]  營養不良
[00:11:46.000 --> 00:11:49.000]  怎麼挑呢
[00:11:49.000 --> 00:11:50.000]  可以的
[00:11:50.000 --> 00:11:51.000]  經文這樣說
[00:11:51.000 --> 00:11:52.000]  第十節
[00:11:52.000 --> 00:11:54.000]  經文只是很簡單的交代
[00:11:54.000 --> 00:11:57.000]  於是約瑟就照著摩西對他的說話去做
[00:11:57.000 --> 00:11:59.000]  和亞馬利人爭戰
[00:11:59.000 --> 00:12:00.000]  其實過程裏面
[00:12:00.000 --> 00:12:02.000]  最終約瑟是挑的時候
[00:12:02.000 --> 00:12:03.000]  他是什麼心情
[00:12:03.000 --> 00:12:06.000]  好像是不是我剛才這樣想這樣說
[00:12:06.000 --> 00:12:08.000]  或者他用什麼準則去挑呢
[00:12:08.000 --> 00:12:10.000]  他挑了誰呢
[00:12:10.000 --> 00:12:11.000]  有誰去打呢
[00:12:11.000 --> 00:12:12.000]  怎麼打呢
[00:12:12.000 --> 00:12:14.000]  全部都是沒有交代的
[00:12:14.000 --> 00:12:15.000]  為什麼沒有交代呢
[00:12:15.000 --> 00:12:18.000]  因為那個不是重點
[00:12:18.000 --> 00:12:21.000]  摩西叫約瑟去挑人去對戰
[00:12:21.000 --> 00:12:23.000]  重點不是在於
[00:12:23.000 --> 00:12:26.000]  其實神尼有沒有放了勇士在以色列軍
[00:12:26.000 --> 00:12:27.000]  誰打得勇
[00:12:27.000 --> 00:12:28.000]  誰打得好
[00:12:28.000 --> 00:12:29.000]  那些不是重點
[00:12:29.000 --> 00:12:30.000]  重點在哪裡
[00:12:30.000 --> 00:12:36.000]  重點是摩西要以色列人親自去落場打仗
[00:12:36.000 --> 00:12:38.000]  摩西去做這件事
[00:12:38.000 --> 00:12:43.000]  這個做法要處理的不是打來的那些亞馬利人的攻擊
[00:12:43.000 --> 00:12:46.000]  要處理的正正就是我剛才說的
[00:12:46.000 --> 00:12:50.000]  以色列人總是不斷不斷不斷的埋怨的狀況
[00:12:50.000 --> 00:12:52.000]  摩西知道
[00:12:52.000 --> 00:12:55.000]  以色列人總是埋怨的原因是什麼
[00:12:55.000 --> 00:12:58.000]  因為他們心裏這樣認為
[00:12:58.000 --> 00:13:02.000]  他們認為既然是神或者摩西你要帶我離開埃及
[00:13:02.000 --> 00:13:05.000]  以後我出來
[00:13:05.000 --> 00:13:06.000]  以後遇上什麼困難
[00:13:06.000 --> 00:13:07.000]  沒有東西吃沒有東西喝
[00:13:07.000 --> 00:13:10.000]  全部都是你要幫我們搞定
[00:13:10.000 --> 00:13:13.000]  喂不關我的事
[00:13:13.000 --> 00:13:15.000]  下一個
[00:13:15.000 --> 00:13:17.000]  下一個
[00:13:17.000 --> 00:13:19.000]  不關我的事
[00:13:19.000 --> 00:13:21.000]  沒有你的事
[00:13:21.000 --> 00:13:22.000]  的確
[00:13:22.000 --> 00:13:24.000]  由呼召摩西
[00:13:24.000 --> 00:13:27.000]  摩西去和法老講數
[00:13:27.000 --> 00:13:28.000]  你放了以色列人
[00:13:28.000 --> 00:13:30.000]  到十災
[00:13:30.000 --> 00:13:33.000]  法老的手下行法術鬥法
[00:13:33.000 --> 00:13:34.000]  其實都是一場戰爭
[00:13:34.000 --> 00:13:36.000]  你打我我還勁過你
[00:13:36.000 --> 00:13:37.000]  又是鬥法
[00:13:37.000 --> 00:13:39.000]  接著到法老放了人
[00:13:39.000 --> 00:13:41.000]  轉頭又去追殺以色列人
[00:13:41.000 --> 00:13:44.000]  面對著大軍的追殺
[00:13:44.000 --> 00:13:47.000]  耶和華就用紅海來應戰
[00:13:47.000 --> 00:13:49.000]  到以色列人終於擺脫了
[00:13:49.000 --> 00:13:51.000]  去被奴役
[00:13:51.000 --> 00:13:55.000]  當中其實幾場全部的戰爭
[00:13:55.000 --> 00:13:57.000]  是由誰去打
[00:13:57.000 --> 00:13:58.000]  是由耶和華上帝
[00:13:58.000 --> 00:14:01.000]  自編自導自擊去打
[00:14:01.000 --> 00:14:03.000]  以色列人的參與有什麼呢
[00:14:03.000 --> 00:14:04.000]  他們有的參與就是
[00:14:04.000 --> 00:14:08.000]  神叫摩西出去和法老講數
[00:14:08.000 --> 00:14:09.000]  摩西怎樣
[00:14:09.000 --> 00:14:10.000]  拒絕
[00:14:10.000 --> 00:14:11.000]  不要啦我不懂說話
[00:14:11.000 --> 00:14:13.000]  他們不信我的
[00:14:13.000 --> 00:14:15.000]  到摩西叫以色列人
[00:14:15.000 --> 00:14:16.000]  我們出去吧的時候
[00:14:16.000 --> 00:14:18.000]  他說你不要的
[00:14:18.000 --> 00:14:19.000]  剛才也有看經文
[00:14:19.000 --> 00:14:21.000]  他說我們在埃及
[00:14:21.000 --> 00:14:22.000]  沒有和你說過嗎
[00:14:22.000 --> 00:14:23.000]  不要搞我們
[00:14:23.000 --> 00:14:26.000]  讓我們服侍埃及人
[00:14:26.000 --> 00:14:28.000]  以色列人沒有工作
[00:14:28.000 --> 00:14:30.000]  他們只負責吃羊腿
[00:14:30.000 --> 00:14:33.000]  然後離開埃及
[00:14:33.000 --> 00:14:36.000]  他們負責吃花生和坐享其成
[00:14:36.000 --> 00:14:39.000]  以致他們不斷不斷不斷的埋怨
[00:14:39.000 --> 00:14:42.000]  摩西要以色列人去應戰阿瑪利人
[00:14:42.000 --> 00:14:45.000]  其實就要告訴他們一件事
[00:14:45.000 --> 00:14:47.000]  這件事是關你事的
[00:14:47.000 --> 00:14:49.000]  你先管好你的事
[00:14:49.000 --> 00:14:53.000]  這場仗是關乎你的生命
[00:14:53.000 --> 00:14:55.000]  你的父母你的兄弟
[00:14:55.000 --> 00:14:57.000]  你的妻兒你的財產
[00:14:57.000 --> 00:14:59.000]  你的生活你的前程
[00:14:59.000 --> 00:15:01.000]  全部都在這裡
[00:15:01.000 --> 00:15:03.000]  全部都在這裡
[00:15:03.000 --> 00:15:04.000]  不關你的事
[00:15:04.000 --> 00:15:06.000]  你告訴我這件事不是我跟開
[00:15:06.000 --> 00:15:09.000]  神跟他說管好你的事
[00:15:09.000 --> 00:15:11.000]  丁子妹
[00:15:11.000 --> 00:15:13.000]  你呢你有沒有這樣的心態
[00:15:13.000 --> 00:15:16.000]  我想問你有沒有問過這些問題
[00:15:16.000 --> 00:15:18.000]  喂神啊
[00:15:18.000 --> 00:15:20.000]  為什麼你帶領我
[00:15:20.000 --> 00:15:22.000]  你為我開路
[00:15:22.000 --> 00:15:25.000]  但是我明明可以來到這裡
[00:15:25.000 --> 00:15:27.000]  但我事事都不如意
[00:15:27.000 --> 00:15:29.000]  神跟你說
[00:15:29.000 --> 00:15:32.000]  其實是你中間有好幾次
[00:15:32.000 --> 00:15:34.000]  你來這間學校
[00:15:34.000 --> 00:15:36.000]  其實中間有好幾次
[00:15:36.000 --> 00:15:38.000]  因為你壓力太大
[00:15:38.000 --> 00:15:40.000]  你不能夠專心
[00:15:40.000 --> 00:15:41.000]  你出去玩打機
[00:15:41.000 --> 00:15:43.000]  你當然讀不好這本書
[00:15:43.000 --> 00:15:44.000]  你又問他
[00:15:44.000 --> 00:15:46.000]  你又不知道你有沒有這樣問
[00:15:46.000 --> 00:15:49.000]  神啊為什麼你明明讓我可以認識他
[00:15:49.000 --> 00:15:51.000]  我很喜歡他
[00:15:51.000 --> 00:15:55.000]  我們又不能一起走到最後
[00:15:55.000 --> 00:15:57.000]  會不會其實是因為
[00:15:57.000 --> 00:16:00.000]  你本來自己都沒有準備好拍拖
[00:16:00.000 --> 00:16:02.000]  你自己想要什麼都不知道
[00:16:02.000 --> 00:16:03.000]  你又問
[00:16:03.000 --> 00:16:05.000]  為什麼你要放我在這個家
[00:16:05.000 --> 00:16:08.000]  我一點都不開心
[00:16:08.000 --> 00:16:09.000]  你記不記得
[00:16:09.000 --> 00:16:12.000]  可能早兩天是因為你自己心情不好
[00:16:12.000 --> 00:16:16.000]  你一回到家就板著臉還罵媽媽
[00:16:16.000 --> 00:16:18.000]  你又問
[00:16:18.000 --> 00:16:20.000]  我已經日日祈禱讀經靈修
[00:16:20.000 --> 00:16:22.000]  求神給我另一半
[00:16:22.000 --> 00:16:24.000]  為什麼還沒有
[00:16:24.000 --> 00:16:26.000]  喂
[00:16:26.000 --> 00:16:27.000]  你三天都沒有洗澡
[00:16:27.000 --> 00:16:29.000]  不如你洗完澡才回教會見人
[00:16:29.000 --> 00:16:31.000]  好不好
[00:16:31.000 --> 00:16:35.000]  頂姐妹先管好你的事
[00:16:35.000 --> 00:16:37.000]  分享兩個故事
[00:16:37.000 --> 00:16:40.000]  看看哪一個跟你相似
[00:16:40.000 --> 00:16:42.000]  有一個初中的年輕人
[00:16:42.000 --> 00:16:44.000]  他想轉校
[00:16:44.000 --> 00:16:47.000]  他有一間心儀的學校
[00:16:47.000 --> 00:16:49.000]  於是他努力讀書
[00:16:49.000 --> 00:16:51.000]  祈祝了
