
[00:00:00.000 --> 00:00:04.140]  一生或每天都可以不停的去敬拜神
[00:08:23.480 --> 00:08:25.560]  撒瑪利亞地區就是利益的一路
[00:08:25.560 --> 00:08:31.640]  撒瑪利亞地區就是利益的一路
[00:08:31.640 --> 00:08:34.040]  撒瑪利亞地區就是利益的一路
[00:08:34.040 --> 00:08:36.360]  撒瑪利亞地區就是利益的一路
[00:08:36.360 --> 00:08:38.600]  撒瑪利亞地區就是利益的一路
[00:08:38.600 --> 00:08:40.920]  撒瑪利亞地區就是利益的一路
[00:08:40.920 --> 00:08:43.240]  撒瑪利亞地區就是利益的一路
[00:08:43.240 --> 00:08:45.640]  撒瑪利亞地區就是利益的一路
[00:08:45.640 --> 00:08:48.240]  撒瑪利亞地區就是利益的一路
[00:08:48.240 --> 00:08:50.720]  撒瑪利亞地區就是利益的一路
[00:08:50.720 --> 00:08:53.200]  撒瑪利亞地區就是利益的一路
[00:08:53.200 --> 00:08:55.720]  撒瑪利亞地區就是利益的一路
[00:08:55.720 --> 00:08:57.720]  撒瑪利亞地區就是利益的一路
[00:08:57.720 --> 00:08:59.720]  撒瑪利亞地區就是利益的一路
[00:08:59.720 --> 00:09:01.720]  撒瑪利亞地區就是利益的一路
[00:09:01.720 --> 00:09:03.720]  撒瑪利亞地區就是利益的一路
[00:09:03.720 --> 00:09:05.720]  撒瑪利亞地區就是利益的一路
[00:09:05.720 --> 00:09:07.720]  撒瑪利亞地區就是利益的一路
[00:09:07.720 --> 00:09:09.720]  撒瑪利亞地區就是利益的一路
[00:09:09.720 --> 00:09:11.720]  撒瑪利亞地區就是利益的一路
[00:09:11.720 --> 00:09:13.720]  撒瑪利亞地區就是利益的一路
[00:09:13.720 --> 00:09:15.720]  撒瑪利亞地區就是利益的一路
[00:09:15.720 --> 00:09:17.720]  撒瑪利亞地區就是利益的一路
[00:09:17.720 --> 00:09:23.720]  雖然俄巴底身為家宰,可以隨便分配皇宮內的食物
[00:09:23.720 --> 00:09:26.720]  但是你想想,一百個人的飲食
[00:09:26.720 --> 00:09:31.720]  加上當時是旱災,農作物都失收
[00:09:31.720 --> 00:09:35.720]  所以一百人的飲食需要的數量是不少的
[00:09:35.720 --> 00:09:40.720]  而且他也不可能一個人將所有的食物和材料
[00:09:40.720 --> 00:09:43.720]  運過去兩個不同的山洞
[00:09:43.720 --> 00:09:48.720]  所以一定要靠一些手下去幫他
[00:09:48.720 --> 00:09:50.720]  在這個計劃的一切
[00:09:50.720 --> 00:09:55.720]  俄巴底一定要考慮這些手下是否信得過
[00:09:55.720 --> 00:09:59.720]  在途中他們會不會被其他人發現等等的問題
[00:09:59.720 --> 00:10:04.720]  所以想想,這件事其實是非常危險的
[00:10:04.720 --> 00:10:08.720]  但是俄巴底選擇了冒這個險
[00:10:08.720 --> 00:10:12.720]  因為他敬畏神的心是無可置疑的
[00:10:12.720 --> 00:10:14.720]  在第五節告訴我們
[00:10:14.720 --> 00:10:17.720]  有一天阿哈突然間心血來潮
[00:10:17.720 --> 00:10:24.720]  他就叫俄巴底陪他一起去找草給雷馬吃
[00:10:24.720 --> 00:10:27.720]  這裡的雷馬並不是普通的馬
[00:10:27.720 --> 00:10:31.720]  而是指軍隊當中的戰馬
[00:10:31.720 --> 00:10:33.720]  當我們聽到阿哈這番話的時候
[00:10:33.720 --> 00:10:38.720]  不知道大家對阿哈的為人有什麼想法呢
[00:10:38.720 --> 00:10:42.720]  當國內處處糧食短缺的時候
[00:10:42.720 --> 00:10:46.720]  他所關心的不是人民
[00:10:46.720 --> 00:10:49.720]  而是擔心有沒有足夠的戰馬
[00:10:49.720 --> 00:10:50.720]  怕他們沒有草食
[00:10:50.720 --> 00:10:55.720]  以致沒有氣力跟他們打仗
[00:10:55.720 --> 00:10:57.720]  試問沒有百姓
[00:10:57.720 --> 00:11:00.720]  軍隊要保護的又是什麼呢
[00:11:00.720 --> 00:11:03.720]  可見在大難當前的時候
[00:11:03.720 --> 00:11:07.720]  阿哈關心的只是他家和他自己的安危
[00:11:07.720 --> 00:11:09.720]  而不是百姓
[00:11:09.720 --> 00:11:14.720]  於是阿哈跟俄巴底就分頭去找草
[00:11:14.720 --> 00:11:18.720]  而俄巴底就在路當中見到以利亞
[00:11:18.720 --> 00:11:21.720]  可能是因為以利亞的衣著
[00:11:21.720 --> 00:11:25.720]  因為之前獵王記下第一章第八節告訴我們
[00:11:25.720 --> 00:11:30.720]  以利亞身穿毛衣和腰束皮帶
[00:11:30.720 --> 00:11:33.720]  所以相對於當時的以色列人
[00:11:33.720 --> 00:11:36.720]  他的衣著是有一點不一樣的
[00:11:36.720 --> 00:11:39.720]  他一眼就看出以利亞來了
[00:11:39.720 --> 00:11:42.720]  當他們大家打完招呼之後
[00:11:42.720 --> 00:11:47.720]  以利亞就叫俄巴底將阿哈帶到他那裏
[00:11:47.720 --> 00:11:50.720]  英文是告訴你主人
[00:11:50.720 --> 00:11:53.720]  以利亞在這裏
[00:11:53.720 --> 00:11:54.720]  之前我們提過
[00:11:54.720 --> 00:11:58.720]  俄巴底是一個非常敬畏神的人
[00:11:58.720 --> 00:12:01.720]  但當他聽到以利亞的要求的時候
[00:12:01.720 --> 00:12:06.720]  他就感到很困惑和恐懼
[00:12:06.720 --> 00:12:11.720]  他一直致力於保護上帝的先知
[00:12:11.720 --> 00:12:15.720]  幫助他們避開耶誓的擊殺
[00:12:15.720 --> 00:12:19.720]  現在以利亞竟然說要見阿哈
[00:12:19.720 --> 00:12:21.720]  俄巴底告訴以利亞
[00:12:21.720 --> 00:12:22.720]  在這幾年
[00:12:22.720 --> 00:12:27.720]  阿哈一直派人到處去到列國和鄰國去找他
[00:12:27.720 --> 00:12:28.720]  找不到的時候
[00:12:28.720 --> 00:12:31.720]  他又要那些國家去發誓
[00:12:31.720 --> 00:12:33.720]  說真的找不到他
[00:12:33.720 --> 00:12:38.720]  因此阿哈要緝拿以利亞的決心
[00:12:38.720 --> 00:12:40.720]  讓俄巴底感到
[00:12:40.720 --> 00:12:43.720]  以利亞的要求是會害死自己的
[00:12:43.720 --> 00:12:49.720]  他想到當阿哈知道了以利亞在這裏的時候
[00:12:49.720 --> 00:12:52.720]  阿哈就會派人來殺以利亞
[00:12:52.720 --> 00:12:57.720]  那時候耶和華就一定會帶以利亞走
[00:12:57.720 --> 00:13:00.720]  當阿哈來到的時候找不到人
[00:13:00.720 --> 00:13:01.720]  就會怪罪於自己
[00:13:01.720 --> 00:13:03.720]  然後就會殺自己
[00:13:03.720 --> 00:13:06.720]  所以俄巴底的結論就是
[00:13:06.720 --> 00:13:08.720]  告訴阿哈
[00:13:08.720 --> 00:13:12.720]  以利亞在這裏是一個走不通的路
[00:13:12.720 --> 00:13:16.720]  無論如何都不可以讓阿哈知道
[00:13:16.720 --> 00:13:19.720]  自己在這裏遇見以利亞
[00:13:19.720 --> 00:13:21.720]  弟兄姊妹
[00:13:21.720 --> 00:13:24.720]  俄巴底是一個敬畏神的人
[00:13:24.720 --> 00:13:29.720]  同時他也是邪惡的阿哈王的家宰
[00:13:29.720 --> 00:13:31.720]  他的雙重身份
[00:13:31.720 --> 00:13:34.720]  讓他要很小心地做事
[00:13:34.720 --> 00:13:38.720]  聽起來是不是有點熟悉呢?
[00:13:38.720 --> 00:13:40.720]  就好像我們信主的人
[00:13:40.720 --> 00:13:43.720]  一方面知道要遵行神的旨意
[00:13:43.720 --> 00:13:47.720]  但同時也要面對其他人的要求
[00:13:47.720 --> 00:13:49.720]  無論是工作場所
[00:13:49.720 --> 00:13:53.720]  在家裏或是朋友圈子
[00:13:53.720 --> 00:13:54.720]  有些是異地屋圖
[00:13:54.720 --> 00:13:56.720]  有些是非屋圖
[00:13:56.720 --> 00:13:58.720]  有時他們的要求
[00:13:58.720 --> 00:14:02.720]  可能都不是神所喜悅
[00:14:02.720 --> 00:14:05.720]  那我們可以怎樣呢?
[00:14:05.720 --> 00:14:06.720]  不知道在座的
[00:14:06.720 --> 00:14:09.720]  有沒有曾經有類似的感覺
[00:14:09.720 --> 00:14:12.720]  因為我聽到不少的信徒告訴我
[00:14:12.720 --> 00:14:15.720]  教會那一套
[00:14:15.720 --> 00:14:19.720]  在職場和現今的世代是走不通的
[00:14:19.720 --> 00:14:21.720]  有人覺得是這樣嗎?
[00:14:21.720 --> 00:14:24.720]  舉手吧
[00:14:24.720 --> 00:14:27.720]  不會舉手吧
[00:14:27.720 --> 00:14:31.720]  我們有時心裏都會覺得是這樣
[00:14:31.720 --> 00:14:35.720]  但覺得很無奈
[00:14:35.720 --> 00:14:36.720]  沒錯
[00:14:36.720 --> 00:14:39.720]  俄巴底是一個敬畏神的人
[00:14:39.720 --> 00:14:41.720]  但到了這一刻
[00:14:41.720 --> 00:14:45.720]  他確實感到心有餘力而不足
[00:14:45.720 --> 00:14:47.720]  他告訴伊利亞
[00:14:47.720 --> 00:14:50.720]  他從小到大就敬畏耶和華神
[00:14:50.720 --> 00:14:53.720]  代表他跟了神很多年
[00:14:53.720 --> 00:14:57.720]  一直都遵守神的誡命
[00:14:57.720 --> 00:15:01.720]  他也不是不願意為神冒險
[00:15:01.720 --> 00:15:06.720]  否則他不會私下收藏一百個神的先知
[00:15:06.720 --> 00:15:09.720]  但這已經是他的極限
[00:15:09.720 --> 00:15:12.720]  他真的不想去送死
[00:15:12.720 --> 00:15:16.720]  想到神一定會救走伊利亞
[00:15:16.720 --> 00:15:20.720]  只剩下他一個人去面對阿蝦的時候
[00:15:20.720 --> 00:15:24.720]  他就不可以不拒絕
[00:15:24.720 --> 00:15:27.720]  俄巴底無法接受伊利亞的要求
[00:15:27.720 --> 00:15:32.720]  是因為他對神如何保護屬於他的人
[00:15:32.720 --> 00:15:38.720]  有一個既定的前設
[00:15:38.720 --> 00:15:43.720]  俄巴底沒想到伊利亞所發出的要求是來自上帝
[00:15:43.720 --> 00:15:46.720]  對於他來說
[00:15:46.720 --> 00:15:50.720]  耶和華保護自己先知的方法就是將他們收藏
[00:15:50.720 --> 00:15:55.720]  就好像他如何收藏神的一百個先知
[00:15:55.720 --> 00:15:59.720]  然而伊利亞是神體重的人
[00:15:59.720 --> 00:16:03.720]  俄巴底何況不是呢?
[00:16:03.720 --> 00:16:09.720]  是什麼原因讓俄巴底覺得神會愛伊利亞多過愛他?
[00:16:09.720 --> 00:16:15.720]  覺得神會為了保護伊利亞而犧牲他呢?
[00:16:15.720 --> 00:16:22.720]  我們會否有時也覺得神會更愛那些有多些侍奉崗位的弟兄姊妹
[00:16:22.720 --> 00:16:27.720]  覺得神一定會選擇去幫助他們先?
[00:16:27.720 --> 00:16:32.720]  或者是因為我們的家庭和成長環境
[00:16:32.720 --> 00:16:39.720]  讓我們認為神會像我們的父母、師長和上師一樣
[00:16:39.720 --> 00:16:42.720]  愛錫寵愛那些比較乖巧
[00:16:42.720 --> 00:16:44.720]  叫他做什麼就馬上去做
[00:16:44.720 --> 00:16:49.720]  那些比較能幹和不會表達不認同的人
[00:16:49.720 --> 00:16:51.720]  但聖經告訴我們
[00:16:51.720 --> 00:16:55.720]  神看人不像人看人
[00:16:55.720 --> 00:17:03.720]  他絕對不會因為某位弟兄或者姊妹參加多些服侍而愛他多些
[00:17:03.720 --> 00:17:08.720]  神對我們每個人的愛都是一樣的
[00:17:08.720 --> 00:17:12.720]  同樣的神絕對不會因為伊利亞要為他做的事
[00:17:12.720 --> 00:17:17.720]  好像更大更重要而選擇了保護他
[00:17:17.720 --> 00:17:21.720]  而犧牲俄巴底
[00:17:21.720 --> 00:17:25.720]  要讓我神明白俄巴底心裡的為難和恐懼
[00:17:25.720 --> 00:17:27.720]  就透過伊利亞的回應
[00:17:27.720 --> 00:17:35.720]  去提醒俄巴底兩個很重要的真理和一個事實
[00:17:35.720 --> 00:17:37.720]  在第十五節
[00:17:37.720 --> 00:17:38.720]  伊利亞說
[00:17:38.720 --> 00:17:43.720]  我指著所侍奉永生的萬軍之耶和華起誓
[00:17:43.720 --> 00:17:48.720]  我今天要讓阿克見到我
[00:17:48.720 --> 00:17:51.720]  所以第一個真理就是俄巴底一直都知道
[00:17:51.720 --> 00:17:56.720]  但可能是因為恐懼和忘記了
[00:17:56.720 --> 00:17:59.720]  就是他所敬畏的神
[00:17:59.720 --> 00:18:01.720]  是一直活著的神
[00:18:01.720 --> 00:18:03.720]  不是死了的神
[00:18:03.720 --> 00:18:06.720]  所以他不單只是聽禱告
[00:18:06.720 --> 00:18:08.720]  和人有互動
[00:18:08.720 --> 00:18:10.720]  更是會繼續作供
[00:18:10.720 --> 00:18:15.720]  要完成他在人身上的旨意
[00:18:15.720 --> 00:18:18.720]  神是永活的神
[00:18:18.720 --> 00:18:20.720]  第二個真理就是
[00:18:20.720 --> 00:18:23.720]  他是萬軍的主
[00:18:23.720 --> 00:18:25.720]  希伯來文El Shaddai
[00:18:25.720 --> 00:18:28.720]  意味著他有無限的力量
[00:18:28.720 --> 00:18:31.720]  是絕對全知全能的神
[00:18:31.720 --> 00:18:36.720]  以及他擁有宇宙至高無上的主權
[00:18:36.720 --> 00:18:40.720]  所以耶和華神會介入我們的處境
[00:18:40.720 --> 00:18:46.720]  是會用他絕對的權能去改變我們以為必然會發生的事
[00:18:46.720 --> 00:18:49.720]  他是會按著他的美意和計劃
[00:18:49.720 --> 00:18:51.720]  調兵遣將
[00:18:51.720 --> 00:18:55.720]  去保護和拯救屬於他的人
[00:18:55.720 --> 00:18:57.720]  就是我們祈禱所說的
[00:18:57.720 --> 00:19:00.720]  救他們脫離凶惡
[00:19:00.720 --> 00:19:04.720]  幫助他們繼續走在真道上
[00:19:04.720 --> 00:19:08.720]  現在伊利亞的回應裡面的一個事實
[00:19:08.720 --> 00:19:13.720]  就是他的要求是來自神
[00:19:13.720 --> 00:19:17.720]  因此他可以指著永生神的氣勢說
[00:19:17.720 --> 00:19:21.720]  我今天要讓阿蝦見到我
[00:19:21.720 --> 00:19:25.720]  即是神不會將他再帶走
[00:19:25.720 --> 00:19:27.720]  弟兄姊妹
[00:19:27.720 --> 00:19:30.720]  同樣我們都會好像歐巴底一樣
[00:19:30.720 --> 00:19:32.720]  因為懼怕
[00:19:32.720 --> 00:19:35.720]  或者因為看不到神給我們的出路
[00:19:35.720 --> 00:19:39.720]  而遇上信服上的危機
[00:19:39.720 --> 00:19:44.720]  例如可能我們會因為擔心別人對自己的看法
[00:19:44.720 --> 00:19:49.720]  而不敢用愛心說誠實話
[00:19:49.720 --> 00:19:52.720]  又或者看見眼前的機會
[00:19:52.720 --> 00:19:55.720]  但卻是因為擔心被拒絕
[00:19:55.720 --> 00:19:58.720]  被拒絕後會覺得很尷尬
[00:19:58.720 --> 00:20:01.720]  而不敢向家人傳福音
[00:20:01.720 --> 00:20:05.720]  又或者邀請同事來報道會
[00:20:05.720 --> 00:20:09.720]  又或者因為其他的同事都一致決定
[00:20:09.720 --> 00:20:11.720]  在星期日要加班
[00:20:11.720 --> 00:20:15.720]  因為擔心他們覺得自己不合群
[00:20:15.720 --> 00:20:17.720]  而不敢提出
[00:20:17.720 --> 00:20:21.720]  告訴他們星期日我要回崇拜
[00:20:21.720 --> 00:20:23.720]  弟兄姊妹
[00:20:23.720 --> 00:20:25.720]  當我們遇到以上的事情
[00:20:25.720 --> 00:20:28.720]  或者其他信服神的危機的時候
[00:20:28.720 --> 00:20:32.720]  我們可以記得不會忘記提醒自己
[00:20:32.720 --> 00:20:36.720]  我們所相信和敬畏的神是永活的神
[00:20:36.720 --> 00:20:38.720]  和滿有能力的神
[00:20:38.720 --> 00:20:43.720]  是可以隨時調兵遣將的萬軍之耶和華的時候
[00:20:43.720 --> 00:20:46.720]  好像以利亞提醒歐巴底一樣
[00:20:46.720 --> 00:20:51.720]  我們就可以越來越看得清楚
[00:20:51.720 --> 00:20:54.720]  神話語裏面的出路
[00:20:54.720 --> 00:20:59.720]  和可以知道怎樣在話語裏面成長
[00:20:59.720 --> 00:21:03.720]  見過歐巴底之後
[00:21:03.720 --> 00:21:05.720]  第二段的對話
[00:21:05.720 --> 00:21:10.720]  就是和阿蝦的對話
[00:21:10.720 --> 00:21:13.720]  雖然是短短的兩句
[00:21:13.720 --> 00:21:17.720]  卻讓我們看得清楚阿蝦的執迷不悟
[00:21:17.720 --> 00:21:19.720]  讓我們一起讀下去
[00:21:19.720 --> 00:21:24.720]  十八章十七召二十節
[00:21:49.720 --> 00:22:10.720]  希臘王記上第十七章記載了
[00:22:10.720 --> 00:22:14.720]  以利亞和阿蝦王的第一次對話
[00:22:14.720 --> 00:22:18.720]  那時候以利亞已經明明告訴阿蝦
[00:22:18.720 --> 00:22:19.720]  在接下來的幾年
[00:22:19.720 --> 00:22:22.720]  如果他不向耶和華神祈禱的時候
[00:22:22.720 --> 00:22:25.720]  以色列是不會下雨的
[00:22:25.720 --> 00:22:27.720]  而對於身為希伯來人的阿蝦
[00:22:27.720 --> 00:22:29.720]  他也很應該知道
[00:22:29.720 --> 00:22:31.720]  以利亞這個名字
[00:22:31.720 --> 00:22:33.720]  在希伯來語的意思
[00:22:33.720 --> 00:22:37.720]  就是耶和華為神
[00:22:37.720 --> 00:22:39.720]  所以很明顯
[00:22:39.720 --> 00:22:43.720]  以利亞的話是應該被理解為
[00:22:43.720 --> 00:22:48.720]  這次的旱災是耶和華在阿蝦
[00:22:48.720 --> 00:22:51.720]  和全體以色列人面前
