
[00:00:00.000 --> 00:00:05.000]  讓我們在講道之前同心去禱告
[00:05:15.000 --> 00:05:17.000]  大家覺得很長
[00:05:17.000 --> 00:05:19.000]  章節比較長
[00:05:19.000 --> 00:05:23.000]  但我會抽取一些重點和大家分享
[00:05:23.000 --> 00:05:25.000]  我們留意
[00:05:25.000 --> 00:05:29.000]  當我們去看這段裏
[00:05:29.000 --> 00:05:32.000]  關於聖殿、聖城這個寓言的時候
[00:05:32.000 --> 00:05:36.000]  我們應該要有一個角度去理解
[00:05:36.000 --> 00:05:39.000]  以西傑先知的說話
[00:05:39.000 --> 00:05:41.000]  裏面所說的可能
[00:05:41.000 --> 00:05:44.000]  都是屬於一些象徵的意義
[00:05:44.000 --> 00:05:46.000]  多於字面的解釋
[00:05:46.000 --> 00:05:47.000]  換言之
[00:05:47.000 --> 00:05:51.000]  這裏可能只是象徵一個理想
[00:05:51.000 --> 00:05:53.000]  並不是真正的地理遺址
[00:05:53.000 --> 00:05:55.000]  所以大家可以留意
[00:05:55.000 --> 00:05:58.000]  透過分地和畫出這個聖地
[00:05:58.000 --> 00:06:03.000]  其實是展現了神對以色列民的終極重建
[00:06:03.000 --> 00:06:09.000]  他們能夠清楚地見到一個更加全面的未來遠像
[00:06:09.000 --> 00:06:13.000]  是一個他們所嚮往的境界
[00:06:13.000 --> 00:06:16.000]  所以以西傑先知的訊息
[00:06:16.000 --> 00:06:20.000]  可以說是帶給當代人一個新的盼望
[00:06:20.000 --> 00:06:23.000]  因為神的榮耀要回歸
[00:06:23.000 --> 00:06:26.000]  還要再一次去招聚百姓
[00:06:26.000 --> 00:06:29.000]  重新得到神的賜福
[00:06:29.000 --> 00:06:32.000]  今天我們也透過這段經文
[00:06:32.000 --> 00:06:35.000]  神所展現的理想
[00:06:35.000 --> 00:06:37.000]  如何去鼓勵我們
[00:06:37.000 --> 00:06:39.000]  在人生逆境裏
[00:06:39.000 --> 00:06:44.000]  我們可以如何對神有信心和盼望
[00:06:44.000 --> 00:06:46.000]  繼續持守信仰呢?
[00:06:46.000 --> 00:06:52.000]  我邀請弟兄姊妹一起去讀以西傑書47章13至14節
[00:06:52.000 --> 00:06:55.000]  主耶和華如此說
[00:06:55.000 --> 00:06:58.000]  (主耶和華:這說明我們以聖人所見之外)
[00:06:58.000 --> 00:07:01.000]  分地為業的地界
[00:07:01.000 --> 00:07:03.000]  若失要得兩份
[00:07:03.000 --> 00:07:05.000]  你們承受這地為業
[00:07:05.000 --> 00:07:07.000]  要彼此均分
[00:07:07.000 --> 00:07:09.000]  我曾起誓
[00:07:09.000 --> 00:07:12.000]  應許將這地賜給你們的列祖
[00:07:12.000 --> 00:07:15.000]  這地必歸你們為業
[00:07:15.000 --> 00:07:18.000]  首先這個最為人嚮往的境界特徵
[00:07:18.000 --> 00:07:22.000]  就是能夠彼此公平對待
[00:07:22.000 --> 00:07:24.000]  合一包容
[00:07:24.000 --> 00:07:27.000]  這段落也相當之大
[00:07:27.000 --> 00:07:31.000]  主要是說到神給以西傑看到異象
[00:07:31.000 --> 00:07:34.000]  大部分都是關於一些土地
[00:07:34.000 --> 00:07:36.000]  什麼地界
[00:07:36.000 --> 00:07:39.000]  或者大家覺得這些地理的東西
[00:07:39.000 --> 00:07:41.000]  我不是很熟悉
[00:07:41.000 --> 00:07:44.000]  或者平日也不太看得懂
[00:07:44.000 --> 00:07:48.000]  但在47章15至20節裏面
[00:07:48.000 --> 00:07:51.000]  說到以色列復興之後
[00:07:51.000 --> 00:07:53.000]  一個新的地界
[00:07:53.000 --> 00:07:57.000]  有些像文素記的分化
[00:07:57.000 --> 00:07:59.000]  範圍大概是這樣的
[00:07:59.000 --> 00:08:04.000]  大家掌握一下那些顏色的東西便可
[00:08:04.000 --> 00:08:07.000]  其實是以一個順時針
[00:08:07.000 --> 00:08:11.000]  從北、東、南、西四個方向
[00:08:11.000 --> 00:08:13.000]  順序去記錄
[00:08:13.000 --> 00:08:17.000]  北界就從推萊爾北的地中海
[00:08:17.000 --> 00:08:19.000]  延伸到大馬士革
[00:08:19.000 --> 00:08:23.000]  東就是由約旦河和死海形成
[00:08:23.000 --> 00:08:27.000]  南就是死海直到埃及小河
[00:08:27.000 --> 00:08:31.000]  西界就是地中海
[00:08:31.000 --> 00:08:33.000]  我們看到有顏色的部分便可
[00:08:33.000 --> 00:08:36.000]  畫了這條地界之後
[00:08:36.000 --> 00:08:37.000]  那怎麼分呢
[00:08:37.000 --> 00:08:40.000]  是不是好像香港18區那樣分呢
[00:08:40.000 --> 00:08:42.000]  沒有那麼多
[00:08:42.000 --> 00:08:44.000]  只分13區
[00:08:44.000 --> 00:08:49.000]  他把土地平均分給12個支派
[00:08:49.000 --> 00:08:54.000]  那些姓民便可以在這些地方居住
[00:08:54.000 --> 00:08:58.000]  在第14節47章14節裏面
[00:08:58.000 --> 00:09:01.000]  說到彼此均分這個字
[00:09:01.000 --> 00:09:04.000]  原文直接翻譯就是
[00:09:04.000 --> 00:09:07.000]  每人和他的兄弟是相同的
[00:09:07.000 --> 00:09:08.000]  為什麼呢
[00:09:08.000 --> 00:09:12.000]  就是說每個支派所得的地方
[00:09:12.000 --> 00:09:16.000]  都是和第二個支派得到的地方是一樣的
[00:09:16.000 --> 00:09:21.000]  這裏是強調公平的均分
[00:09:21.000 --> 00:09:24.000]  原來以色列人第一次分地的時候
[00:09:24.000 --> 00:09:28.000]  其實不是很平均分配土地
[00:09:28.000 --> 00:09:32.000]  總之人多一點便分多一點
[00:09:32.000 --> 00:09:35.000]  人少一點便分少一點
[00:09:35.000 --> 00:09:37.000]  所以有些支派是大一點
[00:09:37.000 --> 00:09:40.000]  有些支派是小一點
[00:09:40.000 --> 00:09:43.000]  以色列的意象說到
[00:09:43.000 --> 00:09:45.000]  以色列百姓回歸之後
[00:09:45.000 --> 00:09:51.000]  他們佔據的土地比起之前大很多
[00:09:51.000 --> 00:09:55.000]  其實這裏不單止恢復了以前
[00:09:55.000 --> 00:09:57.000]  以色列王國的舊貌
[00:09:57.000 --> 00:10:00.000]  更加是前所未有的
[00:10:00.000 --> 00:10:03.000]  所以這個分地的意象
[00:10:03.000 --> 00:10:04.000]  是代表著什麼呢
[00:10:04.000 --> 00:10:08.000]  就是所有土地都是屬於神的
[00:10:08.000 --> 00:10:13.000]  神有絕對的主權去分配這些土地
[00:10:13.000 --> 00:10:16.000]  神會公平地對待所有人
[00:10:16.000 --> 00:10:20.000]  不會偏袒任何人
[00:10:20.000 --> 00:10:25.000]  公平可以說是很多人的核心價值
[00:10:25.000 --> 00:10:27.000]  但最遺憾的有時候就是
[00:10:27.000 --> 00:10:29.000]  我們希望別人對我們公平
[00:10:29.000 --> 00:10:35.000]  但對方卻不會如我們期望地對待我們
[00:10:35.000 --> 00:10:37.000]  不知道大家是否認同
[00:10:37.000 --> 00:10:41.000]  偏心待人都是人的天性
[00:10:41.000 --> 00:10:44.000]  你看見別人對你笑笑口
[00:10:44.000 --> 00:10:46.000]  這樣對他會好一點
[00:10:46.000 --> 00:10:49.000]  可能有些人惡形惡相
[00:10:49.000 --> 00:10:51.000]  你看見也會害怕
[00:10:51.000 --> 00:10:54.000]  可能對他會差一點
[00:10:54.000 --> 00:10:56.000]  剛才我們說到
[00:10:56.000 --> 00:10:59.000]  神是一個不偏袒人的神
[00:10:59.000 --> 00:11:02.000]  祂很愛世上所有的人
[00:11:02.000 --> 00:11:04.000]  那我們呢
[00:11:04.000 --> 00:11:07.000]  我們是否也一樣不偏袒人呢
[00:11:07.000 --> 00:11:09.000]  我們的教會
[00:11:09.000 --> 00:11:13.000]  是否是一間不偏袒人的教會呢
[00:11:13.000 --> 00:11:16.000]  今天我們在教會
[00:11:16.000 --> 00:11:21.000]  有沒有有意無意地劃分了哪些人是貧或者富
[00:11:21.000 --> 00:11:27.000]  又或者我們無形中會否漠視了一些人的需要呢
[00:11:27.000 --> 00:11:30.000]  我曾經聽過有人這樣說
[00:11:30.000 --> 00:11:34.000]  如有類同實屬巧合
[00:11:34.000 --> 00:11:38.000]  他說我還是不參加教會的聚會
[00:11:38.000 --> 00:11:40.000]  我讀的書不多
[00:11:40.000 --> 00:11:43.000]  我見到很多弟兄姊妹
[00:11:43.000 --> 00:11:45.000]  他們很有學識
[00:11:45.000 --> 00:11:47.000]  經常滿口英文
[00:11:47.000 --> 00:11:49.000]  什麼well啊
[00:11:49.000 --> 00:11:51.000]  that's why啊
[00:11:51.000 --> 00:11:53.000]  我怎知道你什麼叫做that's why
[00:11:53.000 --> 00:11:56.000]  什麼so that啊
[00:11:56.000 --> 00:11:59.000]  我融入不了他們的話題
[00:11:59.000 --> 00:12:03.000]  有人說我還是不去家聚
[00:12:03.000 --> 00:12:06.000]  他們去吃飯的地方
[00:12:06.000 --> 00:12:08.000]  每次上下都一百多二百元
[00:12:08.000 --> 00:12:10.000]  我哪有那麼多錢給
[00:12:10.000 --> 00:12:13.000]  另外有人說
[00:12:13.000 --> 00:12:15.000]  你們個個都很好
[00:12:15.000 --> 00:12:18.000]  但我還是決定去另一間教會
[00:12:18.000 --> 00:12:21.000]  跟我背景比較相似的
[00:12:21.000 --> 00:12:23.000]  才回來
[00:12:23.000 --> 00:12:27.000]  今天在教會這些價值觀
[00:12:27.000 --> 00:12:34.000]  會否已經不知不覺地成為了我們其中一種文化呢
[00:12:34.000 --> 00:12:36.000]  作為信徒
[00:12:36.000 --> 00:12:39.000]  我們是否要容養這種文化
[00:12:39.000 --> 00:12:41.000]  繼續影響我們個人
[00:12:41.000 --> 00:12:44.000]  甚至這個群體呢
[00:12:44.000 --> 00:12:46.000]  說真的
[00:12:46.000 --> 00:12:50.000]  我們未必能夠完全改變這個文化
[00:12:50.000 --> 00:12:54.000]  但至少我們可以做的
[00:12:54.000 --> 00:13:00.000]  就是從改變我們自己的眼光和態度開始
[00:13:00.000 --> 00:13:03.000]  教會是敬拜神的地方
[00:13:03.000 --> 00:13:08.000]  應該要反映神的愛、接納和包容
[00:13:08.000 --> 00:13:13.000]  我們又怎樣對待我們身邊的弟兄姊妹、新朋友呢
[00:13:13.000 --> 00:13:22.000]  我們有沒有因為對方的身份、工作、外表或喜好去偏待他
[00:13:22.000 --> 00:13:27.000]  或者你對他特別好或特別差呢
[00:13:27.000 --> 00:13:33.000]  偏心待人的態度一定不是神想看到的
[00:13:33.000 --> 00:13:38.000]  都需要我們身體力行地去改變
[00:13:38.000 --> 00:13:41.000]  在第48章1至7節裏
[00:13:41.000 --> 00:13:44.000]  我們又說回地理
[00:13:44.000 --> 00:13:50.000]  上帝重新分配土地、地業給12個支派
[00:13:50.000 --> 00:13:53.000]  剛才說到12支派
[00:13:53.000 --> 00:13:56.000]  為何剛才說分成13區呢
[00:13:56.000 --> 00:13:59.000]  13區是一個中央的區域
[00:13:59.000 --> 00:14:01.000]  我們在下一段會再說
[00:14:01.000 --> 00:14:05.000]  他以中央區域作為一個分界
[00:14:05.000 --> 00:14:09.000]  以北的土地分給7個支派
[00:14:09.000 --> 00:14:11.000]  我很快地讀
[00:14:11.000 --> 00:14:15.000]  丹、阿徹、拿、忽、他、利、馬、拿、西、以、法、聯、流、變和猶大
[00:14:15.000 --> 00:14:22.000]  另外在中央區域以南的地方分給其餘剩下的5個支派
[00:14:22.000 --> 00:14:26.000]  便是辨、阿、敏、西、面、以、薩、迦、西、布、倫和迦德
[00:14:26.000 --> 00:14:28.000]  為何要這樣分呢
[00:14:28.000 --> 00:14:30.000]  大家有沒有想到
[00:14:30.000 --> 00:14:36.000]  原來這個順序是和祂祖先的出生有些關係
[00:14:36.000 --> 00:14:41.000]  原來屬於雅各、利亞和拉傑山的兒子
[00:14:41.000 --> 00:14:44.000]  會離聖所更近
[00:14:44.000 --> 00:14:45.000]  離中央區域
[00:14:45.000 --> 00:14:48.000]  但是那些和切士山的兒子
[00:14:48.000 --> 00:14:50.000]  就會遠一點
[00:14:50.000 --> 00:14:52.000]  在第47章
[00:14:52.000 --> 00:14:55.000]  我們21至20節裏面
[00:14:55.000 --> 00:14:56.000]  說到分者地
[00:14:56.000 --> 00:14:57.000]  這裏很特別
[00:14:57.000 --> 00:15:00.000]  這個詞是分地為業的意思
[00:15:00.000 --> 00:15:06.000]  這裏連寄居的人都可以分地
[00:15:06.000 --> 00:15:09.000]  原來以色列人被擄之前
[00:15:09.000 --> 00:15:12.000]  那些寄居在外地的人
[00:15:12.000 --> 00:15:18.000]  是不能夠擁有神子民的地業
[00:15:18.000 --> 00:15:23.000]  分地為業的寄居者
[00:15:23.000 --> 00:15:24.000]  情況是怎樣呢
[00:15:24.000 --> 00:15:26.000]  你忽然租了一層樓
[00:15:26.000 --> 00:15:29.000]  現在業主送了一層樓給你
[00:15:29.000 --> 00:15:31.000]  你還可以嗎
[00:15:31.000 --> 00:15:33.000]  當然可以
[00:15:33.000 --> 00:15:35.000]  但是有沒有這件事發生呢
[00:15:35.000 --> 00:15:36.000]  應該沒有
[00:15:36.000 --> 00:15:38.000]  我也是很想
[00:15:38.000 --> 00:15:40.000]  都很難發生
[00:15:40.000 --> 00:15:41.000]  沒有可能發生的事
[00:15:41.000 --> 00:15:45.000]  但是在以色列先知所描述的意象裏面
[00:15:45.000 --> 00:15:46.000]  我們可以看到
[00:15:46.000 --> 00:15:49.000]  神是歡迎所有人
[00:15:49.000 --> 00:15:51.000]  包括那些寄居的人
[00:15:51.000 --> 00:15:55.000]  神要使他們成為以色列民
[00:15:55.000 --> 00:15:58.000]  百姓中間的永久居民
[00:15:58.000 --> 00:16:01.000]  即是說他們不用五加一
[00:16:01.000 --> 00:16:04.000]  都可以拿到那個PR
[00:16:04.000 --> 00:16:05.000]  是不是很好
[00:16:05.000 --> 00:16:07.000]  在神的應許裏面
[00:16:07.000 --> 00:16:10.000]  所有人都能夠合一
[00:16:10.000 --> 00:16:13.000]  不會再有任何的隔閡
[00:16:13.000 --> 00:16:15.000]  以色列先知在這裏
[00:16:15.000 --> 00:16:19.000]  可以說是預示了新約的說話
[00:16:19.000 --> 00:16:24.000]  就像保羅在《易弗所書》二章十四節和十九節裏所說
[00:16:24.000 --> 00:16:28.000]  各方各族的聖民會合而為一
[00:16:28.000 --> 00:16:30.000]  結合成為基督的身體
[00:16:30.000 --> 00:16:33.000]  就是教會
[00:16:33.000 --> 00:16:35.000]  我現在想做一個測試
[00:16:35.000 --> 00:16:38.000]  要大家配合一下
[00:16:38.000 --> 00:16:41.000]  待會說完一二三之後
[00:16:41.000 --> 00:16:44.000]  大家一起拍一下手掌
[00:16:44.000 --> 00:16:45.000]  好不好
[00:16:45.000 --> 00:16:47.000]  好了 準備了
[00:16:47.000 --> 00:16:49.000]  即是要醒了 是不是
[00:16:49.000 --> 00:16:51.000]  聽到這裏要醒了
[00:16:51.000 --> 00:16:53.000]  好 一二三
[00:16:53.000 --> 00:16:57.000]  好多謝大家的配合
[00:16:57.000 --> 00:17:00.000]  這個效果確實是我想聽到的
[00:17:00.000 --> 00:17:02.000]  我觀察到
[00:17:02.000 --> 00:17:04.000]  只是拍一下手掌
[00:17:04.000 --> 00:17:06.000]  我發現有人拍
[00:17:06.000 --> 00:17:08.000]  有人是不拍的
[00:17:08.000 --> 00:17:10.000]  我不用你舉手
[00:17:10.000 --> 00:17:13.000]  有人會拍快了
[00:17:13.000 --> 00:17:15.000]  有人會拍慢了
[00:17:15.000 --> 00:17:18.000]  有人拍兩下 有沒有拍兩下
[00:17:18.000 --> 00:17:19.000]  沒有
[00:17:19.000 --> 00:17:20.000]  我在想
[00:17:20.000 --> 00:17:23.000]  只是拍一下手掌
[00:17:23.000 --> 00:17:27.000]  已經是一件不容易的事
[00:17:27.000 --> 00:17:30.000]  可以說原來要拍得齊
[00:17:30.000 --> 00:17:32.000]  都不是那麼容易
[00:17:32.000 --> 00:17:34.000]  不要說我們要合作
[00:17:34.000 --> 00:17:37.000]  要配搭 要侍奉
[00:17:37.000 --> 00:17:40.000]  在教會裏面說合一
[00:17:40.000 --> 00:17:41.000]  真是很難
[00:17:41.000 --> 00:17:43.000]  我們每個人都說自己
[00:17:43.000 --> 00:17:45.000]  我很獨特的
[00:17:45.000 --> 00:17:47.000]  我很不同的 是不是
[00:17:47.000 --> 00:17:50.000]  有人做事快些 做事慢些
[00:17:50.000 --> 00:17:52.000]  有人很多想法
[00:17:52.000 --> 00:17:55.000]  有人喜歡跟大隊
[00:17:55.000 --> 00:17:57.000]  就是因為獨特
[00:17:57.000 --> 00:18:00.000]  所以才不能夠一致 是不是
[00:18:00.000 --> 00:18:02.000]  但是我們的不同
[00:18:02.000 --> 00:18:06.000]  不等於我們不可以合一
[00:18:06.000 --> 00:18:07.000]  我們不同
[00:18:07.000 --> 00:18:10.000]  不等於我們要分裂
[00:18:10.000 --> 00:18:13.000]  我們知道合一的教會
[00:18:13.000 --> 00:18:15.000]  原本就是神的創造
[00:18:15.000 --> 00:18:18.000]  是神的心意
[00:18:18.000 --> 00:18:21.000]  我們有沒有切實地去實踐呢
[00:18:21.000 --> 00:18:22.000]  丙姐妹
[00:18:22.000 --> 00:18:24.000]  合一不是只說的
[00:18:24.000 --> 00:18:29.000]  是真的要用行動去持守住
[00:18:29.000 --> 00:18:33.000]  要學習彼此欣賞大家不同的地方
[00:18:33.000 --> 00:18:35.000]  要互相遷就
[00:18:35.000 --> 00:18:38.000]  我們同心同行
[00:18:38.000 --> 00:18:40.000]  少些批評 論斷
[00:18:40.000 --> 00:18:43.000]  我們就能建立一個合一的教會
[00:18:43.000 --> 00:18:46.000]  這個不單只是一個嚮往
[00:18:46.000 --> 00:18:51.000]  今天神期望能夠實現在我們中間
[00:18:51.000 --> 00:18:53.000]  好不好
[00:18:53.000 --> 00:18:55.000]  好 接著邀請大家一起讀
[00:18:55.000 --> 00:18:59.000]  以色列書48章8至9節
[00:18:59.000 --> 00:19:01.000]  「靠著猶大的地界
[00:19:01.000 --> 00:19:03.000]  從東到西
[00:19:03.000 --> 00:19:06.000]  必有你們所當獻的聖地
[00:19:06.000 --> 00:19:09.000]  寬二萬五千爪
[00:19:09.000 --> 00:19:11.000]  長短與角軸
[00:19:11.000 --> 00:19:14.000]  從東到西所分的地相同
[00:19:14.000 --> 00:19:17.000]  聖所當在其中
[00:19:17.000 --> 00:19:20.000]  你們獻給耶和華的聖地
[00:19:20.000 --> 00:19:22.000]  要長二萬五千爪
[00:19:22.000 --> 00:19:24.000]  寬一萬爪」
[00:19:24.000 --> 00:19:26.000]  記住
[00:19:26.000 --> 00:19:29.000]  這個最為人嚮往的境界的特徵
[00:19:29.000 --> 00:19:32.000]  就是能夠以神為中心
[00:19:32.000 --> 00:19:34.000]  敬畏上帝
[00:19:34.000 --> 00:19:37.000]  剛才提到每個支派
[00:19:37.000 --> 00:19:40.000]  以中央區域作為分界
[00:19:40.000 --> 00:19:45.000]  就是猶大和汴雅文中間的位置
[00:19:45.000 --> 00:19:49.000]  中間有一個所當獻的聖地
[00:19:49.000 --> 00:19:53.000]  整塊聖地大概有多大呢
[00:19:53.000 --> 00:19:56.000]  就是二萬五千平方爪
[00:19:56.000 --> 00:19:57.000]  掌握一點
[00:19:57.000 --> 00:20:02.000]  二萬五千爪大約有十二公里長
[00:20:02.000 --> 00:20:06.000]  大概由旺角到荃灣
[00:20:06.000 --> 00:20:09.000]  拉一個正方形
[00:20:09.000 --> 00:20:12.000]  範圍相當廣泛
[00:20:12.000 --> 00:20:15.000]  我們看到聖地的位置
[00:20:15.000 --> 00:20:19.000]  就是在以色列地理位置的正中心
[00:20:19.000 --> 00:20:25.000]  所有的分地都圍繞著聖地安排
[00:20:25.000 --> 00:20:29.000]  其實都是神指紋他們生活的中心
[00:20:29.000 --> 00:20:36.000]  過往以色列人一直過著自我中心的生活
[00:20:36.000 --> 00:20:40.000]  他們沒有把神放在他們生活的中心
[00:20:40.000 --> 00:20:44.000]  可以說是當神無道
[00:20:44.000 --> 00:20:47.000]  這個意象就是象徵以色列人
[00:20:47.000 --> 00:20:54.000]  要把神放回他們生活中心的位置
[00:20:54.000 --> 00:20:56.000]  各位姐妹
[00:20:56.000 --> 00:21:01.000]  今天我們以什麼為我們生活的中心呢
[00:21:01.000 --> 00:21:06.000]  是不是我們的工作
[00:21:06.000 --> 00:21:09.000]  家庭
[00:21:09.000 --> 00:21:11.000]  進修
[00:21:11.000 --> 00:21:13.000]  娛樂
[00:21:13.000 --> 00:21:20.000]  是不是最後才是上帝只有很少的部分呢
[00:21:20.000 --> 00:21:26.000]  我們是不是只是一個週末業餘的信徒呢
[00:21:26.000 --> 00:21:29.000]  回教會的時候就跟神有關係
[00:21:29.000 --> 00:21:34.000]  但其他生活層面就跟神完全沒有關係
[00:21:34.000 --> 00:21:36.000]  如果我們還過著一個
[00:21:36.000 --> 00:21:39.000]  不以神為中心的生活的時候
[00:21:39.000 --> 00:21:42.000]  我們的生活就像這幅圖一樣
[00:21:42.000 --> 00:21:43.000]  很混亂
[00:21:43.000 --> 00:21:45.000]  沒有方向
[00:21:45.000 --> 00:21:51.000]  神只是我們生活中的一小部分
[00:21:51.000 --> 00:21:55.000]  但一個以神為中心的生活就很不一樣
[00:21:55.000 --> 00:21:58.000]  無論是我們的工作
[00:21:58.000 --> 00:22:00.000]  我們的家庭
[00:22:00.000 --> 00:22:02.000]  我們的進修
[00:22:02.000 --> 00:22:04.000]  我們的娛樂等等
[00:22:04.000 --> 00:22:08.000]  我們都有神為我們的中心
[00:22:08.000 --> 00:22:10.000]  由祂去主導
[00:22:10.000 --> 00:22:14.000]  讓神去介入我們生活的每一個部分
[00:22:14.000 --> 00:22:18.000]  讓神在我們生命裡居首位
