
[00:00:00.000 --> 00:00:05.000]  多謝競拜隊帶我們一起競拜
[00:06:29.000 --> 00:06:30.000]  基督徒就走
[00:06:30.000 --> 00:06:32.000]  走去一個最多人走去的地方
[00:06:32.000 --> 00:06:34.000]  就是大馬士革這個地方
[00:06:34.000 --> 00:06:36.000]  所以保羅這個行程
[00:06:36.000 --> 00:06:39.000]  其實本來就是要去大馬士革
[00:06:39.000 --> 00:06:42.000]  找最多基督徒的地方去殺基督徒
[00:06:42.000 --> 00:06:44.000]  去追殺他們
[00:06:44.000 --> 00:06:46.000]  在這個故事裡面
[00:06:46.000 --> 00:06:47.000]  我們經常看的
[00:06:47.000 --> 00:06:49.000]  我們經常都有印象
[00:06:49.000 --> 00:06:53.000]  經常以為這件事是整個故事就是這樣
[00:06:53.000 --> 00:06:56.000]  保羅去大馬士遇見主
[00:06:56.000 --> 00:06:57.000]  他看不到東西
[00:06:57.000 --> 00:07:00.000]  然後他就看東西
[00:07:00.000 --> 00:07:03.000]  然後他就大發熱心地傳福音
[00:07:03.000 --> 00:07:05.000]  我們好像忽略了
[00:07:05.000 --> 00:07:06.000]  我們今天要看的經文
[00:07:06.000 --> 00:07:09.000]  他恢復事力那部分的過程
[00:07:09.000 --> 00:07:10.000]  不知道你們心裡面
[00:07:10.000 --> 00:07:12.000]  當只記得上半段的時候
[00:07:12.000 --> 00:07:14.000]  心裡面有沒有我心裡面那種想法
[00:07:14.000 --> 00:07:15.000]  不知道像不像
[00:07:15.000 --> 00:07:16.000]  我們經常都會想的
[00:07:16.000 --> 00:07:18.000]  保羅這些偉大的人物
[00:07:18.000 --> 00:07:21.000]  他的經歷是獨一無二的
[00:07:21.000 --> 00:07:23.000]  耶穌親自去令他改變
[00:07:23.000 --> 00:07:24.000]  很厲害
[00:07:24.000 --> 00:07:28.000]  我們這些平凡的小人物
[00:07:28.000 --> 00:07:30.000]  又沒有什麼很大、很厲害的熟齡經驗
[00:07:30.000 --> 00:07:32.000]  其實很難聯繫他的故事
[00:07:32.000 --> 00:07:35.000]  我們很難學習到什麼
[00:07:35.000 --> 00:07:37.000]  我們聽起來好像經常都感覺
[00:07:37.000 --> 00:07:39.000]  保羅的故事好像跟我沒什麼關係
[00:07:39.000 --> 00:07:41.000]  如果你也是這樣想的時候
[00:07:41.000 --> 00:07:44.000]  我很想鼓勵你今天真的留心
[00:07:44.000 --> 00:07:46.000]  跟我一起去看今天的經文
[00:07:46.000 --> 00:07:48.000]  這個故事的下半部分
[00:07:48.000 --> 00:07:49.000]  有一個人物
[00:07:49.000 --> 00:07:51.000]  他叫做亞蘭尼亞
[00:07:51.000 --> 00:07:52.000]  這個人是很平凡的
[00:07:52.000 --> 00:07:53.000]  都不突出的
[00:07:53.000 --> 00:07:55.000]  你聽起來經常都記住
[00:07:55.000 --> 00:07:57.000]  那個虧空公款亞蘭尼亞
[00:07:57.000 --> 00:07:58.000]  就不記得了這個
[00:07:58.000 --> 00:07:59.000]  這個人不突出
[00:07:59.000 --> 00:08:01.000]  也都很平凡
[00:08:01.000 --> 00:08:03.000]  聖經都沒有太多對他的描述
[00:08:03.000 --> 00:08:05.000]  不過我們看下去的時候
[00:08:05.000 --> 00:08:08.000]  就會發覺保羅在轉變的故事裡面
[00:08:08.000 --> 00:08:11.000]  其實亞蘭尼亞是一個很重要的人物
[00:08:11.000 --> 00:08:12.000]  或者這樣說
[00:08:12.000 --> 00:08:14.000]  我們可以在裡面能夠看到的是
[00:08:14.000 --> 00:08:18.000]  原來平凡人都可以在神的國度裡面
[00:08:18.000 --> 00:08:19.000]  做一件很大的事情
[00:08:19.000 --> 00:08:21.000]  可以大大地參與
[00:08:21.000 --> 00:08:22.000]  讓我們一起進入經文
[00:08:22.000 --> 00:08:24.000]  請你幫我一次過讀完
[00:08:24.000 --> 00:08:27.000]  第九章十至到第十九節
[00:08:27.000 --> 00:08:29.000]  來,預備,一、二、三
[00:08:29.000 --> 00:08:33.000]  (音樂)
[00:08:33.000 --> 00:08:35.000]  名叫亞蘭尼亞
[00:08:35.000 --> 00:08:37.000]  主宰異象中對他說
[00:08:37.000 --> 00:08:39.000]  亞蘭尼亞,他說
[00:08:39.000 --> 00:08:41.000]  主,我在這裡
[00:08:41.000 --> 00:08:55.000]  (音樂)
[00:08:55.000 --> 00:08:59.000]  諸諾,暗守在他身上
[00:08:59.000 --> 00:09:01.000]  亞蘭尼亞回答說
[00:09:01.000 --> 00:09:04.000]  主,我聽見許多人說
[00:09:04.000 --> 00:09:06.000]  這人怎樣在耶路撒冷
[00:09:06.000 --> 00:09:08.000]  多多俘害你的信徒
[00:09:08.000 --> 00:09:10.000]  並且他在這裡
[00:09:10.000 --> 00:09:14.000]  有從祭司長得來的權並菌所
[00:09:14.000 --> 00:09:16.000]  你明白嗎?
[00:09:16.000 --> 00:09:18.000]  主對亞蘭尼亞說
[00:09:18.000 --> 00:09:19.000]  你只管去
[00:09:19.000 --> 00:09:21.000]  他是我所揀選的器皿
[00:09:21.000 --> 00:09:24.000]  要在外邦人和君王
[00:09:24.000 --> 00:09:26.000]  以色列人前宣揚我的名
[00:09:26.000 --> 00:09:28.000]  我也要指示他
[00:09:28.000 --> 00:09:31.000]  為我的名必須受許多的苦難
[00:09:31.000 --> 00:09:33.000]  亞蘭尼亞就去了
[00:09:33.000 --> 00:09:34.000]  進入那家
[00:09:34.000 --> 00:09:36.000]  把手按在數羅身上
[00:09:36.000 --> 00:09:38.000]  說,兄弟,食羅
[00:09:38.000 --> 00:09:41.000]  在你來的路上向你顯現的主
[00:09:41.000 --> 00:09:43.000]  就是耶穌
[00:09:43.000 --> 00:09:45.000]  打發我來,叫你能看見
[00:09:45.000 --> 00:09:47.000]  又被聖靈充滿
[00:09:47.000 --> 00:09:49.000]  數羅的眼睛
[00:09:49.000 --> 00:09:51.000]  好將有淪立,吊下來了
[00:09:51.000 --> 00:09:55.000]  下就能看見,於是起來就了了
[00:09:55.000 --> 00:09:57.000]  飯就建在
[00:09:57.000 --> 00:09:59.000]  由我的赤提祈禱
[00:09:59.000 --> 00:10:02.000]  主,求你同樣開我們的眼睛
[00:10:02.000 --> 00:10:04.000]  開我們心裏的眼睛
[00:10:04.000 --> 00:10:07.000]  使我們能夠聽見從你而來的信息
[00:10:07.000 --> 00:10:08.000]  幫助我們
[00:10:08.000 --> 00:10:10.000]  我們很想以生命去見證你
[00:10:10.000 --> 00:10:13.000]  我們很想求聖靈動工在我們生命裏
[00:10:13.000 --> 00:10:16.000]  幫助我們託告奉主耶穌基督明至其及
[00:10:16.000 --> 00:10:17.000]  阿門
[00:10:17.000 --> 00:10:19.000]  好,今天分享的第一點
[00:10:19.000 --> 00:10:21.000]  相遇是來自神的安排
[00:10:21.000 --> 00:10:25.000]  第一點的段落會在第十節到十二節
[00:10:25.000 --> 00:10:28.000]  在阿蘭尼亞是甚麼人呢?
[00:10:28.000 --> 00:10:32.000]  原來阿蘭尼亞是一個原本已經在大馬士革的基督徒
[00:10:32.000 --> 00:10:35.000]  他不是剛才說的那些逃難過來的那些
[00:10:35.000 --> 00:10:37.000]  他是原本已經在大馬士革裏的一個基督徒
[00:10:37.000 --> 00:10:39.000]  這裡裏面這樣說
[00:10:39.000 --> 00:10:41.000]  他說在意象裏面
[00:10:41.000 --> 00:10:43.000]  意象即是透過聖靈
[00:10:43.000 --> 00:10:45.000]  因為耶穌已經釋奉聖天
[00:10:45.000 --> 00:10:47.000]  神怎樣跟人對話呢?就是透過聖靈
[00:10:47.000 --> 00:10:49.000]  在聖靈裏面透過聖靈
[00:10:49.000 --> 00:10:51.000]  神跟阿蘭尼亞去對話
[00:10:51.000 --> 00:10:54.000]  主要是去吩咐阿蘭尼亞去做一件事
[00:10:54.000 --> 00:10:57.000]  這個吩咐其實是很仔細和具體的
[00:10:57.000 --> 00:11:00.000]  有齊了時間、人物、地點
[00:11:00.000 --> 00:11:02.000]  人物是誰呢?是阿蘭尼亞
[00:11:02.000 --> 00:11:05.000]  他直接呼喚阿蘭尼亞的名字
[00:11:05.000 --> 00:11:07.000]  不是叫藍色那個任何人
[00:11:07.000 --> 00:11:09.000]  而是叫阿蘭尼亞,是你的了
[00:11:09.000 --> 00:11:11.000]  是你的了,阿蘭尼亞
[00:11:11.000 --> 00:11:12.000]  時間是甚麼呢?
[00:11:12.000 --> 00:11:14.000]  「起來」這個字是立即的意思
[00:11:14.000 --> 00:11:17.000]  「立即去吧,起來,立即去吧」
[00:11:17.000 --> 00:11:20.000]  地點去哪裏呢?去直街
[00:11:20.000 --> 00:11:22.000]  直街是當時的一條街
[00:11:22.000 --> 00:11:26.000]  好像是尼敦道,不會重複了
[00:11:26.000 --> 00:11:29.000]  是那條街了,是尤大的家
[00:11:29.000 --> 00:11:31.000]  他做甚麼呢?
[00:11:31.000 --> 00:11:35.000]  這裏是說去訪問一個大數人
[00:11:35.000 --> 00:11:38.000]  訪問這個字原來是尋找的意思
[00:11:38.000 --> 00:11:41.000]  他的工作內容就是要去尋找一個大數人
[00:11:41.000 --> 00:11:45.000]  一個大數人叫做素羅,大數是一個城市的名字
[00:11:45.000 --> 00:11:48.000]  素羅的出生地,去尋找這個素羅
[00:11:48.000 --> 00:11:52.000]  主要很清楚地去指示阿蘭尼亞去尋找素羅
[00:11:52.000 --> 00:11:55.000]  這個素未謀面的陌生人
[00:11:55.000 --> 00:11:58.000]  原來我們這樣看,很仔細、很具體的描述
[00:11:58.000 --> 00:12:01.000]  說明了一件事是甚麼呢?
[00:12:01.000 --> 00:12:03.000]  說明這件事你要去完成
[00:12:03.000 --> 00:12:05.000]  去做這個任務其實是不需要創意的
[00:12:05.000 --> 00:12:07.000]  沒甚麼特別難關的,你便去吧
[00:12:07.000 --> 00:12:09.000]  現在立即走,是你了
[00:12:09.000 --> 00:12:11.000]  立即走去那條街尋找那個人
[00:12:11.000 --> 00:12:14.000]  沒難度的,沒難關的,不用用腦想的
[00:12:14.000 --> 00:12:16.000]  你去便是了
[00:12:16.000 --> 00:12:20.000]  主要是跟阿蘭尼亞,後面第十二節
[00:12:20.000 --> 00:12:24.000]  主要是跟阿蘭尼亞去介紹素羅現在這一刻的狀況
[00:12:24.000 --> 00:12:26.000]  你尋找這個人,他是甚麼呢?
[00:12:26.000 --> 00:12:29.000]  素羅在討告裏面,原來他也得了異象
[00:12:29.000 --> 00:12:32.000]  原來《經文原文》裏面,在十二節裏面
[00:12:32.000 --> 00:12:34.000]  也有「在異象中」這個字
[00:12:34.000 --> 00:12:36.000]  不過中文沒有翻譯出來
[00:12:36.000 --> 00:12:39.000]  他說素羅在討告中
[00:12:39.000 --> 00:12:41.000]  在異象裏面他看到一些東西,看到甚麼呢?
[00:12:41.000 --> 00:12:46.000]  內容是阿蘭尼亞按手在素羅身上
[00:12:46.000 --> 00:12:49.000]  幫助素羅恢復,使他能看見
[00:12:49.000 --> 00:12:52.000]  這件事是在素羅現在站在肚子裏面
[00:12:52.000 --> 00:12:56.000]  他看到,你去了,然後按手在身上使他看見
[00:12:56.000 --> 00:12:58.000]  我們看到一件事是甚麼呢?
[00:12:58.000 --> 00:13:02.000]  原來神好像在穿針引線
[00:13:02.000 --> 00:13:05.000]  叫這兩個不認識的人相遇
[00:13:05.000 --> 00:13:07.000]  好像電視劇喜歡,我拿你的電話
[00:13:07.000 --> 00:13:10.000]  發個訊息給你,他約你,你發個電話給他
[00:13:10.000 --> 00:13:12.000]  他約你
[00:13:12.000 --> 00:13:17.000]  素羅在異象裏面,看到阿蘭尼亞去幫助他
[00:13:17.000 --> 00:13:20.000]  而阿蘭尼亞也看到在異象中
[00:13:20.000 --> 00:13:22.000]  素羅在等他的幫助
[00:13:22.000 --> 00:13:26.000]  這是一個雙重的異象,說了兩個異象
[00:13:26.000 --> 00:13:28.000]  告訴我們這件事是甚麼呢?
[00:13:28.000 --> 00:13:32.000]  這次的相遇,實在是主的安排
[00:13:32.000 --> 00:13:36.000]  主刻意安排阿蘭尼亞和保羅相遇
[00:13:36.000 --> 00:13:41.000]  我會問,為甚麼神要這樣去撮合他們的相遇呢?
[00:13:41.000 --> 00:13:45.000]  男生男生,為甚麼要叫他們相遇呢?
[00:13:45.000 --> 00:13:50.000]  你想想,其實保羅沒有必要見到阿蘭尼亞
[00:13:50.000 --> 00:13:55.000]  剛才也說過,保羅已經親身被耶穌的光照過
[00:13:55.000 --> 00:14:00.000]  他也跟復活後的耶穌對話過,直接叫他做
[00:14:00.000 --> 00:14:05.000]  當耶穌把他弄瞎了,說有權力,弄瞎了的時候
[00:14:05.000 --> 00:14:09.000]  他吩咐他去大馬士甲城等下一步的指示
[00:14:09.000 --> 00:14:13.000]  保羅的反應是怎樣的?保羅的反應其實是降伏的
[00:14:13.000 --> 00:14:16.000]  他其實是沒有半句言,其實他已經轉變了
[00:14:16.000 --> 00:14:21.000]  那時候他就按他的吩咐,按神的吩咐,進入城裏
[00:14:21.000 --> 00:14:24.000]  其實你要知道,要進入這個城其實不容易
[00:14:24.000 --> 00:14:27.000]  因為剛才也說過,這個城就是基督徒最多的一個城
[00:14:27.000 --> 00:14:30.000]  而他的目的去的時候就是想殺害基督徒
[00:14:30.000 --> 00:14:34.000]  現在他忙了,要他進入這個城其實不簡單
[00:14:34.000 --> 00:14:37.000]  但是保羅卻是願意,而且這裡說
[00:14:37.000 --> 00:14:42.000]  剛才經文裡面說,他在那個地方三天沒有吃東西
[00:14:42.000 --> 00:14:47.000]  他禁食,他討告,等候,保羅其實已經改變了
[00:14:47.000 --> 00:14:53.000]  保羅在大馬士甲的路上,已經有足夠經驗讓他認定耶穌就是神
[00:14:53.000 --> 00:14:57.000]  也足夠叫他願意去為耶穌的工作
[00:14:57.000 --> 00:15:01.000]  所以我會說,要他說服保羅停止殺害基督徒
[00:15:01.000 --> 00:15:03.000]  要他知道耶穌是真神
[00:15:03.000 --> 00:15:06.000]  其實保羅和阿蘭尼亞的見面是不必要的
[00:15:06.000 --> 00:15:10.000]  但是神在這裏又很特意地安排他們的相遇
[00:15:10.000 --> 00:15:13.000]  為什麼呢?我會這樣理解
[00:15:13.000 --> 00:15:19.000]  原來神使用人來讓其他人更明白
[00:15:19.000 --> 00:15:22.000]  更能夠去經歷神,更能夠去理解神
[00:15:22.000 --> 00:15:25.000]  神要使用人的相遇
[00:15:25.000 --> 00:15:29.000]  神刻意去用人與人之間的相遇,叫你去認識神
[00:15:29.000 --> 00:15:32.000]  叫他認識神,讓人明白這個神這個信仰
[00:15:32.000 --> 00:15:38.000]  耶穌這個信仰,基督這個信仰並不是單單是在人與神的關係
[00:15:38.000 --> 00:15:42.000]  我去祈禱,我去念經,我去拜神,就是這麼簡單
[00:15:42.000 --> 00:15:46.000]  神都使用人與人之間的關係讓你去經驗他
[00:15:46.000 --> 00:15:52.000]  神會安排人們去幫你,也會安排你去幫人們
[00:15:52.000 --> 00:15:54.000]  這個是基督的信仰
[00:15:54.000 --> 00:15:58.000]  公開試考完,大部分都考完了
[00:15:58.000 --> 00:16:01.000]  DSE、IB都考完了
[00:16:01.000 --> 00:16:05.000]  鄧姐妹就開始回來,多點可以聊天
[00:16:05.000 --> 00:16:10.000]  在這段時間都聽到她們一些信仰的狀況
[00:16:10.000 --> 00:16:17.000]  聽到她們的狀況時,都感受到神的工作
[00:16:17.000 --> 00:16:20.000]  有一個姐妹分享
[00:16:20.000 --> 00:16:25.000]  她說考試時,加上疫情時,網上聚會
[00:16:25.000 --> 00:16:29.000]  心裡都很軟弱,信仰都很低落
