
[00:00:00.000 --> 00:00:03.800]  謝敬拜對帶我們去一個很深刻的敬拜
[00:09:45.200 --> 00:09:47.200]  他經常在想如何可以逼人
[00:09:47.200 --> 00:09:49.200]  可以建多些糧倉
[00:09:49.200 --> 00:09:51.200]  多些糧食
[00:09:51.200 --> 00:09:53.200]  可想而知
[00:09:53.200 --> 00:09:55.200]  磚頭的數量不達標
[00:09:55.200 --> 00:09:57.200]  就會讓法老
[00:09:57.200 --> 00:09:59.200]  有一個反應式的
[00:09:59.200 --> 00:10:01.200]  責備去罵他們懶惰
[00:10:01.200 --> 00:10:03.200]  甚至虐待他們
[00:10:03.200 --> 00:10:05.200]  法老
[00:10:05.200 --> 00:10:07.200]  藍色字有「罵」意思是
[00:10:07.200 --> 00:10:09.200]  懶惰
[00:10:09.200 --> 00:10:11.200]  原來一個這麼文明富庶的古埃及
[00:10:11.200 --> 00:10:13.200]  背後的經濟動力
[00:10:13.200 --> 00:10:15.200]  原來
[00:10:15.200 --> 00:10:17.200]  是源自這份焦慮
[00:10:17.200 --> 00:10:19.200]  弟兄姊妹
[00:10:19.200 --> 00:10:21.200]  不知道這些文化
[00:10:21.200 --> 00:10:23.200]  我們會不會都很熟悉呢
[00:10:23.200 --> 00:10:25.200]  我們現今在香港
[00:10:25.200 --> 00:10:27.200]  我們身處香港
[00:10:27.200 --> 00:10:29.200]  可能不用下手做磚
[00:10:29.200 --> 00:10:31.200]  但可能都會為磚頭
[00:10:31.200 --> 00:10:33.200]  感到無比的焦慮
[00:10:33.200 --> 00:10:35.200]  不論我們選科
[00:10:35.200 --> 00:10:37.200]  選工作
[00:10:37.200 --> 00:10:39.200]  往往都要想收入會怎樣
[00:10:39.200 --> 00:10:41.200]  將來有沒有地方住呢
[00:10:41.200 --> 00:10:43.200]  生活又會怎樣呢
[00:10:43.200 --> 00:10:45.200]  我認識一些朋友
[00:10:45.200 --> 00:10:47.200]  他們為了供樓
[00:10:47.200 --> 00:10:49.200]  為了應付那筆錢
[00:10:49.200 --> 00:10:51.200]  日夜都要上班
[00:10:51.200 --> 00:10:53.200]  日做夜做
[00:10:53.200 --> 00:10:55.200]  這個心態
[00:10:55.200 --> 00:10:57.200]  我們現在會不會都有呢
[00:10:57.200 --> 00:11:01.200]  我讀書時期
[00:11:01.200 --> 00:11:03.200]  十多年前
[00:11:03.200 --> 00:11:05.200]  大家都在說增值自己
[00:11:05.200 --> 00:11:07.200]  要讀一下Master 要提高競爭力
[00:11:07.200 --> 00:11:09.200]  但轉個頭
[00:11:09.200 --> 00:11:11.200]  就殺出一個AI
[00:11:11.200 --> 00:11:13.200]  其實可能我們都會擔心
[00:11:13.200 --> 00:11:15.200]  讀那麼多書
[00:11:15.200 --> 00:11:17.200]  其實都沒有意思
[00:11:17.200 --> 00:11:19.200]  我們都會擔心
[00:11:19.200 --> 00:11:21.200]  可能不知道大家會不會擔心
[00:11:21.200 --> 00:11:23.200]  我們會追不上世界節奏
[00:11:23.200 --> 00:11:25.200]  憂慮一天都會被科技淘汰
[00:11:25.200 --> 00:11:27.200]  憂慮成為一個
[00:11:27.200 --> 00:11:29.200]  沒有獨特性
[00:11:29.200 --> 00:11:31.200]  沒有生產力
[00:11:31.200 --> 00:11:33.200]  不被看重的人
[00:11:33.200 --> 00:11:35.200]  不知道這個是不是你呢
[00:11:35.200 --> 00:11:37.200]  我們很忠心的將我們的學業
[00:11:37.200 --> 00:11:39.200]  工作甚至侍奉做好
[00:11:39.200 --> 00:11:41.200]  本身是沒有問題的
[00:11:41.200 --> 00:11:43.200]  因為勞碌而來的成果
[00:11:43.200 --> 00:11:45.200]  是令人開心的
[00:11:45.200 --> 00:11:47.200]  值得思想的是
[00:11:47.200 --> 00:11:49.200]  我們有沒有被這份焦慮奴役
[00:11:49.200 --> 00:11:51.200]  往往很想用果效
[00:11:51.200 --> 00:11:53.200]  去證明給世界
[00:11:53.200 --> 00:11:55.200]  用果效去證明
[00:11:55.200 --> 00:11:57.200]  給自己甚至給上帝看
[00:11:57.200 --> 00:11:59.200]  我其實是有用的
[00:11:59.200 --> 00:12:03.200]  剛剛提及
[00:12:03.200 --> 00:12:05.200]  法老是一個焦慮的神明
[00:12:05.200 --> 00:12:07.200]  那耶和華是一個
[00:12:07.200 --> 00:12:09.200]  什麼樣的神呢
[00:12:09.200 --> 00:12:11.200]  是一個焦慮的神呢
[00:12:11.200 --> 00:12:13.200]  在第一章十一節
[00:12:13.200 --> 00:12:15.200]  黃色寫著
[00:12:15.200 --> 00:12:17.200]  耶和華做天地海其中的萬物
[00:12:17.200 --> 00:12:19.200]  第七日就安息了
[00:12:19.200 --> 00:12:21.200]  耶和華賜福與安息日定為聖日
[00:12:21.200 --> 00:12:23.200]  很明顯這裡是呼應
[00:12:23.200 --> 00:12:25.200]  創世紀的創造故事
[00:12:25.200 --> 00:12:27.200]  神創造完一切之後
[00:12:27.200 --> 00:12:29.200]  第七日分別出來
[00:12:29.200 --> 00:12:31.200]  安歇下來
[00:12:31.200 --> 00:12:33.200]  你可能會問神為什麼要休息
[00:12:33.200 --> 00:12:35.200]  祂累嗎
[00:12:35.200 --> 00:12:37.200]  祂是不是搞了那麼多事
[00:12:37.200 --> 00:12:39.200]  為什麼要休息
[00:12:39.200 --> 00:12:43.200]  並非如此
[00:12:43.200 --> 00:12:45.200]  聖經很清楚告訴我們
[00:12:45.200 --> 00:12:47.200]  神是不打盹
[00:12:47.200 --> 00:12:49.200]  不睡覺
[00:12:49.200 --> 00:12:51.200]  不疲乏
[00:12:51.200 --> 00:12:53.200]  不困倦
[00:12:53.200 --> 00:12:55.200]  如果祂累的話
[00:12:55.200 --> 00:12:57.200]  我們怎樣去祈禱呢
[00:12:57.200 --> 00:12:59.200]  是不是要等祂開門
[00:12:59.200 --> 00:13:01.200]  牌子寫著開門
[00:13:01.200 --> 00:13:03.200]  才去祈禱呢
[00:13:03.200 --> 00:13:05.200]  不是吧
[00:13:05.200 --> 00:13:07.200]  祂在困倦的時候
[00:13:07.200 --> 00:13:09.200]  深夜衣帽和人吵架的時候
[00:13:09.200 --> 00:13:11.200]  什麼時候都好祂都預備好聽我們禱告
[00:13:11.200 --> 00:13:13.200]  甚至祂已經預備
[00:13:13.200 --> 00:13:15.200]  施展祂奇妙的工作
[00:13:15.200 --> 00:13:17.200]  神是
[00:13:17.200 --> 00:13:19.200]  不需要休息的
[00:13:19.200 --> 00:13:21.200]  但祂都選擇
[00:13:21.200 --> 00:13:23.200]  在第七日去安息
[00:13:23.200 --> 00:13:25.200]  代表什麼呢
[00:13:25.200 --> 00:13:27.200]  其實代表什麼呢
[00:13:27.200 --> 00:13:29.200]  代表祂所創造的一切
[00:13:29.200 --> 00:13:31.200]  已經
[00:13:31.200 --> 00:13:33.200]  圓滿了
[00:13:33.200 --> 00:13:35.200]  就好像一個畫家
[00:13:35.200 --> 00:13:37.200]  他將一幅畫畫好之後
[00:13:37.200 --> 00:13:39.200]  如果他勉強畫多一筆
[00:13:39.200 --> 00:13:41.200]  只不過是畫蛇添足
[00:13:41.200 --> 00:13:43.200]  適得其反
[00:13:43.200 --> 00:13:45.200]  換言之神的創造是無需要靠
[00:13:45.200 --> 00:13:47.200]  額外的東西或規律
[00:13:47.200 --> 00:13:49.200]  甚至是人的辛勞
[00:13:49.200 --> 00:13:51.200]  或修補去保持世界的運作
[00:13:51.200 --> 00:13:55.200]  神的創造已經完美
[00:13:55.200 --> 00:13:57.200]  不需要我們
[00:13:57.200 --> 00:13:59.200]  不需要我和你去修補
[00:13:59.200 --> 00:14:01.200]  不需要我們去維持
[00:14:01.200 --> 00:14:03.200]  自己已經夠厲害
[00:14:03.200 --> 00:14:05.200]  另外大家記不記得
[00:14:05.200 --> 00:14:07.200]  神在第幾天創造亞當夏娃
[00:14:07.200 --> 00:14:11.200]  是的第六天
[00:14:11.200 --> 00:14:13.200]  換句話說
[00:14:13.200 --> 00:14:15.200]  人被造
[00:14:15.200 --> 00:14:17.200]  他醒覺了
[00:14:17.200 --> 00:14:19.200]  神很好跟他說
[00:14:19.200 --> 00:14:21.200]  你的目的就是要為動物起名
[00:14:21.200 --> 00:14:23.200]  大家記得吧
[00:14:23.200 --> 00:14:25.200]  要管理世界
[00:14:25.200 --> 00:14:27.200]  在第六天被造
[00:14:27.200 --> 00:14:29.200]  被賦予這個使命
[00:14:29.200 --> 00:14:31.200]  他們有沒有馬上開工
[00:14:31.200 --> 00:14:33.200]  沒有
[00:14:33.200 --> 00:14:35.200]  因為他們在第六天
[00:14:35.200 --> 00:14:37.200]  被創造
[00:14:37.200 --> 00:14:39.200]  第二天就是聖日
[00:14:39.200 --> 00:14:41.200]  是安息日
[00:14:41.200 --> 00:14:43.200]  亞當夏娃
[00:14:43.200 --> 00:14:45.200]  他活的第一天
[00:14:45.200 --> 00:14:47.200]  第二天
[00:14:47.200 --> 00:14:49.200]  就是安息的當中
[00:14:49.200 --> 00:14:51.200]  他很自由的毫無壓力地
[00:14:51.200 --> 00:14:53.200]  和他的天父一起
[00:14:53.200 --> 00:14:55.200]  享受這個被造世界
[00:14:55.200 --> 00:14:57.200]  這個才是我們被造的目的
[00:14:57.200 --> 00:14:59.200]  是和天父一起
[00:14:59.200 --> 00:15:01.200]  去享受這個世界
[00:15:01.200 --> 00:15:05.200]  神一再邀請
[00:15:05.200 --> 00:15:07.200]  他所愛的子民
[00:15:07.200 --> 00:15:11.200]  他的兒女去察看這個世界的奧妙
[00:15:11.200 --> 00:15:15.200]  邀請我們加入他自己的同在
[00:15:15.200 --> 00:15:17.200]  因為唯有紀念
[00:15:17.200 --> 00:15:19.200]  這個世界的主人是誰
[00:15:19.200 --> 00:15:21.200]  我們心中才有
[00:15:21.200 --> 00:15:23.200]  真正抵抗焦慮
[00:15:23.200 --> 00:15:25.200]  我們心中發怒的力量
[00:15:25.200 --> 00:15:27.200]  所以安息日的核心意義
[00:15:27.200 --> 00:15:29.200]  並非在於信任
[00:15:29.200 --> 00:15:31.200]  或者享用世界本身
[00:15:31.200 --> 00:15:33.200]  而是去信賴和享用
[00:15:33.200 --> 00:15:35.200]  或者享受
[00:15:35.200 --> 00:15:37.200]  世界背後的創造主
[00:15:37.200 --> 00:15:39.200]  等於我們宣認
[00:15:39.200 --> 00:15:41.200]  生命是來自於神
[00:15:41.200 --> 00:15:43.200]  其實就是代表我們去拒絕
[00:15:43.200 --> 00:15:45.200]  再被那些令人焦慮
[00:15:45.200 --> 00:15:47.200]  或者是使我們焦慮的勢力所克制
[00:15:47.200 --> 00:15:49.200]  同時代表我們已經開始
[00:15:49.200 --> 00:15:51.200]  在這個
[00:15:51.200 --> 00:15:53.200]  在這個
[00:15:53.200 --> 00:15:55.200]  開始在這個
[00:15:55.200 --> 00:15:57.200]  從這個欲求當中
[00:15:57.200 --> 00:15:59.200]  去解放出來
[00:15:59.200 --> 00:16:01.200]  神很好 透過安息的節奏
[00:16:01.200 --> 00:16:03.200]  去幫我們脫離
[00:16:03.200 --> 00:16:05.200]  工作壓力下的枷鎖
[00:16:05.200 --> 00:16:07.200]  去回復
[00:16:07.200 --> 00:16:09.200]  我們人本有的人性和尊嚴
[00:16:09.200 --> 00:16:13.200]  安息是我們忙碌生活的救命聖
[00:16:13.200 --> 00:16:17.200]  神給了我們一個這麼大的禮物
[00:16:17.200 --> 00:16:19.200]  我們應該怎樣去對待它呢
[00:16:19.200 --> 00:16:21.200]  等於節目
[00:16:21.200 --> 00:16:23.200]  我們週末的行程是怎樣定的
[00:16:23.200 --> 00:16:25.200]  我們每項的活動
[00:16:25.200 --> 00:16:27.200]  背後
