
[00:00:00.000 --> 00:00:03.760]  因為我是十四年前猜出去在東九堂來侍奉
[00:05:42.000 --> 00:05:44.000]  因為我以為看不到
[00:05:44.000 --> 00:05:46.000]  現在都看得到,是吧?
[00:05:46.000 --> 00:05:47.000]  OK,行,行,行
[00:05:47.000 --> 00:05:49.000]  因為我以為後面的螢幕看不到
[00:05:49.000 --> 00:05:51.000]  以為沒有東西出,行,沒問題
[00:05:51.000 --> 00:05:54.000]  我們一起讀一讀《創世紀》十二章,一節
[00:05:54.000 --> 00:05:55.000]  一、二、三
[00:05:55.000 --> 00:05:57.000]  耶和華對亞伯蘭說
[00:05:57.000 --> 00:06:00.000]  你要離開本地、本族、父家
[00:06:00.000 --> 00:06:04.000]  往我所要指示你的地方去
[00:06:04.000 --> 00:06:06.000]  這就是《創世紀》十二章,一節
[00:06:06.000 --> 00:06:08.000]  本地是指什麼呢?
[00:06:08.000 --> 00:06:10.000]  就是我們的生活文化習慣
[00:06:10.000 --> 00:06:14.000]  今天我們都會說有什麼是本土
[00:06:14.000 --> 00:06:15.000]  本土、本地的意思就是說
[00:06:15.000 --> 00:06:18.000]  我們有什麼是我們自己塑造出來的
[00:06:18.000 --> 00:06:21.000]  一些生活習慣、文化、風俗等等
[00:06:21.000 --> 00:06:23.000]  本族就是人脈
[00:06:23.000 --> 00:06:25.000]  我們身邊的人就是關係
[00:06:25.000 --> 00:06:27.000]  我們的族人和我們有關係的那些
[00:06:27.000 --> 00:06:30.000]  而父家也可以指示親情
[00:06:30.000 --> 00:06:32.000]  是那些特別是核心
[00:06:32.000 --> 00:06:33.000]  和我們有核心關係
[00:06:33.000 --> 00:06:36.000]  很有感情,一起成長的那些人
[00:06:36.000 --> 00:06:41.000]  但耶和華不單止是叫亞伯拉罕離開他的安書區這麼簡單
[00:06:41.000 --> 00:06:43.000]  今天就算你去哪裡直唐也好
[00:06:43.000 --> 00:06:45.000]  你都是離開一個區去到另一個區
[00:06:45.000 --> 00:06:46.000]  但都很近的
[00:06:46.000 --> 00:06:49.000]  就算你說去到外國也好
[00:06:49.000 --> 00:06:50.000]  生活也好
[00:06:50.000 --> 00:06:52.000]  其實都有很多溝通的模式
[00:06:52.000 --> 00:06:54.000]  但過去亞伯拉罕就不同了
[00:06:54.000 --> 00:06:56.000]  就是神叫亞伯拉罕離開
[00:06:56.000 --> 00:06:57.000]  不單止是他的安書區
[00:06:57.000 --> 00:07:00.000]  也是他要斬斷他的過去
[00:07:00.000 --> 00:07:02.000]  就是他的人脈
[00:07:02.000 --> 00:07:06.000]  就是他一直成長開的文化
[00:07:06.000 --> 00:07:08.000]  甚至更加就是他的家人
[00:07:08.000 --> 00:07:10.000]  最親的家人
[00:07:10.000 --> 00:07:13.000]  如果我們這樣看的時候
[00:07:13.000 --> 00:07:16.000]  好像要求很絕
[00:07:16.000 --> 00:07:18.000]  要他好像真的斷六親
[00:07:18.000 --> 00:07:20.000]  如果我們今天說的話
[00:07:20.000 --> 00:07:22.000]  好像很不合理
[00:07:22.000 --> 00:07:26.000]  但當我們了解亞伯拉罕當時身處的環境
[00:07:26.000 --> 00:07:27.000]  那個城市的時候
[00:07:27.000 --> 00:07:30.000]  我們就會明白神的旨意
[00:07:30.000 --> 00:07:33.000]  亞伯拉罕的家鄉是吾爾
[00:07:33.000 --> 00:07:35.000]  是一個很繁榮的大城市
[00:07:35.000 --> 00:07:37.000]  是一個政治的中心
[00:07:37.000 --> 00:07:41.000]  今天你看到香港都是一個大城市
[00:07:41.000 --> 00:07:46.000]  很多的文化在這裡已如木掩
[00:07:46.000 --> 00:07:47.000]  什麼文化都有
[00:07:47.000 --> 00:07:49.000]  總之就是大掩光
[00:07:49.000 --> 00:07:53.000]  考古學就在這個城市裡面
[00:07:53.000 --> 00:07:56.000]  發現了一個很巨大的神廟
[00:07:56.000 --> 00:07:59.000]  就是當時吾爾當地的居民
[00:07:59.000 --> 00:08:01.000]  來去敬拜的神廟
[00:08:01.000 --> 00:08:03.000]  我們會明白的就是
[00:08:03.000 --> 00:08:04.000]  我們都設身
[00:08:04.000 --> 00:08:06.000]  我們都處身在其中的
[00:08:06.000 --> 00:08:09.000]  就是在這個大城市的生存之道
[00:08:09.000 --> 00:08:12.000]  我們是需要對那個政權
[00:08:12.000 --> 00:08:14.000]  就是要有效忠
[00:08:14.000 --> 00:08:16.000]  包括宗教的上邊
[00:08:16.000 --> 00:08:17.000]  所以他的神廟
[00:08:17.000 --> 00:08:20.000]  我們都需要去參拜
[00:08:20.000 --> 00:08:21.000]  我們是需要有人脈
[00:08:21.000 --> 00:08:22.000]  我們才可以上位
[00:08:22.000 --> 00:08:23.000]  今天我們的工作
[00:08:23.000 --> 00:08:27.000]  雖然我們都是想越來越追求公義公正
[00:08:27.000 --> 00:08:29.000]  但是某些重要的崗位
[00:08:29.000 --> 00:08:31.000]  你都會發覺認識人好一點
[00:08:31.000 --> 00:08:33.000]  特別是移民的第一次會議
[00:08:33.000 --> 00:08:35.000]  都會更加深的體會
[00:08:35.000 --> 00:08:36.000]  原來認識人
[00:08:36.000 --> 00:08:38.000]  都是非常重要
[00:08:38.000 --> 00:08:40.000]  那個的影響力
[00:08:40.000 --> 00:08:45.000]  這個也是我們在大城市裡面
[00:08:45.000 --> 00:08:47.000]  生長裡面的家庭
[00:08:47.000 --> 00:08:48.000]  我們的長輩對我們的影響
[00:08:48.000 --> 00:08:49.000]  我們的教導
[00:08:49.000 --> 00:08:50.000]  也是很自然
[00:08:50.000 --> 00:08:52.000]  塑造著我們的一件事
[00:08:52.000 --> 00:08:56.000]  所以亞伯蘭在這個城市的環境下
[00:08:56.000 --> 00:08:58.000]  他受著這麼多的牽制
[00:08:58.000 --> 00:09:01.000]  他真的動都動不了
[00:09:01.000 --> 00:09:05.000]  除非你要離開本地本族父家
[00:09:05.000 --> 00:09:08.000]  而呼召亞伯蘭跟從他
[00:09:08.000 --> 00:09:12.000]  先要除去亞伯蘭的障礙
[00:09:12.000 --> 00:09:15.000]  是要他除去那個障礙
[00:09:15.000 --> 00:09:17.000]  這些東西過去對亞伯蘭來說
[00:09:17.000 --> 00:09:20.000]  在那個城市裡面生存是必須要的
[00:09:20.000 --> 00:09:22.000]  沒有這些東西是不行的
[00:09:22.000 --> 00:09:26.000]  但是現在因為要亞伯蘭
[00:09:26.000 --> 00:09:28.000]  來到去經歷他的時候
[00:09:28.000 --> 00:09:31.000]  那些過去幫助他的東西
[00:09:31.000 --> 00:09:32.000]  必須要的東西
[00:09:32.000 --> 00:09:35.000]  現在反而成為了亞伯蘭的障礙
[00:09:35.000 --> 00:09:40.000]  所以就叫他要離開本地本族父家
[00:09:40.000 --> 00:09:42.000]  保留了一段經文
[00:09:42.000 --> 00:09:43.000]  也成為我們的提醒
[00:09:43.000 --> 00:09:45.000]  《肥臘比書》三章七至八節
[00:09:45.000 --> 00:09:47.000]  我們一起讀一讀這段經文
[00:09:47.000 --> 00:09:51.000]  「只是我先前以為對我是有益的
[00:09:51.000 --> 00:09:56.000]  我現在因基督的緣故而當作是有損的
[00:09:56.000 --> 00:10:00.000]  不但如此,我已把萬事當作是有損的
[00:10:00.000 --> 00:10:04.000]  因為我以認識我主耶穌基督為至寶
[00:10:04.000 --> 00:10:07.000]  我為他已經凋棄萬事
[00:10:07.000 --> 00:10:11.000]  看作糞土,為要贏得基督」
[00:10:11.000 --> 00:10:15.000]  這段經文我們熟悉的就是
[00:10:15.000 --> 00:10:20.000]  保羅不是說過去的東西完全沒用
[00:10:20.000 --> 00:10:23.000]  而是對於他認識耶穌基督來說
[00:10:23.000 --> 00:10:25.000]  那些東西是他的難處
[00:10:25.000 --> 00:10:27.000]  那些東西本身完全沒有價值
[00:10:27.000 --> 00:10:29.000]  但他要認識耶穌基督
[00:10:29.000 --> 00:10:30.000]  他要單單依靠耶穌基督
[00:10:30.000 --> 00:10:34.000]  他要讓耶穌基督成為他生命的至寶的時候
[00:10:34.000 --> 00:10:36.000]  那些東西反而是難了他
[00:10:36.000 --> 00:10:38.000]  因為那些東西令他繼續依靠
[00:10:38.000 --> 00:10:43.000]  就是他以前猶太教給他的訓練背景
[00:10:43.000 --> 00:10:45.000]  這是保羅的經歷
[00:10:45.000 --> 00:10:46.000]  其實亞伯拉罕也是
[00:10:46.000 --> 00:10:50.000]  神吩咐亞伯蘭要離開本地本族父家
[00:10:50.000 --> 00:10:56.000]  是為要讓亞伯蘭可以完完全全依靠耶和華
[00:10:56.000 --> 00:10:59.000]  這是神在當中的心意
[00:10:59.000 --> 00:11:03.000]  對我來說,去到恩福堂侍奉
[00:11:03.000 --> 00:11:08.000]  是代表我離開了一個自己成長十多年的地方
[00:11:08.000 --> 00:11:11.000]  是一個對我感情很深厚
[00:11:11.000 --> 00:11:13.000]  特別是在我讀神學的時候
[00:11:13.000 --> 00:11:17.000]  我的舞台是無條件來全費支持我
[00:11:17.000 --> 00:11:19.000]  那時候還有零用錢
[00:11:19.000 --> 00:11:21.000]  去讀神學的一個地方
[00:11:21.000 --> 00:11:23.000]  也是一群跟我一起
[00:11:23.000 --> 00:11:27.000]  由初訓到成長的大型節目一起侍奉
[00:11:27.000 --> 00:11:29.000]  面對教會裡的困難的時候
[00:11:29.000 --> 00:11:31.000]  我們一起去並肩作戰
[00:11:31.000 --> 00:11:33.000]  在我自己讀神學的時候
[00:11:33.000 --> 00:11:38.000]  教會正面臨一些牧者離開的危機
[00:11:38.000 --> 00:11:41.000]  也是因為在那個時候我看到教會的需要
[00:11:41.000 --> 00:11:45.000]  所以很毅然踏上全職侍奉的路
[00:11:45.000 --> 00:11:50.000]  在這段時間裡,很珍惜教會面對危機的時候
[00:11:50.000 --> 00:11:53.000]  弟兄姊妹,特別當時我剛學習做執事的時候
[00:11:53.000 --> 00:11:57.000]  就是一起守望教會
[00:11:57.000 --> 00:12:01.000]  是在這個時候,我踏上全職侍奉
[00:12:01.000 --> 00:12:04.000]  所以,舞台對我的恩情
[00:12:04.000 --> 00:12:06.000]  對我的栽培
[00:12:06.000 --> 00:12:09.000]  對我的影響,其實我是很不捨得
[00:12:09.000 --> 00:12:12.000]  但是來到音福堂侍奉
[00:12:12.000 --> 00:12:14.000]  神給我看到牧者的角色
[00:12:14.000 --> 00:12:16.000]  是一個很不同的角色
[00:12:16.000 --> 00:12:20.000]  就是要在團契裡面去帶新人組
[00:12:20.000 --> 00:12:24.000]  也都要不單只是服侍弟兄姊妹
[00:12:24.000 --> 00:12:27.000]  也是弟兄姊妹的家人有需要的時候
[00:12:27.000 --> 00:12:30.000]  也是牧者去探訪,也是繼續傳福音
[00:12:30.000 --> 00:12:35.000]  過去我的舞台是八零人
[00:12:35.000 --> 00:12:37.000]  其實大家也很熟悉
[00:12:37.000 --> 00:12:40.000]  所以不是有那麼多新朋友
[00:12:40.000 --> 00:12:43.000]  或者新朋友的需要在當中
[00:12:43.000 --> 00:12:45.000]  大家都會明白那個情況
[00:12:45.000 --> 00:12:46.000]  但是來到恩福堂就不同
[00:12:46.000 --> 00:12:51.000]  不斷有新朋友,不斷有新的福音機會
[00:12:51.000 --> 00:12:55.000]  過去在舞台,我自己傳福音的意識是弱的
[00:12:55.000 --> 00:12:59.000]  都是以關係為主導的
[00:12:59.000 --> 00:13:01.000]  就是生活的模式
[00:13:01.000 --> 00:13:04.000]  來到恩福堂的時候,因為有那麼多的新朋友
[00:13:04.000 --> 00:13:09.000]  也都開了我的眼界,也都在挑戰我的弱點
[00:13:09.000 --> 00:13:15.000]  在恩福堂的學習
[00:13:15.000 --> 00:13:18.000]  不單只是個人報道的模式去傳福音
[00:13:18.000 --> 00:13:21.000]  而是因為我在團契裡面有新人組
[00:13:21.000 --> 00:13:25.000]  所以其實恩福堂雖然不是有很多的報道會
[00:13:25.000 --> 00:13:27.000]  其實每個禮拜都在傳福音
[00:13:27.000 --> 00:13:29.000]  因為每個禮拜團契都在開新人組
[00:13:29.000 --> 00:13:34.000]  都有新人組自己來到教會當中
[00:13:34.000 --> 00:13:37.000]  所以慢慢也在塑造我
[00:13:37.000 --> 00:13:39.000]  就是牧者的核心價值
[00:13:39.000 --> 00:13:42.000]  要接待新朋友,要牧養組長
[00:13:42.000 --> 00:13:46.000]  我們要在不同的情況下
[00:13:46.000 --> 00:13:49.000]  無論是團契大小組
[00:13:49.000 --> 00:13:52.000]  甚至當去到一些安息禮的時候
[00:13:52.000 --> 00:13:54.000]  其實那個都是一個報道
[00:13:54.000 --> 00:13:56.000]  一個大人信主的機會
[00:13:56.000 --> 00:13:58.000]  一個傳福音的機會
[00:13:58.000 --> 00:14:00.000]  神要我來到恩福堂
[00:14:00.000 --> 00:14:03.000]  是要我看到自己不足的地方
[00:14:03.000 --> 00:14:07.000]  從而我可以靠著神去擴闊自己的眼光
[00:14:07.000 --> 00:14:11.000]  老實說,當你去到一個地方很穩定很舒服的時候
[00:14:11.000 --> 00:14:13.000]  你真的不捨得走
[00:14:13.000 --> 00:14:15.000]  除非有一些很特別的原因
[00:14:15.000 --> 00:14:17.000]  令你覺得不走不行
[00:14:17.000 --> 00:14:19.000]  好像今天有些靈體姐妹考慮移民的時候
[00:14:19.000 --> 00:14:21.000]  可能都有這種感覺
[00:14:21.000 --> 00:14:23.000]  這裡好像有些危機的時候
[00:14:23.000 --> 00:14:26.000]  令你走,如果不是你可能都會繼續在這裡
[00:14:26.000 --> 00:14:28.000]  但也都是因為這樣的緣故
[00:14:28.000 --> 00:14:30.000]  當你在一個地方太久的時候
[00:14:30.000 --> 00:14:34.000]  有些性格你自己都會有些弱點
[00:14:34.000 --> 00:14:36.000]  你自己都未必能夠面對到
[00:14:36.000 --> 00:14:38.000]  直至你去到一個新地方
[00:14:38.000 --> 00:14:42.000]  神要在那個地方繼續來塑造你
[00:14:42.000 --> 00:14:45.000]  雖然去了一個新地方
[00:14:45.000 --> 00:14:47.000]  在恩福牧養22年也好
[00:14:47.000 --> 00:14:50.000]  我不會由一個內向的人變成一個外向的人
[00:14:50.000 --> 00:14:52.000]  我仍然都是一個內向的人
[00:14:52.000 --> 00:14:54.000]  這個是我的性格特質
[00:14:54.000 --> 00:15:00.000]  但我會覺得神不是將我變成另外一個人
[00:15:00.000 --> 00:15:02.000]  但神卻在我這些限制裡面
[00:15:02.000 --> 00:15:06.000]  讓我看到我自己原來是可以成長的
[00:15:06.000 --> 00:15:08.000]  是可以繼續讓上帝塑造
[00:15:08.000 --> 00:15:11.000]  亦都是令我繼續謙卑
[00:15:11.000 --> 00:15:13.000]  繼續讓我們知道
[00:15:13.000 --> 00:15:16.000]  侍奉不是我自己的才幹恩賜能力
[00:15:16.000 --> 00:15:18.000]  侍奉最重要是上帝
[00:15:18.000 --> 00:15:20.000]  他呼召我
[00:15:20.000 --> 00:15:24.000]  讓上帝繼續要依靠他的力量來侍奉
[00:15:24.000 --> 00:15:26.000]  鄧之妹對你來說
[00:15:26.000 --> 00:15:30.000]  離開本地本族父家又代表什麼呢
[00:15:30.000 --> 00:15:34.000]  當神這樣來呼召你的時候
[00:15:34.000 --> 00:15:36.000]  你有什麼顧慮在當中呢
[00:15:36.000 --> 00:15:41.000]  可能亦都是代表你過去在恩福裡面成長的一些經歷
[00:15:41.000 --> 00:15:43.000]  可能某些侍奉來說
[00:15:43.000 --> 00:15:45.000]  你在恩福裡面隔兄就屬
[00:15:46.000 --> 00:15:48.000]  隨時都可以
[00:15:48.000 --> 00:15:49.000]  大祖也好
[00:15:49.000 --> 00:15:50.000]  敬拜也好
[00:15:50.000 --> 00:15:52.000]  可能你已經很熟悉那些侍奉
[00:15:52.000 --> 00:15:57.000]  但原來上帝再一次來呼召你的時候
[00:15:57.000 --> 00:16:02.000]  是代表他不想你繼續去依靠過去一些經驗
[00:16:02.000 --> 00:16:04.000]  過去一些熟悉的地方
[00:16:04.000 --> 00:16:06.000]  過去一些熟悉的環境來侍奉
[00:16:06.000 --> 00:16:09.000]  慢慢可能你不是依靠上帝來侍奉
[00:16:09.000 --> 00:16:10.000]  都未定
[00:16:10.000 --> 00:16:12.000]  所以在這樣的時候
[00:16:12.000 --> 00:16:15.000]  亦都是時候讓神繼續帶領你
[00:16:15.000 --> 00:16:19.000]  再次離開本地本族父家
[00:16:19.000 --> 00:16:21.000]  神不單叫亞伯拉罕離開
[00:16:21.000 --> 00:16:23.000]  亦都會叫他去
[00:16:23.000 --> 00:16:24.000]  去什麼呢
[00:16:24.000 --> 00:16:27.000]  剛才經文裡面這樣說
[00:16:27.000 --> 00:16:32.000]  去往我所要指示你的地方去
[00:16:32.000 --> 00:16:34.000]  那是什麼意思呢
[00:16:34.000 --> 00:16:36.000]  就是不知道去哪裡
[00:16:36.000 --> 00:16:38.000]  就是不知道去哪裡
[00:16:38.000 --> 00:16:40.000]  如果離開是為了依靠神
[00:16:40.000 --> 00:16:41.000]  去是要馴服神的時候
[00:16:41.000 --> 00:16:43.000]  但你可能會想
[00:16:43.000 --> 00:16:45.000]  去哪裡呢
[00:16:45.000 --> 00:16:47.000]  不如先說明地方才去行不行
[00:16:47.000 --> 00:16:49.000]  很多時候我們都會這樣問
[00:16:49.000 --> 00:16:51.000]  我都面對一個經歷
[00:16:51.000 --> 00:16:52.000]  去哪裡
[00:16:52.000 --> 00:16:54.000]  是不是我要找到地方才去
[00:16:54.000 --> 00:16:57.000]  很多事情你都會思前想後
[00:16:57.000 --> 00:17:03.000]  耶和華在這裡沒有向亞伯拉罕說明
[00:17:03.000 --> 00:17:05.000]  他要去什麼地方
[00:17:05.000 --> 00:17:08.000]  他只說我所指示你的地
[00:17:08.000 --> 00:17:11.000]  所以亞伯拉罕答應了耶和華
[00:17:11.000 --> 00:17:13.000]  那個吩咐的時候
[00:17:13.000 --> 00:17:15.000]  其實他不知道去哪裡
[00:17:15.000 --> 00:17:17.000]  他不是已經有所有資料
[00:17:17.000 --> 00:17:19.000]  然後才決定這個地方好
[00:17:19.000 --> 00:17:20.000]  一定適合我等等
[00:17:20.000 --> 00:17:22.000]  或者我那裡可以做什麼
[00:17:22.000 --> 00:17:23.000]  有什麼計劃
[00:17:23.000 --> 00:17:24.000]  不是的
[00:17:24.000 --> 00:17:25.000]  所以你可以這樣說
[00:17:25.000 --> 00:17:26.000]  不是計劃好
[00:17:26.000 --> 00:17:33.000]  不是用一個計劃好的來呼召亞伯拉罕
[00:17:33.000 --> 00:17:37.000]  但是其實我所指示你的地方
[00:17:37.000 --> 00:17:40.000]  原文的意思是什麼呢
[00:17:40.000 --> 00:17:43.000]  就是我所給你看見的地
[00:17:43.000 --> 00:17:46.000]  That the land I show you
[00:17:46.000 --> 00:17:49.000]  其實意思是這樣的
[00:17:49.000 --> 00:17:51.000]  我所指示你的地
[00:17:51.000 --> 00:17:52.000]  什麼意思
[00:17:52.000 --> 00:17:54.000]  就是說
[00:17:54.000 --> 00:17:57.000]  耶和華叫亞伯拉
[00:17:57.000 --> 00:18:00.000]  他不是去一個地方
[00:18:00.000 --> 00:18:02.000]  那個地方叫什麼名字
[00:18:02.000 --> 00:18:03.000]  而是說你跟著我
[00:18:03.000 --> 00:18:05.000]  我帶你來看
[00:18:05.000 --> 00:18:07.000]  其實是這樣的意思
[00:18:07.000 --> 00:18:09.000]  所以不是完全沒有地方
[00:18:09.000 --> 00:18:10.000]  你跟著耶和華
[00:18:10.000 --> 00:18:12.000]  你就知道那個地方是什麼
[00:18:12.000 --> 00:18:13.000]  你不跟呢
[00:18:13.000 --> 00:18:15.000]  上帝不會告訴你那個地方是什麼
[00:18:15.000 --> 00:18:20.000]  上帝不是告訴你那裡是粉頂還是上水
[00:18:20.000 --> 00:18:22.000]  但是如果你說我願意
[00:18:22.000 --> 00:18:23.000]  我跟
[00:18:23.000 --> 00:18:24.000]  那你跟的時候
[00:18:24.000 --> 00:18:27.000]  神就說我會帶你去看
