
[00:00:00.000 --> 00:00:03.720]  我今天和大家分享的信息
[00:02:56.960 --> 00:02:58.960]  你沒有理由忽略到的
[00:02:58.960 --> 00:03:02.960]  去年的大事回顧
[00:03:02.960 --> 00:03:04.960]  每一個電視台
[00:03:04.960 --> 00:03:06.960]  每一個電台
[00:03:06.960 --> 00:03:08.960]  一定會提及的是什麼
[00:03:08.960 --> 00:03:10.960]  是什麼
[00:03:10.960 --> 00:03:12.960]  大聲一點
[00:03:12.960 --> 00:03:14.960]  以巴
[00:03:14.960 --> 00:03:16.960]  當我們看到
[00:03:16.960 --> 00:03:18.960]  整個世界的新聞都環繞著
[00:03:18.960 --> 00:03:20.960]  以色列和巴勒斯坦
[00:03:20.960 --> 00:03:22.960]  在一個
[00:03:22.960 --> 00:03:24.960]  鍥而不休
[00:03:24.960 --> 00:03:26.960]  鍥而不休
[00:03:26.960 --> 00:03:28.960]  而實際上是
[00:03:28.960 --> 00:03:30.960]  雙方都誓不罷休
[00:03:30.960 --> 00:03:32.960]  在一個這樣的戰爭上
[00:03:32.960 --> 00:03:34.960]  我相信現在正在進行的
[00:03:34.960 --> 00:03:36.960]  國際飯局
[00:03:36.960 --> 00:03:38.960]  也沒有辦法能夠作出一個
[00:03:38.960 --> 00:03:40.960]  令到所有人都會認同
[00:03:40.960 --> 00:03:44.960]  甚至雙方都願意去跟從的
[00:03:44.960 --> 00:03:46.960]  一個的裁決
[00:03:46.960 --> 00:03:48.960]  但你有沒有想過
[00:03:48.960 --> 00:03:50.960]  其實寫於2500多年前
[00:03:50.960 --> 00:03:52.960]  但以李書已經非常清楚的預言
[00:03:52.960 --> 00:03:54.960]  兩族之間的戰爭
[00:03:54.960 --> 00:03:56.960]  是不會停止的
[00:03:56.960 --> 00:04:00.960]  是直到17之半的時間
[00:04:00.960 --> 00:04:04.960]  到底他所說的17之半是什麼呢
[00:04:04.960 --> 00:04:06.960]  其實就是七年大災難
[00:04:06.960 --> 00:04:08.960]  最後的三年半
[00:04:08.960 --> 00:04:12.960]  這個叫做17之半
[00:04:12.960 --> 00:04:14.960]  我叫它做明日之後
[00:04:14.960 --> 00:04:16.960]  這一段的時間
[00:04:16.960 --> 00:04:20.960]  到底明日之後的以巴
[00:04:20.960 --> 00:04:24.960]  聖經的預言又怎麼樣呢
[00:04:24.960 --> 00:04:26.960]  我想在過去的裏面
[00:04:26.960 --> 00:04:28.960]  處理以巴衝突最辣手的問題
[00:04:28.960 --> 00:04:30.960]  就是第一
[00:04:30.960 --> 00:04:32.960]  重中之重的
[00:04:32.960 --> 00:04:34.960]  就是土地到底是屬於誰的
[00:04:34.960 --> 00:04:36.960]  這個就是港人自講的
[00:04:36.960 --> 00:04:38.960]  你自己說自己的土
[00:04:38.960 --> 00:04:40.960]  各有依據
[00:04:40.960 --> 00:04:42.960]  在乎是什麼年代
[00:04:42.960 --> 00:04:44.960]  我等一下最後我會再回頭
[00:04:44.960 --> 00:04:46.960]  跟大家來講
[00:04:46.960 --> 00:04:48.960]  第二有關公義的問題
[00:04:48.960 --> 00:04:50.960]  連美國都不聽
[00:04:50.960 --> 00:04:52.960]  美國叫他做的
[00:04:52.960 --> 00:04:54.960]  他都不會做的
[00:04:54.960 --> 00:04:56.960]  為什麼呢
[00:04:56.960 --> 00:04:58.960]  因為公義的問題
[00:04:58.960 --> 00:05:00.960]  你只不過是50步少100步
[00:05:00.960 --> 00:05:02.960]  你對過去的恐怖份子
[00:05:02.960 --> 00:05:04.960]  你採取的方法是什麼呢
[00:05:04.960 --> 00:05:06.960]  你看看阿富汗
[00:05:06.960 --> 00:05:08.960]  你就知道
[00:05:08.960 --> 00:05:10.960]  你看看整個伊拉克
[00:05:10.960 --> 00:05:12.960]  你就知道
[00:05:12.960 --> 00:05:14.960]  如果你是這樣做
[00:05:14.960 --> 00:05:16.960]  為什麼我不可以這樣做呢
[00:05:16.960 --> 00:05:18.960]  你對著這些恐怖份子
[00:05:18.960 --> 00:05:22.960]  為什麼不要將他們全部清剿呢
[00:05:22.960 --> 00:05:24.960]  接著
[00:05:24.960 --> 00:05:26.960]  戰爭是誰發動的呢
[00:05:26.960 --> 00:05:28.960]  拯救人質的軍事行動
[00:05:28.960 --> 00:05:30.960]  是不是合情合理呢
[00:05:30.960 --> 00:05:32.960]  這個是以色列那方面所講的
[00:05:32.960 --> 00:05:34.960]  抓住這些東西
[00:05:34.960 --> 00:05:36.960]  一定要
[00:05:36.960 --> 00:05:40.960]  誓願要救回所有的人質
[00:05:40.960 --> 00:05:42.960]  一日我們的人質還沒救出來
[00:05:42.960 --> 00:05:44.960]  我不會擺休
[00:05:44.960 --> 00:05:46.960]  不會擺休
[00:05:46.960 --> 00:05:48.960]  第四
[00:05:48.960 --> 00:05:50.960]  發動恐怖襲擊
[00:05:50.960 --> 00:05:52.960]  是不是需要受到懲罰呢
[00:05:52.960 --> 00:05:54.960]  然後包庇恐襲者
[00:05:54.960 --> 00:05:56.960]  是不是也需要受罰呢
[00:05:56.960 --> 00:05:58.960]  你們今天
[00:05:58.960 --> 00:06:00.960]  你們的法律
[00:06:00.960 --> 00:06:02.960]  每一個國家的法律
[00:06:02.960 --> 00:06:04.960]  那些是包庇罪犯的
[00:06:04.960 --> 00:06:06.960]  是不是都是同罪呢
[00:06:06.960 --> 00:06:08.960]  這個就是他們的理據
[00:06:08.960 --> 00:06:10.960]  但另一方面
[00:06:10.960 --> 00:06:12.960]  是不是只是懲罰那些恐襲者
[00:06:12.960 --> 00:06:14.960]  濫殺無辜
[00:06:14.960 --> 00:06:18.960]  是不是屬於恐怖份子的所為呢
[00:06:18.960 --> 00:06:20.960]  我們看到
[00:06:20.960 --> 00:06:22.960]  在整個世界集中的焦點
[00:06:22.960 --> 00:06:24.960]  就是濫殺無辜
[00:06:24.960 --> 00:06:26.960]  是因為這樣的原故
[00:06:26.960 --> 00:06:28.960]  越來越多人
[00:06:28.960 --> 00:06:30.960]  會反對以色列現在那些行徑
[00:06:30.960 --> 00:06:32.960]  甚至
[00:06:32.960 --> 00:06:34.960]  現在法庭
[00:06:34.960 --> 00:06:36.960]  國際法庭要審
[00:06:36.960 --> 00:06:38.960]  就是審這件事
[00:06:38.960 --> 00:06:40.960]  我們現在走回頭
[00:06:40.960 --> 00:06:42.960]  來看看
[00:06:42.960 --> 00:06:44.960]  土地誰屬的問題
[00:06:44.960 --> 00:06:46.960]  巴勒斯坦人說
[00:06:46.960 --> 00:06:48.960]  我們千多年前已經在這裡住
[00:06:48.960 --> 00:06:50.960]  我們是原居民
[00:06:50.960 --> 00:06:52.960]  是鄂圖曼大帝國的國民
[00:06:52.960 --> 00:06:54.960]  但是以色列人就說
[00:06:54.960 --> 00:06:56.960]  鄂圖曼帝國已經不存在了
[00:06:56.960 --> 00:06:58.960]  已經沒有了
[00:06:58.960 --> 00:07:00.960]  這塊地擁有國
[00:07:00.960 --> 00:07:02.960]  只有一個
[00:07:02.960 --> 00:07:04.960]  就是以色列
[00:07:04.960 --> 00:07:06.960]  其他的不是國
[00:07:06.960 --> 00:07:08.960]  他是一個族群
[00:07:08.960 --> 00:07:10.960]  他不屬於一個國
[00:07:10.960 --> 00:07:12.960]  我們在三千多年前
[00:07:12.960 --> 00:07:14.960]  已經在這塊地擁有過
[00:07:14.960 --> 00:07:16.960]  是業主在四千多年前
[00:07:16.960 --> 00:07:18.960]  是應許要給過我們
[00:07:18.960 --> 00:07:20.960]  子子孫孫
[00:07:20.960 --> 00:07:22.960]  永遠為業的
[00:07:22.960 --> 00:07:24.960]  這個業主是誰呢
[00:07:24.960 --> 00:07:26.960]  就是耶和華神
[00:07:26.960 --> 00:07:28.960]  創天造地的那個主
[00:07:28.960 --> 00:07:30.960]  你說他沒有權威嗎
[00:07:30.960 --> 00:07:32.960]  是他造出來的
[00:07:32.960 --> 00:07:34.960]  完全都是他的
[00:07:34.960 --> 00:07:36.960]  他才是真正的地主
[00:07:36.960 --> 00:07:38.960]  他說要給我們
[00:07:38.960 --> 00:07:40.960]  有誰可以反對呢
[00:07:40.960 --> 00:07:42.960]  這個是以色列
[00:07:42.960 --> 00:07:44.960]  他們的根據
[00:07:44.960 --> 00:07:46.960]  還有他說
[00:07:46.960 --> 00:07:48.960]  其他曾經霸佔過這塊地的
[00:07:48.960 --> 00:07:50.960]  全部都是侵略者
[00:07:50.960 --> 00:07:52.960]  巴比倫是侵略者
[00:07:52.960 --> 00:07:54.960]  波斯是侵略者
[00:07:54.960 --> 00:07:56.960]  希臘帝國是侵略者
[00:07:56.960 --> 00:07:58.960]  羅馬帝國是侵略者
[00:07:58.960 --> 00:08:00.960]  鄂圖曼大帝國是侵略者
[00:08:00.960 --> 00:08:02.960]  第一次大戰以後
[00:08:02.960 --> 00:08:04.960]  托管這塊地的英國
[00:08:04.960 --> 00:08:06.960]  都不是這塊地的擁有國
[00:08:06.960 --> 00:08:08.960]  他沒有權說了算
[00:08:08.960 --> 00:08:10.960]  然後他們就說
[00:08:10.960 --> 00:08:12.960]  我們擁有
[00:08:12.960 --> 00:08:14.960]  今天這塊地
[00:08:14.960 --> 00:08:16.960]  不是我們自己訂立的
[00:08:16.960 --> 00:08:18.960]  是經過聯合國
[00:08:18.960 --> 00:08:20.960]  和交戰的雙方
[00:08:20.960 --> 00:08:22.960]  一起
[00:08:22.960 --> 00:08:24.960]  簽訂訂立的
[00:08:24.960 --> 00:08:26.960]  既然是這樣
[00:08:26.960 --> 00:08:28.960]  你有什麼權
[00:08:28.960 --> 00:08:30.960]  因為哈馬斯說
[00:08:30.960 --> 00:08:32.960]  要以色列
[00:08:32.960 --> 00:08:34.960]  趕出這塊地
[00:08:34.960 --> 00:08:36.960]  這塊地你們沒有份
[00:08:36.960 --> 00:08:38.960]  只有我們有份
[00:08:38.960 --> 00:08:40.960]  我們看到在今天這個僵局
[00:08:40.960 --> 00:08:42.960]  到現在為止
[00:08:42.960 --> 00:08:44.960]  僵持不下
[00:08:44.960 --> 00:08:46.960]  就是因為這樣
[00:08:46.960 --> 00:08:48.960]  你覺得
[00:08:48.960 --> 00:08:50.960]  以巴之戰有終止的一天嗎?
[00:08:50.960 --> 00:08:52.960]  有多少人相信
[00:08:52.960 --> 00:08:54.960]  有終止的一天?
[00:08:54.960 --> 00:08:56.960]  可不可以舉手?
[00:08:56.960 --> 00:09:00.960]  都有
[00:09:00.960 --> 00:09:02.960]  到什麼時候?
[00:09:02.960 --> 00:09:04.960]  可能你屈指在內的時候
[00:09:04.960 --> 00:09:08.960]  我想
[00:09:08.960 --> 00:09:10.960]  我們大家都不想見
[00:09:10.960 --> 00:09:12.960]  聖經的預言
[00:09:12.960 --> 00:09:14.960]  在人體來
[00:09:14.960 --> 00:09:16.960]  這是雙輸的局面
[00:09:16.960 --> 00:09:18.960]  巴勒斯坦
[00:09:18.960 --> 00:09:20.960]  會輸盡
[00:09:20.960 --> 00:09:22.960]  以色列
[00:09:22.960 --> 00:09:24.960]  都會輸在人體來
[00:09:24.960 --> 00:09:26.960]  我們看看
[00:09:26.960 --> 00:09:28.960]  聖經2500多年前的預言
[00:09:28.960 --> 00:09:30.960]  他早就告訴我們
[00:09:30.960 --> 00:09:32.960]  那個征戰
[00:09:32.960 --> 00:09:34.960]  是一直到末了
[00:09:34.960 --> 00:09:36.960]  在哪裡看到?
[00:09:36.960 --> 00:09:38.960]  但以理書的九章
[00:09:38.960 --> 00:09:40.960]  26、27前
[00:09:40.960 --> 00:09:42.960]  這一段的聖經
[00:09:42.960 --> 00:09:44.960]  是非常重要的聖經
[00:09:44.960 --> 00:09:46.960]  因為裡面提及的是17之半
[00:09:46.960 --> 00:09:48.960]  17之半
[00:09:48.960 --> 00:09:50.960]  要發生的事
[00:09:50.960 --> 00:09:52.960]  26前
[00:09:52.960 --> 00:09:54.960]  他說過了7.7和62.7
[00:09:54.960 --> 00:09:56.960]  按照但以理書
[00:09:56.960 --> 00:09:58.960]  裡面分三段
[00:09:58.960 --> 00:10:00.960]  70.7
[00:10:00.960 --> 00:10:02.960]  7.7第一段
[00:10:02.960 --> 00:10:04.960]  62.7第二段
[00:10:04.960 --> 00:10:06.960]  然後第70.7
[00:10:06.960 --> 00:10:08.960]  是第三段
[00:10:08.960 --> 00:10:10.960]  如果我們不理解到
[00:10:10.960 --> 00:10:12.960]  分段的分別
[00:10:12.960 --> 00:10:14.960]  我們是沒辦法明白
[00:10:14.960 --> 00:10:16.960]  他所說的是什麼
[00:10:16.960 --> 00:10:18.960]  但以理書說
[00:10:18.960 --> 00:10:20.960]  過了7.7和62.7
[00:10:20.960 --> 00:10:22.960]  受高者必被剪除
[00:10:22.960 --> 00:10:24.960]  他說
[00:10:24.960 --> 00:10:26.960]  以色列人
[00:10:26.960 --> 00:10:28.960]  過了70.7一定會回歸本土
[00:10:28.960 --> 00:10:30.960]  這是很重要的
[00:10:30.960 --> 00:10:32.960]  然後就順著
[00:10:32.960 --> 00:10:34.960]  70.7
[00:10:34.960 --> 00:10:36.960]  70.7
[00:10:36.960 --> 00:10:38.960]  這件事
[00:10:38.960 --> 00:10:40.960]  他就說出未來的預言
[00:10:40.960 --> 00:10:42.960]  過了69.7
[00:10:42.960 --> 00:10:44.960]  就是受高者
[00:10:44.960 --> 00:10:46.960]  被剪除
[00:10:46.960 --> 00:10:48.960]  這段說的
[00:10:48.960 --> 00:10:50.960]  就是但以理書寫的那段時間
[00:10:50.960 --> 00:10:52.960]  的時候
[00:10:52.960 --> 00:10:54.960]  特別針對
[00:10:54.960 --> 00:10:56.960]  當時
[00:10:56.960 --> 00:10:58.960]  皇帝
[00:10:58.960 --> 00:11:00.960]  要簽的
[00:11:00.960 --> 00:11:02.960]  預令
[00:11:02.960 --> 00:11:04.960]  是容許以色列
[00:11:04.960 --> 00:11:06.960]  回國的時候開始
[00:11:06.960 --> 00:11:08.960]  這差不多是主前
[00:11:08.960 --> 00:11:10.960]  444年
[00:11:10.960 --> 00:11:12.960]  那段時間開始
[00:11:12.960 --> 00:11:14.960]  是因為這樣的緣故
[00:11:14.960 --> 00:11:16.960]  他說得出過了69.7之後
[00:11:16.960 --> 00:11:18.960]  他就沒有繼續說
[00:11:18.960 --> 00:11:20.960]  到第70.7
[00:11:20.960 --> 00:11:22.960]  你看看
[00:11:22.960 --> 00:11:24.960]  聖經裡面就是這麼簡單
[00:11:24.960 --> 00:11:26.960]  他沒有說過了69.7
[00:11:26.960 --> 00:11:28.960]  進入到
[00:11:28.960 --> 00:11:30.960]  第70.7的時候
[00:11:30.960 --> 00:11:32.960]  必有一王的百姓
[00:11:32.960 --> 00:11:34.960]  來毀滅這個城和聖所
[00:11:34.960 --> 00:11:36.960]  不是的
[00:11:36.960 --> 00:11:40.960]  他只是說
[00:11:40.960 --> 00:11:42.960]  過了69.7
[00:11:42.960 --> 00:11:44.960]  就停一停
[00:11:44.960 --> 00:11:46.960]  受高者被剪除
[00:11:46.960 --> 00:11:48.960]  一無所有
[00:11:48.960 --> 00:11:50.960]  就停在這裡
[00:11:50.960 --> 00:11:52.960]  然後他就說
[00:11:52.960 --> 00:11:54.960]  將來必有一王的百姓
[00:11:54.960 --> 00:11:56.960]  來毀滅這個城
[00:11:56.960 --> 00:11:58.960]  和聖所
[00:11:58.960 --> 00:12:00.960]  大家都知道
[00:12:00.960 --> 00:12:04.960]  如果是完全中間沒有間隔的時候
[00:12:04.960 --> 00:12:06.960]  是沒有中間的
[00:12:06.960 --> 00:12:08.960]  那個gap的時候
[00:12:08.960 --> 00:12:10.960]  這件事
[00:12:10.960 --> 00:12:12.960]  歷史上從未發生過
[00:12:12.960 --> 00:12:14.960]  原因是什麼呢?
[00:12:14.960 --> 00:12:16.960]  就是過了69.7
[00:12:16.960 --> 00:12:18.960]  正正就是主后的
[00:12:18.960 --> 00:12:20.960]  34年
[00:12:20.960 --> 00:12:22.960]  耶穌基督被釘的日子
[00:12:22.960 --> 00:12:24.960]  過了
[00:12:24.960 --> 00:12:26.960]  再去到第70.7
[00:12:26.960 --> 00:12:28.960]  再去到第70.7
[00:12:28.960 --> 00:12:30.960]  過多七年
[00:12:30.960 --> 00:12:32.960]  是沒有任何事發生的
[00:12:32.960 --> 00:12:34.960]  而羅馬的
[00:12:34.960 --> 00:12:36.960]  攻陷耶路撒冷
[00:12:36.960 --> 00:12:38.960]  也不是將整個城
[00:12:38.960 --> 00:12:40.960]  和聖殿
[00:12:40.960 --> 00:12:42.960]  全部拆毀
[00:12:42.960 --> 00:12:44.960]  沒有的
[00:12:44.960 --> 00:12:46.960]  從頭到尾沒有拆毀
[00:12:46.960 --> 00:12:48.960]  而且羅馬帝國
[00:12:48.960 --> 00:12:50.960]  毀滅這個城的時間
[00:12:50.960 --> 00:12:52.960]  是攻完70年
[00:12:52.960 --> 00:12:54.960]  絕對不是34年
[00:12:54.960 --> 00:12:56.960]  加7年
[00:12:56.960 --> 00:12:58.960]  就是41年
[00:12:58.960 --> 00:13:00.960]  到底這個說什麼呢?
[00:13:00.960 --> 00:13:02.960]  聖經裡面說
[00:13:02.960 --> 00:13:04.960]  是一定有戰爭
[00:13:04.960 --> 00:13:06.960]  一直到末了
[00:13:06.960 --> 00:13:08.960]  末了就是什麼時間呢?
[00:13:08.960 --> 00:13:10.960]  是主宰來的時間
[00:13:10.960 --> 00:13:12.960]  然後接著去到27節
[00:13:12.960 --> 00:13:14.960]  他就說到
[00:13:14.960 --> 00:13:17.960]  這個戰爭是一直到末了的戰爭
[00:13:17.960 --> 00:13:21.960]  是哪個時候才會真正結束呢?
[00:13:21.960 --> 00:13:23.960]  我們看看27節
[00:13:23.960 --> 00:13:25.960]  他說在17之期
[00:13:25.960 --> 00:13:27.960]  這個王
[00:13:27.960 --> 00:13:29.960]  是必須許多人堅定盟約
[00:13:29.960 --> 00:13:31.960]  17之半
[00:13:31.960 --> 00:13:33.960]  他必使制止和貢獻之息
[00:13:33.960 --> 00:13:35.960]  並施行毀滅可憎之物
[00:13:35.960 --> 00:13:37.960]  會立在聖殿
[00:13:37.960 --> 00:13:39.960]  直到所定的結局
[00:13:39.960 --> 00:13:42.960]  在那個行毀滅者的身上
[00:13:42.960 --> 00:13:44.960]  所以因為這樣
[00:13:44.960 --> 00:13:47.960]  這段聖經是很清楚說到
[00:13:47.960 --> 00:13:50.960]  這個世界會有世界末日
[00:13:50.960 --> 00:13:53.960]  而將來會有一個王
[00:13:53.960 --> 00:13:56.960]  這個王是會毀滅20年
[00:13:56.960 --> 00:13:58.960]  我們現在就開始看一看
[00:13:58.960 --> 00:14:00.960]  他怎麼發生
[00:14:00.960 --> 00:14:02.960]  有很多人就在解經的上面
[00:14:02.960 --> 00:14:04.960]  他就說這段聖經是說
[00:14:04.960 --> 00:14:06.960]  羅馬的一個將軍
[00:14:06.960 --> 00:14:08.960]  來將他毀滅
[00:14:08.960 --> 00:14:11.960]  羅馬火燒耶路撒冷
[00:14:11.960 --> 00:14:13.960]  但實際上
[00:14:13.960 --> 00:14:15.960]  最好的解經
[00:14:15.960 --> 00:14:18.960]  我覺得我們要參考耶穌基督
[00:14:18.960 --> 00:14:20.960]  耶穌基督怎麼說呢?
[00:14:20.960 --> 00:14:22.960]  祂是不是說
[00:14:22.960 --> 00:14:24.960]  在主後70年
[00:14:24.960 --> 00:14:26.960]  就發生這些事呢?
[00:14:26.960 --> 00:14:29.960]  或者說在祂自己死後
[00:14:29.960 --> 00:14:33.960]  7年就會發生這些事呢?
[00:14:33.960 --> 00:14:36.960]  耶穌基督在2000年前左右
[00:14:36.960 --> 00:14:39.960]  祂給予的預言非常清楚
[00:14:39.960 --> 00:14:41.960]  24章《馬太福音》
[00:14:41.960 --> 00:14:43.960]  一至到第三節
[00:14:43.960 --> 00:14:45.960]  祂就清楚說到
[00:14:45.960 --> 00:14:51.960]  當時的一個預言的背景
[00:14:51.960 --> 00:14:54.960]  這個背景就是門徒在一個地方
[00:14:54.960 --> 00:14:56.960]  為了他們的聖殿
[00:14:56.960 --> 00:14:58.960]  非常驕傲地說
[00:14:58.960 --> 00:15:02.960]  你看看我們這個聖殿多麼宏偉
[00:15:02.960 --> 00:15:04.960]  耶穌基督在第二節
[00:15:04.960 --> 00:15:06.960]  就親自對他們說
[00:15:06.960 --> 00:15:08.960]  我要告訴你們
[00:15:08.960 --> 00:15:10.960]  將來在這裡
[00:15:10.960 --> 00:15:13.960]  沒有一塊石頭會留在另外一塊石頭上
[00:15:13.960 --> 00:15:15.960]  而不被拆毀
[00:15:15.960 --> 00:15:17.960]  耶穌是站在哪裡呢?
[00:15:17.960 --> 00:15:19.960]  按照第三節
[00:15:19.960 --> 00:15:21.960]  耶穌是站在
[00:15:21.960 --> 00:15:24.960]  橄欖山上那個地方
[00:15:24.960 --> 00:15:28.960]  然後坐下來對著整個耶路撒冷城
[00:15:28.960 --> 00:15:30.960]  我去過以色列三次
[00:15:30.960 --> 00:15:32.960]  每次去的時候
[00:15:32.960 --> 00:15:34.960]  我都會去到橄欖山
[00:15:34.960 --> 00:15:35.960]  來看下來
[00:15:35.960 --> 00:15:39.960]  整個耶路撒冷是一望無際
[00:15:39.960 --> 00:15:40.960]  一覽無遺
[00:15:40.960 --> 00:15:43.960]  每一個不同的地方都可以看得完
[00:15:43.960 --> 00:15:45.960]  耶穌就坐在那個地方
[00:15:45.960 --> 00:15:48.960]  來看著這個聖城和聖殿
[00:15:48.960 --> 00:15:50.960]  來講出這個預言
[00:15:50.960 --> 00:15:52.960]  而當祂講出說
[00:15:52.960 --> 00:15:54.960]  在這個地方
[00:15:54.960 --> 00:15:58.960]  沒有一塊石頭會留在第二塊石頭上
[00:15:58.960 --> 00:16:00.960]  而不被拆毀的時候
[00:16:00.960 --> 00:16:02.960]  門徒就很清楚
[00:16:02.960 --> 00:16:04.960]  祂是在講世界末日
[00:16:04.960 --> 00:16:06.960]  祂回來的日子
[00:16:06.960 --> 00:16:08.960]  是因為這樣
[00:16:08.960 --> 00:16:10.960]  門徒就趁機來問祂
[00:16:10.960 --> 00:16:14.960]  祢來臨和世代的終結
[00:16:14.960 --> 00:16:16.960]  世界的終結
[00:16:16.960 --> 00:16:18.960]  有什麼預兆呢?
[00:16:18.960 --> 00:16:20.960]  耶穌接著
[00:16:20.960 --> 00:16:22.960]  在十五前
[00:16:22.960 --> 00:16:24.960]  祂講完了世界發生的天災
[00:16:24.960 --> 00:16:26.960]  人禍、氣候等等
[00:16:26.960 --> 00:16:28.960]  我順便提一提
[00:16:28.960 --> 00:16:34.960]  去年是世界上有史以來最熱的一年
[00:16:34.960 --> 00:16:36.960]  但是我告訴大家
[00:16:36.960 --> 00:16:42.960]  去年不會是世界上有史以來最熱的一年
[00:16:42.960 --> 00:16:44.960]  過去是
[00:16:44.960 --> 00:16:46.960]  接下來這一年
[00:16:46.960 --> 00:16:47.960]  你會看得到
[00:16:47.960 --> 00:16:49.960]  每一年都不斷地最熱
[00:16:49.960 --> 00:16:50.960]  最熱最熱
[00:16:50.960 --> 00:16:52.960]  不知道多少個世紀
[00:16:52.960 --> 00:16:54.960]  這個世界
[00:16:54.960 --> 00:16:56.960]  將會是這樣
[00:16:56.960 --> 00:16:58.960]  繼續進展下去
[00:16:58.960 --> 00:17:00.960]  而當耶穌講到
[00:17:00.960 --> 00:17:02.960]  這一段聖經的時候
[00:17:02.960 --> 00:17:04.960]  《但以理書》的時候
[00:17:04.960 --> 00:17:06.960]  祂直接用
[00:17:06.960 --> 00:17:08.960]  《但以理書》
