
[00:00:00.000 --> 00:00:02.760]  敬拜隊大力唱詩歌
[00:01:54.560 --> 00:01:59.040]  又或者在一些偏遠的鄉村地區
[00:01:59.040 --> 00:02:00.520]  宣教工場
[00:02:00.520 --> 00:02:04.720]  宣教士受到一些撒旦魔鬼的搞擾
[00:02:04.720 --> 00:02:06.680]  難做一幅影的工作
[00:02:06.680 --> 00:02:10.600]  又或者信徒遭遇到一些突然其來的
[00:02:10.600 --> 00:02:12.000]  一些困難
[00:02:12.000 --> 00:02:13.880]  或者遇到一些苦難
[00:02:13.880 --> 00:02:16.400]  很多時候身邊的弟姐妹就會說
[00:02:16.400 --> 00:02:18.480]  可能是屬靈的攻擊
[00:02:18.480 --> 00:02:23.600]  到底屬靈真戰是不是在偏遠的村落才會發生的呢?
[00:02:23.600 --> 00:02:28.720]  今天聖經教導我們應該怎樣去面對這些真戰呢?
[00:02:28.720 --> 00:02:33.160]  今天講題就是「起來,作剛強的人」
[00:02:33.160 --> 00:02:37.960]  我們會從《耳窟所書》第六章十到二十四節的經文
[00:02:37.960 --> 00:02:39.280]  亦是最後一段
[00:02:39.280 --> 00:02:45.000]  亦是整個《耳窟所書》的總結和高潮
[00:02:45.000 --> 00:02:48.080]  首先我們重溫一下《耳窟所書》的內容
[00:02:48.080 --> 00:02:51.520]  保羅在第一到第三章講到
[00:02:51.520 --> 00:02:55.520]  神有一個榮耀普世的救贖計劃
[00:02:55.520 --> 00:03:00.800]  是要使一切所有的都在基督裡面同歸於一
[00:03:00.800 --> 00:03:04.280]  與神能夠永遠在一起
[00:03:04.280 --> 00:03:07.840]  每一位的子民都是神在裡面去揀選
[00:03:07.840 --> 00:03:10.160]  到第四章的時候開始
[00:03:10.160 --> 00:03:15.200]  保羅就指出神的要求
[00:03:15.200 --> 00:03:20.320]  我們每一位信徒要成為與呼召相稱的人
[00:03:20.320 --> 00:03:24.320]  教導信徒在生活裡面有五方面的改變
[00:03:24.320 --> 00:03:28.640]  第一方面就是要成為一個新人行事的方式
[00:03:28.640 --> 00:03:32.320]  要脫離過去舊有的生活方式
[00:03:32.320 --> 00:03:34.400]  要穿上新人的
[00:03:34.400 --> 00:03:37.680]  第二方面就是要成為天父所愛的兒女
[00:03:37.680 --> 00:03:39.680]  除掉舊有的生活
[00:03:39.680 --> 00:03:41.360]  開始新的生活
[00:03:41.360 --> 00:03:44.360]  第三方面就是成為光明的子女
[00:03:44.360 --> 00:03:46.920]  離開黑暗進入光明
[00:03:46.920 --> 00:03:50.120]  第四就是要成為一個屬神智慧的人
[00:03:50.120 --> 00:03:51.320]  不再愚昧
[00:03:51.320 --> 00:03:53.120]  要成為一個智慧人
[00:03:53.120 --> 00:03:55.720]  第五方面就是成為彼此馴服
[00:03:55.720 --> 00:04:00.880]  家庭倫理的關係裡面彼此如何相處
[00:04:00.880 --> 00:04:02.880]  來到第六章的時候
[00:04:02.880 --> 00:04:04.640]  尾部分
[00:04:04.640 --> 00:04:10.120]  保羅不是再教導我們信徒如何與其他人相處
[00:04:10.120 --> 00:04:14.320]  也不是叫信徒如何努力在當中講全福音
[00:04:14.320 --> 00:04:17.120]  反而是他要展示
[00:04:17.120 --> 00:04:21.120]  讓信徒知道眼睛能夠看見這個世界
[00:04:21.120 --> 00:04:23.720]  並非事實的全部
[00:04:23.720 --> 00:04:29.320]  表面上整個世界都好像是由一些國家的領袖
[00:04:29.320 --> 00:04:32.520]  或者一些當時有錢人在當中操控
[00:04:32.520 --> 00:04:38.520]  但其實在背後是受到一股黑暗的靈格勢力的影響
[00:04:38.520 --> 00:04:41.120]  所以信徒雖然離開了黑暗
[00:04:41.120 --> 00:04:42.440]  住在基督裡面
[00:04:42.440 --> 00:04:45.720]  但他仍然活在一個敬拜偶像
[00:04:45.720 --> 00:04:49.320]  帝王崇拜等等的異教威風的世代
[00:04:49.320 --> 00:04:53.320]  信徒的生命是需要在裡面剛強
[00:04:53.320 --> 00:04:55.720]  否則仍然有機會被誘惑
[00:04:55.720 --> 00:04:56.920]  走回頭路
[00:04:56.920 --> 00:04:58.720]  過回以前的生活
[00:04:58.720 --> 00:05:01.720]  所以今天我們首先一起讀一下
[00:05:01.720 --> 00:05:05.720]  《耳窟所書》六章十到十二節的經文
[00:05:06.720 --> 00:05:09.720]  最後你們要靠著主
[00:05:09.720 --> 00:05:13.720]  依賴他的大能大力作剛強的人
[00:05:13.720 --> 00:05:17.120]  要穿戴神所賜的全副軍裝
[00:05:17.120 --> 00:05:19.720]  好抵擋魔鬼的詭計
[00:05:19.720 --> 00:05:22.120]  因為我們的真戰
[00:05:22.120 --> 00:05:24.720]  是對抗有血有肉的人
[00:05:24.720 --> 00:05:27.320]  而是對抗那些執政的
[00:05:27.320 --> 00:05:28.520]  掌權的
[00:05:28.520 --> 00:05:29.320]  管轄者
[00:05:29.320 --> 00:05:31.120]  幽暗世界的
[00:05:31.120 --> 00:05:34.320]  以及天空靈界的惡魔
[00:05:34.320 --> 00:05:37.320]  保羅在第十節勸勉我們
[00:05:37.320 --> 00:05:40.720]  要靠著主作剛強的人
[00:05:40.720 --> 00:05:43.320]  抵擋魔鬼的詭計
[00:05:43.320 --> 00:05:44.920]  對於不少人來說
[00:05:44.920 --> 00:05:46.920]  剛強是什麼意思呢?
[00:05:46.920 --> 00:05:49.720]  就是靠著自己就行了
[00:05:49.720 --> 00:05:51.920]  不用其他人幫忙
[00:05:51.920 --> 00:05:53.520]  特別是男性
[00:05:53.520 --> 00:05:55.920]  覺得自己夠強壯
[00:05:55.920 --> 00:05:57.120]  很行
[00:05:57.120 --> 00:05:59.120]  但聖經所說的剛強
[00:05:59.120 --> 00:06:02.520]  這裡不是在說我們身體有多強壯
[00:06:02.520 --> 00:06:04.520]  而是有多堅定
[00:06:04.520 --> 00:06:06.920]  又或者我們有多能捱
[00:06:06.920 --> 00:06:10.520]  剛強在英文原文
[00:06:10.520 --> 00:06:12.320]  或者翻譯
[00:06:12.320 --> 00:06:13.920]  是叫做Be Strong
[00:06:13.920 --> 00:06:16.520]  原文是一個被動的語態
[00:06:16.520 --> 00:06:19.520]  就是說我們不是靠著自己的努力
[00:06:19.520 --> 00:06:24.120]  經文提到要靠著主的大能大力
[00:06:24.120 --> 00:06:26.320]  並不是靠著其他人
[00:06:26.320 --> 00:06:28.720]  靠著主其實的意思就是
[00:06:28.720 --> 00:06:31.520]  我們在基督裡面的意思
[00:06:31.520 --> 00:06:34.520]  正如《已不所書》三章十六節
[00:06:34.520 --> 00:06:35.720]  告訴我們
[00:06:35.720 --> 00:06:38.120]  我們要藉著他的靈
[00:06:38.120 --> 00:06:41.920]  使你們內心的力量能夠剛強起來
[00:06:41.920 --> 00:06:44.720]  是靠著神的大能大力
[00:06:44.720 --> 00:06:48.120]  而這份大能大力是何等的浩大
[00:06:48.120 --> 00:06:49.320]  換句話說
[00:06:49.320 --> 00:06:51.320]  信徒能夠剛強
[00:06:51.320 --> 00:06:55.720]  並不是我們守一套宗教的規條
[00:06:55.720 --> 00:06:58.920]  而是要與基督在當中連結
[00:06:58.920 --> 00:07:02.520]  正正就像葡萄樹與枝子的關係一樣
[00:07:02.520 --> 00:07:05.520]  「你了我就不能作甚麼」
[00:07:05.520 --> 00:07:09.120]  所以信耶穌不是一件裝飾品
[00:07:09.120 --> 00:07:12.720]  而是生命與神在當中連結
[00:07:12.720 --> 00:07:15.520]  今天我們在基督裡面
[00:07:15.520 --> 00:07:18.920]  已經得著各樣的屬靈的福氣
[00:07:18.920 --> 00:07:21.520]  並且與基督一同的作王
[00:07:21.520 --> 00:07:24.120]  而超越一切的權勢
[00:07:24.120 --> 00:07:27.520]  不但使我們能夠一同復活
[00:07:27.520 --> 00:07:29.320]  一同坐在天上
[00:07:29.320 --> 00:07:31.320]  擁有這些屬靈的福氣
[00:07:31.320 --> 00:07:36.120]  就是為了我們能夠遵守神給我們的吩咐
[00:07:36.120 --> 00:07:39.120]  能夠抵擋魔鬼撒旦的詭計
[00:07:39.120 --> 00:07:41.320]  做一個剛強的人
[00:07:41.320 --> 00:07:43.120]  不知道大家還記不記得
[00:07:43.120 --> 00:07:46.920]  自己未信主之前是一個怎樣的人
[00:07:46.920 --> 00:07:48.320]  聖經告訴我們
[00:07:48.320 --> 00:07:50.520]  原來人最大的問題
[00:07:50.520 --> 00:07:52.720]  是我們人心剛硬
[00:07:52.720 --> 00:07:55.120]  很多時候都是要靠自己
[00:07:55.120 --> 00:07:58.320]  因為當時我們活在黑暗的當中
[00:07:58.320 --> 00:07:59.920]  被魔鬼克制
[00:07:59.920 --> 00:08:02.520]  沒有能力在當中去反抗
[00:08:02.520 --> 00:08:03.920]  正如保羅說
[00:08:03.920 --> 00:08:06.120]  「納戰為善,由得我
[00:08:06.120 --> 00:08:08.320]  使事行出來,由不得我」
[00:08:08.320 --> 00:08:10.120]  但信了主之後
[00:08:10.120 --> 00:08:11.920]  我們要剛強起來
[00:08:11.920 --> 00:08:15.520]  雖然我們已經離開了黑暗的權勢
[00:08:15.520 --> 00:08:19.920]  但我們仍然有機會受到撒旦詭計的攻擊
[00:08:19.920 --> 00:08:22.920]  所以保羅在第十二節提醒我們
[00:08:22.920 --> 00:08:26.520]  信徒的生命是一場真戰
[00:08:26.520 --> 00:08:27.920]  並且指出
[00:08:27.920 --> 00:08:30.920]  誰才是我們真正的敵人
[00:08:30.920 --> 00:08:33.320]  在第十二節裡這樣說
[00:08:33.320 --> 00:08:34.720]  因為我們的真戰
[00:08:34.720 --> 00:08:37.320]  並不是對抗有血有肉的人
[00:08:37.320 --> 00:08:40.920]  而是對抗那些執政的、掌權的
[00:08:40.920 --> 00:08:43.320]  管轄者幽暗世界的
[00:08:43.320 --> 00:08:46.520]  以及天空靈界的惡魔
[00:08:46.520 --> 00:08:49.120]  在當時信徒受到的攻擊
[00:08:49.120 --> 00:08:52.520]  可以包括執政的羅馬帝國
[00:08:52.520 --> 00:08:55.120]  當時掌權地方的勢力
[00:08:55.120 --> 00:08:57.920]  管轄這個幽暗世界的力量
[00:08:57.920 --> 00:09:00.520]  以及天空靈界的惡魔
[00:09:00.520 --> 00:09:03.920]  這些名詞如文的都有幅數
[00:09:03.920 --> 00:09:05.920]  讓我們能夠明白
[00:09:05.920 --> 00:09:08.320]  當時的信徒受到的攻擊
[00:09:08.320 --> 00:09:10.320]  可以來自各方面
[00:09:10.320 --> 00:09:11.720]  不單止一次
[00:09:11.720 --> 00:09:13.320]  而是多次的
[00:09:13.320 --> 00:09:15.720]  他們都面對這些衝擊
[00:09:15.720 --> 00:09:17.920]  保羅強調真正的敵人
[00:09:17.920 --> 00:09:20.920]  並不是有血有肉的人
[00:09:20.920 --> 00:09:22.920]  而是魔鬼撒旦
[00:09:22.920 --> 00:09:23.920]  由此可見
[00:09:23.920 --> 00:09:25.920]  這些執政的、掌權的
[00:09:25.920 --> 00:09:29.320]  都有靈界的惡勢力在他們背後
[00:09:29.320 --> 00:09:31.520]  操控國家的政權
[00:09:31.520 --> 00:09:33.720]  抵擋神、壓制人
[00:09:33.720 --> 00:09:35.720]  這種惡勢力正正就是
[00:09:35.720 --> 00:09:37.720]  以不鎖書二章二字
[00:09:37.720 --> 00:09:39.720]  我們未信主之前
[00:09:39.720 --> 00:09:42.320]  我們馴服的邪靈勢力
[00:09:42.320 --> 00:09:43.720]  現在信了主之後
[00:09:43.720 --> 00:09:47.120]  信徒就要剛強對抗靈界的惡魔
[00:09:47.120 --> 00:09:48.920]  當始祖犯罪
[00:09:48.920 --> 00:09:50.920]  罪就入了這個世界
[00:09:50.920 --> 00:09:52.320]  這個世界就受到
[00:09:52.320 --> 00:09:55.520]  靈界邪惡勢力的影響
[00:09:55.520 --> 00:09:57.320]  操控人的生命
[00:09:57.320 --> 00:10:01.120]  人受到祂的克制
[00:10:01.120 --> 00:10:03.120]  所以聖經多處提及
[00:10:03.120 --> 00:10:04.520]  這個魔鬼的勢力
[00:10:04.520 --> 00:10:07.920]  如何去籠罩整個地上
[00:10:07.920 --> 00:10:10.520]  把世界變為黑暗
[00:10:10.520 --> 00:10:12.320]  正如《約翰一書》五章十九節
[00:10:12.320 --> 00:10:13.120]  它說
[00:10:13.120 --> 00:10:16.520]  全世界都伏在那惡者的手中
[00:10:16.520 --> 00:10:20.120]  而魔鬼又稱為這個世界的神明
[00:10:20.120 --> 00:10:22.520]  掌握死權的權勢
[00:10:22.520 --> 00:10:24.920]  以及說放人的符
[00:10:24.920 --> 00:10:29.520]  並且耶穌也稱呼魔鬼為世界的統治者
[00:10:29.520 --> 00:10:32.120]  雖然魔鬼撒旦有這個稱呼
[00:10:32.120 --> 00:10:36.120]  但是他們沒有因為這樣的緣故
[00:10:36.120 --> 00:10:38.120]  就擁有這個世界
[00:10:38.120 --> 00:10:39.720]  主宰世界的能力
[00:10:39.720 --> 00:10:42.320]  神仍然在當中去掌權
[00:10:42.320 --> 00:10:44.920]  撒旦只是受造之物
[00:10:44.920 --> 00:10:47.720]  沒有力量能夠勝過神
[00:10:47.720 --> 00:10:52.320]  所以今天我們只要靠著主
[00:10:52.320 --> 00:10:54.520]  住在主裡面的時候
[00:10:54.520 --> 00:10:58.920]  信徒就不需要害怕魔鬼撒旦
[00:10:58.920 --> 00:11:02.920]  保羅在這裡強調真正的對象
[00:11:02.920 --> 00:11:05.120]  不是屬血氣的人
[00:11:05.120 --> 00:11:07.920]  很可能已不鎖的信徒
[00:11:07.920 --> 00:11:11.120]  看不清楚誰才是他們真正的敵人
[00:11:11.120 --> 00:11:13.520]  當他們面對人事的衝突
[00:11:13.520 --> 00:11:14.920]  又或者是政治
[00:11:14.920 --> 00:11:17.720]  或者地方勢力的迫擺的時候
[00:11:17.720 --> 00:11:21.320]  他們就會將這些屬血氣的人
[00:11:21.320 --> 00:11:23.120]  去看為他們的敵人
[00:11:23.120 --> 00:11:25.520]  完全沒有想到他們背後
[00:11:25.520 --> 00:11:27.920]  是受到邪惡勢力的影響
[00:11:27.920 --> 00:11:31.120]  以致信徒跟這些屬血氣的人
[00:11:31.120 --> 00:11:32.920]  身戰不休
[00:11:32.920 --> 00:11:35.720]  反而最終是兩敗俱傷
[00:11:35.720 --> 00:11:38.520]  另一個可能是因為已不鎖城
[00:11:38.520 --> 00:11:40.920]  是一個充滿異教
[00:11:40.920 --> 00:11:42.520]  所以已不鎖的信徒
[00:11:42.520 --> 00:11:44.720]  將某些人或者某些勢力
[00:11:44.720 --> 00:11:47.320]  受看為魔鬼的化身
[00:11:47.320 --> 00:11:49.320]  將他們妖魔化
[00:11:49.320 --> 00:11:51.720]  定為邪惡的勢力
[00:11:51.720 --> 00:11:54.120]  就好像美國過去
[00:11:54.120 --> 00:11:56.720]  還是北韓、伊拉克、伊朗
[00:11:56.720 --> 00:11:58.720]  為一些邪惡的重心
[00:11:58.720 --> 00:12:02.520]  甚至以大殺傷力的武器為理由
[00:12:02.520 --> 00:12:05.320]  出兵消滅某些國家
[00:12:05.320 --> 00:12:07.120]  可惜用人的方法
[00:12:07.120 --> 00:12:09.720]  撒旦魔鬼是不能夠
[00:12:09.720 --> 00:12:11.720]  被人在當中消滅
[00:12:11.720 --> 00:12:14.720]  所以今天任何人都可以被撒旦
[00:12:14.720 --> 00:12:19.120]  在當中利用成為撒旦的工具
[00:12:19.120 --> 00:12:23.720]  但他不會因此成為撒旦的化身
[00:12:23.720 --> 00:12:26.320]  正如彼得攔了耶穌
[00:12:26.320 --> 00:12:28.320]  上耶路撒冷受害
[00:12:28.320 --> 00:12:29.920]  耶穌斥責他
[00:12:29.920 --> 00:12:32.520]  撒旦退我後面去
[00:12:32.520 --> 00:12:34.720]  你是我的盤、絆腳石
[00:12:34.720 --> 00:12:37.920]  因為你不體會神的心意
[00:12:37.920 --> 00:12:40.720]  而體會了人的意思
[00:12:40.720 --> 00:12:44.120]  彼得是否因此成為撒旦的化身呢?
[00:12:44.120 --> 00:12:45.520]  當然不是
[00:12:45.520 --> 00:12:47.320]  當耶穌復活後
[00:12:47.320 --> 00:12:50.120]  他重新呼召彼得跟從他
[00:12:50.120 --> 00:12:51.920]  牧養他的羊
[00:12:51.920 --> 00:12:55.520]  還記不記得約拿的故事?
[00:12:55.520 --> 00:13:00.320]  尼美尼人的罪惡同樣很大
[00:13:00.320 --> 00:13:02.720]  他們犯的罪很邪惡
[00:13:02.720 --> 00:13:06.520]  但神沒有看他們為撒旦的化身
[00:13:06.520 --> 00:13:08.720]  只稱他們為左右手
[00:13:08.720 --> 00:13:11.320]  分不清的一群無知的人
[00:13:11.320 --> 00:13:13.320]  神很愛他們
[00:13:13.320 --> 00:13:15.720]  所以神就差派了約拿
[00:13:15.720 --> 00:13:18.120]  去傳福音給他們
[00:13:18.120 --> 00:13:19.320]  由此可見
[00:13:19.320 --> 00:13:22.520]  就算人多壞多罪大惡極
[00:13:22.520 --> 00:13:24.920]  聖經都清楚告訴我們
[00:13:24.920 --> 00:13:26.720]  神是討厭罪
[00:13:26.720 --> 00:13:28.520]  亦很愛罪人
[00:13:28.520 --> 00:13:31.120]  所以我們不要將人妖魔化
[00:13:31.120 --> 00:13:34.320]  將他看為我們的敵人
[00:13:34.320 --> 00:13:36.520]  當我預備這篇講道時
[00:13:36.520 --> 00:13:39.120]  我想起一位弟兄的見證
[00:13:39.120 --> 00:13:43.120]  這位弟兄很聽媽媽的話
[00:13:43.120 --> 00:13:46.320]  跟媽媽的感情非常好
[00:13:46.320 --> 00:13:50.720]  表面上媽媽和媳婦的關係很融洽
[00:13:50.720 --> 00:13:55.120]  但當兒子和媽媽獨處時
[00:13:55.120 --> 00:13:59.320]  媽媽很多時都會說媳婦很多壞話
[00:13:59.320 --> 00:14:04.320]  結果令弟兄和太太的關係受到影響
[00:14:04.320 --> 00:14:05.720]  直到有一天
[00:14:05.720 --> 00:14:07.720]  弟兄聽見一句話
[00:14:07.720 --> 00:14:10.520]  「配偶不是你的敵人
[00:14:10.520 --> 00:14:12.920]  真正的敵人是魔鬼」
[00:14:12.920 --> 00:14:15.120]  後來弟兄才醒覺
[00:14:15.120 --> 00:14:20.120]  覺得自己以前凡事都聽從媽媽的吩咐
[00:14:20.120 --> 00:14:22.120]  自己不懂分辨
[00:14:22.120 --> 00:14:24.120]  其實是自己的餘孝
[00:14:24.120 --> 00:14:25.720]  後來他覺悟後
[00:14:25.720 --> 00:14:29.120]  和太太的關係逐漸改善
[00:14:29.120 --> 00:14:30.920]  親愛的弟兄姊妹
[00:14:30.920 --> 00:14:34.720]  撒旦的攻擊很少明刀明槍
[00:14:34.720 --> 00:14:36.720]  不會像電影的橋段
[00:14:36.720 --> 00:14:40.520]  突然出現恐怖的樣子
[00:14:40.520 --> 00:14:43.520]  令你受嚇一番
[00:14:43.520 --> 00:14:44.920]  要你受煩
[00:14:44.920 --> 00:14:47.520]  反而他會化作光明的天使
[00:14:47.520 --> 00:14:50.520]  使我們容易掉入陷阱
[00:14:50.520 --> 00:14:53.920]  又或者像John Stott牧師在當中說
[00:14:53.920 --> 00:14:56.120]  魔鬼最厲害的武器
[00:14:56.120 --> 00:15:00.720]  就是成功告訴我們世上沒有它的存在
[00:15:00.720 --> 00:15:04.520]  特別是科技發達的年代
[00:15:04.520 --> 00:15:07.520]  我們沒有想過撒旦的攻擊
[00:15:07.520 --> 00:15:09.520]  會在我們家裏面
[00:15:09.520 --> 00:15:11.520]  又或者在我們的職場
[00:15:11.520 --> 00:15:13.920]  甚至在教會當中
[00:15:13.920 --> 00:15:15.720]  所以保羅教導我們
[00:15:15.720 --> 00:15:17.320]  我們真正的敵人
[00:15:17.320 --> 00:15:20.120]  並不是地上國家的領袖
[00:15:20.120 --> 00:15:22.120]  也不是家裏的人
[00:15:22.120 --> 00:15:25.520]  也不是公司裏面的上司或者下屬
[00:15:25.520 --> 00:15:29.120]  更加不是你身邊教會的弟兄姊妹
[00:15:29.120 --> 00:15:31.320]  我們真真正正的敵人
[00:15:31.320 --> 00:15:33.520]  就是邪靈撒旦
[00:15:33.520 --> 00:15:37.320]  他們要破壞各與各之間的關係
[00:15:37.320 --> 00:15:39.520]  要造成很多的糾紛
[00:15:39.520 --> 00:15:42.920]  家庭的夫婦關係要令他們不和
[00:15:42.920 --> 00:15:46.120]  令父母和子女的關係疏離
[00:15:46.120 --> 00:15:47.520]  無計傾
[00:15:47.520 --> 00:15:50.720]  他要破壞教會弟兄姊妹相愛的關係
[00:15:50.720 --> 00:15:54.320]  製造各種各樣的是非
[00:15:54.320 --> 00:15:58.320]  總是要破壞人與人之間合一的關係
[00:15:58.320 --> 00:16:00.320]  破壞神工作
[00:16:00.320 --> 00:16:02.720]  破壞福音裏面的工作
[00:16:02.720 --> 00:16:06.120]  並且引誘人在當中遠離神
[00:16:06.120 --> 00:16:09.320]  所以保羅第一方面要提醒我們
[00:16:09.320 --> 00:16:11.320]  我們要靠著主的剛強
[00:16:11.320 --> 00:16:13.520]  抵擋魔鬼撒旦
[00:16:13.520 --> 00:16:16.120]  當我們清楚真正的仇敵
[00:16:16.120 --> 00:16:18.120]  就是魔鬼撒旦的時候
[00:16:18.120 --> 00:16:20.520]  第二方面保羅要告訴我們
[00:16:20.520 --> 00:16:22.920]  我們要站立得穩
[00:16:22.920 --> 00:16:25.720]  要穿戴全副的軍裝
[00:16:25.720 --> 00:16:29.320]  我們一起去讀第十三到第十七節
[00:16:29.320 --> 00:16:33.520]  所以要拿起神所賜的全副軍裝
[00:16:33.520 --> 00:16:36.920]  好在邪惡的日子能抵擋仇敵
[00:16:36.920 --> 00:16:40.920]  並且完成了一切後還能站立得住
[00:16:40.920 --> 00:16:42.920]  所以要站穩了
[00:16:42.920 --> 00:16:45.720]  用真理當作帶子束腰
[00:16:45.720 --> 00:16:48.720]  用公義當作護心鏡遮空
[00:16:48.720 --> 00:16:52.920]  又用和平的福音
[00:16:52.920 --> 00:16:56.520]  當作預備走路的鞋穿在腳上
[00:16:56.520 --> 00:16:59.920]  此外要拿信德當作盾牌
[00:16:59.920 --> 00:17:04.120]  用來撲滅冷惡者一切消著的箭
[00:17:04.120 --> 00:17:06.720]  要戴上救恩的頭盔
[00:17:06.720 --> 00:17:08.920]  拿著聖靈的寶劍
[00:17:08.920 --> 00:17:10.920]  就是神的道
[00:17:10.920 --> 00:17:13.520]  當我們清楚真正的敵人
[00:17:13.520 --> 00:17:16.120]  我們才可以在當中
[00:17:16.120 --> 00:17:19.320]  去贏到這場真正的戰爭
[00:17:19.320 --> 00:17:23.320]  一般的真正我們知道敵人是誰
[00:17:23.320 --> 00:17:26.720]  但我們也知道他在哪一個地方
[00:17:26.720 --> 00:17:29.920]  然後會派出軍隊在當中出戰
[00:17:29.920 --> 00:17:33.720]  但以弗所書提及的真戰卻是不同
[00:17:33.720 --> 00:17:37.720]  神母吩咐信徒在當中去打撒旦
[00:17:37.720 --> 00:17:40.920]  而是在第三節提醒我們
[00:17:40.920 --> 00:17:43.320]  要我們在當中去抵擋
[00:17:43.320 --> 00:17:45.120]  抵擋撒旦的攻擊
[00:17:45.120 --> 00:17:47.920]  何時?就是邪惡的日子
[00:17:47.920 --> 00:17:50.320]  就是在這個末世的時代
[00:17:50.320 --> 00:17:52.520]  即是這場真戰
[00:17:52.520 --> 00:17:56.720]  我們不是四處去找撒旦魔鬼來打他
[00:17:56.720 --> 00:17:59.320]  而是我們在地上的生活
[00:17:59.320 --> 00:18:03.120]  隨時要抵擋撒旦魔鬼的攻擊
[00:18:03.120 --> 00:18:06.120]  因為魔鬼就是象魔鬼
[00:18:06.120 --> 00:18:07.520]  咆哮的獅子
[00:18:07.520 --> 00:18:10.320]  在地上尋找可吞吃的人
[00:18:10.320 --> 00:18:12.720]  所以波羅在這裡用了一個
[00:18:12.720 --> 00:18:14.920]  大家當時很熟悉的形象
[00:18:14.920 --> 00:18:17.520]  解釋如何在當中去抵擋
[00:18:17.520 --> 00:18:20.920]  這個空中執政掌權魔鬼的勢力
[00:18:20.920 --> 00:18:24.920]  就是穿上神所賜的我們的軍裝
[00:18:24.920 --> 00:18:26.920]  抵擋魔鬼的詭計
[00:18:26.920 --> 00:18:30.320]  才能夠在當中去站立得住
[00:18:30.320 --> 00:18:33.120]  這場真戰原文的意思
[00:18:33.120 --> 00:18:34.720]  是在說「摔跤」
[00:18:34.720 --> 00:18:38.320]  是一場賣身的肉搏的戰鬥
[00:18:38.320 --> 00:18:40.920]  撒旦用的詭計和伎倆
[00:18:40.920 --> 00:18:43.120]  誠檢告訴我們
[00:18:43.120 --> 00:18:45.920]  來來去去只有那幾招
[00:18:45.920 --> 00:18:49.320]  並不需要我們用很高的智慧
[00:18:49.320 --> 00:18:51.320]  才能夠在當中識破
