
[00:00:00.000 --> 00:00:02.000]  我們開始講到之前
[00:02:12.000 --> 00:02:14.000]  你經常看到這個標誌
[00:02:14.000 --> 00:02:16.000]  就是很流行的
[00:02:16.000 --> 00:02:18.000]  不過有些粉絲
[00:02:18.000 --> 00:02:20.000]  他們的心態是
[00:02:20.000 --> 00:02:23.000]  擔心一旦太投入
[00:02:23.000 --> 00:02:25.000]  就抽不到身
[00:02:25.000 --> 00:02:28.000]  太認真又會傷身
[00:02:28.000 --> 00:02:30.000]  最好是點到即止
[00:02:30.000 --> 00:02:32.000]  就不用怎麼犧牲
[00:02:32.000 --> 00:02:35.000]  反觀我們今天的信仰
[00:02:35.000 --> 00:02:39.000]  會不會都有點像粉絲
[00:02:39.000 --> 00:02:40.000]  我們會怎樣
[00:02:40.000 --> 00:02:43.000]  我們可能會出席所有的聚會
[00:02:43.000 --> 00:02:44.000]  崇拜
[00:02:44.000 --> 00:02:47.000]  但我們會很遙遠地仰慕神
[00:02:47.000 --> 00:02:50.000]  但未必會緊緊地
[00:02:50.000 --> 00:02:52.000]  跟貼神的心意
[00:02:52.000 --> 00:02:55.000]  怎樣去委身跟從祂
[00:02:55.000 --> 00:02:57.000]  我們可能會花很多時間
[00:02:57.000 --> 00:02:59.000]  去上一些課程
[00:02:59.000 --> 00:03:02.000]  但未必會在日常生活裡
[00:03:02.000 --> 00:03:05.000]  去實踐我們的信仰
[00:03:05.000 --> 00:03:07.000]  我們可能會在想
[00:03:07.000 --> 00:03:08.000]  這個信仰
[00:03:08.000 --> 00:03:11.000]  可以怎樣幫我解決我的問題呢
[00:03:11.000 --> 00:03:14.000]  究竟信耶穌有什麼好處呢
[00:03:14.000 --> 00:03:16.000]  但未必會問
[00:03:16.000 --> 00:03:18.000]  究竟我們自己
[00:03:18.000 --> 00:03:21.000]  應該付上什麼代價呢
[00:03:21.000 --> 00:03:22.000]  頂姐妹
[00:03:22.000 --> 00:03:25.000]  究竟我們是耶穌的跟隨者
[00:03:25.000 --> 00:03:28.000]  還是祂的粉絲呢
[00:03:28.000 --> 00:03:30.000]  現在就讓我們一起
[00:03:30.000 --> 00:03:34.000]  去探索一下跟隨主之旅
[00:03:34.000 --> 00:03:36.000]  今天是教會崇拜主題
[00:03:36.000 --> 00:03:38.000]  破繭的蛻變
[00:03:38.000 --> 00:03:41.000]  《馬可福音講道》系列第二講
[00:03:41.000 --> 00:03:43.000]  在四卷福音書裡
[00:03:43.000 --> 00:03:46.000]  《馬可福音》是最短的一卷書
[00:03:46.000 --> 00:03:50.000]  它以簡潔、握要的敘述方式
[00:03:50.000 --> 00:03:52.000]  將耶穌基督的一生
[00:03:52.000 --> 00:03:54.000]  呈現在人的面前
[00:03:54.000 --> 00:03:58.000]  透過認識耶穌基督的說話、工作
[00:03:58.000 --> 00:03:59.000]  我們可以明白
[00:03:59.000 --> 00:04:03.000]  神的屬性、祂的身份和作為
[00:04:03.000 --> 00:04:05.000]  上回就講到
[00:04:05.000 --> 00:04:07.000]  我記得是Gloria牧師
[00:04:07.000 --> 00:04:11.000]  她講到耶穌就是上帝的兒子
[00:04:11.000 --> 00:04:13.000]  是福音的起頭
[00:04:13.000 --> 00:04:16.000]  介紹了施洗約翰的事工
[00:04:16.000 --> 00:04:20.000]  和耶穌如何受洗、受試探
[00:04:20.000 --> 00:04:22.000]  這一切都印證了
[00:04:22.000 --> 00:04:26.000]  這位耶穌就是舊約裡所預言的
[00:04:26.000 --> 00:04:30.000]  那位救主和審判的主
[00:04:30.000 --> 00:04:32.000]  今天我宣講的經文
[00:04:32.000 --> 00:04:36.000]  是《馬可福音》一章十六至三十九節
[00:04:36.000 --> 00:04:40.000]  耶穌首先在加利利開始了
[00:04:40.000 --> 00:04:43.000]  祂作為尼采亞的侍奉
[00:04:43.000 --> 00:04:46.000]  祂在那裡呼召了第一批的門徒
[00:04:46.000 --> 00:04:50.000]  接著就趕鬼、醫病和傳福音
[00:04:50.000 --> 00:04:52.000]  展現了耶穌作為神兒子
[00:04:52.000 --> 00:04:54.000]  祂很有權柄的一面
[00:04:54.000 --> 00:04:56.000]  門徒又被呼召
[00:04:56.000 --> 00:05:01.000]  親眼目睹耶穌所做的一切事
[00:05:01.000 --> 00:05:02.000]  從很遠望
[00:05:02.000 --> 00:05:04.000]  到很靠近的
[00:05:04.000 --> 00:05:07.000]  認識耶穌真實的一面
[00:05:07.000 --> 00:05:12.000]  他們最後能夠義無反顧地跟隨著
[00:05:12.000 --> 00:05:16.000]  其中其實是經歷了一段相當長的時間
[00:05:16.000 --> 00:05:19.000]  盼望透過今天的訊息
[00:05:19.000 --> 00:05:21.000]  讓我們來思考一下
[00:05:21.000 --> 00:05:24.000]  究竟跟隨著是什麼意思呢?
[00:05:24.000 --> 00:05:27.000]  究竟我們是帶著什麼心態
[00:05:27.000 --> 00:05:30.000]  什麼動機來跟隨著呢?
[00:05:30.000 --> 00:05:33.000]  我們只是耶穌的粉絲
[00:05:33.000 --> 00:05:38.000]  還是真真實實的耶穌的跟隨者呢?
[00:05:38.000 --> 00:05:42.000]  我們一起去讀馬克福音1:16-20
[00:05:42.000 --> 00:05:46.000]  「耶穌信著加里利的海邊走
[00:05:46.000 --> 00:05:52.000]  看見西門和西門的兄弟安德烈在海裡撒網
[00:05:52.000 --> 00:05:54.000]  他們本是打魚的
[00:05:54.000 --> 00:05:58.000]  耶穌對他們說:來跟從我
[00:05:58.000 --> 00:06:01.000]  我要叫你們得人如得魚一樣
[00:06:01.000 --> 00:06:04.000]  他們就立刻撒網
[00:06:04.000 --> 00:06:06.000]  跟從了他
[00:06:06.000 --> 00:06:08.000]  耶穌稍往前走
[00:06:08.000 --> 00:06:16.000]  又見西比泰的兒子雅各和雅各的兄弟約翰在船上保網
[00:06:16.000 --> 00:06:19.000]  耶穌隨即招呼他們
[00:06:19.000 --> 00:06:25.000]  他們就把父親西比泰和故宮人留在船上
[00:06:25.000 --> 00:06:27.000]  跟從耶穌去了」
[00:06:27.000 --> 00:06:30.000]  首先當我們跟從主的時候
[00:06:30.000 --> 00:06:33.000]  就要清楚跟從主的動機
[00:06:33.000 --> 00:06:37.000]  這段經文記載了耶穌出來傳道
[00:06:37.000 --> 00:06:41.000]  他帶著神的權柄去呼召了四個人
[00:06:41.000 --> 00:06:44.000]  這四個人有幾個共通點
[00:06:44.000 --> 00:06:48.000]  第一,除了他們全部都是男人之外
[00:06:48.000 --> 00:06:51.000]  還有他們之間有親戚關係
[00:06:51.000 --> 00:06:54.000]  例如安德烈和彼得是兄弟
[00:06:54.000 --> 00:06:56.000]  雅各和約翰也是
[00:06:56.000 --> 00:06:58.000]  第二個共通點
[00:06:58.000 --> 00:07:01.000]  他們從事同一個職業
[00:07:01.000 --> 00:07:04.000]  是打魚
[00:07:04.000 --> 00:07:08.000]  相信是因為當時在加利利一帶的地理環境
[00:07:08.000 --> 00:07:12.000]  是相當適合捕魚業的發展
[00:07:12.000 --> 00:07:14.000]  所以很多人都入了行
[00:07:14.000 --> 00:07:16.000]  還靠他們謀生
[00:07:16.000 --> 00:07:18.000]  第三個共通點
[00:07:18.000 --> 00:07:21.000]  就是他們的社會地位
[00:07:21.000 --> 00:07:23.000]  是一般普通人
[00:07:23.000 --> 00:07:24.000]  普通百姓
[00:07:24.000 --> 00:07:27.000]  沒有受過什麼高等教育
[00:07:27.000 --> 00:07:29.000]  也不是什麼宗教領袖
[00:07:29.000 --> 00:07:31.000]  或者聖經學者
[00:07:31.000 --> 00:07:32.000]  或者什麼官員
[00:07:32.000 --> 00:07:34.000]  都不是
[00:07:34.000 --> 00:07:37.000]  但耶穌就呼召他們跟從他
[00:07:37.000 --> 00:07:41.000]  叫他們得人如得魚一樣
[00:07:41.000 --> 00:07:46.000]  在這段裡面出現了有三次跟從這個字
[00:07:46.000 --> 00:07:52.000]  分別在第十七、十八和二十節出現
[00:07:52.000 --> 00:07:56.000]  凡是重要的事要說三次
[00:07:56.000 --> 00:08:00.000]  跟從在第十七和二十節
[00:08:00.000 --> 00:08:03.000]  有一個希臘文叫Opisso
[00:08:03.000 --> 00:08:05.000]  這是一個介詞
[00:08:05.000 --> 00:08:07.000]  即是在之後
[00:08:07.000 --> 00:08:10.000]  在什麼什麼後面的意思
[00:08:10.000 --> 00:08:14.000]  而十八節是一個動詞
[00:08:14.000 --> 00:08:16.000]  叫Aquilufeo
[00:08:16.000 --> 00:08:19.000]  雖然這兩個字是不同的字
[00:08:19.000 --> 00:08:22.000]  都是指跟從某人的後面
[00:08:22.000 --> 00:08:26.000]  和願意做他的門徒的意思
[00:08:26.000 --> 00:08:30.000]  如果我們代入當時的情景
[00:08:30.000 --> 00:08:33.000]  忽然間有個人走過來跟你說
[00:08:33.000 --> 00:08:35.000]  喂,你跟我
[00:08:35.000 --> 00:08:37.000]  不知道你在想什麼呢
[00:08:37.000 --> 00:08:40.000]  咦,是不是騙案來的
[00:08:40.000 --> 00:08:42.000]  你認識我的嗎
[00:08:42.000 --> 00:08:43.000]  我為什麼要跟你
[00:08:43.000 --> 00:08:45.000]  有什麼好處
[00:08:45.000 --> 00:08:47.000]  是不是包我三餐住宿
[00:08:47.000 --> 00:08:49.000]  如果我沒事做
[00:08:49.000 --> 00:08:51.000]  我搞什麼衛生
[00:08:51.000 --> 00:08:52.000]  我丟下我家人
[00:08:52.000 --> 00:08:54.000]  誰照顧他們
[00:08:54.000 --> 00:08:55.000]  還有啊
[00:08:55.000 --> 00:08:57.000]  我現在還有我自己的工作
[00:08:57.000 --> 00:08:59.000]  我有個家庭
[00:08:59.000 --> 00:09:01.000]  我又有我的財產
[00:09:01.000 --> 00:09:03.000]  說不定過多幾年
[00:09:03.000 --> 00:09:08.000]  我開一間漁業跨國企業公司
[00:09:08.000 --> 00:09:10.000]  也說不定
[00:09:10.000 --> 00:09:13.000]  耶穌好像也見過你
[00:09:13.000 --> 00:09:17.000]  不過你好像是那些三無人士
[00:09:17.000 --> 00:09:18.000]  什麼三無
[00:09:18.000 --> 00:09:19.000]  沒有固定收入
[00:09:19.000 --> 00:09:20.000]  居無定所
[00:09:20.000 --> 00:09:22.000]  又沒有後台
[00:09:22.000 --> 00:09:24.000]  是一個四處漂泊
[00:09:24.000 --> 00:09:26.000]  方向未明的傳道人
[00:09:26.000 --> 00:09:29.000]  我為什麼要跟你
[00:09:29.000 --> 00:09:31.000]  可能我們心裡有些掙扎
[00:09:31.000 --> 00:09:33.000]  或者有些疑慮
[00:09:33.000 --> 00:09:35.000]  都是人之常情
[00:09:35.000 --> 00:09:38.000]  甚至對耶穌的呼召
[00:09:38.000 --> 00:09:41.000]  也會參雜了一些其他的動機
[00:09:41.000 --> 00:09:43.000]  我記得我讀中學的時候
[00:09:43.000 --> 00:09:45.000]  是一間教會學校
[00:09:45.000 --> 00:09:48.000]  我記得當時剛升班
[00:09:48.000 --> 00:09:50.000]  升班只有我一個
[00:09:50.000 --> 00:09:51.000]  升到那一班
[00:09:51.000 --> 00:09:53.000]  所以全班同學
[00:09:53.000 --> 00:09:55.000]  我都不認識他們
[00:09:55.000 --> 00:09:58.000]  但很多是基督徒
[00:09:58.000 --> 00:10:00.000]  基督徒他們的樣子
[00:10:00.000 --> 00:10:02.000]  就好像天使一樣
[00:10:02.000 --> 00:10:04.000]  我不知道你覺得
[00:10:04.000 --> 00:10:06.000]  基督徒好像天使
[00:10:06.000 --> 00:10:07.000]  很好
[00:10:07.000 --> 00:10:09.000]  經常笑著
[00:10:09.000 --> 00:10:12.000]  很有愛心
[00:10:12.000 --> 00:10:14.000]  又樂於助人
[00:10:14.000 --> 00:10:17.000]  還有我發現一件事
[00:10:17.000 --> 00:10:19.000]  就是當有同學
[00:10:19.000 --> 00:10:22.000]  他說決志信耶穌的時候
[00:10:22.000 --> 00:10:25.000]  他們簡直很歡呼
[00:10:25.000 --> 00:10:27.000]  很喜歡你
[00:10:27.000 --> 00:10:30.000]  然後我承認
[00:10:30.000 --> 00:10:32.000]  我當時真的有一點
[00:10:32.000 --> 00:10:34.000]  想認識多一點朋友
[00:10:34.000 --> 00:10:36.000]  想跟他們熟一點
[00:10:36.000 --> 00:10:38.000]  又或者想這個群體接受多一點
[00:10:38.000 --> 00:10:40.000]  所以我相信了耶穌
[00:10:40.000 --> 00:10:44.000]  但是後來慢慢認識多了這個信仰
[00:10:44.000 --> 00:10:46.000]  就更加清楚自己
[00:10:46.000 --> 00:10:49.000]  為什麼要毀身去跟從主
[00:10:49.000 --> 00:10:50.000]  丙姐妹
[00:10:50.000 --> 00:10:53.000]  不知道今天我們帶著什麼動機
[00:10:53.000 --> 00:10:55.000]  去跟從主呢?
[00:10:55.000 --> 00:10:57.000]  無可否認
[00:10:57.000 --> 00:10:59.000]  其實有很多人都帶著
[00:10:59.000 --> 00:11:02.000]  不同的動機來去信耶穌
[00:11:02.000 --> 00:11:05.000]  覺得信耶穌有很多好處
[00:11:05.000 --> 00:11:07.000]  大家想想有什麼好處
[00:11:07.000 --> 00:11:12.000]  有人希望子女可以讀到教會學校
[00:11:12.000 --> 00:11:13.000]  所以信耶穌
[00:11:13.000 --> 00:11:17.000]  有人為了找個基督徒伴侶結婚
[00:11:17.000 --> 00:11:18.000]  所以信耶穌
[00:11:18.000 --> 00:11:21.000]  有人希望認識多一些人
[00:11:21.000 --> 00:11:23.000]  令他的事業有幫助
[00:11:23.000 --> 00:11:25.000]  所以信耶穌
[00:11:25.000 --> 00:11:26.000]  有人更加覺得
[00:11:26.000 --> 00:11:27.000]  信了耶穌之後
[00:11:27.000 --> 00:11:29.000]  家宅會平安
[00:11:29.000 --> 00:11:30.000]  家庭會幸福美滿
[00:11:30.000 --> 00:11:33.000]  有沒有人覺得是這樣的?
[00:11:33.000 --> 00:11:35.000]  有沒有認識這樣的朋友?
[00:11:35.000 --> 00:11:36.000]  我不是說你
[00:11:36.000 --> 00:11:38.000]  認識這樣的朋友
[00:11:38.000 --> 00:11:40.000]  有沒有認識這樣的朋友
[00:11:40.000 --> 00:11:41.000]  這樣想?
[00:11:41.000 --> 00:11:42.000]  不是你
[00:11:42.000 --> 00:11:43.000]  OK
[00:11:43.000 --> 00:11:45.000]  應該大家都認識的
[00:11:45.000 --> 00:11:47.000]  有這樣的朋友
[00:11:47.000 --> 00:11:49.000]  如果我們以為
[00:11:49.000 --> 00:11:54.000]  信耶穌就等於人生一帆風順
[00:11:54.000 --> 00:11:56.000]  或者沒有病沒有痛
[00:11:56.000 --> 00:11:58.000]  事業有成的話
[00:11:58.000 --> 00:12:01.000]  我們可能就很失望
[00:12:01.000 --> 00:12:03.000]  因為我們的人生
[00:12:03.000 --> 00:12:07.000]  一定會遇到困難遇到挫折
[00:12:07.000 --> 00:12:11.000]  根本沒有人可以例外
[00:12:11.000 --> 00:12:13.000]  說回那幾位漁夫
[00:12:13.000 --> 00:12:16.000]  究竟為什麼他們要跟從主呢?
[00:12:16.000 --> 00:12:18.000]  為什麼他們的反應
[00:12:18.000 --> 00:12:21.000]  可以這麼快這麼迅速呢?
[00:12:21.000 --> 00:12:24.000]  當我們看其他福音書的記載的時候
[00:12:24.000 --> 00:12:27.000]  就知道耶穌其實傳道
[00:12:27.000 --> 00:12:29.000]  都傳了一段日子
[00:12:29.000 --> 00:12:31.000]  才去呼召門徒
[00:12:31.000 --> 00:12:34.000]  而這件事更加是在
[00:12:34.000 --> 00:12:38.000]  施洗約翰坐牢之後才發生的
[00:12:38.000 --> 00:12:42.000]  在約翰福音一章記載
[00:12:42.000 --> 00:12:45.000]  施洗約翰一直都說
[00:12:45.000 --> 00:12:47.000]  我不是基督
[00:12:47.000 --> 00:12:49.000]  我不是尼塞亞
[00:12:49.000 --> 00:12:51.000]  那位耶穌才是
[00:12:51.000 --> 00:12:56.000]  安德烈原本是施洗約翰的門徒
[00:12:56.000 --> 00:12:59.000]  他一直都有聽過耶穌的大名
[00:12:59.000 --> 00:13:01.000]  可能聽過他的道
[00:13:01.000 --> 00:13:04.000]  他聽了約翰的指示
[00:13:04.000 --> 00:13:07.000]  於是他後來都轉變態度
[00:13:07.000 --> 00:13:09.000]  去跟隨耶穌
[00:13:09.000 --> 00:13:12.000]  還叫了自己的兄弟一起去跟隨
[00:13:12.000 --> 00:13:16.000]  而在路加福音五章裡記載了
[00:13:16.000 --> 00:13:19.000]  彼得後來因為一網多魚
[00:13:19.000 --> 00:13:21.000]  捕了很多魚之後
[00:13:21.000 --> 00:13:23.000]  他才去回應跟從主的
[00:13:23.000 --> 00:13:27.000]  所以這裡很明顯地說到
[00:13:27.000 --> 00:13:32.000]  其實這幾個人都對耶穌有些認識
[00:13:32.000 --> 00:13:34.000]  起碼不是第一次見
[00:13:34.000 --> 00:13:38.000]  就立刻說要跟從他
[00:13:38.000 --> 00:13:41.000]  至於他們為什麼要跟從主
[00:13:41.000 --> 00:13:45.000]  其實經文是沒有交代真正的原因
[00:13:45.000 --> 00:13:48.000]  不過當中也有很多猜測
[00:13:48.000 --> 00:13:51.000]  例如是否經濟不景氣
[00:13:51.000 --> 00:13:53.000]  所以不打魚了
[00:13:53.000 --> 00:13:54.000]  就去轉行
[00:13:54.000 --> 00:13:56.000]  又或者是否他們覺得
[00:13:56.000 --> 00:13:58.000]  這就是他們一直期待的彌賽
[00:13:58.000 --> 00:14:00.000]  終於出現了
[00:14:00.000 --> 00:14:01.000]  所以孤注一擲
[00:14:01.000 --> 00:14:03.000]  現在我就跟從他
[00:14:03.000 --> 00:14:05.000]  又或者他們是否想著
[00:14:05.000 --> 00:14:08.000]  跟從耶穌一定有好處
[00:14:08.000 --> 00:14:09.000]  為什麼這樣說呢
[00:14:09.000 --> 00:14:12.000]  因為後來雅各和約翰
[00:14:12.000 --> 00:14:17.000]  曾經向耶穌要求坐在他旁邊
[00:14:17.000 --> 00:14:21.000]  有人想做他的左臣右相
[00:14:21.000 --> 00:14:24.000]  另外中間有人
[00:14:24.000 --> 00:14:27.000]  也是為了有飽飯吃
[00:14:27.000 --> 00:14:29.000]  去跟隨耶穌
[00:14:29.000 --> 00:14:31.000]  因為在五餅二魚
[00:14:31.000 --> 00:14:34.000]  就是餵飽了五千人之後
[00:14:34.000 --> 00:14:37.000]  其實多了人跟從主
[00:14:37.000 --> 00:14:42.000]  不過無論那些門徒跟從主
[00:14:42.000 --> 00:14:44.000]  是基於什麼原因
[00:14:44.000 --> 00:14:46.000]  是為了名聲也好
[00:14:46.000 --> 00:14:49.000]  是為了利益也好
[00:14:49.000 --> 00:14:53.000]  這裡作者似乎更加想強調的是
[00:14:53.000 --> 00:14:56.000]  耶穌呼召的權兵
[00:14:56.000 --> 00:15:00.000]  就像一道很嚴厲的命令
[00:15:00.000 --> 00:15:02.000]  使人信服
[00:15:02.000 --> 00:15:05.000]  願意成為耶穌的門徒
[00:15:05.000 --> 00:15:08.000]  成為耶穌的跟隨者
[00:15:08.000 --> 00:15:10.000]  可能我們會說
[00:15:10.000 --> 00:15:14.000]  我當然不是因為有好處才跟耶穌
[00:15:14.000 --> 00:15:16.000]  剛才看到沒有人舉手
[00:15:16.000 --> 00:15:19.000]  我不是因為好處跟耶穌
[00:15:19.000 --> 00:15:23.000]  我只是想簡單地回教會
[00:15:23.000 --> 00:15:25.000]  有沒有這樣的朋友?
[00:15:25.000 --> 00:15:27.000]  先不要舉手
[00:15:27.000 --> 00:15:30.000]  你說我沒有想那麼多
[00:15:30.000 --> 00:15:33.000]  我只是想普通地信耶穌
[00:15:33.000 --> 00:15:35.000]  沒有想那麼迷的
[00:15:35.000 --> 00:15:37.000]  什麼要侍奉
[00:15:37.000 --> 00:15:38.000]  教會幫手
[00:15:38.000 --> 00:15:41.000]  或者什麼要奉獻自己
[00:15:41.000 --> 00:15:44.000]  我只是想簡單地回教會
[00:15:44.000 --> 00:15:47.000]  做個平順徒
[00:15:47.000 --> 00:15:50.000]  我想說我們信耶穌
[00:15:50.000 --> 00:15:53.000]  我們就是耶穌的門徒
[00:15:53.000 --> 00:15:57.000]  其實是沒有分順徒和平順徒
[00:15:57.000 --> 00:16:00.000]  耶穌在路加福音9章23節
[00:16:00.000 --> 00:16:02.000]  很明確地告訴我們
[00:16:02.000 --> 00:16:04.000]  若有人要跟從我
[00:16:04.000 --> 00:16:10.000]  就當這幾天天背起他的十字架來跟從我
[00:16:10.000 --> 00:16:16.000]  德國神學家潘霍華在他的著作《追隨基督》裡提到
[00:16:16.000 --> 00:16:18.000]  當基督呼召一個人
[00:16:18.000 --> 00:16:23.000]  他就是叫這個人來受死
[00:16:23.000 --> 00:16:27.000]  所以信耶穌跟從主
[00:16:27.000 --> 00:16:29.000]  其實就是作門徒
[00:16:29.000 --> 00:16:32.000]  其實一點都不簡單
[00:16:32.000 --> 00:16:33.000]  不隨便
[00:16:33.000 --> 00:16:34.000]  不輕散
[00:16:34.000 --> 00:16:36.000]  還有很多負擔
[00:16:36.000 --> 00:16:40.000]  還要寫幾信服上帝的旨意
[00:16:40.000 --> 00:16:42.000]  可能還會受到逼迫
[00:16:42.000 --> 00:16:44.000]  受苦
[00:16:44.000 --> 00:16:47.000]  甚至失去性命
[00:16:47.000 --> 00:16:52.000]  但這才是跟隨耶穌的真實寫照
[00:16:52.000 --> 00:16:53.000]  弟兄姊妹
[00:16:53.000 --> 00:16:57.000]  我們準備好受苦受死
[00:16:57.000 --> 00:17:03.000]  今天我們仍然願意勇敢地回應神的呼召
[00:17:03.000 --> 00:17:05.000]  去跟從祂嗎?
[00:17:05.000 --> 00:17:08.000]  願不願意?
[00:17:08.000 --> 00:17:09.000]  舉手
[00:17:09.000 --> 00:17:10.000]  OK
[00:17:10.000 --> 00:17:12.000]  非常好
[00:17:12.000 --> 00:17:15.000]  我邀請弟兄姊妹一起去讀
[00:17:15.000 --> 00:17:20.000]  《馬可福音》一章21至22節
[00:17:20.000 --> 00:17:22.000]  「到了加伯隆
[00:17:22.000 --> 00:17:26.000]  耶穌就在安息日進了會堂教訓人
[00:17:26.000 --> 00:17:29.000]  眾人很稀奇祂的教訓
[00:17:29.000 --> 00:17:30.000]  因為祂教訓他們
[00:17:30.000 --> 00:17:32.000]  正像有權柄的人
[00:17:32.000 --> 00:17:35.000]  不像民事」
[00:17:35.000 --> 00:17:37.000]  跟從主的時候
[00:17:37.000 --> 00:17:41.000]  要認識跟從主的對象是怎樣
[00:17:41.000 --> 00:17:45.000]  這段記載了耶穌傳道的初期
[00:17:45.000 --> 00:17:50.000]  在會堂交道和講鬼的經歷
[00:17:50.000 --> 00:17:52.000]  這段有兩個場景
[00:17:52.000 --> 00:17:56.000]  第一個場景是21及22節
[00:17:56.000 --> 00:18:00.000]  敘述了耶穌在加伯隆這個地方
[00:18:00.000 --> 00:18:03.000]  祂在安息日進入會堂
[00:18:03.000 --> 00:18:06.000]  做客席講師
[00:18:06.000 --> 00:18:09.000]  留意當時的民事
[00:18:09.000 --> 00:18:12.000]  主要是研究舊約律法
[00:18:12.000 --> 00:18:15.000]  解釋舊約經文的專家
[00:18:15.000 --> 00:18:18.000]  就像現在神學院的老師
[00:18:18.000 --> 00:18:20.000]  學識很廣博
[00:18:20.000 --> 00:18:24.000]  也有權威性的地位
[00:18:24.000 --> 00:18:28.000]  但是會眾聽完耶穌的教導之後
[00:18:28.000 --> 00:18:30.000]  第一時間的反應是怎樣?
[00:18:30.000 --> 00:18:33.000]  哇! 稀奇! 驚訝!
[00:18:33.000 --> 00:18:35.000]  為什麼呢?
[00:18:35.000 --> 00:18:39.000]  因為耶穌的教導和民事很不同
[00:18:39.000 --> 00:18:44.000]  民事只是死守律法的條文
[00:18:44.000 --> 00:18:47.000]  扭曲律法真正的意義
[00:18:47.000 --> 00:18:49.000]  但耶穌就很不同
[00:18:49.000 --> 00:18:52.000]  耶穌不是死守律法
[00:18:52.000 --> 00:18:55.000]  祂是從人的角度出發
[00:18:55.000 --> 00:18:58.000]  祂是為了人的好處
[00:18:58.000 --> 00:19:03.000]  所以耶穌的教導充滿權柄
[00:19:03.000 --> 00:19:06.000]  但當人有權柄的時候
[00:19:06.000 --> 00:19:10.000]  越是要小心地運用
[00:19:10.000 --> 00:19:12.000]  在我們生活的群體裡
[00:19:12.000 --> 00:19:15.000]  無論是家庭、學校、教會
[00:19:15.000 --> 00:19:16.000]  在公司裡
[00:19:16.000 --> 00:19:21.000]  其實都有很多不同的權威或權柄
[00:19:21.000 --> 00:19:25.000]  權柄可以帶來某種自由
[00:19:25.000 --> 00:19:28.000]  或者是更多地位
[00:19:28.000 --> 00:19:30.000]  讚許一些資源
[00:19:30.000 --> 00:19:32.000]  甚至被服侍的機會
[00:19:32.000 --> 00:19:36.000]  但同時也會帶來很多危險
