
[00:00:00.000 --> 00:00:02.000]  大英姐妹,早安!
[00:11:16.000 --> 00:11:17.400]  他提到有大衛
[00:11:17.400 --> 00:11:22.000]  所以就會將他都說成是大衛的詩
[00:11:22.000 --> 00:11:27.800]  我們看到大衛是用第三身來稱呼
[00:11:27.800 --> 00:11:30.800]  詩人用第三身來代替大衛
[00:11:30.800 --> 00:11:32.600]  而不是用第一身的我
[00:11:32.600 --> 00:11:38.000]  所以很多聖經學者就說這篇詩不是大衛的作品
[00:11:38.000 --> 00:11:40.000]  詩人一開始的時候
[00:11:40.000 --> 00:11:45.000]  就祈求耶和華去紀念大衛一切的苦難
[00:11:45.000 --> 00:11:48.200]  大衛一生經歷過不少的苦難
[00:11:48.200 --> 00:11:51.600]  不過在這裡所說的一切苦難
[00:11:51.600 --> 00:11:57.800]  並不是指大衛被敘羅或被敵人追殺的時候的苦難
[00:11:57.800 --> 00:12:02.000]  而是指在第二到第五節所說的
[00:12:02.000 --> 00:12:07.400]  他為尋找神的居所而付上的代價
[00:12:07.400 --> 00:12:11.400]  大衛為了表明他的決心
[00:12:11.400 --> 00:12:13.400]  他在第二節開始
[00:12:13.400 --> 00:12:18.800]  他就向神發誓許願
[00:12:18.800 --> 00:12:20.800]  當然了
[00:12:20.800 --> 00:12:23.200]  在現代人來說
[00:12:23.200 --> 00:12:25.400]  發誓是當吃生菜的
[00:12:25.400 --> 00:12:28.000]  大家都覺得沒所謂
[00:12:28.000 --> 00:12:30.400]  我們不是很重視那個誓言
[00:12:30.400 --> 00:12:33.200]  但是在大衛的時代
[00:12:33.200 --> 00:12:36.400]  當人來發誓的時候
[00:12:36.400 --> 00:12:39.000]  特別是指著神來發誓的時候
[00:12:39.000 --> 00:12:42.200]  這是表明了他的決心
[00:12:42.200 --> 00:12:49.200]  以及他用許願來鄭重地表示他的心意
[00:12:49.200 --> 00:12:52.600]  在第三節大衛用了三個筆
[00:12:52.600 --> 00:12:55.000]  在原文的表達
[00:12:55.000 --> 00:12:59.600]  是一種強調的、否定的語氣
[00:12:59.600 --> 00:13:02.000]  所以在中文的譯本裡面
[00:13:02.000 --> 00:13:05.000]  有些翻譯為「必筆」
[00:13:05.000 --> 00:13:07.400]  在這幾個「必筆」裡面
[00:13:07.400 --> 00:13:10.400]  是有層大的意思
[00:13:10.400 --> 00:13:14.000]  他說「我必不盡我的帳幕」
[00:13:14.000 --> 00:13:15.400]  就是進入他的家
[00:13:15.400 --> 00:13:19.000]  「也不上我的床鋪」
[00:13:19.000 --> 00:13:22.200]  「我不用我的眼睛睡覺」
[00:13:22.200 --> 00:13:25.400]  「也不用我的眼皮打盹」
[00:13:25.400 --> 00:13:29.400]  「直等到我為爺華尋得所在」
[00:13:29.400 --> 00:13:34.800]  「為雅各的大能者尋得居所」
[00:13:34.800 --> 00:13:37.400]  「從不進入家」
[00:13:37.400 --> 00:13:41.000]  「到不可以上床睡覺」
[00:13:41.000 --> 00:13:45.000]  「到不讓自己的眼睛睡覺」
[00:13:45.000 --> 00:13:48.000]  「甚至很累也好」
[00:13:48.000 --> 00:13:49.800]  「閉上眼睛也不行」
[00:13:49.800 --> 00:13:51.200]  可想而知
[00:13:51.200 --> 00:14:00.600]  大衛是多麼地來重視他的誓言
[00:14:00.600 --> 00:14:06.600]  當然大衛是不可能不眠不休的
[00:14:06.600 --> 00:14:09.800]  這裡所表達的是大衛的決心
[00:14:09.800 --> 00:14:11.800]  他願意不眠不休
[00:14:11.800 --> 00:14:18.600]  直到為神這位大能者尋得居所為止
[00:14:18.600 --> 00:14:19.400]  說到這裡
[00:14:19.400 --> 00:14:22.600]  我們可能要用時間解釋一下
[00:14:22.600 --> 00:14:27.400]  大衛的時代有關神的居所的情況
[00:14:27.400 --> 00:14:30.000]  我們很熟悉以色列人的歷史
[00:14:30.000 --> 00:14:31.800]  特別是他們出埃及的時候
[00:14:31.800 --> 00:14:38.000]  神就向摩西啟示要他們做回眸
[00:14:38.000 --> 00:14:42.800]  然後神的藥櫃放在回眸的致勝所裡
[00:14:42.800 --> 00:14:46.400]  這就是回眸神的居所
[00:14:46.400 --> 00:14:51.200]  當時因為猶太人離開埃及
[00:14:51.200 --> 00:14:52.800]  在曠野流蕩
[00:14:52.800 --> 00:14:57.400]  所以他們的回眸是一個帳幕
[00:14:57.400 --> 00:15:00.000]  去到邊站就在那裡搭建起來
[00:15:00.000 --> 00:15:01.400]  來親近神
[00:15:01.400 --> 00:15:02.600]  當要啟程的時候
[00:15:02.600 --> 00:15:05.200]  就拆了帳幕就起行
[00:15:05.200 --> 00:15:07.800]  但是一直到事先時代
[00:15:07.800 --> 00:15:10.000]  到以利的時候
[00:15:10.000 --> 00:15:17.000]  猶太人和以色列人打仗
[00:15:17.000 --> 00:15:19.000]  當時他們打輸了
[00:15:19.000 --> 00:15:20.800]  就覺得為何會輸
[00:15:20.800 --> 00:15:22.800]  因為神不在我們當中
[00:15:22.800 --> 00:15:25.000]  因為他們覺得藥櫃
[00:15:25.000 --> 00:15:27.600]  代表神與他們同在
[00:15:27.600 --> 00:15:31.800]  於是以利兩個兒子
[00:15:31.800 --> 00:15:34.600]  就叫人把藥櫃抬離
[00:15:34.600 --> 00:15:35.800]  他們一心以為
[00:15:35.800 --> 00:15:38.600]  有藥櫃與我們同在的時候
[00:15:38.600 --> 00:15:42.800]  我們就一定能夠打贏仗
[00:15:42.800 --> 00:15:44.400]  但很可惜
[00:15:44.400 --> 00:15:46.400]  事已願違
[00:15:46.400 --> 00:15:48.600]  竟然輸了
[00:15:48.600 --> 00:15:53.800]  連藥櫃都被非利士人擄走
[00:15:53.800 --> 00:15:57.800]  非利士人就把耶和華的藥櫃
[00:15:57.800 --> 00:16:00.800]  放在他們的大棍廟裡
[00:16:00.800 --> 00:16:02.800]  誰知神就顯現了
[00:16:02.800 --> 00:16:06.800]  令大棍掉下來
[00:16:06.800 --> 00:16:08.200]  趴在那裡
[00:16:08.200 --> 00:16:10.200]  他們扶好它
[00:16:10.200 --> 00:16:11.200]  以為沒事的
[00:16:11.200 --> 00:16:13.200]  誰知第二天來的時候
[00:16:13.200 --> 00:16:15.800]  大棍的神的手斷了
[00:16:15.800 --> 00:16:17.800]  於是他們就發覺不妥了
[00:16:17.800 --> 00:16:21.400]  接著有很多非利士人生瘡
[00:16:21.400 --> 00:16:23.400]  他們很害怕
[00:16:23.400 --> 00:16:24.400]  於是送去別的地方
[00:16:24.400 --> 00:16:26.000]  又有這種情況
[00:16:26.000 --> 00:16:27.400]  於是他們最後怎樣呢?
[00:16:27.400 --> 00:16:28.800]  非利士人最後
[00:16:28.800 --> 00:16:33.000]  唯有恭敬地把藥櫃送走
[00:16:33.000 --> 00:16:35.000]  然後放上禮物
[00:16:35.000 --> 00:16:36.200]  他們又不送
[00:16:36.200 --> 00:16:39.800]  只找兩隻小牛
[00:16:39.800 --> 00:16:41.800]  放藥櫃在上面
[00:16:41.800 --> 00:16:44.200]  任由它們去到哪裡
[00:16:44.200 --> 00:16:51.800]  藥櫃於是停留在基列耶林
[00:16:51.800 --> 00:16:57.200]  當塑羅成為以色列的王的時候
[00:16:57.200 --> 00:16:59.000]  在那四十年裡
[00:16:59.000 --> 00:17:04.200]  他一直都沒有理會過藥櫃
[00:17:04.200 --> 00:17:09.200]  因為塑羅只看重自己的王位
[00:17:09.200 --> 00:17:11.600]  看重自己的事蹟
[00:17:11.600 --> 00:17:14.800]  他沒有把神放在心裡
[00:17:14.800 --> 00:17:19.800]  但到大衛作為希伯倫王七年半後
[00:17:19.800 --> 00:17:21.000]  他成為以色列王
[00:17:21.000 --> 00:17:23.400]  傳承以色列王之後
[00:17:23.400 --> 00:17:27.200]  他就去找到神的藥櫃
[00:17:27.200 --> 00:17:31.800]  然後把藥櫃搬回耶路撒冷
[00:17:31.800 --> 00:17:37.400]  但很可惜的是搬了兩次
[00:17:37.400 --> 00:17:39.200]  第一次搬的時候
[00:17:39.200 --> 00:17:40.400]  可能大家心急
[00:17:40.400 --> 00:17:42.000]  就搬了
[00:17:42.000 --> 00:17:43.600]  放在車上推
[00:17:43.600 --> 00:17:45.600]  怎料櫃子突然跌倒
[00:17:45.600 --> 00:17:48.600]  那個烏紗一手扶著它
[00:17:48.600 --> 00:17:51.000]  叫它不要掉下來
[00:17:51.000 --> 00:17:56.200]  神就怒怒擊殺烏紗
[00:17:56.200 --> 00:17:58.200]  於是大衛就害怕
[00:17:58.200 --> 00:17:59.800]  叫它不要搬
[00:17:59.800 --> 00:18:02.400]  就放在那裡
[00:18:02.400 --> 00:18:05.800]  放在一個人的家裡
[00:18:05.800 --> 00:18:08.000]  但後來大衛聽到
[00:18:08.000 --> 00:18:10.000]  神祝福這個家庭
[00:18:10.000 --> 00:18:11.600]  要怎樣
[00:18:11.600 --> 00:18:13.000]  於是大衛就決定
[00:18:13.000 --> 00:18:17.000]  我要再搬藥櫃上大衛城
[00:18:17.000 --> 00:18:19.600]  於是他就做好準備
[00:18:19.600 --> 00:18:23.200]  所有的祭司要自結
[00:18:23.200 --> 00:18:24.600]  要做好所有的事
[00:18:24.600 --> 00:18:28.600]  然後才把藥櫃搬上來
[00:18:28.600 --> 00:18:32.000]  所以我們看到的時候
[00:18:32.000 --> 00:18:37.600]  其實大衛對神的心很重
[00:18:37.600 --> 00:18:40.600]  當他成為以色列王的時候
[00:18:40.600 --> 00:18:42.200]  他第一件事就是想
[00:18:42.200 --> 00:18:48.000]  我要把神的藥櫃搬上來
[00:18:48.000 --> 00:18:49.200]  在第六節
[00:18:49.200 --> 00:18:50.000]  那裡說
[00:18:50.000 --> 00:18:53.200]  我們聽說藥櫃在以法他
[00:18:53.200 --> 00:18:57.800]  我們在雅爾的田間找到它
[00:18:57.800 --> 00:18:59.400]  找到這個藥櫃
[00:18:59.400 --> 00:19:01.200]  其實在這個譯法上
[00:19:01.200 --> 00:19:04.200]  是有一點點的問題
[00:19:04.200 --> 00:19:05.600]  以法他是什麼?
[00:19:05.600 --> 00:19:07.200]  就是伯利恆
[00:19:07.200 --> 00:19:10.800]  藥櫃從來沒有去過伯利恆
[00:19:10.800 --> 00:19:13.600]  所以有些聖經的譯本就是
[00:19:13.600 --> 00:19:21.200]  我們在以法他曾經聽見有關藥櫃的事
[00:19:21.200 --> 00:19:24.200]  大衛的故鄉在哪裡?
[00:19:24.200 --> 00:19:25.800]  就是以法他
[00:19:25.800 --> 00:19:27.000]  伯利恆
[00:19:27.000 --> 00:19:32.200]  所以大衛在他還沒有作為以色列王之前
[00:19:32.200 --> 00:19:35.800]  他已經聽到有關神的藥櫃
[00:19:35.800 --> 00:19:40.200]  所以當他成為以色列王之後
[00:19:40.200 --> 00:19:46.200]  他就決定把藥櫃搬上耶路撒冷
[00:19:46.200 --> 00:19:50.600]  雅爾的田間就是指到基列耶林
[00:19:50.600 --> 00:19:52.600]  雅爾的意思是什麼呢?
[00:19:52.600 --> 00:19:54.200]  森林
[00:19:54.200 --> 00:19:55.800]  森林的田間
[00:19:55.800 --> 00:20:02.000]  就是一個人煙罕至的地方
[00:20:02.000 --> 00:20:07.400]  在撒姆爾記下第六章四到十節
[00:20:07.400 --> 00:20:08.800]  是這樣記載的
[00:20:08.800 --> 00:20:12.200]  他們將上帝的藥櫃從山崗上
[00:20:12.200 --> 00:20:15.600]  亞比拿達的家裡抬出來
[00:20:15.600 --> 00:20:18.400]  阿希約在藥櫃前行走
[00:20:18.400 --> 00:20:22.800]  大衛和以色列全家在耶路撒冷面前
[00:20:22.800 --> 00:20:27.000]  取著松木製造的各樣樂器
[00:20:27.000 --> 00:20:30.800]  和琴、膝、鼓、筆、鑼、跳舞
[00:20:30.800 --> 00:20:33.200]  到了那銀的禍場
[00:20:33.200 --> 00:20:35.600]  因為牛膝前提
[00:20:35.600 --> 00:20:40.600]  烏薩伸手扶著上帝的藥櫃
[00:20:40.600 --> 00:20:45.000]  耶路撒冷的怒氣向烏薩發作
[00:20:45.000 --> 00:20:49.000]  上帝因者冒犯在這裡擊打他
[00:20:49.000 --> 00:20:51.000]  他就死在那裡
[00:20:51.000 --> 00:20:53.200]  在上帝的藥櫃旁
[00:20:53.200 --> 00:20:58.000]  大衛因耶路撒冷突然衝出撞死烏薩
[00:20:58.000 --> 00:20:59.200]  生氣
[00:20:59.200 --> 00:21:04.000]  稱那地方為比列斯烏薩
[00:21:04.000 --> 00:21:05.400]  直到今天
[00:21:05.400 --> 00:21:08.400]  那天大衛懼怕耶和華說
[00:21:08.400 --> 00:21:12.600]  耶和華的藥櫃怎可以到我這裡來
[00:21:12.600 --> 00:21:17.600]  於是大衛不願把耶和華的藥櫃
[00:21:17.600 --> 00:21:21.600]  接到大衛城裡自己的地方
