
[00:00:00.000 --> 00:00:02.240]  大姐姐妹早安 主內平安
[00:02:41.400 --> 00:02:44.400]  外邦信徒來受割禮
[00:02:44.400 --> 00:02:46.400]  來炫耀自己
[00:02:46.400 --> 00:02:49.400]  這些詐騙集團
[00:02:49.400 --> 00:02:52.400]  為了自己的利益
[00:02:52.400 --> 00:02:55.400]  罔顧他人的死活
[00:02:55.400 --> 00:02:57.400]  如果從這個角度去理解
[00:02:57.400 --> 00:02:58.400]  《解泰書》
[00:02:58.400 --> 00:02:59.400]  你會明白一點
[00:02:59.400 --> 00:03:01.400]  為什麼保羅在這本書
[00:03:01.400 --> 00:03:02.400]  大家看過
[00:03:02.400 --> 00:03:04.400]  他是很激動的
[00:03:04.400 --> 00:03:06.400]  很多情緒
[00:03:06.400 --> 00:03:09.400]  講多一點《解泰書》的背景
[00:03:09.400 --> 00:03:11.400]  《解泰書》的教會
[00:03:11.400 --> 00:03:12.400]  是保羅和巴拿巴
[00:03:12.400 --> 00:03:15.400]  在第一次宣教旅程的時候建立的
[00:03:15.400 --> 00:03:20.400]  他的省會就是今天的土耳其的首都安卡拉
[00:03:20.400 --> 00:03:23.400]  主要是由外邦信徒組成的
[00:03:23.400 --> 00:03:25.400]  保羅就像蘇牧師一樣
[00:03:25.400 --> 00:03:28.400]  是教會的創會牧者
[00:03:28.400 --> 00:03:30.400]  當時的詐騙集團
[00:03:30.400 --> 00:03:33.400]  就是一班猶太律法主義者
[00:03:33.400 --> 00:03:37.400]  他們更改了保羅所傳的福音
[00:03:37.400 --> 00:03:40.400]  他們說除了信耶穌
[00:03:40.400 --> 00:03:42.400]  我們可以展示一下
[00:03:42.400 --> 00:03:44.400]  還要加上什麼
[00:03:44.400 --> 00:03:46.400]  受國禮和律法
[00:03:46.400 --> 00:03:48.400]  才可以得救
[00:03:48.400 --> 00:03:52.400]  為什麼加拿大信徒會上當呢
[00:03:52.400 --> 00:03:54.400]  很可能是當時猶太律法主義者
[00:03:54.400 --> 00:03:57.400]  引用了舊約創世紀
[00:03:57.400 --> 00:03:59.400]  17章12節那裡說
[00:03:59.400 --> 00:04:01.400]  對阿巴拉罕來說
[00:04:01.400 --> 00:04:03.400]  你們世世代代的男子
[00:04:03.400 --> 00:04:06.400]  都要受國禮
[00:04:06.400 --> 00:04:10.400]  還有他可能引用了摩西所頒布的律法
[00:04:10.400 --> 00:04:11.400]  說我們要守律法
[00:04:11.400 --> 00:04:14.400]  是摩西頒布我們當然要守
[00:04:14.400 --> 00:04:16.400]  所以他們就說
[00:04:16.400 --> 00:04:20.400]  外邦人如果要成為神的子民
[00:04:20.400 --> 00:04:22.400]  信耶穌是不夠的
[00:04:22.400 --> 00:04:24.400]  都要和猶太人一樣
[00:04:24.400 --> 00:04:26.400]  來守國禮守律法
[00:04:26.400 --> 00:04:29.400]  才可以得救
[00:04:29.400 --> 00:04:31.400]  不知道你聽了覺得怎樣呢
[00:04:31.400 --> 00:04:33.400]  你們會不會聽完之後覺得
[00:04:33.400 --> 00:04:35.400]  對呀要守國禮
[00:04:35.400 --> 00:04:37.400]  不會的是吧
[00:04:37.400 --> 00:04:40.400]  我們不會守國禮的
[00:04:40.400 --> 00:04:42.400]  我們不會守國禮的
[00:04:42.400 --> 00:04:44.400]  但他引用聖經
[00:04:44.400 --> 00:04:46.400]  不知道大家有沒有留意
[00:04:46.400 --> 00:04:49.400]  其實所有義端都是引用聖經的
[00:04:49.400 --> 00:04:54.400]  不知道大家又懂不懂分辨呢
[00:04:54.400 --> 00:04:56.400]  相信基督徒真的很清楚
[00:04:56.400 --> 00:04:58.400]  我們不會守國禮
[00:04:58.400 --> 00:04:59.400]  我們是因信稱義
[00:04:59.400 --> 00:05:00.400]  不是因行為稱義
[00:05:00.400 --> 00:05:03.400]  在二弗所書2章8至9節
[00:05:03.400 --> 00:05:06.400]  你們得救是本乎什麼
[00:05:06.400 --> 00:05:08.400]  也因著什麼
[00:05:08.400 --> 00:05:10.400]  是否出於自己
[00:05:10.400 --> 00:05:11.400]  不是
[00:05:11.400 --> 00:05:14.400]  而是神所賜的也不是出於什麼
[00:05:14.400 --> 00:05:15.400]  免得有人自誇
[00:05:15.400 --> 00:05:16.400]  我們都很熟悉
[00:05:16.400 --> 00:05:18.400]  差不多識背
[00:05:18.400 --> 00:05:20.400]  我們不會守國禮
[00:05:20.400 --> 00:05:23.400]  但我們有沒有人聽過
[00:05:23.400 --> 00:05:27.400]  有弟兄姊妹為了上天堂而洗禮呢
[00:05:27.400 --> 00:05:32.400]  甚至為了上天堂而去侍奉呢
[00:05:32.400 --> 00:05:35.400]  為了證明自己屬靈一點
[00:05:35.400 --> 00:05:36.400]  想被肯定
[00:05:36.400 --> 00:05:38.400]  想被接納有存在價值
[00:05:38.400 --> 00:05:41.400]  而去做一些外在的宗教規條
[00:05:41.400 --> 00:05:44.400]  或者要達到某些外在的準則
[00:05:44.400 --> 00:05:46.400]  有沒有聽過呢
[00:05:46.400 --> 00:05:48.400]  其實我們自小都習慣了
[00:05:48.400 --> 00:05:51.400]  用行為去賺取人的愛
[00:05:51.400 --> 00:05:53.400]  乖就多些人疼
[00:05:53.400 --> 00:05:55.400]  不乖就少些人疼
[00:05:55.400 --> 00:05:57.400]  無論學校社會工作的場景
[00:05:57.400 --> 00:05:59.400]  都是用這個原則
[00:05:59.400 --> 00:06:02.400]  表現越好就越被重視
[00:06:02.400 --> 00:06:04.400]  越有價值
[00:06:04.400 --> 00:06:06.400]  因順清二
[00:06:06.400 --> 00:06:08.400]  無條件的愛
[00:06:08.400 --> 00:06:10.400]  不是這個世界的做法
[00:06:10.400 --> 00:06:13.400]  所以我們是極少極少經驗得到
[00:06:13.400 --> 00:06:16.400]  所以我們基督徒都很容易
[00:06:16.400 --> 00:06:18.400]  只是將因順清二
[00:06:18.400 --> 00:06:20.400]  停留在頭腦的知識上面
[00:06:20.400 --> 00:06:23.400]  或者只是剛剛信主那一刻
[00:06:23.400 --> 00:06:25.400]  就因順清二
[00:06:25.400 --> 00:06:27.400]  信了主之後怎樣
[00:06:27.400 --> 00:06:28.400]  就靠自己
[00:06:28.400 --> 00:06:29.400]  靠行為
[00:06:29.400 --> 00:06:30.400]  來成性
[00:06:30.400 --> 00:06:32.400]  去賺取神的愛
[00:06:32.400 --> 00:06:34.400]  不知道你是不是這樣
[00:06:34.400 --> 00:06:37.400]  我都經常落在這個
[00:06:37.400 --> 00:06:40.400]  不經意落在詐騙的裡面
[00:06:40.400 --> 00:06:43.400]  今天我們真的很需要看《迦拉太書》
[00:06:43.400 --> 00:06:45.400]  看看保羅怎樣糾正我們
[00:06:45.400 --> 00:06:48.400]  得回福音的自由
[00:06:48.400 --> 00:06:52.400]  今天我們會集中看三章一到第四節
[00:06:52.400 --> 00:06:54.400]  頭兩章是說神怎樣
[00:06:54.400 --> 00:06:56.400]  將因順清二的福音
[00:06:56.400 --> 00:06:58.400]  啟示給保羅
[00:06:58.400 --> 00:07:01.400]  第三章開始就說到交易
[00:07:01.400 --> 00:07:03.400]  所以我們要打醒十二分精神
[00:07:03.400 --> 00:07:05.400]  希望大家不會睡著
[00:07:05.400 --> 00:07:07.400]  我們去到第一章第五節
[00:07:07.400 --> 00:07:10.400]  我們一起來讀出
[00:07:10.400 --> 00:07:13.400]  無知的迦拉太人啊
[00:07:13.400 --> 00:07:15.400]  耶穌基督釘十字架
[00:07:15.400 --> 00:07:18.400]  已經活現在你們眼前
[00:07:18.400 --> 00:07:21.400]  誰又迷惑了你們呢
[00:07:21.400 --> 00:07:24.400]  這是我唯一要問你們的
[00:07:24.400 --> 00:07:26.400]  你們領受了聖靈
[00:07:26.400 --> 00:07:28.400]  是因律法的行為
[00:07:28.400 --> 00:07:31.400]  或是因聽信福音呢
[00:07:31.400 --> 00:07:34.400]  你們既然以聖靈開始
[00:07:34.400 --> 00:07:37.400]  如今竟要以肉身終結嗎
[00:07:37.400 --> 00:07:40.400]  你們是這樣的無知嗎
[00:07:40.400 --> 00:07:42.400]  你們受這麼多的苦
[00:07:42.400 --> 00:07:44.400]  都是徒然的嗎
[00:07:44.400 --> 00:07:46.400]  如果真是徒然的
[00:07:46.400 --> 00:07:49.400]  那麼神賜給你們聖靈
[00:07:49.400 --> 00:07:52.400]  又在你們中間行義能
[00:07:52.400 --> 00:07:54.400]  是因律法的行為
[00:07:54.400 --> 00:07:57.400]  或是因聽信福音呢
[00:07:57.400 --> 00:07:59.400]  保羅很不客氣地
[00:07:59.400 --> 00:08:01.400]  稱呼迦拉太人是甚麼
[00:08:01.400 --> 00:08:02.400]  無知啊
[00:08:02.400 --> 00:08:04.400]  這個字更加激的
[00:08:04.400 --> 00:08:06.400]  其實原文就是愚蠢啊
[00:08:06.400 --> 00:08:08.400]  英文大部分都翻譯成
[00:08:08.400 --> 00:08:10.400]  Foolish, Stupid
[00:08:10.400 --> 00:08:13.400]  還說了他們兩次
[00:08:13.400 --> 00:08:15.400]  第一次就是第一節
[00:08:15.400 --> 00:08:17.400]  你們這麼蠢啊
[00:08:17.400 --> 00:08:18.400]  被人迷惑啊
[00:08:18.400 --> 00:08:20.400]  迷惑這個字在當代
[00:08:20.400 --> 00:08:23.400]  可以用作對那些人
[00:08:23.400 --> 00:08:26.400]  施予巫術和魔法的
[00:08:26.400 --> 00:08:27.400]  和撒旦有關
[00:08:27.400 --> 00:08:29.400]  所以用現代的語言
[00:08:29.400 --> 00:08:30.400]  我這樣去翻譯
[00:08:30.400 --> 00:08:32.400]  誰又詐騙了你們啊
[00:08:32.400 --> 00:08:34.400]  耶穌基督釘十字架
[00:08:34.400 --> 00:08:36.400]  已經活現在你們眼前
[00:08:36.400 --> 00:08:39.400]  你們雙眼看了在哪
[00:08:39.400 --> 00:08:41.400]  你們的禮堂不是中間
[00:08:41.400 --> 00:08:44.400]  有十字架掛在你們眼前嗎
[00:08:44.400 --> 00:08:46.400]  保羅一連串的
[00:08:46.400 --> 00:08:48.400]  問了六個問題
[00:08:48.400 --> 00:08:50.400]  要他們反省啊
[00:08:50.400 --> 00:08:52.400]  但核心的問題
[00:08:52.400 --> 00:08:53.400]  只是一個
[00:08:53.400 --> 00:08:55.400]  就是第二節
[00:08:55.400 --> 00:08:58.400]  這是我唯一要問你們的
[00:08:58.400 --> 00:09:00.400]  你們領受了聖靈
[00:09:00.400 --> 00:09:01.400]  是因律法的行為
[00:09:01.400 --> 00:09:05.400]  還是因為聽信福音啊
[00:09:05.400 --> 00:09:08.400]  為什麼保羅無緣無故提起聖靈呢
[00:09:08.400 --> 00:09:09.400]  還在之後
[00:09:09.400 --> 00:09:11.400]  五個反思的問題
[00:09:11.400 --> 00:09:13.400]  都是關於聖靈
[00:09:13.400 --> 00:09:15.400]  原來保羅是用
[00:09:15.400 --> 00:09:19.400]  加拉太信徒的個人經驗
[00:09:19.400 --> 00:09:20.400]  來辯證這個
[00:09:20.400 --> 00:09:23.400]  因信清義的福音
[00:09:23.400 --> 00:09:26.400]  不是簡單頭腦上的神學討論
[00:09:26.400 --> 00:09:27.400]  而是每一個信徒
[00:09:27.400 --> 00:09:29.400]  都一定有的經驗
[00:09:29.400 --> 00:09:31.400]  領受聖靈
[00:09:31.400 --> 00:09:33.400]  弟兄姊妹
[00:09:33.400 --> 00:09:35.400]  你們有沒有領受聖靈啊
[00:09:35.400 --> 00:09:37.400]  有沒有啊
[00:09:37.400 --> 00:09:38.400]  很好啊
[00:09:38.400 --> 00:09:40.400]  如果你不肯定呢
[00:09:40.400 --> 00:09:41.400]  我想跟大家看
[00:09:41.400 --> 00:09:44.400]  哥倫多前書十二章第三節
[00:09:44.400 --> 00:09:46.400]  我們一起讀吧
[00:09:46.400 --> 00:09:48.400]  若不是被聖靈感動的
[00:09:48.400 --> 00:09:52.400]  也沒有人能說耶穌是主
[00:09:52.400 --> 00:09:55.400]  若不是被聖靈感動
[00:09:55.400 --> 00:09:57.400]  也沒有人能說耶穌是主
[00:09:57.400 --> 00:09:58.400]  所以如果你
[00:09:58.400 --> 00:09:59.400]  以耶穌為主
[00:09:59.400 --> 00:10:00.400]  你相信主
[00:10:00.400 --> 00:10:04.400]  你一定已經領受了聖靈
[00:10:04.400 --> 00:10:06.400]  所以保羅就問
[00:10:06.400 --> 00:10:07.400]  你們領受聖靈
[00:10:07.400 --> 00:10:09.400]  是不是因為做了什麼律法行為
[00:10:09.400 --> 00:10:10.400]  是不是啊
[00:10:10.400 --> 00:10:12.400]  有沒有人是啊
[00:10:12.400 --> 00:10:15.400]  還是因為聽信福音啊
[00:10:15.400 --> 00:10:16.400]  聽信福音領受聖靈
[00:10:16.400 --> 00:10:18.400]  是一句修啊
[00:10:18.400 --> 00:10:21.400]  感謝主啊
[00:10:21.400 --> 00:10:22.400]  聖靈是誰呢
[00:10:22.400 --> 00:10:24.400]  我們再說多一點
[00:10:24.400 --> 00:10:26.400]  聖靈是神啊
[00:10:26.400 --> 00:10:29.400]  代替了耶穌和我們
[00:10:29.400 --> 00:10:30.400]  代替了耶穌和我們
[00:10:30.400 --> 00:10:33.400]  永永遠遠的同在
[00:10:33.400 --> 00:10:35.400]  這裡有很多經文
[00:10:35.400 --> 00:10:37.400]  沒時間逐一詳細看
[00:10:37.400 --> 00:10:38.400]  意思就是
[00:10:38.400 --> 00:10:40.400]  如果沒有聖靈的感動
[00:10:40.400 --> 00:10:42.400]  同在和能力
[00:10:42.400 --> 00:10:45.400]  你和我根本就沒可能信主
[00:10:45.400 --> 00:10:50.400]  也不能和主建立親密愛的關係
[00:10:50.400 --> 00:10:53.400]  也不能看得明白聖經的真理
[00:10:53.400 --> 00:10:55.400]  也沒辦法為主作見證
[00:10:55.400 --> 00:10:57.400]  傳導福音
[00:10:57.400 --> 00:11:00.400]  全部都是聖靈的工作
[00:11:00.400 --> 00:11:04.400]  我們只是信
[00:11:04.400 --> 00:11:05.400]  就是接受
[00:11:05.400 --> 00:11:08.400]  沒有什麼可以自誇或自卑
[00:11:08.400 --> 00:11:10.400]  所以保羅在第二節
[00:11:10.400 --> 00:11:13.400]  他說「皆太信徒很蠢」
[00:11:13.400 --> 00:11:16.400]  就是在第三節
[00:11:16.400 --> 00:11:18.400]  你們既然以聖靈開始
[00:11:18.400 --> 00:11:21.400]  如今為何要以肉身終結
[00:11:21.400 --> 00:11:24.400]  你們是這麼無知這麼蠢嗎
[00:11:24.400 --> 00:11:27.400]  創天造地至偉至大的神
[00:11:27.400 --> 00:11:30.400]  已經住在你們裡面
[00:11:30.400 --> 00:11:33.400]  你還覺得不夠嗎
[00:11:33.400 --> 00:11:35.400]  還要用肉身終結
[00:11:35.400 --> 00:11:36.400]  就是靠自己
[00:11:36.400 --> 00:11:39.400]  你為何還要靠自己
[00:11:39.400 --> 00:11:41.400]  舉個例子
[00:11:41.400 --> 00:11:42.400]  不知道大家有沒有見過
[00:11:42.400 --> 00:11:44.400]  有人進入手術室
[00:11:44.400 --> 00:11:47.400]  會帶手術刀和手術工具進去
[00:11:47.400 --> 00:11:50.400]  然後在醫生面前
[00:11:50.400 --> 00:11:52.400]  自己幫自己開刀
[00:11:52.400 --> 00:11:54.400]  醫生看著你
[00:11:54.400 --> 00:11:56.400]  不知道是很生氣還是很笑
[00:11:56.400 --> 00:11:59.400]  哪有人這麼蠢
[00:11:59.400 --> 00:12:02.400]  這段經文上一節就是這樣說
[00:12:02.400 --> 00:12:04.400]  「我不廢掉神的恩」
[00:12:04.400 --> 00:12:06.400]  在二章的二十一節
[00:12:06.400 --> 00:12:09.400]  「如果義是藉著律法而獲得
[00:12:09.400 --> 00:12:12.400]  那麼基督就白白死了」
[00:12:12.400 --> 00:12:14.400]  如果我們是靠自己
[00:12:14.400 --> 00:12:16.400]  可以成為義人
[00:12:16.400 --> 00:12:20.400]  那麼基督為何要死呢
[00:12:20.400 --> 00:12:21.400]  如果我們靠自己
[00:12:21.400 --> 00:12:23.400]  我們就是丟掉了醫生
[00:12:23.400 --> 00:12:24.400]  丟掉了救恩
[00:12:24.400 --> 00:12:26.400]  丟掉了聖靈
[00:12:26.400 --> 00:12:29.400]  這些這麼寶貴的神給我們的禮物
[00:12:29.400 --> 00:12:31.400]  是不是很蠢
[00:12:31.400 --> 00:12:34.400]  保羅繼續說第四節
[00:12:34.400 --> 00:12:36.400]  「你們受這麼多的苦
[00:12:36.400 --> 00:12:38.400]  都是徒然嗎
[00:12:38.400 --> 00:12:42.400]  既然你們已經曾經因為接受聖靈
[00:12:42.400 --> 00:12:43.400]  不受割禮
[00:12:43.400 --> 00:12:46.400]  而要面對很多的迫害
[00:12:46.400 --> 00:12:49.400]  難道都是白費的嗎
[00:12:49.400 --> 00:12:50.400]  如果都是白費
[00:12:50.400 --> 00:12:53.400]  那麼還有聖靈的能力嗎
[00:12:53.400 --> 00:12:55.400]  初期教會是經歷了很多聖靈的能力
[00:12:55.400 --> 00:12:56.400]  很明顯的
[00:12:56.400 --> 00:12:59.400]  行義良雅 神蹟
[00:12:59.400 --> 00:13:01.400]  難道這些是靠你自己
[00:13:01.400 --> 00:13:03.400]  能夠獲得的嗎」
[00:13:03.400 --> 00:13:05.400]  一連串的問題
[00:13:05.400 --> 00:13:06.400]  你敢不敢受到
[00:13:06.400 --> 00:13:09.400]  保羅其實是很心痛
[00:13:09.400 --> 00:13:10.400]  加拿大信徒
[00:13:10.400 --> 00:13:11.400]  他走回頭路
[00:13:11.400 --> 00:13:14.400]  回到家裡來靠自己
[00:13:14.400 --> 00:13:15.400]  所以第一點
[00:13:15.400 --> 00:13:17.400]  我的大綱就是寫著
[00:13:17.400 --> 00:13:19.400]  我們是因信
[00:13:19.400 --> 00:13:20.400]  領受聖靈
[00:13:20.400 --> 00:13:23.400]  小心仍然靠自己
[00:13:23.400 --> 00:13:24.400]  有一本書
[00:13:24.400 --> 00:13:27.400]  21世紀教會成長學
[00:13:27.400 --> 00:13:29.400]  裡面很有意思
[00:13:29.400 --> 00:13:30.400]  它說
[00:13:30.400 --> 00:13:33.400]  相信基督並不是代表我們過去的罪
[00:13:33.400 --> 00:13:34.400]  被赦免之後
[00:13:34.400 --> 00:13:36.400]  人生有了新的開始
[00:13:36.400 --> 00:13:39.400]  接著我們就必須靠自己更加努力
[00:13:39.400 --> 00:13:41.400]  活得比以前更加好
[00:13:41.400 --> 00:13:43.400]  如果這是你的心態
[00:13:43.400 --> 00:13:44.400]  你還是將信心
[00:13:44.400 --> 00:13:46.400]  放在你自己的身上
[00:13:46.400 --> 00:13:50.400]  你是你自己的教主
[00:13:50.400 --> 00:13:54.400]  你這樣是在侍奉你自己
[00:13:54.400 --> 00:13:56.400]  表面上我們可以很熱心
[00:13:56.400 --> 00:13:59.400]  實行很多外在的宗教規條
[00:13:59.400 --> 00:14:01.400]  好像國禮 守律法
[00:14:01.400 --> 00:14:03.400]  但是內心呢
[00:14:03.400 --> 00:14:05.400]  這本書繼續說
[00:14:05.400 --> 00:14:07.400]  它給了我們一個表
[00:14:07.400 --> 00:14:09.400]  宗教是靠自己
[00:14:09.400 --> 00:14:11.400]  福音是靠基督
[00:14:11.400 --> 00:14:13.400]  分別是什麼呢
[00:14:13.400 --> 00:14:14.400]  第一
[00:14:14.400 --> 00:14:16.400]  分別就是因為我信服
[00:14:16.400 --> 00:14:18.400]  所以我被接納
[00:14:18.400 --> 00:14:22.400]  我信服是為了被接納
[00:14:22.400 --> 00:14:24.400]  但福音就相反
[00:14:24.400 --> 00:14:26.400]  因為我被接納
[00:14:26.400 --> 00:14:29.400]  所以我信服
[00:14:29.400 --> 00:14:30.400]  下一章
[00:14:30.400 --> 00:14:35.400]  宗教的動機是出於懼怕和不安全感
[00:14:35.400 --> 00:14:40.400]  福音的動機是出於感恩和喜樂
[00:14:40.400 --> 00:14:44.400]  宗教的動機是當人生出現逆境
[00:14:44.400 --> 00:14:47.400]  我對神或自己都會很憤怒
[00:14:47.400 --> 00:14:49.400]  因為我相信
[00:14:49.400 --> 00:14:51.400]  如同若白的朋友相信
[00:14:51.400 --> 00:14:54.400]  好人應該有安恕的人生
[00:14:54.400 --> 00:14:57.400]  好人怎麼可能有逆境呢
[00:14:57.400 --> 00:15:00.400]  福音是當人生出現逆境
[00:15:00.400 --> 00:15:02.400]  我會掙扎
[00:15:02.400 --> 00:15:03.400]  但我心裡知道
[00:15:03.400 --> 00:15:05.400]  神雖然容許這些事情發生
[00:15:05.400 --> 00:15:07.400]  是鍛鍊我
[00:15:07.400 --> 00:15:14.400]  但祂必定在試煉當中去施展父親的慈愛
[00:15:14.400 --> 00:15:17.400]  宗教是我禱告的生活
[00:15:17.400 --> 00:15:20.400]  大多數都是向神祈求
[00:15:20.400 --> 00:15:25.400]  禱告主要的目的是掌控處境狀況
[00:15:25.400 --> 00:15:28.400]  福音是我禱告的時候
[00:15:28.400 --> 00:15:31.400]  包括了傾心的讚美和重揚
[00:15:31.400 --> 00:15:36.400]  禱告主要的目的是與神相交
[00:15:36.400 --> 00:15:37.400]  弟兄姊妹
[00:15:37.400 --> 00:15:43.400]  不知道你們相信的是宗教還是福音呢
[00:15:43.400 --> 00:15:45.400]  如果我們出於懼怕受罰
[00:15:45.400 --> 00:15:48.400]  或不知道別人怎麼看我
[00:15:48.400 --> 00:15:51.400]  想保持自己一個屬靈的高位
[00:15:51.400 --> 00:15:53.400]  而這樣的動機去上教會讀經
[00:15:53.400 --> 00:15:55.400]  祈禱靈修侍奉
[00:15:55.400 --> 00:15:59.400]  我們其實是被懼怕和不安全感奴役
[00:15:59.400 --> 00:16:02.400]  我們的動機是為自己
[00:16:02.400 --> 00:16:06.400]  這本書說當人人都在尊顧自己
[00:16:06.400 --> 00:16:08.400]  雖然我們回到教會
[00:16:08.400 --> 00:16:10.400]  但當人人都尊顧自己的時候
[00:16:10.400 --> 00:16:13.400]  這其實是地獄的記號
[00:16:13.400 --> 00:16:16.400]  梁家倫律師在《活出聖潔》這本書
[00:16:16.400 --> 00:16:18.400]  同樣提到
[00:16:18.400 --> 00:16:21.400]  如果沒有與上帝親密的契合
[00:16:21.400 --> 00:16:24.400]  沒有得到聖靈而來的能力
[00:16:24.400 --> 00:16:29.400]  我們的侍奉就不過是憑血氣而做的個人事業
[00:16:29.400 --> 00:16:32.400]  自我表現的同義詞
[00:16:32.400 --> 00:16:35.400]  無怪父家會可以成為一個名利場
[00:16:35.400 --> 00:16:39.400]  而我們亦都是恆常被侍奉帶來的成敗得失
[00:16:39.400 --> 00:16:41.400]  來困擾
[00:16:41.400 --> 00:16:46.400]  唯有當我們相信神已經百分百接納了我們
[00:16:46.400 --> 00:16:50.400]  我們才可以帶著一個感恩喜樂的心
[00:16:50.400 --> 00:16:52.400]  來馴服侍奉神
[00:16:52.400 --> 00:16:56.400]  並不是被成敗得失所奴役
[00:16:56.400 --> 00:17:00.400]  唯有當我們百分百相信上帝對我們的慈愛
[00:17:00.400 --> 00:17:02.400]  我們才能夠走過逆境
[00:17:02.400 --> 00:17:04.400]  是不是?弟兄姊妹
[00:17:04.400 --> 00:17:08.400]  《解泰書》五章五節保羅說
[00:17:08.400 --> 00:17:09.400]  至於我們
[00:17:09.400 --> 00:17:11.400]  我們是靠著什麼?
[00:17:11.400 --> 00:17:13.400]  聖靈
[00:17:13.400 --> 00:17:14.400]  憑著什麼?
[00:17:14.400 --> 00:17:18.400]  信心等候所盼望的義
[00:17:18.400 --> 00:17:21.400]  所以成聖不是靠自己
[00:17:21.400 --> 00:17:23.400]  必須靠什麼?
[00:17:23.400 --> 00:17:25.400]  聖靈
[00:17:25.400 --> 00:17:28.400]  我自己的本性都是很喜歡靠自己
[00:17:28.400 --> 00:17:29.400]  容易自卑
[00:17:29.400 --> 00:17:30.400]  容易驕傲
[00:17:30.400 --> 00:17:32.400]  容易沒有安全感
[00:17:32.400 --> 00:17:34.400]  記得初信的時候
[00:17:34.400 --> 00:17:37.400]  我用了超過一年的時間
[00:17:37.400 --> 00:17:40.400]  尋找得救的確據
