
[00:00:00.000 --> 00:00:03.500]  各位朋友各位弟妹早安平安父親節快樂
[00:03:21.500 --> 00:03:24.500]  最粗的橙色的
[00:03:24.500 --> 00:03:26.500]  然後我在家裡
[00:03:26.500 --> 00:03:28.500]  游到最漂亮的牆上
[00:03:28.500 --> 00:03:31.500]  寫一個大字上去
[00:03:31.500 --> 00:03:34.500]  你猜我寫什麼字?
[00:03:34.500 --> 00:03:36.500]  你猜我寫什麼字?
[00:03:36.500 --> 00:03:37.500]  死字?
[00:03:37.500 --> 00:03:41.500]  不是
[00:03:41.500 --> 00:03:43.500]  真的不知道死字怎麼寫
[00:03:43.500 --> 00:03:44.500]  不是
[00:03:44.500 --> 00:03:46.500]  我叫陳沛豪
[00:03:46.500 --> 00:03:48.500]  我寫一個「陳」字
[00:03:48.500 --> 00:03:51.500]  最大的
[00:03:51.500 --> 00:03:55.500]  爸爸六點三回來
[00:03:55.500 --> 00:03:58.500]  砰砰砰
[00:03:58.500 --> 00:03:59.500]  爸爸下班了
[00:03:59.500 --> 00:04:02.500]  這些聲音我還記得
[00:04:02.500 --> 00:04:03.500]  一步步回來
[00:04:03.500 --> 00:04:05.500]  一打開門
[00:04:05.500 --> 00:04:07.500]  一見到「陳」字
[00:04:07.500 --> 00:04:09.500]  問都不問
[00:04:09.500 --> 00:04:10.500]  當然不用問
[00:04:10.500 --> 00:04:13.500]  因為只有我一個
[00:04:13.500 --> 00:04:15.500]  接著呢?
[00:04:15.500 --> 00:04:18.500]  「藤條炆豬肉」
[00:04:18.500 --> 00:04:21.500]  小時候已經和爸爸結下了
[00:04:21.500 --> 00:04:23.500]  一個搞不清的關係
[00:04:23.500 --> 00:04:25.500]  特別是青春期的時候
[00:04:25.500 --> 00:04:27.500]  更加對爸爸的不滿
[00:04:27.500 --> 00:04:28.500]  沒禮貌
[00:04:28.500 --> 00:04:29.500]  不尊重
[00:04:29.500 --> 00:04:31.500]  全部都出來了
[00:04:31.500 --> 00:04:32.500]  所以我明白
[00:04:32.500 --> 00:04:33.500]  現在我的子女
[00:04:33.500 --> 00:04:36.500]  為什麼會這樣對我
[00:04:36.500 --> 00:04:38.500]  都維持了一段時間
[00:04:38.500 --> 00:04:40.500]  直到結婚
[00:04:40.500 --> 00:04:42.500]  太太都在旁邊提醒
[00:04:42.500 --> 00:04:45.500]  為什麼你這樣對爸爸
[00:04:45.500 --> 00:04:48.500]  但都處理不到和爸爸的關係
[00:04:48.500 --> 00:04:49.500]  感謝神
[00:04:49.500 --> 00:04:51.500]  信了耶穌
[00:04:51.500 --> 00:04:53.500]  後來回到音福堂
[00:04:53.500 --> 00:04:55.500]  在小組裡慢慢學習
[00:04:55.500 --> 00:04:56.500]  成長
[00:04:56.500 --> 00:04:58.500]  生命開始轉變
[00:04:58.500 --> 00:05:00.500]  天父的愛和肯定
[00:05:00.500 --> 00:05:02.500]  進入在我的生命裡
[00:05:02.500 --> 00:05:04.500]  價值觀重整
[00:05:04.500 --> 00:05:07.500]  也重新給我一個新的轉變和改變
[00:05:07.500 --> 00:05:10.500]  再加上當時的團契弟兄姊妹的鼓勵
[00:05:10.500 --> 00:05:14.500]  很想改善和爸爸的關係
[00:05:14.500 --> 00:05:15.500]  祈禱
[00:05:15.500 --> 00:05:16.500]  求神
[00:05:16.500 --> 00:05:17.500]  求神幫我
[00:05:17.500 --> 00:05:19.500]  給我勇氣和信心
[00:05:19.500 --> 00:05:21.500]  一個新的轉變
[00:05:21.500 --> 00:05:24.500]  記得有一次聽到台上的目者這樣說
[00:05:24.500 --> 00:05:26.500]  當孝敬父母
[00:05:26.500 --> 00:05:30.500]  沒理由要一個年長的爸爸
[00:05:30.500 --> 00:05:32.500]  去遷就一個年輕人
[00:05:32.500 --> 00:05:36.500]  當然是由一個年輕人遷就一個爸爸
[00:05:36.500 --> 00:05:40.500]  開始努力和爸爸改善關係
[00:05:40.500 --> 00:05:42.500]  約他喝茶
[00:05:42.500 --> 00:05:45.500]  每個星期帶子女回家見面
[00:05:45.500 --> 00:05:49.500]  以一個尊重和關心的態度和爸爸相處
[00:05:49.500 --> 00:05:52.500]  關係慢慢改善下來
[00:05:52.500 --> 00:05:57.500]  感謝爸爸在過去日子裡原諒我一個不敬的孩子
[00:05:57.500 --> 00:06:00.500]  今早早堂也有提到
[00:06:00.500 --> 00:06:03.500]  十年前爸爸有一次病患
[00:06:03.500 --> 00:06:05.500]  在醫院裡缺志信耶穌
[00:06:05.500 --> 00:06:09.500]  今天也穩定地回到音福堂的以勒團契
[00:06:09.500 --> 00:06:11.500]  今年已經九十三歲了
[00:06:11.500 --> 00:06:14.500]  身體仍然很健壯
[00:06:14.500 --> 00:06:15.500]  我為他感謝神
[00:06:15.500 --> 00:06:19.500]  回望爸爸不是很多的言教
[00:06:19.500 --> 00:06:20.500]  他的新教
[00:06:20.500 --> 00:06:22.500]  他委身在家庭的付出
[00:06:22.500 --> 00:06:27.500]  影響著我今天和太太的相處和子女的相處
[00:06:27.500 --> 00:06:28.500]  我為他感謝神
[00:06:28.500 --> 00:06:29.500]  也為自己感謝神
[00:06:29.500 --> 00:06:31.500]  今天到我自己了
[00:06:31.500 --> 00:06:33.500]  有兩個孩子
[00:06:33.500 --> 00:06:35.500]  一個大女兒十一歲
[00:06:35.500 --> 00:06:36.500]  一個小孩八歲
[00:06:36.500 --> 00:06:39.500]  兩個都有特別需要的孩子
[00:06:39.500 --> 00:06:40.500]  在這十年裡
[00:06:40.500 --> 00:06:44.500]  神讓我進入爸爸的旅程
[00:06:44.500 --> 00:06:47.500]  和太太合力帶領兩個小孩
[00:06:47.500 --> 00:06:48.500]  走過高高低低
[00:06:48.500 --> 00:06:49.500]  起起跌跌
[00:06:49.500 --> 00:06:52.500]  仍然在不容易的裡面
[00:06:52.500 --> 00:06:56.500]  讓我能夠在當中親身體會
[00:06:56.500 --> 00:07:00.500]  經歷做爸爸的感受和體會
[00:07:00.500 --> 00:07:02.500]  如何陪伴孩子成長
[00:07:02.500 --> 00:07:05.500]  同時也感恩看到神在我生命裡的
[00:07:05.500 --> 00:07:07.500]  供應和預備
[00:07:07.500 --> 00:07:11.500]  讓我能夠多了一份做爸爸的心路歷程
[00:07:11.500 --> 00:07:12.500]  今天父親節
[00:07:12.500 --> 00:07:15.500]  盼望我們都能夠懂得珍惜
[00:07:15.500 --> 00:07:16.500]  不單是爸爸
[00:07:16.500 --> 00:07:19.500]  更加和我們所愛的人在一起
[00:07:19.500 --> 00:07:21.500]  有一節經文很想送給大家
[00:07:21.500 --> 00:07:25.500]  不可使慈愛誠實離開你
[00:07:25.500 --> 00:07:27.500]  要繫在你的頸項上
[00:07:27.500 --> 00:07:29.500]  刻在你的心板上
[00:07:29.500 --> 00:07:33.500]  這樣你必在神和世人眼前蒙恩有聰明
[00:07:33.500 --> 00:07:36.500]  真言三章三至四節
[00:07:36.500 --> 00:07:37.500]  願神的祝福
[00:07:37.500 --> 00:07:39.500]  祝福大家父親節快樂
[00:07:39.500 --> 00:07:48.500]  很開心聽見阿Ho的分享
[00:07:48.500 --> 00:07:50.500]  不知道該怎麼寫
[00:07:50.500 --> 00:07:54.500]  能夠見到他九十多歲的爸爸
[00:07:54.500 --> 00:07:56.500]  今天在他的牧羊下成長
[00:07:56.500 --> 00:07:58.500]  在他的團契裡
[00:07:58.500 --> 00:08:00.500]  真是上帝給他的恩典
[00:08:00.500 --> 00:08:02.500]  今天是父親節
[00:08:02.500 --> 00:08:04.500]  很想和大家藉著聖經
[00:08:04.500 --> 00:08:07.500]  我們看一本聖經裡父親的神學
[00:08:07.500 --> 00:08:08.500]  有點沉重
[00:08:08.500 --> 00:08:12.500]  但也很期望今天看的時候成為我們的祝福
[00:08:12.500 --> 00:08:14.500]  我的題目叫「父德正」
[00:08:14.500 --> 00:08:17.500]  我們父親的負責能夠得到正面的效果
[00:08:17.500 --> 00:08:21.500]  近來有一條新的隧道會開通
[00:08:21.500 --> 00:08:25.500]  叫做中九龍隧道通道
[00:08:25.500 --> 00:08:27.500]  很期望交通暢順了
[00:08:27.500 --> 00:08:32.500]  我想父子的關係也是有很多閉塞、堵塞
[00:08:32.500 --> 00:08:36.500]  前陣子我在樓下見到一個孩子看了一本書
[00:08:36.500 --> 00:08:45.500]  叫做《媽媽使用說明書》
[00:08:45.500 --> 00:08:47.500]  問這個孩子是什麼書
[00:08:47.500 --> 00:08:49.500]  他媽媽在旁邊
[00:08:49.500 --> 00:08:51.500]  他就告訴我這本書
[00:08:51.500 --> 00:08:52.500]  讓我看一看
[00:08:52.500 --> 00:08:54.500]  原來如果媽媽生氣的時候
[00:08:54.500 --> 00:08:57.500]  媽媽有很多要求的時候
[00:08:57.500 --> 00:09:00.500]  就教他怎樣使用媽媽
[00:09:00.500 --> 00:09:03.500]  不知道為什麼有這樣的書賣
[00:09:03.500 --> 00:09:05.500]  孩子很開心地看
[00:09:05.500 --> 00:09:09.500]  我想有沒有一本爸爸使用手冊呢
[00:09:09.500 --> 00:09:16.500]  我在房間看到互聯網上看到一個句子
[00:09:16.500 --> 00:09:20.500]  原來和爸爸的關係有幾個階段
[00:09:20.500 --> 00:09:22.500]  第一就是質疑父親
[00:09:22.500 --> 00:09:23.500]  不知道大家經歷過沒有
[00:09:23.500 --> 00:09:24.500]  質疑父親
[00:09:24.500 --> 00:09:28.500]  第二個就是對抗父親
[00:09:28.500 --> 00:09:29.500]  也在經歷
[00:09:29.500 --> 00:09:31.500]  第三個就是理解父親
[00:09:31.500 --> 00:09:33.500]  可能從來沒有經歷過有些人
[00:09:33.500 --> 00:09:35.500]  第四個就是接受父親
[00:09:35.500 --> 00:09:37.500]  然後成為父親
[00:09:37.500 --> 00:09:41.500]  最後發現自己不如父親
[00:09:41.500 --> 00:09:44.500]  也是一個很特別的漫長的路程
[00:09:44.500 --> 00:09:46.500]  今天有三段經文
[00:09:46.500 --> 00:09:49.500]  我想在講道裡面送給大家
[00:09:49.500 --> 00:09:52.500]  這三段經文分別在聖經三個出處
[00:09:52.500 --> 00:09:55.500]  在律法書、智慧書和新約裡面
[00:09:55.500 --> 00:09:56.500]  在投影片上會有的
[00:09:56.500 --> 00:09:58.500]  我們將會一起讀出來
[00:09:58.500 --> 00:09:59.500]  我們看看這三段經文
[00:09:59.500 --> 00:10:02.500]  將會涵蓋整個父親的神學
[00:10:02.500 --> 00:10:04.500]  我們一起讀這三段經文
[00:10:04.500 --> 00:10:06.500]  第一是《捉埃及記》的20章12節
[00:10:06.500 --> 00:10:07.500]  1、2、3
[00:10:07.500 --> 00:10:09.500]  當孝敬父母
[00:10:09.500 --> 00:10:12.500]  使你的日子在耶和華
[00:10:12.500 --> 00:10:16.500]  你神所賜你的地上得以長久
[00:10:16.500 --> 00:10:17.500]  然後是《針研書》
[00:10:17.500 --> 00:10:19.500]  1、2、3
[00:10:19.500 --> 00:10:23.500]  因為耶和華所愛的他必摘弊
[00:10:23.500 --> 00:10:27.500]  正如父親摘弊所喜愛的兒子
[00:10:27.500 --> 00:10:29.500]  第三段是來自保羅的
[00:10:29.500 --> 00:10:30.500]  一起讀
[00:10:30.500 --> 00:10:31.500]  1、2、3
[00:10:31.500 --> 00:10:34.500]  因此我在父面前屈膝
[00:10:34.500 --> 00:10:37.500]  天上地上的國家
[00:10:37.500 --> 00:10:40.500]  都是從他得命的
[00:10:40.500 --> 00:10:43.500]  我們一起安靜討告的時間
[00:10:43.500 --> 00:10:46.500]  主求你自己幫助我們
[00:10:46.500 --> 00:10:49.500]  思想、爸爸可能牽動很多不同的情緒
[00:10:49.500 --> 00:10:52.500]  因為這就是人生最重要的設置
[00:10:52.500 --> 00:10:54.500]  父與子是每一個
[00:10:54.500 --> 00:10:57.500]  父與女是他們每一個走不掉的關係
[00:10:57.500 --> 00:10:59.500]  這個關係帶給我們很多的祝福
[00:10:59.500 --> 00:11:02.500]  或許也帶給我們很多的傷害
[00:11:02.500 --> 00:11:04.500]  求主在今天早上的裡面
[00:11:04.500 --> 00:11:06.500]  讓我們從聖經、律法
[00:11:06.500 --> 00:11:08.500]  去到基督的擺上
[00:11:08.500 --> 00:11:11.500]  我們去思想父與子的關係
[00:11:11.500 --> 00:11:13.500]  也是父與女的關係
[00:11:13.500 --> 00:11:15.500]  我們這樣討告奉耶穌基督的名
[00:11:15.500 --> 00:11:21.500]  我寫了互聯網的標題給我的家人後
[00:11:21.500 --> 00:11:23.500]  我姐姐加了一句
[00:11:23.500 --> 00:11:25.500]  在質疑父親之前
[00:11:25.500 --> 00:11:27.500]  也有一個階段叫敬拜父親
[00:11:27.500 --> 00:11:28.500]  或崇拜父親
[00:11:28.500 --> 00:11:31.500]  我小時候也覺得我爸爸很厲害
[00:11:31.500 --> 00:11:34.500]  我爸爸以前是做幹部的
[00:11:34.500 --> 00:11:37.500]  我以為做幹部的口袋越多就越高級
[00:11:37.500 --> 00:11:40.500]  我看到我爸爸的襯衫上有四個口袋
[00:11:40.500 --> 00:11:42.500]  我以為他是最高級的幹部
[00:11:42.500 --> 00:11:44.500]  所以我很尊敬他
[00:11:44.500 --> 00:11:46.500]  不過長大後
[00:11:46.500 --> 00:11:49.500]  他與媽媽的關係一直很僵很惡劣
[00:11:49.500 --> 00:11:51.500]  媽媽經常跟我說
[00:11:51.500 --> 00:11:53.500]  爸爸阻礙了她很多的發展
[00:11:53.500 --> 00:11:55.500]  爸爸令她不能去到香港
[00:11:55.500 --> 00:12:00.500]  爸爸令她在一些情況下很暴躁
[00:12:00.500 --> 00:12:02.500]  一直聽媽媽說這些故事的時候
[00:12:02.500 --> 00:12:04.500]  我一直對爸爸很反感
[00:12:04.500 --> 00:12:08.500]  甚至和媽媽一起對抗我爸爸
[00:12:08.500 --> 00:12:09.500]  質疑我爸爸
[00:12:09.500 --> 00:12:10.500]  甚至到大學的時候
[00:12:10.500 --> 00:12:13.500]  也曾經和媽媽一起數我爸爸的筆試
[00:12:13.500 --> 00:12:16.500]  這些都是在生命中很難受的時間
[00:12:16.500 --> 00:12:18.500]  當時我已經相信了主
[00:12:18.500 --> 00:12:21.500]  但仍然有這樣的光陰和光景
[00:12:21.500 --> 00:12:26.500]  我覺得父子的關係就像一個塞住了的關係
[00:12:26.500 --> 00:12:28.500]  但同樣地我認識到太太
[00:12:28.500 --> 00:12:30.500]  正如阿How說的
[00:12:30.500 --> 00:12:32.500]  他認識了太太後有很大的改變
[00:12:32.500 --> 00:12:34.500]  我太太和他爸爸的關係很好
[00:12:34.500 --> 00:12:35.500]  從來不需要質疑
[00:12:35.500 --> 00:12:37.500]  也從來沒有對抗過
[00:12:37.500 --> 00:12:38.500]  因為她和爸爸的關係
[00:12:38.500 --> 00:12:40.500]  從小已經是很好的關係
[00:12:40.500 --> 00:12:43.500]  我的外父他之前是開Uber的
[00:12:43.500 --> 00:12:44.500]  不過當時不是叫Uber
[00:12:44.500 --> 00:12:45.500]  是叫白牌
[00:12:45.500 --> 00:12:47.500]  幾十年前
[00:12:47.500 --> 00:12:50.500]  後來當有的士的時候
[00:12:50.500 --> 00:12:52.500]  他就轉去開的士
[00:12:52.500 --> 00:12:53.500]  但一直開的士
[00:12:53.500 --> 00:12:56.500]  好像收入都不是很穩定
[00:12:56.500 --> 00:12:57.500]  為什麼不穩定呢
[00:12:57.500 --> 00:12:58.500]  外母告訴我
[00:12:58.500 --> 00:13:01.500]  因為他整天要掛著回家煮飯
[00:13:01.500 --> 00:13:03.500]  開兩期回家煮飯
[00:13:03.500 --> 00:13:04.500]  開兩期又回家煮飯
[00:13:04.500 --> 00:13:07.500]  即是車租都不夠付
[00:13:07.500 --> 00:13:09.500]  所以當時他就開不到的士
[00:13:09.500 --> 00:13:10.500]  後來很感恩
[00:13:10.500 --> 00:13:12.500]  有保母車的出現
[00:13:12.500 --> 00:13:13.500]  他就能夠轉行
[00:13:13.500 --> 00:13:14.500]  保母車他怎樣開呢
[00:13:14.500 --> 00:13:17.500]  他就早上送上午班上學
[00:13:17.500 --> 00:13:19.500]  然後馬上回家預備午餐
[00:13:19.500 --> 00:13:20.500]  很重要
[00:13:20.500 --> 00:13:21.500]  然後預備完午餐
[00:13:21.500 --> 00:13:24.500]  他就馬上出去接上午班放學
[00:13:24.500 --> 00:13:25.500]  然後送下午班上學
[00:13:25.500 --> 00:13:26.500]  送下午班上學之後
[00:13:26.500 --> 00:13:28.500]  就馬上預備晚餐
[00:13:28.500 --> 00:13:29.500]  預備完晚餐
[00:13:29.500 --> 00:13:31.500]  就再去接下午班放學
[00:13:31.500 --> 00:13:33.500]  很多年都是這樣照顧家裡
[00:13:33.500 --> 00:13:35.500]  一個很顧家的男人
[00:13:35.500 --> 00:13:37.500]  一個很愛他孩子
[00:13:37.500 --> 00:13:38.500]  很愛他妻子的男人
[00:13:38.500 --> 00:13:41.500]  以致能夠一路照顧家庭成長
[00:13:41.500 --> 00:13:43.500]  所以當太太Ada師母
[00:13:43.500 --> 00:13:45.500]  她在外國讀書的時候
[00:13:45.500 --> 00:13:46.500]  外父打電話去問她
[00:13:46.500 --> 00:13:48.500]  你今個星期有沒有煮飯
[00:13:48.500 --> 00:13:50.500]  只是問這條問題
[00:13:50.500 --> 00:13:52.500]  讀了幾年書都問她這條問題
[00:13:52.500 --> 00:13:54.500]  你今個星期有沒有煮飯
[00:13:54.500 --> 00:13:55.500]  這個就是她的關心
[00:13:55.500 --> 00:13:57.500]  所以Ada和爸爸的關係
[00:13:57.500 --> 00:13:59.500]  一向都是很好的
[00:13:59.500 --> 00:14:03.500]  我們父親的關係牽動著很多情緒
[00:14:03.500 --> 00:14:04.500]  因為聖經告訴我們
[00:14:04.500 --> 00:14:07.500]  爸爸是一個很重要的通道
[00:14:07.500 --> 00:14:10.500]  是人認識永生神的通道
[00:14:10.500 --> 00:14:11.500]  我想大家看一張投影片
[00:14:11.500 --> 00:14:13.500]  不知道大家去看樓盤的時候
[00:14:13.500 --> 00:14:15.500]  有沒有見過這樣的模型
[00:14:15.500 --> 00:14:18.500]  就是這個樓盤模型
[00:14:18.500 --> 00:14:21.500]  告訴你真實樓盤是這樣的
[00:14:21.500 --> 00:14:23.500]  但在我們的信仰裡面
[00:14:23.500 --> 00:14:25.500]  神是三一的真神
[00:14:25.500 --> 00:14:27.500]  祂才是真實的樓盤
[00:14:27.500 --> 00:14:28.500]  我們地上的爸爸
[00:14:28.500 --> 00:14:30.500]  好像一個樓盤的模型
[00:14:30.500 --> 00:14:32.500]  樓盤的模型通常一句說什麼
[00:14:32.500 --> 00:14:34.500]  這個不可以當實的
[00:14:34.500 --> 00:14:35.500]  不可以當真的
[00:14:35.500 --> 00:14:37.500]  要當實的時候才是真實的
[00:14:37.500 --> 00:14:38.500]  有時候也是
[00:14:38.500 --> 00:14:40.500]  我們在地上做父親的
[00:14:40.500 --> 00:14:41.500]  都有很多缺乏
[00:14:41.500 --> 00:14:43.500]  不能夠正確地
[00:14:43.500 --> 00:14:45.500]  好好地反映我們天父的形象
[00:14:45.500 --> 00:14:47.500]  但即使如此
[00:14:47.500 --> 00:14:48.500]  父親的形象
[00:14:48.500 --> 00:14:50.500]  正是天父設置在世上
[00:14:50.500 --> 00:14:52.500]  讓我們認識天上的父親
[00:14:52.500 --> 00:14:55.500]  因為原來父與子的關係
[00:14:55.500 --> 00:14:57.500]  就算沒有世界沒有創造
[00:14:57.500 --> 00:14:58.500]  一切還沒有出現之前
[00:14:58.500 --> 00:15:00.500]  都已經存在在永恆的裡面
[00:15:00.500 --> 00:15:02.500]  因為我們的神就是三一真神
[00:15:02.500 --> 00:15:04.500]  我們唱榮耀頌的時候
[00:15:04.500 --> 00:15:06.500]  我們已經唱到讚美聖父
[00:15:06.500 --> 00:15:08.500]  我們讚美聖子
[00:15:08.500 --> 00:15:10.500]  父與子的關係
[00:15:10.500 --> 00:15:12.500]  是本身宇宙的基礎
[00:15:12.500 --> 00:15:14.500]  也是本身宇宙存在的
[00:15:14.500 --> 00:15:16.500]  唯一最真實的事情
[00:15:16.500 --> 00:15:18.500]  所以當神創造人類的時候
[00:15:18.500 --> 00:15:20.500]  那張家庭在犯罪之先
[00:15:20.500 --> 00:15:22.500]  已經建構在我們生命裡面
[00:15:22.500 --> 00:15:24.500]  所以我們每一個人
[00:15:24.500 --> 00:15:26.500]  都是透過父親來到這個世界
[00:15:26.500 --> 00:15:30.500]  所以神將這個設置在我們裡面的時候
[00:15:30.500 --> 00:15:32.500]  就是想我們能夠藉著
[00:15:32.500 --> 00:15:35.500]  真正的回到天上的父親
[00:15:35.500 --> 00:15:37.500]  所以我回到保羅在二弗所書
[00:15:37.500 --> 00:15:39.500]  三章十四到十五節
[00:15:39.500 --> 00:15:40.500]  他是這樣去禱告的
[00:15:40.500 --> 00:15:43.500]  因此我在父面前屈膝
[00:15:43.500 --> 00:15:45.500]  天上地上的國家
[00:15:45.500 --> 00:15:47.500]  這個家是Petra這個字
[00:15:47.500 --> 00:15:49.500]  是父親這個字
[00:15:49.500 --> 00:15:51.500]  天上地上每一個的爸爸
[00:15:51.500 --> 00:15:52.500]  每一個的父家
[00:15:52.500 --> 00:15:54.500]  都是從他得名的
[00:15:54.500 --> 00:15:55.500]  我們每一個做爸爸的
[00:15:55.500 --> 00:15:58.500]  其實是上帝命定我們
[00:15:58.500 --> 00:15:59.500]  呼召我們
[00:15:59.500 --> 00:16:00.500]  是規定我們
[00:16:00.500 --> 00:16:02.500]  我們成為他的代言人
[00:16:02.500 --> 00:16:04.500]  我們每一個的爸爸
[00:16:04.500 --> 00:16:06.500]  都是要代表著天上的爸爸
[00:16:06.500 --> 00:16:09.500]  這是上帝在他的設置裡面
[00:16:09.500 --> 00:16:11.500]  也在他的新約裡面
[00:16:11.500 --> 00:16:12.500]  同樣都是這樣說
[00:16:12.500 --> 00:16:15.500]  在父面前永恆的父面前屈膝
[00:16:15.500 --> 00:16:17.500]  天上地上每一個的爸爸
[00:16:17.500 --> 00:16:19.500]  都是從他得名的
[00:16:19.500 --> 00:16:22.500]  所以神期望爸爸帶來的
[00:16:22.500 --> 00:16:25.500]  我們好像天父一樣帶來生命
[00:16:25.500 --> 00:16:27.500]  天父帶來是創造
[00:16:27.500 --> 00:16:30.500]  我們帶來了生命來到我們的世界上
[00:16:30.500 --> 00:16:32.500]  同樣天父是供養著我們
[00:16:32.500 --> 00:16:34.500]  我們都應該是一個好的爸爸
[00:16:34.500 --> 00:16:35.500]  要供養我們的孩子
[00:16:35.500 --> 00:16:36.500]  教導我們的孩子
[00:16:36.500 --> 00:16:38.500]  和他同行情感上支持
[00:16:38.500 --> 00:16:40.500]  最後我們最重要的責任
[00:16:40.500 --> 00:16:41.500]  就是將我們的孩子
[00:16:41.500 --> 00:16:43.500]  交回天父的手裡
[00:16:43.500 --> 00:16:44.500]  到我的孩子去到二十歲
[00:16:44.500 --> 00:16:45.500]  二十一歲
