
[00:00:00.000 --> 00:00:03.760]  今天我們的講題是選擇蒙福的生命
[00:02:51.640 --> 00:02:54.600]  叫我們選擇蒙福的生命
[00:02:54.600 --> 00:02:56.240]  得著蒙福的生命
[00:02:56.240 --> 00:02:58.440]  祈禱奉耶穌基督的生命祈求
[00:02:58.440 --> 00:02:59.440]  阿們
[00:02:59.440 --> 00:03:05.560]  今天選了《環球聖經》譯本跟大家一起看
[00:03:05.560 --> 00:03:08.120]  到二十七章就說到
[00:03:08.120 --> 00:03:11.440]  神要他的子民納石
[00:03:11.840 --> 00:03:17.200]  然後石頭上寫的誡命要他們記得
[00:03:17.200 --> 00:03:20.560]  我就讀《生命記》二十七章
[00:03:20.560 --> 00:03:22.480]  頭幾節給大家聽
[00:03:22.480 --> 00:03:25.880]  因為摩西大同以色列的長老們
[00:03:25.880 --> 00:03:27.600]  吩咐人民
[00:03:27.600 --> 00:03:31.960]  你們要遵守我今天向你們頒佈的一切誡命
[00:03:31.960 --> 00:03:34.480]  將來你們過了約旦河
[00:03:34.480 --> 00:03:38.000]  去到耶和華里神賜給你的地的時候
[00:03:38.000 --> 00:03:40.760]  你就要立起一些大石頭
[00:03:40.760 --> 00:03:45.200]  要將這些律法的一切話都寫在那些石頭上
[00:03:45.200 --> 00:03:49.440]  使你們進入耶和華里神賜給你們的地方
[00:03:49.440 --> 00:03:52.240]  就是流瀨如墨之地
[00:03:52.240 --> 00:03:55.720]  好了,就吩咐他們準備要進去
[00:03:55.720 --> 00:03:58.000]  要納石、寫誡命
[00:03:58.000 --> 00:04:01.280]  我請大家讀九至十節
[00:04:01.280 --> 00:04:03.040]  預備起
[00:04:03.040 --> 00:04:07.880]  「我將在萬里之外,守護我主的以色列」
[00:04:07.880 --> 00:04:09.200]  以色列
[00:04:09.200 --> 00:04:11.200]  「以萬里之外,守護我主的以色列」
[00:04:11.200 --> 00:04:15.440]  「今以你以色列的名號,我向你實地致命」
[00:04:15.440 --> 00:04:18.560]  「以你以色列的名號,我向你實地致命」
[00:04:18.560 --> 00:04:21.280]  「將我下嫁給我規定」
[00:04:21.280 --> 00:04:24.400]  「就使我恨天罰會的地」
[00:04:24.400 --> 00:04:26.400]  我們試試填充
[00:04:26.400 --> 00:04:29.520]  如果你有程序表
[00:04:29.520 --> 00:04:33.440]  是有一間間的空間
[00:04:33.440 --> 00:04:37.000]  神對子民的期望有五個
[00:04:37.000 --> 00:04:39.840]  我們逐個找出來
[00:04:39.840 --> 00:04:44.000]  第一個神對子民的期望是什麼呢?
[00:04:44.000 --> 00:04:46.920]  「XX神的話」
[00:04:46.920 --> 00:04:48.520]  遵行又可以
[00:04:48.520 --> 00:04:49.440]  遵守又可以
[00:04:49.440 --> 00:04:50.760]  聽從又可以
[00:04:50.760 --> 00:04:52.520]  你也知道是Obey
[00:04:52.520 --> 00:04:55.120]  要聽神的話
[00:04:55.120 --> 00:04:56.240]  容易理解嗎?
[00:04:56.240 --> 00:04:57.120]  第一個期望
[00:04:57.120 --> 00:04:58.280]  很合理,對吧?
[00:04:58.280 --> 00:05:03.040]  一個上帝對他的子民的期望就是聽祂的話
[00:05:03.040 --> 00:05:05.520]  好了,我們知道了
[00:05:05.520 --> 00:05:10.040]  要守祂的誡命
[00:05:10.040 --> 00:05:15.400]  然後看看神對子民第二個期望是什麼
[00:05:15.400 --> 00:05:18.320]  27章的6至7節
[00:05:18.320 --> 00:05:19.600]  其實是剛才那一段
[00:05:19.600 --> 00:05:21.440]  不過抽了出來看
[00:05:21.440 --> 00:05:23.000]  就是說到
[00:05:23.000 --> 00:05:26.480]  你要在壇上獻上飯祭
[00:05:26.480 --> 00:05:27.720]  給耶和華你的神
[00:05:27.720 --> 00:05:29.680]  飯祭是Burnt Offering
[00:05:29.680 --> 00:05:30.880]  是燒到盡的
[00:05:30.880 --> 00:05:32.360]  所以人是不能吃的
[00:05:32.360 --> 00:05:33.640]  是獻給神的
[00:05:33.640 --> 00:05:35.360]  第七節
[00:05:35.360 --> 00:05:38.800]  子民又要再獻平安祭
[00:05:38.800 --> 00:05:40.120]  並且再拿裡吃
[00:05:40.120 --> 00:05:41.800]  平安祭不是燒到盡的
[00:05:41.800 --> 00:05:43.720]  是可以吃的
[00:05:43.720 --> 00:05:47.240]  子民可以在壇附近吃
[00:05:47.240 --> 00:05:49.840]  在耶和華你的神面前歡樂
[00:05:49.840 --> 00:05:51.040]  Rejoice
[00:05:51.040 --> 00:05:53.480]  我們在這裡雖然是短短兩節
[00:05:53.480 --> 00:05:57.440]  看到上帝對子民的期望有第二個
[00:05:57.440 --> 00:06:00.480]  就是吃平安祭的時候
[00:06:00.480 --> 00:06:03.240]  在祂面前是怎樣的?
[00:06:03.240 --> 00:06:04.680]  歡樂 Rejoice
[00:06:04.680 --> 00:06:06.800]  你喜不喜歡歡樂?
[00:06:06.800 --> 00:06:09.240]  喜歡的話是不是每個人都喜歡Rejoice?
[00:06:09.240 --> 00:06:11.640]  其實這兩節在經文來說
[00:06:11.640 --> 00:06:12.600]  不是很重要
[00:06:12.600 --> 00:06:13.800]  但是我很喜歡
[00:06:13.800 --> 00:06:15.320]  所以放在這裡
[00:06:15.320 --> 00:06:17.200]  因為很寶貴
[00:06:17.200 --> 00:06:21.280]  原來神期望他的子民是歡樂的
[00:06:21.280 --> 00:06:23.480]  但不是你吃喝玩樂歡樂
[00:06:23.480 --> 00:06:25.440]  而是在祂面前
[00:06:25.440 --> 00:06:27.600]  你是歡樂的
[00:06:27.600 --> 00:06:29.640]  你在神面前歡不歡樂?
[00:06:29.640 --> 00:06:31.440]  會不會喜樂?
[00:06:31.440 --> 00:06:32.720]  如果是就好了
[00:06:32.720 --> 00:06:34.760]  但有時候會不會為了很小的事情
[00:06:34.760 --> 00:06:36.240]  愁眉苦臉
[00:06:36.240 --> 00:06:38.280]  有憂愁有憂慮
[00:06:38.280 --> 00:06:40.200]  失去了這個救恩的喜樂
[00:06:40.200 --> 00:06:42.400]  如果是的話我們要提醒自己
[00:06:42.400 --> 00:06:43.920]  神給我們的心意
[00:06:43.920 --> 00:06:45.160]  是要我們Rejoice
[00:06:45.160 --> 00:06:48.120]  是要我們在祂面前歡樂的
[00:06:48.120 --> 00:06:49.400]  不用愁眉苦臉的
[00:06:49.400 --> 00:06:51.320]  這不是上帝的心意
[00:06:51.320 --> 00:06:53.800]  28章47節
[00:06:53.800 --> 00:06:56.480]  都有類似的看到神的期望
[00:06:56.480 --> 00:06:58.880]  這裡47節說到
[00:06:58.880 --> 00:07:01.720]  「因為你一切都富足的時候
[00:07:01.720 --> 00:07:05.320]  卻沒有歡心樂意侍奉耶和華你的神」
[00:07:05.320 --> 00:07:07.400]  雖然這一節好像很負面
[00:07:07.400 --> 00:07:10.400]  但其實看到神的心意就是
[00:07:10.400 --> 00:07:11.880]  你們都富足了
[00:07:11.880 --> 00:07:14.360]  你們就應該去侍奉神
[00:07:14.360 --> 00:07:17.400]  還要抱著什麼態度呢?
[00:07:17.400 --> 00:07:18.720]  「歡心樂意」
[00:07:18.720 --> 00:07:20.680]  英文是With Joyfulness
[00:07:20.680 --> 00:07:22.080]  And Gladness of Heart
[00:07:22.080 --> 00:07:25.840]  是很喜樂地去侍奉神
[00:07:25.840 --> 00:07:28.040]  弟兄姊妹你覺得你自己
[00:07:28.040 --> 00:07:29.960]  富不富足?
[00:07:29.960 --> 00:07:31.160]  保羅說
[00:07:31.160 --> 00:07:33.760]  有衣有食就當
[00:07:33.760 --> 00:07:34.320]  知足
[00:07:34.320 --> 00:07:34.800]  是的
[00:07:34.800 --> 00:07:35.720]  就應該知足
[00:07:35.720 --> 00:07:38.160]  那知足之後這裡要做什麼呢?
[00:07:38.160 --> 00:07:39.160]  摩西說
[00:07:39.160 --> 00:07:41.040]  你就要侍奉神
[00:07:41.040 --> 00:07:42.200]  有沒有侍奉神呢?
[00:07:42.200 --> 00:07:43.440]  可能我們也有侍奉神
[00:07:43.440 --> 00:07:44.880]  但你侍奉神的時候
[00:07:44.880 --> 00:07:46.440]  有沒有這個喜樂呢?
[00:07:46.440 --> 00:07:48.280]  有沒有歡心樂意呢?
[00:07:48.280 --> 00:07:50.480]  還是又輪到我們了
[00:07:50.480 --> 00:07:52.000]  就是被迫的
[00:07:52.000 --> 00:07:53.320]  哎呀 他們先吧
[00:07:53.320 --> 00:07:55.040]  哎呀 怎樣怎樣
[00:07:55.040 --> 00:07:56.440]  很多藉口
[00:07:56.440 --> 00:07:57.800]  就是侍奉神
[00:07:57.800 --> 00:08:00.680]  要有一個
[00:08:00.680 --> 00:08:01.640]  Joyfulness
[00:08:01.640 --> 00:08:02.400]  Gladness of Heart
[00:08:02.400 --> 00:08:03.800]  就是心裡面
[00:08:03.800 --> 00:08:05.280]  去喜樂
[00:08:05.280 --> 00:08:06.760]  所以這個很重要
[00:08:06.760 --> 00:08:08.440]  就是
[00:08:08.440 --> 00:08:09.720]  剛剛呢
[00:08:09.720 --> 00:08:12.280]  其實星期一是我休假
[00:08:12.280 --> 00:08:13.480]  Day off的日子
[00:08:13.480 --> 00:08:15.240]  因為要預備這個講章
[00:08:15.240 --> 00:08:18.160]  我就回辦公室去寫講章
[00:08:18.160 --> 00:08:19.320]  有個同工知道
[00:08:19.320 --> 00:08:22.080]  我放假也要回去
[00:08:22.080 --> 00:08:23.200]  他就WhatsApp我
[00:08:23.200 --> 00:08:24.040]  給我一個emoji
[00:08:24.040 --> 00:08:25.040]  就是那個
[00:08:25.040 --> 00:08:26.400]  那是怎樣呢?
[00:08:26.400 --> 00:08:28.080]  就是這樣
[00:08:28.080 --> 00:08:29.400]  他沒有說什麼
[00:08:29.400 --> 00:08:30.240]  然後我說
[00:08:30.240 --> 00:08:32.440]  其實可以說是有福的
[00:08:32.440 --> 00:08:33.520]  我就回覆他
[00:08:33.520 --> 00:08:33.920]  為什麼呢?
[00:08:33.920 --> 00:08:36.120]  因為我最近感受到
[00:08:36.120 --> 00:08:38.080]  其實可以侍奉的日子
[00:08:38.080 --> 00:08:39.280]  是在倒數中
[00:08:39.280 --> 00:08:40.560]  前幾年我沒有這麼想的
[00:08:40.560 --> 00:08:41.480]  前幾年真的覺得
[00:08:41.480 --> 00:08:43.880]  嘩 很多日子才退休
[00:08:43.880 --> 00:08:45.320]  但當看到同工
[00:08:45.320 --> 00:08:47.320]  嘩 一年一年很多人退休
[00:08:47.320 --> 00:08:48.480]  不知道你團體有沒有
[00:08:48.480 --> 00:08:50.000]  一些教務同工退休
[00:08:50.000 --> 00:08:52.480]  然後又farewell
[00:08:52.480 --> 00:08:53.320]  離職
[00:08:53.320 --> 00:08:55.360]  因為不同的原因
[00:08:55.360 --> 00:08:56.120]  離開
[00:08:56.120 --> 00:08:58.720]  或者出席同工的安息禮
[00:08:58.720 --> 00:09:01.120]  去年我還去了一個殺灰禮
[00:09:01.120 --> 00:09:04.680]  就是以前跟你一起的同事
[00:09:04.680 --> 00:09:07.400]  現在變成陳譜了
[00:09:07.400 --> 00:09:10.720]  那我就在思想
[00:09:10.720 --> 00:09:12.560]  侍奉的日子是在倒數中
[00:09:12.560 --> 00:09:13.560]  還有
[00:09:13.560 --> 00:09:15.200]  其實我們每個人的日子
[00:09:15.200 --> 00:09:16.440]  都是在倒數中
[00:09:16.440 --> 00:09:17.080]  你不要想著
[00:09:17.080 --> 00:09:18.000]  遲一點
[00:09:18.000 --> 00:09:19.040]  第二天
[00:09:19.040 --> 00:09:20.120]  好一點
[00:09:20.120 --> 00:09:21.080]  健康一點
[00:09:21.080 --> 00:09:23.480]  每個人的健康
[00:09:23.480 --> 00:09:24.040]  越來越差
[00:09:24.040 --> 00:09:25.240]  越來越老
[00:09:25.240 --> 00:09:26.280]  所以
[00:09:26.280 --> 00:09:27.400]  我就在想
[00:09:27.400 --> 00:09:29.440]  還可以說到
[00:09:29.440 --> 00:09:31.640]  站在這裡
[00:09:31.640 --> 00:09:32.760]  是一個福氣
[00:09:32.760 --> 00:09:34.080]  我就這樣去福祉
[00:09:34.080 --> 00:09:35.400]  所以鼓勵大家
[00:09:35.400 --> 00:09:36.320]  珍惜
[00:09:36.320 --> 00:09:38.000]  可以走的日子
[00:09:38.000 --> 00:09:39.800]  回來實體崇拜
[00:09:39.800 --> 00:09:41.240]  回來侍奉神
[00:09:41.240 --> 00:09:42.600]  多作主公
[00:09:42.600 --> 00:09:44.680]  所以我請你提醒
[00:09:44.680 --> 00:09:46.480]  你旁邊的那位頂姐妹
[00:09:46.480 --> 00:09:47.840]  提醒她
[00:09:47.840 --> 00:09:49.800]  要在神面前歡樂
[00:09:49.800 --> 00:09:50.520]  你提醒她
[00:09:50.520 --> 00:09:53.360]  要在神面前歡樂
[00:09:53.360 --> 00:09:54.720]  不是 你提醒她的時候
[00:09:54.720 --> 00:09:56.720]  你也很歡樂
[00:09:56.720 --> 00:09:58.000]  不過那個歡樂
[00:09:58.000 --> 00:10:00.640]  不是皮笑肉不笑那種
[00:10:00.640 --> 00:10:03.280]  要是由心而發那種喜樂
[00:10:03.280 --> 00:10:04.880]  不是擠出來那種
[00:10:04.880 --> 00:10:07.440]  這是第二個神對我們的期望
[00:10:07.440 --> 00:10:09.960]  就是要在祂面前歡樂
[00:10:09.960 --> 00:10:11.920]  第三個期望是什麼呢
[00:10:11.920 --> 00:10:12.720]  是家了
[00:10:12.720 --> 00:10:15.320]  因為今天是母親節
[00:10:15.320 --> 00:10:16.200]  其實
[00:10:16.200 --> 00:10:19.840]  生命有很多的
[00:10:19.840 --> 00:10:21.240]  律例、典章
[00:10:21.240 --> 00:10:22.600]  很多的吩咐
[00:10:22.600 --> 00:10:23.880]  是不應該做的
[00:10:23.880 --> 00:10:26.240]  我特別選了這一節
[00:10:26.240 --> 00:10:27.480]  27章
[00:10:27.480 --> 00:10:29.640]  11和16節
[00:10:29.640 --> 00:10:32.200]  那天摩西又吩咐人民
[00:10:32.200 --> 00:10:34.280]  人若侮辱父母
[00:10:34.280 --> 00:10:35.880]  就必受咒助
[00:10:35.880 --> 00:10:38.960]  我就扮旁述和摩西
[00:10:38.960 --> 00:10:40.720]  你們扮全體人民
[00:10:40.720 --> 00:10:42.720]  全體人民只是說阿門
[00:10:42.720 --> 00:10:43.840]  我扮摩西
[00:10:43.840 --> 00:10:45.680]  人若侮辱父母
[00:10:45.680 --> 00:10:46.920]  就必受咒助
[00:10:46.920 --> 00:10:48.560]  全體人民都要說
[00:10:48.560 --> 00:10:49.560]  阿門
[00:10:49.560 --> 00:10:50.560]  哇 非常好
[00:10:51.160 --> 00:10:54.640]  當天有幾百萬的神的子民都在
[00:10:54.640 --> 00:10:55.080]  阿門
[00:10:55.080 --> 00:10:56.320]  哇 很虛憾
[00:10:56.320 --> 00:10:58.200]  那麼
[00:10:58.200 --> 00:10:58.800]  十誡
[00:10:58.800 --> 00:11:00.800]  因為之前其實已經說過了
[00:11:00.800 --> 00:11:02.120]  《出埃及記》也說過
[00:11:02.120 --> 00:11:02.840]  然後《生命記》
[00:11:02.840 --> 00:11:03.880]  五章十六節
[00:11:03.880 --> 00:11:06.600]  摩西又再說一次十誡
[00:11:06.600 --> 00:11:07.840]  十六節就是說
[00:11:07.840 --> 00:11:10.560]  五章十六節是要孝敬父母
[00:11:10.560 --> 00:11:11.120]  honor
[00:11:11.120 --> 00:11:15.280]  你看到兩節紅色的經文有什麼詞呢
[00:11:15.280 --> 00:11:17.440]  英文也是在說那件事
[00:11:17.440 --> 00:11:18.000]  一個
[00:11:18.000 --> 00:11:18.680]  你侮辱
[00:11:18.680 --> 00:11:19.280]  dishonor
[00:11:19.280 --> 00:11:20.480]  不應該侮辱
[00:11:20.480 --> 00:11:21.600]  你要孝敬父母
[00:11:21.600 --> 00:11:22.520]  honor父母
[00:11:22.520 --> 00:11:24.640]  原文是什麼意思呢
[00:11:24.640 --> 00:11:25.840]  honor
[00:11:25.840 --> 00:11:29.560]  孝敬或者孝順的意思就是
[00:11:29.560 --> 00:11:31.120]  那件事很重
[00:11:31.120 --> 00:11:32.840]  很重視那件事
[00:11:32.840 --> 00:11:34.040]  make heavy
[00:11:34.040 --> 00:11:35.200]  就是honor
[00:11:35.200 --> 00:11:39.720]  如果我們的創堂主任蘇永志牧師來到我們當中
[00:11:39.720 --> 00:11:41.800]  我們每個人都會很honor他
[00:11:41.800 --> 00:11:42.800]  很重視他
[00:11:42.800 --> 00:11:45.040]  因為他是重量級人物
[00:11:45.040 --> 00:11:45.440]  是不是
[00:11:45.440 --> 00:11:46.920]  我們很尊敬他
[00:11:46.920 --> 00:11:47.840]  很孝敬他
[00:11:47.840 --> 00:11:49.920]  就是這種心態了
[00:11:49.920 --> 00:11:52.720]  如果我們創堂主任也honor他
[00:11:52.720 --> 00:11:53.720]  這麼重視他
[00:11:53.720 --> 00:11:55.640]  何況我們的父母呢
[00:11:55.640 --> 00:11:57.360]  生我們的父母
[00:11:57.360 --> 00:11:58.880]  養育我們的父母
[00:11:58.880 --> 00:12:01.640]  更加值得我們很重視他
[00:12:01.640 --> 00:12:04.160]  體重他們
[00:12:04.160 --> 00:12:07.840]  我是牧養即稱團契的
[00:12:07.840 --> 00:12:09.000]  有一次
[00:12:09.000 --> 00:12:11.640]  有一個即稱團友的媽媽
[00:12:11.640 --> 00:12:13.360]  即是即稱團友的媽媽
[00:12:13.360 --> 00:12:14.680]  來告訴我們
[00:12:14.680 --> 00:12:16.880]  這個團友是怎樣的呢
[00:12:16.880 --> 00:12:17.920]  就說
[00:12:17.920 --> 00:12:19.800]  向媽媽說髒話
[00:12:19.800 --> 00:12:21.200]  被臭腳去問
[00:12:21.200 --> 00:12:23.000]  在媽媽面前放屁
[00:12:23.000 --> 00:12:24.400]  這些作為
[00:12:24.400 --> 00:12:25.960]  你覺得
[00:12:25.960 --> 00:12:27.440]  是否在孝敬父母
[00:12:27.440 --> 00:12:29.720]  還是在侮辱父母
[00:12:29.720 --> 00:12:31.080]  侮辱父母嗎
[00:12:31.080 --> 00:12:31.680]  很侮辱
[00:12:31.680 --> 00:12:33.040]  媽媽生你和你一起住
[00:12:33.040 --> 00:12:34.320]  還每天這樣
[00:12:34.320 --> 00:12:35.840]  讓你侮辱
[00:12:35.840 --> 00:12:38.120]  聽你這些髒話
[00:12:38.120 --> 00:12:39.120]  那麼
[00:12:39.120 --> 00:12:40.680]  我就問他
[00:12:40.680 --> 00:12:43.400]  為什麼你對你媽媽做這些事
[00:12:43.400 --> 00:12:44.680]  然後他怎麼說呢
[00:12:44.680 --> 00:12:45.320]  就說
[00:12:45.320 --> 00:12:47.000]  我媽媽小時候打我
[00:12:47.000 --> 00:12:48.720]  打得我多厲害
[00:12:48.720 --> 00:12:50.120]  他這樣
[00:12:50.120 --> 00:12:51.800]  也不可以怪我
[00:12:51.800 --> 00:12:53.440]  你說我們即稱其實
[00:12:53.440 --> 00:12:54.680]  其實是大小孩
[00:12:54.680 --> 00:12:56.400]  你不要以為是即稱團契
[00:12:56.400 --> 00:12:57.920]  你跟他說什麼好呢
[00:12:57.920 --> 00:13:00.720]  我覺得說這一節就最好了
[00:13:00.720 --> 00:13:03.120]  人若侮辱父母
[00:13:03.120 --> 00:13:04.680]  就必受咒詛
[00:13:04.680 --> 00:13:06.440]  全體人民都要說
[00:13:06.440 --> 00:13:07.760]  (罵)
[00:13:07.760 --> 00:13:08.920]  除了這一句
[00:13:08.920 --> 00:13:10.040]  沒有什麼好說的
[00:13:10.040 --> 00:13:10.560]  是不是
[00:13:10.560 --> 00:13:12.400]  你也這樣說
[00:13:12.400 --> 00:13:13.240]  可能你說
[00:13:13.240 --> 00:13:16.400]  我不會跟父母說髒話
[00:13:16.400 --> 00:13:18.520]  我不會被臭腳去問
[00:13:18.520 --> 00:13:19.120]  但是
[00:13:19.120 --> 00:13:21.080]  你有沒有盡力去
[00:13:21.080 --> 00:13:22.360]  honor(敬佩)你的父母呢
[00:13:22.360 --> 00:13:24.840]  有沒有孝敬和孝順他們呢
[00:13:24.840 --> 00:13:26.480]  我覺得我們反思一下
[00:13:26.480 --> 00:13:28.520]  其實永遠都有進步的空間
[00:13:28.520 --> 00:13:29.640]  可以做得更好
[00:13:29.640 --> 00:13:30.560]  可以見多一點
[00:13:30.560 --> 00:13:32.680]  可以跟他們喝多一點茶
[00:13:32.680 --> 00:13:33.880]  可以
[00:13:33.880 --> 00:13:35.280]  更加的
[00:13:35.280 --> 00:13:37.160]  honor(敬佩)他們
[00:13:37.160 --> 00:13:39.960]  我爸爸前幾年搬到中山
[00:13:39.960 --> 00:13:41.120]  那麼
[00:13:41.120 --> 00:13:42.960]  有計劃
[00:13:42.960 --> 00:13:44.920]  我和我丈夫計劃了
[00:13:44.920 --> 00:13:45.560]  八月底
[00:13:45.560 --> 00:13:48.240]  去中山幾天去探望我爸爸
[00:13:48.240 --> 00:13:49.360]  除了探望他
[00:13:49.360 --> 00:13:50.920]  很想帶他回教會
[00:13:50.920 --> 00:13:53.800]  因為他以前在恩卜堂是回團契的
[00:13:53.800 --> 00:13:55.160]  但是搬了上去
[00:13:55.160 --> 00:13:56.040]  不適應
[00:13:56.040 --> 00:13:59.240]  我就很想帶他回教會
[00:13:59.240 --> 00:14:02.200]  所以我們很重視我們的父母
[00:14:02.200 --> 00:14:04.320]  通常我們就重視身體健康
[00:14:04.320 --> 00:14:05.280]  那些
[00:14:05.280 --> 00:14:06.120]  喝茶
[00:14:06.120 --> 00:14:07.640]  你要重視他的靈命
[00:14:07.640 --> 00:14:08.800]  他和神的關係
[00:14:08.800 --> 00:14:09.920]  就算缺了字
[00:14:09.920 --> 00:14:11.480]  他有沒有教會生活呢
[00:14:11.480 --> 00:14:12.960]  他和神的關係是怎麼樣呢
[00:14:12.960 --> 00:14:13.960]  我們應該是
[00:14:13.960 --> 00:14:17.760]  很體重他們的身心靈
[00:14:17.760 --> 00:14:21.000]  所以第三個神給
[00:14:21.000 --> 00:14:22.760]  對人的期望就是
[00:14:22.760 --> 00:14:24.600]  什麼父母
[00:14:24.600 --> 00:14:25.440]  對了
[00:14:25.440 --> 00:14:26.680]  孝敬父母
[00:14:26.680 --> 00:14:28.440]  honor your parents
[00:14:28.440 --> 00:14:32.960]  接著我們看第28章
[00:14:32.960 --> 00:14:33.760]  第二節
[00:14:33.760 --> 00:14:34.640]  摩西說
[00:14:34.640 --> 00:14:37.800]  如果你聽從耶和華你神的話
[00:14:37.800 --> 00:14:39.600]  以下這一切的福氣
[00:14:39.600 --> 00:14:40.680]  就會臨到你
[00:14:40.680 --> 00:14:41.480]  追上你
[00:14:41.480 --> 00:14:43.040]  哇 追著你的福氣
[00:14:43.040 --> 00:14:44.400]  多厲害
[00:14:44.400 --> 00:14:45.040]  第三節
[00:14:45.040 --> 00:14:46.600]  你在城裡必蒙福
[00:14:46.600 --> 00:14:48.440]  在田間也必蒙福
[00:14:48.440 --> 00:14:50.880]  你土裡所生的
[00:14:50.880 --> 00:14:52.320]  土地所出的
[00:14:52.320 --> 00:14:53.160]  都必蒙福
[00:14:53.160 --> 00:14:54.680]  第五節很特別
[00:14:54.680 --> 00:14:56.880]  你的大盤和你的初面盤
[00:14:56.880 --> 00:14:58.640]  都必蒙福
[00:14:58.640 --> 00:15:00.040]  什麼叫你的
[00:15:00.040 --> 00:15:01.640]  你家裡有沒有盤啊
[00:15:01.640 --> 00:15:03.560]  什麼叫盤都蒙福
