
[00:00:00.000 --> 00:00:03.880]  「頂姐妹」早安
[00:04:23.720 --> 00:04:24.720]  就是現在這幅圖
[00:04:24.720 --> 00:04:26.720]  就是寫信
[00:04:26.720 --> 00:04:29.720]  不知道大家有沒有人寫過信
[00:04:29.720 --> 00:04:32.720]  還是留意到一點
[00:04:32.720 --> 00:04:36.720]  寫信除了現在很浪漫的事
[00:04:36.720 --> 00:04:38.720]  以前是一件很實際的事
[00:04:38.720 --> 00:04:40.720]  譬如爸爸媽媽
[00:04:40.720 --> 00:04:42.720]  很想知道
[00:04:42.720 --> 00:04:44.720]  記得那鍋湯是怎樣煮的
[00:04:44.720 --> 00:04:45.720]  給了一些冬菇
[00:04:45.720 --> 00:04:47.720]  然後他就寫下
[00:04:47.720 --> 00:04:49.720]  天氣冷要多穿一件衣服
[00:04:49.720 --> 00:04:53.720]  這些就是最傳統和最便宜的方法
[00:04:53.720 --> 00:04:55.720]  去寫信
[00:04:55.720 --> 00:04:56.720]  讓子女知道
[00:04:56.720 --> 00:04:59.720]  你小時候有沒有寫過信
[00:04:59.720 --> 00:05:01.720]  給你掛念的人
[00:05:01.720 --> 00:05:03.720]  孤身在外地的子女
[00:05:03.720 --> 00:05:05.720]  平時可能對爸爸媽媽
[00:05:05.720 --> 00:05:07.720]  都不會表達
[00:05:07.720 --> 00:05:10.720]  但當他在遠方的時候
[00:05:10.720 --> 00:05:13.720]  他收到信件的時候
[00:05:13.720 --> 00:05:19.720]  我相信在一個孤身的地方裡
[00:05:19.720 --> 00:05:22.720]  很感受到子女行間那份愛
[00:05:22.720 --> 00:05:24.720]  同樣在新約時代
[00:05:24.720 --> 00:05:27.720]  教會從遠方收到
[00:05:27.720 --> 00:05:29.720]  牧者寄來的信
[00:05:29.720 --> 00:05:32.720]  尤其是當他們面對信仰很大的挑戰
[00:05:32.720 --> 00:05:34.720]  甚至面臨逼迫的時候
[00:05:34.720 --> 00:05:37.720]  你可以想像那封信
[00:05:37.720 --> 00:05:38.720]  子女行間的勸勉
[00:05:38.720 --> 00:05:40.720]  就成為這班弟兄姊妹
[00:05:40.720 --> 00:05:44.720]  在信仰裡能夠撐下去的力量
[00:05:44.720 --> 00:05:45.720]  弟兄姊妹
[00:05:45.720 --> 00:05:48.720]  我們一起去讀出
[00:05:48.720 --> 00:05:52.720]  希伯來書作者給弟兄姊妹最後的叮嚀
[00:05:52.720 --> 00:05:57.720]  經文記載在13章的18到25節
[00:05:57.720 --> 00:06:00.720]  我們會分三個段落去讀
[00:06:00.720 --> 00:06:05.720]  我邀請弟兄先讀12章的18到19節
[00:06:05.720 --> 00:06:07.720]  姊妹就讀20到21節
[00:06:07.720 --> 00:06:09.720]  其他就由我讀
[00:06:09.720 --> 00:06:13.720]  PowerPoint的上角有提示
[00:06:13.720 --> 00:06:14.720]  弟兄預備了
[00:06:14.720 --> 00:06:15.720]  1、2、3
[00:06:15.720 --> 00:06:18.720]  請你們為我們禱告
[00:06:18.720 --> 00:06:21.720]  因為我們自覺良心無愧
[00:06:21.720 --> 00:06:24.720]  願意凡事按正道而行
[00:06:24.720 --> 00:06:27.720]  我更求你們為我禱告
[00:06:27.720 --> 00:06:31.720]  使我快些回到你們那裡去
[00:06:31.720 --> 00:06:32.720]  姊妹
[00:06:32.720 --> 00:06:34.720]  但願似平安的神
[00:06:34.720 --> 00:06:36.720]  就是那憑永約之血
[00:06:36.720 --> 00:06:39.720]  把群揚的大牧人
[00:06:39.720 --> 00:06:43.720]  我們主耶穌從死人中領出來的神
[00:06:43.720 --> 00:06:46.720]  在各樣善事上都給你們
[00:06:46.720 --> 00:06:49.720]  使你們遵行他的旨意
[00:06:49.720 --> 00:06:51.720]  又藉著耶穌基督
[00:06:51.720 --> 00:06:55.720]  在我們裡面行他所喜悅的事
[00:06:55.720 --> 00:06:57.720]  願榮耀歸給他
[00:06:57.720 --> 00:06:59.720]  直到永永遠遠
[00:06:59.720 --> 00:07:01.720]  阿門
[00:07:01.720 --> 00:07:02.720]  弟兄們
[00:07:02.720 --> 00:07:04.720]  我簡略地寫信給你們
[00:07:04.720 --> 00:07:07.720]  希望你們聽我勸勉的話
[00:07:07.720 --> 00:07:09.720]  你們該知道
[00:07:09.720 --> 00:07:13.720]  我們的弟兄提摩太已經重獲自由了
[00:07:13.720 --> 00:07:15.720]  他若很快就來
[00:07:15.720 --> 00:07:17.720]  我必和他去見你們
[00:07:17.720 --> 00:07:22.720]  請你們向帶領你們的諸位和眾聖徒問安
[00:07:22.720 --> 00:07:27.720]  從意大利來的人也向你們問安
[00:07:27.720 --> 00:07:30.720]  願恩惠與你們眾人同在
[00:07:30.720 --> 00:07:32.720]  我們同心禱告
[00:07:32.720 --> 00:07:34.720]  親愛的主耶穌
[00:07:34.720 --> 00:07:39.720]  我們今天眾弟兄姊妹聚集在你的面前
[00:07:39.720 --> 00:07:41.720]  為要聽你的說話
[00:07:41.720 --> 00:07:44.720]  求真理的聖靈幫助我們
[00:07:44.720 --> 00:07:47.720]  賜我們有一顆柔軟的心
[00:07:47.720 --> 00:07:49.720]  聽到你的說話
[00:07:49.720 --> 00:07:51.720]  就立志進行
[00:07:51.720 --> 00:07:54.720]  奉主耶穌基督得勝的明智祈求
[00:07:54.720 --> 00:07:55.720]  阿門
[00:07:55.720 --> 00:07:56.720]  弟兄姊妹
[00:07:56.720 --> 00:08:01.720]  在古代的書信是一字值千金
[00:08:01.720 --> 00:08:03.720]  為什麼這麼說呢?
[00:08:03.720 --> 00:08:06.720]  當你沒有印刷術的時候
[00:08:06.720 --> 00:08:11.720]  當時教會的書信並不是
[00:08:20.720 --> 00:08:24.720]  教會的書信並不是用印刷
[00:08:24.720 --> 00:08:27.720]  印了一本書再次分發出去
[00:08:27.720 --> 00:08:31.720]  而是用蒲草紙或羊皮紙
[00:08:31.720 --> 00:08:34.720]  逐字逐句寫出來
[00:08:34.720 --> 00:08:38.720]  聖經作者是透過口述或親自抄寫
[00:08:38.720 --> 00:08:43.720]  其中所用的心機和時間都不可少說
[00:08:43.720 --> 00:08:46.720]  當書信製成卷軸
[00:08:46.720 --> 00:08:51.720]  就要請人將信傳遞到收信人的地方
[00:08:51.720 --> 00:08:56.720]  然後在教會公開中讀
[00:08:56.720 --> 00:08:58.720]  然後再抄寫
[00:08:58.720 --> 00:09:04.720]  給其他教會的地方的人聽
[00:09:04.720 --> 00:09:06.720]  用了這麼多人力、物力
[00:09:06.720 --> 00:09:10.720]  希伯來書就好像其他新約書信一樣
[00:09:10.720 --> 00:09:13.720]  聖經作者並不是無緣無故
[00:09:13.720 --> 00:09:17.720]  無情白事寫一封信問候下這麼簡單
[00:09:17.720 --> 00:09:20.720]  總是因為有一些很重要的議題
[00:09:20.720 --> 00:09:23.720]  才會寫信給弟兄姊妹
[00:09:23.720 --> 00:09:28.720]  例如他要在牧羊上有教導和提醒
[00:09:28.720 --> 00:09:31.720]  或者處理一些信仰的危機
[00:09:31.720 --> 00:09:34.720]  才會花這麼大的代價寫信
[00:09:34.720 --> 00:09:40.720]  長途跋涉地將書信送到育幼院的地方
[00:09:40.720 --> 00:09:44.720]  當那封信被送達到某一個教會
[00:09:44.720 --> 00:09:49.720]  通常會在教會公開中讀
[00:09:49.720 --> 00:09:53.720]  而不是只給教會領袖的私人信件
[00:09:53.720 --> 00:09:56.720]  這點是非常重要的
[00:09:56.720 --> 00:10:00.720]  因為在早期的教會一般人識字率不高
[00:10:00.720 --> 00:10:06.720]  所以初期的基督徒群體很重視聽到的原因
[00:10:06.720 --> 00:10:13.720]  因此書信在教會裡首先是第一篇可以聽到的聖經信息
[00:10:13.720 --> 00:10:17.720]  是被重讀、被宣告、被回應
[00:10:17.720 --> 00:10:22.720]  也成為當下的信仰群體一個共同的記憶
[00:10:22.720 --> 00:10:27.720]  弟兄姊妹就好像我們今天看到的希伯來書的最後一段
[00:10:27.720 --> 00:10:29.720]  很多人讀到書信的結尾
[00:10:29.720 --> 00:10:31.720]  不知道你會不會這樣讀經的時候
[00:10:31.720 --> 00:10:37.720]  「太好了!終於完了!終於完了這卷書卷!」
[00:10:37.720 --> 00:10:41.720]  就很不自覺地加速地帶過去
[00:10:41.720 --> 00:10:46.720]  只不過對於當時去聽這封書信的人來說
[00:10:46.720 --> 00:10:48.720]  一個字都不能少
[00:10:48.720 --> 00:10:55.720]  在第二十二節提到關於勸勉
[00:10:55.720 --> 00:10:58.720]  聖經這裡有很深刻的提醒
[00:10:58.720 --> 00:11:04.720]  這個提醒很多時候在信的開頭都會輕輕提一下
[00:11:04.720 --> 00:11:09.720]  在結尾因為很重要的緣故也會再提一下
[00:11:09.720 --> 00:11:12.720]  這封信是一個勸勉的書信
[00:11:12.720 --> 00:11:19.720]  並且在作者寫的時候流露了他對弟兄姊妹那種很深厚的感情
[00:11:19.720 --> 00:11:23.720]  希伯來書的作者語重心長地說
[00:11:23.720 --> 00:11:27.720]  勸勉他所掛心的弟兄姊妹
[00:11:27.720 --> 00:11:32.720]  很擔心他們會走回頭路
[00:11:32.720 --> 00:11:34.720]  回到猶太教
[00:11:34.720 --> 00:11:37.720]  離開了基督信仰的群體
[00:11:37.720 --> 00:11:41.720]  他提醒真的要專心地依靠耶穌基督
[00:11:41.720 --> 00:11:43.720]  自守他們所信的
[00:11:43.720 --> 00:11:49.720]  作者很渴望自己親身去到這班弟兄姊妹當中
[00:11:49.720 --> 00:11:51.720]  要知道在古代的世界
[00:11:51.720 --> 00:11:55.720]  遠行其實是充滿危險和變數的
[00:11:55.720 --> 00:12:00.720]  雖然去遠行不一定能夠順利去到目的地
[00:12:00.720 --> 00:12:03.720]  可能中途有打劫甚至連命都沒有
[00:12:03.720 --> 00:12:07.720]  但是這裡說希伯來書的作者是很想很想去
[00:12:07.720 --> 00:12:09.720]  23節提到作者說
[00:12:09.720 --> 00:12:14.720]  等弟兄提摩泰來到他那裡
[00:12:14.720 --> 00:12:19.720]  他就會立刻和他一起去探望這班弟兄姊妹
[00:12:19.720 --> 00:12:22.720]  弟兄姊妹
[00:12:22.720 --> 00:12:27.720]  若果今天問你有沒有一些很掛念的弟兄姊妹呢?
[00:12:27.720 --> 00:12:30.720]  若果他們在面對艱難的時候
[00:12:30.720 --> 00:12:34.720]  你會不會很想告訴他們
[00:12:34.720 --> 00:12:36.720]  你一定要靠主去跨過
[00:12:36.720 --> 00:12:37.720]  跨得過的
[00:12:37.720 --> 00:12:41.720]  希伯來書的結尾就好像一封家書一樣
[00:12:41.720 --> 00:12:42.720]  最後的叮嚀
[00:12:42.720 --> 00:12:46.720]  短短的幾句就將整卷的書信
[00:12:46.720 --> 00:12:49.720]  最重要的事情都集合在一起
[00:12:51.720 --> 00:12:56.720]  13章的18到25節就是一段這樣的叮嚀
[00:12:56.720 --> 00:13:01.720]  這段的段落不單只是一個單純說
[00:13:01.720 --> 00:13:03.720]  我在這裡圓了一封書信
[00:13:03.720 --> 00:13:06.720]  而是一個屬靈生命的總結
[00:13:06.720 --> 00:13:08.720]  這裡提到很多的字眼
[00:13:08.720 --> 00:13:14.720]  例如禱告、平安、救贖、大目人、進行、恩惠
[00:13:14.720 --> 00:13:17.720]  全部都在這個大段落出現
[00:13:18.720 --> 00:13:21.720]  這些主題看起來好像很鬆散
[00:13:21.720 --> 00:13:22.720]  很多東西
[00:13:22.720 --> 00:13:26.720]  但其實都是同樣回答一個問題
[00:13:26.720 --> 00:13:32.720]  就是人怎樣才可以活出真正的信仰
[00:13:32.720 --> 00:13:34.720]  能夠活出真正的信仰
[00:13:34.720 --> 00:13:37.720]  第一點很想跟大家分享
[00:13:37.720 --> 00:13:42.720]  就是需要用禱告結連彼此守望
[00:13:42.720 --> 00:13:45.720]  在18到19節
[00:13:45.720 --> 00:13:51.720]  希伯來書的作者兩次呼籲弟兄姊妹要為他祈禱
[00:13:51.720 --> 00:13:55.720]  其實在《新約保羅書信》裡的結尾
[00:13:55.720 --> 00:13:58.720]  通常都會有類似的邀請
[00:13:58.720 --> 00:14:00.720]  就是邀請弟兄姊妹祈禱
[00:14:00.720 --> 00:14:07.720]  要匯眾讀這封信的人為希伯來書作者祈禱
[00:14:07.720 --> 00:14:10.720]  特別要為福音的事供去禱告
[00:14:10.720 --> 00:14:17.720]  18節提到的內容作者自問自己良心無愧
[00:14:17.720 --> 00:14:23.720]  亦都願意凡事按正道而行
[00:14:23.720 --> 00:14:28.720]  這裡強烈暗示希伯來書的作者
[00:14:28.720 --> 00:14:32.720]  似乎捲入一些非常嚴重的爭論裡
[00:14:32.720 --> 00:14:37.720]  經文沒有仔細提及這個爭論的實質內容
[00:14:37.720 --> 00:14:41.720]  但幾乎可以肯定讀這封書信的作者
[00:14:41.720 --> 00:14:43.720]  是很清楚發生了什麼事
[00:14:43.720 --> 00:14:46.720]  所以不用仔細寫已經明白了
[00:14:46.720 --> 00:14:50.720]  亦都跟作者的關係非常密切
[00:14:50.720 --> 00:14:56.720]  這班弟兄姊妹是很熟悉作者當下面對的挑戰
[00:14:56.720 --> 00:14:58.720]  在18節裡頭
[00:14:58.720 --> 00:15:01.720]  作者這裡用福數「我們」
[00:15:01.720 --> 00:15:04.720]  這裡說「為我們祈禱」
[00:15:04.720 --> 00:15:09.720]  到了19節就變成了第一人稱的單數「我」
[00:15:09.720 --> 00:15:11.720]  「為我祈禱」
[00:15:11.720 --> 00:15:14.720]  在整本希伯來書裡
[00:15:14.720 --> 00:15:17.720]  作者提及他自己的時候
[00:15:17.720 --> 00:15:21.720]  很多時候都會用上文學手法的福數「我們」
[00:15:21.720 --> 00:15:25.720]  去含蓄表達「我」這個意思
[00:15:25.720 --> 00:15:27.720]  但是到了19節
[00:15:27.720 --> 00:15:30.720]  話鋒一轉就變成單數「我」
[00:15:30.720 --> 00:15:31.720]  為什麼呢?
[00:15:31.720 --> 00:15:34.720]  就是因為作者有一個很特別的請求
[00:15:34.720 --> 00:15:38.720]  他說「我更求你們為我禱告
[00:15:38.720 --> 00:15:41.720]  使我可以快點去到你那裡」
[00:15:41.720 --> 00:15:43.720]  作者很想強調
[00:15:43.720 --> 00:15:45.720]  邀請這班弟兄姊妹祈禱
[00:15:45.720 --> 00:15:50.720]  很盼望自己能夠跟這班弟兄姊妹重聚
[00:15:50.720 --> 00:15:54.720]  去跟他們一起分擔他們面對的難處
[00:15:54.720 --> 00:15:59.720]  這裡說的「禱告」原文是用現在式
[00:15:59.720 --> 00:16:02.720]  可以理解成持續的行動
[00:16:02.720 --> 00:16:05.720]  就是不停地為這件事祈禱
[00:16:05.720 --> 00:16:10.720]  其實18、19節是一段非常令人感動的邀請
[00:16:10.720 --> 00:16:15.720]  對於舊約非常熟悉、非常精通的作者
[00:16:15.720 --> 00:16:17.720]  他沒有高高在上
[00:16:17.720 --> 00:16:22.720]  他反而謙卑地邀請弟兄姊妹為他祈禱
[00:16:22.720 --> 00:16:25.720]  因為作者自己很知道
[00:16:25.720 --> 00:16:28.720]  即使信了很久、很熟悉聖經也好
[00:16:28.720 --> 00:16:31.720]  就算是作為目者的他也好
[00:16:31.720 --> 00:16:35.720]  同樣很需要人去代禱和守望
[00:16:35.720 --> 00:16:38.720]  弟兄姊妹原來在基督裡
[00:16:38.720 --> 00:16:42.720]  沒有一個人能夠一個人去走他的信仰路
[00:16:42.720 --> 00:16:45.720]  不知道大家有沒有一種體會
[00:16:45.720 --> 00:16:47.720]  人長大了一段時間
[00:16:47.720 --> 00:16:50.720]  慢慢習慣了一件事情
[00:16:50.720 --> 00:16:51.720]  是什麼呢?
[00:16:51.720 --> 00:16:55.720]  就是我們不是那麼容易開口求助
[00:16:55.720 --> 00:16:59.720]  尤其是平日很低調的弟兄們
[00:16:59.720 --> 00:17:01.720]  我不知道你們作為弟兄是不是這樣
[00:17:01.720 --> 00:17:03.720]  也不是很好
[00:17:03.720 --> 00:17:06.720]  我聽過一位弟兄這樣去分享
[00:17:06.720 --> 00:17:09.720]  他說「我剛剛入伍了」
[00:17:09.720 --> 00:17:11.720]  他不是當兵的
[00:17:11.720 --> 00:17:12.720]  「入伍」是什麼意思?
[00:17:12.720 --> 00:17:14.720]  即是五十歲了
[00:17:14.720 --> 00:17:15.720]  「入伍了」
[00:17:15.720 --> 00:17:20.720]  他說他有很多拉扯
[00:17:20.720 --> 00:17:21.720]  什麼拉扯?
[00:17:21.720 --> 00:17:24.720]  上就要和太太一起照顧四大長老
[00:17:24.720 --> 00:17:27.720]  四大長老是哪四大呢?
[00:17:27.720 --> 00:17:29.720]  時不時他們一不舒服
[00:17:29.720 --> 00:17:32.720]  太太就急召我陪他去
[00:17:32.720 --> 00:17:36.720]  我下有兩個暴風期的弟弟
[00:17:36.720 --> 00:17:38.720]  中間有更難忍的
[00:17:38.720 --> 00:17:40.720]  經常發脾氣的上司
[00:17:40.720 --> 00:17:42.720]  但我不可以辭工
[00:17:42.720 --> 00:17:44.720]  所以也要頂住
[00:17:44.720 --> 00:17:47.720]  還有一些極度情緒不穩
[00:17:47.720 --> 00:17:51.720]  工作超級愚蠢的下屬
[00:17:51.720 --> 00:17:54.720]  期間還有不少的教會侍奉
[00:17:54.720 --> 00:17:56.720]  真的覺得很辛苦、很拉扯
[00:17:56.720 --> 00:18:00.720]  他說有時覺得自己是一個管理員
[00:18:00.720 --> 00:18:02.720]  同時也是一個消防員
[00:18:02.720 --> 00:18:03.720]  為什麼呢?
[00:18:03.720 --> 00:18:05.720]  管理員就是一早起床
[00:18:05.720 --> 00:18:06.720]  第一件事就是拿起手機
[00:18:06.720 --> 00:18:07.720]  先查一查
[00:18:07.720 --> 00:18:10.720]  看看今天有什麼事情要做
[00:18:10.720 --> 00:18:14.720]  家裡的事、工作的事、侍奉的事
[00:18:14.720 --> 00:18:17.720]  又說自己是一個消防員
[00:18:17.720 --> 00:18:18.720]  為什麼呢?
[00:18:18.720 --> 00:18:22.720]  因為四大長老、太太、兒女、上司、下屬
[00:18:22.720 --> 00:18:24.720]  突發的事情都要去救火
[00:18:24.720 --> 00:18:26.720]  這個弟兄說
[00:18:26.720 --> 00:18:30.720]  生活不只是用忙字形容
[00:18:30.720 --> 00:18:34.720]  而是覺得好像自己一個人撐著
[00:18:34.720 --> 00:18:36.720]  有時也覺得很辛苦
[00:18:36.720 --> 00:18:37.720]  可能你會問
[00:18:37.720 --> 00:18:39.720]  那就跟別人分享一下吧
[00:18:39.720 --> 00:18:42.720]  弟兄、姐妹就很容易分享
[00:18:42.720 --> 00:18:45.720]  弟兄就不知道為什麼
[00:18:45.720 --> 00:18:48.720]  總覺得還是不要麻煩別人
[00:18:48.720 --> 00:18:50.720]  而且他又未必幫得上忙
[00:18:50.720 --> 00:18:52.720]  免得添煩、添亂
[00:18:52.720 --> 00:18:54.720]  不知道弟兄這是不是你的心聲
[00:18:54.720 --> 00:18:57.720]  希伯來書的作者提醒我們
[00:18:57.720 --> 00:19:01.720]  這樣自己撐著是完全不健康
[00:19:01.720 --> 00:19:05.720]  很多時候只會孤立自己
[00:19:05.720 --> 00:19:10.720]  讓姐妹、教會從來都不是一群不相干的人
[00:19:10.720 --> 00:19:11.720]  星期天坐在一起
[00:19:11.720 --> 00:19:16.720]  唱幾首詩歌、聽一下道、完了就各自回家
[00:19:16.720 --> 00:19:17.720]  做回自己的事
[00:19:17.720 --> 00:19:20.720]  然後下個星期又回來
[00:19:20.720 --> 00:19:23.720]  教會是以基督為首的身體
[00:19:23.720 --> 00:19:28.720]  我們每一位都是被主的補血買熟
[00:19:28.720 --> 00:19:29.720]  都是肢體
[00:19:29.720 --> 00:19:32.720]  手手腳腳彼此應該是結連
[00:19:32.720 --> 00:19:36.720]  彼此守望、彼此代求的群體
[00:19:36.720 --> 00:19:40.720]  當有人說請你為我祈禱
[00:19:40.720 --> 00:19:43.720]  那個不是代表我很差
[00:19:43.720 --> 00:19:46.720]  而是你在說無論在什麼處境
[00:19:46.720 --> 00:19:47.720]  多艱難都好
[00:19:47.720 --> 00:19:51.720]  我仍然承認神是掌權的
[00:19:51.720 --> 00:19:56.720]  同一時間我也承認我不是孤單的
[00:19:56.720 --> 00:19:59.720]  我有弟兄姐妹和我一起去祈禱
[00:19:59.720 --> 00:20:01.720]  見證神的工作
[00:20:01.720 --> 00:20:05.720]  代禱的意思不是一個口頭禪
[00:20:05.720 --> 00:20:07.720]  我會為你祈禱就忘記了
[00:20:07.720 --> 00:20:13.720]  真正的代禱是會將那個人的需要放在你的心上
[00:20:13.720 --> 00:20:19.720]  透過禱告帶到神的面前為他守望
[00:20:19.720 --> 00:20:26.720]  怎樣才能將別人的需要放在自己的心上呢?
[00:20:26.720 --> 00:20:30.720]  我們可能就要學習切身處地
[00:20:30.720 --> 00:20:33.720]  想想如果那個是自己
[00:20:33.720 --> 00:20:36.720]  面對當下的難處
[00:20:36.720 --> 00:20:38.720]  自己會有什麼感受呢?
[00:20:38.720 --> 00:20:43.720]  我又會想怎樣希望天父回應我呢?
[00:20:43.720 --> 00:20:45.720]  我很喜歡這幅圖畫
[00:20:45.720 --> 00:20:47.720]  這幅圖畫有三個人
[00:20:47.720 --> 00:20:52.720]  這三個人都面對著不同的處境
[00:20:52.720 --> 00:20:56.720]  我們人生路上每個人都會遇到艱難
[00:20:56.720 --> 00:20:59.720]  當有人為我們祈禱守望
[00:20:59.720 --> 00:21:01.720]  我們就會不自得跌倒
[00:21:01.720 --> 00:21:04.720]  當第一個人快要跌下去
[00:21:04.720 --> 00:21:06.720]  後面有兩個人撐著
[00:21:06.720 --> 00:21:08.720]  都可以過得了他
[00:21:08.720 --> 00:21:10.720]  到了第二個人的時候
[00:21:10.720 --> 00:21:11.720]  糟糕 我死定了
[00:21:11.720 --> 00:21:13.720]  不是的 前後都有兩個人撐著
[00:21:13.720 --> 00:21:15.720]  到了第三個人
[00:21:15.720 --> 00:21:16.720]  有一個洞
[00:21:16.720 --> 00:21:18.720]  不怕 前面兩個夠重
[00:21:18.720 --> 00:21:19.720]  可以熬得過
[00:21:19.720 --> 00:21:21.720]  這幅圖畫很有意思
