
[00:00:00.000 --> 00:00:04.000]  各位頂展的朋友,早安!
[00:02:42.000 --> 00:02:46.000]  就猶如一個門教轉動的一道門,
[00:02:46.000 --> 00:02:50.000]  門教的另一面是耶穌基督的永恆的福音,
[00:02:50.000 --> 00:02:56.000]  門教的另一面就是保羅教導二佛所人如何行事為人,
[00:02:56.000 --> 00:02:58.000]  甚至教導不單止二佛所人,
[00:02:58.000 --> 00:03:02.000]  而是宗教會如何將福音活在每個不同的層面。
[00:03:02.000 --> 00:03:07.000]  所以我們今天就看這一段他七節八節的禱文,
[00:03:07.000 --> 00:03:10.000]  我給他的題目叫做「愛的轉角」,
[00:03:10.000 --> 00:03:12.000]  好像一個愛的轉彎一樣,
[00:03:12.000 --> 00:03:16.000]  我們一起讀出這一段經文,
[00:03:16.000 --> 00:03:18.000]  我們來吧,一二三。
[00:03:18.000 --> 00:03:22.000]  因此我在父面前屈膝,
[00:03:22.000 --> 00:03:27.000]  天上地上的國家都是從他得名的,
[00:03:27.000 --> 00:03:31.000]  為要他,按著他豐盛的榮耀,
[00:03:31.000 --> 00:03:37.000]  藉著他的靈,使你們內心的力量剛強起來,
[00:03:37.000 --> 00:03:40.000]  又要他使基督,
[00:03:40.000 --> 00:03:44.000]  因著你們的信,住在你們心裡,
[00:03:44.000 --> 00:03:49.000]  使你們既在愛中生根立基,
[00:03:49.000 --> 00:03:54.000]  能夠和眾聖徒一同明白基督的愛,
[00:03:54.000 --> 00:03:58.000]  是何等的長闊高深,
[00:03:58.000 --> 00:04:04.000]  並知道這愛是超過人的知識所能察覺的,
[00:04:04.000 --> 00:04:09.000]  為要使你們充滿神一切的豐盛,
[00:04:09.000 --> 00:04:14.000]  神能照著運行在我們心裡的大能,
[00:04:14.000 --> 00:04:18.000]  充充足足地成就一切,
[00:04:18.000 --> 00:04:21.000]  超過我們所求所想的,
[00:04:21.000 --> 00:04:24.000]  願他在教會中,
[00:04:24.000 --> 00:04:28.000]  並在基督耶穌裡得到榮耀,
[00:04:28.000 --> 00:04:31.000]  直到世世代代,
[00:04:31.000 --> 00:04:34.000]  永永遠遠,阿們。
[00:04:34.000 --> 00:04:36.000]  我們一起有一個禱告的時間,
[00:04:36.000 --> 00:04:39.000]  在禱告裡我們安靜,
[00:04:39.000 --> 00:04:43.000]  去容讓剛才上帝藉著保羅所寫的禱文,
[00:04:43.000 --> 00:04:49.000]  臨到你們的心中,
[00:04:49.000 --> 00:04:51.000]  願上帝,你自己的靈,
[00:04:51.000 --> 00:04:54.000]  今天充滿你們的會場,
[00:04:54.000 --> 00:04:58.000]  以致我們領受你一切的豐盛,
[00:04:58.000 --> 00:05:01.000]  亦都你的補血,遮蓋我們,
[00:05:01.000 --> 00:05:04.000]  以致我們敬拜蒙利月立。
[00:05:04.000 --> 00:05:07.000]  我們禱告奉耶穌基督的名義求。
[00:05:08.000 --> 00:05:12.000]  昨晚與團契的 Choir 開會,
[00:05:12.000 --> 00:05:15.000]  團契裡有一個小組的名字,
[00:05:15.000 --> 00:05:18.000]  叫做「愛得太遲」小組,
[00:05:18.000 --> 00:05:21.000]  「愛得太遲」,名字很好聽,
[00:05:21.000 --> 00:05:23.000]  「遲」是「遲愛」的「遲」,
[00:05:23.000 --> 00:05:25.000]  原來這個小組同時提醒我們,
[00:05:25.000 --> 00:05:27.000]  相愛不要太遲,
[00:05:27.000 --> 00:05:29.000]  應該要做就做。
[00:05:29.000 --> 00:05:32.000]  我剛回到教會的時候,
[00:05:32.000 --> 00:05:37.000]  我都被教會那份彼此相愛的心心吸引,
[00:05:37.000 --> 00:05:39.000]  因為我讀一間男校,
[00:05:39.000 --> 00:05:42.000]  在裡面愛是比較缺乏,
[00:05:42.000 --> 00:05:43.000]  回到教會的時候,
[00:05:43.000 --> 00:05:47.000]  嘩!發覺原來整個的互動是很不同的,
[00:05:47.000 --> 00:05:50.000]  我當時開始回教會,
[00:05:50.000 --> 00:05:52.000]  但時日歷久,
[00:05:52.000 --> 00:05:54.000]  在侍奉日子越來,
[00:05:54.000 --> 00:05:57.000]  我又發覺自己的愛心很有限,
[00:05:57.000 --> 00:05:59.000]  好像杯水車薪一樣,
[00:05:59.000 --> 00:06:01.000]  特別當很多的服侍來到的時候,
[00:06:01.000 --> 00:06:03.000]  很多的工作,
[00:06:03.000 --> 00:06:04.000]  很多的侍奉,
[00:06:04.000 --> 00:06:05.000]  有時問自己,
[00:06:05.000 --> 00:06:07.000]  好像每天苦心自問,
[00:06:07.000 --> 00:06:12.000]  愛心就像上星期維園的花市檔口的拍賣價錢一樣,
[00:06:12.000 --> 00:06:15.000]  又再創新低了。
[00:06:15.000 --> 00:06:17.000]  今天的經文提醒我們,
[00:06:17.000 --> 00:06:21.000]  其實我們可以在轉角再遇到愛,
[00:06:21.000 --> 00:06:23.000]  還有愛的動力,
[00:06:23.000 --> 00:06:25.000]  所以對我都很有幫助,
[00:06:25.000 --> 00:06:26.000]  很有提醒。
[00:06:26.000 --> 00:06:27.000]  說起愛,
[00:06:27.000 --> 00:06:30.000]  我看見羅馬書提到耶穌基督拯救的愛,
[00:06:30.000 --> 00:06:32.000]  以弗所書又提到愛,
[00:06:32.000 --> 00:06:34.000]  每一次保羅提到愛,
[00:06:34.000 --> 00:06:38.000]  都首先將人不是推向侍奉的裡面,
[00:06:38.000 --> 00:06:41.000]  而是推回耶穌基督的福音裡面,
[00:06:41.000 --> 00:06:44.000]  而保羅在羅馬書提到愛的時候,
[00:06:44.000 --> 00:06:48.000]  是將人帶回猶太人的歷史裡面,
[00:06:48.000 --> 00:06:51.000]  這個月頭因為以色列的警方,
[00:06:51.000 --> 00:06:52.000]  有政治人物呼籲,
[00:06:52.000 --> 00:06:55.000]  以色列人不如移民來香港,
[00:06:55.000 --> 00:06:58.000]  以色列的領事當日是這樣回應的,
[00:06:58.000 --> 00:07:00.000]  他寫了一段很短的文字,
[00:07:00.000 --> 00:07:01.000]  以色列是強韌的民族,
[00:07:01.000 --> 00:07:04.000]  我們面對過挑戰並蛻變得更強大,
[00:07:04.000 --> 00:07:06.000]  我們對和平與安全的付出,
[00:07:06.000 --> 00:07:09.000]  對民主和自由的信念堅定不移,
[00:07:09.000 --> 00:07:11.000]  以色列是個富裕的國家,
[00:07:11.000 --> 00:07:13.000]  有接近九千間科技企業,
[00:07:13.000 --> 00:07:15.000]  今晚(10月2日)是猶大新年,
[00:07:15.000 --> 00:07:17.000]  踏入第5785年,
[00:07:17.000 --> 00:07:20.000]  祝你和香港人新年快樂。
[00:07:20.000 --> 00:07:22.000]  都挺有力的回應,
[00:07:22.000 --> 00:07:23.000]  就這樣聽下去,
[00:07:23.000 --> 00:07:25.000]  看見的時候覺得,
[00:07:25.000 --> 00:07:28.000]  大家可能對以色列有很多不同的看法,
[00:07:28.000 --> 00:07:31.000]  不過他都寫到以色列人有一個很豐富的歷史,
[00:07:31.000 --> 00:07:34.000]  由亞當開始幾千年的歷史,
[00:07:34.000 --> 00:07:38.000]  但是保羅在《以弗所書》,
[00:07:38.000 --> 00:07:41.000]  他回溯的不單止是猶太人的歷史,
[00:07:41.000 --> 00:07:46.000]  他更是將我們的眼目推展到宇宙創世的邊緣,
[00:07:46.000 --> 00:07:49.000]  是讓我們看創世的歷史,
[00:07:49.000 --> 00:07:50.000]  宇宙的邊緒,
[00:07:50.000 --> 00:07:53.000]  如果你看《以弗所書》的一頭一尾,
[00:07:53.000 --> 00:07:55.000]  在《以弗所書》第一章,
[00:07:55.000 --> 00:07:57.000]  保羅說,神在創世之先,
[00:07:57.000 --> 00:08:00.000]  揀選我們,揀選教會,
[00:08:00.000 --> 00:08:02.000]  原來我們在上帝的紀念裡,
[00:08:02.000 --> 00:08:04.000]  在現實和永恆的交界裡,
[00:08:04.000 --> 00:08:07.000]  我們已經出現在永恆的交界之先,
[00:08:07.000 --> 00:08:10.000]  上帝在創世之先揀選我們,
[00:08:10.000 --> 00:08:12.000]  保羅說到福音的大能,
[00:08:12.000 --> 00:08:15.000]  然後保羅去到臨尾第六章的時候,
[00:08:15.000 --> 00:08:17.000]  他將我們帶到現實和屬靈的交界,
[00:08:17.000 --> 00:08:19.000]  他說教會正是今天,
[00:08:19.000 --> 00:08:22.000]  我們藉著全副的軍裝抵擋撒旦,
[00:08:22.000 --> 00:08:26.000]  抵擋完之後,我們兼且能夠站立得住,
[00:08:26.000 --> 00:08:29.000]  我們在靈界和現實的邊界裡,
[00:08:29.000 --> 00:08:31.000]  我們在靈界裡宣告得勝,
[00:08:31.000 --> 00:08:33.000]  也站在現實世界當中,
[00:08:33.000 --> 00:08:36.000]  保羅在《以弗所書》的一頭一尾,
[00:08:36.000 --> 00:08:39.000]  將我們帶到現實和靈界的交界,
[00:08:39.000 --> 00:08:42.000]  一頭一尾包著整個的《以弗所書》,
[00:08:42.000 --> 00:08:45.000]  以致當我們思想當中最重要的內容,
[00:08:45.000 --> 00:08:47.000]  在這個宇宙級的戰爭裡,
[00:08:47.000 --> 00:08:50.000]  保羅領受了那份豐盛的能力,
[00:08:50.000 --> 00:08:52.000]  保羅在獄中寫《以弗所書》的時候,
[00:08:52.000 --> 00:08:54.000]  他今天去到《以弗所書》的中間,
[00:08:54.000 --> 00:08:56.000]  在這個討論裡,
[00:08:56.000 --> 00:08:59.000]  保羅再一次將人帶到宇宙的邊緒,
[00:08:59.000 --> 00:09:00.000]  在十四節過後,
[00:09:00.000 --> 00:09:03.000]  因此我在父面前屈膝,
[00:09:03.000 --> 00:09:07.000]  天上地上的國家都是從他得名的。
[00:09:07.000 --> 00:09:08.000]  在這裡我想說,
[00:09:08.000 --> 00:09:10.000]  保羅正是從這邊的經文,
[00:09:10.000 --> 00:09:11.000]  將愛的轉角帶出來,
[00:09:11.000 --> 00:09:13.000]  讓我們看見我們身份的轉角,
[00:09:13.000 --> 00:09:15.000]  我們能力的轉角,
[00:09:15.000 --> 00:09:17.000]  我們情緒的轉角,
[00:09:17.000 --> 00:09:20.000]  還有我們出身的轉角。
[00:09:20.000 --> 00:09:21.000]  我逐樣逐樣去說,
[00:09:21.000 --> 00:09:24.000]  第一是身份的轉角,
[00:09:24.000 --> 00:09:25.000]  他說因此,
[00:09:25.000 --> 00:09:28.000]  因此是因為上面出現一些事情,
[00:09:28.000 --> 00:09:30.000]  所以他有這個禱告,
[00:09:30.000 --> 00:09:31.000]  因為他身份有個轉變,
[00:09:31.000 --> 00:09:33.000]  所以他出現這個禱告,
[00:09:33.000 --> 00:09:35.000]  我們眾人都有不同的身份,
[00:09:35.000 --> 00:09:39.000]  我們的種族都是他們的一個身份。
[00:09:39.000 --> 00:09:41.000]  早前讀了一本書,
[00:09:41.000 --> 00:09:44.000]  叫做《Born as a Crime》,
[00:09:44.000 --> 00:09:47.000]  是一個棟篤笑的諧星叫做 Trevor Law 所寫的。
[00:09:47.000 --> 00:09:50.000]  他說他生出來就是犯罪,
[00:09:50.000 --> 00:09:51.000]  為什麼呢?
[00:09:51.000 --> 00:09:54.000]  因為他是一個黑白的混血兒,
[00:09:54.000 --> 00:09:55.000]  他爸爸是一個白人,
[00:09:55.000 --> 00:09:57.000]  他媽媽是一個黑人,
[00:09:57.000 --> 00:10:01.000]  但是他出生於種族隔離的南非時代,
[00:10:01.000 --> 00:10:02.000]  在那時候,
[00:10:02.000 --> 00:10:04.000]  如果白人和黑人談戀愛,
[00:10:04.000 --> 00:10:05.000]  甚至結婚,
[00:10:05.000 --> 00:10:06.000]  都是犯法的,
[00:10:06.000 --> 00:10:07.000]  說真的是犯法的,
[00:10:07.000 --> 00:10:09.000]  他們是會被控告的,
[00:10:09.000 --> 00:10:10.000]  通常控告裡面,
[00:10:10.000 --> 00:10:12.000]  通常你猜誰受懲罰比較多呢?
[00:10:12.000 --> 00:10:13.000]  黑人受懲罰比較多,
[00:10:13.000 --> 00:10:14.000]  白人就說你不要做那麼多錯事,
[00:10:14.000 --> 00:10:15.000]  黑人就說你這樣,
[00:10:15.000 --> 00:10:16.000]  你坐牢這樣。
[00:10:16.000 --> 00:10:18.000]  基本上是這樣寫的。
[00:10:18.000 --> 00:10:19.000]  所以他一出生,
[00:10:19.000 --> 00:10:21.000]  他已經違反了,
[00:10:21.000 --> 00:10:24.000]  他的存在已經違反了種族隔離政策。
[00:10:24.000 --> 00:10:29.000]  他的白人爸爸和黑人媽媽都會被追究,
[00:10:29.000 --> 00:10:31.000]  所以他的存在,
[00:10:31.000 --> 00:10:33.000]  他要很小心,
[00:10:33.000 --> 00:10:34.000]  他經常要被收起,
[00:10:34.000 --> 00:10:36.000]  以免連累他的父母,
[00:10:36.000 --> 00:10:39.000]  特別是他尊貴的白人父親。
[00:10:39.000 --> 00:10:41.000]  一生很難有一個轉角,
[00:10:41.000 --> 00:10:43.000]  我們再看回保羅,
[00:10:43.000 --> 00:10:45.000]  他自己也有他自己覺得,
[00:10:45.000 --> 00:10:47.000]  他覺得不是卑賤的身份,
[00:10:47.000 --> 00:10:49.000]  他對他出生很榮耀,
[00:10:49.000 --> 00:10:50.000]  他覺得自己是法理出身人,
[00:10:50.000 --> 00:10:52.000]  自己是希伯來人。
[00:10:52.000 --> 00:10:55.000]  但今天他的因此,
[00:10:55.000 --> 00:10:57.000]  正正是一個轉變,
[00:10:57.000 --> 00:10:59.000]  他的因此說出了,
[00:10:59.000 --> 00:11:01.000]  他看到他有一個新的身份,
[00:11:01.000 --> 00:11:02.000]  這個新的身份,
[00:11:02.000 --> 00:11:04.000]  就是作為基督福音奧秘,
[00:11:04.000 --> 00:11:06.000]  執事這個身份。
[00:11:06.000 --> 00:11:08.000]  在第三章,
[00:11:08.000 --> 00:11:11.000]  整個第三章就是在說這個身份的轉變,
[00:11:11.000 --> 00:11:13.000]  他看到耶穌基督有他的奧秘,
[00:11:13.000 --> 00:11:15.000]  上帝有奧秘臨到的時候,
[00:11:15.000 --> 00:11:17.000]  他看到他擁抱這個奧秘的時候,
[00:11:17.000 --> 00:11:20.000]  他整個身份作出一個轉角,
[00:11:20.000 --> 00:11:22.000]  我們來看這個奧秘,
[00:11:22.000 --> 00:11:24.000]  為什麼會令到保羅有這麼大的更新。
[00:11:24.000 --> 00:11:26.000]  這個奧秘有七點,
[00:11:26.000 --> 00:11:27.000]  可能之前大家聽過,
[00:11:27.000 --> 00:11:29.000]  我再重複一次。
[00:11:29.000 --> 00:11:30.000]  這個奧秘第一點,
[00:11:30.000 --> 00:11:32.000]  是神歷代以來,
[00:11:32.000 --> 00:11:33.000]  福音的奧秘,
[00:11:33.000 --> 00:11:35.000]  隱藏在創造萬物的神那裡,
[00:11:35.000 --> 00:11:38.000]  上帝早就有這個藉著基督拯救的奧秘,
[00:11:38.000 --> 00:11:40.000]  藏在他那裡。
[00:11:40.000 --> 00:11:42.000]  第二點,在三章五節,
[00:11:42.000 --> 00:11:43.000]  他說在以前的世代,
[00:11:43.000 --> 00:11:45.000]  神沒有讓人知道,
[00:11:45.000 --> 00:11:46.000]  神保留著這個奧秘,
[00:11:46.000 --> 00:11:47.000]  有一點點的啟示,
[00:11:47.000 --> 00:11:49.000]  但他沒有完全的拿出來,
[00:11:49.000 --> 00:11:50.000]  不過保羅說,
[00:11:50.000 --> 00:11:51.000]  去到第三點,
[00:11:51.000 --> 00:11:53.000]  就是如今當耶穌基督來的時候,
[00:11:53.000 --> 00:11:54.000]  他藉著聖靈啟示了,
[00:11:54.000 --> 00:11:56.000]  逐聖使徒和先知,
[00:11:56.000 --> 00:11:58.000]  包括保羅自己,
[00:11:58.000 --> 00:12:01.000]  能夠領受到這個福音的奧秘。
[00:12:01.000 --> 00:12:03.000]  領受了這個奧秘之後,
[00:12:03.000 --> 00:12:04.000]  第四點,
[00:12:04.000 --> 00:12:05.000]  保羅說,
[00:12:05.000 --> 00:12:08.000]  他要使我們眾人都明白這個奧秘。
[00:12:08.000 --> 00:12:10.000]  而這個奧秘是什麼呢?
[00:12:10.000 --> 00:12:11.000]  第五點,
[00:12:11.000 --> 00:12:14.000]  這個奧秘是福音和基督的奧秘。
[00:12:14.000 --> 00:12:18.000]  而這個奧秘的果效是什麼呢?
[00:12:18.000 --> 00:12:19.000]  這個奧秘就是外邦人,
[00:12:19.000 --> 00:12:21.000]  或者外邦人有一個很陌生的字眼,
[00:12:21.000 --> 00:12:23.000]  我們用蘇牧師的字眼,
[00:12:23.000 --> 00:12:24.000]  就是全部的人,
[00:12:24.000 --> 00:12:25.000]  所有的人,
[00:12:25.000 --> 00:12:27.000]  都可以因為耶穌基督的福音,
[00:12:27.000 --> 00:12:28.000]  如果你相信的時候,
[00:12:28.000 --> 00:12:32.000]  有三個很美好的情況,
[00:12:32.000 --> 00:12:34.000]  第一個就是同為後製,
[00:12:34.000 --> 00:12:36.000]  後製這個字眼可能很古舊,
[00:12:36.000 --> 00:12:37.000]  就是同為繼承人,
[00:12:37.000 --> 00:12:38.000]  我和你多熟,
[00:12:38.000 --> 00:12:40.000]  我都不會成為你家裡的繼承人,
[00:12:40.000 --> 00:12:41.000]  或者你和我多熟,
[00:12:41.000 --> 00:12:43.000]  你都不會成為家裡的繼承人,
[00:12:43.000 --> 00:12:45.000]  不過藉著耶穌基督的福音,
[00:12:45.000 --> 00:12:48.000]  我們同為上帝產業的繼承人,
[00:12:48.000 --> 00:12:49.000]  以前不是,
[00:12:49.000 --> 00:12:50.000]  今天是繼承人,
[00:12:50.000 --> 00:12:51.000]  第二,同為一體,
[00:12:51.000 --> 00:12:53.000]  我們和歷代以來上帝所建立的國,
[00:12:53.000 --> 00:12:54.000]  和大衛摩西,
[00:12:54.000 --> 00:12:56.000]  我們以前好像不能夠和他們一起,
[00:12:56.000 --> 00:12:58.000]  不過我們現在是同一個身體,
[00:12:58.000 --> 00:12:59.000]  在上帝面前,
[00:12:59.000 --> 00:13:01.000]  同是上帝國的子民,
[00:13:01.000 --> 00:13:02.000]  不單止這樣,
[00:13:02.000 --> 00:13:03.000]  我們全部的人,
[00:13:03.000 --> 00:13:05.000]  如果我們因為認識耶穌基督,
[00:13:05.000 --> 00:13:07.000]  我們同蒙應許,
[00:13:07.000 --> 00:13:09.000]  同蒙應許這個字眼可能有些抽象,
[00:13:09.000 --> 00:13:10.000]  不過在原來的文字,
[00:13:10.000 --> 00:13:11.000]  是一個很實在的字,
[00:13:11.000 --> 00:13:13.000]  就是你同為股東,
[00:13:13.000 --> 00:13:14.000]  你可以一起投票,
[00:13:14.000 --> 00:13:16.000]  就好像你上司做的生意,
[00:13:16.000 --> 00:13:17.000]  做得越來越好,
[00:13:17.000 --> 00:13:18.000]  你都很幫得上忙,
[00:13:18.000 --> 00:13:19.000]  他就跟你說,
[00:13:19.000 --> 00:13:20.000]  不如你入股,
[00:13:20.000 --> 00:13:22.000]  我們一起成為股東,
[00:13:22.000 --> 00:13:23.000]  好不好?
[00:13:23.000 --> 00:13:25.000]  你當然要先查一查他的生意好不好,
[00:13:25.000 --> 00:13:27.000]  不過如果在這樣的情況,
[00:13:27.000 --> 00:13:28.000]  如果他真的很好的時候,
[00:13:28.000 --> 00:13:31.000]  他真的對你一個很大的看得起你,
[00:13:31.000 --> 00:13:33.000]  我們是同為股東,
[00:13:33.000 --> 00:13:35.000]  所謂同蒙應許就是這個字,
[00:13:35.000 --> 00:13:38.000]  當所有的人,
[00:13:38.000 --> 00:13:39.000]  藉著耶穌基督的福音,
[00:13:39.000 --> 00:13:41.000]  這個奧秘能夠同為後製,
[00:13:41.000 --> 00:13:43.000]  同為一體,
[00:13:43.000 --> 00:13:45.000]  同為股東的時候,
[00:13:45.000 --> 00:13:47.000]  保羅華第七點,
[00:13:47.000 --> 00:13:49.000]  這個奧秘在教會啟動起來的時候,
[00:13:49.000 --> 00:13:53.000]  正是在靈界向撒旦顯明了神百般的智慧,
[00:13:53.000 --> 00:13:55.000]  我們今天這個聚集,
[00:13:55.000 --> 00:13:59.000]  就是在靈界裡彰顯了上帝最美的智慧,
[00:13:59.000 --> 00:14:03.000]  正是在靈界裡宣告著上帝的特性,
[00:14:03.000 --> 00:14:05.000]  在英俠和赫拉的口中,
[00:14:05.000 --> 00:14:07.000]  他得著榮耀,
[00:14:07.000 --> 00:14:10.000]  保羅看到這個奧秘的臨到,
[00:14:10.000 --> 00:14:11.000]  他身份的轉變就是,
[00:14:11.000 --> 00:14:15.000]  我今天就是這個奧秘的僕役,
[00:14:15.000 --> 00:14:17.000]  保羅領受了這個奧秘,
[00:14:17.000 --> 00:14:18.000]  他得知這個奧秘的時候,
[00:14:18.000 --> 00:14:19.000]  他再看重的,
[00:14:19.000 --> 00:14:20.000]  不再是他的出身,
[00:14:20.000 --> 00:14:21.000]  希伯來人,
[00:14:21.000 --> 00:14:22.000]  不再是他的學歷,
[00:14:22.000 --> 00:14:23.000]  法尼塞人,
[00:14:23.000 --> 00:14:26.000]  而是福音的僕役。
[00:14:26.000 --> 00:14:27.000]  有一天在馬鞍山的時候,
[00:14:27.000 --> 00:14:29.000]  侍奉開學不是很久,
[00:14:29.000 --> 00:14:30.000]  我在教會附近走的時候,
[00:14:30.000 --> 00:14:32.000]  看到一個我們的小女孩,
[00:14:32.000 --> 00:14:33.000]  就是我們張學的小女孩,
[00:14:33.000 --> 00:14:34.000]  她升中一了,
[00:14:34.000 --> 00:14:35.000]  她那天放學,
[00:14:35.000 --> 00:14:37.000]  婆婆接她一起放學,
[00:14:37.000 --> 00:14:38.000]  在街上看到她,
[00:14:38.000 --> 00:14:40.000]  小女孩來到就很開心,
[00:14:40.000 --> 00:14:41.000]  叫牧師,
[00:14:41.000 --> 00:14:42.000]  叫完牧師之後,
[00:14:42.000 --> 00:14:44.000]  她很想我看見她掛著一個釦針,
[00:14:44.000 --> 00:14:46.000]  那個釦針是什麼呢?
[00:14:46.000 --> 00:14:48.000]  大家猜不到是什麼釦針呢?
[00:14:48.000 --> 00:14:49.000]  是啦,
[00:14:49.000 --> 00:14:51.000]  你們可能真的做過班長,
[00:14:51.000 --> 00:14:52.000]  她很開心,
[00:14:52.000 --> 00:14:55.000]  那天就被學校的老師或同學,
[00:14:55.000 --> 00:14:57.000]  選了她做班長,
[00:14:57.000 --> 00:14:59.000]  現在有牌掛,
[00:14:59.000 --> 00:15:01.000]  我小時候做班長沒有牌掛,
[00:15:01.000 --> 00:15:03.000]  現在也有牌掛,
[00:15:03.000 --> 00:15:05.000]  她就掛了班長的牌,
[00:15:05.000 --> 00:15:06.000]  她看到牧師就很開心,
[00:15:06.000 --> 00:15:07.000]  很想告訴牧師,
[00:15:07.000 --> 00:15:09.000]  其實我認識她,
[00:15:09.000 --> 00:15:11.000]  覺得她是一個很乖的女孩,
[00:15:11.000 --> 00:15:13.000]  她看到她能夠經歷一個身份的轉變,
[00:15:13.000 --> 00:15:14.000]  這麼開心,
[00:15:14.000 --> 00:15:16.000]  我也很替她開心,
[00:15:16.000 --> 00:15:17.000]  一個身份的轉變,
[00:15:17.000 --> 00:15:20.000]  為小孩子帶來一個無窮的喜樂,
[00:15:20.000 --> 00:15:21.000]  和肯定,
[00:15:21.000 --> 00:15:23.000]  有時可能我們對自己的身份,
[00:15:23.000 --> 00:15:25.000]  也有很多的不滿意,
[00:15:25.000 --> 00:15:27.000]  或者不肯定,
[00:15:27.000 --> 00:15:29.000]  我做不到某個職位,
[00:15:29.000 --> 00:15:31.000]  拿不到某個學歷,
[00:15:31.000 --> 00:15:33.000]  有時我們可能到今天,
[00:15:33.000 --> 00:15:34.000]  五六十歲還覺得,
[00:15:34.000 --> 00:15:35.000]  當年沒有膚色,
[00:15:35.000 --> 00:15:37.000]  真是一生的遺憾,
