
[00:00:00.000 --> 00:00:04.040]  我覺得年青人他們預備這個青少主日很用心
[00:04:19.800 --> 00:04:22.400]  回到我們生命上的時候
[00:04:22.400 --> 00:04:24.040]  回到我們的工作
[00:04:24.040 --> 00:04:25.880]  回到我們的家庭
[00:04:25.880 --> 00:04:30.680]  當我們面對一些挑戰和迷失的時候
[00:04:30.680 --> 00:04:35.360]  神的話語又有沒有成為我們生命裡面的基礎
[00:04:35.360 --> 00:04:38.920]  去回應我們生命裡面不同的處境呢?
[00:04:38.920 --> 00:04:41.640]  香港人很忙碌、很忙
[00:04:41.640 --> 00:04:43.000]  但是弟兄姊妹
[00:04:43.000 --> 00:04:44.920]  忙碌的做事
[00:04:44.920 --> 00:04:49.560]  確實不能夠代替合神心意的Being
[00:04:49.560 --> 00:04:53.920]  或者我們會不會都做了靈芝包子呢?
[00:04:53.920 --> 00:04:58.120]  不是那些2036年之前賣廣告的靈芝包子
[00:04:58.120 --> 00:05:01.240]  而是屬靈的草包子
[00:05:01.240 --> 00:05:03.240]  我們知道很多大道理
[00:05:03.240 --> 00:05:06.240]  但是有時候我們不知道怎樣在生活裡面去實踐
[00:05:06.240 --> 00:05:09.360]  又或者我們可能做了屬靈的鐵罐子
[00:05:09.360 --> 00:05:11.840]  我們有很多侍奉的體驗
[00:05:11.840 --> 00:05:16.400]  但確實我們對神的話語未必很清楚地去認識
[00:05:16.400 --> 00:05:17.160]  弟兄姊妹
[00:05:17.160 --> 00:05:19.600]  今天很想跟大家一起Back to basics
[00:05:19.600 --> 00:05:21.720]  我們一起去還原基本部
[00:05:21.720 --> 00:05:24.200]  讓神的話語都對我們生命說話
[00:05:24.200 --> 00:05:28.160]  今天想跟大家看的經文是清史部今年的年度主題經文
[00:05:28.160 --> 00:05:31.440]  是希伯來書的四章十二到十三節
[00:05:31.440 --> 00:05:34.360]  我們先一起去讀一次這兩節的經文
[00:05:34.360 --> 00:05:36.040]  我們一起讀準備起
[00:05:36.040 --> 00:05:39.960]  「神的道是活潑的,是有功效的
[00:05:39.960 --> 00:05:42.960]  比一切兩人的劍更快
[00:05:42.960 --> 00:05:46.640]  甚至力與靈,骨折與骨髓
[00:05:46.640 --> 00:05:49.160]  都能刺入、否開
[00:05:49.160 --> 00:05:53.560]  連心中的思念和主義都能辨明
[00:05:53.560 --> 00:05:58.920]  並且被做的沒有一樣在他面前不顯然的
[00:05:58.920 --> 00:06:04.880]  原來萬物在那與我們有關係的主面都是」
[00:06:04.880 --> 00:06:06.200]  沒錯
[00:06:06.200 --> 00:06:08.720]  我們一起先去圖稿
[00:06:08.720 --> 00:06:11.480]  主啊願祢帶領我們打開我們的心
[00:06:11.480 --> 00:06:14.040]  讓祢的話語進到我們的生命裡面
[00:06:14.040 --> 00:06:15.880]  去對我們生命說話
[00:06:15.880 --> 00:06:17.360]  願我們能夠在當中
[00:06:17.360 --> 00:06:20.240]  用謙卑的心去回應
[00:06:20.240 --> 00:06:21.200]  願祢帶領我們
[00:06:21.200 --> 00:06:21.760]  感謝祢
[00:06:21.760 --> 00:06:22.440]  祈禱交託
[00:06:22.440 --> 00:06:23.400]  奉主命求
[00:06:23.400 --> 00:06:24.680]  阿門
[00:06:24.680 --> 00:06:27.440]  當你剛才讀了短短的兩節經文
[00:06:27.440 --> 00:06:30.560]  這兩節經文其實原來一開頭在原文裡面
[00:06:30.560 --> 00:06:31.520]  是有一個連接詞
[00:06:31.520 --> 00:06:33.040]  有一個「因為」這個字
[00:06:33.040 --> 00:06:35.000]  去成為句子的開頭
[00:06:35.000 --> 00:06:36.400]  正正很想帶出的就是
[00:06:36.400 --> 00:06:38.040]  原來這兩節經文
[00:06:38.040 --> 00:06:41.000]  其實是跟四章一開頭所說的話
[00:06:41.000 --> 00:06:42.880]  成為了一個的大段落
[00:06:42.880 --> 00:06:45.800]  甚至跟三章前一章的經文
[00:06:45.800 --> 00:06:47.720]  都是同一個主題
[00:06:47.720 --> 00:06:49.720]  就是在說「安息」
[00:06:49.720 --> 00:06:52.040]  第三章的時候在說什麼呢?
[00:06:52.040 --> 00:06:53.800]  正正是在說以色列人
[00:06:53.800 --> 00:06:57.040]  當年他沒有回應神的提醒
[00:06:57.040 --> 00:07:00.640]  使他們在曠野裡面不停地兜圈
[00:07:00.640 --> 00:07:03.040]  也因為他們的心眼不信
[00:07:03.040 --> 00:07:05.120]  使他們進入不了「安息」
[00:07:05.120 --> 00:07:06.920]  進不了「應許之地」
[00:07:06.920 --> 00:07:08.440]  所以希伯來書的作者
[00:07:08.440 --> 00:07:10.240]  很想用以色列人作為借鑒
[00:07:10.240 --> 00:07:11.560]  去鼓勵讀者的是
[00:07:11.560 --> 00:07:13.240]  要竭力進入「安息」
[00:07:13.240 --> 00:07:15.600]  不要因為不信而跌倒
[00:07:15.600 --> 00:07:17.520]  所以在三章的時候
[00:07:17.520 --> 00:07:19.400]  我們會看到作者不停地去
[00:07:19.400 --> 00:07:21.440]  鼓勵那群讀者的是
[00:07:21.440 --> 00:07:22.640]  你們要謹慎
[00:07:22.640 --> 00:07:24.400]  要天天彼此相勸
[00:07:24.400 --> 00:07:25.720]  不要被罪迷惑
[00:07:25.720 --> 00:07:28.640]  令自己的心去到剛硬的地步
[00:07:28.640 --> 00:07:30.040]  不過當我們看到這裡的時候
[00:07:30.040 --> 00:07:30.680]  我們會問
[00:07:30.680 --> 00:07:31.760]  等一下
[00:07:31.760 --> 00:07:33.360]  為什麼明明剛才我們讀的經文
[00:07:33.360 --> 00:07:35.200]  是說神的話語
[00:07:35.200 --> 00:07:37.520]  那跟不信和「安息」
[00:07:37.520 --> 00:07:40.600]  這些主題又有什麼關係呢?
[00:07:40.600 --> 00:07:43.720]  先讓大家去理解一個statement
[00:07:43.720 --> 00:07:44.920]  這個statement大概是
[00:07:44.920 --> 00:07:46.960]  今天經文所說的重點
[00:07:46.960 --> 00:07:48.560]  其實這個經文很簡單來說
[00:07:48.560 --> 00:07:49.400]  很想說的是
[00:07:49.400 --> 00:07:51.400]  以色列人昔日
[00:07:51.400 --> 00:07:53.400]  他因為不信神的話
[00:07:53.400 --> 00:07:56.280]  使他們在曠野裡面兜圈
[00:07:56.280 --> 00:07:58.160]  也進不了「安息」
[00:07:58.160 --> 00:08:00.280]  今天同樣也在提醒
[00:08:00.280 --> 00:08:02.200]  二千多年之後的我們
[00:08:02.200 --> 00:08:04.480]  我們不要重蹈覆轍
[00:08:04.480 --> 00:08:05.920]  重新將神的話語
[00:08:05.920 --> 00:08:08.640]  放回我們生命的核心
[00:08:08.640 --> 00:08:10.240]  但是我們如何去理解這句statement呢?
[00:08:10.240 --> 00:08:11.280]  我們一起進入經文
[00:08:11.280 --> 00:08:12.840]  來看看發生什麼事
[00:08:12.840 --> 00:08:14.680]  經文說到神的「道」
[00:08:14.680 --> 00:08:17.080]  就是說神完整的啟示
[00:08:17.080 --> 00:08:19.200]  他用了兩個形容詞去形容
[00:08:19.200 --> 00:08:21.760]  就是活潑和有功效
[00:08:21.760 --> 00:08:24.280]  英文就是living和active
[00:08:24.280 --> 00:08:25.320]  活潑
[00:08:25.320 --> 00:08:26.520]  這個字在原文裡面
[00:08:26.520 --> 00:08:27.480]  很多時候在《聖經》裡面
[00:08:27.480 --> 00:08:29.480]  都是指向永生神的
[00:08:29.480 --> 00:08:31.480]  就是說神是生命的源頭
[00:08:31.480 --> 00:08:33.040]  是賜生命的神
[00:08:33.040 --> 00:08:34.360]  而希伯來書的作者
[00:08:34.360 --> 00:08:35.840]  特別用這個字
[00:08:35.840 --> 00:08:36.920]  在希伯來書裡面
[00:08:36.920 --> 00:08:39.280]  通常都是指向有新的生命
[00:08:39.280 --> 00:08:41.280]  指向永生的意思
[00:08:41.280 --> 00:08:43.920]  所以這個字其實是解釋什麼呢?
[00:08:43.920 --> 00:08:47.560]  是解釋活著和賦予生命的意思
[00:08:47.560 --> 00:08:48.960]  而這個形容詞
[00:08:48.960 --> 00:08:51.680]  指向的是神的話語的話
[00:08:51.680 --> 00:08:53.880]  正正很想帶出神的話語
[00:08:53.880 --> 00:08:55.360]  不是一些已死
[00:08:55.360 --> 00:08:57.120]  outdated了的話語
[00:08:57.120 --> 00:08:59.640]  而是能夠進入我們每一個生命裡面
[00:08:59.640 --> 00:09:01.640]  讓我們得到一個新的生命
[00:09:01.640 --> 00:09:03.240]  而同樣也很想說的是
[00:09:03.240 --> 00:09:05.680]  神的話語是有超越性的
[00:09:05.680 --> 00:09:07.360]  在任何的年代都好
[00:09:07.360 --> 00:09:11.560]  神仍然去成就祂所說的話
[00:09:11.560 --> 00:09:12.680]  另一方面
[00:09:12.680 --> 00:09:14.560]  第二個形容詞是說active
[00:09:14.560 --> 00:09:15.760]  有功效
[00:09:15.760 --> 00:09:17.640]  這個字在新約裡面很特別的
[00:09:17.640 --> 00:09:20.720]  它形容通常都是說神的工作
[00:09:20.720 --> 00:09:23.120]  是有果效和有能力
[00:09:23.120 --> 00:09:25.360]  作者很想在這裡帶出的是
[00:09:25.360 --> 00:09:29.520]  神的話語不是白紙黑字一本書這麼簡單
[00:09:29.520 --> 00:09:31.840]  而是有能力改變我們的生命
[00:09:31.840 --> 00:09:34.600]  同樣它不是靜止和被動的
[00:09:34.600 --> 00:09:39.520]  它是主動和有動態地和我們生命去互動
[00:09:39.520 --> 00:09:41.560]  希伯來書的作者很想帶出
[00:09:41.560 --> 00:09:44.040]  神的話語是似生命是living
[00:09:44.040 --> 00:09:48.240]  就是說當我們面對生命上的挑戰的時候
[00:09:48.240 --> 00:09:51.800]  神的話語是帶我們回到永生神那裡
[00:09:51.800 --> 00:09:55.720]  以致我們不會被生命所不同的挑戰衝走
[00:09:55.720 --> 00:10:00.120]  神的話語是active是有功效
[00:10:00.120 --> 00:10:02.040]  同樣都在告訴我們
[00:10:02.040 --> 00:10:06.040]  是有能力令我們的生命去改變
[00:10:06.040 --> 00:10:06.800]  頂智回
[00:10:06.800 --> 00:10:08.080]  不過我們聽到這裡的時候
[00:10:08.080 --> 00:10:09.520]  我們可能都會說
[00:10:09.520 --> 00:10:11.360]  其實我們都知道的
[00:10:11.360 --> 00:10:15.480]  但是為什麼好像神的話語在我們生命上面
[00:10:15.480 --> 00:10:17.080]  好像是有些分量的
[00:10:17.080 --> 00:10:18.920]  但是又好像不是很多分量
[00:10:18.920 --> 00:10:20.440]  那是什麼意思呢
[00:10:20.440 --> 00:10:22.200]  為什麼會這樣呢
[00:10:22.200 --> 00:10:24.920]  我想這個世界其實都在告訴我們
[00:10:24.920 --> 00:10:27.080]  這個世界是一個怎樣的世界
[00:10:27.080 --> 00:10:28.120]  是什麼樣的世界呢
[00:10:28.120 --> 00:10:32.080]  這個是一個日新月異的世代
[00:10:32.080 --> 00:10:33.080]  我們身處的世界
[00:10:33.080 --> 00:10:34.920]  所有東西都要追求很新
[00:10:34.920 --> 00:10:38.200]  每一年iPhone、Samsung都在出不同的新機
[00:10:38.200 --> 00:10:40.840]  有什麼Pro、有什麼Max
[00:10:40.840 --> 00:10:43.360]  這種不停update的mindset
[00:10:43.360 --> 00:10:46.160]  其實都是在影響我們的生命的
[00:10:46.160 --> 00:10:48.480]  當我們看回神的話語的時候
[00:10:48.480 --> 00:10:50.480]  很多時候很多人都會說
[00:10:50.480 --> 00:10:54.680]  聖經可能已經某些部分outdate了
[00:10:54.680 --> 00:10:55.800]  很多人可能都會說
[00:10:55.800 --> 00:10:58.040]  聖經已經是太久歷史的東西
[00:10:58.040 --> 00:10:59.640]  文化背景很不同
[00:10:59.640 --> 00:11:01.040]  已經有些outdate了
[00:11:01.040 --> 00:11:03.440]  已經應對不了我們現在的生活了
[00:11:03.440 --> 00:11:07.880]  未必解答到我們現在生活所面對的處境和問題
[00:11:07.880 --> 00:11:09.960]  在這個年代我們經常說說耶穌
[00:11:09.960 --> 00:11:11.800]  又會被人說說得多耶穌
[00:11:11.800 --> 00:11:14.200]  又會被人說我們離地
[00:11:14.200 --> 00:11:16.120]  好像都在跟我們說
[00:11:16.120 --> 00:11:20.520]  神的話語都不是真的那麼有功效
[00:11:20.520 --> 00:11:22.800]  同樣這個世代是什麼世代呢
[00:11:22.800 --> 00:11:24.760]  是一個忙碌的世代
[00:11:24.760 --> 00:11:28.880]  香港人生活的時間表堆得很滿
[00:11:28.880 --> 00:11:32.240]  我們或許都可能可以bid到一點時間
[00:11:32.240 --> 00:11:35.400]  可以建立到一些讀經和靈修的習慣
[00:11:35.400 --> 00:11:37.280]  但有時候可能我們會覺得
[00:11:37.280 --> 00:11:39.240]  點到即止就最好了
[00:11:39.240 --> 00:11:42.080]  又或者我們聽到賢讀神話語的時候
[00:11:42.080 --> 00:11:42.880]  我們經常都會想
[00:11:42.880 --> 00:11:44.560]  如果用最少的時間
[00:11:44.560 --> 00:11:47.280]  帶給我們最大的提醒就最好了
[00:11:47.280 --> 00:11:50.200]  所以現在的年輕人看我們網上崇拜的時候
[00:11:50.200 --> 00:11:51.800]  通常都會調2倍速
[00:11:51.800 --> 00:11:53.840]  2.5倍速聽我們講道
[00:11:53.840 --> 00:11:56.880]  即是最快的效果
[00:11:56.880 --> 00:11:59.800]  可能就是因為我們生活在一個很忙碌的世代
[00:11:59.800 --> 00:12:03.920]  一個星期確實我們大概有168個小時
[00:12:03.920 --> 00:12:05.920]  如果我們堆積起來
[00:12:05.920 --> 00:12:09.560]  平日講道要穿我們這些很長氣的講員
[00:12:09.560 --> 00:12:12.000]  又或者加上你們小組的茶經
[00:12:12.000 --> 00:12:13.720]  又或者平時你們靈修
[00:12:13.720 --> 00:12:15.320]  其實勉勉強強堆積起來
[00:12:15.320 --> 00:12:18.360]  其實可能我們一個星期只花三個小時的時間
[00:12:18.360 --> 00:12:20.440]  在讀神話語的上面
[00:12:20.440 --> 00:12:22.240]  我們太忙碌了
[00:12:22.240 --> 00:12:24.200]  第三我們是一個什麼世代呢
[00:12:24.200 --> 00:12:26.200]  是一個即食的世代
[00:12:26.200 --> 00:12:28.600]  我們現在習慣有困難就會什麼呢
[00:12:28.600 --> 00:12:31.120]  我們會問AI
[00:12:31.120 --> 00:12:32.240]  去找答案
[00:12:32.240 --> 00:12:35.160]  又或者我們可能會在Facebook
[00:12:35.160 --> 00:12:37.040]  IG不同的地方
[00:12:37.040 --> 00:12:38.200]  現在都很方便
[00:12:38.200 --> 00:12:40.640]  我們可以找到一些20秒鐘的短片
[00:12:40.640 --> 00:12:44.120]  就可以成為一些心靈雞湯去鼓勵我們
[00:12:44.120 --> 00:12:46.520]  為什麼我們會傾向這樣呢
[00:12:46.520 --> 00:12:48.520]  不是因為我們不愛主
[00:12:48.520 --> 00:12:49.600]  剛才講過
[00:12:49.600 --> 00:12:52.720]  是因為我們作為香港人真的很累
[00:12:52.720 --> 00:12:55.160]  我們堆砌了我們的時間表
[00:12:55.160 --> 00:12:58.000]  我們平日又要上班又要照顧孩子
[00:12:58.000 --> 00:12:59.640]  回到家已經散了
[00:12:59.640 --> 00:13:02.400]  連呼吸的力氣都沒有了
[00:13:02.400 --> 00:13:05.280]  我們確實很想去找一些快一點
[00:13:05.280 --> 00:13:06.480]  最即食的方法
[00:13:06.480 --> 00:13:09.120]  能夠安慰自己和提醒自己
[00:13:09.120 --> 00:13:11.200]  確實現在科技很發達
[00:13:11.200 --> 00:13:12.720]  我們有很多渠道
[00:13:12.720 --> 00:13:15.040]  可以知道一些信仰的概念
[00:13:15.040 --> 00:13:16.640]  還有20秒的時間
[00:13:16.640 --> 00:13:20.080]  可以看到那個講者對我們生命的提醒
[00:13:20.080 --> 00:13:23.400]  慢慢慢慢我們就會依賴這些即食的方法
[00:13:23.400 --> 00:13:26.560]  取代了我們平時言讀神話語的習慣
[00:13:26.560 --> 00:13:27.760]  再慢慢慢慢
[00:13:27.760 --> 00:13:29.240]  我們就會因為很忙
[00:13:29.240 --> 00:13:31.880]  沒時間花在看聖經的上面
[00:13:31.880 --> 00:13:33.400]  當我們傾向面對困難
[00:13:33.400 --> 00:13:35.280]  和有不開心的時候
[00:13:35.280 --> 00:13:38.760]  我們傾向就會找一些即食的心靈雞湯
[00:13:38.760 --> 00:13:41.600]  去提醒和鼓勵我們的生命
[00:13:41.600 --> 00:13:42.480]  領子妹
[00:13:42.480 --> 00:13:43.480]  年輕人呢
[00:13:43.480 --> 00:13:46.240]  其實就是正面對著這些文化
[00:13:46.240 --> 00:13:48.480]  同樣面對著這些忙碌
[00:13:48.480 --> 00:13:51.760]  有時也在影響他們如何看神的話語
[00:13:51.760 --> 00:13:54.760]  我想同樣對於我們作為基督徒
[00:13:54.760 --> 00:13:59.040]  或者我們都潛移默化地被這些文化影響
[00:13:59.040 --> 00:14:01.200]  確實我們可以照樣服侍
[00:14:01.200 --> 00:14:03.040]  我們可以照樣回教會
[00:14:03.040 --> 00:14:05.720]  我們可以照樣相信神的話語是活的
[00:14:05.720 --> 00:14:08.640]  神的話語是帶我們回到永生神那裡
[00:14:08.640 --> 00:14:11.120]  我們照樣可以相信神的話語是有功效
[00:14:11.120 --> 00:14:13.160]  可以改變我們生命的
[00:14:13.160 --> 00:14:16.720]  不過我們慢慢建立了一個小小的習慣
[00:14:16.720 --> 00:14:19.960]  就是我們很想去簡化這些一切
[00:14:19.960 --> 00:14:23.080]  在一個很講求效率的世代裡面
[00:14:23.080 --> 00:14:27.600]  我們很想用最短的時間達至最大的功效
[00:14:27.600 --> 00:14:30.120]  神的話語可能慢慢就會成為
[00:14:30.120 --> 00:14:33.200]  只是我們生命上面一個的小部分
[00:14:33.200 --> 00:14:36.920]  慢慢濃縮成為一些即食的心靈雞湯
[00:14:36.920 --> 00:14:40.880]  讓我們的信仰慢慢變得越來越淺層
[00:14:40.880 --> 00:14:43.840]  當生命衝擊來到的時候
[00:14:43.840 --> 00:14:46.440]  古神的話語成為我們生命的基礎
[00:14:46.440 --> 00:14:50.000]  就好像《瑪太福音》7章26到27節所說
[00:14:50.000 --> 00:14:52.880]  就好像那些防止蓋在沙土上面
[00:14:52.880 --> 00:14:56.800]  被沖的時候就倒塌得很厲害
[00:14:56.800 --> 00:14:58.320]  頂子回
[00:14:58.320 --> 00:15:01.360]  神的話語在我們生命上面的分量
[00:15:01.360 --> 00:15:04.160]  以及佔我們多少的位置呢?
[00:15:04.160 --> 00:15:05.520]  當我們回到家裡
[00:15:05.520 --> 00:15:07.520]  我們經常都有個牌匾寫著
[00:15:07.520 --> 00:15:09.760]  「基督是我家之主」
[00:15:09.760 --> 00:15:11.480]  讓我們反思一下
[00:15:11.480 --> 00:15:16.640]  神的話語在我們家裡的重要性是什麼呢?
[00:15:16.640 --> 00:15:18.040]  又或者再退後一步
[00:15:18.040 --> 00:15:20.440]  先問一下我們作為家庭成員
[00:15:20.440 --> 00:15:24.280]  神的話語在我們生命上面有多重要?
[00:15:24.280 --> 00:15:28.840]  有多參與在我們的生命裡面呢?
[00:15:28.840 --> 00:15:31.080]  很想分享一個我自己的例子
[00:15:31.080 --> 00:15:34.520]  我成長於一個信義代的家庭
[00:15:34.520 --> 00:15:36.880]  我爸爸媽媽今天在這裡翻崇拜
[00:15:36.880 --> 00:15:40.560]  我覺得我成長於一個信義代的家庭
[00:15:40.560 --> 00:15:43.000]  但是其實我家庭也不是
[00:15:43.000 --> 00:15:45.400]  我們家庭也有很多爭拗的
[00:15:45.400 --> 00:15:47.360]  我小時候經常跟爸爸媽媽吵架
[00:15:47.360 --> 00:15:50.680]  翻崇拜可能他們不知道
[00:15:50.680 --> 00:15:53.360]  翻崇拜會偷走我的OK
[00:15:53.360 --> 00:15:58.160]  之後他們試過在家裡搞家庭崇拜
[00:15:58.160 --> 00:16:00.800]  我跟我弟弟好像也不是很活躍
[00:16:00.800 --> 00:16:03.280]  不過我很想分享
[00:16:03.280 --> 00:16:07.280]  我家人在我生命上面
[00:16:07.280 --> 00:16:09.040]  怎樣影響我看神的話語
[00:16:09.040 --> 00:16:10.880]  當我回顧的時候
[00:16:10.880 --> 00:16:12.800]  我想起兩個很簡單的片段
[00:16:12.800 --> 00:16:15.200]  其實他們也不知道的
[00:16:15.200 --> 00:16:16.400]  是什麼呢?
[00:16:16.400 --> 00:16:18.240]  在我小時候
[00:16:18.240 --> 00:16:21.520]  當我不是很知道什麼是靈修
[00:16:21.520 --> 00:16:23.280]  我睡覺之前
[00:16:23.280 --> 00:16:26.160]  我爸爸就會帶我們去看聖經
[00:16:26.160 --> 00:16:29.000]  告訴我們靈修是怎樣就怎樣去做
[00:16:29.000 --> 00:16:32.880]  這個是慢慢建立了我之後有靈修的習慣
[00:16:32.880 --> 00:16:35.280]  第二個片段是什麼呢?
[00:16:35.280 --> 00:16:38.560]  就是當我還在中學的時候
[00:16:38.560 --> 00:16:44.840]  你知道我中學也是被人找來上學的人
[00:16:44.840 --> 00:16:47.520]  當我睡眼惺忪走出客廳的時候
[00:16:47.520 --> 00:16:51.640]  我看到我爸爸坐在桌子上
[00:16:51.640 --> 00:16:53.560]  我沒有記錯有一段時間他在看聖經
