
[00:00:00.000 --> 00:00:04.720]  最近都去了急症室去盤查病例
[00:03:33.480 --> 00:03:37.000]  好像剛剛何詩蓓破了世界紀錄一樣
[00:03:37.000 --> 00:03:38.920]  很威風的
[00:03:38.920 --> 00:03:40.960]  應該可以大大慶祝
[00:03:40.960 --> 00:03:44.520]  但經文在這裏見到以利亞要逃命
[00:03:44.520 --> 00:03:46.400]  為什麼呢?
[00:03:46.400 --> 00:03:49.480]  在南北王國分裂的時期
[00:03:49.480 --> 00:03:51.560]  北國的以色列王阿哈
[00:03:51.560 --> 00:03:54.560]  他把剛才說的加木山大戰
[00:03:54.560 --> 00:03:56.600]  他告訴了他老婆
[00:03:56.600 --> 00:03:58.320]  皇后耶駒別
[00:03:58.320 --> 00:04:02.680]  耶駒別是外邦人巴頓王的女兒
[00:04:02.680 --> 00:04:04.600]  她敬拜巴力
[00:04:04.600 --> 00:04:06.480]  在這個氣氛下成長
[00:04:06.480 --> 00:04:08.440]  而聖經記載她的行徑
[00:04:08.440 --> 00:04:12.040]  也可以說是一個非常邪惡的女王
[00:04:12.040 --> 00:04:16.080]  她一聽到以利亞殺光她的450個先知
[00:04:16.080 --> 00:04:18.000]  她都供養了很久
[00:04:18.000 --> 00:04:19.560]  「豈有此理
[00:04:19.560 --> 00:04:21.440]  你敢殺我的先知?」
[00:04:21.440 --> 00:04:26.360]  於是就向以利亞發了先知追殺令
[00:04:26.360 --> 00:04:28.040]  以利亞在這個危急裏面
[00:04:28.040 --> 00:04:30.280]  又害怕又打不過耶駒別
[00:04:30.280 --> 00:04:33.720]  她就選擇逃命
[00:04:33.720 --> 00:04:35.560]  其實也很合理
[00:04:35.560 --> 00:04:37.080]  都是人思常情
[00:04:37.080 --> 00:04:39.800]  正所謂留得青山在
[00:04:39.800 --> 00:04:41.160]  耶駒別的追殺令
[00:04:41.160 --> 00:04:42.800]  又是只有一天限期
[00:04:42.800 --> 00:04:45.720]  其實以利亞大可避一避風頭
[00:04:45.720 --> 00:04:47.240]  捲土重來
[00:04:47.240 --> 00:04:49.520]  繼續去宣講耶和華的說話
[00:04:49.520 --> 00:04:53.400]  斥責以色列他們敬拜假神
[00:04:53.400 --> 00:04:55.240]  在這個形勢逆轉之下
[00:04:55.240 --> 00:04:58.600]  經文說到以利亞一直走到南國
[00:04:58.600 --> 00:05:00.600]  猶大南部
[00:05:00.600 --> 00:05:02.600]  以別氏巴這個地方
[00:05:02.600 --> 00:05:05.600]  我們就看看他會做些什麼
[00:05:05.600 --> 00:05:09.960]  我們一起讀第四至第八節
[00:05:09.960 --> 00:05:13.920]  「他自己在曠野走了一日的路程
[00:05:13.920 --> 00:05:16.600]  來到一顆羅藤樹下
[00:05:16.600 --> 00:05:19.000]  就坐在那裡求死
[00:05:19.000 --> 00:05:22.400]  說:耶和華,現在夠了
[00:05:22.400 --> 00:05:24.720]  求你取我的性命吧
[00:05:24.720 --> 00:05:27.800]  因為我不比我的祖先好
[00:05:27.800 --> 00:05:31.120]  他躺在羅藤樹下睡著了
[00:05:31.120 --> 00:05:33.880]  看啊,有一個天使拍他
[00:05:33.880 --> 00:05:36.480]  對他說:起來吃吧
[00:05:36.480 --> 00:05:37.680]  他觀看
[00:05:37.680 --> 00:05:40.960]  看啊,頭旁有燒熱的石頭
[00:05:40.960 --> 00:05:43.560]  烤的餅和一壺水
[00:05:43.560 --> 00:05:47.360]  他就吃了喝了又再躺下
[00:05:47.360 --> 00:05:50.000]  耶和華的使者回來
[00:05:50.000 --> 00:05:53.520]  第二次拍他說:起來吃吧
[00:05:53.520 --> 00:05:56.280]  因為你要走的路很遠
[00:05:56.280 --> 00:05:59.080]  他就起來吃了喝了
[00:05:59.080 --> 00:06:03.080]  將著這飲食的力走了四十晝夜
[00:06:03.080 --> 00:06:07.520]  到了神的山就是荷列山」
[00:06:07.520 --> 00:06:09.920]  似乎不是很多妥
[00:06:09.920 --> 00:06:13.240]  以利亞不是逃命的嗎?
[00:06:13.240 --> 00:06:17.160]  為什麼突然間去到曠野求死?
[00:06:17.160 --> 00:06:18.560]  好像有點矛盾
[00:06:18.560 --> 00:06:21.840]  一個逃命,你又要求死?
[00:06:21.840 --> 00:06:24.320]  第四節以利亞的說話裡面
[00:06:24.320 --> 00:06:26.320]  說到他求死的原因就是
[00:06:26.320 --> 00:06:29.440]  他不及祖先好
[00:06:29.440 --> 00:06:31.720]  其實他想說什麼呢?
[00:06:31.720 --> 00:06:33.040]  不夠好就要死?
[00:06:33.040 --> 00:06:36.240]  其實我們多多一條命都不夠死
[00:06:36.240 --> 00:06:38.080]  我們又試想一下
[00:06:38.080 --> 00:06:41.120]  以利亞在這個挫折逆境裡面
[00:06:41.120 --> 00:06:45.440]  他最容易出現什麼念頭呢?
[00:06:45.440 --> 00:06:48.760]  其實這些就最容易在球場上看到
[00:06:48.760 --> 00:06:52.080]  一輸球很容易說什麼?
[00:06:52.080 --> 00:06:54.840]  「剛才你跑快兩步就行了」
[00:06:54.840 --> 00:06:57.120]  「就不會失去那球」
[00:06:57.120 --> 00:06:59.600]  又或者「剛才你不是那麼毒吃」
[00:06:59.600 --> 00:07:02.240]  「其實就入球了」
[00:07:02.240 --> 00:07:07.480]  又或者「最差的就是硬地場」
[00:07:07.480 --> 00:07:09.800]  在這個逆境之下
[00:07:09.800 --> 00:07:12.080]  其實我們很容易抱怨的
[00:07:12.080 --> 00:07:15.840]  我們就明白其實以利亞說什麼了
[00:07:15.840 --> 00:07:17.680]  他說不夠好的意思
[00:07:17.680 --> 00:07:20.200]  其實他抱怨自己沒用
[00:07:20.200 --> 00:07:25.040]  不可以帶領以色列人回轉回到耶和華
[00:07:25.040 --> 00:07:26.800]  他要落荒而逃
[00:07:26.800 --> 00:07:29.520]  他還說「耶和華 夠了」
[00:07:29.520 --> 00:07:32.040]  其實他是向神抱怨
[00:07:32.040 --> 00:07:34.360]  「我聽你說做了那麼多事」
[00:07:34.360 --> 00:07:36.800]  「但是落得如此田地」
[00:07:36.800 --> 00:07:39.000]  「我受夠了」
[00:07:39.000 --> 00:07:41.480]  所以他口裡說求死
[00:07:41.480 --> 00:07:43.600]  是不是真的想死呢?
[00:07:43.600 --> 00:07:44.720]  他也是抱怨說
[00:07:44.720 --> 00:07:46.200]  「我真是命苦」
[00:07:46.200 --> 00:07:49.320]  「我死了就好過了」
[00:07:49.320 --> 00:07:50.800]  弟兄姊妹
[00:07:50.800 --> 00:07:53.600]  你有沒有試過在挫折中
[00:07:53.600 --> 00:07:57.640]  都會發怨言呢?
[00:07:57.640 --> 00:08:00.120]  譬如失業一段日子
[00:08:00.120 --> 00:08:01.720]  可能都會抱怨自己
[00:08:01.720 --> 00:08:03.280]  「我都是沒用」
[00:08:03.280 --> 00:08:04.800]  或者抱怨別人
[00:08:04.800 --> 00:08:07.600]  都不給我一個機會
[00:08:07.600 --> 00:08:09.680]  工作得辛苦的時候
[00:08:09.680 --> 00:08:13.320]  又會抱怨公司真是刻薄
[00:08:13.320 --> 00:08:15.160]  或者侍奉中
[00:08:15.160 --> 00:08:17.960]  你就埋怨他開會又遲到
[00:08:17.960 --> 00:08:19.600]  答應做的事又不做
[00:08:19.600 --> 00:08:20.960]  他又埋怨你
[00:08:20.960 --> 00:08:22.120]  又不體諒一下
[00:08:22.120 --> 00:08:25.560]  工作和家庭都很忙碌
[00:08:25.560 --> 00:08:28.160]  其實在挫折逆境之下抱怨
[00:08:28.160 --> 00:08:30.080]  其實都是很普遍
[00:08:30.080 --> 00:08:32.840]  我們一會兒再看看神怎麼處理
[00:08:32.840 --> 00:08:33.800]  但是我們看看
[00:08:33.800 --> 00:08:37.000]  其實神怎樣幫助以利亞重新得力
[00:08:37.000 --> 00:08:39.760]  恢復她生命的力量呢?
[00:08:39.760 --> 00:08:43.080]  雖然我們看到以利亞不斷抱怨
[00:08:43.080 --> 00:08:46.040]  但是她有件事是做得對的
[00:08:46.040 --> 00:08:48.280]  她就是走去抗拒
[00:08:48.280 --> 00:08:50.760]  去和神獨處
[00:08:50.760 --> 00:08:53.160]  雖然她向神發怨言
[00:08:53.160 --> 00:08:55.600]  但是她坦誠地說出她的狀況
[00:08:55.600 --> 00:08:57.000]  她就是很辛苦
[00:08:57.000 --> 00:08:59.680]  辛苦到想死
[00:08:59.680 --> 00:09:01.440]  以利亞在羅藤樹下
[00:09:01.440 --> 00:09:04.880]  一方面她的屬靈狀況真的不是很好
[00:09:04.880 --> 00:09:06.240]  很多怨言
[00:09:06.240 --> 00:09:07.560]  其實另一方面
[00:09:07.560 --> 00:09:10.720]  她都是飢餓貧乏
[00:09:10.720 --> 00:09:13.440]  那應該先幫她什麼呢?
[00:09:13.440 --> 00:09:16.640]  你會先幫她什麼呢?
[00:09:16.640 --> 00:09:20.480]  神就決定先照顧她的基本需要
[00:09:20.480 --> 00:09:22.480]  祂趁天使供應食物
[00:09:22.480 --> 00:09:25.920]  讓以利亞可以在羅藤樹下休息
[00:09:25.920 --> 00:09:27.080]  恢復體力
[00:09:27.080 --> 00:09:28.920]  可以繼續上路
[00:09:28.920 --> 00:09:33.120]  所以我們經常說的一句說笑話
[00:09:33.120 --> 00:09:34.920]  飲飲食食
[00:09:34.920 --> 00:09:36.520]  重新得力
[00:09:36.520 --> 00:09:40.520]  其實是有些道理的
[00:09:40.520 --> 00:09:44.480]  我們一般都不是很想聽抱怨的話
[00:09:44.480 --> 00:09:49.800]  但是抱怨是否沒有正面的地方呢?
[00:09:49.800 --> 00:09:52.600]  雖然她好像有負面地表達一些東西
[00:09:52.600 --> 00:09:54.360]  同時其實反映了
[00:09:54.360 --> 00:09:58.520]  那個人對那件事其實很著緊
[00:09:58.520 --> 00:10:01.520]  也很想得到幫助
[00:10:01.520 --> 00:10:03.880]  剛才提到失業的朋友
[00:10:03.880 --> 00:10:06.040]  他其實都很想得到一份工作
[00:10:06.040 --> 00:10:07.320]  去肯定他
[00:10:07.320 --> 00:10:11.640]  希望有人去幫助他找工作
[00:10:11.640 --> 00:10:14.640]  抱怨有時候也只是說說而已
[00:10:14.640 --> 00:10:17.040]  但是否可以不處理呢?
[00:10:17.040 --> 00:10:18.800]  任由他就算了
[00:10:18.800 --> 00:10:20.760]  可以嗎?
[00:10:20.760 --> 00:10:22.040]  那又不可以
[00:10:22.040 --> 00:10:23.600]  因為這些負能量
[00:10:23.600 --> 00:10:26.240]  其實是在蠶食和消耗我們
[00:10:26.240 --> 00:10:28.320]  內在生命的力量
[00:10:28.320 --> 00:10:31.400]  而且那些抱怨會越滾越大
[00:10:31.400 --> 00:10:34.280]  變成好像羅馬書一章裡面有提到的
[00:10:34.280 --> 00:10:36.400]  怨恨
[00:10:36.400 --> 00:10:39.560]  很影響我們屬靈生命
[00:10:39.560 --> 00:10:41.080]  我們看到
[00:10:41.080 --> 00:10:42.240]  以利亞休息
[00:10:42.240 --> 00:10:43.800]  有食物、有水
[00:10:43.800 --> 00:10:45.440]  這些基本需要
[00:10:45.440 --> 00:10:47.520]  讓他可以恢復生命的力量
[00:10:47.520 --> 00:10:49.840]  有體力走得更遠
[00:10:49.840 --> 00:10:52.000]  以利亞他沒有離開神
[00:10:52.000 --> 00:10:54.240]  他四十晝夜不斷走
[00:10:54.240 --> 00:10:55.320]  他不是亂走的
[00:10:55.320 --> 00:10:57.720]  他走了去哪裡?
[00:10:57.720 --> 00:10:59.200]  去荷列山
[00:10:59.200 --> 00:11:00.400]  就是西奈山
[00:11:00.400 --> 00:11:02.040]  是神的山
[00:11:02.040 --> 00:11:03.840]  他很希望去尋求神
[00:11:03.840 --> 00:11:05.480]  去親近神
[00:11:05.480 --> 00:11:07.480]  我們一起再看看
[00:11:07.480 --> 00:11:08.480]  在經文裡面
[00:11:08.480 --> 00:11:10.640]  在荷列山發生了什麼事
[00:11:10.640 --> 00:11:13.320]  神怎樣去處理他這些抱怨
[00:11:13.320 --> 00:11:16.520]  我們一起讀第九至十二節
[00:11:16.520 --> 00:11:19.040]  「他在那裡進了一個洞
[00:11:19.040 --> 00:11:21.080]  在洞中過夜
[00:11:21.080 --> 00:11:21.840]  看啊
[00:11:21.840 --> 00:11:24.000]  耶和華的話臨到他
[00:11:24.000 --> 00:11:24.640]  說:
[00:11:24.640 --> 00:11:25.560]  「以利亞
[00:11:25.560 --> 00:11:27.840]  你在這裡做什麼?」
[00:11:27.840 --> 00:11:28.720]  他說:
[00:11:28.720 --> 00:11:31.200]  「我為耶和華萬鈞之神
[00:11:31.200 --> 00:11:32.880]  大發熱心
[00:11:32.880 --> 00:11:36.080]  因為以色列人背棄了你的約
[00:11:36.080 --> 00:11:37.840]  毀壞了你的壇
[00:11:37.840 --> 00:11:40.560]  用刀殺了你的先知
[00:11:40.560 --> 00:11:42.360]  只剩下我一人
[00:11:42.360 --> 00:11:45.600]  他們還要追殺我」
[00:11:45.600 --> 00:11:46.960]  「耶和華說:
[00:11:46.960 --> 00:11:50.120]  你出來站在山上」
[00:11:50.120 --> 00:11:53.600]  是上一章 麻煩你
[00:11:53.600 --> 00:12:00.320]  上一章十一節
[00:12:00.320 --> 00:12:01.760]  好 大家聽我讀
[00:12:01.760 --> 00:12:03.280]  「耶和華說」十一節
[00:12:03.280 --> 00:12:05.760]  「你出來站在山上
[00:12:05.760 --> 00:12:07.720]  在耶和華面前
[00:12:07.720 --> 00:12:08.560]  看啊
[00:12:08.560 --> 00:12:11.040]  耶和華從哪裡經過
[00:12:11.040 --> 00:12:14.240]  在耶和華面前有烈風大作
[00:12:14.240 --> 00:12:16.120]  山崩地石裂
[00:12:16.120 --> 00:12:18.640]  耶和華卻不在風中
[00:12:18.640 --> 00:12:20.320]  風後有地震
[00:12:20.320 --> 00:12:22.880]  耶和華也不在其中
[00:12:22.880 --> 00:12:24.640]  地震後有火
[00:12:24.640 --> 00:12:27.120]  耶和華也不在火中
[00:12:27.120 --> 00:12:32.440]  火後有輕微細小的聲音」
[00:12:32.440 --> 00:12:34.640]  以利亞山長水遠
[00:12:34.640 --> 00:12:38.680]  用了四十晝夜去荷列山
[00:12:38.680 --> 00:12:41.760]  他竟然去了山洞裡
[00:12:41.760 --> 00:12:45.120]  可能一個寧靜安全的山洞
[00:12:45.120 --> 00:12:48.320]  正正是他現在的需要
[00:12:48.320 --> 00:12:50.720]  在一個山洞 一個安全的地方
[00:12:50.720 --> 00:12:53.160]  讓以利亞可以與神獨處
[00:12:53.160 --> 00:12:55.280]  進入他心靈的深處
[00:12:55.280 --> 00:12:57.720]  赤露敞開
[00:12:57.720 --> 00:12:59.560]  與神對話的時候
[00:12:59.560 --> 00:13:01.400]  可以聆聽神的聲音
[00:13:01.400 --> 00:13:06.000]  也傾訴自己更深層的感受和想法
[00:13:06.000 --> 00:13:07.760]  神問以利亞你在做什麼
[00:13:07.760 --> 00:13:10.440]  以利亞有沒有回答他
[00:13:10.440 --> 00:13:11.000]  他有回答
[00:13:11.000 --> 00:13:13.720]  但又不是直接回答問題
[00:13:13.720 --> 00:13:16.280]  反而他向神大吐苦水
[00:13:16.280 --> 00:13:18.280]  其實也是抱怨
[00:13:18.280 --> 00:13:19.760]  在山洞裡
[00:13:19.760 --> 00:13:22.360]  以利亞說出他內心更多
[00:13:22.360 --> 00:13:25.840]  更深的抱怨
[00:13:25.840 --> 00:13:28.360]  然後神的回應就是吩咐他
[00:13:28.360 --> 00:13:30.560]  以利亞你出來
[00:13:30.560 --> 00:13:32.360]  站在山上
[00:13:32.360 --> 00:13:35.240]  體會一下這些烈風地震和火
[00:13:35.240 --> 00:13:37.080]  這些自然力量
[00:13:37.080 --> 00:13:41.240]  那怎麼理解這些大自然的力量呢
[00:13:41.240 --> 00:13:44.080]  是為了什麼而做的呢
[00:13:44.080 --> 00:13:46.360]  一般有兩個解釋
[00:13:46.360 --> 00:13:49.000]  第一個是神彰顯祂大能
[00:13:49.000 --> 00:13:51.440]  大自然力量都是聽命於神的
[00:13:51.440 --> 00:13:53.320]  所以以利亞不用怕
[00:13:53.320 --> 00:13:54.320]  神是大能的
[00:13:54.320 --> 00:13:56.120]  倚靠神就可以了
[00:13:56.120 --> 00:13:58.160]  另一個解釋就是
[00:13:58.160 --> 00:14:00.800]  神藉著這些力量提醒以利亞
[00:14:00.800 --> 00:14:01.880]  昔日我在這裡
[00:14:01.880 --> 00:14:05.760]  也是這樣和以色列人納藥
[00:14:05.760 --> 00:14:07.120]  我是紀念這個藥的
[00:14:07.120 --> 00:14:08.520]  所以讓他明白
[00:14:08.520 --> 00:14:11.040]  人縱然失信
[00:14:11.040 --> 00:14:13.560]  但神仍然是可信的
[00:14:13.560 --> 00:14:15.040]  神是守約的神
[00:14:15.040 --> 00:14:17.120]  神納了這個英許
[00:14:17.120 --> 00:14:20.840]  祂叫以利亞許安心
[00:14:20.840 --> 00:14:22.320]  這兩個解釋
[00:14:22.320 --> 00:14:25.520]  對於烈風、火、地震的理解
[00:14:25.520 --> 00:14:27.920]  都可以是合理的
[00:14:27.920 --> 00:14:29.480]  但其實最令我困惑
[00:14:29.480 --> 00:14:33.080]  和最捉住我的地方
[00:14:33.080 --> 00:14:35.800]  我是不明白
[00:14:35.800 --> 00:14:37.800]  為什麼他故意說
[00:14:37.800 --> 00:14:39.320]  烈風之後
[00:14:39.320 --> 00:14:41.720]  耶和華不在風中
[00:14:41.720 --> 00:14:43.360]  地震之後
[00:14:43.360 --> 00:14:45.840]  耶和華又不在當中
[00:14:45.840 --> 00:14:47.080]  火之後
[00:14:47.080 --> 00:14:49.240]  又是耶和華不在火中
[00:14:49.240 --> 00:14:51.120]  重複了三次
[00:14:51.120 --> 00:14:53.480]  大家查經多都知道
[00:14:53.480 --> 00:14:55.400]  重複三次是什麼?
[00:14:55.400 --> 00:14:56.680]  重要
[00:14:56.680 --> 00:15:00.480]  這三次穿插在大自然現象中
[00:15:00.480 --> 00:15:02.800]  是很重要的
[00:15:02.800 --> 00:15:06.880]  還有聖經也有提及過
[00:15:06.880 --> 00:15:09.760]  大自然的現象
[00:15:09.760 --> 00:15:12.600]  通常都是神彰顯大能
[00:15:12.600 --> 00:15:15.320]  或者神發烈腦
[00:15:15.320 --> 00:15:18.400]  但經文中有些地方出現
[00:15:18.400 --> 00:15:20.200]  未試過同時間說
[00:15:20.200 --> 00:15:23.080]  現在閃電、雷雨
[00:15:23.080 --> 00:15:24.280]  神不在裡面
[00:15:24.280 --> 00:15:27.160]  但他沒有這樣說神不在裡面
[00:15:27.160 --> 00:15:29.160]  包括昔日
[00:15:29.160 --> 00:15:31.520]  摩西在荷列山上經歷
[00:15:31.520 --> 00:15:34.200]  都沒有說神不在裡面
[00:15:34.200 --> 00:15:37.520]  即是說這段經文很獨特
[00:15:37.520 --> 00:15:39.120]  有特別訊息
[00:15:39.120 --> 00:15:42.560]  是告訴以利亞知道的
[00:15:42.560 --> 00:15:45.960]  所以神不在大自然現象中
[00:15:45.960 --> 00:15:47.400]  其實都頗重要的
[00:15:47.400 --> 00:15:48.960]  不可以說由得他
[00:15:48.960 --> 00:15:50.960]  我們看現象就可以了
[00:15:50.960 --> 00:15:56.600]  要知道神想說什麼
[00:15:56.600 --> 00:15:58.840]  我們都要從以利亞著手
[00:15:58.840 --> 00:16:01.640]  因為神正在回應以利亞
[00:16:01.640 --> 00:16:06.400]  首先以利亞為什麼老遠來到荷列山
[00:16:06.400 --> 00:16:08.800]  是神的山
[00:16:08.800 --> 00:16:10.400]  祂想尋求神
[00:16:10.400 --> 00:16:13.960]  很希望和神親近
[00:16:13.960 --> 00:16:17.000]  也讓神給他一些指引和幫助
[00:16:17.000 --> 00:16:19.640]  去解決前面的困境
[00:16:19.640 --> 00:16:20.840]  第二
[00:16:20.840 --> 00:16:23.680]  大家覺得以利亞現在的心境
[00:16:23.680 --> 00:16:27.600]  內心世界是什麼狀態
[00:16:27.600 --> 00:16:32.160]  是平靜安穩還是平靈白冷
[00:16:32.160 --> 00:16:33.680]  是平靈白冷
[00:16:33.680 --> 00:16:35.120]  即是他說
[00:16:35.120 --> 00:16:38.000]  我為神大發熱心
[00:16:38.000 --> 00:16:40.760]  因為以色列人背若
[00:16:40.760 --> 00:16:42.160]  拆了祢的祭壇
[00:16:42.160 --> 00:16:43.840]  又殺了祢的先知
[00:16:43.840 --> 00:16:45.760]  剩下我一個人很孤單
[00:16:45.760 --> 00:16:47.440]  還來殺我
[00:16:47.440 --> 00:16:50.160]  我內心平靈白冷的時候
[00:16:50.160 --> 00:16:53.000]  像不像神煽動之外
[00:16:53.000 --> 00:16:55.000]  煽動外面
[00:16:55.000 --> 00:16:57.720]  去彰顯那些平靈白冷
[00:16:57.720 --> 00:16:59.120]  都很像
[00:16:59.120 --> 00:17:00.400]  很強烈
[00:17:00.400 --> 00:17:03.240]  很有破壞力
[00:17:03.240 --> 00:17:06.200]  當我們將以利亞內心的平靈白冷拿出來
[00:17:06.200 --> 00:17:08.720]  將神大自然的平靈白冷
[00:17:08.720 --> 00:17:10.800]  放在一起看的時候
[00:17:10.800 --> 00:17:12.320]  我們就明白
[00:17:12.320 --> 00:17:15.440]  其實神想跟以利亞說什麼
[00:17:15.440 --> 00:17:16.480]  經文說到
[00:17:16.480 --> 00:17:19.200]  耶和華從那裡經過
[00:17:19.200 --> 00:17:21.720]  在耶和華面前有裂風大作
[00:17:21.720 --> 00:17:23.600]  山崩地石裂
[00:17:23.600 --> 00:17:25.560]  耶和華卻不在風中
[00:17:25.560 --> 00:17:26.480]  即是說
[00:17:26.480 --> 00:17:28.640]  其實我們內心
[00:17:28.640 --> 00:17:29.880]  很多抱怨
[00:17:29.880 --> 00:17:31.040]  很多不滿
[00:17:31.040 --> 00:17:32.560]  平靈白冷的時候
[00:17:32.560 --> 00:17:34.320]  神在不在
[00:17:34.320 --> 00:17:37.240]  神不在
[00:17:37.240 --> 00:17:39.000]  最後有微小的聲音
[00:17:39.000 --> 00:17:39.880]  其實微小聲音
[00:17:39.880 --> 00:17:43.640]  玄聞直譯是微小的靈性聲音
[00:17:43.640 --> 00:17:47.160]  即是聲音沉默
[00:17:47.160 --> 00:17:49.560]  好像剛剛那樣
[00:17:49.560 --> 00:17:51.880]  即是很小很小的聲音
[00:17:51.880 --> 00:17:54.880]  很靜
[00:17:54.880 --> 00:17:57.120]  其實是將這個靈性
[00:17:57.120 --> 00:18:00.200]  對比之前的平靈白冷
[00:18:00.200 --> 00:18:02.560]  耶和華在靈性裡面
[00:18:02.560 --> 00:18:04.520]  跟我們同在
[00:18:04.520 --> 00:18:05.760]  而這裡的聲音
[00:18:05.760 --> 00:18:07.000]  是指那個靈性
[00:18:07.000 --> 00:18:08.640]  很小很小的聲音
[00:18:08.640 --> 00:18:09.680]  而不是說
[00:18:09.680 --> 00:18:11.960]  耶和華用微聲跟我們說話
[00:18:11.960 --> 00:18:15.160]  這個地方不是
