
[00:00:00.000 --> 00:00:03.160]  讓我們正道之先有一個祈禱
[00:01:18.000 --> 00:01:19.400]  養妻活兒
[00:01:19.400 --> 00:01:21.600]  有很多伯母
[00:01:21.600 --> 00:01:24.800]  他們在家裏面又要照顧兒女
[00:01:25.400 --> 00:01:28.400]  又要拿一些手作回家去做
[00:01:28.400 --> 00:01:29.800]  幫補家計
[00:01:29.800 --> 00:01:32.600]  他們盡心地教養兒女
[00:01:32.600 --> 00:01:34.400]  養育他們成材
[00:01:34.400 --> 00:01:36.400]  這一份的愛
[00:01:36.400 --> 00:01:38.800]  實在是難能可貴
[00:01:38.800 --> 00:01:41.000]  他們無私的奉獻
[00:01:41.000 --> 00:01:42.600]  令到他們的子女
[00:01:42.600 --> 00:01:46.600]  都有無限的溫暖和感激
[00:01:46.600 --> 00:01:49.600]  我們真的要向這一班長輩
[00:01:49.600 --> 00:01:52.000]  作出崇高的致敬
[00:01:52.000 --> 00:01:54.400]  今天我們看的經文
[00:01:54.400 --> 00:01:56.200]  都是有關愛的
[00:01:56.200 --> 00:01:58.600]  今天的講題是
[00:01:58.600 --> 00:02:00.600]  「好木人的大愛」
[00:02:00.600 --> 00:02:11.600]  講題是「好木人的大愛」
[00:02:11.600 --> 00:02:13.000]  我們看的經文
[00:02:13.000 --> 00:02:16.800]  就是《約翰福音》十章十一至十八節
[00:02:16.800 --> 00:02:20.000]  亦都是耶穌在《約翰福音》裏面
[00:02:20.000 --> 00:02:23.000]  所講述的第四個「我是」
[00:02:23.000 --> 00:02:25.200]  耶穌說「我是好木人」
[00:02:25.200 --> 00:02:28.600]  來到耶穌講的第四個「我是」
[00:02:28.600 --> 00:02:30.800]  讓我們又回顧一下
[00:02:30.800 --> 00:02:33.200]  之前耶穌在《約翰福音》裏面
[00:02:33.200 --> 00:02:35.200]  所講的三個「我是」
[00:02:35.200 --> 00:02:38.600]  《約翰福音》裏面
[00:02:38.600 --> 00:02:41.000]  六章三十五節
[00:02:41.000 --> 00:02:43.800]  耶穌說「我就是生命的糧」
[00:02:43.800 --> 00:02:47.200]  去到《約翰福音》八章十二節
[00:02:47.200 --> 00:02:49.000]  耶穌又對眾人說
[00:02:49.000 --> 00:02:51.000]  「我是世界的光」
[00:02:51.800 --> 00:02:53.800]  《約翰福音》十章七節
[00:02:53.800 --> 00:02:56.800]  耶穌說「我就是羊的門」
[00:02:56.800 --> 00:02:59.200]  大家記得
[00:02:59.200 --> 00:03:02.200]  我現在一直講道的系列
[00:03:02.200 --> 00:03:04.200]  我自己設定給自己
[00:03:04.200 --> 00:03:06.600]  就在講耶穌的「我是」
[00:03:06.600 --> 00:03:09.200]  今天就來到第四個
[00:03:09.200 --> 00:03:10.600]  當我去回顧
[00:03:10.600 --> 00:03:14.000]  耶穌之前所講的三個「我是」的時候
[00:03:14.000 --> 00:03:15.600]  我很感受到
[00:03:15.600 --> 00:03:18.000]  耶穌所講的第四個「我是」
[00:03:18.000 --> 00:03:20.200]  給我一種很親切
[00:03:20.400 --> 00:03:22.600]  和很感動的感覺
[00:03:22.600 --> 00:03:26.200]  耶穌兩次提到祂是好牧人
[00:03:26.200 --> 00:03:29.400]  經文顯示祂滿懷大愛
[00:03:29.400 --> 00:03:31.800]  究竟耶穌這位好牧人
[00:03:31.800 --> 00:03:34.200]  祂的大愛是怎樣的呢?
[00:03:34.200 --> 00:03:37.200]  和我們又有什麼關係呢?
[00:03:37.200 --> 00:03:41.200]  讓我們今天一起讀出今天的經文
[00:03:41.200 --> 00:03:46.000]  《約翰福音》十章十一至十八節
[00:03:46.000 --> 00:03:48.400]  我們今天讀的是和修版
[00:03:48.800 --> 00:03:50.600]  大家可以看螢光幕
[00:03:50.600 --> 00:03:52.400]  也可以看你手機
[00:03:52.400 --> 00:03:54.600]  「因福加」裡面的程序表
[00:03:54.600 --> 00:03:55.800]  如果我們找到
[00:03:55.800 --> 00:03:57.200]  我們一起重讀
[00:03:57.200 --> 00:03:58.400]  預備起
[00:03:59.000 --> 00:04:00.600]  「我是好牧人
[00:04:00.600 --> 00:04:03.000]  好牧人為羊捨命
[00:04:03.000 --> 00:04:05.200]  故宮不是牧人
[00:04:05.200 --> 00:04:07.600]  羊不是牠自己的
[00:04:07.600 --> 00:04:10.000]  牠一看見狼來
[00:04:10.000 --> 00:04:12.600]  就撇下羊群逃跑
[00:04:12.600 --> 00:04:14.600]  狼抓住羊
[00:04:14.600 --> 00:04:16.600]  把牠們趕散
[00:04:16.600 --> 00:04:18.400]  故宮逃走
[00:04:18.400 --> 00:04:20.400]  因為牠是故宮
[00:04:20.400 --> 00:04:22.600]  對羊毫不關心
[00:04:22.600 --> 00:04:24.600]  我是好牧人
[00:04:24.600 --> 00:04:26.600]  我認識我的羊
[00:04:26.800 --> 00:04:29.000]  我的羊也認識我
[00:04:29.000 --> 00:04:31.800]  正如父認識我
[00:04:31.800 --> 00:04:34.200]  我也認識父一樣
[00:04:34.200 --> 00:04:36.800]  並且我為羊捨命
[00:04:36.800 --> 00:04:38.800]  我另外有羊
[00:04:38.800 --> 00:04:40.800]  不屬這圈內的
[00:04:40.800 --> 00:04:43.200]  我必須令牠們來
[00:04:43.200 --> 00:04:46.400]  牠們也要聽我的聲音
[00:04:46.400 --> 00:04:49.000]  並要合成一群
[00:04:49.000 --> 00:04:50.800]  歸一個牧人
[00:04:50.800 --> 00:04:53.600]  為此我父愛我
[00:04:53.600 --> 00:04:56.200]  因為我把命捨去
[00:04:56.400 --> 00:04:58.600]  好再取回來
[00:04:58.600 --> 00:05:01.800]  沒有人奪去我的命
[00:05:01.800 --> 00:05:04.000]  是我自己捨的
[00:05:04.000 --> 00:05:06.200]  我有權捨棄
[00:05:06.200 --> 00:05:08.400]  也有權再取回
[00:05:08.400 --> 00:05:12.800]  這是我從我父所受的命令
[00:05:12.800 --> 00:05:17.000]  耶穌將自己給了好牧人
[00:05:17.000 --> 00:05:20.000]  昔日的門徒和我們
[00:05:20.000 --> 00:05:22.200]  就是耶穌的群羊
[00:05:22.200 --> 00:05:24.600]  其實你認識祂的人
[00:05:24.600 --> 00:05:26.000]  都是祂的羊
[00:05:26.600 --> 00:05:28.000]  祂對羊的愛
[00:05:28.000 --> 00:05:29.800]  是不離不棄
[00:05:29.800 --> 00:05:32.000]  甘心犧牲的
[00:05:32.000 --> 00:05:34.200]  在第十一節
[00:05:34.200 --> 00:05:36.400]  耶穌很清楚指出
[00:05:36.400 --> 00:05:37.800]  祂是好牧人
[00:05:37.800 --> 00:05:41.800]  當猶太人聽見好牧人的時候
[00:05:41.800 --> 00:05:45.800]  他們不期然就會想起摩西和大衛
[00:05:45.800 --> 00:05:49.400]  因為他們兩位都是牧人的典範
[00:05:49.400 --> 00:05:52.800]  好牧人和故宮大不相同
[00:05:52.800 --> 00:05:55.800]  甚至是成為強烈的對比
[00:05:56.200 --> 00:05:57.600]  我們可以看看
[00:05:57.600 --> 00:05:59.400]  好牧人是怎樣的呢
[00:05:59.400 --> 00:06:02.200]  好牧人
[00:06:02.200 --> 00:06:03.800]  他們見到狼來到
[00:06:03.800 --> 00:06:06.600]  他們會竭力地保護羊群
[00:06:06.600 --> 00:06:09.000]  大衛就是一個好例子
[00:06:09.000 --> 00:06:10.600]  在《撒姆爾記》上
[00:06:10.600 --> 00:06:14.000]  十七章三十四至三十五節
[00:06:14.000 --> 00:06:15.800]  那裡描述大衛
[00:06:15.800 --> 00:06:17.400]  莫說是狼
[00:06:17.400 --> 00:06:20.400]  很多時候遇到獅子或者熊
[00:06:20.400 --> 00:06:22.400]  將那些羊捉走了
[00:06:22.600 --> 00:06:26.600]  牠們都會奮不顧身地極力地去搶救
[00:06:26.600 --> 00:06:28.800]  好牧人就是這樣
[00:06:28.800 --> 00:06:32.600]  好牧人也會紀念每一隻羊
[00:06:32.600 --> 00:06:34.800]  故宮又怎樣呢
[00:06:34.800 --> 00:06:37.800]  故宮見到狼來到
[00:06:37.800 --> 00:06:39.600]  他們就會撇下羊群
[00:06:39.600 --> 00:06:40.400]  走掉
[00:06:40.400 --> 00:06:44.000]  羊因為這樣就受到襲擊
[00:06:44.000 --> 00:06:46.200]  而且被分散
[00:06:46.200 --> 00:06:49.600]  還有他們又不顧念羊群
[00:06:50.800 --> 00:06:52.800]  我們不要去考究
[00:06:52.800 --> 00:06:55.600]  故宮究竟代表什麼人呢
[00:06:55.600 --> 00:06:57.400]  總而言之
[00:06:57.400 --> 00:06:59.400]  對故宮來說
[00:06:59.400 --> 00:07:01.800]  看羊只是一份工作
[00:07:01.800 --> 00:07:04.400]  他們不會掛心羊群
[00:07:04.400 --> 00:07:05.800]  有什麼事發生
[00:07:05.800 --> 00:07:08.600]  他們隨時就會撇下羊群不理
[00:07:08.600 --> 00:07:11.800]  因為彼此之間的關係不深
[00:07:11.800 --> 00:07:13.600]  相反
[00:07:13.600 --> 00:07:15.200]  耶穌這位好牧人
[00:07:15.200 --> 00:07:17.200]  卻是大大不相同
[00:07:17.200 --> 00:07:20.400]  在四福音書裡面記載
[00:07:20.600 --> 00:07:24.000]  耶穌往往對群眾充滿憐愛
[00:07:24.000 --> 00:07:28.600]  就好像在《馬可福音》六章三十四節說
[00:07:28.600 --> 00:07:30.200]  「耶穌出來
[00:07:30.200 --> 00:07:32.000]  見有許多的人
[00:07:32.000 --> 00:07:33.800]  就憐憫他們
[00:07:33.800 --> 00:07:37.200]  因為他們如同羊沒有牧人一般
[00:07:37.200 --> 00:07:41.200]  於是開口教訓他們許多道理」
[00:07:41.200 --> 00:07:43.200]  這節經文
[00:07:43.200 --> 00:07:44.600]  描述到耶穌
[00:07:44.600 --> 00:07:47.400]  祂是沒有好牧人的心腸
[00:07:47.600 --> 00:07:50.400]  祂連恤群眾的心靈需要
[00:07:50.400 --> 00:07:54.600]  於是祂就開口教訓他們許多道理
[00:07:54.600 --> 00:07:58.200]  隨後的經文更加描述耶穌
[00:07:58.200 --> 00:08:01.200]  甚至是連他們的身體需要
[00:08:01.200 --> 00:08:03.000]  都細心照顧到
[00:08:03.000 --> 00:08:05.000]  對他們不離不棄
[00:08:05.000 --> 00:08:08.400]  耶穌行了五餅二魚的神蹟
[00:08:08.400 --> 00:08:11.000]  餵飽了這群群眾
[00:08:11.000 --> 00:08:14.400]  顯出耶穌顧念羊的生涯
[00:08:15.200 --> 00:08:17.800]  說到耶穌不離不棄的愛
[00:08:17.800 --> 00:08:21.800]  相信大家也會想起祂的大弟子彼得
[00:08:21.800 --> 00:08:26.200]  雖然彼得曾經三次不認主
[00:08:26.200 --> 00:08:28.600]  但主耶穌復活之後
[00:08:28.600 --> 00:08:31.800]  他三次問彼得是否愛他
[00:08:31.800 --> 00:08:35.000]  耶穌不單沒有撇棄彼得
[00:08:35.000 --> 00:08:37.400]  祂更加藉著這些問題
[00:08:37.400 --> 00:08:40.400]  去堅固彼得的信心
[00:08:40.400 --> 00:08:42.800]  和託付使命給他
[00:08:43.200 --> 00:08:46.200]  表明祂要重用彼得
[00:08:46.200 --> 00:08:49.200]  可見耶穌這位好牧人
[00:08:49.200 --> 00:08:53.200]  祂對不同的人都是滿懷大愛的
[00:08:53.200 --> 00:08:55.400]  親愛的兄弟姐妹
[00:08:55.400 --> 00:08:58.000]  耶穌是昨日今日
[00:08:58.000 --> 00:09:00.800]  直到永遠都不改變的
[00:09:00.800 --> 00:09:04.800]  祂今日仍然是那位對人不離不棄
[00:09:04.800 --> 00:09:07.400]  看顧人的好牧人
[00:09:07.400 --> 00:09:10.000]  最近我正在看一本書
[00:09:10.000 --> 00:09:12.200]  叫做《成了一台棋》
[00:09:12.600 --> 00:09:14.200]  其中有一件事蹟
[00:09:14.200 --> 00:09:18.600]  就分享到神怎樣去看顧一班流浪兒童
[00:09:18.600 --> 00:09:22.000]  話說有一個機構多年前
[00:09:22.000 --> 00:09:24.800]  他們在內地一個城市那裏
[00:09:24.800 --> 00:09:27.400]  推行了流浪兒童事工
[00:09:27.400 --> 00:09:30.200]  他們建立了一間院舍
[00:09:30.200 --> 00:09:32.600]  收容一些流浪的兒童
[00:09:32.600 --> 00:09:36.200]  原來內地一向是不容許一個人
[00:09:36.200 --> 00:09:38.200]  擁有兩個戶籍的
[00:09:39.800 --> 00:09:42.800]  這個機構的事工推展了兩年
[00:09:42.800 --> 00:09:45.200]  同工們一直都很煩惱
[00:09:45.200 --> 00:09:46.400]  為甚麼呢
[00:09:46.400 --> 00:09:48.800]  因為住院的孩子
[00:09:48.800 --> 00:09:50.600]  他們沒有身份證
[00:09:50.600 --> 00:09:53.000]  他們所收容的孩子
[00:09:53.000 --> 00:09:57.000]  有一部分就變成了有家歸不得
[00:09:57.000 --> 00:10:00.400]  因為他們的戶籍不在那個城市那裏
[00:10:00.400 --> 00:10:03.400]  因而就帶來很多的問題了
[00:10:03.400 --> 00:10:07.600]  例如孩子病了要入醫院去治療
[00:10:08.000 --> 00:10:11.400]  或者去其他的地方去參加比賽
[00:10:11.400 --> 00:10:14.200]  甚至是買高鐵的車票
[00:10:14.200 --> 00:10:16.600]  都有問題都買不到
[00:10:16.600 --> 00:10:19.800]  後來有兩位的同工
[00:10:19.800 --> 00:10:22.800]  他們一直為這件事去禱告
[00:10:22.800 --> 00:10:27.400]  他們都不約而同地有一個感動
[00:10:27.400 --> 00:10:28.800]  在禱告裏面
[00:10:28.800 --> 00:10:31.000]  他們已經受神給他們的感動
[00:10:31.000 --> 00:10:33.000]  這個感動就是
[00:10:33.000 --> 00:10:36.000]  戶籍的事要去找溫總
[00:10:37.400 --> 00:10:39.000]  他們向負責的同工
[00:10:39.000 --> 00:10:41.400]  就去分享這個感動了
[00:10:41.400 --> 00:10:45.600]  但是要找溫總談何容易呢
[00:10:45.600 --> 00:10:48.000]  人人聽見都認為
[00:10:48.000 --> 00:10:51.600]  他們所說的是不能夠達成的任務
[00:10:51.600 --> 00:10:55.400]  於是他們只好繼續去禱告
[00:10:55.400 --> 00:10:57.400]  等候神的安排了
[00:10:57.400 --> 00:10:59.800]  過了一段日子
[00:10:59.800 --> 00:11:02.600]  不可思議的事情竟然發生了
[00:11:03.400 --> 00:11:07.800]  溫總竟然去到他們的城市訪問
[00:11:07.800 --> 00:11:09.600]  大家試想一下
[00:11:09.600 --> 00:11:13.000]  中國每個省都有不少的城市
[00:11:13.000 --> 00:11:17.200]  但是溫總是選擇了他們的城市去訪問
[00:11:17.200 --> 00:11:19.200]  更加奇妙的是
[00:11:19.200 --> 00:11:22.800]  有一份的晚報訪問溫總的標題
[00:11:22.800 --> 00:11:27.200]  竟然就是流浪兒童生活不能沒有著落
[00:11:27.200 --> 00:11:32.000]  一時間這個機構所辦的院舍服務
[00:11:32.200 --> 00:11:34.600]  竟然成為探訪的熱點
[00:11:34.600 --> 00:11:37.400]  因為在上位者
[00:11:37.400 --> 00:11:40.600]  說出他重視流浪兒童的生活
[00:11:40.600 --> 00:11:43.000]  因此在下位者
[00:11:43.000 --> 00:11:46.800]  就一窩蜂這樣去表達他們的關心
[00:11:46.800 --> 00:11:50.200]  這些人包括政府部門
[00:11:50.200 --> 00:11:51.400]  有錢人
[00:11:51.400 --> 00:11:53.000]  政協的代表
[00:11:53.000 --> 00:11:54.600]  甚至是傳媒
[00:11:54.600 --> 00:11:57.400]  他們都紛紛去問這些的同工
[00:11:57.400 --> 00:11:59.600]  有什麼可以支援你們
[00:12:00.400 --> 00:12:03.600]  同工們當然是異口同聲地說
[00:12:03.600 --> 00:12:06.200]  我們要求集體戶口
[00:12:06.200 --> 00:12:10.200]  神就是這麼奇妙地去幫他們
[00:12:10.200 --> 00:12:12.400]  安排了集體的戶口
[00:12:12.400 --> 00:12:15.200]  給這一群流浪的兒童
[00:12:15.200 --> 00:12:19.600]  更加令到以後入住院舍的兒童
[00:12:19.600 --> 00:12:20.600]  都受惠
[00:12:20.600 --> 00:12:24.200]  主耶穌就是這樣不離不棄
[00:12:24.200 --> 00:12:27.200]  無微不至地去顧念祂的羊
[00:12:27.200 --> 00:12:30.000]  無論是院舍的同工
[00:12:30.400 --> 00:12:33.200]  還是院內的兒童
[00:12:33.200 --> 00:12:35.600]  都經歷到主奇妙的作為
[00:12:35.600 --> 00:12:38.000]  弟子們
[00:12:38.000 --> 00:12:40.400]  耶穌這位好牧人
[00:12:40.400 --> 00:12:41.600]  祂滿有大愛
[00:12:41.600 --> 00:12:44.400]  祂對羊不離不棄之外
[00:12:44.400 --> 00:12:47.400]  更加願意為羊去捨命
[00:12:47.400 --> 00:12:49.600]  經文提了兩次
[00:12:49.600 --> 00:12:51.800]  耶穌願意為羊捨命
[00:12:51.800 --> 00:12:53.600]  第一次在十一節
[00:12:53.600 --> 00:12:56.200]  另一次在第十五節
[00:12:57.000 --> 00:13:00.600]  一般牧羊人不會為羊捨命
[00:13:00.600 --> 00:13:04.200]  最多像大衛那樣奮不顧身
[00:13:04.200 --> 00:13:08.000]  從猛獸的口中救回自己的羊
[00:13:08.000 --> 00:13:12.000]  但是耶穌這位大牧人卻是不同
[00:13:12.000 --> 00:13:15.600]  祂愛我們愛到連命都不要
[00:13:15.600 --> 00:13:20.800]  祂在這裡預示自己會將命捨去
[00:13:20.800 --> 00:13:22.400]  將會捨命
[00:13:22.400 --> 00:13:25.200]  今天我們又明白到
[00:13:25.400 --> 00:13:29.200]  祂是為我們的罪釘死在十字架上
[00:13:29.200 --> 00:13:31.800]  其實在舊約
[00:13:31.800 --> 00:13:34.400]  以塞亞書已經有預言了
[00:13:34.400 --> 00:13:38.600]  在以塞亞書五十三章十二節下
[00:13:38.600 --> 00:13:41.400]  因為祂將命傾倒
[00:13:41.400 --> 00:13:43.000]  以至於死
[00:13:43.000 --> 00:13:45.600]  祂也被列在罪犯之中
[00:13:45.600 --> 00:13:48.400]  祂卻擔當多人的罪
[00:13:48.400 --> 00:13:50.800]  又為罪犯代求
[00:13:50.800 --> 00:13:53.000]  從經文
[00:13:53.000 --> 00:13:56.000]  我們可以看到耶穌這位好牧人
[00:13:56.000 --> 00:13:59.600]  祂早就帶著甘心犧牲的精神
[00:13:59.600 --> 00:14:01.200]  來到這個世界上
[00:14:01.200 --> 00:14:03.600]  頂姐妹
[00:14:03.600 --> 00:14:05.000]  耶穌顧念我們
[00:14:05.000 --> 00:14:06.200]  祂不離不棄
[00:14:06.200 --> 00:14:09.000]  而且是甘心為我們犧牲
[00:14:09.000 --> 00:14:10.800]  耶穌這位好牧人
[00:14:10.800 --> 00:14:12.600]  祂對我們的愛
[00:14:12.600 --> 00:14:15.000]  是深到無法去察度
[00:14:15.000 --> 00:14:19.200]  今天我們可以怎樣去回報祂呢?
[00:14:19.200 --> 00:14:25.800]  好牧人對我們的大愛
[00:14:25.800 --> 00:14:28.400]  不單止是不離不棄
[00:14:28.400 --> 00:14:30.600]  更加是甘心犧牲
[00:14:30.600 --> 00:14:32.600]  而且祂對我們
[00:14:32.600 --> 00:14:35.600]  祂和我們的關係還很密切
[00:14:35.600 --> 00:14:38.200]  祂認識群羊
[00:14:38.200 --> 00:14:40.000]  引領歸回
[00:14:40.000 --> 00:14:44.200]  讓我們一起讀十四至十六節
[00:14:44.200 --> 00:14:45.400]  預備起
[00:14:45.400 --> 00:14:47.600]  我是好牧人
[00:14:47.600 --> 00:14:49.400]  我認識我的羊
[00:14:49.400 --> 00:14:51.800]  我的羊也認識我
[00:14:51.800 --> 00:14:53.800]  正如父認識我
[00:14:53.800 --> 00:14:56.000]  我也認識父一樣
[00:14:56.000 --> 00:14:58.600]  並且我為羊舍命
[00:14:58.600 --> 00:15:00.600]  我另外有羊
[00:15:00.600 --> 00:15:02.600]  不屬這圈裡的
[00:15:02.600 --> 00:15:04.800]  我必須令他們來
[00:15:04.800 --> 00:15:07.800]  他們也要聽我的聲音
[00:15:07.800 --> 00:15:10.200]  並且要合成一群
[00:15:10.200 --> 00:15:12.200]  歸一個牧人
[00:15:12.200 --> 00:15:15.200]  在第十四節
[00:15:15.600 --> 00:15:17.600]  耶穌再一次強調
[00:15:17.600 --> 00:15:18.800]  祂是好牧人
[00:15:18.800 --> 00:15:21.000]  而且祂說明
[00:15:21.000 --> 00:15:23.800]  祂和羊的關係還很密切
[00:15:23.800 --> 00:15:26.200]  究竟怎樣密切呢?
[00:15:26.200 --> 00:15:28.600]  第十四節
[00:15:28.600 --> 00:15:30.600]  說到耶穌認識羊
[00:15:30.600 --> 00:15:33.400]  祂對我們這一群羊的認識
[00:15:33.400 --> 00:15:36.400]  不是膚淺的認識
[00:15:36.400 --> 00:15:40.600]  而是很親密而深入的認識
[00:15:40.600 --> 00:15:43.200]  而羊也認識耶穌
[00:15:44.000 --> 00:15:47.200]  耶穌更以祂和天父互相認識
[00:15:47.200 --> 00:15:49.000]  來作出類比
[00:15:49.000 --> 00:15:50.400]  祂和羊
[00:15:50.400 --> 00:15:53.800]  祂和羊互相認識
[00:15:53.800 --> 00:15:56.800]  就好像父和子一樣
[00:15:56.800 --> 00:16:00.000]  雖然天父和耶穌的認識
[00:16:00.000 --> 00:16:02.800]  人確實是難以相比
[00:16:02.800 --> 00:16:05.200]  但是我們沒有辦法
[00:16:05.200 --> 00:16:07.000]  我們也沒有辦法
[00:16:07.000 --> 00:16:09.600]  好像天父和人子一樣
[00:16:09.600 --> 00:16:11.600]  完全認識對方
[00:16:11.600 --> 00:16:13.200]  這樣去認識耶穌
[00:16:14.000 --> 00:16:14.600]  但是
[00:16:14.600 --> 00:16:17.200]  我很想大家知道
[00:16:17.200 --> 00:16:20.200]  耶穌是按著名字
[00:16:20.200 --> 00:16:22.000]  按著我們的名字
[00:16:22.000 --> 00:16:24.200]  逐一地去認識我們
[00:16:24.200 --> 00:16:25.600]  而且
[00:16:25.600 --> 00:16:29.200]  祂完全知道我們的心思意念
[00:16:29.200 --> 00:16:31.800]  也知道我們的需要
[00:16:31.800 --> 00:16:35.400]  祂知道我們有什麼地方不足
[00:16:35.400 --> 00:16:39.200]  祂也要去建立和保護我們
[00:16:39.800 --> 00:16:41.800]  就好像祂認識了
[00:16:41.800 --> 00:16:44.400]  患血流的女人一樣
[00:16:44.400 --> 00:16:46.800]  雖然患血流的女人
[00:16:46.800 --> 00:16:48.800]  偷偷地摸祂的衣服
[00:16:48.800 --> 00:16:51.000]  就已經得著醫治了
[00:16:51.000 --> 00:16:54.600]  但是耶穌要祂現身在人面前
[00:16:54.600 --> 00:16:57.200]  使祂不再做宅女
[00:16:57.200 --> 00:17:00.400]  抬起頭來面對生活
[00:17:00.400 --> 00:17:02.400]  耶穌這樣做
[00:17:02.400 --> 00:17:05.400]  其實就是為了要堅固祂的信心
[00:17:05.400 --> 00:17:08.200]  重建祂的自我形象
[00:17:09.000 --> 00:17:10.600]  其實耶穌這樣做
[00:17:10.600 --> 00:17:13.000]  使祂在人面前看來
[00:17:13.000 --> 00:17:16.000]  是延誤了舊自危老的女兒
[00:17:16.000 --> 00:17:17.600]  祂也在所不計
[00:17:17.600 --> 00:17:21.000]  可見耶穌祂體重每一個人
[00:17:21.000 --> 00:17:25.000]  祂細緻地關懷人的新心靈
[00:17:25.000 --> 00:17:27.400]  親愛的兄弟姐妹
[00:17:27.400 --> 00:17:30.000]  耶穌很深度地認識我們
[00:17:30.000 --> 00:17:32.800]  不知道大家有沒有經歷過
[00:17:32.800 --> 00:17:36.800]  耶穌的看顧和及時的提醒呢
[00:17:37.800 --> 00:17:39.800]  如果你想起一些片段
[00:17:39.800 --> 00:17:40.800]  一些經歷
[00:17:40.800 --> 00:17:43.600]  請你舉手讓我看看
[00:17:43.600 --> 00:17:45.600]  有沒有弟兄姐妹也有這些經歷
[00:17:45.600 --> 00:17:46.400]  我看到了
[00:17:46.400 --> 00:17:46.800]  是啊
[00:17:46.800 --> 00:17:47.800]  很感恩
[00:17:47.800 --> 00:17:49.400]  看到弟兄姐妹
[00:17:49.400 --> 00:17:52.000]  都是經歷了神的愛眷
[00:17:52.000 --> 00:17:53.000]  沒錯
[00:17:53.000 --> 00:17:56.600]  耶穌知道我們人生的每一步
[00:17:56.600 --> 00:17:59.800]  祂細心地看顧我們
[00:17:59.800 --> 00:18:01.400]  祂的安排
[00:18:01.400 --> 00:18:04.000]  都是為我們的好處著想
[00:18:04.000 --> 00:18:05.200]  對我們有益
[00:18:06.400 --> 00:18:08.000]  我記得很多年前
[00:18:08.000 --> 00:18:10.400]  我和朋友去到雲南旅行
[00:18:10.400 --> 00:18:14.000]  本來我們打算去西雙版納玩
[00:18:14.000 --> 00:18:16.800]  但因為買不到機票
[00:18:16.800 --> 00:18:18.200]  所以就沒有去
[00:18:18.200 --> 00:18:21.200]  後來我們回到香港才知道
[00:18:21.200 --> 00:18:23.000]  當地發生大地震
[00:18:23.000 --> 00:18:25.200]  真的沒有遺憾
[00:18:25.200 --> 00:18:27.400]  如果我們去了的話
[00:18:27.400 --> 00:18:29.800]  就算不是地震受傷
[00:18:29.800 --> 00:18:33.600]  或者是被震死也好
[00:18:33.600 --> 00:18:36.200]  我們都會滯留在當地
[00:18:36.400 --> 00:18:39.000]  不知道什麼時候才能回到香港
[00:18:39.000 --> 00:18:42.000]  因為當時的交通應該比較落後
[00:18:42.000 --> 00:18:45.800]  相信耶穌安排我們買不到機票
[00:18:45.800 --> 00:18:48.800]  是要保護我們免受患難
[00:18:48.800 --> 00:18:53.600]  耶穌不單止認識圈內的羊
[00:18:53.600 --> 00:18:55.200]  在第十六節
[00:18:55.200 --> 00:18:56.200]  耶穌說
[00:18:56.200 --> 00:19:00.000]  「我另外有羊不屬這圈內的
[00:19:00.000 --> 00:19:02.000]  我必須令他們來
[00:19:02.000 --> 00:19:04.400]  他們也要聽我的聲音
[00:19:04.800 --> 00:19:08.000]  並且要合成一群歸一個牧人」
[00:19:08.000 --> 00:19:11.800]  在這裡提到的羊圈
