
[00:00:00.000 --> 00:00:07.000]  很感恩敬拜隊帶領我們去到神的裏面,靈的裏面。
[00:01:57.000 --> 00:02:01.000]  第一章投影片我們弟兄一起讀,一二三。
[00:02:01.000 --> 00:02:09.000]  那時靈將我舉起,我就聽見在我身後有極大震動的聲音,
[00:02:09.000 --> 00:02:16.000]  耶和華的榮耀從他所在之處,是應當稱頌的。
[00:02:16.000 --> 00:02:23.000]  有活脈的翅膀相碰的聲音,也有活脈旁邊輪指的聲音,
[00:02:23.000 --> 00:02:26.000]  是極大震動的聲音。
[00:02:26.000 --> 00:02:33.000]  於是靈將我舉起,帶著我走,我就去了十分苦惱。
[00:02:33.000 --> 00:02:40.000]  我的靈火熱,耶和華的手重重地按在我身上,
[00:02:40.000 --> 00:02:48.000]  我就來到提勒亞不那些住在加巴魯河邊被擄的人那裡。
[00:02:48.000 --> 00:02:51.000]  請姐妹讀另外兩章,一二三。
[00:02:51.000 --> 00:02:58.000]  到他們住的地方,在他們中間驚愕地坐了七天。
[00:02:58.000 --> 00:03:02.000]  過了七天,耶和華的話臨到我說,
[00:03:02.000 --> 00:03:07.000]  「人子啊,我立你作以色列家的守望者,
[00:03:07.000 --> 00:03:13.000]  所以你要聽我口中的話,替我警戒他們。」
[00:03:13.000 --> 00:03:17.000]  我何時指著惡人說,他必要死。
[00:03:17.000 --> 00:03:21.000]  你若不警戒他,也不勸告他,
[00:03:21.000 --> 00:03:25.000]  使他離開惡行,拯救他的性命,
[00:03:25.000 --> 00:03:29.000]  這惡人必死在罪孽之中。
[00:03:29.000 --> 00:03:33.000]  我卻要從你手裡討他的血債。
[00:03:33.000 --> 00:03:38.000]  倘若你警戒惡人,他仍不轉離罪惡,
[00:03:38.000 --> 00:03:45.000]  也不離開惡行,他必死在罪孽之中。
[00:03:45.000 --> 00:03:48.000]  你卻救了自己的命,
[00:03:48.000 --> 00:03:52.000]  但是二人若轉離他的義而作惡,
[00:03:52.000 --> 00:03:56.000]  我要把絆腳石放在他面前,
[00:03:56.000 --> 00:04:00.000]  他必死亡,因你沒有警戒他,
[00:04:00.000 --> 00:04:03.000]  他必死在罪中。
[00:04:03.000 --> 00:04:07.000]  他素來所行的義,不被紀念,
[00:04:07.000 --> 00:04:11.000]  我卻要從你手裡討他的血債。
[00:04:11.000 --> 00:04:15.000]  倘若你警戒二人,使他不犯罪,
[00:04:15.000 --> 00:04:20.000]  他就不犯罪,他因領受警戒,
[00:04:20.000 --> 00:04:24.000]  就必存活,你也救了自己的命。
[00:04:24.000 --> 00:04:26.000]  我們一起吧!
[00:04:26.000 --> 00:04:29.000]  (廣東話)
[00:04:29.000 --> 00:04:31.000]  好,我們一起吧!
[00:04:31.000 --> 00:04:35.000]  他對我說:「起來,到平原去,
[00:04:35.000 --> 00:04:38.000]  我要在那裡和你說話。」
[00:04:38.000 --> 00:04:41.000]  於是我起來到平原去,
[00:04:41.000 --> 00:04:45.000]  看那耶和華的榮耀亭在那裡,
[00:04:45.000 --> 00:04:50.000]  正如我在加巴魯河邊所見的一樣,
[00:04:50.000 --> 00:04:55.000]  我就臉伏於地,靈進入我裡面,
[00:04:55.000 --> 00:04:57.000]  使我站起來。
[00:04:57.000 --> 00:04:59.000]  耶和華對我說:
[00:04:59.000 --> 00:05:02.000]  「你進屋裡去,把門關上,
[00:05:02.000 --> 00:05:08.000]  你人子看那,人要用繩索捆綁你,
[00:05:08.000 --> 00:05:12.000]  使你不能出去到他們中間,
[00:05:12.000 --> 00:05:16.000]  我必使你的舌頭貼著上膛,
[00:05:16.000 --> 00:05:21.000]  以致你啞口,不能作責備他們的人,
[00:05:21.000 --> 00:05:24.000]  他們原是博奕之家,
[00:05:24.000 --> 00:05:27.000]  但我對你說話的時候,
[00:05:27.000 --> 00:05:31.000]  使你開口,你就要對他們說,
[00:05:31.000 --> 00:05:34.000]  主耶和華如此說:
[00:05:34.000 --> 00:05:38.000]  聽的讓他聽,不聽的任他不聽,
[00:05:38.000 --> 00:05:42.000]  因為他們是博奕之家。」
[00:05:42.000 --> 00:05:48.000]  近來很多新聞都令人驚惶和憤怒,
[00:05:48.000 --> 00:05:52.000]  我想在香港很久沒聽過槍戰,
[00:05:52.000 --> 00:05:55.000]  但早幾個星期,居然在中環雲咸街,
[00:05:55.000 --> 00:05:57.000]  不知是否大家上班附近,
[00:05:57.000 --> 00:05:59.000]  有槍戰,
[00:05:59.000 --> 00:06:03.000]  幾個黑幫看報紙說因為分贓不均,
[00:06:03.000 --> 00:06:06.000]  拿刀追斬一部車隊,
[00:06:06.000 --> 00:06:09.000]  誰知車隊上的人有槍,反擊,
[00:06:09.000 --> 00:06:12.000]  反而打傷了施襲者,
[00:06:12.000 --> 00:06:15.000]  很久沒聽過這些新聞,
[00:06:15.000 --> 00:06:17.000]  都幾驚惶,
[00:06:17.000 --> 00:06:21.000]  早前聽見一對情侶追究數,
[00:06:21.000 --> 00:06:23.000]  追十萬追了十年,
[00:06:23.000 --> 00:06:25.000]  十萬追十年,
[00:06:25.000 --> 00:06:27.000]  都很有恆心,
[00:06:27.000 --> 00:06:29.000]  第二,誰知被人追時,
[00:06:29.000 --> 00:06:32.000]  被人伏擊斬死男,
[00:06:32.000 --> 00:06:34.000]  又是真是,
[00:06:34.000 --> 00:06:36.000]  十萬元說大話,不大話,小不小,
[00:06:36.000 --> 00:06:38.000]  但拿一條人命出來,
[00:06:38.000 --> 00:06:41.000]  覺得為何會搞成這樣,
[00:06:41.000 --> 00:06:43.000]  上星期,
[00:06:43.000 --> 00:06:45.000]  我們父親節,有個爸爸報案,
[00:06:45.000 --> 00:06:48.000]  說自己十二歲女在天台被人不斷刮,
[00:06:48.000 --> 00:06:50.000]  有視頻,
[00:06:50.000 --> 00:06:52.000]  好似好多新聞令人驚惶,
[00:06:52.000 --> 00:06:54.000]  好似令人很憤怒,
[00:06:54.000 --> 00:06:57.000]  好少見自殺,黑幫,
[00:06:57.000 --> 00:07:00.000]  好似多了很多,
[00:07:00.000 --> 00:07:02.000]  不單止這樣,
[00:07:02.000 --> 00:07:04.000]  這幾年經歷社會動盪,
[00:07:04.000 --> 00:07:07.000]  疫症對我們健康,
[00:07:07.000 --> 00:07:09.000]  特別現在有少少反彈,
[00:07:09.000 --> 00:07:11.000]  對我們人際關係,
[00:07:11.000 --> 00:07:13.000]  對我們能否回來聚會,
[00:07:13.000 --> 00:07:15.000]  都有好多衝擊,
[00:07:15.000 --> 00:07:17.000]  以致好多人愈來愈疏離,
[00:07:17.000 --> 00:07:19.000]  愈來愈間隔,
[00:07:19.000 --> 00:07:21.000]  疏離得久,
[00:07:21.000 --> 00:07:23.000]  可能好多不好的思緒會出現,
[00:07:23.000 --> 00:07:25.000]  經常想最慘是怎樣,
[00:07:25.000 --> 00:07:27.000]  入了醫院怎辦,
[00:07:27.000 --> 00:07:29.000]  入了方艙怎辦,
[00:07:29.000 --> 00:07:31.000]  好多事開始很驚,
[00:07:31.000 --> 00:07:33.000]  入去帶頂甚麼,
[00:07:33.000 --> 00:07:35.000]  越想越簡單的情況,
[00:07:35.000 --> 00:07:37.000]  坐巴士摸過,
[00:07:37.000 --> 00:07:39.000]  死了不知會否沒事,
[00:07:39.000 --> 00:07:41.000]  越來越擔心,
[00:07:41.000 --> 00:07:43.000]  好簡單的情況都變得好威脅性,
[00:07:43.000 --> 00:07:46.000]  甚至一直放不下那種憂慮,
[00:07:46.000 --> 00:07:48.000]  放鬆不了,好不安,
[00:07:48.000 --> 00:07:50.000]  成日好似困住困住,
[00:07:50.000 --> 00:07:52.000]  特別困在家中,
[00:07:52.000 --> 00:07:54.000]  可能更加嚴重,
[00:07:54.000 --> 00:07:56.000]  連注意力工作都回不了,
[00:07:56.000 --> 00:07:58.000]  注意力都集中不了,
[00:07:58.000 --> 00:08:00.000]  成日一片空白,
[00:08:00.000 --> 00:08:02.000]  可能我們身邊都有朋友,
[00:08:02.000 --> 00:08:04.000]  甚至聽親人說,
[00:08:04.000 --> 00:08:06.000]  都不知為甚麼,
[00:08:06.000 --> 00:08:08.000]  突然有種感受出現,
[00:08:08.000 --> 00:08:11.000]  聽見我喜愛的明星周潤發說,
[00:08:11.000 --> 00:08:13.000]  我只是一個藝文,
[00:08:13.000 --> 00:08:14.000]  我心想,
[00:08:14.000 --> 00:08:16.000]  我看你時是英雄本色的柯哥,
[00:08:16.000 --> 00:08:18.000]  為何你自己是藝文,
[00:08:18.000 --> 00:08:21.000]  我一直聽是很大的感觸,
[00:08:21.000 --> 00:08:24.000]  經歷社會的變革,
[00:08:24.000 --> 00:08:27.000]  所帶來的驚惶和憤怒,
[00:08:27.000 --> 00:08:30.000]  先知以西傑同樣經歷了,
[00:08:30.000 --> 00:08:32.000]  簡單來看,
[00:08:32.000 --> 00:08:34.000]  以色列人有三次被擄,
[00:08:34.000 --> 00:08:36.000]  第一次在約阿勁時代,
[00:08:36.000 --> 00:08:38.000]  是彈爾利被擄,
[00:08:38.000 --> 00:08:39.000]  約阿根時代,
[00:08:39.000 --> 00:08:40.000]  是以西傑被擄,
[00:08:40.000 --> 00:08:41.000]  約阿根被擄時,
[00:08:41.000 --> 00:08:44.000]  巴比倫王依然在猶大地,
[00:08:44.000 --> 00:08:47.000]  設立一個王叫西底加,
[00:08:47.000 --> 00:08:49.000]  繼續延續猶大王朝,
[00:08:49.000 --> 00:08:53.000]  但當時以西傑已經在約阿根時被擄,
[00:08:53.000 --> 00:08:55.000]  大家記得這個分別,
[00:08:55.000 --> 00:08:56.000]  但很有趣,
[00:08:56.000 --> 00:08:58.000]  以西傑從來沒有叫西底加做王,
[00:08:58.000 --> 00:09:00.000]  在以西傑書中他又寫西底加,
[00:09:00.000 --> 00:09:02.000]  他從來沒有稱他為王,
[00:09:02.000 --> 00:09:04.000]  他只認約阿根為最後一個王,
[00:09:04.000 --> 00:09:07.000]  這是以西傑一個很強烈的看法,
[00:09:07.000 --> 00:09:12.000]  當時以西傑經歷了人生一個很大的變更,
[00:09:12.000 --> 00:09:14.000]  失去他的一切,
[00:09:14.000 --> 00:09:16.000]  失去屬世的一切,
[00:09:16.000 --> 00:09:19.000]  然後在異地千里之外成為階下囚,
[00:09:19.000 --> 00:09:22.000]  成為一個沒有身份的難民,
[00:09:22.000 --> 00:09:25.000]  但當時同期了一個先知年紀較大,
[00:09:25.000 --> 00:09:27.000]  叫耶利米,
[00:09:27.000 --> 00:09:28.000]  他還留在耶路撒冷,
[00:09:28.000 --> 00:09:29.000]  在西底加,
[00:09:29.000 --> 00:09:32.000]  耶利米有一個假先知叫哈那尼亞,
[00:09:32.000 --> 00:09:34.000]  正正在以西傑寫這本書時,
[00:09:34.000 --> 00:09:36.000]  或者寫這一章時,
[00:09:36.000 --> 00:09:38.000]  他在宣告,
[00:09:38.000 --> 00:09:40.000]  你們約阿根被擄的人不要緊,
[00:09:40.000 --> 00:09:43.000]  過多兩年後年就會全部回歸,
[00:09:43.000 --> 00:09:45.000]  一切回復正常,
[00:09:45.000 --> 00:09:46.000]  一切沒有變,
[00:09:46.000 --> 00:09:47.000]  香港一切很好,
[00:09:47.000 --> 00:09:49.000]  大概是這樣說的信息,
[00:09:49.000 --> 00:09:51.000]  耶利米說,
[00:09:51.000 --> 00:09:53.000]  這是假先知,
[00:09:53.000 --> 00:09:54.000]  不要相信他,
[00:09:54.000 --> 00:09:57.000]  你們將會留在被擄之地七十年,
[00:09:57.000 --> 00:09:59.000]  甚至以西傑領受另一個信息,
[00:09:59.000 --> 00:10:01.000]  他在第二章收到一個書卷,
[00:10:01.000 --> 00:10:04.000]  裡面是嘆息悲哀疼痛,
[00:10:04.000 --> 00:10:06.000]  因為在說,
[00:10:06.000 --> 00:10:07.000]  不用想七十年,
[00:10:07.000 --> 00:10:09.000]  五年後,
[00:10:09.000 --> 00:10:10.000]  整個耶路撒冷,
[00:10:10.000 --> 00:10:13.000]  甚至整個以色列地都會退換,
[00:10:13.000 --> 00:10:15.000]  被巴比倫人完全毀滅,
[00:10:15.000 --> 00:10:17.000]  基本上殺了所有人,
[00:10:17.000 --> 00:10:19.000]  只剩下很少人能夠離開,
[00:10:19.000 --> 00:10:22.000]  這是以西傑所看到的一個景況,
[00:10:22.000 --> 00:10:25.000]  當時的人到底兩年能夠完全回復正常,
[00:10:25.000 --> 00:10:27.000]  還是五年後完全毀滅呢?
[00:10:27.000 --> 00:10:29.000]  可能有些人會選擇,
[00:10:29.000 --> 00:10:31.000]  我寧願相信兩年後回復正常,
[00:10:31.000 --> 00:10:33.000]  但是先知看到的淑寧光景,
[00:10:33.000 --> 00:10:37.000]  就是五年後會完全被毀滅,
[00:10:37.000 --> 00:10:41.000]  所以他當時很驚愕,
[00:10:41.000 --> 00:10:45.000]  他就如今天的烏克蘭人民,
[00:10:45.000 --> 00:10:47.000]  轉眼間,
[00:10:47.000 --> 00:10:49.000]  過往的家園,
[00:10:49.000 --> 00:10:52.000]  突然間一片頹垣敗瓦,
[00:10:52.000 --> 00:10:54.000]  直至親人離散,
[00:10:54.000 --> 00:10:55.000]  流離失所,
[00:10:55.000 --> 00:10:57.000]  自己流落異鄉,
[00:10:57.000 --> 00:10:59.000]  他自己首先被擄到異國,
[00:10:59.000 --> 00:11:00.000]  那份驚愕的憤怒,
[00:11:00.000 --> 00:11:01.000]  令我想起,
[00:11:01.000 --> 00:11:04.000]  不知道大家有沒有看過《大地恩情》?
[00:11:04.000 --> 00:11:06.000]  很多人看過,
[00:11:06.000 --> 00:11:08.000]  想不到中堂也有看過,
[00:11:08.000 --> 00:11:11.000]  當然是重溫的時候看吧!
[00:11:11.000 --> 00:11:13.000]  裡面有一首歌,
[00:11:13.000 --> 00:11:15.000]  人於天地間,
[00:11:15.000 --> 00:11:17.000]  似流蟻千萬,
[00:11:17.000 --> 00:11:19.000]  獨我苦笑離群,
[00:11:19.000 --> 00:11:22.000]  當日憶憤鬱甚艱。
[00:11:22.000 --> 00:11:23.000]  我寫得出,
[00:11:23.000 --> 00:11:25.000]  我們上一代打仗的時候,
[00:11:25.000 --> 00:11:27.000]  大江大河,
[00:11:27.000 --> 00:11:29.000]  突然間一場戰爭,
[00:11:29.000 --> 00:11:30.000]  異地相隔,
[00:11:30.000 --> 00:11:31.000]  好像南北韓那樣,
[00:11:31.000 --> 00:11:33.000]  走了過就回不了頭,
[00:11:33.000 --> 00:11:35.000]  就這樣來了香港,
[00:11:35.000 --> 00:11:36.000]  那份錯愕,
[00:11:36.000 --> 00:11:38.000]  香港一切都沒有了,
[00:11:38.000 --> 00:11:39.000]  然後知道伯爺都離開了,
[00:11:39.000 --> 00:11:40.000]  都被人鬥了,
[00:11:40.000 --> 00:11:41.000]  那份錯愕,
[00:11:41.000 --> 00:11:44.000]  那份憶憤鬱在心裡,
[00:11:44.000 --> 00:11:46.000]  其實真的幾十年,
[00:11:46.000 --> 00:11:47.000]  我們就經歷過一次,
[00:11:47.000 --> 00:11:49.000]  這麼大的轉變,
[00:11:49.000 --> 00:11:55.000]  這可能就是以西傑當時看見的那份驚愕憤怒,
[00:11:55.000 --> 00:11:57.000]  所以當我們看他的時候,
[00:11:57.000 --> 00:11:59.000]  是一本很好的書卷,
[00:11:59.000 --> 00:12:02.000]  幫助我們去看我們前面的路應該怎麼走,
[00:12:02.000 --> 00:12:05.000]  以西傑當時不單止自己好像流蟻一樣,
[00:12:05.000 --> 00:12:07.000]  流離失所,
[00:12:07.000 --> 00:12:09.000]  他預知還有千百萬的以色列人,
[00:12:09.000 --> 00:12:11.000]  將會有更悲慘的經歷,
[00:12:11.000 --> 00:12:14.000]  但那一刻他怎樣走出來呢?
[00:12:14.000 --> 00:12:17.000]  十二節聖經記載,
[00:12:18.000 --> 00:12:21.000]  我聽見在我身後有極大震動的聲音,
[00:12:21.000 --> 00:12:24.000]  耶和華的榮耀從他所在之處是應當稱頌的,
[00:12:24.000 --> 00:12:26.000]  有活脈的翅膀相碰的聲音,
[00:12:26.000 --> 00:12:28.000]  也有活脈旁邊輪指的聲音,
[00:12:28.000 --> 00:12:30.000]  是極大震動的聲音,
[00:12:30.000 --> 00:12:32.000]  於是靈將我舉起帶著我走,
[00:12:32.000 --> 00:12:33.000]  我就去了,
[00:12:33.000 --> 00:12:35.000]  十分苦惱,
[00:12:35.000 --> 00:12:36.000]  我的靈火熱,
[00:12:36.000 --> 00:12:39.000]  耶和華的手重重地按在我身上,
[00:12:39.000 --> 00:12:40.000]  我就來到提勒亞筆,
[00:12:40.000 --> 00:12:44.000]  那寫著在加巴魯河邊避路的人那裡,
[00:12:44.000 --> 00:12:45.000]  到他們住的地方,
[00:12:45.000 --> 00:12:49.000]  在他們中間驚惡地坐了七天,
[00:12:49.000 --> 00:12:54.000]  這裡才知道失去了一切屬世的東西,
[00:12:54.000 --> 00:12:55.000]  但神的屬靈的光景,
[00:12:55.000 --> 00:12:58.000]  神的屬靈的榮耀就是這樣向他顯現,
[00:12:58.000 --> 00:13:00.000]  但顯現的時候,
[00:13:00.000 --> 00:13:03.000]  聖經形容他的內心是十分苦惱,
[00:13:03.000 --> 00:13:05.000]  和合本通常都是比較文雅的,
[00:13:05.000 --> 00:13:07.000]  靈裡火熱,
[00:13:07.000 --> 00:13:09.000]  我們心想靈裡火熱當然是好東西,
[00:13:09.000 --> 00:13:11.000]  但原文是說,
[00:13:11.000 --> 00:13:16.000]  我行走在我的靈裡的憤怒和苦澀,
[00:13:16.000 --> 00:13:18.000]  原文是這樣寫的,
[00:13:18.000 --> 00:13:21.000]  我行在我的靈裡的憤怒和苦澀,
[00:13:21.000 --> 00:13:24.000]  他在靈裡是憤怒和苦澀的,
[00:13:24.000 --> 00:13:26.000]  他是很苦惱的,
[00:13:26.000 --> 00:13:30.000]  甚至第七節說他是驚惡地坐了七天,
[00:13:30.000 --> 00:13:31.000]  驚惡這個字,
[00:13:31.000 --> 00:13:33.000]  以西傑書用了大概三十次,
[00:13:33.000 --> 00:13:36.000]  是完全用來寫聖城那種完全荒廢,
[00:13:36.000 --> 00:13:37.000]  完全被毀,
[00:13:37.000 --> 00:13:40.000]  當時以西傑是完全荒廢,
[00:13:40.000 --> 00:13:43.000]  完全被毀地坐了七天,
[00:13:43.000 --> 00:13:47.000]  以西傑知道民族將來要經歷的事,
[00:13:47.000 --> 00:13:49.000]  那個這麼大的變更,
[00:13:49.000 --> 00:13:53.000]  他完全是在憤怒的裡面被抓住,
[00:13:53.000 --> 00:13:55.000]  坐了七天,
[00:13:55.000 --> 00:13:57.000]  這裡對我很多提醒,
[00:13:57.000 --> 00:13:59.000]  原來可以坐七天,
[00:13:59.000 --> 00:14:02.000]  我們不知道大家有多少天的公假,
[00:14:02.000 --> 00:14:04.000]  或者多少天的假期,
[00:14:04.000 --> 00:14:06.000]  七天都不夠你坐,
[00:14:06.000 --> 00:14:10.000]  原來可能在負面的情緒裡面,
[00:14:10.000 --> 00:14:13.000]  可以很長的時間讓自己哀傷是可以的,
[00:14:13.000 --> 00:14:15.000]  我們很多時候覺得三個小時不開心,
[00:14:15.000 --> 00:14:16.000]  或者哭三個小時,
[00:14:16.000 --> 00:14:17.000]  我們已經覺得很不可以,
[00:14:17.000 --> 00:14:18.000]  要看醫生了,
[00:14:18.000 --> 00:14:19.000]  但原來不是的,
[00:14:19.000 --> 00:14:24.000]  聖經說人可以一段較長的時間去接受自己的情緒,
[00:14:24.000 --> 00:14:26.000]  甚麽如果看伊約伯,
[00:14:26.000 --> 00:14:27.000]  當他家裡出現變故的時候,
[00:14:27.000 --> 00:14:29.000]  聖經說他不單是坐七天,
[00:14:29.000 --> 00:14:30.000]  是七天七夜,
[00:14:30.000 --> 00:14:31.000]  即是什麼呢?
[00:14:31.000 --> 00:14:32.000]  晚上都睡不著,
[00:14:33.000 --> 00:14:38.000]  原來有時候我們好像很急要一切回復正常,
[00:14:38.000 --> 00:14:41.000]  有時候如果身邊的朋友他真的回復不了正常,
[00:14:41.000 --> 00:14:42.000]  給他一些空間,
[00:14:42.000 --> 00:14:43.000]  給他一些時間,
[00:14:43.000 --> 00:14:45.000]  讓他可以坐一會兒,
[00:14:45.000 --> 00:14:47.000]  休息一個星期,
[00:14:47.000 --> 00:14:49.000]  是一件很正常的事情,
[00:14:49.000 --> 00:14:50.000]  當然你說太長了,
[00:14:50.000 --> 00:14:52.000]  去到一個月當然需要尋求幫助,
[00:14:52.000 --> 00:14:55.000]  但又不要太急去催逼自己,
[00:14:55.000 --> 00:15:01.000]  正如不踢腳又不可以迫你馬上去深水埗運動場跑兩個圈,
[00:15:01.000 --> 00:15:03.000]  讓自己去休息,
[00:15:03.000 --> 00:15:07.000]  但在休息中有些神給他一個很特別的出路,
[00:15:07.000 --> 00:15:09.000]  他說靈將他舉起,
[00:15:09.000 --> 00:15:12.000]  每次聖經說到靈將先知舉起的時候,
[00:15:12.000 --> 00:15:15.000]  特別在以色列書前半部,
[00:15:15.000 --> 00:15:19.000]  都是說他見到以色列人的罪惡,
[00:15:19.000 --> 00:15:22.000]  在八章靈將以色列人舉起的時候,
[00:15:22.000 --> 00:15:24.000]  他居然見到聖殿的門口,
[00:15:24.000 --> 00:15:25.000]  是一個很淑靈的景況,
[00:15:25.000 --> 00:15:27.000]  但帶回他熟悉的光景去看,
[00:15:27.000 --> 00:15:29.000]  他看見聖殿北面的門口,
[00:15:29.000 --> 00:15:31.000]  放了一個偶像,
[00:15:31.000 --> 00:15:33.000]  坐在座位上,
[00:15:33.000 --> 00:15:35.000]  每次靈將他舉起的時候,
[00:15:35.000 --> 00:15:37.000]  他看見人的罪惡,
[00:15:37.000 --> 00:15:38.000]  大家可以想像,
[00:15:38.000 --> 00:15:41.000]  如果我們回來見到有一個觀音像放在我們門口,
[00:15:41.000 --> 00:15:43.000]  多可怕,
[00:15:43.000 --> 00:15:45.000]  簡直是很艱難,
[00:15:45.000 --> 00:15:47.000]  接受不到的事,
[00:15:47.000 --> 00:15:49.000]  這個以色列就是看見這樣的淑靈光景,
[00:15:49.000 --> 00:15:50.000]  然後去到十一章第一節,
[00:15:50.000 --> 00:15:52.000]  靈再將他舉起的時候,
[00:15:52.000 --> 00:15:54.000]  他見到以色列的領袖,
[00:15:54.000 --> 00:15:56.000]  二十五個領袖,
[00:15:56.000 --> 00:15:58.000]  一起商議如何圖謀惡事,
[00:15:58.000 --> 00:16:00.000]  可能當時有很多人被擄,
[00:16:00.000 --> 00:16:02.000]  他們在想如何拿走他們的財產,
[00:16:02.000 --> 00:16:04.000]  殺多兩個,拿多一點,
[00:16:04.000 --> 00:16:06.000]  很恐怖的一個景況,
[00:16:06.000 --> 00:16:07.000]  每次靈將他舉起的時候,
[00:16:07.000 --> 00:16:09.000]  他就看見人的惡,
[00:16:09.000 --> 00:16:12.000]  我們在社會的變動裡面,
[00:16:12.000 --> 00:16:13.000]  很多時候,
[00:16:13.000 --> 00:16:14.000]  我們是很驚愕,
[00:16:14.000 --> 00:16:16.000]  我們都想不到事情,
[00:16:16.000 --> 00:16:17.000]  或者人世間的變動裡面,
[00:16:17.000 --> 00:16:18.000]  我們想不到事情,
[00:16:18.000 --> 00:16:20.000]  但回想起來,
[00:16:20.000 --> 00:16:21.000]  其實很多都是人的罪,
[00:16:21.000 --> 00:16:23.000]  槍戰就是人的罪,
[00:16:23.000 --> 00:16:26.000]  欠錢砍人就是人的罪,
[00:16:26.000 --> 00:16:29.000]  小孩刮小孩也是人的罪,
[00:16:29.000 --> 00:16:32.000]  甚至戰爭也是人的罪,
[00:16:32.000 --> 00:16:35.000]  我們很少比靈再一次,
[00:16:35.000 --> 00:16:37.000]  將我們在我們裡面舉起,
[00:16:37.000 --> 00:16:38.000]  去思想到底,
[00:16:38.000 --> 00:16:41.000]  其實社會有什麼問題呢?
[00:16:41.000 --> 00:16:42.000]  我們很多時候很期望,
[00:16:42.000 --> 00:16:43.000]  下一個制度會好一點,
[00:16:43.000 --> 00:16:44.000]  下一個制度會好一點,
[00:16:44.000 --> 00:16:46.000]  如果人的心不改變,
[00:16:46.000 --> 00:16:47.000]  一國十制都沒有用,
[00:16:47.000 --> 00:16:48.000]  是不是?
[00:16:48.000 --> 00:16:51.000]  人的心要改變才行,
[00:16:51.000 --> 00:16:53.000]  我們的心,
[00:16:53.000 --> 00:16:54.000]  才是我們裡面,
[00:16:54.000 --> 00:16:56.000]  最需要被更新的地方,
[00:16:56.000 --> 00:16:58.000]  這是以西傑所看見的情況,
[00:16:58.000 --> 00:16:59.000]  靈將他舉起,
[00:16:59.000 --> 00:17:01.000]  又是看見人的罪,
[00:17:01.000 --> 00:17:02.000]  甚至更加重要的是,
[00:17:02.000 --> 00:17:04.000]  看見自己的罪,
[00:17:04.000 --> 00:17:06.000]  看見自己的罪,
[00:17:06.000 --> 00:17:09.000]  以西傑靈將他舉起之後,
[00:17:09.000 --> 00:17:10.000]  然後他說耶和華的手,
[00:17:10.000 --> 00:17:12.000]  重重在他身上,
[00:17:12.000 --> 00:17:14.000]  在每一卷的書卷,
[00:17:14.000 --> 00:17:15.000]  你會覺得很有趣,
[00:17:15.000 --> 00:17:17.000]  有時候你看見作者的簽名,
[00:17:17.000 --> 00:17:19.000]  我覺得這個是作者的簽名,
[00:17:19.000 --> 00:17:21.000]  以西傑的「以斯喬」這個字是什麼意思呢?
[00:17:21.000 --> 00:17:24.000]  就是神重重地握著我,
[00:17:24.000 --> 00:17:26.000]  神重握著我,
[00:17:26.000 --> 00:17:28.000]  以西傑在作了一個簽名,
[00:17:28.000 --> 00:17:29.000]  當他看見人的罪的時候,
[00:17:29.000 --> 00:17:32.000]  他看見神的手重重地握著他,
