
[00:00:00.000 --> 00:00:06.000]  張華峰議員
[00:03:36.000 --> 00:03:42.000]  張國柱議員
[00:03:42.000 --> 00:03:48.000]  張國柱議員
[00:03:48.000 --> 00:03:54.000]  張國柱議員
[00:03:54.000 --> 00:04:00.000]  張國柱議員
[00:04:00.000 --> 00:04:06.000]  張國柱議員
[00:04:06.000 --> 00:04:12.000]  張國柱議員
[00:04:12.000 --> 00:04:18.000]  張國柱議員
[00:04:19.000 --> 00:04:25.000]  張國柱議員
[00:04:26.000 --> 00:04:32.000]  張國柱議員
[00:04:33.000 --> 00:04:39.000]  張國柱議員
[00:04:39.000 --> 00:04:45.000]  張國柱議員
[00:04:46.000 --> 00:04:52.000]  張國柱議員
[00:04:53.000 --> 00:04:59.000]  張國柱議員
[00:05:00.000 --> 00:05:06.000]  張國柱議員
[00:05:07.000 --> 00:05:13.000]  張國柱議員
[00:05:14.000 --> 00:05:20.000]  張國柱議員
[00:05:21.000 --> 00:05:27.000]  張國柱議員
[00:05:28.000 --> 00:05:34.000]  張國柱議員
[00:05:35.000 --> 00:05:41.000]  張國柱議員
[00:05:42.000 --> 00:05:48.000]  張國柱議員
[00:05:49.000 --> 00:05:55.000]  張國柱議員
[00:05:56.000 --> 00:06:02.000]  張國柱議員
[00:06:03.000 --> 00:06:09.000]  張國柱議員
[00:06:10.000 --> 00:06:16.000]  張國柱議員
[00:06:17.000 --> 00:06:23.000]  張國柱議員
[00:06:24.000 --> 00:06:30.000]  張國柱議員
[00:06:31.000 --> 00:06:37.000]  張國柱議員
[00:06:38.000 --> 00:06:44.000]  張國柱議員
[00:06:45.000 --> 00:06:51.000]  張國柱議員
[00:06:51.000 --> 00:06:57.000]  張國柱議員
[00:06:57.000 --> 00:07:03.000]  張國柱議員
[00:07:04.000 --> 00:07:10.000]  張國柱議員
[00:07:10.000 --> 00:07:16.000]  張國柱議員
[00:07:16.000 --> 00:07:22.000]  張國柱議員
[00:07:22.000 --> 00:07:28.000]  張國柱議員
[00:07:29.000 --> 00:07:35.000]  張國柱議員
[00:07:36.000 --> 00:07:42.000]  張國柱議員
[00:07:43.000 --> 00:07:49.000]  張國柱議員
[00:07:50.000 --> 00:07:56.000]  張國柱議員
[00:07:57.000 --> 00:08:03.000]  張國柱議員
[00:08:04.000 --> 00:08:10.000]  張國柱議員
[00:08:10.000 --> 00:08:16.000]  張國柱議員
[00:08:17.000 --> 00:08:23.000]  張國柱議員
[00:08:24.000 --> 00:08:30.000]  張國柱議員
[00:08:31.000 --> 00:08:37.000]  張國柱議員
[00:08:38.000 --> 00:08:44.000]  張國柱議員
[00:08:45.000 --> 00:08:51.000]  張國柱議員
[00:08:52.000 --> 00:08:58.000]  張國柱議員
[00:08:59.000 --> 00:09:05.000]  張國柱議員
[00:09:06.000 --> 00:09:12.000]  張國柱議員
[00:09:12.000 --> 00:09:18.000]  張國柱議員
[00:09:19.000 --> 00:09:25.000]  張國柱議員
[00:09:26.000 --> 00:09:32.000]  張國柱議員
[00:09:33.000 --> 00:09:39.000]  張國柱議員
[00:09:40.000 --> 00:09:46.000]  張國柱議員
[00:09:46.000 --> 00:09:52.000]  張國柱議員
[00:09:52.000 --> 00:09:58.000]  張國柱議員
[00:09:58.000 --> 00:10:04.000]  張國柱議員
[00:10:04.000 --> 00:10:10.000]  張國柱議員
[00:10:11.000 --> 00:10:17.000]  張國柱議員
[00:10:18.000 --> 00:10:24.000]  張國柱議員
[00:10:25.000 --> 00:10:31.000]  張國柱議員
[00:10:32.000 --> 00:10:38.000]  張國柱議員
[00:10:39.000 --> 00:10:45.000]  張國柱議員
[00:10:46.000 --> 00:10:52.000]  張國柱議員
[00:10:53.000 --> 00:10:59.000]  張國柱議員
[00:11:00.000 --> 00:11:06.000]  張國柱議員
[00:11:07.000 --> 00:11:13.000]  張國柱議員
[00:11:14.000 --> 00:11:20.000]  張國柱議員
[00:11:21.000 --> 00:11:27.000]  張國柱議員
[00:11:28.000 --> 00:11:34.000]  張國柱議員
[00:11:35.000 --> 00:11:41.000]  張國柱議員
[00:11:42.000 --> 00:11:48.000]  張國柱議員
[00:11:49.000 --> 00:11:55.000]  張國柱議員
[00:11:56.000 --> 00:12:02.000]  張國柱議員
[00:12:03.000 --> 00:12:09.000]  張國柱議員
[00:12:10.000 --> 00:12:16.000]  張國柱議員
[00:12:17.000 --> 00:12:23.000]  張國柱議員
[00:12:23.000 --> 00:12:29.000]  張國柱議員
[00:12:30.000 --> 00:12:36.000]  張國柱議員
[00:12:37.000 --> 00:12:43.000]  張國柱議員
[00:12:44.000 --> 00:12:50.000]  張國柱議員
[00:12:51.000 --> 00:12:57.000]  張國柱議員
[00:12:57.000 --> 00:13:03.000]  張國柱議員
[00:13:03.000 --> 00:13:09.000]  張國柱議員
[00:13:09.000 --> 00:13:15.000]  張國柱議員
[00:13:16.000 --> 00:13:22.000]  張國柱議員
[00:13:23.000 --> 00:13:29.000]  張國柱議員
[00:13:30.000 --> 00:13:36.000]  張國柱議員
[00:13:37.000 --> 00:13:43.000]  張國柱議員
[00:13:44.000 --> 00:13:50.000]  張國柱議員
[00:13:51.000 --> 00:13:57.000]  張國柱議員
[00:13:58.000 --> 00:14:04.000]  張國柱議員
[00:14:05.000 --> 00:14:11.000]  張國柱議員
[00:14:12.000 --> 00:14:18.000]  張國柱議員
[00:14:19.000 --> 00:14:25.000]  張國柱議員
[00:14:26.000 --> 00:14:32.000]  張國柱議員
[00:14:33.000 --> 00:14:39.000]  張國柱議員
[00:14:40.000 --> 00:14:46.000]  張國柱議員
[00:14:47.000 --> 00:14:53.000]  張國柱議員
[00:14:54.000 --> 00:15:00.000]  張國柱議員
[00:15:01.000 --> 00:15:07.000]  張國柱議員
[00:15:08.000 --> 00:15:14.000]  張國柱議員
[00:15:15.000 --> 00:15:21.000]  張國柱議員
[00:15:22.000 --> 00:15:28.000]  張國柱議員
[00:15:29.000 --> 00:15:35.000]  張國柱議員
[00:15:36.000 --> 00:15:42.000]  張國柱議員
[00:15:43.000 --> 00:15:49.000]  張國柱議員
[00:15:50.000 --> 00:15:56.000]  張國柱議員
[00:15:56.000 --> 00:16:02.000]  張國柱議員
[00:16:03.000 --> 00:16:09.000]  張國柱議員
[00:16:09.000 --> 00:16:15.000]  張國柱議員
[00:16:15.000 --> 00:16:21.000]  張國柱議員
[00:16:22.000 --> 00:16:28.000]  張國柱議員
[00:16:29.000 --> 00:16:35.000]  張國柱議員
[00:16:35.000 --> 00:16:41.000]  張國柱議員
[00:16:42.000 --> 00:16:48.000]  張國柱議員
[00:16:49.000 --> 00:16:55.000]  張國柱議員
[00:16:56.000 --> 00:17:02.000]  張國柱議員
[00:17:03.000 --> 00:17:09.000]  張國柱議員
[00:17:10.000 --> 00:17:16.000]  張國柱議員
[00:17:17.000 --> 00:17:23.000]  張國柱議員
[00:17:23.000 --> 00:17:29.000]  張國柱議員
[00:17:30.000 --> 00:17:36.000]  張國柱議員
[00:17:37.000 --> 00:17:43.000]  張國柱議員
[00:17:44.000 --> 00:17:50.000]  張國柱議員
[00:17:51.000 --> 00:17:57.000]  張國柱議員
[00:17:58.000 --> 00:18:04.000]  張國柱議員
[00:18:05.000 --> 00:18:11.000]  張國柱議員
[00:18:12.000 --> 00:18:18.000]  張國柱議員
[00:18:19.000 --> 00:18:25.000]  張國柱議員
[00:18:26.000 --> 00:18:32.000]  張國柱議員
[00:18:33.000 --> 00:18:39.000]  張國柱議員
[00:18:40.000 --> 00:18:46.000]  張國柱議員
[00:18:47.000 --> 00:18:53.000]  張國柱議員
[00:18:53.000 --> 00:18:59.000]  張國柱議員
[00:19:00.000 --> 00:19:06.000]  張國柱議員
[00:19:07.000 --> 00:19:13.000]  張國柱議員
[00:19:13.000 --> 00:19:19.000]  張國柱議員
[00:19:20.000 --> 00:19:26.000]  張國柱議員
[00:19:27.000 --> 00:19:33.000]  張國柱議員
[00:19:34.000 --> 00:19:40.000]  張國柱議員
[00:19:41.000 --> 00:19:47.000]  張國柱議員
[00:19:48.000 --> 00:19:54.000]  張國柱議員
[00:19:55.000 --> 00:20:01.000]  張國柱議員
[00:20:02.000 --> 00:20:08.000]  張國柱議員
[00:20:09.000 --> 00:20:15.000]  張國柱議員
[00:20:16.000 --> 00:20:22.000]  張國柱議員
[00:20:23.000 --> 00:20:29.000]  張國柱議員
[00:20:30.000 --> 00:20:36.000]  張國柱議員
[00:20:37.000 --> 00:20:43.000]  張國柱議員
[00:20:44.000 --> 00:20:50.000]  張國柱議員
[00:20:51.000 --> 00:20:57.000]  張國柱議員
[00:20:58.000 --> 00:21:04.000]  張國柱議員
[00:21:05.000 --> 00:21:11.000]  張國柱議員
[00:21:12.000 --> 00:21:18.000]  張國柱議員
[00:21:19.000 --> 00:21:25.000]  張國柱議員
[00:21:26.000 --> 00:21:32.000]  張國柱議員
[00:21:33.000 --> 00:21:39.000]  張國柱議員
[00:21:40.000 --> 00:21:46.000]  張國柱議員
[00:21:47.000 --> 00:21:53.000]  張國柱議員
[00:21:54.000 --> 00:22:00.000]  張國柱議員
[00:22:01.000 --> 00:22:07.000]  張國柱議員
[00:22:08.000 --> 00:22:14.000]  張國柱議員
[00:22:15.000 --> 00:22:21.000]  張國柱議員
[00:22:22.000 --> 00:22:28.000]  張國柱議員
[00:22:29.000 --> 00:22:35.000]  張國柱議員
[00:22:36.000 --> 00:22:42.000]  張國柱議員
[00:22:43.000 --> 00:22:49.000]  張國柱議員
[00:22:49.000 --> 00:22:55.000]  張國柱議員
[00:22:55.000 --> 00:23:01.000]  張國柱議員
[00:23:02.000 --> 00:23:08.000]  張國柱議員
[00:23:09.000 --> 00:23:15.000]  張國柱議員
[00:23:16.000 --> 00:23:22.000]  張國柱議員
[00:23:23.000 --> 00:23:29.000]  張國柱議員
[00:23:30.000 --> 00:23:36.000]  張國柱議員
[00:23:37.000 --> 00:23:43.000]  張國柱議員
[00:23:44.000 --> 00:23:50.000]  張國柱議員
[00:23:51.000 --> 00:23:57.000]  張國柱議員
[00:23:58.000 --> 00:24:04.000]  張國柱議員
[00:24:05.000 --> 00:24:11.000]  張國柱議員
[00:24:12.000 --> 00:24:18.000]  張國柱議員
[00:24:19.000 --> 00:24:25.000]  張國柱議員
[00:24:26.000 --> 00:24:32.000]  張國柱議員
[00:24:33.000 --> 00:24:39.000]  張國柱議員
[00:24:40.000 --> 00:24:46.000]  張國柱議員
[00:24:47.000 --> 00:24:53.000]  張國柱議員
[00:24:54.000 --> 00:25:00.000]  張國柱議員
[00:25:01.000 --> 00:25:07.000]  張國柱議員
[00:25:07.000 --> 00:25:13.000]  張國柱議員
[00:25:14.000 --> 00:25:20.000]  張國柱議員
[00:25:21.000 --> 00:25:27.000]  張國柱議員
[00:25:28.000 --> 00:25:34.000]  張國柱議員
[00:25:35.000 --> 00:25:41.000]  張國柱議員
[00:25:41.000 --> 00:25:47.000]  張國柱議員
[00:25:47.000 --> 00:25:53.000]  張國柱議員
[00:25:54.000 --> 00:26:00.000]  張國柱議員
[00:26:01.000 --> 00:26:07.000]  張國柱議員
[00:26:08.000 --> 00:26:14.000]  張國柱議員
[00:26:15.000 --> 00:26:21.000]  張國柱議員
[00:26:22.000 --> 00:26:28.000]  張國柱議員
[00:26:29.000 --> 00:26:35.000]  張國柱議員
[00:26:36.000 --> 00:26:42.000]  張國柱議員
[00:26:43.000 --> 00:26:49.000]  張國柱議員
[00:26:50.000 --> 00:26:56.000]  張國柱議員
[00:26:57.000 --> 00:27:03.000]  張國柱議員
[00:27:04.000 --> 00:27:10.000]  張國柱議員
[00:27:11.000 --> 00:27:17.000]  張國柱議員
[00:27:18.000 --> 00:27:24.000]  張國柱議員
[00:27:25.000 --> 00:27:31.000]  張國柱議員
[00:27:32.000 --> 00:27:38.000]  張國柱議員
[00:27:39.000 --> 00:27:45.000]  張國柱議員
[00:27:46.000 --> 00:27:52.000]  張國柱議員
[00:27:53.000 --> 00:27:59.000]  張國柱議員
[00:27:59.000 --> 00:28:05.000]  張國柱議員
[00:28:06.000 --> 00:28:12.000]  張國柱議員
[00:28:13.000 --> 00:28:19.000]  張國柱議員
[00:28:20.000 --> 00:28:26.000]  張國柱議員
[00:28:27.000 --> 00:28:33.000]  張國柱議員
[00:28:33.000 --> 00:28:39.000]  張國柱議員
[00:28:40.000 --> 00:28:46.000]  張國柱議員
[00:28:46.000 --> 00:28:52.000]  張國柱議員
[00:28:53.000 --> 00:28:59.000]  張國柱議員
[00:29:00.000 --> 00:29:06.000]  張國柱議員
[00:29:07.000 --> 00:29:13.000]  張國柱議員
[00:29:14.000 --> 00:29:20.000]  張國柱議員
[00:29:21.000 --> 00:29:27.000]  張國柱議員
[00:29:28.000 --> 00:29:34.000]  張國柱議員
[00:29:35.000 --> 00:29:41.000]  張國柱議員
[00:29:42.000 --> 00:29:48.000]  張國柱議員
[00:29:49.000 --> 00:29:55.000]  張國柱議員
[00:29:55.000 --> 00:30:01.000]  張國柱議員
[00:30:01.000 --> 00:30:07.000]  張國柱議員
[00:30:07.000 --> 00:30:13.000]  張國柱議員
[00:30:14.000 --> 00:30:20.000]  張國柱議員
[00:30:21.000 --> 00:30:27.000]  張國柱議員
[00:30:27.000 --> 00:30:33.000]  張國柱議員
[00:30:33.000 --> 00:30:39.000]  張國柱議員
[00:30:39.000 --> 00:30:45.000]  張國柱議員
[00:30:46.000 --> 00:30:52.000]  張國柱議員
[00:30:53.000 --> 00:30:59.000]  張國柱議員
[00:31:00.000 --> 00:31:06.000]  張國柱議員
[00:31:06.000 --> 00:31:12.000]  張國柱議員
[00:31:12.000 --> 00:31:38.000]  其他事項

