
[00:00:00.000 --> 00:00:05.320]  再次來到北區堂跟大家一起分享神的話
[00:14:54.600 --> 00:14:56.600]  我們看聖經看得多嗎?
[00:14:56.600 --> 00:14:59.600]  還是我們去看WhatsApp
[00:14:59.600 --> 00:15:01.600]  看我們的Facebook
[00:15:01.600 --> 00:15:03.600]  或者看我們的YouTube呢?
[00:15:03.600 --> 00:15:07.600]  其實這些都很值得對我們提醒
[00:15:07.600 --> 00:15:12.600]  為什麼詩人叫我們去喜愛神的律法呢?
[00:15:12.600 --> 00:15:14.600]  究竟喜愛神的律法
[00:15:14.600 --> 00:15:17.600]  和有福氣是有什麼關係呢?
[00:15:17.600 --> 00:15:20.600]  很想我們一起去看另外一段經文
[00:15:20.600 --> 00:15:24.600]  就是詩篇十九篇七道十節
[00:15:24.600 --> 00:15:26.600]  很想大家一起去讀
[00:15:26.600 --> 00:15:30.600]  耶和華的律法傳遞使人蘇醒
[00:15:30.600 --> 00:15:35.600]  耶和華的法道確定使愚昧人有智慧
[00:15:35.600 --> 00:15:40.600]  耶和華的訓辭正直使人心快活
[00:15:40.600 --> 00:15:45.600]  耶和華的命令清潔使人眼目明亮
[00:15:45.600 --> 00:15:49.600]  耶和華的典章真實傳言公義
[00:15:49.600 --> 00:15:54.600]  敬畏耶和華是純潔的傳道永遠
[00:15:54.600 --> 00:15:56.600]  比金紙可羨慕
[00:15:56.600 --> 00:15:59.600]  比極多的純金可羨慕
[00:15:59.600 --> 00:16:01.600]  比蜜金甜
[00:16:01.600 --> 00:16:05.600]  比瘋狂下迪的蜜金甜
[00:16:05.600 --> 00:16:07.600]  這段經文讓我們知道
[00:16:07.600 --> 00:16:10.600]  原來神的說話是傳遞的
[00:16:10.600 --> 00:16:14.600]  是能夠使人蘇醒的
[00:16:14.600 --> 00:16:17.600]  使人蘇醒的意思是說什麼呢?
[00:16:17.600 --> 00:16:19.600]  其實是說神的話語
[00:16:19.600 --> 00:16:25.600]  可以使人的生命得到根生和轉化
[00:16:25.600 --> 00:16:29.600]  我曾經遇上一位弟兄
[00:16:29.600 --> 00:16:33.600]  他回到團契的EBS
[00:16:33.600 --> 00:16:36.600]  這位弟兄也是一位初信者
[00:16:36.600 --> 00:16:39.600]  他以前是一位佛教徒
[00:16:39.600 --> 00:16:43.600]  所以最初到團契查經的時候
[00:16:43.600 --> 00:16:45.600]  他也有很多問題
[00:16:45.600 --> 00:16:49.600]  而且他的面容也很冷酷
[00:16:49.600 --> 00:16:53.600]  所以有些人也有點怕了他
[00:16:53.600 --> 00:16:57.600]  後來他慢慢在EBS裡
[00:16:57.600 --> 00:17:00.600]  多點認識和明白聖經之後
[00:17:00.600 --> 00:17:03.600]  我們看到他的生命
[00:17:03.600 --> 00:17:07.600]  開始慢慢有些轉化
[00:17:07.600 --> 00:17:13.600]  而且他的面容也開始比他最初的時候寬容很多
[00:17:13.600 --> 00:17:16.600]  所以我們看到原來神的說話
[00:17:16.600 --> 00:17:21.600]  能夠轉化一個人的生命
[00:17:21.600 --> 00:17:24.600]  另外經文裡也說到
[00:17:24.600 --> 00:17:28.600]  神的話語能夠使人有智慧
[00:17:28.600 --> 00:17:32.600]  這裡說的智慧不是指一些智商
[00:17:32.600 --> 00:17:36.600]  而是指一些能夠帶給人
[00:17:36.600 --> 00:17:40.600]  懂得如何做一些分辨的能力
[00:17:40.600 --> 00:17:42.600]  另外也提到
[00:17:42.600 --> 00:17:46.600]  神的話語能夠使人的心快活
[00:17:46.600 --> 00:17:51.600]  這裡說的不是受到一些外在的利益
[00:17:51.600 --> 00:17:53.600]  或者一些好處
[00:17:53.600 --> 00:17:56.600]  令人有快樂
[00:17:56.600 --> 00:18:01.600]  這裡說的是超越環境裡的喜樂
[00:18:01.600 --> 00:18:04.600]  如果大家認識保羅
[00:18:04.600 --> 00:18:06.600]  在聖經裡也說過
[00:18:06.600 --> 00:18:10.600]  保羅和西拉被人抓去坐牢的時候
[00:18:10.600 --> 00:18:14.600]  他們在監獄裡可以怎樣呢?
[00:18:14.600 --> 00:18:17.600]  可以去唱詩去讚美神
[00:18:17.600 --> 00:18:19.600]  一般人如果被人抓了會怎樣呢?
[00:18:19.600 --> 00:18:21.600]  會很不開心
[00:18:21.600 --> 00:18:23.600]  會有很多的埋怨
[00:18:23.600 --> 00:18:25.600]  但是你會看到
[00:18:25.600 --> 00:18:30.600]  原來神的話語在保羅和西拉的生命裡
[00:18:30.600 --> 00:18:35.600]  他反而在獄中裡能夠唱詩去讚美神
[00:18:35.600 --> 00:18:37.600]  另外也提到
[00:18:37.600 --> 00:18:41.600]  神的話語使人的眼目可以明亮
[00:18:41.600 --> 00:18:42.600]  因為我們知道
[00:18:42.600 --> 00:18:46.600]  神的話就像我們腳前的燈路上的光
[00:18:46.600 --> 00:18:50.600]  叫我們能夠走在光明裡
[00:18:50.600 --> 00:18:52.600]  我們不至於跌倒
[00:18:52.600 --> 00:18:53.600]  另外也看到
[00:18:53.600 --> 00:18:57.600]  神的話能夠傳到永遠
[00:18:57.600 --> 00:19:01.600]  而且神的話比晶金更美
[00:19:01.600 --> 00:19:07.600]  比蜂房下滴的墨更加甘甜
[00:19:07.600 --> 00:19:09.600]  我不知道大家有沒有聽過
[00:19:09.600 --> 00:19:13.600]  有一位台灣的影星叫做白冰冰
[00:19:13.600 --> 00:19:14.600]  有沒有聽過?
[00:19:14.600 --> 00:19:16.600]  有,有些人有聽過
[00:19:16.600 --> 00:19:22.600]  她在台灣是70年代出道的一位影星
[00:19:22.600 --> 00:19:25.600]  她有一位獨生女兒
[00:19:25.600 --> 00:19:28.600]  當時女兒只有16歲
[00:19:28.600 --> 00:19:33.600]  誰知道在1997年被人綁架
[00:19:33.600 --> 00:19:35.600]  之後更加謀殺
[00:19:35.600 --> 00:19:41.600]  後來警方抓了男子
[00:19:41.600 --> 00:19:44.600]  抓了他的兒胸
[00:19:44.600 --> 00:19:47.600]  這個人叫什麼名字呢?
[00:19:47.600 --> 00:19:49.600]  他的名字叫陳俊興
[00:19:49.600 --> 00:19:52.600]  後來台灣在1999年
[00:19:52.600 --> 00:19:56.600]  將他被槍決
[00:19:56.600 --> 00:19:59.600]  但原來他在1998年的時候
[00:19:59.600 --> 00:20:01.600]  他信了耶穌
[00:20:01.600 --> 00:20:03.600]  在監獄的日子
[00:20:03.600 --> 00:20:05.600]  除了有一位牧師
[00:20:05.600 --> 00:20:08.600]  每個星期去探望他兩次之外
[00:20:08.600 --> 00:20:13.600]  基本上陳俊興和外界是隔絕的
[00:20:13.600 --> 00:20:15.600]  同樣也很感恩
[00:20:15.600 --> 00:20:20.600]  有一位師母在陳俊興被處決前的十個月
[00:20:20.600 --> 00:20:25.600]  她每兩個星期和他通訊一次
[00:20:25.600 --> 00:20:28.600]  據這位師母所說
[00:20:28.600 --> 00:20:31.600]  陳俊興信了主之後
[00:20:31.600 --> 00:20:34.600]  他在監獄裡做了什麼呢?
[00:20:34.600 --> 00:20:39.600]  原來他花了很多時間讀聖經
[00:20:39.600 --> 00:20:43.600]  他對神的話語非常渴求
[00:20:43.600 --> 00:20:46.600]  甚至陳俊興跟師母說
[00:20:46.600 --> 00:20:50.600]  他恨不得想將整本聖經吞下肚子
[00:20:50.600 --> 00:20:54.600]  也表示他對聖經的渴求
[00:20:54.600 --> 00:20:59.600]  而且他每天花了幾個小時讀聖經
[00:20:59.600 --> 00:21:02.600]  而且每一次都很有得著
[00:21:02.600 --> 00:21:06.600]  他不厭其煩反覆地讀
[00:21:06.600 --> 00:21:09.600]  他對聖經熟悉的程度
[00:21:09.600 --> 00:21:12.600]  比起很多信主的基督徒
[00:21:12.600 --> 00:21:17.600]  都感受到自愧不如的感覺
[00:21:17.600 --> 00:21:19.600]  陳俊興更告訴師母
[00:21:19.600 --> 00:21:24.600]  他的心已經不再在監獄裡
[00:21:24.600 --> 00:21:27.600]  因為他的心已經跳出來了
[00:21:27.600 --> 00:21:32.600]  他已經任由主引領他前往那條路
[00:21:32.600 --> 00:21:34.600]  他不再擔心
[00:21:34.600 --> 00:21:38.600]  因為他知道耶穌基督已經在他裡面
[00:21:38.600 --> 00:21:42.600]  他整個人活得很輕鬆、很自在
[00:21:42.600 --> 00:21:46.600]  雖然他在監獄裡被隔離
[00:21:46.600 --> 00:21:49.600]  但是他說他不孤單
[00:21:49.600 --> 00:21:52.600]  因為他有聖經陪伴他
[00:21:52.600 --> 00:21:56.600]  讓他能夠感受到有主的同在
[00:21:56.600 --> 00:21:58.600]  弟兄的見證也讓我們看到
[00:21:58.600 --> 00:22:01.600]  神的話的大能
[00:22:01.600 --> 00:22:05.600]  以及神的話如何轉化人的生命
[00:22:05.600 --> 00:22:10.600]  並且能夠將人從罪中得到釋放
[00:22:10.600 --> 00:22:14.600]  雖然他仍然需要為自己所犯的罪
[00:22:14.600 --> 00:22:17.600]  他也需要去接受這個猖獗
[00:22:17.600 --> 00:22:22.600]  但是他說他任由主引領他前往那條路
[00:22:22.600 --> 00:22:25.600]  原來一個喜愛神的話
[00:22:25.600 --> 00:22:30.600]  對人的生命可以帶來這麼大的祝福和幫助
[00:22:30.600 --> 00:22:35.600]  我們有沒有體會到神的話對我們的重要呢?
[00:22:35.600 --> 00:22:42.600]  你又願不願意投放更多時間去讀神自己的話呢?
[00:22:42.600 --> 00:22:48.600]  聖經說「人若愛世界,愛父的心就不在他裡面」
[00:22:48.600 --> 00:22:53.600]  當人被世界的事情佔據自己的心的時候
[00:22:53.600 --> 00:22:58.600]  人裡面怎會有空間給神呢?
[00:22:58.600 --> 00:23:03.600]  如果我們沒有將神的話語放在我們裡面
[00:23:03.600 --> 00:23:06.600]  放在一個很重要的位置的時候
[00:23:06.600 --> 00:23:09.600]  其實我們每一天的日子
[00:23:09.600 --> 00:23:16.600]  我們就會不知不覺地被很多人和很多事佔據了我們
