
[00:00:00.000 --> 00:00:03.800]  最近我女兒跟我聊天
[00:04:57.600 --> 00:04:59.600]  我們的上帝
[00:04:59.600 --> 00:05:01.600]  17節經文講得很清楚了
[00:05:01.600 --> 00:05:03.600]  禱告的對象
[00:05:03.600 --> 00:05:06.600]  是天上的父
[00:05:06.600 --> 00:05:08.600]  向父祈禱
[00:05:09.600 --> 00:05:11.600]  天父上帝
[00:05:11.600 --> 00:05:13.600]  對於我們這班
[00:05:13.600 --> 00:05:16.600]  回教會很久的老油條來說
[00:05:16.600 --> 00:05:19.600]  講得很順口了
[00:05:19.600 --> 00:05:22.600]  好像沒什麼特別感覺了
[00:05:22.600 --> 00:05:24.600]  不過有沒有想過
[00:05:24.600 --> 00:05:26.600]  父這個字的含義呢
[00:05:26.600 --> 00:05:32.600]  不知道你會不會隨便叫任何人叫老爸
[00:05:32.600 --> 00:05:36.600]  很多年前曾經和同事出去買東西
[00:05:36.600 --> 00:05:41.600]  那個售貨員居然說你們父子倆出來買東西
[00:05:41.600 --> 00:05:45.600]  當然我是兒子他是父
[00:05:45.600 --> 00:05:48.600]  因為我還年輕
[00:05:48.600 --> 00:05:50.600]  同事聽到當然開心了
[00:05:50.600 --> 00:05:53.600]  突然間有個便宜兒子
[00:05:53.600 --> 00:05:56.600]  但你猜我會有什麼反應呢
[00:05:56.600 --> 00:05:58.600]  我有點生氣
[00:05:58.600 --> 00:06:01.600]  我個人思想比較舊派
[00:06:01.600 --> 00:06:03.600]  老爸只有一個
[00:06:03.600 --> 00:06:07.600]  我不會隨便認其他人做老爸
[00:06:07.600 --> 00:06:11.600]  所以叫得天上的神是父
[00:06:11.600 --> 00:06:13.600]  這個我們要想清楚
[00:06:13.600 --> 00:06:16.600]  不是隨便說出口的
[00:06:16.600 --> 00:06:20.600]  父一般而言是一個正常的家庭
[00:06:20.600 --> 00:06:23.600]  他的父親形象是怎樣的呢
[00:06:23.600 --> 00:06:25.600]  父親的形象應該就是
[00:06:25.600 --> 00:06:28.600]  子女可以依靠的
[00:06:28.600 --> 00:06:30.600]  可以親近的
[00:06:30.600 --> 00:06:34.600]  而其他人是不能取代的
[00:06:34.600 --> 00:06:37.600]  是一種有心口關係的人
[00:06:37.600 --> 00:06:43.600]  父也應該是可以被我們尊重、敬重的人
[00:06:43.600 --> 00:06:50.600]  所以保羅要屈膝向父祈禱
[00:06:50.600 --> 00:06:52.600]  記得我們祈禱的時候
[00:06:52.600 --> 00:06:56.600]  我們可以依靠、可以親近
[00:06:56.600 --> 00:07:01.600]  又可以敬重、又要敬重和尊重的天上的父祈禱
[00:07:01.600 --> 00:07:04.600]  不要隨隨便便
[00:07:04.600 --> 00:07:06.600]  說到父、父神
[00:07:06.600 --> 00:07:10.600]  曾經聽過一個著名的心理學家
[00:07:10.600 --> 00:07:14.600]  他說為什麼基督徒要稱上帝為父呢
[00:07:14.600 --> 00:07:17.600]  他認為從一個無神論的角度出發
[00:07:17.600 --> 00:07:20.600]  他認為人是需要有神
[00:07:20.600 --> 00:07:24.600]  但又需要一個父親形象可以親近的神
[00:07:24.600 --> 00:07:29.600]  所以基督教創造了一個父上帝
[00:07:29.600 --> 00:07:31.600]  當然我不認同
[00:07:31.600 --> 00:07:36.600]  我認為我和他的看法是剛剛相反的
[00:07:36.600 --> 00:07:42.600]  神先就是天下所有父親的真實原型
[00:07:42.600 --> 00:07:45.600]  是所有我們能夠想像到的
[00:07:45.600 --> 00:07:50.600]  父親美好形象的源頭
[00:07:50.600 --> 00:07:54.600]  在15節說到
[00:07:54.600 --> 00:07:58.600]  天上地下的國家都是從他得名的
[00:07:58.600 --> 00:07:59.600]  想一想
[00:07:59.600 --> 00:08:04.600]  我們的名字是由誰起的
[00:08:04.600 --> 00:08:05.600]  一般來說
[00:08:05.600 --> 00:08:07.600]  猶太人和中國人都是一樣的
[00:08:07.600 --> 00:08:10.600]  起名這麼重要的事
[00:08:10.600 --> 00:08:13.600]  當然是由家裡的父輩
[00:08:13.600 --> 00:08:15.600]  我們尊重的父輩起的
[00:08:15.600 --> 00:08:18.600]  一般如果有爺爺的就由爺爺起
[00:08:18.600 --> 00:08:21.600]  如果沒有的就由爸爸起
[00:08:21.600 --> 00:08:26.600]  除非你在家裡沒有盡父親的責任
[00:08:26.600 --> 00:08:31.600]  這個起名的榮耀才會交給其他人
[00:08:31.600 --> 00:08:32.600]  保羅說
[00:08:32.600 --> 00:08:37.600]  天上地下的國家都是從他得名的
[00:08:37.600 --> 00:08:44.600]  表達出神是天上地下各家各族的本源
[00:08:44.600 --> 00:08:49.600]  是天下所有父親的真實原型
[00:08:49.600 --> 00:08:51.600]  所以面對這個源頭
[00:08:51.600 --> 00:08:55.600]  保羅不能夠不屈膝跪下
[00:08:55.600 --> 00:08:57.600]  屈膝跪下
[00:08:57.600 --> 00:09:01.600]  聖經從來沒有定我們祈禱要怎樣姿勢
[00:09:01.600 --> 00:09:05.600]  就好像猶太人其實是習慣站著祈禱的
[00:09:05.600 --> 00:09:08.600]  但重點是我們人的內心
[00:09:08.600 --> 00:09:13.600]  內心要有謙卑誠懇敬虔的心
[00:09:13.600 --> 00:09:16.600]  對我們這個天父上帝
[00:09:16.600 --> 00:09:19.600]  保羅明白他屈膝的對象
[00:09:19.600 --> 00:09:22.600]  他祈禱的立足點起始點
[00:09:22.600 --> 00:09:23.600]  開始那點
[00:09:23.600 --> 00:09:26.600]  是那位天上的父
[00:09:26.600 --> 00:09:29.600]  是萬有的源頭
[00:09:29.600 --> 00:09:32.600]  由這個立足點這個萬有的源頭
[00:09:32.600 --> 00:09:35.600]  保羅發出他祈禱的內容
[00:09:35.600 --> 00:09:40.600]  請大家一起讀16至19節
[00:09:40.600 --> 00:09:41.600]  請
[00:09:41.600 --> 00:09:44.600]  (排灣族族語)
[00:09:45.600 --> 00:09:48.600]  (排灣族族語)
[00:09:49.600 --> 00:09:52.600]  (排灣族族語)
[00:10:17.600 --> 00:10:20.600]  有人說祈禱是渴望的流露
[00:10:20.600 --> 00:10:24.600]  我們會為我們關心緊張的事情祈禱
[00:10:24.600 --> 00:10:26.600]  不放在祈禱裡面的事情
[00:10:26.600 --> 00:10:29.600]  一般都不是我們太關心太緊張的
[00:10:29.600 --> 00:10:33.600]  上次我講到《已發所書》2章1至10節的時候
[00:10:33.600 --> 00:10:35.600]  保羅提醒信徒
[00:10:35.600 --> 00:10:39.600]  我們已經是在基督裡面的人了
[00:10:39.600 --> 00:10:44.600]  要好好地活出在基督裡的新的生命
[00:10:44.600 --> 00:10:48.600]  但是在2章他好像沒有怎麼教信徒
[00:10:48.600 --> 00:10:51.600]  怎麼活出這個生命
[00:10:51.600 --> 00:10:53.600]  所以現在他在祈禱裡面
[00:10:53.600 --> 00:10:57.600]  他很緊張地提出活出新生命的要點
[00:10:57.600 --> 00:10:58.600]  他很緊張
[00:10:58.600 --> 00:11:00.600]  緊張到不斷提
[00:11:00.600 --> 00:11:02.600]  你們啊你們啊你們啊
[00:11:02.600 --> 00:11:04.600]  出現了四次這麼多
[00:11:04.600 --> 00:11:09.600]  你可以看到保羅是很重視這班信徒
[00:11:09.600 --> 00:11:11.600]  在我們的程序表
[00:11:11.600 --> 00:11:12.600]  在《中文聖經》裡面
[00:11:12.600 --> 00:11:17.600]  我們通常只看到兩個「圍耀」兩個字
[00:11:17.600 --> 00:11:21.600]  但原文有三個「圍耀」「顯拉」這個字
[00:11:21.600 --> 00:11:25.600]  從這三個「圍耀」
[00:11:25.600 --> 00:11:28.600]  我可以看到保羅很緊張地
[00:11:28.600 --> 00:11:34.600]  為在基督裡的我們每一位祈求的三件事是什麼呢?
[00:11:34.600 --> 00:11:36.600]  第一個「圍耀」就是
[00:11:36.600 --> 00:11:40.600]  「圍耀」是為基督徒
[00:11:40.600 --> 00:11:44.600]  這班信徒他們內心的力量能夠剛強起來
[00:11:44.600 --> 00:11:46.600]  第二個「圍耀」就是
[00:11:46.600 --> 00:11:50.600]  「圍耀」他們能夠明白基督超越的愛
[00:11:50.600 --> 00:11:52.600]  第三個「圍耀」就是
[00:11:52.600 --> 00:11:56.600]  「圍耀」他們被神的豐盛所充滿
[00:11:56.600 --> 00:11:59.600]  這三個「圍耀」就是他們主要的內容
[00:11:59.600 --> 00:12:01.600]  祈禱的內容和方向
[00:12:01.600 --> 00:12:05.600]  講一下第一個「圍耀」
[00:12:05.600 --> 00:12:09.600]  內心的力量剛強起來
[00:12:09.600 --> 00:12:12.600]  「內心的力量」原文是
[00:12:12.600 --> 00:12:15.600]  「內裡的人」的意思
[00:12:15.600 --> 00:12:19.600]  但這個「內裡的人」原文其實含有脆弱的
[00:12:19.600 --> 00:12:21.600]  意志不堅定的
[00:12:21.600 --> 00:12:25.600]  很容易被外在事物影響的人的意思
[00:12:25.600 --> 00:12:28.600]  不知道你覺得自己是一個怎樣的人
[00:12:28.600 --> 00:12:30.600]  你不是剛強的人嗎?
[00:12:30.600 --> 00:12:34.600]  感恩啊!我至少體弱多病
[00:12:34.600 --> 00:12:37.600]  所以我很少覺得自己很剛強
[00:12:37.600 --> 00:12:41.600]  當然保羅的意思不是說我們身體的強壯
[00:12:41.600 --> 00:12:44.600]  從「內心的力量」這句看到
[00:12:44.600 --> 00:12:47.600]  保羅是求神給信徒
[00:12:47.600 --> 00:12:50.600]  「內裡生命的剛強」而不是他們的肉身
[00:12:50.600 --> 00:12:52.600]  再問你一次
[00:12:52.600 --> 00:12:55.600]  你認為自己是一個怎樣的人呢?
[00:12:55.600 --> 00:12:57.600]  夠不夠剛強呢?
[00:12:57.600 --> 00:12:59.600]  不用回答我
[00:12:59.600 --> 00:13:01.600]  但認真地問問自己
[00:13:01.600 --> 00:13:04.600]  你是不是真的很剛強呢?
[00:13:04.600 --> 00:13:08.600]  你內心有多剛強呢?
[00:13:08.600 --> 00:13:13.600]  人很容易以為自己很強很厲害
[00:13:13.600 --> 00:13:16.600]  「強人是我」嘛!歌裡一唱
[00:13:16.600 --> 00:13:18.600]  但當危機殺到的時候
[00:13:18.600 --> 00:13:22.600]  才會明白很多時候自己不是很厲害
[00:13:22.600 --> 00:13:25.600]  有一本很多年前我曾經看過的小說
[00:13:25.600 --> 00:13:27.600]  現在我不知道你們有沒有看
[00:13:27.600 --> 00:13:32.600]  就是已故日本基督徒作家三浦靈子的兵典
[00:13:32.600 --> 00:13:39.600]  他在故事裡說出了人其實是多麼的剛強
[00:13:39.600 --> 00:13:42.600]  故事裡的男主角
[00:13:42.600 --> 00:13:47.600]  因為他親生女兒被太太忽略的照顧
[00:13:47.600 --> 00:13:50.600]  而被無辜殺害之後
[00:13:50.600 --> 00:13:56.600]  他刻意要收養兇手的初生女兒
[00:13:56.600 --> 00:14:01.600]  他的理由就是他要學習愛仇敵
[00:14:01.600 --> 00:14:04.600]  他認為他自己做得到
[00:14:04.600 --> 00:14:09.600]  但整件事他沒有跟太太說過
[00:14:09.600 --> 00:14:15.600]  他刻意向不知情的太太隱瞞
[00:14:15.600 --> 00:14:18.600]  刻意向她報復
[00:14:18.600 --> 00:14:22.600]  要她養大仇人的女兒
[00:14:22.600 --> 00:14:28.600]  故事最後差點造成一個家庭更大的悲劇
[00:14:28.600 --> 00:14:33.600]  也令男主角陷入更大的痛苦
[00:14:33.600 --> 00:14:36.600]  人的剛強、人的內心
[00:14:36.600 --> 00:14:39.600]  其實不單不剛強
[00:14:39.600 --> 00:14:43.600]  甚至可以很黑暗、很歹毒
[00:14:43.600 --> 00:14:48.600]  男主角本身是沒有辦法去原諒太太
[00:14:48.600 --> 00:14:52.600]  更何況是說愛他的仇敵
[00:14:52.600 --> 00:14:56.600]  他一點都不剛強
[00:14:56.600 --> 00:14:58.600]  剛強起來
[00:14:58.600 --> 00:15:00.600]  保羅說得很清楚
[00:15:00.600 --> 00:15:02.600]  我們也必須要明白
[00:15:02.600 --> 00:15:04.600]  我們人自己是做不到
[00:15:04.600 --> 00:15:09.600]  只有因為那位有豐盛榮耀的父上帝
[00:15:09.600 --> 00:15:11.600]  按著他的心意
[00:15:11.600 --> 00:15:14.600]  藉著他的聖靈讓我們得到
[00:15:14.600 --> 00:15:16.600]  更重要的是
[00:15:16.600 --> 00:15:18.600]  我們能夠剛強起來
[00:15:18.600 --> 00:15:25.600]  是父神使基督恩信住在我們心裡面
[00:15:26.600 --> 00:15:29.600]  住在我們心裡面
[00:15:29.600 --> 00:15:31.600]  這裡清楚表達出
[00:15:31.600 --> 00:15:35.600]  我們內心的剛強是父神藉聖靈給我們
[00:15:35.600 --> 00:15:41.600]  並且是紮根納基在基督的愛裡面
[00:15:41.600 --> 00:15:46.600]  植物的根部需要深入泥土
[00:15:46.600 --> 00:15:49.600]  才能夠獲得養分去生長
[00:15:49.600 --> 00:15:53.600]  房屋的根基也要建立在穩固的盆石上
[00:15:53.600 --> 00:15:57.600]  才不會被風吹雨打
[00:15:57.600 --> 00:15:59.600]  基督住在我們心裡面
[00:15:59.600 --> 00:16:01.600]  就等於有一個心的外心
[00:16:01.600 --> 00:16:03.600]  外心的源頭一樣
[00:16:03.600 --> 00:16:07.600]  一個永久的穩固的盆石放在我們裡面
[00:16:07.600 --> 00:16:10.600]  我們就可以順著裡面的基督而活
[00:16:10.600 --> 00:16:15.600]  外心就可以變得更加堅強穩固
[00:16:15.600 --> 00:16:16.600]  保羅的目的
[00:16:16.600 --> 00:16:18.600]  祈禱的目的很清楚
[00:16:18.600 --> 00:16:25.600]  信徒讓基督藉聖靈住在我們每一個心裡面
[00:16:25.600 --> 00:16:29.600]  掌管我們的生命和生活
[00:16:29.600 --> 00:16:35.600]  就好像加拉太書2:22這麼說
[00:16:35.600 --> 00:16:42.600]  就是要「現在活著的不再是我,乃是基督在我裡面活著」
[00:16:42.600 --> 00:16:45.600]  順帶一提
[00:16:45.600 --> 00:16:48.600]  16-17那裡一口氣說了
[00:16:48.600 --> 00:16:51.600]  「他」聖父
[00:16:51.600 --> 00:16:55.600]  「他的靈」聖靈和基督聖子
[00:16:55.600 --> 00:16:57.600]  反映出這個工作
[00:16:57.600 --> 00:17:00.600]  這個是三一神一起做的工作
[00:17:00.600 --> 00:17:02.600]  叫人能夠改變
[00:17:02.600 --> 00:17:06.600]  成為有根有基的、剛強的人
[00:17:06.600 --> 00:17:09.600]  這個是三一神一起做的工作
[00:17:09.600 --> 00:17:14.600]  也是唯有基督住在我們心裡面
[00:17:14.600 --> 00:17:19.600]  外心才能夠生根納基
[00:17:19.600 --> 00:17:23.600]  才能夠達成第二個「圍繞」
[00:17:23.600 --> 00:17:26.600]  「圍繞」明白基督的愛
[00:17:26.600 --> 00:17:31.600]  基督的愛是何等「長闊高深」
[00:17:31.600 --> 00:17:34.600]  「長闊高深」這四個字
[00:17:34.600 --> 00:17:39.600]  曾經有舊約出現在哪裡呢?
[00:17:39.600 --> 00:17:42.600]  約伯記十一章七至八節
[00:17:42.600 --> 00:17:44.600]  「長闊高深」
[00:17:44.600 --> 00:17:47.600]  這個用來形容是神的偉大
[00:17:47.600 --> 00:17:50.600]  神的無限、神的權能
[00:17:50.600 --> 00:17:54.600]  高如天,比陰間深
[00:17:54.600 --> 00:17:57.600]  比地長,比海更闊
[00:17:57.600 --> 00:18:01.600]  當然約伯記這裡說的是神的大能
[00:18:01.600 --> 00:18:03.600]  不是說神的愛
[00:18:03.600 --> 00:18:07.600]  只是我們能夠愛
[00:18:07.600 --> 00:18:11.600]  是不是我們自己的能力呢?
[00:18:11.600 --> 00:18:14.600]  不是,絕對不是
[00:18:14.600 --> 00:18:20.600]  再留意一下十八節基督的「愛」這個「愛」字
[00:18:20.600 --> 00:18:24.600]  其實和二章四節和十七節的「愛」原文是同一個字
[00:18:24.600 --> 00:18:27.600]  「Agape」是無私的大愛
[00:18:27.600 --> 00:18:30.600]  這些大愛是怎樣呢?
[00:18:30.600 --> 00:18:35.600]  甚至令到基督本有神的大能的基督
[00:18:35.600 --> 00:18:38.600]  反倒虛己
[00:18:39.600 --> 00:18:42.600]  取了奴僕的形象成為人的樣式
[00:18:42.600 --> 00:18:45.600]  然後卑微自己
[00:18:45.600 --> 00:18:47.600]  全心信服
[00:18:47.600 --> 00:18:49.600]  以至於死
[00:18:49.600 --> 00:18:52.600]  甚至死在十字架上
[00:18:52.600 --> 00:18:57.600]  這種無私的大愛
[00:18:57.600 --> 00:19:06.600]  我們的愛是否有神的能力
[00:19:06.600 --> 00:19:12.600]  才可以令我們有這種濾緊的無私的愛去愛其他人
[00:19:12.600 --> 00:19:18.600]  而產生的愛的能力更加是超過人的知識所能夠測度的
[00:19:18.600 --> 00:19:27.600]  亦都是唯有因聖靈和基督的「愛」內住
[00:19:27.600 --> 00:19:30.600]  我們才能夠明白基督的「愛」
[00:19:30.600 --> 00:19:34.600]  認識到基督無私的大愛是何等浩大
[00:19:34.600 --> 00:19:37.600]  以至於完全超越我們自己的想像
[00:19:37.600 --> 00:19:39.600]  我們自己的知識想像
[00:19:39.600 --> 00:19:42.600]  亦都只有這種覺悟
[00:19:42.600 --> 00:19:45.600]  才能夠叫我認清原來我自己真的不行
[00:19:45.600 --> 00:19:47.600]  我內心很貧乏
[00:19:47.600 --> 00:19:49.600]  很不堪很污穢
[00:19:49.600 --> 00:19:51.600]  在這樣的情況之下
[00:19:51.600 --> 00:19:54.600]  我才能夠真正謙卑降服
[00:19:54.600 --> 00:19:57.600]  做到第三個圍邀
[00:19:57.600 --> 00:20:03.600]  是被父神的豐盛充滿我們
[00:20:04.600 --> 00:20:06.600]  這種豐盛
[00:20:06.600 --> 00:20:09.600]  不知道在我們的生命裏面
[00:20:09.600 --> 00:20:12.600]  我們能否看到呢?
[00:20:12.600 --> 00:20:14.600]  我們常說
[00:20:14.600 --> 00:20:16.600]  人若相信耶穌基督
[00:20:16.600 --> 00:20:19.600]  就會有豐盛的生命
[00:20:19.600 --> 00:20:21.600]  不知道今天你和我
[00:20:21.600 --> 00:20:24.600]  有沒有這種豐盛的生命呢?
[00:20:24.600 --> 00:20:27.600]  我又忍不住要說說
[00:20:27.600 --> 00:20:30.600]  我在福音界讀福士的過去
[00:20:30.600 --> 00:20:34.600]  最近因為一些不好的見證
[00:20:34.600 --> 00:20:37.600]  不好的見證就抹殺了我們整個福音界讀
[00:20:37.600 --> 00:20:40.600]  對香港的貢獻和對上帝的忠心的服侍
[00:20:40.600 --> 00:20:42.600]  所以我繼續說
[00:20:42.600 --> 00:20:46.600]  繼續說好福音界讀的故事
[00:20:46.600 --> 00:20:48.600]  不過最近我經常想到
[00:20:48.600 --> 00:20:51.600]  在我腦海裏面的一位童工
[00:20:51.600 --> 00:20:54.600]  因為我的童工亦都是我的朋友
[00:20:54.600 --> 00:20:57.600]  我這一生人只做過一次伴郎
[00:20:57.600 --> 00:21:00.600]  就是為他而做的
[00:21:00.600 --> 00:21:02.600]  他叫建明
[00:21:02.600 --> 00:21:05.600]  我們叫他建明的
[00:21:05.600 --> 00:21:11.600]  前一陣子突然收到建明病危的消息
[00:21:11.600 --> 00:21:16.600]  聽到他家人說他已經拒絕了所有無效的治療
[00:21:16.600 --> 00:21:22.600]  上來他很想平靜地等候主來接他
[00:21:22.600 --> 00:21:24.600]  不知道大家知不知道
[00:21:24.600 --> 00:21:27.600]  毒品對人的破壞
[00:21:27.600 --> 00:21:29.600]  尤其是肝臟
[00:21:29.600 --> 00:21:32.600]  老一批的毒品 可樂因那些
[00:21:32.600 --> 00:21:34.600]  其實很難想像
[00:21:34.600 --> 00:21:37.600]  那種摧殘 長時間摧殘
[00:21:37.600 --> 00:21:40.600]  所以很多吸毒者即使戒了
[00:21:40.600 --> 00:21:43.600]  我認識很多以前吸毒的童工
[00:21:43.600 --> 00:21:48.600]  戒了之後晚年就有很多症狀出來了
[00:21:48.600 --> 00:21:52.600]  而且比平常人更加嚴重的後遺症
[00:21:52.600 --> 00:21:55.600]  我一聽到這個消息就怕隨時見不到他
[00:21:55.600 --> 00:21:58.600]  收到消息之後馬上就趕去探望他
[00:21:58.600 --> 00:22:02.600]  但其實我只是前後見了他兩次
[00:22:02.600 --> 00:22:05.600]  然後我自己就病了
[00:22:05.600 --> 00:22:07.600]  病了一個月沒有去探望他
[00:22:07.600 --> 00:22:09.600]  然後聽他說穩定了下來
[00:22:09.600 --> 00:22:13.600]  然後給自己藉口說遲些再去吧
[00:22:13.600 --> 00:22:19.600]  結果是昨天兩點多
[00:22:19.600 --> 00:22:23.600]  我還在預備今天要講章的時候
[00:22:23.600 --> 00:22:29.600]  收到消息傑銘已經回到天家了
[00:22:29.600 --> 00:22:33.600]  今天本來不是我講道的
[00:22:33.600 --> 00:22:37.600]  只是臨時調動我早了一個月
[00:22:37.600 --> 00:22:40.600]  令到我完全抽不到身
[00:22:40.600 --> 00:22:44.600]  我不想說因為這些調動而後悔
