
[00:00:00.000 --> 00:00:02.880]  好,Hello,大英姐妹,早安
[00:01:45.400 --> 00:01:47.680]  它是展現上帝的角度
[00:01:47.680 --> 00:01:49.600]  走遍世界各路
[00:01:49.600 --> 00:01:50.920]  在說什麼?
[00:01:50.920 --> 00:01:54.800]  在說我們要活在基督裡面
[00:01:54.800 --> 00:01:56.800]  然後我們一起走出去
[00:01:56.800 --> 00:02:00.040]  去照耀這個地方,這個世界
[00:02:00.040 --> 00:02:02.600]  而這兩個月我們講道的主題
[00:02:02.600 --> 00:02:04.600]  都有主題的,有小的主題
[00:02:04.600 --> 00:02:06.600]  叫什麼?叫堅持
[00:02:06.600 --> 00:02:11.360]  你想想,我們要堅持活在基督裡面
[00:02:11.360 --> 00:02:13.840]  我們的生命才能夠走出去
[00:02:13.840 --> 00:02:15.280]  不過問題就是
[00:02:15.280 --> 00:02:18.880]  你覺得在信仰裡面堅持容易嗎?
[00:02:18.880 --> 00:02:20.320]  堅持回教會
[00:02:20.320 --> 00:02:22.000]  堅持做好見證
[00:02:22.000 --> 00:02:24.320]  堅持崇拜不要睡覺
[00:02:24.320 --> 00:02:25.960]  堅持靈修
[00:02:25.960 --> 00:02:27.560]  堅持回小組
[00:02:27.560 --> 00:02:28.760]  容易嗎?
[00:02:28.760 --> 00:02:30.400]  都挺難的
[00:02:30.400 --> 00:02:33.600]  我們有時想很努力地為主做點事
[00:02:33.600 --> 00:02:35.000]  不過其實很難的
[00:02:35.000 --> 00:02:38.720]  特別是有時世界的聲音這樣說
[00:02:38.720 --> 00:02:41.400]  網絡上有這樣的格言
[00:02:41.400 --> 00:02:42.400]  它說
[00:02:42.400 --> 00:02:46.320]  喂,當給你優秀的人都在努力中
[00:02:46.320 --> 00:02:49.400]  你這麼努力做什麼呢?
[00:02:49.400 --> 00:02:53.520]  好像其實這些說話聽起來很負
[00:02:53.520 --> 00:02:55.520]  我不夠別人優秀
[00:02:55.520 --> 00:02:56.600]  別人優秀還比我努力
[00:02:56.600 --> 00:02:59.800]  我怎麼努力都沒用
[00:02:59.800 --> 00:03:02.800]  這些說話很灰也很負
[00:03:02.800 --> 00:03:04.800]  但想起來好像挺有道理
[00:03:04.800 --> 00:03:06.200]  對,我這麼努力做什麼呢?
[00:03:06.200 --> 00:03:09.200]  他這麼厲害,比我厲害很多
[00:03:09.200 --> 00:03:11.600]  這些雖然不是真理
[00:03:11.600 --> 00:03:14.600]  但是它是挺有力去打擊我們
[00:03:14.600 --> 00:03:18.600]  說你們要堅持,努力,這個決心
[00:03:18.600 --> 00:03:21.320]  不過,這裡是教會
[00:03:21.320 --> 00:03:23.600]  我們不以世界的說話
[00:03:23.600 --> 00:03:26.600]  不用這些說話成為我們的中心
[00:03:26.600 --> 00:03:28.800]  今天很想和你一起去聖經裡
[00:03:28.800 --> 00:03:30.400]  從聖經裡去找
[00:03:30.400 --> 00:03:32.400]  我們為什麼要堅持下去
[00:03:32.400 --> 00:03:34.600]  我們的信仰的動力呢?
[00:03:34.600 --> 00:03:38.800]  經文在《埃及記》第17章8至13節
[00:03:38.800 --> 00:03:41.400]  讓我們一起進入經文去讀
[00:03:41.400 --> 00:03:42.800]  準備好了嗎?
[00:03:42.800 --> 00:03:44.000]  還沒準備好都要讀了
[00:03:44.000 --> 00:03:44.800]  來,準備
[00:03:44.800 --> 00:03:46.200]  1、2、3
[00:03:46.200 --> 00:03:49.400]  那時亞馬力來到利菲定
[00:03:49.400 --> 00:03:51.600]  和以色列爭戰
[00:03:51.600 --> 00:03:53.600]  摩西對約書亞說
[00:03:53.600 --> 00:03:56.200]  你為我們選出人來
[00:03:56.200 --> 00:03:58.800]  出去和亞馬力爭戰
[00:03:58.800 --> 00:04:01.600]  明天我要站在山頂上
[00:04:01.600 --> 00:04:04.000]  手裡拿著神的杖
[00:04:04.000 --> 00:04:09.000]  於是約書亞照著摩西對他所說的話去做
[00:04:09.000 --> 00:04:11.000]  和亞馬力爭戰
[00:04:11.000 --> 00:04:15.000]  摩西、亞倫和胡爾都上了山頂
[00:04:18.400 --> 00:04:45.400]  (國語)
[00:04:45.400 --> 00:04:47.400]  讓我們一起祈禱
[00:04:47.400 --> 00:04:50.400]  主,求祢打開我們的心
[00:04:50.400 --> 00:04:53.000]  讓我們聽得明白祢的話
[00:04:53.000 --> 00:04:54.400]  並且用祢的話
[00:04:54.400 --> 00:04:58.000]  成為我們堅持走祢信仰路的動力
[00:04:58.000 --> 00:04:58.800]  幫助我們
[00:04:58.800 --> 00:05:02.400]  我們這樣禱告奉主耶穌基督名字祈求
[00:05:02.400 --> 00:05:05.000]  先說說這段經文的背景
[00:05:05.000 --> 00:05:07.400]  這段經文其實發生在什麼時候呢?
[00:05:07.400 --> 00:05:10.200]  是以色列剛剛離開埃及
[00:05:10.200 --> 00:05:12.200]  然後剛剛進入曠野
[00:05:12.200 --> 00:05:15.000]  不是很久的時候
[00:05:15.000 --> 00:05:15.800]  大家記得嗎?
[00:05:15.800 --> 00:05:19.600]  以色列人出埃及的時候發生什麼事呢?
[00:05:19.600 --> 00:05:21.200]  發生的是十災
[00:05:21.200 --> 00:05:25.600]  耶和華出手向埃及降下十災
[00:05:25.600 --> 00:05:31.000]  令原本正在奴役以色列人的凶殘心硬的法老
[00:05:31.000 --> 00:05:34.400]  釋放了以色列人離開埃及
[00:05:34.400 --> 00:05:37.000]  我又想問問你覺得怎樣
[00:05:37.000 --> 00:05:38.200]  如果你是以色列人
[00:05:38.200 --> 00:05:41.800]  經歷神那麼真實出手去拯救
[00:05:41.800 --> 00:05:44.800]  照理說你應該有什麼心情呢?
[00:05:44.800 --> 00:05:49.200]  我想這一刻以色列人應該會有什麼心情
[00:05:49.200 --> 00:05:52.600]  以色列人對於拯救民族的神
[00:05:52.600 --> 00:05:55.800]  應該是充滿著感激的
[00:05:55.800 --> 00:05:59.200]  他們應該說這個上帝那麼厲害
[00:05:59.200 --> 00:06:02.000]  他們應該對上帝信心滿滿
[00:06:02.000 --> 00:06:04.800]  然後他們說這麼大這麼厲害
[00:06:04.800 --> 00:06:06.400]  法老你都能搞定
[00:06:06.400 --> 00:06:08.800]  我前面的路一定是毫無險阻
[00:06:08.800 --> 00:06:11.800]  我可以安然信靠這個神
[00:06:11.800 --> 00:06:13.800]  不過事實是怎樣?
[00:06:13.800 --> 00:06:15.400]  並沒有
[00:06:15.400 --> 00:06:16.400]  為什麼?
[00:06:16.400 --> 00:06:17.800]  原來我們看聖經的時候
[00:06:17.800 --> 00:06:19.600]  我們發覺由十三章
[00:06:19.600 --> 00:06:21.400]  當以色列人踏出埃及
[00:06:21.400 --> 00:06:23.400]  到十七章的這一段
[00:06:23.400 --> 00:06:25.600]  聖經一路記錄了四件事情
[00:06:25.600 --> 00:06:27.200]  而這四件事情裡面
[00:06:27.200 --> 00:06:30.800]  其實以色列人的反應態度都是很一致的
[00:06:30.800 --> 00:06:32.000]  他們是怎樣的?
[00:06:32.000 --> 00:06:33.600]  第一件事是過紅海
[00:06:33.600 --> 00:06:34.000]  記得嗎?
[00:06:34.000 --> 00:06:35.000]  出來的時候
[00:06:35.000 --> 00:06:36.000]  然後法老就說
[00:06:36.000 --> 00:06:38.000]  喂!不行!我不讓他們走
[00:06:38.000 --> 00:06:41.400]  然後他們就透過紅海
[00:06:41.400 --> 00:06:43.800]  然後蓋起來就可以走了
[00:06:43.800 --> 00:06:46.000]  但是以色列人那時候的反應是怎樣的?
[00:06:46.000 --> 00:06:46.800]  這裡說
[00:06:46.800 --> 00:06:49.000]  他說你不要搞我們
[00:06:49.000 --> 00:06:50.000]  我們死在那裡
[00:06:50.000 --> 00:06:52.000]  比死在這裡好
[00:06:52.000 --> 00:06:54.000]  到逛逛的時候沒有水喝
[00:06:54.000 --> 00:06:55.200]  去到一個地方
[00:06:55.200 --> 00:06:56.600]  那些水是苦的
[00:06:56.600 --> 00:07:00.600]  然後神就給他一個神蹟
[00:07:00.600 --> 00:07:02.200]  然後那些水就變甜了
[00:07:02.200 --> 00:07:04.800]  那時候以色列人有什麼反應呢?
[00:07:04.800 --> 00:07:06.200]  發怨言
[00:07:06.200 --> 00:07:08.000]  我們喝什麼?
[00:07:08.000 --> 00:07:10.000]  逛逛又沒有東西吃的時候
[00:07:10.000 --> 00:07:11.400]  他們就又來了
[00:07:11.400 --> 00:07:13.400]  他們又是發怨言
[00:07:13.400 --> 00:07:16.800]  當然神賜馬拿和鵪鶉給他們
[00:07:16.800 --> 00:07:18.600]  他說我們只吃那樣很悶的
[00:07:18.600 --> 00:07:19.600]  就給鵪鶉
[00:07:19.600 --> 00:07:21.400]  哇!都是發怨言
[00:07:21.400 --> 00:07:23.600]  再逛逛又沒有水的時候
[00:07:23.600 --> 00:07:25.600]  然後他們又在那裡怨
[00:07:25.600 --> 00:07:27.400]  沒有水有渴死我們嗎?
[00:07:27.400 --> 00:07:30.400]  連生畜都渴死了
[00:07:30.400 --> 00:07:33.000]  雖然神蹟不斷地出現
[00:07:33.000 --> 00:07:34.600]  以色列人要求什麼
[00:07:34.600 --> 00:07:36.000]  神都應該供應
[00:07:36.000 --> 00:07:37.600]  但是以色列人
[00:07:37.600 --> 00:07:40.800]  不單沒有對神感恩
[00:07:40.800 --> 00:07:42.600]  信靠敬畏
[00:07:42.600 --> 00:07:44.400]  更加只是不滿
[00:07:44.400 --> 00:07:45.200]  投訴
[00:07:45.200 --> 00:07:46.000]  麻怨
[00:07:46.000 --> 00:07:47.000]  麻怨
[00:07:47.000 --> 00:07:48.600]  麻怨
[00:07:48.600 --> 00:07:50.400]  直到我們今天
[00:07:50.400 --> 00:07:52.600]  剛才讀經文的前一節
[00:07:52.600 --> 00:07:55.400]  原來他們仍然在抱怨
[00:07:55.400 --> 00:07:57.000]  他們抱怨什麼呢?
[00:07:57.000 --> 00:07:58.800]  17章第7節說
[00:07:58.800 --> 00:08:02.400]  耶和華是不是在我們中間的
[00:08:02.400 --> 00:08:05.400]  當看到以色列人這樣的反應
[00:08:05.400 --> 00:08:06.600]  我會想
[00:08:06.600 --> 00:08:09.600]  其實以色列人在想什麼呢?
[00:08:09.600 --> 00:08:11.000]  為什麼他們
[00:08:11.000 --> 00:08:13.200]  究竟他們是沒有眼睛看不到
[00:08:13.200 --> 00:08:15.400]  還是沒有智慧去想事情呢?
[00:08:15.400 --> 00:08:17.600]  為什麼經歷了神蹟
[00:08:17.600 --> 00:08:18.400]  你想想
[00:08:18.400 --> 00:08:20.000]  十災雄海
[00:08:20.000 --> 00:08:25.000]  說的是數以萬計的埃及人的死亡
[00:08:25.000 --> 00:08:26.800]  那些變甜的水
[00:08:26.800 --> 00:08:28.200]  那些石頭出的水
[00:08:28.200 --> 00:08:31.200]  那些無端端地下生出來的馬蠟
[00:08:31.200 --> 00:08:33.600]  還有那些飛過來的鵪鶉
[00:08:33.600 --> 00:08:35.800]  無端端飛來給你吃的那些東西
[00:08:35.800 --> 00:08:38.800]  其實喝飽又吃醉了
[00:08:38.800 --> 00:08:42.600]  那幾十萬在曠野的以色列人
[00:08:42.600 --> 00:08:46.400]  神其實幫助以色列人幫到出面了
[00:08:46.400 --> 00:08:48.800]  以色列人仍然問得出這句話
[00:08:48.800 --> 00:08:52.200]  耶和華是不是在我們中間的
[00:08:52.200 --> 00:08:53.000]  我會想
[00:08:53.000 --> 00:08:56.600]  有一個這樣主動來拯救我們的神
[00:08:56.600 --> 00:08:58.600]  他們不感動嗎?
[00:08:58.600 --> 00:09:00.800]  我又問他們不怕嗎?
[00:09:00.800 --> 00:09:02.200]  那個神那麼厲害
[00:09:02.200 --> 00:09:04.800]  如果這個神萬一不站在我們那邊
[00:09:04.800 --> 00:09:06.000]  祂要罰我們
[00:09:06.000 --> 00:09:08.400]  很可怕
[00:09:08.400 --> 00:09:12.200]  我就不明白他們現在的想法
[00:09:12.200 --> 00:09:15.400]  不過當進入今天的經文的時候
[00:09:15.400 --> 00:09:18.400]  我又看見神不單止明白他們
[00:09:18.400 --> 00:09:21.000]  更加要藉著摩西去教導
[00:09:21.000 --> 00:09:23.800]  糾正他們想罰的錯誤
[00:09:23.800 --> 00:09:26.200]  讓我們一起來進入今天的經文
[00:09:26.200 --> 00:09:28.800]  今天的經文會分兩點去講
[00:09:28.800 --> 00:09:29.400]  第一點是
[00:09:29.400 --> 00:09:32.400]  肅靈之戰原來在地上
[00:09:32.400 --> 00:09:35.200]  經文在第八至十節
[00:09:35.200 --> 00:09:36.800]  第八節這裡說
[00:09:36.800 --> 00:09:40.600]  他說阿瑪力在曠野出現
[00:09:40.600 --> 00:09:42.400]  和以色列人對峙
[00:09:42.400 --> 00:09:44.600]  打架要將要打仗
[00:09:44.600 --> 00:09:51.000]  原來對於剛剛離開埃及得自由的以色列奴隸來說
[00:09:51.000 --> 00:09:57.000]  阿瑪力的攻擊是他們頭一次遇上的軍事衝突
[00:09:57.000 --> 00:10:00.200]  第九節摩西就吩咐約書亞
[00:10:00.200 --> 00:10:04.800]  約書亞你去選一些人出來和阿瑪力爭戰
[00:10:04.800 --> 00:10:06.600]  他也說了自己會做什麼
[00:10:06.600 --> 00:10:09.800]  我自己就會去山上拿著神的像
[00:10:09.800 --> 00:10:12.800]  叫阿倫和胡爾去山頂
[00:10:12.800 --> 00:10:14.200]  這裡在做什麼呢
[00:10:14.200 --> 00:10:17.000]  作為領袖摩西吩咐好崗位
[00:10:17.000 --> 00:10:21.000]  將各人分配在戰場上合適的位置
[00:10:21.000 --> 00:10:24.200]  從摩西的擺位我們可以看到
[00:10:24.200 --> 00:10:29.000]  原來這一場的戰事有兩個戰場
[00:10:29.000 --> 00:10:32.200]  一個是戰場在山下
[00:10:32.200 --> 00:10:33.800]  利菲定的曠野
[00:10:33.800 --> 00:10:38.200]  那個爭戰就是以色列的戰士對阿瑪力的戰士
[00:10:38.200 --> 00:10:39.600]  他們的對戰
[00:10:39.600 --> 00:10:42.200]  而另一個戰場原來在山頂
[00:10:42.200 --> 00:10:45.800]  當中原來是一場屬靈的爭戰對戰
[00:10:45.800 --> 00:10:49.200]  我們第一點先看下面這個戰場
[00:10:49.200 --> 00:10:52.800]  我們先看看兩邊的軍事勢力是怎樣
[00:10:52.800 --> 00:10:54.800]  一邊是阿瑪力人
[00:10:54.800 --> 00:10:56.800]  阿瑪力人是什麼人
[00:10:56.800 --> 00:10:57.800]  正經裡面說
[00:10:57.800 --> 00:11:01.000]  他說生命記是長一點的一段
[00:11:01.000 --> 00:11:03.800]  他說生命記之後的記述
[00:11:03.800 --> 00:11:06.800]  你要紀念你們出埃及的時候
[00:11:06.800 --> 00:11:08.800]  阿瑪力人是怎樣對你們的
[00:11:08.800 --> 00:11:09.600]  他們是怎樣
[00:11:09.600 --> 00:11:12.000]  他們在路上遇見你的時候
[00:11:12.000 --> 00:11:13.800]  趁你累的時候
[00:11:13.800 --> 00:11:15.200]  在你後面
[00:11:15.200 --> 00:11:17.800]  後面是走得最慢的
[00:11:17.800 --> 00:11:19.600]  最弱的那些
[00:11:19.600 --> 00:11:20.800]  最差的那些
[00:11:20.800 --> 00:11:22.400]  打不贏的那些
[00:11:22.400 --> 00:11:24.400]  他殺光你後面的人
[00:11:24.400 --> 00:11:26.600]  他們並不敬畏神
[00:11:26.600 --> 00:11:30.400]  你們看不看到阿瑪力是一群什麼人
[00:11:30.400 --> 00:11:32.000]  文素記又說
[00:11:32.000 --> 00:11:33.600]  他說這個時候
[00:11:33.600 --> 00:11:35.400]  文素記去描述是什麼時候
[00:11:35.400 --> 00:11:37.400]  他們將要遲些會進入迦南
[00:11:37.400 --> 00:11:39.400]  找探子去探路
[00:11:39.400 --> 00:11:41.200]  然後他們探路的時候
[00:11:41.200 --> 00:11:42.400]  看到的就是這裡
[00:11:42.400 --> 00:11:45.600]  阿瑪力人和迦南人住在那裡
[00:11:45.600 --> 00:11:47.400]  所以你們明天要回頭
[00:11:47.400 --> 00:11:48.200]  即是什麼
[00:11:48.200 --> 00:11:49.200]  他們這麼厲害
[00:11:49.200 --> 00:11:50.000]  看上去這麼厲害
[00:11:50.000 --> 00:11:51.400]  我們回頭想辦法
[00:11:51.400 --> 00:11:53.400]  我們先去打
[00:11:53.400 --> 00:11:56.800]  從這兩段經文可以看到
[00:11:56.800 --> 00:11:59.200]  阿瑪力人是什麼戰士
[00:11:59.200 --> 00:12:01.800]  似乎他們是很強悍的
[00:12:01.800 --> 00:12:03.200]  很好戰的
[00:12:03.200 --> 00:12:05.000]  都很殘忍的
[00:12:05.000 --> 00:12:06.600]  和很陰險的
[00:12:06.600 --> 00:12:08.600]  在後面打得最弱的
[00:12:08.600 --> 00:12:10.200]  不過我們又看到的就是
[00:12:10.200 --> 00:12:12.200]  他們一看就知道很好打
[00:12:12.200 --> 00:12:14.200]  沒有八塊都有七塊腹肌
[00:12:14.200 --> 00:12:16.400]  應該大概是大大隻隻的那些
[00:12:16.400 --> 00:12:21.600]  原來阿瑪力人是在迦南的南地裡的遊牧民族
[00:12:21.600 --> 00:12:22.200]  在說什麼呢
[00:12:22.200 --> 00:12:24.600]  在說他們曠野這個環境
[00:12:24.600 --> 00:12:28.000]  這個地方其實是他們習慣的生活環境
[00:12:28.000 --> 00:12:31.800]  大概他們要面對的就是這樣一班人
[00:12:31.800 --> 00:12:34.200]  而另一邊就是以色列人
[00:12:34.200 --> 00:12:36.200]  以色列人又是怎樣的呢
[00:12:36.200 --> 00:12:36.800]  記得嗎
[00:12:36.800 --> 00:12:41.000]  摩西他們這一代為什麼會去到埃及呢
[00:12:41.000 --> 00:12:44.200]  是因為過去約瑟成為宰相的時候
[00:12:44.200 --> 00:12:45.400]  帶他們進埃及
[00:12:45.400 --> 00:12:47.400]  然後那時候都被好好地對待
[00:12:47.400 --> 00:12:49.400]  不過摩西死了之後
[00:12:49.400 --> 00:12:51.400]  就是……sorry
[00:12:51.400 --> 00:12:52.800]  約瑟死了之後
[00:12:52.800 --> 00:12:53.800]  就是摩西的時候
[00:12:53.800 --> 00:12:55.800]  他們就被輔代了
[00:12:55.800 --> 00:13:00.000]  原來約瑟去到摩西的時代大概有四百年
[00:13:00.000 --> 00:13:02.800]  就是說這一代的以色列人
[00:13:02.800 --> 00:13:05.600]  其實一直在埃及圍爐
[00:13:05.600 --> 00:13:09.800]  這一代其實生長成長都是一個圍爐之地
[00:13:09.800 --> 00:13:11.600]  埃及的以色列人
[00:13:11.600 --> 00:13:14.800]  其實他們根本就沒有住在曠野的經驗
[00:13:14.800 --> 00:13:16.400]  更何況要去打仗
[00:13:16.400 --> 00:13:18.800]  他們根本同樣都沒有這樣的經驗
[00:13:18.800 --> 00:13:22.200]  再說就是如果他們是一班英勇善戰
[00:13:22.200 --> 00:13:22.800]  很厲害的
[00:13:22.800 --> 00:13:24.400]  他們打得很厲害的
[00:13:24.400 --> 00:13:25.800]  你不要看我小小的
[00:13:25.800 --> 00:13:26.400]  我打得很厲害
[00:13:26.400 --> 00:13:29.800]  他們早就自己從埃及人裡面打出去了
[00:13:29.800 --> 00:13:35.400]  這裡說摩西要約瑟亞去選人去迎戰
[00:13:35.400 --> 00:13:40.200]  老實說如果你是約瑟亞你怎樣選呢
[00:13:40.200 --> 00:13:42.400]  兩軍實力懸殊
[00:13:42.400 --> 00:13:46.000]  別人看上去個個都是英勇善戰的
[00:13:46.000 --> 00:13:47.400]  我們回頭看
[00:13:47.400 --> 00:13:50.000]  要我選人個個都是骨瘦如柴
[00:13:50.000 --> 00:13:51.400]  營養不良
[00:13:51.400 --> 00:13:53.400]  那怎麼選呢
[00:13:53.400 --> 00:13:55.800]  不過第十節那裡說
[00:13:55.800 --> 00:13:59.000]  第十節經文很簡單地交代
[00:13:59.000 --> 00:14:03.800]  他說於是約瑟亞就照著摩西對他說的話去做
[00:14:03.800 --> 00:14:05.600]  和亞馬利人爭戰
[00:14:05.600 --> 00:14:09.200]  原來最終約瑟亞選的時候
[00:14:09.200 --> 00:14:11.400]  有沒有我剛才說的心情感受呢
[00:14:11.400 --> 00:14:12.800]  他沒有說
[00:14:12.800 --> 00:14:15.200]  究竟他用什麼準則去選呢
[00:14:15.200 --> 00:14:17.000]  選了誰呢
[00:14:17.000 --> 00:14:19.000]  有多少人去打呢
[00:14:19.000 --> 00:14:20.000]  怎麼打呢
[00:14:20.000 --> 00:14:21.000]  這樣怎麼說
[00:14:21.000 --> 00:14:22.800]  全部都沒有交代
[00:14:22.800 --> 00:14:24.400]  為什麼沒有交代呢
[00:14:24.400 --> 00:14:27.000]  因為原來那個不是重點
[00:14:27.000 --> 00:14:31.000]  摩西叫約瑟亞選人去對戰
[00:14:31.000 --> 00:14:32.400]  重點不是說
[00:14:32.400 --> 00:14:35.000]  神有沒有放了一些勁人在以色列
[00:14:35.000 --> 00:14:37.400]  裡面有沒有人好打
[00:14:37.400 --> 00:14:41.400]  重點不是在以色列人軍裡面有沒有一個好打的勇士
[00:14:41.400 --> 00:14:42.800]  重點是
[00:14:42.800 --> 00:14:45.400]  他要以色列人親自下場
[00:14:45.400 --> 00:14:49.400]  參與去面對這一場仗
[00:14:49.400 --> 00:14:51.800]  摩西這個舉動要處理的
[00:14:51.800 --> 00:14:56.000]  並不是眼前很兇猛的亞馬利人的攻擊
[00:14:56.000 --> 00:15:02.200]  而是要處理以色列人總是不斷不斷不斷埋怨的狀況
[00:15:02.200 --> 00:15:06.200]  摩西知道以色列人總是埋怨的原因是什麼
[00:15:06.200 --> 00:15:08.200]  他的原因為什麼經常埋怨
[00:15:08.200 --> 00:15:09.800]  因為他們認為的是
[00:15:09.800 --> 00:15:11.800]  既然神或者摩西
[00:15:11.800 --> 00:15:13.600]  你要帶我出埃及
[00:15:13.600 --> 00:15:16.600]  這樣我們以後遇上一切什麼困難
[00:15:16.600 --> 00:15:17.800]  生養死葬
[00:15:17.800 --> 00:15:19.600]  你幫我搞定它
[00:15:19.600 --> 00:15:21.400]  這些事與我無關
[00:15:21.400 --> 00:15:23.000]  none of my business
[00:15:23.000 --> 00:15:24.400]  的確
[00:15:24.400 --> 00:15:25.600]  我讀錯了
[00:15:25.600 --> 00:15:26.000]  不是嗎
[00:15:26.000 --> 00:15:26.400]  是啊
[00:15:26.400 --> 00:15:28.000]  他說不關我事
[00:15:28.000 --> 00:15:29.000]  他說的確
[00:15:29.000 --> 00:15:29.800]  你想一想
[00:15:29.800 --> 00:15:32.000]  由呼召摩西
[00:15:32.000 --> 00:15:33.800]  也是神主動的
[00:15:33.800 --> 00:15:35.800]  摩西向法老說
[00:15:35.800 --> 00:15:38.800]  你叫放以色列人
[00:15:38.800 --> 00:15:41.600]  也是神推動摩西去做的
[00:15:41.600 --> 00:15:43.000]  到十災
[00:15:43.000 --> 00:15:47.000]  法老和摩西在鬥法
[00:15:47.000 --> 00:15:49.400]  也是神去打這場仗
[00:15:49.400 --> 00:15:51.000]  到法老放了人
[00:15:51.000 --> 00:15:54.000]  轉頭又轉念去追殺以色列人
[00:15:54.000 --> 00:15:56.800]  面對追殺的大軍
[00:15:56.800 --> 00:15:59.600]  神用紅海來應戰
[00:15:59.600 --> 00:16:04.000]  以色列人終於真正擺脫被奴役
[00:16:04.000 --> 00:16:07.400]  中間我剛才形容的幾場戰爭
[00:16:07.400 --> 00:16:09.400]  都是由誰去打的
[00:16:09.400 --> 00:16:13.000]  都是由耶和華上帝自編自導
[00:16:13.000 --> 00:16:14.400]  自己去打的
[00:16:14.400 --> 00:16:16.200]  而以色列人的參與
[00:16:16.200 --> 00:16:18.200]  就只有拒絕
[00:16:18.200 --> 00:16:20.400]  摩西初時拒絕法老
[00:16:20.400 --> 00:16:21.800]  拒絕要見法老
[00:16:21.800 --> 00:16:25.000]  以色列人也叫摩西不要搞我們
[00:16:25.000 --> 00:16:26.000]  不要理我們
[00:16:26.000 --> 00:16:28.600]  不要搞我們
[00:16:28.600 --> 00:16:30.800]  以色列人覺得什麼都與我無關
[00:16:30.800 --> 00:16:32.000]  他們沒有事做
[00:16:32.000 --> 00:16:34.000]  他們做的就是吃花生
[00:16:34.000 --> 00:16:36.000]  坐享其食
[00:16:36.000 --> 00:16:39.200]  摩西要以色列人去迎戰阿瑪力人
[00:16:39.200 --> 00:16:41.400]  其實就是要他們做這件事
[00:16:41.400 --> 00:16:45.000]  要他們先去管理好自己的事
[00:16:45.000 --> 00:16:46.600]  你說與你無關
[00:16:46.600 --> 00:16:50.000]  這一場仗是關乎你的生命的
[00:16:50.000 --> 00:16:53.400]  還有後面那堆是你的父母
[00:16:53.400 --> 00:16:55.400]  你的兄弟姐妹
[00:16:55.400 --> 00:16:57.000]  你老婆子女
[00:16:57.000 --> 00:16:58.600]  你的財產
[00:16:58.600 --> 00:17:00.800]  還有你的生活
[00:17:00.800 --> 00:17:01.800]  你的前程
