
[00:00:00.000 --> 00:00:03.560]  不如我們給予今天的侍奉人員掌聲
[00:02:03.480 --> 00:02:06.080]  甚至乎戴眼鏡的人士
[00:02:06.080 --> 00:02:07.840]  戴著口罩
[00:02:07.840 --> 00:02:11.320]  鏡片一定很容易起霧
[00:02:11.320 --> 00:02:13.680]  他說這樣就對了
[00:02:13.680 --> 00:02:16.400]  因為當你的眼鏡起霧的時候
[00:02:16.400 --> 00:02:17.560]  起霧越多
[00:02:17.560 --> 00:02:19.040]  在朦朧之中
[00:02:19.040 --> 00:02:21.280]  你就越感受到自己眼前
[00:02:21.280 --> 00:02:25.120]  好像有一碗熱辣辣的拉麵在眼前
[00:02:25.120 --> 00:02:27.120]  是很搞笑的
[00:02:27.120 --> 00:02:29.120]  我在想
[00:02:29.120 --> 00:02:31.320]  疫情那麼多困難和挑戰
[00:02:31.320 --> 00:02:36.800]  但這個設計師可以用一個正面和幽默的方式
[00:02:36.800 --> 00:02:39.880]  去面對困難和挑戰
[00:02:39.880 --> 00:02:41.640]  我在想
[00:02:41.640 --> 00:02:43.840]  作為基督徒的我們
[00:02:43.840 --> 00:02:46.800]  面對困難和挑戰困境的時候
[00:02:46.800 --> 00:02:49.720]  我們又用一個怎樣的方法去面對呢?
[00:02:49.720 --> 00:02:53.160]  怎樣才可以用正面的方法
[00:02:53.160 --> 00:02:55.560]  或者有力量去面對困難呢?
[00:02:55.560 --> 00:02:58.640]  今天很想透過先知爾尼莎
[00:02:58.640 --> 00:03:00.960]  看看她在困難中的經歷
[00:03:00.960 --> 00:03:04.680]  當中對我們有甚麼提醒和學習
[00:03:04.680 --> 00:03:06.680]  經文也頗長的
[00:03:06.680 --> 00:03:11.160]  在《烈王幾下》的六章
[00:03:11.160 --> 00:03:13.480]  第八節至二十三節
[00:03:13.480 --> 00:03:15.120]  所以也頗長的
[00:03:15.120 --> 00:03:18.160]  我想邀請大家先投一疊
[00:03:18.160 --> 00:03:19.680]  怎麼說呢?
[00:03:19.680 --> 00:03:20.960]  深呼吸
[00:03:20.960 --> 00:03:23.280]  打醒十二分精神
[00:03:23.280 --> 00:03:27.320]  一口氣讀完這十幾節
[00:03:27.320 --> 00:03:29.080]  邀請大家讀一下
[00:03:29.080 --> 00:03:30.320]  預備起
[00:03:30.320 --> 00:03:33.320]  「阿蘭王與以色列作戰」
[00:03:33.320 --> 00:03:35.600]  「他和神僕雙耳說」
[00:03:35.600 --> 00:03:38.320]  「我要在某處某處安營」
[00:03:38.320 --> 00:03:42.120]  「神人派人到以色列王那裡說」
[00:03:42.120 --> 00:03:43.400]  「你要小心」
[00:03:43.400 --> 00:03:45.520]  「不要從某處經過」
[00:03:45.520 --> 00:03:48.720]  「因為阿蘭人嚇到那裡去了」
[00:03:48.720 --> 00:03:53.040]  「以色列王派人到神人告訴他的地方去」
[00:03:53.040 --> 00:03:54.560]  「神人警告他」
[00:03:54.560 --> 00:03:57.280]  「他就在那裡有所防備」
[00:03:57.280 --> 00:03:59.160]  「不止一兩次」
[00:03:59.160 --> 00:04:02.040]  「阿蘭王因這是心裡氣憤」
[00:04:02.040 --> 00:04:03.560]  「照了神僕來」
[00:04:03.560 --> 00:04:04.960]  「對他們說」
[00:04:04.960 --> 00:04:08.040]  「我們當中有誰幫助以色列王」
[00:04:08.040 --> 00:04:10.720]  「你們不告訴我嗎?」
[00:04:10.720 --> 00:04:12.200]  「有一個神僕說」
[00:04:12.200 --> 00:04:14.200]  「不,我主,我王」
[00:04:14.200 --> 00:04:15.800]  「只有以色列中的」
[00:04:15.800 --> 00:04:19.920]  「先知以尼沙把王在臥房所說的話」
[00:04:19.920 --> 00:04:21.720]  「告訴以色列王」
[00:04:21.720 --> 00:04:22.520]  「王說」
[00:04:22.520 --> 00:04:25.120]  「你們去查看他在哪裡」
[00:04:25.120 --> 00:04:27.320]  「我好派人去捉拿他」
[00:04:27.320 --> 00:04:29.120]  「有人告訴王說」
[00:04:29.120 --> 00:04:31.400]  「看哪,他在多丹」
[00:04:31.400 --> 00:04:35.320]  「王就派遣車馬和大軍往那裡去」
[00:04:35.320 --> 00:04:36.920]  「夜間他們到了」
[00:04:36.920 --> 00:04:38.720]  「圍困那城」
[00:04:38.720 --> 00:04:41.720]  「神人的僕人清早起來出去」
[00:04:41.720 --> 00:04:45.520]  「看哪,車馬、軍兵圍困了城」
[00:04:45.520 --> 00:04:47.320]  「僕人對神人說」
[00:04:47.320 --> 00:04:49.120]  「不好了,我主」
[00:04:49.120 --> 00:04:50.920]  「我們該怎麼辦呢?」
[00:04:50.920 --> 00:04:52.520]  「神人說」
[00:04:52.520 --> 00:04:53.920]  「不要懼怕」
[00:04:53.920 --> 00:04:55.920]  「因為與我們同在的」
[00:04:55.920 --> 00:04:58.520]  「比與他們同在的更多」
[00:04:58.520 --> 00:05:00.520]  「以尼沙禱告說」
[00:05:00.520 --> 00:05:03.320]  「耶和華求你看他的眼目」
[00:05:03.320 --> 00:05:05.120]  「使他能看見」
[00:05:05.120 --> 00:05:08.120]  「耶和華開了這年輕人的眼目」
[00:05:08.120 --> 00:05:09.720]  「他就看見了」
[00:05:09.720 --> 00:05:15.320]  「看哪,滿山有火焰車圍繞以尼沙」
[00:05:15.320 --> 00:05:18.320]  「雅蘭人下到以尼沙那裡」
[00:05:18.320 --> 00:05:20.920]  「以尼沙向耶和華禱告說」
[00:05:20.920 --> 00:05:22.720]  「求你擊打這國」
[00:05:22.720 --> 00:05:24.920]  「使他們眼目失明」
[00:05:24.920 --> 00:05:28.320]  「耶和華就照以尼沙的話擊打他們」
[00:05:28.320 --> 00:05:30.320]  「使他們眼目失明」
[00:05:30.320 --> 00:05:33.320]  「以尼沙對他們說」
[00:05:33.320 --> 00:05:36.520]  「這不是那條路,也不是那座城」
[00:05:36.520 --> 00:05:38.120]  「你們跟我走」
[00:05:38.120 --> 00:05:41.720]  「我必領你們到你們要尋找的人那裡」
[00:05:41.720 --> 00:05:45.320]  「於是他領他們到了撒瑪利亞」
[00:05:45.320 --> 00:05:47.120]  「他們進了撒瑪利亞」
[00:05:47.120 --> 00:05:48.320]  「以尼沙說」
[00:05:48.320 --> 00:05:51.520]  「耶和華求你開這些人的眼目」
[00:05:51.520 --> 00:05:53.520]  「使他們能看見」
[00:05:53.520 --> 00:05:55.520]  「耶和華開了他們的眼目」
[00:05:55.520 --> 00:05:57.320]  「他們就看見了」
[00:05:57.320 --> 00:06:00.720]  「看哪,是在撒瑪利亞城中」
[00:06:00.720 --> 00:06:02.520]  「以色列王看見他們」
[00:06:02.520 --> 00:06:04.320]  「就對以尼沙說」
[00:06:04.320 --> 00:06:07.920]  「我父啊,我真的可以擊殺他們嗎?」
[00:06:07.920 --> 00:06:10.320]  「他說不可擊殺」
[00:06:10.320 --> 00:06:12.920]  「這些人豈是你用刀用弓」
[00:06:12.920 --> 00:06:14.920]  「老來給你擊殺的呢?」
[00:06:14.920 --> 00:06:17.920]  「當在他們面前擺設飲食」
[00:06:17.920 --> 00:06:19.320]  「給他們吃喝」
[00:06:19.320 --> 00:06:22.320]  「讓他們回到他們主人那裡」
[00:06:22.320 --> 00:06:25.520]  「王為他們預備了盛大的宴食」
[00:06:25.520 --> 00:06:27.320]  「他們吃喝完了」
[00:06:27.320 --> 00:06:30.520]  「王就送他們回到他們主人那裡」
[00:06:30.520 --> 00:06:32.720]  「此後,雅蘭的軍隊」
[00:06:32.720 --> 00:06:35.120]  「不再侵犯以色列地了」
[00:06:35.120 --> 00:06:36.720]  「我們從低頭禱告」
[00:06:37.720 --> 00:06:40.720]  「天父上帝,祢是一個大能的神」
[00:06:40.720 --> 00:06:43.720]  「祢是一個無所不能的神」
[00:06:43.720 --> 00:06:45.720]  「過往祢如何在以色列人身上」
[00:06:45.720 --> 00:06:48.320]  「去保護他們,引領他們」
[00:06:48.320 --> 00:06:51.320]  「今天祢也要去保護我們,引領我們」
[00:06:51.320 --> 00:06:52.920]  「求天父,祢同我們同在」
[00:06:52.920 --> 00:06:55.120]  「願聖靈在我們心裡工作」
[00:06:55.120 --> 00:06:58.120]  「讓今天的經文成為我們的提醒」
[00:06:58.120 --> 00:06:59.720]  「成為我們的幫助」
[00:06:59.720 --> 00:07:01.120]  「我們這樣祈禱交托」
[00:07:01.120 --> 00:07:03.120]  「奉耶穌基督的名祈求」
[00:07:03.120 --> 00:07:04.120]  「阿們」
[00:07:04.120 --> 00:07:07.520]  說說這本書的背景
[00:07:07.520 --> 00:07:12.520]  當時大約在公元前800年左右
[00:07:12.520 --> 00:07:14.720]  雅蘭王是誰呢?
[00:07:14.720 --> 00:07:17.120]  雅蘭王即是敘利亞王
[00:07:17.120 --> 00:07:22.920]  雅蘭王和以色列國常常有爭戰
[00:07:22.920 --> 00:07:25.920]  可以說是以色列的敵人
[00:07:25.920 --> 00:07:32.120]  這次雅蘭王又想設計攻打以色列國
[00:07:32.120 --> 00:07:36.120]  當他們知道以色列軍隊可能會在這裡經過
[00:07:36.120 --> 00:07:38.120]  便設下埋伏
[00:07:38.120 --> 00:07:41.120]  我們看到經文沒有提及地點
[00:07:41.120 --> 00:07:42.520]  只是某處某處
[00:07:42.520 --> 00:07:44.120]  即是地點不重要
[00:07:44.120 --> 00:07:45.120]  重要的是甚麼呢?
[00:07:45.120 --> 00:07:47.120]  重要的是埋伏
[00:07:47.120 --> 00:07:49.720]  是一個陷阱
[00:07:49.720 --> 00:07:51.320]  是意識形態估不到的
[00:07:51.320 --> 00:07:52.320]  預計不到的
[00:07:52.320 --> 00:07:53.720]  不知道會發生甚麼事
[00:07:53.720 --> 00:07:55.520]  不過很有趣
[00:07:55.520 --> 00:07:58.120]  雖然這是一個陷阱
[00:07:58.120 --> 00:07:59.720]  是預計不到的事情
[00:07:59.720 --> 00:08:04.120]  但卻有人通風報信給以色列人
[00:08:04.120 --> 00:08:07.120]  令以色列軍隊有所防範
[00:08:07.120 --> 00:08:12.120]  經文形容通風報信的人
[00:08:12.120 --> 00:08:13.120]  稱為「神人」
[00:08:13.120 --> 00:08:16.120]  其實是指以利沙才知道
[00:08:16.120 --> 00:08:18.520]  另外經文很有趣
[00:08:18.520 --> 00:08:23.120]  它說以色列王派人到神人告訴他的地方
[00:08:23.120 --> 00:08:26.120]  既然知道那是一個陷阱
[00:08:26.120 --> 00:08:27.520]  避開他便可以
[00:08:27.520 --> 00:08:31.520]  為何還要派人去看看呢?
[00:08:31.520 --> 00:08:34.520]  還有「神人警告他
[00:08:34.520 --> 00:08:36.520]  他就在那裡有所防備
[00:08:36.520 --> 00:08:38.520]  不止一兩次」
[00:08:38.520 --> 00:08:43.520]  其實它不只是指以色列軍隊去看看那裡
[00:08:43.520 --> 00:08:44.520]  是否真的陷阱
[00:08:44.520 --> 00:08:46.520]  究竟神人有沒有陷害他
[00:08:46.520 --> 00:08:49.520]  其實是指以色列人帶齊軍馬
[00:08:49.520 --> 00:08:51.520]  去偷襲雅蘭軍
[00:08:51.520 --> 00:08:55.520]  殺死雅蘭軍一個措手不及
[00:08:55.520 --> 00:08:58.520]  以色列人不止避開了
[00:08:58.520 --> 00:09:02.520]  雅蘭人和雅蘭王設的陷阱
[00:09:02.520 --> 00:09:04.520]  還要反擊
[00:09:04.520 --> 00:09:07.520]  因此雅蘭王才會這麼憤怒
[00:09:07.520 --> 00:09:08.520]  憤怒得拍桌子
[00:09:08.520 --> 00:09:10.520]  要找誰通風報信
[00:09:10.520 --> 00:09:11.520]  誰厭棄
[00:09:11.520 --> 00:09:13.520]  洩露了行蹤
[00:09:13.520 --> 00:09:18.520]  以色列王和雅蘭王
[00:09:18.520 --> 00:09:20.520]  或者以色列人和雅蘭人
[00:09:20.520 --> 00:09:21.520]  爭戰了多時
[00:09:21.520 --> 00:09:24.520]  雅蘭王安裝了一個陷阱
[00:09:24.520 --> 00:09:27.520]  去攻擊以色列人
[00:09:27.520 --> 00:09:30.520]  但上帝卻是透過以利沙先知
[00:09:30.520 --> 00:09:32.520]  去提醒以色列人
[00:09:32.520 --> 00:09:34.520]  不止避開了陷阱
[00:09:34.520 --> 00:09:36.520]  還可以反擊
[00:09:36.520 --> 00:09:40.520]  為何可以這樣反擊呢
[00:09:40.520 --> 00:09:43.520]  我相信因為以色列人是一班屬神的人
[00:09:43.520 --> 00:09:45.520]  屬神的人
[00:09:45.520 --> 00:09:47.520]  神會保護他們
[00:09:47.520 --> 00:09:49.520]  會指引他們
[00:09:49.520 --> 00:09:50.520]  弟子們
[00:09:50.520 --> 00:09:52.520]  我們作為基督徒
[00:09:52.520 --> 00:09:55.520]  我們都面對很多困難和挑戰
[00:09:55.520 --> 00:09:57.520]  基督徒沒有免疫能力
[00:09:57.520 --> 00:09:59.520]  基督徒不一定
[00:09:59.520 --> 00:10:01.520]  所有事事如意
[00:10:01.520 --> 00:10:02.520]  順順利利
[00:10:02.520 --> 00:10:04.520]  我們都會有很多困難
[00:10:04.520 --> 00:10:07.520]  甚至有些困難我們都預計不到
[00:10:07.520 --> 00:10:11.520]  很多挑戰都不是我們預計到的
[00:10:11.520 --> 00:10:12.520]  弟子們
[00:10:12.520 --> 00:10:13.520]  希望你們相信
[00:10:13.520 --> 00:10:14.520]  屬神的人
[00:10:14.520 --> 00:10:16.520]  神會指引他們
[00:10:16.520 --> 00:10:17.520]  和提醒他們
[00:10:17.520 --> 00:10:20.520]  如何可以離開困難
[00:10:20.520 --> 00:10:22.520]  不止離開困難
[00:10:22.520 --> 00:10:24.520]  甚至可以反擊
[00:10:24.520 --> 00:10:27.520]  在困境裡不一定捱打
[00:10:27.520 --> 00:10:29.520]  但問題是
[00:10:29.520 --> 00:10:33.520]  如何才可以聽到上帝的提醒呢
[00:10:33.520 --> 00:10:34.520]  簡單來說
[00:10:34.520 --> 00:10:36.520]  如何收到風呢
[00:10:36.520 --> 00:10:39.520]  如何聽到上帝的聲音呢
[00:10:39.520 --> 00:10:42.520]  聖經說以利沙是神人
[00:10:42.520 --> 00:10:44.520]  神人即是甚麼
[00:10:44.520 --> 00:10:46.520]  接近神的人
[00:10:46.520 --> 00:10:48.520]  有時我們開玩笑地說
[00:10:48.520 --> 00:10:50.520]  這個就是接近神的男人
[00:10:50.520 --> 00:10:52.520]  但這個不是
[00:10:52.520 --> 00:10:54.520]  這個真是和上帝很親近的人
[00:10:54.520 --> 00:10:56.520]  我不知道你們認不認識以利沙
[00:10:56.520 --> 00:10:59.520]  其實以利沙本身是一位農夫
[00:10:59.520 --> 00:11:00.520]  耕田的
[00:11:00.520 --> 00:11:01.520]  不過他不是一般農夫
[00:11:01.520 --> 00:11:03.520]  他是一位很有錢的農夫
[00:11:03.520 --> 00:11:05.520]  他是地主
[00:11:05.520 --> 00:11:10.520]  以利沙的師父叫做以利亞
[00:11:10.520 --> 00:11:14.520]  以利亞被上帝接走的時候
[00:11:14.520 --> 00:11:16.520]  師父問以利沙
[00:11:16.520 --> 00:11:18.520]  現在走了 你想要甚麼
[00:11:18.520 --> 00:11:20.520]  以利亞求甚麼
[00:11:20.520 --> 00:11:23.520]  他說求上帝感動以利亞的靈
[00:11:23.520 --> 00:11:25.520]  加倍感動自己
[00:11:25.520 --> 00:11:26.520]  他求的是甚麼
[00:11:26.520 --> 00:11:29.520]  他說求的是神的同在
[00:11:29.520 --> 00:11:30.520]  所以你見到
[00:11:30.520 --> 00:11:33.520]  以利沙是一個很渴慕神同在的人
[00:11:33.520 --> 00:11:36.520]  一個渴慕神同在的人
[00:11:36.520 --> 00:11:38.520]  他會聽到上帝的聲音
[00:11:38.520 --> 00:11:41.520]  收到風 收到上帝的提醒
[00:11:41.520 --> 00:11:44.520]  能夠敏銳到上帝的聲音
[00:11:44.520 --> 00:11:46.520]  大約兩年前
[00:11:46.520 --> 00:11:50.520]  我和我的哥哥姐姐去了一個退修營
[00:11:50.520 --> 00:11:53.520]  哥哥姐姐已經很大了
[00:11:53.520 --> 00:11:55.520]  已經在工作了
[00:11:55.520 --> 00:11:57.520]  可能將來你們也會
[00:11:57.520 --> 00:11:59.520]  不夠的將來
[00:11:59.520 --> 00:12:01.520]  (笑)
[00:12:01.520 --> 00:12:04.520]  你們會升到初職團契
[00:12:04.520 --> 00:12:06.520]  叫做Exit團契
[00:12:06.520 --> 00:12:09.520]  是一個退修營
[00:12:09.520 --> 00:12:11.520]  退修營是安靜的
[00:12:11.520 --> 00:12:13.520]  去和親近的親人住
[00:12:13.520 --> 00:12:16.520]  突然間親近的親人退修的時候
[00:12:16.520 --> 00:12:18.520]  突然間有個弟兄打給我
[00:12:18.520 --> 00:12:20.520]  其實他先WhatsApp我
[00:12:20.520 --> 00:12:22.520]  但我沒有看WhatsApp
[00:12:22.520 --> 00:12:23.520]  因為他在親近親人
[00:12:23.520 --> 00:12:25.520]  他專心靈修
[00:12:25.520 --> 00:12:27.520]  但他後來打給我
[00:12:27.520 --> 00:12:29.520]  他說Esther你在哪裏
[00:12:29.520 --> 00:12:30.520]  我說我在靈修
[00:12:30.520 --> 00:12:32.520]  我在營地裏
[00:12:32.520 --> 00:12:34.520]  他說可否馬上見你
[00:12:34.520 --> 00:12:37.520]  因為我見到上帝的榮耀
[00:12:37.520 --> 00:12:38.520]  他跟我說
[00:12:38.520 --> 00:12:39.520]  我很想你跟我解釋一下
[00:12:39.520 --> 00:12:42.520]  究竟我是否真的見到上帝的榮耀
[00:12:42.520 --> 00:12:44.520]  我馬上回應這位年青人
[00:12:44.520 --> 00:12:46.520]  馬上找他
[00:12:46.520 --> 00:12:48.520]  我見到他的時候
[00:12:48.520 --> 00:12:50.520]  他跟我說很感動
[00:12:50.520 --> 00:12:51.520]  很感動
[00:12:51.520 --> 00:12:52.520]  在安靜的裏面
[00:12:52.520 --> 00:12:54.520]  他覺得上帝和他同在
[00:12:54.520 --> 00:12:56.520]  他覺得見到上帝的榮耀
[00:12:56.520 --> 00:12:58.520]  他說見到一塊環發光
[00:12:58.520 --> 00:13:00.520]  但我去到的時候
[00:13:00.520 --> 00:13:02.520]  那塊榮耀已經飄走了
[00:13:02.520 --> 00:13:03.520]  我看不到
[00:13:03.520 --> 00:13:05.520]  我跟這位年青人說
[00:13:05.520 --> 00:13:07.520]  其實是否上帝的榮耀
[00:13:07.520 --> 00:13:08.520]  我真的不太知道
[00:13:08.520 --> 00:13:10.520]  不過我肯定
[00:13:10.520 --> 00:13:12.520]  在這個過程裏面
[00:13:12.520 --> 00:13:14.520]  上帝和你靠得很近
[00:13:14.520 --> 00:13:16.520]  其實這位哥哥
[00:13:16.520 --> 00:13:17.520]  這位弟兄
[00:13:17.520 --> 00:13:20.520]  他為了前路有很多的掙扎
[00:13:20.520 --> 00:13:22.520]  究竟繼續讀書好嗎
[00:13:22.520 --> 00:13:24.520]  他正在工作
[00:13:24.520 --> 00:13:26.520]  但他是否應該辭職進修
[00:13:26.520 --> 00:13:27.520]  增值自己好嗎
[00:13:27.520 --> 00:13:29.520]  還是繼續工作好呢
[00:13:29.520 --> 00:13:33.520]  他有很多的前路很迷惘
[00:13:33.520 --> 00:13:34.520]  他也不知道怎樣好
[00:13:34.520 --> 00:13:36.520]  他也很期望
[00:13:36.520 --> 00:13:37.520]  在退休裏
[00:13:37.520 --> 00:13:39.520]  上帝能夠給他智能
[00:13:39.520 --> 00:13:41.520]  他帶了一個學悟上帝的心
[00:13:41.520 --> 00:13:43.520]  以致上帝和他靠得很近
[00:13:43.520 --> 00:13:45.520]  以致他在神的裏面
[00:13:45.520 --> 00:13:47.520]  他感受到神的同在
[00:13:47.520 --> 00:13:49.520]  以致他不再擔心
[00:13:49.520 --> 00:13:51.520]  究竟前路是怎樣
[00:13:51.520 --> 00:13:52.520]  因為他在神的裏面
[00:13:52.520 --> 00:13:54.520]  有一個平安
[00:13:54.520 --> 00:13:56.520]  是的 弟兄姊妹
[00:13:56.520 --> 00:13:59.520]  困難也是我們會面對的事情
[00:13:59.520 --> 00:14:00.520]  是嗎
[00:14:00.520 --> 00:14:02.520]  像你們這樣
[00:14:02.520 --> 00:14:04.520]  你們也有很多不容易的事情
[00:14:04.520 --> 00:14:07.520]  縱然你們是初中的弟兄姊妹
[00:14:07.520 --> 00:14:09.520]  你們有做不完的功課
[00:14:09.520 --> 00:14:10.520]  是嗎
[00:14:10.520 --> 00:14:12.520]  交不完的項目
[00:14:12.520 --> 00:14:14.520]  還有考不完的試
[00:14:14.520 --> 00:14:15.520]  是嗎
[00:14:15.520 --> 00:14:18.520]  好像每天都有事情要做
[00:14:18.520 --> 00:14:20.520]  就算星期六、日
[00:14:20.520 --> 00:14:22.520]  也要預備下星期上學的事情
[00:14:22.520 --> 00:14:24.520]  每天都有很多事情
[00:14:24.520 --> 00:14:27.520]  可能這些事情也令我們有很大壓力
[00:14:27.520 --> 00:14:28.520]  有很多的擔心
[00:14:28.520 --> 00:14:29.520]  鼓勵你們弟兄姊妹
[00:14:29.520 --> 00:14:31.520]  多多去靈修
[00:14:31.520 --> 00:14:33.520]  多多親近天父
[00:14:33.520 --> 00:14:34.520]  你怎樣學悟天父
[00:14:34.520 --> 00:14:36.520]  天父就會跟你親近
[00:14:36.520 --> 00:14:38.520]  天父就會跟你說話
[00:14:38.520 --> 00:14:42.520]  當然不等於你跟天父親近
[00:14:42.520 --> 00:14:43.520]  天父會告訴你
[00:14:43.520 --> 00:14:45.520]  接下來考試出的題目是什麼
[00:14:45.520 --> 00:14:47.520]  以致你避開了
[00:14:47.520 --> 00:14:48.520]  不一定的
[00:14:48.520 --> 00:14:51.520]  不過我相信天父真的會賜你力量
[00:14:51.520 --> 00:14:53.520]  賜你平安的心
[00:14:53.520 --> 00:14:55.520]  甚至會讓你看到出路
[00:14:55.520 --> 00:14:57.520]  我們繼續看下去
[00:14:57.520 --> 00:14:59.520]  當雅蘭王很生氣
[00:14:59.520 --> 00:15:01.520]  找找究竟是誰的艷仔
[00:15:01.520 --> 00:15:03.520]  十二節這樣說
[00:15:03.520 --> 00:15:09.520]  把王在臥房所說的話告訴以色列王
[00:15:09.520 --> 00:15:12.520]  如果有一個人在臥房
[00:15:12.520 --> 00:15:15.520]  臥房即是說皇宮的睡房
[00:15:15.520 --> 00:15:18.520]  聽到的事情就告訴以色列王
[00:15:18.520 --> 00:15:20.520]  當然不是說
[00:15:20.520 --> 00:15:22.520]  以利沙是否躲在皇宮
[00:15:22.520 --> 00:15:26.520]  在皇帝的睡房裡偷聽軍事秘密
[00:15:26.520 --> 00:15:27.520]  不是這個意思
[00:15:27.520 --> 00:15:29.520]  臥房只是指秘密
[00:15:30.520 --> 00:15:35.520]  相信以利沙也未必真的偷聽到什麼秘密
[00:15:35.520 --> 00:15:38.520]  而是因為以利沙是一個跟上帝很近的人
[00:15:38.520 --> 00:15:40.520]  很學武神童座的人
[00:15:40.520 --> 00:15:44.520]  上帝是告訴以利沙知道這件事情
[00:15:44.520 --> 00:15:48.520]  當雅蘭王知道原來就是以利沙
[00:15:48.520 --> 00:15:51.520]  這個先知就把我的東西爆了出去
[00:15:51.520 --> 00:15:52.520]  而這個先知在哪裡呢
[00:15:52.520 --> 00:15:54.520]  在以利沙當時是墮彈
[00:15:54.520 --> 00:15:57.520]  馬上派人去捉他
[00:15:57.520 --> 00:15:59.520]  看回經文
[00:15:59.520 --> 00:16:02.520]  雅蘭王派什麼人去捉以利沙
[00:16:02.520 --> 00:16:06.520]  他說派車馬和大軍
[00:16:06.520 --> 00:16:11.520]  原文直接翻譯是馬和車和重軍
[00:16:11.520 --> 00:16:15.520]  你不要聽馬和車好像很簡單的事情
[00:16:15.520 --> 00:16:17.520]  其實在當時來說
[00:16:17.520 --> 00:16:21.520]  馬和車已經是最先進的軍事武器
[00:16:21.520 --> 00:16:28.520]  即是說雅蘭王派重兵去捉以利沙
[00:16:28.520 --> 00:16:29.520]  很厲害
[00:16:29.520 --> 00:16:33.520]  就好像有一天有人在超級市場偷東西
[00:16:33.520 --> 00:16:36.520]  竟然派Iron Man去捉他
[00:16:36.520 --> 00:16:37.520]  是不是很厲害
[00:16:37.520 --> 00:16:39.520]  類似這樣
[00:16:39.520 --> 00:16:41.520]  是很大陣仗
[00:16:41.520 --> 00:16:46.520]  重兵最先進的軍事武器要捉以利沙先知
[00:16:46.520 --> 00:16:49.520]  而且已經是晚上了
[00:16:49.520 --> 00:16:51.520]  圍困著城市
