
[00:00:00.000 --> 00:00:02.000]  各位主人,早安!
[00:05:33.000 --> 00:05:36.000]  看啊!有個名叫撒該的人,
[00:05:36.000 --> 00:05:39.000]  是個稅利長,很富有。
[00:05:39.000 --> 00:05:43.000]  他想看看耶穌是個怎樣的人,
[00:05:43.000 --> 00:05:45.000]  可是他身材矮小,
[00:05:45.000 --> 00:05:48.000]  在群眾當中無法看到耶穌,
[00:05:48.000 --> 00:05:54.000]  於是他跑到前後,爬上一棵無花果桑樹,
[00:05:54.000 --> 00:05:56.000]  要看耶穌。
[00:05:56.000 --> 00:05:59.000]  因為耶穌就要從那裡經過,
[00:05:59.000 --> 00:06:03.000]  耶穌來到那地方,抬頭一看,對他說,
[00:06:03.000 --> 00:06:08.000]  撒該快下來,今天我要住在你家裡。
[00:06:08.000 --> 00:06:10.000]  6至10節
[00:06:10.000 --> 00:06:13.000]  撒該連望下來,昏昏起起接待耶穌,
[00:06:13.000 --> 00:06:17.000]  大家看見他咕咕隆隆發怨言說,
[00:06:17.000 --> 00:06:20.000]  他竟然到一個罪人的家裡住宿,
[00:06:20.000 --> 00:06:24.000]  撒該站著對主說,主啊,請控,
[00:06:24.000 --> 00:06:27.000]  我要把我的一半的產業送給窮人,
[00:06:27.000 --> 00:06:32.000]  我如果敲詐過誰,就償還他四倍。
[00:06:32.000 --> 00:06:37.000]  耶穌談論他說,今天救恩臨到這家裡了,
[00:06:37.000 --> 00:06:40.000]  因為他也是阿伯拉罕的子孫,
[00:06:40.000 --> 00:06:46.000]  人子來,正要尋找拯救喪亡的人。
[00:06:46.000 --> 00:06:50.000]  很短的一段10節經文,
[00:06:50.000 --> 00:06:52.000]  故事的一開始,
[00:06:52.000 --> 00:06:56.000]  耶穌進入耶利哥,要經過這個地方,
[00:06:56.000 --> 00:07:01.000]  第18章,耶穌正正醫好一個黑人,
[00:07:01.000 --> 00:07:06.000]  天生看不到東西的人,
[00:07:06.000 --> 00:07:09.000]  當他醫好這個人之後,
[00:07:09.000 --> 00:07:12.000]  很多人跟著他,擁抱著他。
[00:07:12.000 --> 00:07:15.000]  第二節,原文有一個漢,
[00:07:15.000 --> 00:07:20.000]  所以我揀選了《新學院》譯本,
[00:07:20.000 --> 00:07:22.000]  就像一個spotlight,
[00:07:22.000 --> 00:07:25.000]  一個焦點放在了撒該這個人身上,
[00:07:25.000 --> 00:07:28.000]  從耶穌的身上轉移到撒該,
[00:07:28.000 --> 00:07:31.000]  看看撒該是一個怎樣的人。
[00:07:31.000 --> 00:07:35.000]  路加形容撒該是一個瑞麗,
[00:07:35.000 --> 00:07:37.000]  而且是一個很有錢的人。
[00:07:37.000 --> 00:07:42.000]  其實耶利哥城本身是一個很繁華的商業城市,
[00:07:42.000 --> 00:07:47.000]  以出產香油為主,
[00:07:47.000 --> 00:07:51.000]  很香的精油類似。
[00:07:51.000 --> 00:07:53.000]  所以當你想想,
[00:07:53.000 --> 00:07:56.000]  撒該在城內做一個瑞麗像,
[00:07:56.000 --> 00:07:59.000]  而當時負責收瑞,
[00:07:59.000 --> 00:08:02.000]  將瑞給羅馬帝國,
[00:08:02.000 --> 00:08:04.000]  因為當時是被羅馬帝國統治,
[00:08:04.000 --> 00:08:06.000]  整個巴勒斯坦地方,
[00:08:06.000 --> 00:08:09.000]  而那個瑞沒有我們現在那麼清晰,
[00:08:09.000 --> 00:08:12.000]  要交什麼瑞,一項一項列清楚,
[00:08:12.000 --> 00:08:14.000]  有多少百分比,不是的,
[00:08:14.000 --> 00:08:18.000]  瑞收就是那些瑞利喜歡收多少瑞就收多少瑞,
[00:08:18.000 --> 00:08:22.000]  今天可能收幾項瑞,
[00:08:22.000 --> 00:08:24.000]  明天可能要再加幾項瑞,
[00:08:24.000 --> 00:08:26.000]  只要他們想到的,
[00:08:26.000 --> 00:08:27.000]  他們就會去加,
[00:08:27.000 --> 00:08:32.000]  目的就是要榨取每一個人的金錢。
[00:08:32.000 --> 00:08:33.000]  所以你想想,
[00:08:33.000 --> 00:08:36.000]  那些瑞利其實就是羅馬帝國的爪牙,
[00:08:36.000 --> 00:08:38.000]  當我們收到瑞收之後,
[00:08:38.000 --> 00:08:41.000]  有一部分可以上繳給羅馬帝國,
[00:08:41.000 --> 00:08:44.000]  但有一部分可以自己吞掉,
[00:08:44.000 --> 00:08:46.000]  自己中飽私囊,
[00:08:46.000 --> 00:08:50.000]  所以薩蓋不單是瑞利,
[00:08:50.000 --> 00:08:52.000]  他還是瑞利長,
[00:08:52.000 --> 00:08:54.000]  他是頭兒,
[00:08:54.000 --> 00:08:56.000]  你想想他會有多少錢,
[00:08:56.000 --> 00:09:00.000]  我會想起小時候看卡通片,
[00:09:00.000 --> 00:09:02.000]  和老迪士尼的唐老鴨,
[00:09:02.000 --> 00:09:04.000]  他打開房門,
[00:09:04.000 --> 00:09:06.000]  跳進金幣裡游來游去,
[00:09:06.000 --> 00:09:08.000]  可能錢就是這麼多,
[00:09:09.000 --> 00:09:12.000]  他是一個很有錢的瑞利長,
[00:09:12.000 --> 00:09:16.000]  但聖經說他是一個很矮的人,
[00:09:16.000 --> 00:09:18.000]  身材很矮細的人,
[00:09:18.000 --> 00:09:20.000]  當耶利哥,
[00:09:20.000 --> 00:09:22.000]  耶穌進入耶利哥的時候,
[00:09:22.000 --> 00:09:24.000]  人們很想去看耶穌的時候,
[00:09:24.000 --> 00:09:28.000]  他找不到位置去肆虐去見耶穌,
[00:09:28.000 --> 00:09:30.000]  最後他竟然想到一個辦法,
[00:09:30.000 --> 00:09:34.000]  就是爬上無花果的桑樹去見耶穌,
[00:09:34.000 --> 00:09:36.000]  其實你想想,
[00:09:36.000 --> 00:09:38.000]  一個這麼有錢的人,
[00:09:38.000 --> 00:09:40.000]  如果現在這個世代,
[00:09:40.000 --> 00:09:42.000]  他應該有些保鑣,
[00:09:42.000 --> 00:09:44.000]  把人隔開,
[00:09:44.000 --> 00:09:46.000]  然後直接走進去見耶穌,
[00:09:46.000 --> 00:09:48.000]  但他沒有這樣做,
[00:09:48.000 --> 00:09:50.000]  他只是爬上那棵樹,
[00:09:50.000 --> 00:09:54.000]  你想想一個年紀不小的人,
[00:09:54.000 --> 00:09:56.000]  然後爬上那棵樹,
[00:09:56.000 --> 00:09:58.000]  很笨拙地,
[00:09:58.000 --> 00:10:00.000]  可能爬兩步跌一步,
[00:10:00.000 --> 00:10:02.000]  很辛苦地爬上那棵樹,
[00:10:02.000 --> 00:10:04.000]  為的只是想見耶穌這一面,
[00:10:04.000 --> 00:10:08.000]  當他要做這些事情的時候,
[00:10:08.000 --> 00:10:10.000]  你想想一個這麼有錢的人,
[00:10:10.000 --> 00:10:12.000]  為什麼要這樣做呢?
[00:10:12.000 --> 00:10:16.000]  究竟他除了很有錢之外,
[00:10:16.000 --> 00:10:18.000]  他內心的世界是怎樣呢?
[00:10:18.000 --> 00:10:20.000]  或者我們試試
[00:10:20.000 --> 00:10:22.000]  墮入薩戈的內心世界,
[00:10:22.000 --> 00:10:24.000]  我們想想究竟他
[00:10:24.000 --> 00:10:28.000]  和身邊的人的關係是怎樣?
[00:10:28.000 --> 00:10:30.000]  會不會都是很仁愛,
[00:10:30.000 --> 00:10:32.000]  仁見仁愛,車見車載?
[00:10:32.000 --> 00:10:34.000]  不會吧?
[00:10:34.000 --> 00:10:36.000]  因為下文再讀下去的時候,
[00:10:36.000 --> 00:10:38.000]  你會知道那些人其實不喜歡他,
[00:10:38.000 --> 00:10:40.000]  覺得他是一個罪人,
[00:10:40.000 --> 00:10:44.000]  覺得他是一個不受歡迎的人物,
[00:10:44.000 --> 00:10:46.000]  可能在街頭見到他,
[00:10:46.000 --> 00:10:48.000]  街尾已經想扔他,
[00:10:48.000 --> 00:10:50.000]  或者他身邊真的有朋友,
[00:10:50.000 --> 00:10:52.000]  可能是一些走肉朋友,
[00:10:52.000 --> 00:10:54.000]  純粹因為他錢的緣故,
[00:10:54.000 --> 00:10:56.000]  而黏在他身上,
[00:10:56.000 --> 00:10:58.000]  希望有些利益,
[00:10:58.000 --> 00:11:00.000]  他內心可能是一個很空虛,
[00:11:00.000 --> 00:11:02.000]  很孤單的人,
[00:11:02.000 --> 00:11:04.000]  就好像在疫情裡面,
[00:11:04.000 --> 00:11:08.000]  有很多人其實不缺乏物資,
[00:11:08.000 --> 00:11:10.000]  但他們仍然很想有人關心,
[00:11:10.000 --> 00:11:12.000]  可能因為疫情的緣故,
[00:11:12.000 --> 00:11:14.000]  斷了很多外界的接觸,
[00:11:14.000 --> 00:11:16.000]  他其實很需要人關心他,
[00:11:16.000 --> 00:11:22.000]  原來人不是一定需要很多物質,
[00:11:22.000 --> 00:11:24.000]  物質確實是供應到我們一個安穩的生活,
[00:11:24.000 --> 00:11:26.000]  但原來物質不能夠填補
[00:11:26.000 --> 00:11:30.000]  我們內心世界的那種空虛,
[00:11:30.000 --> 00:11:34.000]  那種孤單,那種寂寞,
[00:11:34.000 --> 00:11:38.000]  撒該雖然不知道他為什麼這麼想見耶穌,
[00:11:38.000 --> 00:11:40.000]  但似乎他裡面有一份推動力,
[00:11:40.000 --> 00:11:44.000]  推動他去突破一些障礙,
[00:11:44.000 --> 00:11:46.000]  無論是他走進人群裡,
[00:11:46.000 --> 00:11:48.000]  其實人們很憎恨他,
[00:11:48.000 --> 00:11:50.000]  但他卻走進去,
[00:11:50.000 --> 00:11:52.000]  無論是他矮,
[00:11:52.000 --> 00:11:54.000]  要爬上一棵樹,
[00:11:54.000 --> 00:11:56.000]  不知能否見到耶穌,
[00:11:56.000 --> 00:11:58.000]  可能耶穌只是走過,
[00:11:58.000 --> 00:12:00.000]  根本看不到他,
[00:12:00.000 --> 00:12:02.000]  但他仍然要這樣去找耶穌,
[00:12:02.000 --> 00:12:04.000]  《原文》說,
[00:12:04.000 --> 00:12:06.000]  他想看看耶穌是什麼樣的人,
[00:12:06.000 --> 00:12:10.000]  「想」這個字本身是一個渴望,
[00:12:10.000 --> 00:12:14.000]  有一個很尋找,很想去找他,
[00:12:14.000 --> 00:12:16.000]  不是我們看到的中文譯本那麼簡單,
[00:12:16.000 --> 00:12:18.000]  不是我們想去看哪一個,
[00:12:18.000 --> 00:12:20.000]  不是我們去湊熱鬧,
[00:12:20.000 --> 00:12:22.000]  或者去看一些明星,
[00:12:22.000 --> 00:12:24.000]  他真的想去找耶穌,
[00:12:24.000 --> 00:12:28.000]  他可能帶著一個這麼厲害的人,
[00:12:28.000 --> 00:12:30.000]  這個連瞎子都能治療,
[00:12:30.000 --> 00:12:35.000]  究竟他能否在他身上找到答案呢?
[00:12:35.000 --> 00:12:38.000]  他很想知道耶穌是一個怎樣的人,
[00:12:38.000 --> 00:12:40.000]  「看」這個意思亦是一個觀察,
[00:12:40.000 --> 00:12:42.000]  注視他,
[00:12:42.000 --> 00:12:48.000]  你會看到他其實是很想在耶穌身上找到一個答案,
[00:12:48.000 --> 00:12:50.000]  所以他不介意別人取笑他,
[00:12:50.000 --> 00:12:54.000]  亦不介意他做一些令人恥笑的行為,
[00:12:54.000 --> 00:12:56.000]  就是爬上一棵樹,
[00:12:56.000 --> 00:13:01.000]  或者我們今天會否在薩哥的身上看到一些影子,
[00:13:01.000 --> 00:13:03.000]  無論他剛才所說的,
[00:13:03.000 --> 00:13:05.000]  在疫情裏面我們可能不缺物資,
[00:13:05.000 --> 00:13:07.000]  或者我們都缺物資,
[00:13:07.000 --> 00:13:09.000]  大家去到超級市場的時候,
[00:13:09.000 --> 00:13:11.000]  你會看到空空如也的貨架,
[00:13:11.000 --> 00:13:13.000]  不知道大家的心情會怎樣,
[00:13:13.000 --> 00:13:15.000]  不知道當大家還有物資的時候,
[00:13:15.000 --> 00:13:18.000]  是否還會一起去搜購,
[00:13:18.000 --> 00:13:21.000]  可能大家有不同的想法,
[00:13:21.000 --> 00:13:24.000]  但原來無論是我們在搜購物資也好,
[00:13:24.000 --> 00:13:28.000]  或者我們坐在家裏擔憂疫情也好,
[00:13:28.000 --> 00:13:31.000]  其實我們裏面都有一些缺陷,
[00:13:31.000 --> 00:13:35.000]  我們有沒有空間去沉澱一下,
[00:13:35.000 --> 00:13:38.000]  去看看我們裏面的情緒是甚麼呢?
[00:13:38.000 --> 00:13:42.000]  會否是過去我們很安穩的生活,
[00:13:42.000 --> 00:13:44.000]  我們一邊上班,
[00:13:44.000 --> 00:13:46.000]  工作帶給我們不單止安穩的收入,
[00:13:46.000 --> 00:13:48.000]  同樣帶給我們一定的社會地位,
[00:13:48.000 --> 00:13:50.000]  一定的價值,
[00:13:50.000 --> 00:13:53.000]  特別我記得有些姐妹的丈夫,
[00:13:53.000 --> 00:13:55.000]  因為工作的緣故要停業,
[00:13:55.000 --> 00:13:58.000]  被迫停業的那種不是在家工作,
[00:13:58.000 --> 00:14:00.000]  停了幾個月,
[00:14:00.000 --> 00:14:02.000]  其實很大壓力,
[00:14:02.000 --> 00:14:03.000]  也有很大焦慮,
[00:14:03.000 --> 00:14:06.000]  不單單是擔心家庭的經濟,
[00:14:06.000 --> 00:14:09.000]  以往他是一個負擔家庭經濟,
[00:14:09.000 --> 00:14:11.000]  是一個很有價值的人,
[00:14:11.000 --> 00:14:13.000]  很有成就,
[00:14:13.000 --> 00:14:15.000]  很有貢獻在這個家庭裏面,
[00:14:15.000 --> 00:14:18.000]  在家裏不知道何時開封,
[00:14:18.000 --> 00:14:20.000]  不知道何時可以復工,
[00:14:20.000 --> 00:14:22.000]  其實那種焦慮,那種不安,
[00:14:22.000 --> 00:14:25.000]  突然覺得自己好像沒有甚麼價值,
[00:14:25.000 --> 00:14:27.000]  又或者是我們,
[00:14:27.000 --> 00:14:32.000]  當小朋友要在家裏上網課的時候,
[00:14:32.000 --> 00:14:34.000]  你會發現,
[00:14:34.000 --> 00:14:36.000]  為何本來已經要做媽媽的角色,
[00:14:36.000 --> 00:14:38.000]  還要做老師的角色,
[00:14:38.000 --> 00:14:40.000]  又擔心他追不到進度,
[00:14:40.000 --> 00:14:44.000]  又或者是我們退休的一班老友記,
[00:14:44.000 --> 00:14:47.000]  本來很悠哉悠哉地過著退休生活,
[00:14:47.000 --> 00:14:50.000]  今天約這個,明天約那個,
[00:14:50.000 --> 00:14:52.000]  誰知突然之間甚麼都不可以做,
[00:14:52.000 --> 00:14:54.000]  只可以留在家裏,
[00:14:54.000 --> 00:14:56.000]  覺得很鬱悶,
[00:14:56.000 --> 00:14:59.000]  覺得不知道怎樣才算好,
[00:14:59.000 --> 00:15:01.000]  又很擔心自己會確診,
[00:15:01.000 --> 00:15:03.000]  但又很擔心出去了,
[00:15:03.000 --> 00:15:05.000]  又或者家人都不讓他出去,
[00:15:05.000 --> 00:15:08.000]  我們有些老友記不回來實體,
[00:15:08.000 --> 00:15:09.000]  不是他不想回來,
[00:15:09.000 --> 00:15:11.000]  是家人很擔心他,
[00:15:11.000 --> 00:15:13.000]  於是覺得不如你遲些再回來,
[00:15:13.000 --> 00:15:16.000]  那種很鬱悶,
[00:15:16.000 --> 00:15:19.000]  又或者是最近很多人移民,
[00:15:19.000 --> 00:15:22.000]  這期的移民很特別,
[00:15:22.000 --> 00:15:26.000]  很多人突然在你面前消失了,
[00:15:26.000 --> 00:15:28.000]  再WhatsApp你的時候,
[00:15:28.000 --> 00:15:30.000]  他已經告訴你我在哪個國家,
[00:15:30.000 --> 00:15:34.000]  我想他們有很多的考慮,
[00:15:34.000 --> 00:15:39.000]  但作為留在這裏收到這個WhatsApp的我們,
[00:15:39.000 --> 00:15:40.000]  我們會覺得,
[00:15:40.000 --> 00:15:43.000]  又走了一個,
[00:15:43.000 --> 00:15:45.000]  很多人不捨得,
[00:15:45.000 --> 00:15:47.000]  本來的關係是在延續,
[00:15:47.000 --> 00:15:49.000]  但突然間煞停了,
[00:15:49.000 --> 00:15:51.000]  雖然你說現在有視像,
[00:15:51.000 --> 00:15:53.000]  我們可以繼續在網絡世界去聯繫,
[00:15:53.000 --> 00:15:55.000]  但已經不同了,
[00:15:55.000 --> 00:15:58.000]  那種連一聲再見,
[00:15:58.000 --> 00:16:02.000]  告訴你我會移民的交代都沒有的時候,
[00:16:02.000 --> 00:16:05.000]  其實是帶給朋友,
[00:16:05.000 --> 00:16:09.000]  那種關係為何突然間會斷了呢?
[00:16:09.000 --> 00:16:12.000]  發生甚麼事呢?
[00:16:12.000 --> 00:16:14.000]  那種很不捨得,
[00:16:14.000 --> 00:16:16.000]  那種覺得,
[00:16:16.000 --> 00:16:19.000]  甚至可能有種被遺棄的感覺,
[00:16:19.000 --> 00:16:21.000]  或者我講得誇張一點,
[00:16:21.000 --> 00:16:24.000]  突然間他去了英國,
[00:16:24.000 --> 00:16:26.000]  我們是完全不知道,
[00:16:26.000 --> 00:16:29.000]  那種感覺是多麼難受,
[00:16:29.000 --> 00:16:30.000]  很多這些情緒,
[00:16:30.000 --> 00:16:33.000]  其實就是這兩三年裏浮現在我們的腦裏,
[00:16:33.000 --> 00:16:35.000]  但日子一路一路過,
[00:16:35.000 --> 00:16:37.000]  其實我們沒有時間去處理,
[00:16:37.000 --> 00:16:39.000]  沒有時間去想,
[00:16:39.000 --> 00:16:43.000]  我們都不知道自己裏面藏著那麼多感受,
[00:16:43.000 --> 00:16:45.000]  那麼多情緒,
[00:16:45.000 --> 00:16:47.000]  所以在疫情裏面,
[00:16:47.000 --> 00:16:51.000]  確實很多人都困在情緒抑鬱裏面,
[00:16:51.000 --> 00:16:55.000]  困在情緒困擾當中,
[00:16:55.000 --> 00:16:58.000]  我們有沒有去發現自己的情緒,
[00:16:58.000 --> 00:17:01.000]  我們有沒有發現情緒背後,
[00:17:01.000 --> 00:17:04.000]  其實我們的需要是甚麼,
[00:17:04.000 --> 00:17:07.000]  可能我們需要被關心,
[00:17:07.000 --> 00:17:10.000]  我們需要去跟人聯繫,
[00:17:10.000 --> 00:17:16.000]  我們有沒有去找到自己心底最需要的是甚麼,
[00:17:16.000 --> 00:17:21.000]  撒該可能都不太知道自己心底的尋索是甚麼,
[00:17:21.000 --> 00:17:23.000]  但他用行動去找耶穌,
[00:17:23.000 --> 00:17:25.000]  今天呢,
[00:17:25.000 --> 00:17:29.000]  我們今天找不找到自己裏面要甚麼,
[00:17:29.000 --> 00:17:32.000]  我們又會不會去尋找耶穌,
[00:17:32.000 --> 00:17:34.000]  我們看看第二方面,
[00:17:34.000 --> 00:17:36.000]  到第二方面,
[00:17:36.000 --> 00:17:40.000]  你會看到撒該不單去找耶穌,
[00:17:40.000 --> 00:17:42.000]  他找到耶穌,
[00:17:42.000 --> 00:17:45.000]  他和主結連,
[00:17:45.000 --> 00:17:47.000]  到五至七節,
[00:17:47.000 --> 00:17:50.000]  耶穌真的去到那個地方,
[00:17:50.000 --> 00:17:52.000]  在樹下抬頭一望,
[00:17:52.000 --> 00:17:54.000]  就叫撒該快點下來,
[00:17:54.000 --> 00:17:57.000]  我今天一定要去你家,
[00:17:57.000 --> 00:18:00.000]  那個人發出一個命令,
[00:18:00.000 --> 00:18:02.000]  耶穌一見到撒該,
[00:18:02.000 --> 00:18:04.000]  發出一個命令,
[00:18:04.000 --> 00:18:06.000]  不單叫他的名字,
[00:18:06.000 --> 00:18:07.000]  也發出一個命令,
[00:18:07.000 --> 00:18:10.000]  我今天要去你家住,
[00:18:10.000 --> 00:18:14.000]  是多麼神奇的一刻,
[00:18:14.000 --> 00:18:17.000]  我想這個是撒該想都沒想過,
[00:18:17.000 --> 00:18:20.000]  首先,我想很久沒有人會這樣,
[00:18:20.000 --> 00:18:23.000]  雖然那個語氣是命令的語氣,
[00:18:23.000 --> 00:18:25.000]  但我相信耶穌不是去罵撒該,
[00:18:25.000 --> 00:18:29.000]  喂,你為甚麼拿了人家那麼多錢,
[00:18:29.000 --> 00:18:31.000]  騙了人家那麼多錢,
[00:18:31.000 --> 00:18:33.000]  你是不是應該把錢還回來,
[00:18:33.000 --> 00:18:35.000]  還給人家,
[00:18:35.000 --> 00:18:39.000]  又或者你的錢全部都是不義之財,
[00:18:39.000 --> 00:18:41.000]  是不是去罵他,
[00:18:41.000 --> 00:18:43.000]  不是的,耶穌竟然說,
[00:18:43.000 --> 00:18:47.000]  我今天要去你家,
[00:18:47.000 --> 00:18:49.000]  是不是很突然,
[00:18:49.000 --> 00:18:51.000]  是不是很驚喜,
[00:18:51.000 --> 00:18:55.000]  對於撒該來說,超級驚喜,
[00:18:55.000 --> 00:18:57.000]  沒想過耶穌一見到他,
[00:18:57.000 --> 00:18:59.000]  就已經叫他的名字,
[00:18:59.000 --> 00:19:01.000]  原來我們的神,
[00:19:01.000 --> 00:19:05.000]  是一早已經認識我們,
[00:19:05.000 --> 00:19:08.000]  在詩篇139篇十六節,
[00:19:08.000 --> 00:19:10.000]  詩人有一句話這樣說,
[00:19:10.000 --> 00:19:12.000]  我未成形的體質,
[00:19:12.000 --> 00:19:14.000]  你的眼早已看見了,
[00:19:14.000 --> 00:19:16.000]  你所定的日子,
[00:19:16.000 --> 00:19:17.000]  我尚未到一日,
[00:19:17.000 --> 00:19:20.000]  都在你的冊子寫上了,
[00:19:20.000 --> 00:19:22.000]  這個詩人在說,
[00:19:22.000 --> 00:19:25.000]  原來當他未成形之前,
[00:19:25.000 --> 00:19:27.000]  一世之前,
[00:19:27.000 --> 00:19:31.000]  神的眼已經看見他的一生,
