
[00:00:00.000 --> 00:00:03.960]  今天宣講的講題是「少奧江湖」
[00:03:14.060 --> 00:03:18.060]  因你殺人流血,向國內的城
[00:03:18.060 --> 00:03:21.560]  並城中一切居民施行強暴
[00:03:21.560 --> 00:03:27.560]  雕刻的偶像,人將他刻出來,有什麼益處呢?
[00:03:27.560 --> 00:03:31.560]  鑄造的偶像就是虛幌的師傅
[00:03:31.560 --> 00:03:37.060]  製造者依靠這些偶像,有什麼益處呢?
[00:03:37.060 --> 00:03:44.560]  對木偶說聖氣,對這些石像說喜樂,哪人又何了?
[00:03:44.560 --> 00:03:47.560]  這個還能教訓人嗎?
[00:03:47.560 --> 00:03:53.060]  看來是包裹金銀的,其中毫無氣息
[00:03:53.060 --> 00:04:01.560]  唯耶和華在他聖殿中,全地的人都當在他面前肅敬靜默
[00:04:01.560 --> 00:04:03.560]  三章十七到十八字
[00:04:03.560 --> 00:04:11.560]  雖然無花樹不見,葡萄樹不結果,橄欖樹也不效力
[00:04:11.560 --> 00:04:17.560]  田地不出糧食,圈中絕了羊,棚內也沒有牛
[00:04:17.560 --> 00:04:25.060]  然而我要因耶和華寬恩,因救我的神起來
[00:04:25.060 --> 00:04:31.560]  此刻容讓我們開始正道之先,一起同心低頭有個禱告
[00:04:31.560 --> 00:04:37.060]  慈愛憐憫人的天父上帝,我們感謝你,我們讚美你
[00:04:37.060 --> 00:04:41.560]  從過去一直去施行拯救,到現在活在你恩典的當下
[00:04:41.560 --> 00:04:44.560]  以至將來再見主面的將來
[00:04:44.560 --> 00:04:49.060]  我們仍然是一直對我們不離不棄,拯救到底的神
[00:04:49.060 --> 00:04:55.060]  此時此刻更使我們分別為聖,能夠再次與耶穌基督相遇
[00:04:55.060 --> 00:05:00.060]  謙卑聆聽你的話語,去督責,去教導我們的生命
[00:05:00.060 --> 00:05:04.060]  謹記在我們每一個人的心中,立志一生去持守
[00:05:04.060 --> 00:05:09.060]  進行在生活上的見證,效法主耶穌基督的樣式
[00:05:09.060 --> 00:05:16.060]  願聖靈親自在我們中間運行,告別你僕人的口,成為你合用的氣命,流通的管子
[00:05:16.060 --> 00:05:19.060]  使道能清楚明白傾流你的話語
[00:05:19.060 --> 00:05:24.060]  也求聖靈親自打開每一位會眾屬你的心
[00:05:24.060 --> 00:05:31.060]  使道我們每一位都能領受你話語親切的督責,親切的教導,謹記在心中
[00:05:31.060 --> 00:05:36.060]  以上的禱告乃奉教主耶穌基督特性的名字而求,阿門
[00:05:36.060 --> 00:05:39.060]  領姐妹平安
[00:05:39.060 --> 00:05:45.060]  繼上次三八婦女節問過大家之後,今天又再一次想問問大家
[00:05:45.060 --> 00:05:49.060]  今天除了主日之外,還有什麼特別的日子?
[00:05:49.060 --> 00:05:51.060]  是的,沒錯,就是父親節
[00:05:51.060 --> 00:05:55.060]  循例我們也要跟父親說一句什麼?
[00:05:55.060 --> 00:05:58.060]  父親節快樂
[00:05:58.060 --> 00:06:01.060]  大家在座的各位父親快樂
[00:06:01.060 --> 00:06:05.060]  雖然父親節和母親節是不讓人紀念的
[00:06:05.060 --> 00:06:08.060]  但是我們也要紀念父親的身後
[00:06:08.060 --> 00:06:11.060]  我們也認識了一段日子
[00:06:11.060 --> 00:06:13.060]  大家都知道我為人很公平和公道
[00:06:13.060 --> 00:06:19.060]  所以今天的宣講一如既往是絕對跟父親節無關的
[00:06:19.060 --> 00:06:24.060]  我們的焦點仍然放在神話語的本身
[00:06:24.060 --> 00:06:26.060]  好了,言歸正傳
[00:06:26.060 --> 00:06:29.060]  大家看到這個講題
[00:06:29.060 --> 00:06:34.060]  不知道有沒有感覺到我有一點點悔改
[00:06:34.060 --> 00:06:40.060]  好了,起碼大家不用再用艱深的字去為難大家
[00:06:40.060 --> 00:06:42.060]  要大家不斷去消磨
[00:06:42.060 --> 00:06:44.060]  最起碼你看著這四個字,大家怎麼樣?
[00:06:44.060 --> 00:06:46.060]  你會懂得
[00:06:46.060 --> 00:06:51.060]  又或者或多或少你都會感受到那種意境
[00:06:51.060 --> 00:06:54.060]  不知道今天的講題大家看到之後
[00:06:54.060 --> 00:06:56.060]  不知道心裡面想起什麼
[00:06:56.060 --> 00:06:59.060]  可能大家都知道邵傲江湖
[00:06:59.060 --> 00:07:05.060]  不單止是金庸先生在《金學》裡面最通達、最透徹
[00:07:05.060 --> 00:07:11.060]  真實地去展現在江湖裡面的波譎雲詭的明爭暗鬥
[00:07:11.060 --> 00:07:16.060]  人踩人式的爭相位的生敬的較量
[00:07:16.060 --> 00:07:20.060]  簡直是我們現實中的寫照
[00:07:20.060 --> 00:07:25.060]  大家在江湖裡面的歷練裡面都讀了這麼久
[00:07:25.060 --> 00:07:30.060]  可能大家都知道所謂江湖險
[00:07:30.060 --> 00:07:32.060]  下一句是什麼?
[00:07:32.060 --> 00:07:34.060]  人心更險
[00:07:34.060 --> 00:07:41.060]  不單止淋漓盡致地去呈現了一幅宏大敘事殘酷的江湖觀
[00:07:41.060 --> 00:07:45.060]  另一邊相更是不禁令我們聯想到
[00:07:45.060 --> 00:07:50.060]  現今我們各人所身處的積長的江湖裡面
[00:07:50.060 --> 00:07:57.060]  以致我們所身處日光之下在社會上不同的江湖的處境
[00:07:57.060 --> 00:08:04.060]  往往都有令人一種人在江湖身不由己的納悶和慨嘆
[00:08:04.060 --> 00:08:10.060]  以及不斷被纏繞、內在揮之不退的迷思
[00:08:10.060 --> 00:08:11.060]  弟兄姊妹
[00:08:11.060 --> 00:08:19.060]  今天嘗試透過哈巴曲書一章到三章的部分節錄
[00:08:19.060 --> 00:08:21.060]  希望我們好好安靜
[00:08:21.060 --> 00:08:23.060]  開放我們的心靈
[00:08:23.060 --> 00:08:27.060]  去聆聽神話與對你的感動和教導
[00:08:27.060 --> 00:08:30.060]  在聖經宏大敘事的江湖觀
[00:08:30.060 --> 00:08:33.060]  考慮宣認跟隨神的我們
[00:08:33.060 --> 00:08:36.060]  是不是真的無法選擇呢?
[00:08:36.060 --> 00:08:42.060]  是不是整天都只有身不由己成為我們推搪的藉口呢?
[00:08:42.060 --> 00:08:46.060]  繼而不斷去挪移我們的信仰
[00:08:46.060 --> 00:08:49.060]  觸碰我們做人的良知
[00:08:49.060 --> 00:08:53.060]  以至挑戰我們做人應有的道德底線
[00:08:53.060 --> 00:08:56.060]  盛夏只是無奈地去接受
[00:08:56.060 --> 00:08:59.060]  唯心地去違曲求全呢?
[00:08:59.060 --> 00:09:04.060]  甚或只剩下愚忠或者愚孝式的對權力的忠誠
[00:09:04.060 --> 00:09:08.060]  趨炎附勢地去同罪合謀
[00:09:08.060 --> 00:09:09.060]  一同作惡呢?
[00:09:09.060 --> 00:09:15.060]  周旋參與在利益不義之中而作繭自縛
[00:09:15.060 --> 00:09:19.060]  或縱然我們去要面對經歷種種被欺壓
[00:09:19.060 --> 00:09:22.060]  被逼迫絕望的困境裏面
[00:09:22.060 --> 00:09:27.060]  看似神物不作聲任由不義去示弱橫行
[00:09:27.060 --> 00:09:30.060]  可能去到一個點已經灰到無朋友
[00:09:30.060 --> 00:09:36.060]  或者被絕望去籠罩長久以來一直都看不見出路
[00:09:36.060 --> 00:09:40.060]  但我們仍然是緊緊跟隨屬神的人
[00:09:40.060 --> 00:09:43.060]  是否仍然能夠堅信神的公義
[00:09:43.060 --> 00:09:47.060]  面對社會上各種不公義的情況出現的時候
[00:09:47.060 --> 00:09:52.060]  你仍然深信神一定是會親自去伸張
[00:09:52.060 --> 00:09:54.060]  親自去監察
[00:09:54.060 --> 00:09:59.060]  對你或者對這個社會施行終極憐憫的拯救
[00:09:59.060 --> 00:10:01.060]  去撥亂反正
[00:10:01.060 --> 00:10:03.060]  去以正視聽呢?
[00:10:03.060 --> 00:10:04.060]  頂姐妹
[00:10:04.060 --> 00:10:07.060]  這些信靠的試煉和經歷
[00:10:07.060 --> 00:10:12.060]  對你和我的生命究竟是有什麼意義呢?
[00:10:12.060 --> 00:10:17.060]  對你和我的信仰又有什麼提醒呢?
[00:10:17.060 --> 00:10:18.060]  頂姐妹
[00:10:18.060 --> 00:10:21.060]  我今天想向大家宣講的第一點是
[00:10:21.060 --> 00:10:25.060]  無語仰首向問天
[00:10:25.060 --> 00:10:29.060]  哈巴谷書的一章的一至四節
[00:10:29.060 --> 00:10:32.060]  我們選用的版本是聖經和合本的版本
[00:10:32.060 --> 00:10:36.060]  請聽我讀出神的話語
[00:10:36.060 --> 00:10:42.060]  先知哈巴谷所得的麥氏他說
[00:10:42.060 --> 00:10:44.060]  耶和華 我呼求你
[00:10:44.060 --> 00:10:45.060]  你不應運
[00:10:45.060 --> 00:10:47.060]  要到幾時呢?
[00:10:47.060 --> 00:10:49.060]  我因強暴哀求你
[00:10:49.060 --> 00:10:51.060]  你還不拯救
[00:10:51.060 --> 00:10:54.060]  你為何使我看見罪孽
[00:10:54.060 --> 00:10:58.060]  你為何看著姦污而不理呢?
[00:10:58.060 --> 00:11:01.060]  毀滅和強暴在我面前
[00:11:01.060 --> 00:11:05.060]  又起了爭端和相鬥的事
[00:11:05.060 --> 00:11:07.060]  因此律法放鬆
[00:11:07.060 --> 00:11:09.060]  功利也不顯明
[00:11:09.060 --> 00:11:11.060]  惡人為困義人
[00:11:11.060 --> 00:11:15.060]  所以功利顯然顛倒
[00:11:15.060 --> 00:11:16.060]  弟兄姊妹
[00:11:16.060 --> 00:11:20.060]  全卷哈巴谷書就只有三章
[00:11:20.060 --> 00:11:23.060]  合共就只有五十七節的經文
[00:11:23.060 --> 00:11:25.060]  但是短短的經文當中
[00:11:25.060 --> 00:11:30.060]  卻是只見了三種不同的題材
[00:11:30.060 --> 00:11:33.060]  有個人悲痛的哀歌
[00:11:33.060 --> 00:11:37.060]  有神諭式審判的宣告
[00:11:37.060 --> 00:11:40.060]  以至德性安慰的詩歌
[00:11:40.060 --> 00:11:43.060]  三種獨特而富有特色的結構
[00:11:43.060 --> 00:11:47.060]  是相互穿插互為補充
[00:11:47.060 --> 00:11:51.060]  就是在絕望裏有等候
[00:11:51.060 --> 00:11:54.060]  在審判裏有盼望
[00:11:54.060 --> 00:11:57.060]  在恩典裏有拯救
[00:11:57.060 --> 00:12:03.060]  它只見了一幅整全又屬神旨意美麗救恩的圖畫
[00:12:03.060 --> 00:12:06.060]  經文一開始聖經這樣說
[00:12:06.060 --> 00:12:10.060]  先知哈巴谷所得的默示
[00:12:10.060 --> 00:12:14.060]  而更精準或者更準確的原文直譯
[00:12:14.060 --> 00:12:16.060]  是宣告
[00:12:16.060 --> 00:12:20.060]  就是先知哈巴谷所看到的
[00:12:20.060 --> 00:12:21.060]  弟兄姊妹
[00:12:21.060 --> 00:12:23.060]  值得我們去留意的是
[00:12:23.060 --> 00:12:26.060]  吾難發現整卷哈巴谷書的主軸
[00:12:26.060 --> 00:12:32.060]  離不開是神直接透過先知去宣告這個主題
[00:12:32.060 --> 00:12:38.060]  連這個宣告也不是好像一般的先知去聽到
[00:12:38.060 --> 00:12:44.060]  而是神使哈巴谷先知在社會真實的處境當中
[00:12:44.060 --> 00:12:48.060]  長久以來去經歷去看見
[00:12:48.060 --> 00:12:52.060]  真真正正是第一人第一身
[00:12:52.060 --> 00:12:57.060]  身為守望者設身處地的心痛感受
[00:12:57.060 --> 00:13:01.060]  正當我們準備好洗耳恭聽
[00:13:01.060 --> 00:13:05.060]  以為先知有什麼重要說話要說的時候
[00:13:05.060 --> 00:13:08.060]  接著經文就不風亦轉
[00:13:08.060 --> 00:13:11.060]  真的估計不到來了一個反高潮
[00:13:11.060 --> 00:13:12.060]  聖經這樣說
[00:13:12.060 --> 00:13:15.060]  他說耶和華我呼求你
[00:13:15.060 --> 00:13:18.060]  你不應運要到幾時呢
[00:13:18.060 --> 00:13:20.060]  我因強暴哀求你
[00:13:20.060 --> 00:13:22.060]  你還不請救
[00:13:22.060 --> 00:13:23.060]  弟兄姊妹
[00:13:23.060 --> 00:13:25.060]  是的 你沒有聽錯
[00:13:25.060 --> 00:13:27.060]  先知都是人
[00:13:27.060 --> 00:13:30.060]  是人就會有人的軟弱
[00:13:30.060 --> 00:13:31.060]  直接一點說
[00:13:31.060 --> 00:13:34.060]  哈巴谷先知就好像我們普通的我們
[00:13:34.060 --> 00:13:36.060]  在做什麼
[00:13:36.060 --> 00:13:38.060]  諸事不順的時候
[00:13:38.060 --> 00:13:40.060]  又或者不合自己心緒
[00:13:40.060 --> 00:13:41.060]  那會怎樣
[00:13:41.060 --> 00:13:45.060]  就在抱怨和在埋怨神
[00:13:45.060 --> 00:13:47.060]  而更值得我們去留意的是
[00:13:47.060 --> 00:13:50.060]  經文中的要到幾時
[00:13:50.060 --> 00:13:52.060]  並不禁讓我們聯想到
[00:13:52.060 --> 00:13:55.060]  《出埃及記》的十六章二十八字
[00:13:55.060 --> 00:13:57.060]  相同的原文句式
[00:13:57.060 --> 00:13:59.060]  聖經這樣說
[00:13:59.060 --> 00:14:01.060]  耶和華對摩西說
[00:14:01.060 --> 00:14:05.060]  你們拒絕遵守我的誡命和律法
[00:14:05.060 --> 00:14:07.060]  要到幾時呢
[00:14:07.060 --> 00:14:11.060]  經文中引用相同的原文句式
[00:14:11.060 --> 00:14:18.060]  藉以去表達哈巴谷先知以禱告去懇求神的幫助
[00:14:18.060 --> 00:14:22.060]  在絕望悲痛的求告的呼喊神的時候
[00:14:22.060 --> 00:14:27.060]  以致在等候盼望得著神請救的回應行動
[00:14:27.060 --> 00:14:29.060]  都不是一朝一夕
[00:14:29.060 --> 00:14:33.060]  心血來潮要即時即興
[00:14:33.060 --> 00:14:35.060]  好像我們去微波爐叮一叮
[00:14:35.060 --> 00:14:38.060]  一叮就馬上有得吃
[00:14:38.060 --> 00:14:42.060]  相反卻是可能持續了一段不短的時間
[00:14:42.060 --> 00:14:45.060]  一切都已經盡力而為
[00:14:45.060 --> 00:14:47.060]  不斷去哀求
[00:14:47.060 --> 00:14:50.060]  不斷去呼求神的請救
[00:14:50.060 --> 00:14:54.060]  直到申訴這一刻為止的處境
[00:14:54.060 --> 00:14:56.060]  弟兄姊妹
[00:14:56.060 --> 00:14:58.060]  大家可能都知道
[00:14:58.060 --> 00:15:00.060]  或者親身都經歷過
[00:15:00.060 --> 00:15:04.060]  經過年復年日復日長久以來的等待
[00:15:04.060 --> 00:15:08.060]  被無情歲月的洗練和摧殘
[00:15:08.060 --> 00:15:14.060]  不斷磨滅我們昔日願意跟隨神的心智
[00:15:14.060 --> 00:15:17.060]  久而久之換來的是甚麼
[00:15:17.060 --> 00:15:22.060]  自我主觀感覺神好像不在場
[00:15:22.060 --> 00:15:25.060]  既不垂聽也不請救
[00:15:25.060 --> 00:15:29.060]  神終然目睹一切
[00:15:29.060 --> 00:15:32.060]  正所謂殺人放火金腰帶
[00:15:32.060 --> 00:15:34.060]  修橋保路慕絲鞋
[00:15:34.060 --> 00:15:38.060]  社會上各種不公義的情況發生的時候
[00:15:38.060 --> 00:15:40.060]  仍然卻是無動於衷
[00:15:40.060 --> 00:15:44.060]  只剩下留白和無謂的回應
[00:15:44.060 --> 00:15:46.060]  弟兄姊妹
[00:15:46.060 --> 00:15:50.060]  來到這裡有沒有少少感同身受
[00:15:50.060 --> 00:15:53.060]  當我們身處在絕望
[00:15:53.060 --> 00:15:59.060]  甚或你正在經歷四面受敵的逼迫和困境當中
[00:15:59.060 --> 00:16:03.060]  面對那種叫天不應 叫地不聞
[00:16:03.060 --> 00:16:07.060]  長久以來一直都看不到出路那種煎熬
[00:16:07.060 --> 00:16:09.060]  那種困苦
[00:16:09.060 --> 00:16:11.060]  有時真是灰度無朋友
[00:16:11.060 --> 00:16:15.060]  真心說我們唯一的方法是怎樣
[00:16:15.060 --> 00:16:20.060]  想逃離這些令人煩厭的人和看莊不堪的事
[00:16:20.060 --> 00:16:24.060]  但我們又清醒地清楚地知道
[00:16:24.060 --> 00:16:27.060]  如果沒有神的許可的時候
[00:16:27.060 --> 00:16:30.060]  當下放眼的現實是甚麼
[00:16:30.060 --> 00:16:33.060]  一切屬人意 屬血氣的決定
[00:16:33.060 --> 00:16:35.060]  神都是不容許的
[00:16:35.060 --> 00:16:38.060]  你只能看見一切
[00:16:38.060 --> 00:16:41.060]  但面對一切卻是怎樣
[00:16:41.060 --> 00:16:44.060]  痛心疾首 無能為力
[00:16:44.060 --> 00:16:50.060]  大家都可以感受到那種哀莫大於心死的無奈
[00:16:50.060 --> 00:16:54.060]  和那份無助孤寂的無力感
[00:16:54.060 --> 00:17:01.060]  接著驚人在意兩個為甚麼去道出先知對一切所看見的無奈
[00:17:01.060 --> 00:17:03.060]  和對一切的不明白
[00:17:03.060 --> 00:17:05.060]  聖經這樣說
[00:17:05.060 --> 00:17:08.060]  你為何使我看見罪孽
[00:17:08.060 --> 00:17:11.060]  你為何坐視姦惡
[00:17:11.060 --> 00:17:14.060]  毀滅和恐怖在我面前
[00:17:14.060 --> 00:17:18.060]  爭執與紛爭不斷發生
[00:17:18.060 --> 00:17:20.060]  明白了
[00:17:20.060 --> 00:17:25.060]  簡單來說就是在組織裏面衍生一切欺詐
[00:17:25.060 --> 00:17:29.060]  不斷搬弄誤門的罪惡
[00:17:29.060 --> 00:17:34.060]  系統裏面一切隱藏心術不正不義的邪惡
[00:17:34.060 --> 00:17:36.060]  仍然是日光之下無生事
[00:17:36.060 --> 00:17:38.060]  換康賓換藥
[00:17:38.060 --> 00:17:41.060]  每日無法無天地不斷示弱
[00:17:41.060 --> 00:17:43.060]  不斷橫行
[00:17:43.060 --> 00:17:46.060]  人心裏面所隱藏的圖謀
[00:17:46.060 --> 00:17:49.060]  人口裏所宣講的邪惡
[00:17:49.060 --> 00:17:52.060]  人手裏所作的罪行
[00:17:52.060 --> 00:17:58.060]  一切所想所言所行的腐敗老壞
[00:17:58.060 --> 00:18:02.060]  更是打正旗號成為生活的日常
[00:18:02.060 --> 00:18:05.060]  一切都變得理所當然
[00:18:05.060 --> 00:18:08.060]  感覺神就好像缺席一樣
[00:18:08.060 --> 00:18:11.060]  任由惡人一切的暴力
[00:18:11.060 --> 00:18:17.060]  破壞欺壓爭鬥不斷去湧現
[00:18:17.060 --> 00:18:21.060]  迫害陷害忠良屈往正直的事
[00:18:21.060 --> 00:18:25.060]  更是無日無之不斷重複地發生
[00:18:25.060 --> 00:18:26.060]  弟兄姊妹
[00:18:26.060 --> 00:18:30.060]  可能我們即時都會產生一個疑問
[00:18:30.060 --> 00:18:33.060]  與我們納藥的神
[00:18:33.060 --> 00:18:37.060]  當我們在危難之中的時候去呼求神
[00:18:37.060 --> 00:18:39.060]  去呼求神的拯救的時候
[00:18:39.060 --> 00:18:42.060]  神不是應該理所當然去垂聽
[00:18:42.060 --> 00:18:44.060]  去拯救我們嗎?
[00:18:44.060 --> 00:18:47.060]  為什麼我們仍然是經驗不到
[00:18:47.060 --> 00:18:49.060]  又或者感受不到
[00:18:49.060 --> 00:18:53.060]  神去為我們伸冤去施行拯救呢?
[00:18:53.060 --> 00:18:56.060]  結果一切的罪行不義的事
[00:18:56.060 --> 00:18:59.060]  仍然擺在我們的面前
[00:18:59.060 --> 00:19:01.060]  就好像哈伯谷先知無奈地
[00:19:01.060 --> 00:19:05.060]  所要面對同樣真實的處境一樣
[00:19:05.060 --> 00:19:07.060]  作為屬神的守望者
[00:19:07.060 --> 00:19:11.060]  心裏隱隱然都會泛起一絲疑問
[00:19:11.060 --> 00:19:15.060]  你為何向我指示惡行?
[00:19:15.060 --> 00:19:20.060]  神卻由一切對奸佞惡行而坐視不理
[00:19:20.060 --> 00:19:22.060]  自若無聞呢?
[00:19:22.060 --> 00:19:23.060]  弟兄姊妹
[00:19:23.060 --> 00:19:26.060]  就好像神給我們真實感
[00:19:26.060 --> 00:19:30.060]  置身現今社會上各種不同的處境
[00:19:30.060 --> 00:19:34.060]  甚或是各人所身處不同的職場
[00:19:34.060 --> 00:19:39.060]  以至是參與在任何看見不義的侍奉場景
[00:19:39.060 --> 00:19:43.060]  面對那種慘不忍睹的情況
[00:19:43.060 --> 00:19:46.060]  有時我們都想睜開自己的眼睛
[00:19:46.060 --> 00:19:50.060]  不想去看 不想去理 不想去看見
[00:19:50.060 --> 00:19:51.060]  但弟兄姊妹
[00:19:51.060 --> 00:19:53.060]  你有沒有想過
[00:19:53.060 --> 00:19:57.060]  神為何讓你在眾人中去看見呢?
[00:19:57.060 --> 00:20:03.060]  承受那份眾人皆醉我獨醒那種痛苦和無奈
[00:20:03.060 --> 00:20:06.060]  神究竟又想你做些甚麼?
[00:20:06.060 --> 00:20:11.060]  對這些狀況又有甚麼回應呢?
[00:20:11.060 --> 00:20:14.060]  正所謂我們偉大的祖國說過甚麼
[00:20:14.060 --> 00:20:16.060]  月球一小步
[00:20:16.060 --> 00:20:18.060]  地球是一大步
[00:20:18.060 --> 00:20:21.060]  有時總要有人去犧牲
[00:20:21.060 --> 00:20:24.060]  做愚公和奸官
[00:20:24.060 --> 00:20:27.060]  大家雖然都知道善良盡忠的愚公
[00:20:27.060 --> 00:20:30.060]  總會被花生友去笑去蠢
[00:20:30.060 --> 00:20:33.060]  白費功夫 徒勞無功
[00:20:33.060 --> 00:20:37.060]  而歷朝歷代正直敢言的奸官
[00:20:37.060 --> 00:20:42.060]  古往今來的結果都會是怎樣呢?
[00:20:42.060 --> 00:20:44.060]  死是後話
[00:20:44.060 --> 00:20:46.060]  首先是未到死主
[00:20:46.060 --> 00:20:47.060]  即是怎樣呢?
[00:20:47.060 --> 00:20:49.060]  都是被既得利益有息之事
[00:20:49.060 --> 00:20:52.060]  首先被他口誅筆伐
[00:20:52.060 --> 00:20:54.060]  先套些罪名
[00:20:54.060 --> 00:20:56.060]  不會無端端死的
[00:20:56.060 --> 00:21:03.060]  自古都是忠言逆耳不識騙背負這些罵名
[00:21:03.060 --> 00:21:06.060]  最後才會落得寧時處死
[00:21:06.060 --> 00:21:08.060]  或者推出五門斬首
[00:21:08.060 --> 00:21:10.060]  這些悲慘的下場
[00:21:10.060 --> 00:21:12.060]  是要有個過程去走
[00:21:12.060 --> 00:21:15.060]  不會無端端去到即死
[00:21:15.060 --> 00:21:17.060]  所以大家放心
[00:21:17.060 --> 00:21:19.060]  說完是不會即死
[00:21:19.060 --> 00:21:21.060]  是慢慢死
[00:21:21.060 --> 00:21:26.060]  頂姐妹可能你會看見你正直敢言
[00:21:26.060 --> 00:21:30.060]  在你的職場裏面沒有運行
[00:21:30.060 --> 00:21:32.060]  得罪了權力的核心
[00:21:32.060 --> 00:21:34.060]  要負上代價
[00:21:34.060 --> 00:21:37.060]  甚或要賠上你的仕途或者你的前程
[00:21:37.060 --> 00:21:41.060]  甚或可能被捕服色地關上門去秋後算帳
[00:21:41.060 --> 00:21:44.060]  以莫須有的罪名去屈你
[00:21:44.060 --> 00:21:46.060]  但是我們屬神的人
[00:21:46.060 --> 00:21:49.060]  在基督裏這一切都是不重要
[00:21:49.060 --> 00:21:52.060]  神定必會親自去監察
[00:21:52.060 --> 00:21:56.060]  就正如我很尊敬的胡適先生曾經說過
[00:21:56.060 --> 00:21:58.060]  成功不必在我
[00:21:58.060 --> 00:22:01.060]  功力必不堂居
[00:22:01.060 --> 00:22:02.060]  頂姐妹
[00:22:02.060 --> 00:22:06.060]  我深信一分耕耘是一分收穫
[00:22:06.060 --> 00:22:09.060]  普天之下是沒有白費的功夫
[00:22:09.060 --> 00:22:11.060]  亦沒有徒然的浪費
[00:22:11.060 --> 00:22:14.060]  但起碼你還對得起神
[00:22:14.060 --> 00:22:17.060]  你對得起你自己的良知
[00:22:17.060 --> 00:22:19.060]  你起碼還對得起神
[00:22:19.060 --> 00:22:21.060]  你是懂得去敬畏神
[00:22:21.060 --> 00:22:25.060]  勇敢地去以愛心去說誠實話
[00:22:25.060 --> 00:22:29.060]  竭力無悔地作神忠心的吹哨者
[00:22:29.060 --> 00:22:31.060]  頂姐妹
[00:22:31.060 --> 00:22:33.060]  神既然使你看見
[00:22:33.060 --> 00:22:37.060]  你就儘管放膽勇敢去宣講
[00:22:37.060 --> 00:22:39.060]  神會包底
[00:22:39.060 --> 00:22:42.060]  不需要理會個人的成敗得失
[00:22:42.060 --> 00:22:45.060]  只要大局既成目標能達
[00:22:45.060 --> 00:22:49.060]  功勞是否一定要歸於你的不重要
[00:22:49.060 --> 00:22:52.060]  一切的功勞都是歸於神
[00:22:52.060 --> 00:22:55.060]  正正是看見說了
[00:22:55.060 --> 00:22:58.060]  罪就不會歸到在你的頭上
[00:22:58.060 --> 00:22:59.060]  相反
[00:22:59.060 --> 00:23:01.060]  聽了不去撥亂反正
