
[00:00:00.000 --> 00:00:07.000]  大家好大家好大家好
[00:03:15.000 --> 00:03:17.000]  在我們生命裡面
[00:03:17.000 --> 00:03:19.000]  不過今天你看到
[00:03:19.000 --> 00:03:22.000]  馬太復任其實不是說保羅的經文
[00:03:22.000 --> 00:03:26.000]  不過同樣都是說信心的操練
[00:03:26.000 --> 00:03:27.000]  我想信心的操練
[00:03:27.000 --> 00:03:31.000]  同樣不單止走信徒生命的重要
[00:03:31.000 --> 00:03:34.000]  我想是我們作為信徒
[00:03:34.000 --> 00:03:37.000]  生命轉化其中一個很關鍵的之一
[00:03:37.000 --> 00:03:39.000]  因為我們有了信心
[00:03:39.000 --> 00:03:42.000]  我們能夠面對任何經歷的事情
[00:03:42.000 --> 00:03:44.000]  今天我們要看的經文
[00:03:44.000 --> 00:03:46.000]  就是馬太復音第十四章
[00:03:46.000 --> 00:03:48.000]  二十二節開始
[00:03:48.000 --> 00:03:52.000]  其實都是新約復音書其中一卷
[00:03:52.000 --> 00:03:54.000]  不過我們看看今天
[00:03:54.000 --> 00:03:57.000]  馬太復音
[00:03:57.000 --> 00:03:59.000]  我覺得很快
[00:03:59.000 --> 00:04:01.000]  先不用這麼快
[00:04:01.000 --> 00:04:02.000]  不要這麼心急
[00:04:02.000 --> 00:04:05.000]  我們都看看馬太復音
[00:04:05.000 --> 00:04:08.000]  馬太復音對我們有什麼提醒
[00:04:08.000 --> 00:04:10.000]  既然出了就一起看看
[00:04:10.000 --> 00:04:12.000]  馬太復音的背景
[00:04:12.000 --> 00:04:16.000]  作者很清楚地說馬太
[00:04:16.000 --> 00:04:19.000]  他是保羅十二使徒之一
[00:04:19.000 --> 00:04:21.000]  他本身是猶太人
[00:04:21.000 --> 00:04:25.000]  不過他是幫羅馬政府做事的一個瑞利
[00:04:25.000 --> 00:04:28.000]  其實馬太復音有一個很重要的重點
[00:04:28.000 --> 00:04:31.000]  其實就是證明耶穌基督
[00:04:31.000 --> 00:04:35.000]  就是猶太人一直以來等待的尼塞亞
[00:04:35.000 --> 00:04:39.000]  他在當中寫好整個馬太復音
[00:04:39.000 --> 00:04:43.000]  寫好耶穌基督來到地上高
[00:04:43.000 --> 00:04:45.000]  他滿足了所有猶太人
[00:04:45.000 --> 00:04:48.000]  所等待尼塞亞的所有條件
[00:04:48.000 --> 00:04:54.000]  所以他在裡面不單止記載他的血統
[00:04:54.000 --> 00:04:58.000]  甚至記載耶穌一直生活的紀錄
[00:04:58.000 --> 00:05:01.000]  不過這樣馬太復音的重點
[00:05:01.000 --> 00:05:05.000]  雖然他說耶穌基督就是預言的尼塞亞
[00:05:05.000 --> 00:05:07.000]  他就是成就萬事
[00:05:07.000 --> 00:05:09.000]  到成肉身的那位救世主
[00:05:09.000 --> 00:05:12.000]  不過這些不是否定他
[00:05:12.000 --> 00:05:17.000]  不過復音書不單止證明耶穌基督的身份這麼簡單
[00:05:17.000 --> 00:05:20.000]  他對於我們信徒來說都是很重要
[00:05:20.000 --> 00:05:22.000]  他提醒了我們作為信徒
[00:05:22.000 --> 00:05:24.000]  我們信主的人
[00:05:24.000 --> 00:05:26.000]  我們怎樣帶著這個身份
[00:05:26.000 --> 00:05:28.000]  在日常生活裡面我們怎樣去生活
[00:05:28.000 --> 00:05:30.000]  我們怎樣過
[00:05:30.000 --> 00:05:33.000]  怎樣去面對我們生命裡面所有的一切事
[00:05:33.000 --> 00:05:38.000]  所以復音書不單止記錄耶穌基督的生平這麼簡單
[00:05:38.000 --> 00:05:41.000]  他甚至是關於我們信徒
[00:05:41.000 --> 00:05:42.000]  生命的成長
[00:05:42.000 --> 00:05:43.000]  生命的轉化
[00:05:43.000 --> 00:05:46.000]  屬靈上高的一些轉化的過程
[00:05:46.000 --> 00:05:49.000]  我們都可以在復音書裡面看到
[00:05:49.000 --> 00:05:51.000]  今天我們要看馬太復音第十四章
[00:05:51.000 --> 00:05:53.000]  我們一起讀一下經文
[00:05:53.000 --> 00:05:58.000]  這篇經文其實都很熟悉的
[00:05:58.000 --> 00:06:04.000]  其實都是在說耶穌在加里里海一帶去服侍的一些使者
[00:06:04.000 --> 00:06:07.000]  其實在這章之前
[00:06:07.000 --> 00:06:14.000]  耶穌都不斷在行一些神蹟騎士去服侍當中
[00:06:14.000 --> 00:06:16.000]  在這段經文之前
[00:06:16.000 --> 00:06:21.000]  其實都是我們耳熟能詳的五餅二魚的神蹟
[00:06:21.000 --> 00:06:24.000]  現在就去到這個水上行
[00:06:24.000 --> 00:06:26.000]  我想你會看到都是熟口熟面的
[00:06:26.000 --> 00:06:29.000]  在這裡這麼說
[00:06:29.000 --> 00:06:34.000]  耶穌一開始就說隨即就催門徒上船
[00:06:34.000 --> 00:06:35.000]  為什麼呢
[00:06:35.000 --> 00:06:38.000]  可能這段復音書就沒有記載
[00:06:38.000 --> 00:06:41.000]  不過在其他復音書其實都有說到
[00:06:41.000 --> 00:06:47.000]  可能其他人就見到耶穌行神蹟就逼他作王
[00:06:47.000 --> 00:06:53.000]  耶穌就因為這件事就獨自離開了他的群體
[00:06:53.000 --> 00:06:56.000]  離開了眾人去獨自去到山上
[00:06:56.000 --> 00:07:04.000]  所以在經文裡面用隨即來開始經文的開端
[00:07:04.000 --> 00:07:12.000]  你會見到門徒就坐船去到加里里另外一邊
[00:07:12.000 --> 00:07:15.000]  其實馬太復音就沒有指明去到哪裡
[00:07:15.000 --> 00:07:18.000]  不過有其他復音書同樣都有記錄
[00:07:18.000 --> 00:07:23.000]  去到他們的北面白菜大、加伯郎的方向去
[00:07:23.000 --> 00:07:25.000]  人群散了之後
[00:07:25.000 --> 00:07:30.000]  耶穌就特別說到他一個人去到山上祈禱
[00:07:30.000 --> 00:07:32.000]  故事就開始了
[00:07:32.000 --> 00:07:34.000]  到了晚上的時候
[00:07:34.000 --> 00:07:39.000]  門徒就把船一直離岸洗去
[00:07:39.000 --> 00:07:41.000]  不過在路途當中
[00:07:41.000 --> 00:07:42.000]  在海上高
[00:07:42.000 --> 00:07:45.000]  他突如其來一陣大風
[00:07:45.000 --> 00:07:48.000]  其實在加里里海上高
[00:07:48.000 --> 00:07:51.000]  遇到大風不是奇事
[00:07:51.000 --> 00:07:53.000]  記不記得在這篇經文之前
[00:07:53.000 --> 00:07:55.000]  其實同樣都有經歷過
[00:07:55.000 --> 00:07:57.000]  耶穌平靜風浪
[00:07:57.000 --> 00:07:59.000]  都是在加里里海
[00:07:59.000 --> 00:08:02.000]  因為他的地勢是很特別的
[00:08:02.000 --> 00:08:03.000]  所以他在晚上
[00:08:03.000 --> 00:08:05.000]  尤其是在冬天的溫差比較大
[00:08:05.000 --> 00:08:11.000]  他會突如其來一些很大的陣風和暴雨在他們當中
[00:08:11.000 --> 00:08:14.000]  經文很特別的說到
[00:08:14.000 --> 00:08:17.000]  他們遇到風不順
[00:08:17.000 --> 00:08:20.000]  即是逆風
[00:08:20.000 --> 00:08:23.000]  很難向著他們的目的地前行
[00:08:23.000 --> 00:08:28.000]  甚至經文形容很多大浪拍打船身
[00:08:28.000 --> 00:08:31.000]  令到他們前行都非常吃力
[00:08:31.000 --> 00:08:33.000]  剛才都說過
[00:08:33.000 --> 00:08:35.000]  這個情景其實之前在第八章
[00:08:35.000 --> 00:08:38.000]  平靜風浪同樣都出現過
[00:08:38.000 --> 00:08:40.000]  不過分別在哪裡
[00:08:40.000 --> 00:08:42.000]  分別在第八章
[00:08:42.000 --> 00:08:47.000]  耶穌其實同時間和那些門徒在船上高
[00:08:47.000 --> 00:08:50.000]  但是你會看到第十四章的開始
[00:08:50.000 --> 00:08:53.000]  只是那些門徒自己出海
[00:08:53.000 --> 00:08:55.000]  耶穌沒有在船上高
[00:08:55.000 --> 00:08:57.000]  經文去到這裡
[00:08:57.000 --> 00:08:59.000]  天快要亮的時候
[00:08:59.000 --> 00:09:03.000]  原文是說四更天
[00:09:03.000 --> 00:09:08.000]  其實如果現在在我們現代人的時間
[00:09:08.000 --> 00:09:12.000]  就是凌晨的三點至六點
[00:09:12.000 --> 00:09:15.000]  即是天空光又未光的時間
[00:09:15.000 --> 00:09:20.000]  海上高會出現大霧
[00:09:20.000 --> 00:09:25.000]  剛才都說經文甚至說著掛著大風
[00:09:25.000 --> 00:09:29.000]  門徒遠處見到一個男人
[00:09:29.000 --> 00:09:31.000]  在湖上高走過來
[00:09:31.000 --> 00:09:37.000]  原文的經文沒有特別說那是耶穌
[00:09:37.000 --> 00:09:40.000]  不過我們可以在上文下理會見到
[00:09:40.000 --> 00:09:44.000]  那位就是耶穌基督自己走過來
[00:09:44.000 --> 00:09:46.000]  你會幻想一下
[00:09:46.000 --> 00:09:48.000]  幻想一下那個情景
[00:09:48.000 --> 00:09:49.000]  夜漫漫
[00:09:49.000 --> 00:09:53.000]  剛才都說掛著大風又有霧的海上高
[00:09:53.000 --> 00:09:57.000]  你會見到一個男人在遠處走過來
[00:09:57.000 --> 00:09:59.000]  那些門徒有什麼反應
[00:09:59.000 --> 00:10:01.000]  他說什麼
[00:10:01.000 --> 00:10:03.000]  很害怕甚至說什麼
[00:10:03.000 --> 00:10:05.000]  喂!鬼呀!
[00:10:05.000 --> 00:10:10.000]  經文的確是說鬼的意思
[00:10:10.000 --> 00:10:12.000]  是一些古靈精怪的東西
[00:10:12.000 --> 00:10:14.000]  幻影鬼的
[00:10:14.000 --> 00:10:17.000]  是我們現在在想的鬼怪的那些一樣
[00:10:17.000 --> 00:10:21.000]  因為根據猶太人的傳統觀念
[00:10:21.000 --> 00:10:25.000]  其實海上高是充滿著很多古靈精怪的東西
[00:10:25.000 --> 00:10:29.000]  甚至一些邪惡的東西都在海上高
[00:10:29.000 --> 00:10:31.000]  不過這樣說
[00:10:31.000 --> 00:10:34.000]  雖然猶太人一貫以來
[00:10:34.000 --> 00:10:41.000]  海上高代表著很多邪惡和怨靈
[00:10:41.000 --> 00:10:46.000]  同時海上高只有上帝才可以征服
[00:10:46.000 --> 00:10:50.000]  甚至拯救海上高的危險
[00:10:50.000 --> 00:10:52.000]  其實小時候都會聽過
[00:10:52.000 --> 00:10:56.000]  若拿書就是若拿經歷的
[00:10:56.000 --> 00:10:59.000]  同樣就是海上高被上帝拯救
[00:10:59.000 --> 00:11:03.000]  甚至我們經常說的出埃及的都是一樣
[00:11:03.000 --> 00:11:06.000]  不過馬太用了一個字
[00:11:06.000 --> 00:11:08.000]  就是驚慌了
[00:11:08.000 --> 00:11:11.000]  是代表著那些門徒的心情
[00:11:11.000 --> 00:11:17.000]  驚慌很直接就是說很害怕
[00:11:17.000 --> 00:11:21.000]  但原來在原文裡面馬太用這個字很特別
[00:11:21.000 --> 00:11:24.000]  代表著被騷擾去搖動
[00:11:24.000 --> 00:11:30.000]  他很想同時代表著船被風暴一樣去搖動
[00:11:30.000 --> 00:11:39.000]  與此同時船上高的人同時都被驚慌所充滿
[00:11:39.000 --> 00:11:43.000]  同樣心思意念都會被搖動
[00:11:43.000 --> 00:11:45.000]  這樣就有很溫暖的意思
[00:11:45.000 --> 00:11:48.000]  你會再幻想一下
[00:11:48.000 --> 00:11:52.000]  你會看到我坐船已經面對著暴風雨
[00:11:52.000 --> 00:11:55.000]  大浪差不多翻沉我們的船
[00:11:55.000 --> 00:11:58.000]  遠處還會看到一個不知道是誰的男人
[00:11:58.000 --> 00:12:00.000]  在迷霧裡面走出來
[00:12:00.000 --> 00:12:03.000]  你想一下海面上高有多少事情發生
[00:12:03.000 --> 00:12:11.000]  不過雖然那些門徒在混亂的情況下發生
[00:12:11.000 --> 00:12:14.000]  但他們仍然代入我們生活上高
[00:12:14.000 --> 00:12:17.000]  大兄姐妹很想問問你們
[00:12:17.000 --> 00:12:25.000]  可能你們最近有沒有遇到暴風黑暗的事情在你們的生活裡面
[00:12:25.000 --> 00:12:28.000]  可能不是實際
[00:12:28.000 --> 00:12:31.000]  現在冬天我們沒有颳颱風
[00:12:31.000 --> 00:12:38.000]  但你們心裡面會不會同樣被黑暗濃霧所遮蔽著
[00:12:38.000 --> 00:12:43.000]  你經歷著會不會心裡面都有一個風暴
[00:12:43.000 --> 00:12:47.000]  我為什麼這樣說呢
[00:12:47.000 --> 00:12:50.000]  其實我們都可以不需要刷卡入片
[00:12:50.000 --> 00:12:52.000]  不需要翻停大浪
[00:12:52.000 --> 00:12:56.000]  在一個天色這麼好雖然有點冷的日子裡面
[00:12:56.000 --> 00:13:01.000]  可能你身邊的朋友說了一些話
[00:13:01.000 --> 00:13:05.000]  可能你的家人說了一些話
[00:13:05.000 --> 00:13:08.000]  可能你正值考試的期
[00:13:08.000 --> 00:13:12.000]  面對著考試的壓力
[00:13:12.000 --> 00:13:15.000]  心裡面都很多的忙亂
[00:13:15.000 --> 00:13:21.000]  這些事情都可能會變成我們黑暗迷茫的日子
[00:13:21.000 --> 00:13:29.000]  我不知道你們最近有沒有同樣經歷著大海翻騰在你們的心裡面
[00:13:29.000 --> 00:13:36.000]  你們心裡面有沒有感覺到不知道出路是怎樣的呢
[00:13:36.000 --> 00:13:39.000]  不過如果是這樣
[00:13:39.000 --> 00:13:44.000]  如果你心裡面同樣都掛起著狂風暴雨的話
[00:13:44.000 --> 00:13:49.000]  以下的就是你的出路
[00:13:49.000 --> 00:13:54.000]  原來耶穌同樣都知道門徒心裡面的恐懼
[00:13:54.000 --> 00:13:57.000]  他面對著暴風雨大浪黑暗
[00:13:57.000 --> 00:14:01.000]  他不知道前面那個是誰
[00:14:01.000 --> 00:14:05.000]  耶穌就馬上回答船上的門徒
[00:14:05.000 --> 00:14:07.000]  他說了什麼
[00:14:07.000 --> 00:14:11.000]  放心啊是我不用怕
[00:14:11.000 --> 00:14:13.000]  這句話好像很簡單
[00:14:13.000 --> 00:14:19.000]  不過原來他這句話的意思是在危險的情況下
[00:14:19.000 --> 00:14:25.000]  你可以依賴著某一些人某一些事去得到安心
[00:14:25.000 --> 00:14:27.000]  聖經來的
[00:14:27.000 --> 00:14:31.000]  聖經很想你依靠的是誰
[00:14:31.000 --> 00:14:35.000]  耶穌基督可以說的當然是依靠他
[00:14:35.000 --> 00:14:38.000]  這件事不只是在這裡出現
[00:14:38.000 --> 00:14:41.000]  在以前的摩西出埃及記
[00:14:41.000 --> 00:14:44.000]  摩西帶領以色列人去到紅海的邊緣裡面
[00:14:44.000 --> 00:14:47.000]  後面被埃及兵去追趕的時候
[00:14:47.000 --> 00:14:51.000]  同樣摩西都說過同樣的話
[00:14:51.000 --> 00:14:54.000]  因為耶和華藉著摩西跟那些以色列人說
[00:14:54.000 --> 00:14:56.000]  不用怕要站穩
[00:14:56.000 --> 00:15:01.000]  要看看耶和華今天要向你施行的拯救
[00:15:01.000 --> 00:15:07.000]  這個是耶穌基督和一班門徒所立下的保證
[00:15:07.000 --> 00:15:13.000]  他代表著耶穌基督很願意提供船上高的人一些幫助
[00:15:13.000 --> 00:15:17.000]  最關鍵的是他在說耶穌基督在這裡
[00:15:17.000 --> 00:15:24.000]  這件事不只是在說耶穌基督吩咐我們勇敢一點
[00:15:24.000 --> 00:15:26.000]  經常都說勇敢一點
[00:15:26.000 --> 00:15:30.000]  耶穌基督還在說是我
[00:15:30.000 --> 00:15:33.000]  是我這個字不是這麼簡單
[00:15:33.000 --> 00:15:37.000]  原文這個字是說出埃及記裡面
[00:15:37.000 --> 00:15:40.000]  說自由永有的上帝
[00:15:40.000 --> 00:15:44.000]  這個我是這個字不是任何人都可以用
[00:15:44.000 --> 00:15:47.000]  只是神才可以用到這個字
[00:15:47.000 --> 00:15:51.000]  你如果用這個字其實代表你是神
[00:15:51.000 --> 00:15:53.000]  是說我在這裡
[00:15:53.000 --> 00:15:57.000]  如果我用一個很直接的翻譯現代一點去說
[00:15:57.000 --> 00:16:03.000]  就是跟你們說 喂 定一點來啊 有我在這裡啊
[00:16:03.000 --> 00:16:05.000]  你知不知道我是誰
[00:16:05.000 --> 00:16:09.000]  我就是那位自由永有的上帝
[00:16:09.000 --> 00:16:14.000]  彼得聽到這個說話就認出了耶穌基督
[00:16:14.000 --> 00:16:20.000]  同樣提出主啊如果是你請吩咐我在水上走
[00:16:20.000 --> 00:16:24.000]  去你那裡去提出這個要求
[00:16:24.000 --> 00:16:26.000]  不過你又會這樣想
[00:16:26.000 --> 00:16:28.000]  為什麼如果他這麼知道
[00:16:28.000 --> 00:16:31.000]  他又會用如果呢
[00:16:31.000 --> 00:16:35.000]  這一句比較在希臘文的文法裡面
[00:16:35.000 --> 00:16:38.000]  我會這樣去翻譯比較貼切一點
[00:16:38.000 --> 00:16:40.000]  就是在說主啊
[00:16:40.000 --> 00:16:42.000]  其實我知道是你的
[00:16:42.000 --> 00:16:46.000]  請吩咐我在水上走去你那裡
[00:16:46.000 --> 00:16:51.000]  其實這句話可以看到彼得是滿有信心
[00:16:51.000 --> 00:16:55.000]  他不只是在說我知道你是誰這麼簡單
[00:16:55.000 --> 00:17:01.000]  他甚至乎是全上告只是給一個人去回應耶穌基督
[00:17:01.000 --> 00:17:04.000]  同時他請你吩咐我
[00:17:04.000 --> 00:17:14.000]  是表達了彼得很懇求很期待去作出耶穌這個神蹟的要求
[00:17:14.000 --> 00:17:17.000]  可能你會這樣覺得很奇怪
[00:17:17.000 --> 00:17:22.000]  其實你怎麼會這樣去提出要求呢
[00:17:22.000 --> 00:17:25.000]  你已經很混亂了又遇上大風
[00:17:25.000 --> 00:17:28.000]  前面那個剛剛才認得出是耶穌
[00:17:28.000 --> 00:17:31.000]  如果是你你會怎麼去要求
[00:17:31.000 --> 00:17:35.000]  靜一靜先可以平靜風浪嗎
[00:17:35.000 --> 00:17:40.000]  大家冷靜一點先讓船不要動先不要搖
[00:17:40.000 --> 00:17:43.000]  你會覺得很奇怪你還會提出
[00:17:43.000 --> 00:17:46.000]  我可以像你一樣在水上走
[00:17:46.000 --> 00:17:48.000]  其實我也覺得很奇怪
[00:17:48.000 --> 00:17:54.000]  不過你代入彼得這個人的性格你就知道
[00:17:54.000 --> 00:18:01.000]  他提出這個要求不是只是知道耶穌是誰這麼簡單
[00:18:01.000 --> 00:18:05.000]  因為他很知道平靜風浪這些他已經經歷過了
[00:18:05.000 --> 00:18:07.000]  第八章已經出現過了
[00:18:07.000 --> 00:18:11.000]  他再一次遇到他當然知道耶穌能夠做得到
[00:18:11.000 --> 00:18:18.000]  所以他再一次提出一個更加令他自己興奮的要求
[00:18:18.000 --> 00:18:24.000]  你會很貼切彼得的人物設定是怎樣
[00:18:24.000 --> 00:18:30.000]  因為彼得是一個衝動而且帶著傻勁的信徒
[00:18:30.000 --> 00:18:32.000]  你會不會是這樣
[00:18:32.000 --> 00:18:36.000]  你會不會去提出一些你心裏面的要求
[00:18:36.000 --> 00:18:38.000]  其實我們都會是這樣
[00:18:38.000 --> 00:18:40.000]  但是我們面對困難
[00:18:40.000 --> 00:18:44.000]  我們都很想即時的反應是很想耶穌基督
[00:18:44.000 --> 00:18:51.000]  去滿足我們當時的客人所要求的慾望是怎樣
[00:18:51.000 --> 00:18:56.000]  但是彼得請求了耶穌之後
[00:18:56.000 --> 00:19:00.000]  其實耶穌基督就知道他是這樣
[00:19:00.000 --> 00:19:02.000]  他就答應他
[00:19:02.000 --> 00:19:07.000]  他命令就是吩咐彼得你來吧
[00:19:07.000 --> 00:19:11.000]  彼得就走出水面
[00:19:11.000 --> 00:19:14.000]  不過這樣
[00:19:14.000 --> 00:19:15.000]  經文怎樣說
[00:19:15.000 --> 00:19:19.000]  經文就是說風很強
[00:19:19.000 --> 00:19:21.000]  彼得就害怕
[00:19:21.000 --> 00:19:26.000]  彼得他的視線離開了耶穌基督
[00:19:26.000 --> 00:19:34.000]  他同時間分散了他身邊風浪的注意力
[00:19:34.000 --> 00:19:40.000]  代表他削弱了專注耶穌給他的神跡的信心
[00:19:40.000 --> 00:19:42.000]  就開始沉下去
[00:19:42.000 --> 00:19:46.000]  不過他同時間都向耶穌基督去呼求
[00:19:46.000 --> 00:19:48.000]  主啊去救我
[00:19:48.000 --> 00:19:52.000]  耶穌基督當然不會見他死
[00:19:52.000 --> 00:19:54.000]  就跟他說不用怕
[00:19:54.000 --> 00:19:58.000]  我覺得這個彼得的經歷
[00:19:58.000 --> 00:20:02.000]  其實我們無時無刻都會發生
[00:20:02.000 --> 00:20:08.000]  但是耶穌基督對於彼得失去信心的反應
[00:20:08.000 --> 00:20:10.000]  他沒有任何反應
[00:20:10.000 --> 00:20:12.000]  他只是伸手拉住彼得
[00:20:12.000 --> 00:20:16.000]  同時間問他
[00:20:16.000 --> 00:20:18.000]  為什麼你會懷疑呢
[00:20:18.000 --> 00:20:20.000]  為什麼你會疑惑呢
[00:20:20.000 --> 00:20:24.000]  這個疑惑的意思很簡單
[00:20:24.000 --> 00:20:26.000]  就是懷疑
[00:20:26.000 --> 00:20:28.000]  不過在原文裏面
[00:20:28.000 --> 00:20:31.000]  他同樣帶出了一個很特別的想法
[00:20:31.000 --> 00:20:33.000]  如果我用中文去說
[00:20:33.000 --> 00:20:38.000]  就是三心兩意十五十六
[00:20:38.000 --> 00:20:41.000]  暫不定主義的意思
[00:20:41.000 --> 00:20:45.000]  其實耶穌基督的意思非常簡單
[00:20:45.000 --> 00:20:47.000]  他只是告訴彼得
[00:20:47.000 --> 00:20:51.000]  喂 你不要看旁邊
[00:20:51.000 --> 00:20:54.000]  你不要三心兩意到處看
[00:20:54.000 --> 00:20:56.000]  你只要看著我就可以了
[00:20:56.000 --> 00:21:00.000]  因為我就是自有永有的一個上帝
[00:21:00.000 --> 00:21:07.000]  當沒有信心的彼得踏出船艙的時候
[00:21:07.000 --> 00:21:10.000]  他的目光很堅定
[00:21:10.000 --> 00:21:12.000]  他的目光沒有懷疑
[00:21:12.000 --> 00:21:14.000]  他就踏出了第一步
[00:21:14.000 --> 00:21:19.000]  但是當他的目光從耶穌基督轉移
[00:21:19.000 --> 00:21:22.000]  環繞著他身邊的狂風之後
[00:21:22.000 --> 00:21:26.000]  他的恐懼同時間都充滿著他的心
[00:21:26.000 --> 00:21:31.000]  令他立即跌回水中
[00:21:31.000 --> 00:21:33.000]  弟兄姊妹
[00:21:33.000 --> 00:21:37.000]  我想這些故事這些情節
[00:21:37.000 --> 00:21:40.000]  同樣都在我們生活裏面
[00:21:40.000 --> 00:21:42.000]  信仰生活裏面
[00:21:42.000 --> 00:21:43.000]  很多不同的體會
[00:21:43.000 --> 00:21:45.000]  一定會經歷過
[00:21:45.000 --> 00:21:47.000]  可能我們都會面對困難
[00:21:47.000 --> 00:21:49.000]  可能你現在都面對困難
[00:21:49.000 --> 00:21:52.000]  可能你都會和耶穌基督說
[00:21:52.000 --> 00:21:55.000]  主啊 求你帶我離開這個困難
[00:21:55.000 --> 00:21:58.000]  求你為我開路
[00:21:58.000 --> 00:22:02.000]  求你給我們勇氣去面對
[00:22:02.000 --> 00:22:08.000]  但可能就是當你嘗試踏出第一步的時候
[00:22:08.000 --> 00:22:14.000]  你的目光就回到你原本面對的困難裏面
[00:22:14.000 --> 00:22:17.000]  你就不夠膽再踏出一步
[00:22:17.000 --> 00:22:20.000]  甚至乎你好像彼得一樣
[00:22:20.000 --> 00:22:23.000]  去沉回海上
[00:22:23.000 --> 00:22:30.000]  當我們面對著風雨暴風的時間裏面
[00:22:30.000 --> 00:22:36.000]  耶穌基督很想我們的專注力回到裏面
[00:22:36.000 --> 00:22:40.000]  但當我們好像彼得一樣
