
[00:00:00.000 --> 00:00:02.000]  弟子妹早安
[00:05:16.040 --> 00:05:18.440]  你很開心
[00:05:18.440 --> 00:05:20.840]  住在裡面很容易適應的
[00:05:20.840 --> 00:05:23.160]  但如果因為疫情的緣故
[00:05:23.160 --> 00:05:24.600]  生意受到打擊
[00:05:24.600 --> 00:05:26.600]  不是那麼好的時候
[00:05:26.600 --> 00:05:28.120]  生意失敗了
[00:05:28.120 --> 00:05:32.920]  你就要將你的豪宅拿出來拍賣
[00:05:32.920 --> 00:05:35.160]  之後你找了一間屋
[00:05:35.160 --> 00:05:37.320]  可能是二百呎的屋
[00:05:37.320 --> 00:05:38.680]  我想問大家
[00:05:38.680 --> 00:05:41.720]  由二千呎降下來住二百呎
[00:05:41.720 --> 00:05:43.080]  辛苦嗎?
[00:05:43.080 --> 00:05:46.040]  是不是很難適應?
[00:05:46.040 --> 00:05:50.520]  這個例子也不能夠很充分地表現出
[00:05:50.520 --> 00:05:53.920]  耶穌基督為你和我的犧牲
[00:05:53.920 --> 00:05:57.560]  由最高降下來到最低的位置
[00:05:57.560 --> 00:05:59.440]  所以各位電視節目
[00:05:59.440 --> 00:06:01.280]  這是第一個轉變
[00:06:01.280 --> 00:06:02.880]  第二個轉變是什麼呢?
[00:06:02.880 --> 00:06:04.880]  就是身份的轉變
[00:06:04.880 --> 00:06:06.880]  身份的轉變
[00:06:06.880 --> 00:06:08.880]  這是第一個轉變
[00:06:08.880 --> 00:06:10.480]  現在我們看第二個轉變
[00:06:10.480 --> 00:06:12.000]  就是身份的轉變
[00:06:12.000 --> 00:06:13.360]  這個身份的轉變
[00:06:13.360 --> 00:06:16.240]  就是說原本我們的主耶穌
[00:06:16.240 --> 00:06:17.200]  祂是什麼呢?
[00:06:17.200 --> 00:06:21.520]  祂是有天上尊貴的身份
[00:06:21.520 --> 00:06:24.240]  但現在我們的主耶穌
[00:06:24.240 --> 00:06:26.640]  祂是因為你和我的緣故
[00:06:26.640 --> 00:06:31.280]  取了一個普通人的身份
[00:06:31.280 --> 00:06:35.360]  而且還是竇木老的兒子
[00:06:35.360 --> 00:06:36.560]  木匠的兒子
[00:06:36.560 --> 00:06:38.160]  大家有沒有留意到?
[00:06:38.160 --> 00:06:40.160]  就是說祂的身份
[00:06:40.160 --> 00:06:45.440]  是一個很極大的轉變
[00:06:45.440 --> 00:06:48.720]  你也想不到是這麼厲害的
[00:06:48.720 --> 00:06:50.960]  或者只能夠舉一個很簡單的例子
[00:06:50.960 --> 00:06:54.560]  就是我們上一任的搭手
[00:06:54.560 --> 00:06:56.480]  由去年六月三十日
[00:06:56.480 --> 00:06:58.480]  他卸任之後
[00:06:58.480 --> 00:07:01.280]  我想問大家這大半年以來
[00:07:01.280 --> 00:07:04.160]  你在電視新聞螢幕當中
[00:07:04.160 --> 00:07:06.160]  有沒有看到他的蹤跡?
[00:07:06.160 --> 00:07:07.200]  很少
[00:07:07.200 --> 00:07:08.560]  為什麼?
[00:07:08.560 --> 00:07:10.080]  當然有很多原因
[00:07:10.080 --> 00:07:12.320]  他沒有曝光在媒體當中
[00:07:12.320 --> 00:07:14.640]  但我相信其中一個原因
[00:07:14.640 --> 00:07:15.920]  他要適應
[00:07:15.920 --> 00:07:20.560]  怎樣由七百多萬人之上的頭
[00:07:20.560 --> 00:07:21.920]  一夜之間
[00:07:21.920 --> 00:07:25.680]  他要回復做回一個平民的身份
[00:07:25.680 --> 00:07:28.160]  他要去坐公共交通
[00:07:28.160 --> 00:07:29.920]  如果沒有人開車的話
[00:07:29.920 --> 00:07:32.640]  他要去街市買菜
[00:07:32.640 --> 00:07:34.640]  他要去超市買東西
[00:07:34.640 --> 00:07:36.640]  回復一般人的身份
[00:07:36.640 --> 00:07:37.840]  各位各位頂智慕們
[00:07:37.840 --> 00:07:39.840]  這個身份的轉變
[00:07:39.840 --> 00:07:42.800]  是不是一個很難的適應?
[00:07:42.800 --> 00:07:45.600]  所以你看到他需要時間
[00:07:45.600 --> 00:07:48.160]  調整一下自己的心態
[00:07:48.160 --> 00:07:49.440]  所以各位各位頂智慕們
[00:07:49.440 --> 00:07:52.160]  我們的耶穌基督比祂更加厲害
[00:07:52.160 --> 00:07:55.600]  祂是天上尊貴的身份
[00:07:55.600 --> 00:07:58.400]  但竟然來到這個地上
[00:07:58.400 --> 00:08:00.960]  成為一個普通人的身份
[00:08:00.960 --> 00:08:05.040]  而且是人當中最卑微的人
[00:08:05.040 --> 00:08:07.520]  所以我們感謝我們的主
[00:08:07.520 --> 00:08:09.520]  第三個轉變是什麼呢?
[00:08:09.520 --> 00:08:13.280]  第三個轉變就是生活的轉變
[00:08:13.280 --> 00:08:14.560]  各位頂智慕們
[00:08:14.560 --> 00:08:16.800]  耶穌在高天上
[00:08:16.800 --> 00:08:22.000]  祂的生活是否享有一切的榮耀尊貴?
[00:08:22.000 --> 00:08:24.720]  而且又有天使天君來到
[00:08:24.720 --> 00:08:26.320]  去侍候祂
[00:08:26.320 --> 00:08:28.000]  所以我們的主耶穌
[00:08:28.000 --> 00:08:30.960]  祂的生活是一個很榮耀的生活
[00:08:30.960 --> 00:08:33.280]  但是一夜之間
[00:08:33.280 --> 00:08:35.920]  當耶穌要決定成為人
[00:08:35.920 --> 00:08:37.360]  來到這個地上
[00:08:37.360 --> 00:08:40.400]  來完成上帝的使命的時候
[00:08:40.400 --> 00:08:44.160]  祂的生活就變成一個什麼呢?
[00:08:44.160 --> 00:08:47.520]  住在罪惡的世界
[00:08:47.520 --> 00:08:52.320]  而且和很多貧苦的人
[00:08:52.320 --> 00:08:55.200]  罪人來生活
[00:08:55.200 --> 00:08:59.200]  祂又住在一個罪惡的世界裏面
[00:08:59.200 --> 00:09:00.160]  各位頂智慕們
[00:09:00.160 --> 00:09:02.720]  這種生活帶不帶改變?
[00:09:02.720 --> 00:09:04.320]  很大的改變
[00:09:04.320 --> 00:09:06.320]  寧實醫院的創辦人
[00:09:06.320 --> 00:09:09.520]  我不知道大家知不知道他的名字是哪一位
[00:09:09.520 --> 00:09:12.000]  叫做司武道教士
[00:09:12.000 --> 00:09:13.600]  有沒有聽過?
[00:09:13.600 --> 00:09:17.760]  司武道教士是挪威的一位傳教士
[00:09:17.760 --> 00:09:20.480]  他來到中國大陸宣教
[00:09:20.480 --> 00:09:24.640]  後來又去到香港宣教
[00:09:24.640 --> 00:09:26.000]  他來的時候
[00:09:26.000 --> 00:09:29.120]  他不是選擇一個很富庶的地方
[00:09:29.120 --> 00:09:30.480]  他去到現在
[00:09:30.480 --> 00:09:31.520]  名字很好聽
[00:09:31.520 --> 00:09:32.880]  叫做張君傲
[00:09:32.880 --> 00:09:33.920]  但以前的名字
[00:09:33.920 --> 00:09:35.440]  你知不知道叫什麼?
[00:09:35.440 --> 00:09:36.800]  調景嶺
[00:09:36.800 --> 00:09:37.680]  讀歪一點
[00:09:37.680 --> 00:09:40.000]  還要論盡
[00:09:40.000 --> 00:09:41.680]  頂智慕們
[00:09:41.680 --> 00:09:46.880]  他在那裏去做上帝的工作
[00:09:46.880 --> 00:09:51.520]  去關心醫治患了肺癆的病人
[00:09:51.520 --> 00:09:54.480]  你說當年肺癆可不可怕?
[00:09:54.480 --> 00:09:55.360]  很可怕
[00:09:55.360 --> 00:09:56.560]  死了很多人
[00:09:56.560 --> 00:09:58.000]  醫學又不昌明
[00:09:58.000 --> 00:09:59.200]  又沒有藥物
[00:09:59.200 --> 00:10:01.200]  但這位司武道教士
[00:10:01.200 --> 00:10:03.040]  他有一點點護士底
[00:10:03.040 --> 00:10:06.320]  連同其他志同道合的弟兄姊妹
[00:10:06.320 --> 00:10:08.720]  開了一個簡單的診所
[00:10:08.720 --> 00:10:13.520]  來照顧關心醫治患了肺癆的病人
[00:10:13.520 --> 00:10:17.040]  結果他的行徑激勵了很多人
[00:10:17.040 --> 00:10:21.200]  而成為了今天很出名的靈實醫院
[00:10:21.200 --> 00:10:22.480]  頂智慕們
[00:10:22.480 --> 00:10:27.280]  他原本可以在挪威過去很舒適的生活
[00:10:27.280 --> 00:10:29.200]  但他選擇什麼?
[00:10:29.200 --> 00:10:32.560]  來到香港貧民窩的地方
[00:10:32.560 --> 00:10:34.080]  做宣教的工作
[00:10:34.080 --> 00:10:34.800]  為什麼?
[00:10:34.800 --> 00:10:39.200]  是因為他學校耶穌基督的榜樣
[00:10:39.200 --> 00:10:42.400]  他將他的生活模式完全改變
[00:10:42.400 --> 00:10:43.440]  目的是什麼?
[00:10:43.440 --> 00:10:49.840]  目的是要將自己成為一個神所使用的工具
[00:10:49.840 --> 00:10:51.440]  去祝福其他的人
[00:10:51.440 --> 00:10:53.680]  令不令我們敬佩?
[00:10:53.680 --> 00:10:55.200]  各位頂智慕們
[00:10:55.200 --> 00:10:59.360]  這就是主耶穌的豐富足
[00:10:59.360 --> 00:11:02.400]  因你和我成為了貧窮
[00:11:02.400 --> 00:11:04.400]  第四個轉變是什麼?
[00:11:04.400 --> 00:11:08.800]  第四個轉變就是一個生命的轉變
[00:11:08.800 --> 00:11:14.560]  就是說耶穌基督知道他要來到這個世間上
[00:11:14.560 --> 00:11:18.800]  最後他要犧牲他自己寶貴的生命
[00:11:18.800 --> 00:11:22.640]  所以他已經做好一個準備
[00:11:22.640 --> 00:11:28.480]  他雖然知道這個行動是一個很大的掙扎
[00:11:28.480 --> 00:11:30.320]  很大的痛苦
[00:11:30.320 --> 00:11:31.920]  所以大家都很熟悉
[00:11:31.920 --> 00:11:33.920]  在赫西瑪利園的一幕
[00:11:33.920 --> 00:11:36.080]  耶穌在祈禱的當中
[00:11:36.080 --> 00:11:39.120]  他流出的汗好像血點
[00:11:39.120 --> 00:11:40.240]  有印象嗎?
[00:11:40.240 --> 00:11:41.760]  這就是什麼?
[00:11:41.760 --> 00:11:43.360]  表示到耶穌說
[00:11:43.360 --> 00:11:46.480]  然而不要照我的意思
[00:11:46.480 --> 00:11:47.760]  乃要什麼?
[00:11:47.760 --> 00:11:50.000]  照你的意思去做
[00:11:50.000 --> 00:11:52.800]  因為他已經知道他來到世界上
[00:11:52.800 --> 00:11:56.240]  他要面對的是要犧牲他的生命
[00:11:56.240 --> 00:11:57.200]  聖經說
[00:11:57.200 --> 00:11:58.480]  若不流血
[00:11:58.480 --> 00:12:00.560]  罪就不得赦免
[00:12:00.560 --> 00:12:04.800]  所以他要成為一個祭身獻賞
[00:12:04.800 --> 00:12:09.440]  來救贖世界上每一個犯罪的人
[00:12:09.440 --> 00:12:11.840]  難怪他出道的時候
[00:12:11.840 --> 00:12:15.520]  施洗若寒就老早告訴人們
[00:12:15.520 --> 00:12:17.520]  看吧,大家看看吧
[00:12:17.520 --> 00:12:18.880]  這個人很特別
[00:12:18.880 --> 00:12:19.680]  為什麼?
[00:12:19.680 --> 00:12:21.760]  神的羔羊
[00:12:21.760 --> 00:12:24.640]  除去世人罪孽的
[00:12:24.640 --> 00:12:26.080]  各位聽眾
[00:12:26.080 --> 00:12:28.960]  現在我們明白這四個轉變是什麼?
[00:12:28.960 --> 00:12:31.760]  就是耶穌基督的父祝
[00:12:31.760 --> 00:12:34.400]  因你和我成為了什麼?
[00:12:34.400 --> 00:12:35.440]  貧窮
[00:12:35.440 --> 00:12:38.240]  所以這是第一個部分
[00:12:38.240 --> 00:12:41.120]  是耶穌降生成人
[00:12:41.120 --> 00:12:43.120]  面對的四個轉變
[00:12:43.120 --> 00:12:46.080]  接下來我們看第二個部分
[00:12:46.080 --> 00:12:47.200]  就是
[00:12:47.200 --> 00:12:48.640]  聖經說
[00:12:48.640 --> 00:12:51.600]  我們因耶穌的貧窮
[00:12:51.600 --> 00:12:52.880]  而成為了什麼?
[00:12:52.880 --> 00:12:53.840]  父祝
[00:12:53.840 --> 00:12:55.840]  所以第二個部分是什麼?
[00:12:55.840 --> 00:12:58.640]  第二個部分是你和我
[00:12:58.640 --> 00:13:00.800]  需要來回轉
[00:13:00.800 --> 00:13:01.920]  悔改
[00:13:01.920 --> 00:13:04.960]  接受上帝的救恩
[00:13:04.960 --> 00:13:09.520]  以致我們能夠經歷重生得救
[00:13:09.520 --> 00:13:10.560]  各位弟子妹妹
[00:13:10.560 --> 00:13:14.240]  當你和我都接受了耶穌基督
[00:13:14.240 --> 00:13:16.640]  成為上帝的兒女的時候
[00:13:16.640 --> 00:13:18.320]  重生得救之後
[00:13:18.320 --> 00:13:19.840]  上帝給我們的恩典
[00:13:19.840 --> 00:13:22.080]  是一個豐盛的恩典
[00:13:22.080 --> 00:13:23.440]  有哪些恩典呢?
[00:13:23.440 --> 00:13:24.240]  我們去看
[00:13:24.240 --> 00:13:25.760]  第一個的恩典
[00:13:25.760 --> 00:13:28.320]  就是新造的人
[00:13:28.320 --> 00:13:30.560]  這個恩典寶不寶貴?
[00:13:30.560 --> 00:13:32.000]  很寶貴
[00:13:32.000 --> 00:13:33.760]  哥林多厚書告訴我們
[00:13:33.760 --> 00:13:35.280]  若有人在基督裡
[00:13:35.280 --> 00:13:36.720]  他就是什麼?
[00:13:36.720 --> 00:13:38.720]  新造的人
[00:13:38.720 --> 00:13:40.480]  舊事已過
[00:13:40.480 --> 00:13:43.040]  都變成新的了
[00:13:43.040 --> 00:13:46.240]  我在戒毒村做導師的時候
[00:13:46.240 --> 00:13:47.920]  認識一位弟兄
[00:13:47.920 --> 00:13:52.160]  在慈雲山黑社會裡很有地位
[00:13:52.160 --> 00:13:55.760]  這位弟兄戒了毒
[00:13:55.760 --> 00:13:57.440]  信了耶穌之後
[00:13:57.440 --> 00:14:00.160]  他開始過正常的生活
[00:14:00.160 --> 00:14:01.600]  他講見證
[00:14:01.600 --> 00:14:05.440]  他說我今天非常非常感恩
[00:14:05.440 --> 00:14:09.200]  我不想到我是一個新造的人之後
[00:14:09.200 --> 00:14:12.240]  這麼多人願意去接納我
[00:14:12.240 --> 00:14:16.320]  這麼多人都願意去尊重我
[00:14:16.320 --> 00:14:19.680]  因為我出來之後一無所有
[00:14:19.680 --> 00:14:21.600]  但是別人看到我的生命
[00:14:21.600 --> 00:14:23.040]  是一個新造的人
[00:14:23.040 --> 00:14:27.040]  所以放膽介紹工作給我去做
[00:14:27.040 --> 00:14:29.280]  我現在有份工作去做
[00:14:29.280 --> 00:14:30.320]  很感恩
[00:14:30.320 --> 00:14:33.200]  也能夠回到教會
[00:14:33.200 --> 00:14:35.040]  有教會的生活
[00:14:35.040 --> 00:14:36.960]  有弟兄姊妹接納我
[00:14:36.960 --> 00:14:38.000]  所以他覺得
[00:14:38.000 --> 00:14:39.680]  成為新造的人
[00:14:39.680 --> 00:14:43.280]  這個身份和他以前在黑社會的身份
[00:14:43.280 --> 00:14:46.320]  完全是判若兩人
[00:14:46.320 --> 00:14:47.760]  他感不感恩?
[00:14:47.760 --> 00:14:49.120]  他非常感恩
[00:14:49.120 --> 00:14:50.960]  他覺得人生有希望
[00:14:50.960 --> 00:14:52.640]  人生有盼望
[00:14:52.640 --> 00:14:53.760]  各位弟兄姊妹們
[00:14:53.760 --> 00:14:55.200]  你和我都是
[00:14:55.200 --> 00:14:57.360]  當我們成為新造的人
[00:14:57.360 --> 00:14:59.280]  這個寶貴的恩典
[00:14:59.280 --> 00:15:03.120]  我們要牢牢的持守著
[00:15:03.120 --> 00:15:05.360]  第二個恩典是什麼恩典呢?
[00:15:05.360 --> 00:15:06.560]  第二個恩典
[00:15:06.560 --> 00:15:09.360]  就是一個尊貴的身份
[00:15:09.360 --> 00:15:16.400]  我們看到很多皇室的新聞
[00:15:16.400 --> 00:15:17.760]  很多人都很喜歡的
[00:15:17.760 --> 00:15:20.160]  尤其是一些人很蛛絲八卦
[00:15:20.160 --> 00:15:22.320]  很留意皇室的新聞
[00:15:22.320 --> 00:15:25.760]  最近皇室裏面有些人有寫書
[00:15:25.760 --> 00:15:27.520]  有很多採訪
[00:15:27.520 --> 00:15:29.520]  各位弟兄姊妹們
[00:15:29.520 --> 00:15:31.680]  一個皇室的成員
[00:15:31.680 --> 00:15:34.080]  都這麼被人關注的時候
[00:15:34.080 --> 00:15:35.040]  請你記得
[00:15:35.040 --> 00:15:38.000]  他只是一個國家裏面的王子
[00:15:38.000 --> 00:15:39.200]  或者公主
[00:15:39.200 --> 00:15:43.440]  但當你和我成為上帝的子女之後
[00:15:43.440 --> 00:15:46.560]  我們就是萬王之王
[00:15:46.560 --> 00:15:49.120]  萬主之主的子女
[00:15:49.120 --> 00:15:50.560]  所以我們的身份
[00:15:50.560 --> 00:15:52.400]  是不是更加的尊貴?
[00:15:52.400 --> 00:15:54.240]  更加的寶貴
[00:15:54.240 --> 00:15:57.840]  不覺得可以給我們前書告訴我們
[00:15:57.840 --> 00:16:00.800]  唯有我們被揀選的族類
[00:16:00.800 --> 00:16:02.960]  是有君尊的祭司
[00:16:02.960 --> 00:16:04.080]  有印象嗎?
[00:16:04.080 --> 00:16:05.680]  是聖潔的國度
[00:16:05.680 --> 00:16:07.440]  是屬神的子民
[00:16:07.440 --> 00:16:11.520]  所以當我們擁有這麼尊貴的身份的時候
[00:16:11.520 --> 00:16:12.560]  這個恩典
[00:16:12.560 --> 00:16:14.160]  是不是很大的恩典?
[00:16:14.160 --> 00:16:15.600]  我們很感謝神
[00:16:15.600 --> 00:16:16.960]  從今之後
[00:16:16.960 --> 00:16:18.480]  我們不是外人
[00:16:18.480 --> 00:16:21.040]  而是神家裏的人
[00:16:21.040 --> 00:16:25.200]  所以我們為這個恩典獻上感恩
[00:16:25.200 --> 00:16:27.840]  第三個恩典是什麼呢?
[00:16:27.840 --> 00:16:30.640]  就是一個豐盛的人生
[00:16:30.640 --> 00:16:32.160]  我們很感謝主
[00:16:32.160 --> 00:16:34.080]  當我們重新得救之後
[00:16:34.080 --> 00:16:37.680]  原來聖靈是內在我們的心裏面
[00:16:37.680 --> 00:16:39.600]  聖靈內在我們的心裏面
[00:16:39.600 --> 00:16:42.480]  一方面是成為我們的導師
[00:16:42.480 --> 00:16:43.600]  提醒我們
[00:16:43.600 --> 00:16:46.400]  好像提醒潤祥一樣
[00:16:46.400 --> 00:16:47.920]  不要衝動
[00:16:47.920 --> 00:16:50.560]  聖靈會做我們的導師提醒我們
[00:16:50.560 --> 00:16:51.600]  但另一方面
[00:16:51.600 --> 00:16:54.400]  聖靈也給我們恩賜
[00:16:54.400 --> 00:16:57.840]  讓我們得到上帝的恩賜
[00:16:57.840 --> 00:17:00.560]  就能夠侍奉上帝
[00:17:00.560 --> 00:17:05.280]  我早前聽到一位姐妹的分享
[00:17:05.280 --> 00:17:07.040]  她說很感恩
[00:17:07.040 --> 00:17:08.320]  她說什麼呢?
[00:17:08.320 --> 00:17:10.320]  她說她很感謝神
[00:17:10.320 --> 00:17:12.720]  她發覺現在信了耶穌之後
[00:17:12.720 --> 00:17:15.280]  她的生活是很充實
[00:17:15.280 --> 00:17:16.640]  為什麼這麼充實?
[00:17:16.640 --> 00:17:20.320]  因為她覺得自己的時間很不夠用
[00:17:20.320 --> 00:17:22.080]  為什麼不夠用?
[00:17:22.080 --> 00:17:26.000]  原來她發覺上帝在她信了耶穌之後
[00:17:26.000 --> 00:17:27.760]  給她有新的生命
[00:17:27.760 --> 00:17:31.920]  又給她很大的恩賜
[00:17:31.920 --> 00:17:33.360]  去關心人
[00:17:33.360 --> 00:17:35.040]  去侍奉上帝
[00:17:35.040 --> 00:17:36.400]  所以她發覺到
[00:17:36.400 --> 00:17:38.880]  原來她每天都很充實
[00:17:38.880 --> 00:17:39.840]  很忙碌
[00:17:39.840 --> 00:17:42.720]  她可以在家裏侍奉
[00:17:42.720 --> 00:17:45.360]  她可以在教會裏侍奉
[00:17:45.360 --> 00:17:49.520]  她也可以在醫院裏做義工侍奉
[00:17:49.520 --> 00:17:51.360]  所以她告訴別人
[00:17:51.360 --> 00:17:53.680]  她現在信了耶穌之後
[00:17:53.680 --> 00:17:57.040]  她的生活是很充實
[00:17:57.040 --> 00:17:58.480]  活得很精彩
[00:17:58.480 --> 00:17:59.440]  為什麼?
[00:17:59.440 --> 00:18:04.480]  因為聖靈賞賜她有更多的恩賜
[00:18:04.480 --> 00:18:06.000]  侍奉上帝
[00:18:06.000 --> 00:18:07.280]  各位電視節目的觀眾
[00:18:07.280 --> 00:18:08.640]  我們的人生
[00:18:08.640 --> 00:18:09.760]  我們的生命
[00:18:09.760 --> 00:18:12.720]  變得更加豐盛的生活
[00:18:12.720 --> 00:18:17.760]  所以這是上帝給我們無比的恩典
[00:18:17.760 --> 00:18:20.000]  我們再看最後一點
[00:18:20.000 --> 00:18:25.440]  上帝給我們的恩典是什麼?
[00:18:25.440 --> 00:18:27.680]  就是永生的福樂
[00:18:27.680 --> 00:18:29.280]  這一點我相信
