
[00:00:00.000 --> 00:00:05.520]  各位弟兄姊妹 主女兒們平安
[00:02:55.520 --> 00:02:57.520]  五章的十七節
[00:02:57.520 --> 00:02:59.520]  其中重要的地方就是
[00:02:59.520 --> 00:03:02.520]  舊事已過
[00:03:02.520 --> 00:03:04.520]  創造的新人類
[00:03:04.520 --> 00:03:06.520]  新的族類
[00:03:06.520 --> 00:03:10.520]  教會負起這個責任
[00:03:10.520 --> 00:03:12.520]  教會要在這個地上
[00:03:12.520 --> 00:03:15.520]  告訴世界的人
[00:03:15.520 --> 00:03:19.520]  什麼才是最最重要
[00:03:19.520 --> 00:03:21.520]  早幾天星期四
[00:03:21.520 --> 00:03:24.520]  下午做完事
[00:03:24.520 --> 00:03:27.520]  出去元朗吃飯
[00:03:27.520 --> 00:03:29.520]  見到很多人
[00:03:29.520 --> 00:03:31.520]  很久沒見到這麼多人排隊
[00:03:31.520 --> 00:03:33.520]  在大會堂
[00:03:33.520 --> 00:03:35.520]  我走過去看看
[00:03:35.520 --> 00:03:37.520]  問問那些人排什麼
[00:03:37.520 --> 00:03:39.520]  看看有沒有我自己的好處
[00:03:39.520 --> 00:03:42.520]  排了很多人
[00:03:42.520 --> 00:03:44.520]  那些歲數
[00:03:44.520 --> 00:03:46.520]  那些年齡層
[00:03:46.520 --> 00:03:47.520]  那些背景
[00:03:47.520 --> 00:03:49.520]  全部是基層
[00:03:49.520 --> 00:03:52.520]  而且是五六十歲
[00:03:52.520 --> 00:03:55.520]  沒有年輕人
[00:03:55.520 --> 00:03:57.520]  排什麼呢?
[00:03:57.520 --> 00:04:00.520]  原來等拿救濟
[00:04:00.520 --> 00:04:02.520]  急不急切?
[00:04:02.520 --> 00:04:05.520]  你看到每一個男男女女
[00:04:05.520 --> 00:04:07.520]  他們的眼神
[00:04:07.520 --> 00:04:10.520]  充滿了憂慮
[00:04:10.520 --> 00:04:13.520]  充滿了那種困苦
[00:04:13.520 --> 00:04:16.520]  很多是低學歷的
[00:04:16.520 --> 00:04:19.520]  你看到那個隊就知道
[00:04:19.520 --> 00:04:21.520]  原來是排隊拿一張表格
[00:04:21.520 --> 00:04:24.520]  填那個一萬元失業救濟
[00:04:24.520 --> 00:04:26.520]  那就和我無關
[00:04:26.520 --> 00:04:28.520]  我就不用排了
[00:04:28.520 --> 00:04:30.520]  但離開的時候
[00:04:30.520 --> 00:04:32.520]  我作為教會的目者
[00:04:32.520 --> 00:04:34.520]  有什麼我可以多走一步
[00:04:34.520 --> 00:04:36.520]  幫到這些人呢?
[00:04:36.520 --> 00:04:38.520]  為這些人祈禱
[00:04:38.520 --> 00:04:41.520]  教會可以做什麼呢?
[00:04:41.520 --> 00:04:44.520]  那個思緒在這一大段時間
[00:04:44.520 --> 00:04:46.520]  包括老牧師
[00:04:46.520 --> 00:04:48.520]  我們大家交通都是
[00:04:48.520 --> 00:04:50.520]  教會可以多走一步
[00:04:50.520 --> 00:04:52.520]  做什麼呢?
[00:04:52.520 --> 00:04:54.520]  我們開同工會不斷問
[00:04:54.520 --> 00:04:56.520]  教會可以做什麼呢?
[00:04:56.520 --> 00:04:57.520]  烏克蘭的戰爭
[00:04:57.520 --> 00:04:59.520]  我們又可以做什麼呢?
[00:04:59.520 --> 00:05:02.520]  我們就呼籲頂展會奉獻
[00:05:02.520 --> 00:05:05.520]  去為這個戰爭來祈禱
[00:05:05.520 --> 00:05:07.520]  和金錢
[00:05:07.520 --> 00:05:10.520]  我們在今天最後收集那些獻金
[00:05:10.520 --> 00:05:12.520]  我們就會傳授
[00:05:12.520 --> 00:05:14.520]  去一些NGO的組織
[00:05:14.520 --> 00:05:16.520]  去發放出去
[00:05:16.520 --> 00:05:18.520]  有些事是我們可以做的
[00:05:18.520 --> 00:05:20.520]  但是
[00:05:20.520 --> 00:05:23.520]  有什麼更加更加重要
[00:05:23.520 --> 00:05:25.520]  是教會才能夠做
[00:05:25.520 --> 00:05:28.520]  一般的地上的群體
[00:05:28.520 --> 00:05:30.520]  沒有信仰的群體
[00:05:30.520 --> 00:05:32.520]  甚至乎政府
[00:05:32.520 --> 00:05:33.520]  都做不到的
[00:05:33.520 --> 00:05:35.520]  什麼是我們可以做
[00:05:35.520 --> 00:05:36.520]  必須要做
[00:05:36.520 --> 00:05:38.520]  是要經常去動員
[00:05:38.520 --> 00:05:40.520]  頂展會要做的呢?
[00:05:40.520 --> 00:05:42.520]  我相信
[00:05:42.520 --> 00:05:44.520]  必然就是這一節聖經
[00:05:44.520 --> 00:05:46.520]  上下文所涵蓋的
[00:05:46.520 --> 00:05:50.520]  創造新人類
[00:05:50.520 --> 00:05:54.520]  讓人進入神的和好裏面
[00:05:54.520 --> 00:05:58.520]  帶領人的生命的改變
[00:05:58.520 --> 00:06:01.520]  讓他在地上可能很短暫的
[00:06:01.520 --> 00:06:02.520]  有些可能很長的
[00:06:02.520 --> 00:06:04.520]  譬如很小的時候信主
[00:06:04.520 --> 00:06:06.520]  很大年紀才離開世界
[00:06:06.520 --> 00:06:08.520]  他的人生就很長
[00:06:08.520 --> 00:06:10.520]  在教會的人生就很長
[00:06:10.520 --> 00:06:13.520]  他可以有很多年的教會生活
[00:06:13.520 --> 00:06:15.520]  他可以有很多的成長
[00:06:15.520 --> 00:06:17.520]  有些很短暫的
[00:06:17.520 --> 00:06:19.520]  譬如在病床的泥流
[00:06:19.520 --> 00:06:20.520]  你能夠做的
[00:06:20.520 --> 00:06:22.520]  就是帶領他信主
[00:06:22.520 --> 00:06:23.520]  清楚自己得救
[00:06:23.520 --> 00:06:26.520]  他就可以得著永恆生命
[00:06:26.520 --> 00:06:28.520]  但是
[00:06:28.520 --> 00:06:32.520]  這是一個很重要的訊息
[00:06:32.520 --> 00:06:35.520]  今天很想真的有一個呼召
[00:06:35.520 --> 00:06:37.520]  我們有多少人看到
[00:06:37.520 --> 00:06:39.520]  我們的生命
[00:06:39.520 --> 00:06:42.520]  是要為神去做呢?
[00:06:42.520 --> 00:06:44.520]  這裡告訴我們
[00:06:44.520 --> 00:06:46.520]  舊事已過
[00:06:46.520 --> 00:06:48.520]  哪些人舊事已過呢?
[00:06:48.520 --> 00:06:50.520]  必須有一個條件
[00:06:50.520 --> 00:06:52.520]  要在基督裏面
[00:06:52.520 --> 00:06:56.520]  你才可以舊事已過
[00:06:56.520 --> 00:06:57.520]  你的一切
[00:06:57.520 --> 00:06:59.520]  耶穌為你承擔了
[00:06:59.520 --> 00:07:02.520]  這裡說的是罪
[00:07:02.520 --> 00:07:03.520]  那是必然的
[00:07:03.520 --> 00:07:04.520]  因為下面
[00:07:04.520 --> 00:07:06.520]  剛才都引述了
[00:07:06.520 --> 00:07:08.520]  但是這一段聖經
[00:07:08.520 --> 00:07:13.520]  其實要放在保羅所說的第四第五章
[00:07:13.520 --> 00:07:16.520]  當然再遠一點就去到第十一章
[00:07:16.520 --> 00:07:19.520]  你就會更加準確地聽到
[00:07:19.520 --> 00:07:21.520]  保羅他內心裏面
[00:07:21.520 --> 00:07:23.520]  所要去擔心的
[00:07:23.520 --> 00:07:26.520]  哥倫多教會他們的情況
[00:07:26.520 --> 00:07:27.520]  整段聖經
[00:07:27.520 --> 00:07:30.520]  其實是有一個對象的
[00:07:30.520 --> 00:07:31.520]  那個對象
[00:07:31.520 --> 00:07:32.520]  那個對頭
[00:07:32.520 --> 00:07:34.520]  就是那些假使徒
[00:07:34.520 --> 00:07:35.520]  在哥倫多教會
[00:07:35.520 --> 00:07:38.520]  要來去核製信徒
[00:07:38.520 --> 00:07:41.520]  要令到他們歸向他們
[00:07:41.520 --> 00:07:42.520]  跟隨他們
[00:07:42.520 --> 00:07:44.520]  來疏遠保羅
[00:07:44.520 --> 00:07:46.520]  因為保羅是使徒
[00:07:46.520 --> 00:07:48.520]  他們就要在這個教會裏面
[00:07:48.520 --> 00:07:50.520]  當保羅離開之後
[00:07:50.520 --> 00:07:53.520]  就在這裏去慫恿那些人
[00:07:53.520 --> 00:07:57.520]  就說你們不守那個國禮
[00:07:57.520 --> 00:08:00.520]  你們不做猶太人做的事情
[00:08:00.520 --> 00:08:02.520]  你們不跟那些律法
[00:08:02.520 --> 00:08:03.520]  你就不行了
[00:08:03.520 --> 00:08:07.520]  那個保羅為什麼他說來又不來
[00:08:07.520 --> 00:08:09.520]  這個一章那裏所說
[00:08:09.520 --> 00:08:13.520]  好像他是自然而又飛
[00:08:13.520 --> 00:08:17.520]  說了說到好像很兇的
[00:08:17.520 --> 00:08:20.520]  但是來到又很婉轉
[00:08:20.520 --> 00:08:22.520]  又好像沒有什麼能力等等
[00:08:22.520 --> 00:08:24.520]  這樣來去批評
[00:08:24.520 --> 00:08:27.520]  論斷使徒的積分
[00:08:27.520 --> 00:08:30.520]  接著還要誇耀的就是
[00:08:30.520 --> 00:08:31.520]  我們是希伯來人
[00:08:31.520 --> 00:08:33.520]  第八天就行國禮了
[00:08:33.520 --> 00:08:34.520]  這個是十一章
[00:08:34.520 --> 00:08:36.520]  保羅那裏所描述的
[00:08:36.520 --> 00:08:39.520]  這些假使徒的特徵
[00:08:39.520 --> 00:08:40.520]  所以保羅就說
[00:08:40.520 --> 00:08:42.520]  就著這些事情
[00:08:42.520 --> 00:08:44.520]  我都要誇耀的
[00:08:44.520 --> 00:08:46.520]  如果那些人可以誇耀
[00:08:46.520 --> 00:08:47.520]  我都要誇耀的
[00:08:47.520 --> 00:08:49.520]  第十六節
[00:08:49.520 --> 00:08:51.520]  十一章的十六節
[00:08:51.520 --> 00:08:52.520]  我再說
[00:08:52.520 --> 00:08:55.520]  你們不可以看我是愚妄的
[00:08:55.520 --> 00:08:57.520]  縱然如此
[00:08:57.520 --> 00:09:00.520]  也要把我當作愚妄人
[00:09:00.520 --> 00:09:02.520]  來接納
[00:09:02.520 --> 00:09:05.520]  叫我可以略略的自誇
[00:09:05.520 --> 00:09:06.520]  我說這些話
[00:09:06.520 --> 00:09:08.520]  不是奉主明說的
[00:09:08.520 --> 00:09:10.520]  乃是好像一個愚妄的人
[00:09:10.520 --> 00:09:12.520]  這樣放膽的自誇
[00:09:12.520 --> 00:09:14.520]  留意十八節
[00:09:14.520 --> 00:09:16.520]  既有好些人
[00:09:16.520 --> 00:09:19.520]  憑著血氣自誇
[00:09:19.520 --> 00:09:21.520]  我也要自誇了
[00:09:21.520 --> 00:09:23.520]  你們既是精明人
[00:09:23.520 --> 00:09:25.520]  用一些很像很
[00:09:25.520 --> 00:09:31.520]  很威風的寫作技巧
[00:09:31.520 --> 00:09:34.520]  來讓哥林多教會
[00:09:34.520 --> 00:09:38.520]  在神面前有一個反思
[00:09:38.520 --> 00:09:43.520]  到底誰才是真正愛你的使徒
[00:09:43.520 --> 00:09:45.520]  你是跟那些假使徒
[00:09:45.520 --> 00:09:49.520]  來走錯了真理
[00:09:49.520 --> 00:09:51.520]  來跌落一個
[00:09:51.520 --> 00:09:55.520]  越來越離開了基督的狀態
[00:09:55.520 --> 00:09:57.520]  譬如十九節
[00:09:57.520 --> 00:09:59.520]  你們既是精明人
[00:09:59.520 --> 00:10:02.520]  就能夠甘心忍耐愚妄的人
[00:10:02.520 --> 00:10:05.520]  你們如果這麼有智慧
[00:10:05.520 --> 00:10:06.520]  這麼精明
[00:10:06.520 --> 00:10:08.520]  第二十節
[00:10:08.520 --> 00:10:11.520]  假若有人強你們作奴僕
[00:10:11.520 --> 00:10:13.520]  或侵吞你們
[00:10:13.520 --> 00:10:14.520]  或擄掠你們
[00:10:14.520 --> 00:10:16.520]  或舞蔓你們
[00:10:16.520 --> 00:10:18.520]  或打你們的臉
[00:10:18.520 --> 00:10:20.520]  你們都能夠忍耐他
[00:10:20.520 --> 00:10:22.520]  我說者說
[00:10:22.520 --> 00:10:24.520]  是羞辱自己
[00:10:24.520 --> 00:10:27.520]  好在我們從前是軟弱的
[00:10:27.520 --> 00:10:30.520]  然而人在何事上勇敢
[00:10:30.520 --> 00:10:32.520]  我也勇敢
[00:10:32.520 --> 00:10:34.520]  他們是稀白來人麼
[00:10:34.520 --> 00:10:36.520]  我也是
[00:10:36.520 --> 00:10:38.520]  開始在這裡做一個比較
[00:10:38.520 --> 00:10:40.520]  就是說
[00:10:40.520 --> 00:10:41.520]  自律行間
[00:10:41.520 --> 00:10:45.520]  一直由第四章開始
[00:10:45.520 --> 00:10:47.520]  就已經告訴我們
[00:10:47.520 --> 00:10:49.520]  保羅要面對的是
[00:10:49.520 --> 00:10:54.520]  假使徒對哥林多人的影響
[00:10:54.520 --> 00:10:58.520]  而且這個影響是令他們離開基督的
[00:10:58.520 --> 00:11:00.520]  所以保羅就不能夠
[00:11:00.520 --> 00:11:02.520]  來到去
[00:11:02.520 --> 00:11:04.520]  不出聲
[00:11:04.520 --> 00:11:06.520]  要來面對這些假使徒
[00:11:06.520 --> 00:11:09.520]  他們自稱是稀白來人
[00:11:09.520 --> 00:11:10.520]  就是說
[00:11:10.520 --> 00:11:13.520]  哥林多你們是外邦的人
[00:11:13.520 --> 00:11:17.520]  你們不夠我們猶太人的優越
[00:11:17.520 --> 00:11:20.520]  我們是稀白來人
[00:11:20.520 --> 00:11:22.520]  接著保羅說
[00:11:22.520 --> 00:11:24.520]  他們是以色列人嗎
[00:11:24.520 --> 00:11:26.520]  我也是
[00:11:26.520 --> 00:11:30.520]  他們是阿伯拉罕的後裔嗎
[00:11:30.520 --> 00:11:32.520]  我也是
[00:11:32.520 --> 00:11:35.520]  他們是基督的僕人嗎
[00:11:35.520 --> 00:11:36.520]  你想想
[00:11:36.520 --> 00:11:39.520]  一路一路越來越近
[00:11:39.520 --> 00:11:41.520]  說這班人
[00:11:41.520 --> 00:11:45.520]  他們是如何誇耀自己的身份
[00:11:45.520 --> 00:11:46.520]  來歷
[00:11:46.520 --> 00:11:47.520]  背景
[00:11:47.520 --> 00:11:48.520]  等等
[00:11:48.520 --> 00:11:50.520]  接著保羅就說
[00:11:50.520 --> 00:11:52.520]  我說一個狂話
[00:11:52.520 --> 00:11:55.520]  我更加是基督的僕人
[00:11:55.520 --> 00:11:58.520]  大家感受到那個氣氛嗎
[00:11:58.520 --> 00:12:02.520]  感受到保羅的那個情詞迫切嗎
[00:12:02.520 --> 00:12:03.520]  感受到
[00:12:03.520 --> 00:12:05.520]  哥林多人的愚昧
[00:12:05.520 --> 00:12:08.520]  跟隨著一些假使徒
[00:12:08.520 --> 00:12:10.520]  離開了基督
[00:12:10.520 --> 00:12:13.520]  所以保羅在這裡告訴我們
[00:12:13.520 --> 00:12:17.520]  回到五章這段經文的時候
[00:12:17.520 --> 00:12:21.520]  我們就看到保羅在這裡告訴我們
[00:12:21.520 --> 00:12:26.520]  有一個很重要的訊息
[00:12:26.520 --> 00:12:27.520]  原來
[00:12:27.520 --> 00:12:30.520]  只要你在基督裡面
[00:12:30.520 --> 00:12:32.520]  一切的過去
[00:12:32.520 --> 00:12:34.520]  都過去了
[00:12:34.520 --> 00:12:36.520]  在神的眼中
[00:12:36.520 --> 00:12:39.520]  在基督的救贖裡面
[00:12:39.520 --> 00:12:45.520]  我們每一個都是更新的新人
[00:12:45.520 --> 00:12:47.520]  其實這個新人這個字
[00:12:47.520 --> 00:12:50.520]  在新約出現了兩次
[00:12:50.520 --> 00:12:54.520]  另外一次就是加拉太書的六章十三節
[00:12:54.520 --> 00:12:57.520]  保羅這樣做一個結論
[00:12:57.520 --> 00:12:59.520]  他說受不受割禮
[00:12:59.520 --> 00:13:01.520]  都無關緊要
[00:13:01.520 --> 00:13:03.520]  不關事
[00:13:03.520 --> 00:13:05.520]  無關緊要
[00:13:05.520 --> 00:13:09.520]  受割禮對猶太人來說是很重要的
[00:13:09.520 --> 00:13:11.520]  不受割禮
[00:13:11.520 --> 00:13:14.520]  你是外邦人當然是沒問題
[00:13:14.520 --> 00:13:17.520]  不受割禮都無關緊要
[00:13:17.520 --> 00:13:19.520]  最要緊是什麼
[00:13:19.520 --> 00:13:21.520]  什麼是最要緊
[00:13:21.520 --> 00:13:22.520]  保羅說
[00:13:22.520 --> 00:13:25.520]  最要緊就是要做新做的人
[00:13:25.520 --> 00:13:27.520]  就是新的人類
[00:13:27.520 --> 00:13:29.520]  這裡就是告訴我們
[00:13:29.520 --> 00:13:33.520]  保羅看這個生命的改變
[00:13:33.520 --> 00:13:37.520]  在基督裡面的生命的改變
[00:13:37.520 --> 00:13:39.520]  是看得很透徹
[00:13:39.520 --> 00:13:42.520]  所以這裡的舊事
[00:13:42.520 --> 00:13:44.520]  值得我們大家去想一想
[00:13:44.520 --> 00:13:47.520]  剛才引述了的經文十一章
[00:13:47.520 --> 00:13:49.520]  再回到我們這裡的時候
[00:13:49.520 --> 00:13:53.520]  五章的十二節
[00:13:53.520 --> 00:13:56.520]  就有一點很近的上下文
[00:13:56.520 --> 00:13:58.520]  就告訴我們
[00:13:58.520 --> 00:14:01.520]  保羅面對著
[00:14:01.520 --> 00:14:06.520]  在教會裡面的一個很大的分化
[00:14:06.520 --> 00:14:10.520]  這個分化是讓一些
[00:14:10.520 --> 00:14:13.520]  沒有背景的人
[00:14:13.520 --> 00:14:16.520]  他們不斷感覺自己
[00:14:16.520 --> 00:14:20.520]  好像是在神面前
[00:14:20.520 --> 00:14:23.520]  不能夠達到一個水平
[00:14:23.520 --> 00:14:26.520]  而且還有一種
[00:14:26.520 --> 00:14:30.520]  正在建立的一種歧視文化
[00:14:30.520 --> 00:14:32.520]  在教會裡面
[00:14:32.520 --> 00:14:33.520]  第十二節
[00:14:33.520 --> 00:14:37.520]  我們不是向你們再舉薦自己
[00:14:37.520 --> 00:14:42.520]  乃是叫你們因我們有可誇的地方
[00:14:42.520 --> 00:14:43.520]  留意一下
[00:14:43.520 --> 00:14:44.520]  好對了
[00:14:44.520 --> 00:14:45.520]  憑外貌
[00:14:45.520 --> 00:14:48.520]  不憑內心誇口的人
[00:14:48.520 --> 00:14:51.520]  有言可答
[00:14:51.520 --> 00:14:52.520]  原來教會裡面
[00:14:52.520 --> 00:14:55.520]  有些憑外貌看人
[00:14:55.520 --> 00:14:59.520]  不憑內心去看人
[00:14:59.520 --> 00:15:00.520]  可能多教會
[00:15:00.520 --> 00:15:03.520]  就因為可能種種的原因
[00:15:03.520 --> 00:15:05.520]  當然更大的
[00:15:05.520 --> 00:15:09.520]  是先是從那個真理上的出現了問題
[00:15:09.520 --> 00:15:13.520]  就會對人就會有一個的錯覺
[00:15:13.520 --> 00:15:15.520]  所以可能這些的假使徒
[00:15:15.520 --> 00:15:16.520]  保羅這樣說的時候
[00:15:16.520 --> 00:15:19.520]  相當明顯他們是猶太背景
[00:15:19.520 --> 00:15:24.520]  他們有一定的律法的修養
[00:15:24.520 --> 00:15:28.520]  也都是跟隨基督
[00:15:28.520 --> 00:15:34.520]  但是他們就形成了一種敵對
[00:15:34.520 --> 00:15:40.520]  形成了一種分門結黨的這樣的情操
[00:15:40.520 --> 00:15:42.520]  在教會裡面
[00:15:42.520 --> 00:15:48.520]  導致信徒就受到一個很大的影響
[00:15:48.520 --> 00:15:54.520]  救恩不可以改變一個人的整個的生命
[00:15:54.520 --> 00:15:57.520]  還要經過可能重重複複的手續
[00:15:57.520 --> 00:15:59.520]  不同的階梯
[00:15:59.520 --> 00:16:00.520]  你爬到上去
[00:16:00.520 --> 00:16:05.520]  你就可以達到我們的標準
[00:16:05.520 --> 00:16:06.520]  人的標準
[00:16:06.520 --> 00:16:08.520]  例如受國禮
[00:16:08.520 --> 00:16:10.520]  所以有很多外邦人
[00:16:10.520 --> 00:16:13.520]  很擔心自己沒有受國禮
[00:16:13.520 --> 00:16:14.520]  你受了國禮
[00:16:14.520 --> 00:16:16.520]  你不是第八天受國禮
[00:16:16.520 --> 00:16:19.520]  你就是說不是純正的猶太人
[00:16:19.520 --> 00:16:21.520]  你沒有做到一些儀式
[00:16:21.520 --> 00:16:26.520]  你就不能夠好像我們一樣的優越
[00:16:26.520 --> 00:16:29.520]  這種的種子
[00:16:29.520 --> 00:16:34.520]  在哥倫多教會就很嚴重了
[00:16:34.520 --> 00:16:37.520]  其實前書已經很白了
[00:16:37.520 --> 00:16:39.520]  我是屬保羅的
[00:16:39.520 --> 00:16:40.520]  我是屬基法的
[00:16:40.520 --> 00:16:42.520]  我是屬基督的
[00:16:42.520 --> 00:16:44.520]  已經是這樣很清楚
[00:16:44.520 --> 00:16:50.520]  來直接的去責備哥倫多教會一些的領袖
[00:16:50.520 --> 00:16:52.520]  很明顯就是有這樣的
[00:16:52.520 --> 00:16:54.520]  對真理的誤解
[00:16:54.520 --> 00:16:57.520]  而帶來的問題
[00:16:57.520 --> 00:17:00.520]  所以回到第十七節
[00:17:00.520 --> 00:17:02.520]  弟兄姊妹
[00:17:02.520 --> 00:17:05.520]  做了一點點簡單的釋經之後
[00:17:05.520 --> 00:17:09.520]  我們有一個很寶貴的結論
[00:17:09.520 --> 00:17:13.520]  原來在耶穌的眼中
[00:17:13.520 --> 00:17:15.520]  神藉著他的愛子
[00:17:15.520 --> 00:17:18.520]  將我們去拯救
[00:17:18.520 --> 00:17:21.520]  我們就能夠在他的裡面
[00:17:21.520 --> 00:17:23.520]  一起更新
[00:17:23.520 --> 00:17:27.520]  我們成為了這個新的族類裡面的其中一個
[00:17:27.520 --> 00:17:30.520]  再沒有分高低
[00:17:30.520 --> 00:17:32.520]  當然在工作上
[00:17:32.520 --> 00:17:34.520]  因此上是有的
[00:17:34.520 --> 00:17:36.520]  臨前十三章已經說了
[00:17:36.520 --> 00:17:38.520]  十四章也都說
[00:17:38.520 --> 00:17:41.520]  很清楚的去說了
[00:17:41.520 --> 00:17:43.520]  其實由十二章的臨前
[00:17:43.520 --> 00:17:44.520]  一直到十四章
[00:17:44.520 --> 00:17:46.520]  就是說因此
[00:17:46.520 --> 00:17:48.520]  不過夾雜著十三章
[00:17:48.520 --> 00:17:50.520]  就說愛
[00:17:50.520 --> 00:17:52.520]  在教會裡面
[00:17:52.520 --> 00:17:54.520]  有不同的分工
[00:17:54.520 --> 00:17:57.520]  聖靈隨他的己意
[00:17:57.520 --> 00:17:59.520]  來分給不同的人
[00:17:59.520 --> 00:18:00.520]  有因此
[00:18:00.520 --> 00:18:02.520]  但是在生命上
[00:18:02.520 --> 00:18:04.520]  這一節聖經
[00:18:04.520 --> 00:18:06.520]  很清楚的告訴我們
[00:18:06.520 --> 00:18:09.520]  只要我們在基督裡面
[00:18:09.520 --> 00:18:12.520]  舊的事情是過去
[00:18:12.520 --> 00:18:16.520]  保羅這樣理解每一個弟兄姊妹
[00:18:16.520 --> 00:18:20.520]  保羅這樣去看每一個人
[00:18:20.520 --> 00:18:24.520]  你應該怎樣去在新的生命裡面
[00:18:24.520 --> 00:18:26.520]  你為誰而活呢?
[00:18:26.520 --> 00:18:29.520]  所以你要留意到第十六節
[00:18:29.520 --> 00:18:31.520]  五章的十六節
[00:18:31.520 --> 00:18:34.520]  當然可以再看多一點
[00:18:34.520 --> 00:18:35.520]  十四節
[00:18:35.520 --> 00:18:38.520]  原來基督的愛激勵我們
[00:18:38.520 --> 00:18:40.520]  因我們想一個人
[00:18:40.520 --> 00:18:42.520]  既替眾人死
[00:18:42.520 --> 00:18:44.520]  眾人就都死了
[00:18:44.520 --> 00:18:47.520]  並且他替眾人死
[00:18:47.520 --> 00:18:49.520]  是叫那些活著的人
[00:18:49.520 --> 00:18:51.520]  這個新的族類
[00:18:51.520 --> 00:18:54.520]  不再為自己活
[00:18:54.520 --> 00:18:59.520]  只要你和基督連上這個生命關係
[00:18:59.520 --> 00:19:03.520]  救贖主已經住在你的心靈裡面
[00:19:03.520 --> 00:19:05.520]  你就是那個新人類
[00:19:05.520 --> 00:19:07.520]  舊的事情已經過去了
[00:19:07.520 --> 00:19:11.520]  包括你負面的你的罪惡
[00:19:11.520 --> 00:19:13.520]  你的個性
[00:19:13.520 --> 00:19:15.520]  你的各方面
[00:19:15.520 --> 00:19:20.520]  你在社會上帶來的種種的
[00:19:20.520 --> 00:19:27.520]  那種人性的錯誤的理解的那些階級
[00:19:27.520 --> 00:19:30.520]  民族
[00:19:30.520 --> 00:19:33.520]  政治理念
[00:19:33.520 --> 00:19:35.520]  學問
[00:19:35.520 --> 00:19:37.520]  男女
[00:19:37.520 --> 00:19:39.520]  各方面
[00:19:39.520 --> 00:19:44.520]  在基督裡面的新人類已經沒有了這一切
[00:19:44.520 --> 00:19:47.520]  完全沒有了
