
[00:00:00.000 --> 00:00:06.000]  洪恩嘉弟兄姊妹平安
[00:03:27.000 --> 00:03:31.000]  我們需要向神大聲呼喊
[00:03:31.000 --> 00:03:33.000]  耶穌在十字架上的呼喊
[00:03:33.000 --> 00:03:39.000]  正正顯示一種仍然最天賦那種倚靠的心
[00:03:39.000 --> 00:03:42.000]  其實昔日很多屬靈的領袖
[00:03:42.000 --> 00:03:45.000]  同樣有這種體驗
[00:03:45.000 --> 00:03:48.000]  摩西大令以色列人在曠野
[00:03:48.000 --> 00:03:51.000]  遇到沒有水沒有食物
[00:03:51.000 --> 00:03:53.000]  最困難的時候
[00:03:53.000 --> 00:03:55.000]  他呼喊過
[00:03:55.000 --> 00:03:57.000]  約書雅大令以色列人
[00:03:57.000 --> 00:04:00.000]  面對阿摩尼人加南人攻擊的時候
[00:04:00.000 --> 00:04:02.000]  他呼喊過
[00:04:02.000 --> 00:04:07.000]  約伯耶利米在他們面對絕境的時候
[00:04:07.000 --> 00:04:10.000]  同樣呼喊過
[00:04:10.000 --> 00:04:13.000]  當我們好像耶穌
[00:04:13.000 --> 00:04:15.000]  面對撒旦的張牙舞爪
[00:04:15.000 --> 00:04:17.000]  當我們好像摩西
[00:04:17.000 --> 00:04:20.000]  面對沒有水沒有食物的逆境
[00:04:20.000 --> 00:04:22.000]  當我們好像約書雅
[00:04:22.000 --> 00:04:26.000]  面對強大敵人的挑戰和攻擊
[00:04:26.000 --> 00:04:27.000]  當我們好像約伯
[00:04:27.000 --> 00:04:31.000]  面對眾叛妻離的那種孤獨
[00:04:31.000 --> 00:04:33.000]  甚至當我們好像耶利米
[00:04:33.000 --> 00:04:34.000]  面對國破家亡
[00:04:34.000 --> 00:04:37.000]  感到軟弱無力的時候
[00:04:37.000 --> 00:04:41.000]  每個人都需要向神呼喊
[00:04:41.000 --> 00:04:45.000]  因為祂是我們唯一的倚靠
[00:04:45.000 --> 00:04:47.000]  向神呼喊並不是一件羞恥
[00:04:47.000 --> 00:04:49.000]  不見得剛的事
[00:04:49.000 --> 00:04:50.000]  相反
[00:04:50.000 --> 00:04:53.000]  呼喊是我們承認我們軟弱無力
[00:04:53.000 --> 00:04:56.000]  我們需要依靠神的一種表現
[00:04:56.000 --> 00:04:58.000]  能夠向神呼喊
[00:04:58.000 --> 00:05:03.000]  表示我們生命裏面仍然有神
[00:05:03.000 --> 00:05:06.000]  我們不要害怕去向神呼喊
[00:05:06.000 --> 00:05:10.000]  因為呼喊反映我們不是依靠自己
[00:05:10.000 --> 00:05:12.000]  而是依靠神
[00:05:12.000 --> 00:05:17.000]  呼喊也可以說是信心的一種表現
[00:05:17.000 --> 00:05:20.000]  在今天早上受苦節的崇拜當中
[00:05:20.000 --> 00:05:23.000]  我們思考一下
[00:05:23.000 --> 00:05:28.000]  我們上一次呼喊神究竟是何時
[00:05:28.000 --> 00:05:31.000]  抑或在我們的信仰生命裏面
[00:05:31.000 --> 00:05:34.000]  從來都沒有向神呼喊過
[00:05:34.000 --> 00:05:38.000]  神從來都沒有介入過在我們的生命裏面
[00:05:38.000 --> 00:05:41.000]  我們有沒有這些體驗呢?
[00:05:41.000 --> 00:05:45.000]  是因為我們沒有遇過一些苦難困境的經歷
[00:05:45.000 --> 00:05:46.000]  如果是
[00:05:46.000 --> 00:05:48.000]  我們要為你感恩
[00:05:48.000 --> 00:05:52.000]  因為生命沒有困境並不是必然的
[00:05:52.000 --> 00:05:55.000]  不過生命如果只是有順境
[00:05:55.000 --> 00:05:58.000]  而沒有經歷過逆境的試煉
[00:05:58.000 --> 00:06:01.000]  生命就只有一種顏色
[00:06:01.000 --> 00:06:04.000]  而不是色彩繽紛
[00:06:04.000 --> 00:06:07.000]  弟子妹請留意
[00:06:07.000 --> 00:06:10.000]  我不是鼓勵大家去追求苦難
[00:06:10.000 --> 00:06:14.000]  而是想請大家不需要刻意去逃避苦難
[00:06:14.000 --> 00:06:19.000]  因為苦難逆境都是在神的心意當中
[00:06:19.000 --> 00:06:25.000]  苦難逆境可以為我們生命添上另一種色彩
[00:06:25.000 --> 00:06:27.000]  一種與神同行
[00:06:27.000 --> 00:06:29.000]  與神同在的色彩
[00:06:29.000 --> 00:06:32.000]  生命不是要展現個人的成功
[00:06:32.000 --> 00:06:34.000]  生命是要展現出
[00:06:34.000 --> 00:06:39.000]  神如何在我們生命裏活著
[00:06:39.000 --> 00:06:41.000]  我們願意向神呼喊
[00:06:41.000 --> 00:06:45.000]  表示願意讓神介入在我們的生命裏
[00:06:45.000 --> 00:06:49.000]  生命中如果充滿了與神同行的色彩
[00:06:49.000 --> 00:06:54.000]  我們就越能夠被神所使用
[00:06:54.000 --> 00:06:57.000]  第二種的信仰關係就是
[00:06:57.000 --> 00:07:00.000]  主耶穌就是我們的拯救
[00:07:00.000 --> 00:07:05.000]  在第三十四節記載了耶穌呼喊的內容
[00:07:05.000 --> 00:07:09.000]  「以羅伊,以羅伊,拉瑪撒巴,葛大利」
[00:07:09.000 --> 00:07:12.000]  這句話是阿蘭文的原文
[00:07:12.000 --> 00:07:14.000]  它其實譯出來就是
[00:07:14.000 --> 00:07:18.000]  「我的神,我的神,為什麼離棄我?」
[00:07:18.000 --> 00:07:23.000]  呼喊的內容引用詩篇第二十二篇的第一節
[00:07:23.000 --> 00:07:25.000]  詩人向神呼喊
[00:07:25.000 --> 00:07:29.000]  「我的神,我的神,為什麼離棄我?」
[00:07:29.000 --> 00:07:34.000]  「為什麼遠離不救我,不聽我的呻吟?」
[00:07:34.000 --> 00:07:37.000]  詩人開始的時候相當絕望
[00:07:37.000 --> 00:07:39.000]  他認為神離棄了他
[00:07:39.000 --> 00:07:42.000]  遠離他,不聽他的呼喊
[00:07:42.000 --> 00:07:48.000]  詩人身處於絕望、無助、孤單的境地
[00:07:48.000 --> 00:07:51.000]  耶穌表明他現在的處境
[00:07:51.000 --> 00:07:55.000]  與詩人的處境一模一樣
[00:07:55.000 --> 00:07:59.000]  不過詩篇二十二篇的終結是這麼說的
[00:07:59.000 --> 00:08:02.000]  「驚慰耶和華的人要讚美他
[00:08:02.000 --> 00:08:05.000]  雅各的後裔要榮耀他
[00:08:05.000 --> 00:08:08.000]  以色列的後裔要懼怕他
[00:08:08.000 --> 00:08:12.000]  因為他沒有藐視厭惡受苦的人
[00:08:12.000 --> 00:08:16.000]  也沒有轉念不顧他們
[00:08:16.000 --> 00:08:19.000]  那受苦之人呼求的時候
[00:08:19.000 --> 00:08:22.000]  他就垂聽」
[00:08:22.000 --> 00:08:27.000]  詩人的呼喊最終都得到神的垂聽和安慰
[00:08:27.000 --> 00:08:30.000]  神是那個垂聽呼喊的神
[00:08:30.000 --> 00:08:33.000]  詩人亦以讚美神作為結束
[00:08:33.000 --> 00:08:35.000]  有人說過
[00:08:35.000 --> 00:08:39.000]  人的盡頭就是神的開始
[00:08:39.000 --> 00:08:42.000]  詩篇二十二篇印證了這個道理
[00:08:42.000 --> 00:08:46.000]  由於阿蘭文爾羅伊的發音
[00:08:46.000 --> 00:08:49.000]  與以利亞很相似
[00:08:49.000 --> 00:08:51.000]  所以我們能夠解釋到
[00:08:51.000 --> 00:08:52.000]  在第三十五節
[00:08:52.000 --> 00:08:54.000]  為何士兵會說
[00:08:54.000 --> 00:08:56.000]  「看那!他叫以利亞」?
[00:08:56.000 --> 00:09:01.000]  士兵以為耶穌呼叫以利亞先知來救他
[00:09:01.000 --> 00:09:04.000]  於是士兵再嘲諷耶穌說
[00:09:04.000 --> 00:09:10.000]  「且等看!看以利亞會不會來把他放下來?」
[00:09:10.000 --> 00:09:16.000]  原來士兵聽錯了耶穌呼喊的內容
[00:09:16.000 --> 00:09:20.000]  其實耶穌呼喊的對象不是先知以利亞
[00:09:20.000 --> 00:09:23.000]  耶穌呼喊的對象是我的神
[00:09:23.000 --> 00:09:25.000]  我的神是指天父
[00:09:25.000 --> 00:09:29.000]  是那位創天造地的耶和華
[00:09:29.000 --> 00:09:33.000]  是那位與聖子、聖靈同為一體的聖父
[00:09:33.000 --> 00:09:36.000]  是那位三位一體的聖父
[00:09:36.000 --> 00:09:38.000]  按著三位一體
[00:09:38.000 --> 00:09:41.000]  從第二位位格的聖子的角度去看
[00:09:41.000 --> 00:09:44.000]  聖父從來沒有離開過他
[00:09:44.000 --> 00:09:47.000]  因為三位一體的神是不可能分開的
[00:09:47.000 --> 00:09:51.000]  從昔日、今日到將來
[00:09:51.000 --> 00:09:53.000]  聖父、聖子、聖靈
[00:09:53.000 --> 00:09:57.000]  三位一體的神從來沒有分開過
[00:09:57.000 --> 00:10:00.000]  不過耶穌固然是一百分之一的神
[00:10:00.000 --> 00:10:03.000]  但他也是一百分之一的人
[00:10:03.000 --> 00:10:07.000]  從肉身耶穌的角度去大聲呼喊
[00:10:07.000 --> 00:10:08.000]  我的神
[00:10:08.000 --> 00:10:09.000]  我的神
[00:10:09.000 --> 00:10:11.000]  為什麼離棄我?
[00:10:11.000 --> 00:10:14.000]  因為祂知道即將要面對死亡
[00:10:14.000 --> 00:10:18.000]  祂要代替人類走上這條待贖之路
[00:10:18.000 --> 00:10:20.000]  由於人類所犯的罪
[00:10:20.000 --> 00:10:23.000]  需要人類自己去背負
[00:10:23.000 --> 00:10:25.000]  但是人類充滿了罪
[00:10:25.000 --> 00:10:28.000]  怎麼能夠去背負呢?
[00:10:28.000 --> 00:10:31.000]  因此耶穌就以一個沒有罪的人生
[00:10:31.000 --> 00:10:34.000]  去代替我們這個有罪的人生
[00:10:34.000 --> 00:10:37.000]  耶穌以人的身份和代表
[00:10:37.000 --> 00:10:39.000]  背負整個人類的罪責
[00:10:39.000 --> 00:10:43.000]  耶穌為所有犯罪得罪神的人類
[00:10:43.000 --> 00:10:47.000]  以自己的身體獻上贖罪祭
[00:10:47.000 --> 00:10:50.000]  這不僅是天父的心意
[00:10:50.000 --> 00:10:52.000]  這也是三位一體
[00:10:52.000 --> 00:10:54.000]  聖父、聖子、聖靈的心意
[00:10:54.000 --> 00:11:00.000]  也是道成肉身的耶穌的心意
[00:11:00.000 --> 00:11:03.000]  神對人的心意就是要施行拯救
[00:11:03.000 --> 00:11:05.000]  讓我們可以回轉
[00:11:05.000 --> 00:11:07.000]  神對耶穌的心意
[00:11:07.000 --> 00:11:10.000]  就是要祂作為拯救人類的中寶
[00:11:10.000 --> 00:11:12.000]  藉著耶穌的死
[00:11:12.000 --> 00:11:14.000]  我們可以與神復和
[00:11:14.000 --> 00:11:16.000]  藉著耶穌的死
[00:11:16.000 --> 00:11:18.000]  我們可以罪得赦免
[00:11:18.000 --> 00:11:20.000]  藉著耶穌的死和復活
[00:11:20.000 --> 00:11:23.000]  我們可以進入神的國度
[00:11:23.000 --> 00:11:25.000]  同樣的大兄姐妹
[00:11:25.000 --> 00:11:27.000]  我們所犯的罪
[00:11:27.000 --> 00:11:31.000]  理應由我們自己去承擔
[00:11:31.000 --> 00:11:33.000]  不過很可惜
[00:11:33.000 --> 00:11:34.000]  就算我們肯承擔
[00:11:34.000 --> 00:11:36.000]  也承擔不了
[00:11:36.000 --> 00:11:38.000]  一個污穢的生命
[00:11:38.000 --> 00:11:40.000]  不可以在審判台前
[00:11:40.000 --> 00:11:42.000]  有任何脫罪的機會
[00:11:42.000 --> 00:11:44.000]  對於耶穌
[00:11:44.000 --> 00:11:47.000]  祂不需要付出這麼高的代價
[00:11:47.000 --> 00:11:50.000]  耶穌曾經向天父求過
[00:11:50.000 --> 00:11:53.000]  求你使者杯離開我
[00:11:53.000 --> 00:11:56.000]  不過祂甘願順服天父的旨意
[00:11:56.000 --> 00:11:58.000]  所以祂繼續求
[00:11:58.000 --> 00:12:00.000]  然而不是照我所願的
[00:12:00.000 --> 00:12:02.000]  而是照祢所願的
[00:12:02.000 --> 00:12:04.000]  耶穌是按照天父
[00:12:04.000 --> 00:12:06.000]  拯救世人的心意
[00:12:06.000 --> 00:12:08.000]  而走上十字架
[00:12:08.000 --> 00:12:11.000]  今天我們能夠成為神的兒女
[00:12:11.000 --> 00:12:13.000]  天國的子民
[00:12:13.000 --> 00:12:14.000]  完全是藉著耶穌
[00:12:14.000 --> 00:12:17.000]  在十字架上為我們所成就
[00:12:17.000 --> 00:12:19.000]  詩篇二十二篇
[00:12:19.000 --> 00:12:21.000]  以讚美神作為結束
[00:12:21.000 --> 00:12:24.000]  我們也應該要讚美神
[00:12:24.000 --> 00:12:28.000]  去感謝耶穌為我們所做的一切
[00:12:28.000 --> 00:12:30.000]  同英家的弟兄姊妹
[00:12:30.000 --> 00:12:33.000]  耶穌走上十字架的過程
[00:12:33.000 --> 00:12:38.000]  被鞭打、被唾罵、被凌辱、被冤枉
[00:12:38.000 --> 00:12:41.000]  耶穌一生所受的苦
[00:12:41.000 --> 00:12:43.000]  全都是為了我們每一個罪人
[00:12:43.000 --> 00:12:47.000]  也是為我們每一個願意跟隨主的信徒
[00:12:47.000 --> 00:12:49.000]  我們要怎樣去回應
[00:12:49.000 --> 00:12:52.000]  耶穌為我們所做的一切呢?
[00:12:52.000 --> 00:12:58.000]  耶穌願意順服天父的心意
[00:12:58.000 --> 00:13:01.000]  甘心樂意放下自己的主權
[00:13:01.000 --> 00:13:05.000]  對於今天高舉個人自由的我們
[00:13:05.000 --> 00:13:08.000]  我們會不會向神祈禱
[00:13:08.000 --> 00:13:11.000]  然而不是照我們所願的
[00:13:11.000 --> 00:13:13.000]  而是照祢所願的呢?
[00:13:13.000 --> 00:13:15.000]  耶穌向我們展現出
[00:13:15.000 --> 00:13:19.000]  信仰是一個要付代價的旅程
[00:13:19.000 --> 00:13:21.000]  雖然要受苦
[00:13:21.000 --> 00:13:24.000]  但最後能夠成就神的心意
[00:13:24.000 --> 00:13:26.000]  我們在教會侍奉
[00:13:26.000 --> 00:13:30.000]  有沒有一種為主受苦的心?
[00:13:30.000 --> 00:13:34.000]  我們的侍奉是要別人遷就自己
[00:13:34.000 --> 00:13:39.000]  抑或我們願意犧牲自己去苦咒別人呢?
[00:13:39.000 --> 00:13:41.000]  耶穌拯救我們
[00:13:41.000 --> 00:13:44.000]  不是叫我們去過一個安逸的信仰生活
[00:13:44.000 --> 00:13:46.000]  而不是叫我們享受一個
[00:13:46.000 --> 00:13:49.000]  不需要付代價的信仰人生
[00:13:49.000 --> 00:13:51.000]  不嫁恩典
[00:13:51.000 --> 00:13:53.000]  絕對不是主耶穌呼召我們
[00:13:53.000 --> 00:13:58.000]  要去走的成性之旅
[00:13:58.000 --> 00:14:00.000]  我講的第三個信仰關係就是
[00:14:00.000 --> 00:14:03.000]  一個與神靈距離的關係
[00:14:03.000 --> 00:14:06.000]  一個與人合而為一的關係
[00:14:06.000 --> 00:14:08.000]  耶穌為世人
[00:14:08.000 --> 00:14:10.000]  為天父所做的
[00:14:10.000 --> 00:14:12.000]  在第38節已經說了
[00:14:12.000 --> 00:14:13.000]  經文說
[00:14:13.000 --> 00:14:18.000]  「殿的萬子從上到下列為兩半」
[00:14:18.000 --> 00:14:22.000]  「至聖所的萬子象徵神與人的左隔」
[00:14:22.000 --> 00:14:25.000]  「大祭司要進入至聖所朝見神」
[00:14:25.000 --> 00:14:29.000]  「必定要揭開萬子才進入得到」
[00:14:29.000 --> 00:14:32.000]  「亦唯有大祭司才有這個資格」
[00:14:32.000 --> 00:14:34.000]  這個萬子的左隔
[00:14:34.000 --> 00:14:38.000]  不單單是神與人在距離上的左隔
[00:14:38.000 --> 00:14:42.000]  亦不單單是神與人在空間上的左隔
[00:14:42.000 --> 00:14:46.000]  亦都是神與人在關係上的左隔
[00:14:46.000 --> 00:14:48.000]  現在萬子裂開了
[00:14:48.000 --> 00:14:50.000]  一切的左隔都沒有了
[00:14:50.000 --> 00:14:53.000]  神與人的距離沒有了
[00:14:53.000 --> 00:14:56.000]  我們可以藉著耶穌與神溝通
[00:14:56.000 --> 00:14:58.000]  神與人的空間沒有了
[00:14:58.000 --> 00:15:01.000]  主耶穌可以與我們同在
[00:15:01.000 --> 00:15:02.000]  《約翰福音》十五章說
[00:15:02.000 --> 00:15:06.000]  「常在我裡面的,我也常在他裡面」
[00:15:06.000 --> 00:15:09.000]  神與人的關係恢復了
[00:15:09.000 --> 00:15:12.000]  我們能夠被稱為神的兒女
[00:15:12.000 --> 00:15:15.000]  遷到神的角度之內
[00:15:15.000 --> 00:15:18.000]  洪顯嘉弟兄姊妹
[00:15:18.000 --> 00:15:22.000]  昔日我們沒有可能與主相遇
[00:15:22.000 --> 00:15:26.000]  昔日我們與神的關係破裂
[00:15:26.000 --> 00:15:31.000]  昔日我們連朝見神的資格都沒有
[00:15:31.000 --> 00:15:35.000]  但是今天我們與神零距離
[00:15:35.000 --> 00:15:38.000]  今天我們可以與主同在
[00:15:38.000 --> 00:15:43.000]  今天我們可以透過敬拜朝見神
[00:15:43.000 --> 00:15:47.000]  不過我們有沒有珍惜這一切的恩典呢?
[00:15:47.000 --> 00:15:49.000]  最後三十九節說
[00:15:49.000 --> 00:15:53.000]  「一個站著的白膚長看見耶穌這樣斷氣
[00:15:53.000 --> 00:15:57.000]  就說:這人真是神的兒子」
[00:15:57.000 --> 00:15:59.000]  對於耶穌的身份
[00:15:59.000 --> 00:16:02.000]  彼得曾經宣認過
[00:16:02.000 --> 00:16:04.000]  彼得在《馬太福音》十六章
[00:16:04.000 --> 00:16:06.000]  曾經宣認過耶穌的身份
[00:16:06.000 --> 00:16:07.000]  他說:你是基督
[00:16:07.000 --> 00:16:10.000]  是永生神的兒子
[00:16:10.000 --> 00:16:11.000]  對於猶太人來說
[00:16:11.000 --> 00:16:14.000]  耶穌就是那位要來的尼塞亞
[00:16:14.000 --> 00:16:17.000]  是耶和華對整個猶太民族的應許
[00:16:17.000 --> 00:16:20.000]  耶穌基督這個神的兒子
[00:16:20.000 --> 00:16:22.000]  耶和華所應許的尼塞亞
[00:16:22.000 --> 00:16:27.000]  今天要來拯救整個以色列的民族
[00:16:27.000 --> 00:16:32.000]  不過現在宣認耶穌的身份的是一個白膚長
[00:16:32.000 --> 00:16:35.000]  嚴格來說是一個羅馬人
[00:16:35.000 --> 00:16:37.000]  一個與神為敵的愛邦人
[00:16:37.000 --> 00:16:42.000]  一個執行羅馬暴政的異族人
[00:16:42.000 --> 00:16:45.000]  因著他宣認和相信
[00:16:45.000 --> 00:16:47.000]  耶穌就是神的兒子
[00:16:47.000 --> 00:16:49.000]  因著福音的大能
[00:16:49.000 --> 00:16:51.000]  也因著神對世人的恩典
[00:16:51.000 --> 00:16:57.000]  因此不單止猶太人得到拯救的恩典
[00:16:57.000 --> 00:17:00.000]  一切凡相信耶穌是神的兒子的人
[00:17:00.000 --> 00:17:03.000]  都可以領受這個恩典
[00:17:03.000 --> 00:17:06.000]  聖經在《皆太書》三章十六節這樣說
[00:17:06.000 --> 00:17:10.000]  不再分猶太人或希臘人
[00:17:10.000 --> 00:17:13.000]  不再分遺奴的自主的
[00:17:13.000 --> 00:17:15.000]  不再分男的女的
[00:17:15.000 --> 00:17:20.000]  因為你們在基督耶穌裡都成為一了
[00:17:20.000 --> 00:17:23.000]  就在神的恩典和應許
[00:17:23.000 --> 00:17:26.000]  今天我和大家可以在這裡敬拜神
[00:17:26.000 --> 00:17:27.000]  讚美神
[00:17:27.000 --> 00:17:30.000]  因為凡一切相信耶穌是神的兒子的人
[00:17:30.000 --> 00:17:33.000]  都在基督裡合而為一了
[00:17:33.000 --> 00:17:38.000]  我們在這裡可以互相稱呼為弟兄姊妹
[00:17:38.000 --> 00:17:40.000]  同樣的弟兄姊妹
[00:17:40.000 --> 00:17:43.000]  今早的受苦節崇拜
[00:17:43.000 --> 00:17:46.000]  我希望大家透過上述的經文
[00:17:46.000 --> 00:17:48.000]  讓我們明白
[00:17:48.000 --> 00:17:51.000]  苦難是有價值的
[00:17:51.000 --> 00:17:53.000]  即是耶穌在苦難當中
[00:17:53.000 --> 00:17:55.000]  仍然可以呼喊神
[00:17:55.000 --> 00:17:58.000]  我們願意呼喊
[00:17:58.000 --> 00:18:01.000]  就表示神可以介入在我們生命裡
[00:18:01.000 --> 00:18:04.000]  讓每一個屬天父的兒女
[00:18:04.000 --> 00:18:08.000]  都可以無時無刻地呼喊神
[00:18:08.000 --> 00:18:11.000]  耶穌的救贖不是廉價的
[00:18:11.000 --> 00:18:14.000]  耶穌是付上整個生命來救贖我們的
[00:18:14.000 --> 00:18:15.000]  祂一信服
[00:18:15.000 --> 00:18:18.000]  成就天父對我們救贖的旨意
[00:18:18.000 --> 00:18:20.000]  我們願意信服
[00:18:20.000 --> 00:18:24.000]  亦能夠成就主耶穌在我們生命的旨意裡
[00:18:24.000 --> 00:18:27.000]  讓每一個屬主的都甘心樂意
[00:18:27.000 --> 00:18:30.000]  信服主耶穌對我們的呼喚
[00:18:30.000 --> 00:18:33.000]  我們和耶穌的關係
[00:18:33.000 --> 00:18:35.000]  是可以完全沒有阻隔的
[00:18:35.000 --> 00:18:39.000]  唯一阻隔我們的原因
[00:18:39.000 --> 00:18:42.000]  是我們不願意和耶穌建立關係
[00:18:42.000 --> 00:18:45.000]  甚至我們每一個信徒都能夠體驗
[00:18:45.000 --> 00:18:47.000]  耶穌對我們的應許
[00:18:47.000 --> 00:18:50.000]  就是我在你裡面
[00:18:50.000 --> 00:18:51.000]  你在我裡面
[00:18:51.000 --> 00:18:54.000]  與主同在的今天
[00:18:54.000 --> 00:18:57.000]  我們每一個屬主耶穌的信徒
[00:18:57.000 --> 00:18:58.000]  都需要合一
[00:18:58.000 --> 00:19:01.000]  因為唯有大家有合一的心
[00:19:01.000 --> 00:19:04.000]  聖靈才在我們心裡面工作
[00:19:04.000 --> 00:19:07.000]  甚至每一個主耶穌基督的跟隨者
[00:19:07.000 --> 00:19:10.000]  我們都能夠敏銳聖靈對我們提醒
[00:19:10.000 --> 00:19:11.000]  督責、引導
[00:19:11.000 --> 00:19:15.000]  好叫我們的生命與恩典相承
[00:19:15.000 --> 00:19:17.000]  最後我邀請大家一起站起來
[00:19:17.000 --> 00:19:19.000]  我們一起祈禱
[00:19:19.000 --> 00:19:25.000]  今天主耶穌已經去過我們
[00:19:25.000 --> 00:19:27.000]  無論我們在哪裡
[00:19:27.000 --> 00:19:29.000]  祢都與我們同在
[00:19:29.000 --> 00:19:33.000]  因此縱然我們感覺不到祢在我們身邊
[00:19:33.000 --> 00:19:37.000]  縱然我們覺得祢不回應我們的祈禱
[00:19:37.000 --> 00:19:39.000]  縱然我們向祢呼喊
[00:19:39.000 --> 00:19:42.000]  祢為什麼要離棄我
[00:19:42.000 --> 00:19:45.000]  但是我們仍然都要歌頌祢
[00:19:45.000 --> 00:19:46.000]  要讚美祢
[00:19:46.000 --> 00:19:49.000]  我們要因祢的名歡喜
[00:19:49.000 --> 00:19:51.000]  因祢的名快樂
[00:19:51.000 --> 00:19:53.000]  因為人的感覺
[00:19:53.000 --> 00:19:56.000]  不會高得過祢的應許
[00:19:56.000 --> 00:19:58.000]  祢的應許直到地極
