
[00:00:00.000 --> 00:00:08.220]  感恩天父召集我們能夠在今天聖餐主日一同來敬拜祢
[00:03:07.500 --> 00:03:11.500]  言之鑿鑿的這位龍樹亮
[00:03:11.500 --> 00:03:13.500]  日語就是那個字
[00:03:13.500 --> 00:03:14.500]  我也不太懂得讀
[00:03:14.500 --> 00:03:18.500]  他所寫的一本虛構小說
[00:03:18.500 --> 00:03:20.500]  我所看見的未來
[00:03:20.500 --> 00:03:22.500]  很早很早期
[00:03:22.500 --> 00:03:27.500]  預言2025年7月5日凌晨四點
[00:03:27.500 --> 00:03:32.500]  日本會有史無前例的大地震
[00:03:32.500 --> 00:03:36.500]  所以在當日凌晨四點
[00:03:36.500 --> 00:03:40.500]  在Youtube同時間有25萬人
[00:03:40.500 --> 00:03:43.500]  不知道是來自世界各地
[00:03:43.500 --> 00:03:45.500]  還是日本本土
[00:03:45.500 --> 00:03:48.500]  25萬人同時等候大地震
[00:03:48.500 --> 00:03:50.500]  如果在日本就不用等了
[00:03:50.500 --> 00:03:51.500]  你一定死了
[00:03:51.500 --> 00:03:53.500]  如果真的有大地震的話
[00:03:53.500 --> 00:03:59.500]  可想而知原來世人對於預言和意象
[00:03:59.500 --> 00:04:01.500]  是趨之若鶩的
[00:04:01.500 --> 00:04:03.500]  所以連帶旅遊
[00:04:03.500 --> 00:04:06.500]  也有飛機說沒有人乘坐
[00:04:06.500 --> 00:04:08.500]  因為不敢去
[00:04:08.500 --> 00:04:10.500]  不知道你敢不敢
[00:04:10.500 --> 00:04:11.500]  也過了
[00:04:11.500 --> 00:04:13.500]  我們看見沒有事發生
[00:04:13.500 --> 00:04:15.500]  作者甚至說
[00:04:15.500 --> 00:04:17.500]  其實不是我的意思
[00:04:17.500 --> 00:04:20.500]  是出版社誤會了我的意思
[00:04:20.500 --> 00:04:23.500]  這就是意象
[00:04:23.500 --> 00:04:26.500]  但原來當我們看聖經
[00:04:26.500 --> 00:04:30.500]  不是未信的人才相信意象
[00:04:30.500 --> 00:04:33.500]  原來當時哥林多教會
[00:04:33.500 --> 00:04:38.500]  他們是追求恩賜、異能和異象
[00:04:38.500 --> 00:04:42.500]  所以教會追求異象本來不是錯事
[00:04:42.500 --> 00:04:46.500]  因為保羅就是要告訴頂子梅
[00:04:46.500 --> 00:04:51.500]  所有的恩賜是來自神的
[00:04:51.500 --> 00:04:55.500]  如果是神賜的真正的異象恩賜
[00:04:55.500 --> 00:04:57.500]  是來自神的
[00:04:57.500 --> 00:04:59.500]  因為當時哥林多教會
[00:04:59.500 --> 00:05:02.500]  他們有些未信耶穌之前是拜鬼的
[00:05:02.500 --> 00:05:04.500]  是拜偶像的
[00:05:04.500 --> 00:05:06.500]  是去偶像的廟
[00:05:06.500 --> 00:05:10.500]  去參拜和吃那些祭偶像之物
[00:05:10.500 --> 00:05:13.500]  所以保羅很想要他們弄清楚
[00:05:13.500 --> 00:05:18.500]  一切的美善恩賜都是來自神的
[00:05:18.500 --> 00:05:25.500]  異象不單止是夢境和啟示
[00:05:25.500 --> 00:05:28.500]  聖經保羅告訴我們
[00:05:28.500 --> 00:05:33.500]  真正的異象是神對我們的生命和使命
[00:05:33.500 --> 00:05:37.500]  安排我們人生的使命的一種光照
[00:05:37.500 --> 00:05:40.500]  所以今天我們說的求異象
[00:05:40.500 --> 00:05:43.500]  我們就要在這個部分
[00:05:43.500 --> 00:05:47.500]  我們的內心被光照這個部分
[00:05:47.500 --> 00:05:51.500]  再一次思想我們所得到的
[00:05:51.500 --> 00:05:55.500]  所擁有的神賜的恩賜和異象
[00:05:55.500 --> 00:05:58.500]  我們一起進入經文的時候
[00:05:58.500 --> 00:06:01.500]  和大家看看第十二章
[00:06:01.500 --> 00:06:04.500]  這裡告訴我們原來每一個基督徒
[00:06:04.500 --> 00:06:06.500]  都領受聖靈的恩賜
[00:06:06.500 --> 00:06:08.500]  這是第十二章
[00:06:08.500 --> 00:06:10.500]  我忘記了是第八節說的
[00:06:10.500 --> 00:06:12.500]  你可以翻看
[00:06:12.500 --> 00:06:14.500]  不會有人沒有恩賜
[00:06:14.500 --> 00:06:16.500]  這是很重要的
[00:06:16.500 --> 00:06:18.500]  恩賜的目的
[00:06:18.500 --> 00:06:21.500]  保羅說不是為了炫耀自己
[00:06:21.500 --> 00:06:24.500]  而是為了造就整個教會
[00:06:24.500 --> 00:06:27.500]  我們要把握這些大原則
[00:06:27.500 --> 00:06:30.500]  否則我們就會走錯了
[00:06:30.500 --> 00:06:32.500]  你越有恩賜
[00:06:32.500 --> 00:06:34.500]  而你只是炫耀你自己
[00:06:34.500 --> 00:06:37.500]  這個恩賜就會收回
[00:06:37.500 --> 00:06:40.500]  甚至這個恩賜會影響
[00:06:40.500 --> 00:06:42.500]  是一種壞影響對人
[00:06:42.500 --> 00:06:44.500]  因為你炫耀你自己
[00:06:44.500 --> 00:06:48.500]  真正的恩賜是服侍教會
[00:06:48.500 --> 00:06:50.500]  叫教會得到益處
[00:06:50.500 --> 00:06:53.500]  這是十二章很重要的總結
[00:06:53.500 --> 00:06:56.500]  接著保羅也在同一時間
[00:06:56.500 --> 00:06:58.500]  十二章告訴我們
[00:06:58.500 --> 00:07:01.500]  教會就是基督的身體
[00:07:01.500 --> 00:07:03.500]  需要彼此的配搭
[00:07:03.500 --> 00:07:05.500]  不同的器官
[00:07:05.500 --> 00:07:08.500]  讓身體的整體
[00:07:08.500 --> 00:07:12.500]  發揮正常的功用
[00:07:12.500 --> 00:07:15.500]  手的功用就是拿起一件物件
[00:07:15.500 --> 00:07:17.500]  眼的功用就是看前面
[00:07:17.500 --> 00:07:19.500]  腳就是站在這裡
[00:07:19.500 --> 00:07:21.500]  現在我需要站在台上
[00:07:21.500 --> 00:07:24.500]  所以需要用腳支撐我這個人
[00:07:24.500 --> 00:07:26.500]  還有我的腦在運作
[00:07:26.500 --> 00:07:28.500]  我的口在說話
[00:07:28.500 --> 00:07:30.500]  由我的腦指揮我的口去說
[00:07:30.500 --> 00:07:32.500]  今天我預備好的訊息
[00:07:32.500 --> 00:07:34.500]  所以是整個人
[00:07:34.500 --> 00:07:36.500]  整體運作
[00:07:36.500 --> 00:07:39.500]  由醞釀訊息
[00:07:39.500 --> 00:07:41.500]  等候的題目
[00:07:41.500 --> 00:07:43.500]  到預備的材料
[00:07:43.500 --> 00:07:45.500]  全部在這個準備過程
[00:07:45.500 --> 00:07:48.500]  是為著去造就教會
[00:07:48.500 --> 00:07:50.500]  希望今天這個題目
[00:07:50.500 --> 00:07:54.500]  神給我感動去祝福和給錢免禮
[00:07:54.500 --> 00:07:57.500]  這就是基督的身體
[00:07:57.500 --> 00:07:58.500]  弟兄姊妹
[00:07:58.500 --> 00:08:02.500]  你知不知道你是其中一個身子
[00:08:02.500 --> 00:08:05.500]  其中身子裡的器官
[00:08:05.500 --> 00:08:07.500]  我們每一個基督徒
[00:08:07.500 --> 00:08:08.500]  你回來
[00:08:08.500 --> 00:08:10.500]  你成為神的兒女
[00:08:10.500 --> 00:08:14.500]  你就是基督身體裡的一員
[00:08:14.500 --> 00:08:15.500]  很重要
[00:08:15.500 --> 00:08:16.500]  沒有你不行的
[00:08:16.500 --> 00:08:20.500]  每個人有自己的崗位
[00:08:20.500 --> 00:08:22.500]  有自己的作用
[00:08:22.500 --> 00:08:24.500]  每個人
[00:08:24.500 --> 00:08:26.500]  所以最大的奧秘
[00:08:26.500 --> 00:08:29.500]  就是你知道自己是基督徒
[00:08:29.500 --> 00:08:31.500]  和你發現
[00:08:31.500 --> 00:08:34.500]  神安排你在這個身體裡
[00:08:34.500 --> 00:08:36.500]  你有什麼功用
[00:08:36.500 --> 00:08:41.500]  那個功用就是很好的一件事
[00:08:41.500 --> 00:08:43.500]  因為你知道你在發揮
[00:08:43.500 --> 00:08:45.500]  你試想一下
[00:08:45.500 --> 00:08:48.500]  如果我的右腳跌撞到
[00:08:48.500 --> 00:08:49.500]  我現在很痛
[00:08:49.500 --> 00:08:51.500]  我要靠著左腳
[00:08:51.500 --> 00:08:54.500]  我根本就站不住半個小時
[00:08:54.500 --> 00:08:56.500]  你可以想像到
[00:08:56.500 --> 00:09:00.500]  教會就是每一個被主
[00:09:00.500 --> 00:09:04.500]  來刺下恩賜、裝備、訓練
[00:09:04.500 --> 00:09:06.500]  令你的人生
[00:09:06.500 --> 00:09:08.500]  可以在整個教會裡
[00:09:08.500 --> 00:09:12.500]  成為合用的器皿
[00:09:12.500 --> 00:09:14.500]  真的要記得這件事
[00:09:14.500 --> 00:09:17.500]  每個人你有用
[00:09:17.500 --> 00:09:19.500]  每個人都有恩賜
[00:09:19.500 --> 00:09:21.500]  這樣繼續下去的時候
[00:09:21.500 --> 00:09:23.500]  你就會發現一件事很特別
[00:09:23.500 --> 00:09:27.500]  你看看保羅這麼誇張的修辭
[00:09:27.500 --> 00:09:29.500]  你就可以想像到
[00:09:29.500 --> 00:09:32.500]  當時哥倫多教會追求
[00:09:32.500 --> 00:09:36.500]  渴慕其中一兩樣的恩賜
[00:09:36.500 --> 00:09:41.500]  而忽略、貶低其他的恩賜
[00:09:41.500 --> 00:09:45.500]  你就會變成教會很不正常
[00:09:45.500 --> 00:09:47.500]  真正的正常就是
[00:09:47.500 --> 00:09:53.500]  臣隨己而將各樣恩賜賜給每一個信徒
[00:09:53.500 --> 00:09:55.500]  你看看保羅的修辭
[00:09:55.500 --> 00:09:57.500]  由28至30節
[00:09:57.500 --> 00:10:02.500]  本來筆字在原文是沒有的
[00:10:02.500 --> 00:10:06.500]  但你可以肯定你加上去是對的
[00:10:06.500 --> 00:10:09.500]  因為不斷地說了7次
[00:10:09.500 --> 00:10:11.500]  個個都是使徒嗎?
[00:10:11.500 --> 00:10:13.500]  個個都是先知嗎?
[00:10:13.500 --> 00:10:15.500]  個個都是教師嗎?
[00:10:15.500 --> 00:10:17.500]  個個都是行異能嗎?
[00:10:17.500 --> 00:10:19.500]  個個都是得恩賜治病嗎?
[00:10:19.500 --> 00:10:21.500]  個個都是可以講方言嗎?
[00:10:21.500 --> 00:10:23.500]  個個都能夠翻方言嗎?
[00:10:23.500 --> 00:10:25.500]  每一句可以加一個就是
[00:10:25.500 --> 00:10:29.500]  不可能、不是、很清楚、缺不
[00:10:29.500 --> 00:10:31.500]  你可以想像到
[00:10:31.500 --> 00:10:34.500]  原來保羅這個恩賜的清單
[00:10:34.500 --> 00:10:36.500]  是有這麼多種的恩賜的
[00:10:36.500 --> 00:10:40.500]  但是原來每個人
[00:10:40.500 --> 00:10:43.500]  神會安排不同的恩賜
[00:10:43.500 --> 00:10:45.500]  使整個教會
[00:10:45.500 --> 00:10:48.500]  得到健全的運作
[00:10:48.500 --> 00:10:51.500]  每一個教會就是基督的身體
[00:10:51.500 --> 00:10:56.500]  每一個教會就有神安排給的不同的恩賜
[00:10:56.500 --> 00:10:58.500]  為了我們能夠在教會裡
[00:10:58.500 --> 00:11:05.500]  豐富我們對舊恩、對耶穌、對傳福音的認識和參與
[00:11:05.500 --> 00:11:07.500]  所以這裡的恩賜的多樣性
[00:11:07.500 --> 00:11:10.500]  保羅在這裡好像不厭其煩
[00:11:10.500 --> 00:11:12.500]  這樣來做修辭去講
[00:11:12.500 --> 00:11:16.500]  證明了他內心裡很激動
[00:11:16.500 --> 00:11:21.500]  為什麼你們會追求單一的某一樣很明顯的恩賜
[00:11:21.500 --> 00:11:23.500]  來排擠其他人呢?
[00:11:23.500 --> 00:11:26.500]  來覺得自己很厲害?
[00:11:26.500 --> 00:11:28.500]  保羅說不應該這樣的
[00:11:28.500 --> 00:11:33.500]  應該按照聖靈在每個人的心裡的感動
[00:11:33.500 --> 00:11:38.500]  彼此欣賞、彼此合作、彼此的同工
[00:11:38.500 --> 00:11:43.500]  使整個教會得到建立和造就
[00:11:43.500 --> 00:11:44.500]  繼續下去
[00:11:44.500 --> 00:11:52.500]  你會想到保羅的誇張還要延伸到剛才主席所讀的經文
[00:11:52.500 --> 00:11:54.500]  一到第六節
[00:11:54.500 --> 00:11:58.500]  講的很誇張
[00:11:58.500 --> 00:11:59.500]  中間那裡
[00:11:59.500 --> 00:12:05.500]  如果無礙我有這些言語、奧秘的能力
[00:12:05.500 --> 00:12:09.500]  都是與我這個講的人無益的
[00:12:09.500 --> 00:12:12.500]  能夠講萬人的方言
[00:12:12.500 --> 00:12:17.500]  所有當時你想到的不同國家語系的方言
[00:12:17.500 --> 00:12:20.500]  講到天使的話語
[00:12:20.500 --> 00:12:22.500]  相當奧秘了
[00:12:22.500 --> 00:12:23.500]  再高層次一點
[00:12:23.500 --> 00:12:25.500]  靈界的言語
[00:12:25.500 --> 00:12:27.500]  先知的講道
[00:12:27.500 --> 00:12:29.500]  保羅當然有了
[00:12:29.500 --> 00:12:32.500]  他明白各種各樣的奧秘
[00:12:32.500 --> 00:12:36.500]  舊約能夠解夢的人
[00:12:36.500 --> 00:12:37.500]  譬如說但爾尼
[00:12:37.500 --> 00:12:39.500]  解了兩個大的夢
[00:12:39.500 --> 00:12:41.500]  尼布甲尼撒王
[00:12:41.500 --> 00:12:43.500]  發了兩個很大的夢
[00:12:43.500 --> 00:12:44.500]  第一個夢
[00:12:44.500 --> 00:12:47.500]  就是他夢見一個金像
[00:12:47.500 --> 00:12:48.500]  然後就什麼都忘記了
[00:12:48.500 --> 00:12:52.500]  要術士解那個夢給他聽
[00:12:52.500 --> 00:12:53.500]  術士說沒問題
[00:12:53.500 --> 00:12:54.500]  你就講出來
[00:12:54.500 --> 00:12:56.500]  那個王說
[00:12:56.500 --> 00:12:58.500]  那個夢我已經忘記了
[00:12:58.500 --> 00:13:00.500]  你們幫我解吧
[00:13:00.500 --> 00:13:05.500]  很誇張很離譜
[00:13:05.500 --> 00:13:07.500]  所有解不了的
[00:13:07.500 --> 00:13:09.500]  全部準備拿去殺了
[00:13:09.500 --> 00:13:12.500]  他們就很急找了但爾尼
[00:13:12.500 --> 00:13:14.500]  當時叫做伯提沙薩
[00:13:14.500 --> 00:13:16.500]  巴比倫的名字
[00:13:16.500 --> 00:13:18.500]  伯提沙薩就祈禱
[00:13:18.500 --> 00:13:21.500]  得到那個異象的解釋
[00:13:21.500 --> 00:13:22.500]  就去跟王講
[00:13:22.500 --> 00:13:24.500]  另一個異象
[00:13:24.500 --> 00:13:25.500]  是直接
[00:13:25.500 --> 00:13:26.500]  又是一樣
[00:13:26.500 --> 00:13:29.500]  這次王解了那個夢的原因
[00:13:29.500 --> 00:13:30.500]  那個內容
[00:13:30.500 --> 00:13:32.500]  但所有術士都解不了
[00:13:32.500 --> 00:13:33.500]  巴比倫的術士
[00:13:33.500 --> 00:13:36.500]  最終又是要找但爾尼
[00:13:36.500 --> 00:13:37.500]  但爾尼就幫他解
[00:13:37.500 --> 00:13:39.500]  接著講了一句話
[00:13:39.500 --> 00:13:40.500]  王啊
[00:13:40.500 --> 00:13:44.500]  求你接納我的諫言
[00:13:44.500 --> 00:13:48.500]  使你能夠好好的
[00:13:48.500 --> 00:13:49.500]  神憐憫你
[00:13:49.500 --> 00:13:51.500]  你行公義
[00:13:51.500 --> 00:13:53.500]  你行義行
[00:13:53.500 --> 00:13:57.500]  巴比倫王聽到夢解得很周詳
[00:13:57.500 --> 00:14:00.500]  OK OK 沒問題沒問題
[00:14:00.500 --> 00:14:02.500]  一年之後
[00:14:02.500 --> 00:14:03.500]  有一天
[00:14:03.500 --> 00:14:06.500]  在一個大巴比倫的空中花園
[00:14:06.500 --> 00:14:07.500]  整個國家
[00:14:07.500 --> 00:14:11.500]  豈不是我尼布甲尼薩王所創辦的嗎
[00:14:11.500 --> 00:14:13.500]  還沒講完這句話
[00:14:13.500 --> 00:14:15.500]  天上有聲音跟他說
[00:14:15.500 --> 00:14:17.500]  你的刑罰就到了
[00:14:17.500 --> 00:14:21.500]  就是照著但爾尼幫他解夢的那個內容
[00:14:21.500 --> 00:14:23.500]  他這樣受到懲罰
[00:14:23.500 --> 00:14:25.500]  整個人被人突然間瘋癲了
[00:14:25.500 --> 00:14:27.500]  送到野外
[00:14:27.500 --> 00:14:30.500]  像一隻牛一樣吃草
[00:14:30.500 --> 00:14:32.500]  一段很長的時間
[00:14:32.500 --> 00:14:34.500]  才讓他有智慧
[00:14:34.500 --> 00:14:37.500]  因為他突然間患了瘋狂症
[00:14:37.500 --> 00:14:40.500]  那些人要把他趕出
[00:14:40.500 --> 00:14:41.500]  困住他
[00:14:41.500 --> 00:14:43.500]  用鎖鏈鎖住他
[00:14:43.500 --> 00:14:45.500]  但爾尼解了夢
[00:14:45.500 --> 00:14:47.500]  這就是各樣的奧秘
[00:14:47.500 --> 00:14:51.500]  普羅說如果我有各樣的奧秘可以解
[00:14:51.500 --> 00:14:53.500]  我有各樣的知識
[00:14:53.500 --> 00:14:55.500]  我有傳遞的信心
[00:14:55.500 --> 00:14:57.500]  就是說
[00:14:57.500 --> 00:14:59.500]  尼祿王我要你死
[00:14:59.500 --> 00:15:01.500]  神要你死
[00:15:01.500 --> 00:15:03.500]  因為你現在逼迫我們基督徒
[00:15:03.500 --> 00:15:06.500]  他可以這樣做
[00:15:06.500 --> 00:15:12.500]  神就可以透過普羅來懲罰當時的羅馬皇帝
[00:15:12.500 --> 00:15:14.500]  但普羅有沒有這樣做呢
[00:15:14.500 --> 00:15:16.500]  不過普羅在這裡很誇張地
[00:15:16.500 --> 00:15:20.500]  將一個重點襯托出來
[00:15:20.500 --> 00:15:23.500]  就是如果在教會
[00:15:23.500 --> 00:15:24.500]  在侍奉
[00:15:24.500 --> 00:15:26.500]  在運用恩賜上
[00:15:26.500 --> 00:15:29.500]  這一切你已經擁有了
[00:15:29.500 --> 00:15:33.500]  你沒有愛去運用這些恩賜
[00:15:33.500 --> 00:15:36.500]  第二個部分就是
[00:15:36.500 --> 00:15:39.500]  對別人的一個施捨
[00:15:39.500 --> 00:15:42.500]  周濟和捨身
[00:15:42.500 --> 00:15:47.500]  好像用他自己的一個精神去感染其他人
[00:15:47.500 --> 00:15:51.500]  普羅說這一切如果沒有愛
[00:15:51.500 --> 00:15:54.500]  一切都是沒有用沒有益
[00:15:54.500 --> 00:15:57.500]  這就是第十二章和十三章
[00:15:57.500 --> 00:16:00.500]  普羅說的誇張的修辭
[00:16:00.500 --> 00:16:02.500]  為著一個原因
[00:16:02.500 --> 00:16:05.500]  不是婚姻的勸勉
[00:16:05.500 --> 00:16:09.500]  是教會的侍奉
[00:16:09.500 --> 00:16:14.500]  怎麼能夠由量的變成為質變
[00:16:14.500 --> 00:16:17.500]  個人和教會
[00:16:17.500 --> 00:16:20.500]  怎麼能夠有質的變化
[00:16:20.500 --> 00:16:24.500]  每個人的侍奉是有很高的質量
[00:16:24.500 --> 00:16:28.500]  這個質量就是在神裡面的愛
[00:16:28.500 --> 00:16:30.500]  如果不是的話
[00:16:30.500 --> 00:16:32.500]  哥倫多教會
[00:16:32.500 --> 00:16:35.500]  正正就是一個互相競爭
[00:16:35.500 --> 00:16:39.500]  彼此來結黨的氛圍
[00:16:39.500 --> 00:16:43.500]  以侍奉為競爭
[00:16:43.500 --> 00:16:46.500]  以自己的恩賜來體小
[00:16:46.500 --> 00:16:47.500]  體低
[00:16:47.500 --> 00:16:49.500]  體高自己
[00:16:49.500 --> 00:16:52.500]  排擠其他的弟兄姊妹
[00:16:52.500 --> 00:16:55.500]  普羅見到這樣的情況
[00:16:55.500 --> 00:16:56.500]  他就告訴我們
[00:16:56.500 --> 00:16:58.500]  侍奉我們要追求的
[00:16:58.500 --> 00:17:03.500]  當然最好的恩賜就是先知的講道
[00:17:03.500 --> 00:17:07.500]  但是最妙的道
[00:17:07.500 --> 00:17:12.500]  就是神的愛在我們眾人的心裡
[00:17:12.500 --> 00:17:19.500]  開始十三章的七至八節
[00:17:19.500 --> 00:17:21.500]  普羅開始說
[00:17:21.500 --> 00:17:27.500]  怎麼能夠具備擁有質量的侍奉
[00:17:27.500 --> 00:17:30.500]  凡是包容
[00:17:30.500 --> 00:17:32.500]  凡是相信
[00:17:32.500 --> 00:17:34.500]  凡是盼望
[00:17:34.500 --> 00:17:37.500]  凡是忍耐
[00:17:37.500 --> 00:17:42.500]  而且因為裡面有一個很大的泉源
[00:17:42.500 --> 00:17:43.500]  就是愛
[00:17:43.500 --> 00:17:45.500]  所以在這樣的裡面
[00:17:45.500 --> 00:17:47.500]  是不會止息的
[00:17:47.500 --> 00:17:48.500]  來包容
[00:17:48.500 --> 00:17:49.500]  相信
[00:17:49.500 --> 00:17:50.500]  盼望
[00:17:50.500 --> 00:17:57.500]  和忍耐
[00:17:57.500 --> 00:17:59.500]  一直預備的時候
[00:17:59.500 --> 00:18:01.500]  看到一個例子
[00:18:01.500 --> 00:18:04.500]  有一個在醫院裡面
[00:18:04.500 --> 00:18:07.500]  管理層的護士長
[00:18:07.500 --> 00:18:10.500]  他不是基督徒
[00:18:10.500 --> 00:18:12.500]  很專業
[00:18:12.500 --> 00:18:14.500]  也很繁忙
[00:18:14.500 --> 00:18:16.500]  所以他對他的下屬
[00:18:16.500 --> 00:18:18.500]  對他的病房
[00:18:18.500 --> 00:18:20.500]  那個管理
[00:18:20.500 --> 00:18:22.500]  極其的嚴格
[00:18:22.500 --> 00:18:23.500]  要求的
[00:18:23.500 --> 00:18:27.500]  只是不要做錯
[00:18:27.500 --> 00:18:28.500]  有一天
[00:18:28.500 --> 00:18:29.500]  有一個老婆婆
[00:18:29.500 --> 00:18:31.500]  年紀很大了
[00:18:31.500 --> 00:18:34.500]  是一個很有愛心的基督徒
[00:18:34.500 --> 00:18:35.500]  患了病
[00:18:35.500 --> 00:18:36.500]  年紀很大
[00:18:36.500 --> 00:18:37.500]  進來
[00:18:37.500 --> 00:18:39.500]  看到這個護士長
[00:18:39.500 --> 00:18:41.500]  這樣的嚴格
[00:18:41.500 --> 00:18:42.500]  嚴厲
[00:18:42.500 --> 00:18:43.500]  對下屬
[00:18:43.500 --> 00:18:45.500]  對其他病人
[00:18:45.500 --> 00:18:46.500]  只有鐵面
[00:18:46.500 --> 00:18:47.500]  沒有愛心
[00:18:47.500 --> 00:18:49.500]  沒有笑容
[00:18:49.500 --> 00:18:50.500]  做好自己的份內事
[00:18:50.500 --> 00:18:52.500]  千萬不要做錯
[00:18:52.500 --> 00:18:54.500]  這個婆婆
[00:18:54.500 --> 00:18:58.500]  每天為這個護士長祈禱
[00:18:58.500 --> 00:19:01.500]  希望她能夠有愛心
[00:19:01.500 --> 00:19:03.500]  去工作
[00:19:03.500 --> 00:19:06.500]  每次跟她說話
[00:19:06.500 --> 00:19:09.500]  都帶著一份對她的愛的接納
[00:19:09.500 --> 00:19:12.500]  久而久之
[00:19:12.500 --> 00:19:14.500]  這個婆婆
[00:19:14.500 --> 00:19:15.500]  這樣的說話
[00:19:15.500 --> 00:19:17.500]  這樣的笑容
[00:19:17.500 --> 00:19:20.500]  感染了這個護士長
[00:19:20.500 --> 00:19:22.500]  她自己再看自己的工作
[00:19:22.500 --> 00:19:25.500]  自己每天的那種嚴厲
[00:19:25.500 --> 00:19:27.500]  一換上制服之後
[00:19:27.500 --> 00:19:29.500]  整個人鐵面無私
[00:19:29.500 --> 00:19:31.500]  人人都怕她
[00:19:31.500 --> 00:19:33.500]  她就開始有一個反思
[00:19:33.500 --> 00:19:35.500]  為什麼這個婆婆這麼重病
[00:19:35.500 --> 00:19:37.500]  她仍然有笑容
[00:19:37.500 --> 00:19:38.500]  有平安
[00:19:38.500 --> 00:19:40.500]  慢慢感染了她
[00:19:40.500 --> 00:19:43.500]  她真的有一個改變
[00:19:43.500 --> 00:19:44.500]  她真的發現
[00:19:44.500 --> 00:19:46.500]  原來她過去只是做了一些
[00:19:46.500 --> 00:19:48.500]  表面是對的
[00:19:48.500 --> 00:19:50.500]  但是對人的工作
[00:19:50.500 --> 00:19:51.500]  她沒有做到
[00:19:51.500 --> 00:19:53.500]  她沒有作為一個護士
[00:19:53.500 --> 00:19:55.500]  應該對一個病人的
[00:19:55.500 --> 00:19:57.500]  接納愛
[00:19:57.500 --> 00:19:59.500]  她有一種反省
[00:19:59.500 --> 00:20:02.500]  所以她自己也有一個悔改
[00:20:02.500 --> 00:20:03.500]  後來有沒有信主
[00:20:03.500 --> 00:20:04.500]  我就不知道了
