
[00:00:00.000 --> 00:00:05.000]  各位紅恩堂的弟兄姊妹早安
[00:06:25.000 --> 00:06:26.000]  值得留意的
[00:06:26.000 --> 00:06:28.000]  這裡提到是耶利哥
[00:06:28.000 --> 00:06:31.000]  耶穌去到耶利哥的地方
[00:06:31.000 --> 00:06:33.000]  經過耶利哥
[00:06:33.000 --> 00:06:34.000]  耶利哥這個地方
[00:06:34.000 --> 00:06:36.000]  我相信弟兄姊妹都不會陌生
[00:06:36.000 --> 00:06:38.000]  是一個距離耶路撒冷
[00:06:38.000 --> 00:06:40.000]  不是一個很遠的地方
[00:06:40.000 --> 00:06:41.000]  耶路撒冷在山上
[00:06:41.000 --> 00:06:43.000]  而耶利哥在山下
[00:06:43.000 --> 00:06:44.000]  中間經過一條山路
[00:06:44.000 --> 00:06:46.000]  所以大家還記得
[00:06:46.000 --> 00:06:48.000]  好撒馬林的比喻
[00:06:48.000 --> 00:06:50.000]  也是在一個這樣的情景下發生
[00:06:50.000 --> 00:06:55.000]  那些祭司從山上的耶路撒冷宮職員
[00:06:55.000 --> 00:06:57.000]  準備去耶利哥
[00:06:57.000 --> 00:06:59.000]  這是祭司和侍奉人員
[00:06:59.000 --> 00:07:01.000]  利美人聚居的地方
[00:07:01.000 --> 00:07:03.000]  然後在那裡
[00:07:03.000 --> 00:07:07.000]  他們中間見到有一個被山賊打傷了的人
[00:07:07.000 --> 00:07:09.000]  所以這個也是耶利哥的地方
[00:07:09.000 --> 00:07:12.000]  耶利哥是一個很繁盛
[00:07:12.000 --> 00:07:14.000]  是一個交通的樞紐
[00:07:14.000 --> 00:07:16.000]  尤其是要經過耶利哥
[00:07:16.000 --> 00:07:19.000]  再去到耶路撒冷的地方
[00:07:19.000 --> 00:07:20.000]  因此羅馬政府
[00:07:20.000 --> 00:07:22.000]  就在耶利哥城
[00:07:22.000 --> 00:07:24.000]  建立了一個隧關
[00:07:24.000 --> 00:07:26.000]  一個納粹的地方
[00:07:26.000 --> 00:07:28.000]  而當時羅馬政府
[00:07:28.000 --> 00:07:30.000]  他們納粹的方式
[00:07:30.000 --> 00:07:33.000]  為了更加容易收到稅款
[00:07:33.000 --> 00:07:35.000]  所以找回猶太人
[00:07:35.000 --> 00:07:39.000]  找回猶太人來幫猶太人收稅
[00:07:39.000 --> 00:07:41.000]  但是當時收稅的制度
[00:07:41.000 --> 00:07:44.000]  一般我們稱為自負盈虧
[00:07:44.000 --> 00:07:46.000]  即是說羅馬政府規定
[00:07:46.000 --> 00:07:49.000]  在這個隧關要收到多少的稅款
[00:07:49.000 --> 00:07:51.000]  然後你們總之
[00:07:51.000 --> 00:07:53.000]  到時候就將相關的稅款
[00:07:53.000 --> 00:07:55.000]  交給羅馬政府
[00:07:55.000 --> 00:07:57.000]  至於你怎樣收
[00:07:57.000 --> 00:07:58.000]  你收到多少
[00:07:58.000 --> 00:07:59.000]  有多少可以留下來
[00:07:59.000 --> 00:08:00.000]  你們可以放進口袋
[00:08:00.000 --> 00:08:02.000]  羅馬政府是不需要理會的
[00:08:02.000 --> 00:08:05.000]  因此就造成了一個做法
[00:08:05.000 --> 00:08:07.000]  就是無論稅利
[00:08:07.000 --> 00:08:08.000]  或者稅利長
[00:08:08.000 --> 00:08:11.000]  他們會將稅款可能提高一點
[00:08:11.000 --> 00:08:13.000]  因為如果提得越高的時候
[00:08:13.000 --> 00:08:15.000]  他的利潤就會越高
[00:08:15.000 --> 00:08:17.000]  而稅利長管住一些稅利的時候
[00:08:17.000 --> 00:08:20.000]  他的利潤相對來說
[00:08:20.000 --> 00:08:21.000]  也會越高
[00:08:21.000 --> 00:08:23.000]  再加上當時猶太人
[00:08:23.000 --> 00:08:25.000]  他們需要納聖殿稅
[00:08:25.000 --> 00:08:28.000]  因此對於這些猶太人來說
[00:08:28.000 --> 00:08:30.000]  一方面要納聖殿稅
[00:08:30.000 --> 00:08:32.000]  另一方面又要納地方的
[00:08:32.000 --> 00:08:34.000]  羅馬政府的稅
[00:08:34.000 --> 00:08:36.000]  並且稅利再提高了
[00:08:36.000 --> 00:08:39.000]  因此造成了一種張力
[00:08:39.000 --> 00:08:41.000]  他們對稅利
[00:08:41.000 --> 00:08:44.000]  很不喜歡稅利
[00:08:44.000 --> 00:08:45.000]  甚至會認為
[00:08:45.000 --> 00:08:49.000]  稅利是在幫外邦人來做事
[00:08:49.000 --> 00:08:51.000]  所以他們會看稅利
[00:08:51.000 --> 00:08:53.000]  是一些罪人
[00:08:53.000 --> 00:08:56.000]  再想想稅利長就更加重要了
[00:08:56.000 --> 00:09:00.000]  所以先讓大家了解大概的背景
[00:09:00.000 --> 00:09:04.000]  然後我就進入這段經文裡的三個漢字
[00:09:04.000 --> 00:09:06.000]  第一個漢大家留意到
[00:09:06.000 --> 00:09:07.000]  聖經這樣說
[00:09:07.000 --> 00:09:12.000]  他要看一看耶穌是怎樣的人
[00:09:12.000 --> 00:09:14.000]  只因人多
[00:09:14.000 --> 00:09:16.000]  他的身材又矮
[00:09:16.000 --> 00:09:18.000]  所以漢不見
[00:09:18.000 --> 00:09:19.000]  又出現這個漢字
[00:09:19.000 --> 00:09:21.000]  然後再留意第四節
[00:09:21.000 --> 00:09:24.000]  他說於是他跑到前頭
[00:09:24.000 --> 00:09:26.000]  爬上桑樹
[00:09:26.000 --> 00:09:29.000]  再出現一個要看耶穌
[00:09:29.000 --> 00:09:33.000]  因為耶穌要從那裡經過
[00:09:33.000 --> 00:09:35.000]  當大家看第三第四節的時候
[00:09:35.000 --> 00:09:37.000]  很明顯
[00:09:37.000 --> 00:09:40.000]  撒該當時有一個很清楚的目的
[00:09:40.000 --> 00:09:45.000]  就是要看一看耶穌是怎樣的人
[00:09:45.000 --> 00:09:47.000]  我們自然會問
[00:09:47.000 --> 00:09:51.000]  為什麼撒該這麼討人厭
[00:09:51.000 --> 00:09:55.000]  周圍的人看到這個稅利長都不喜歡
[00:09:55.000 --> 00:09:58.000]  但是竟然跑出來大庭廣眾
[00:09:58.000 --> 00:10:01.000]  跑出來一個很多人的地方
[00:10:01.000 --> 00:10:05.000]  就是要看一看耶穌是怎樣的人
[00:10:05.000 --> 00:10:07.000]  我們自然會問
[00:10:07.000 --> 00:10:10.000]  為什麼撒該要這樣做
[00:10:10.000 --> 00:10:16.000]  這麼犯險被其他人指指點點罵他
[00:10:16.000 --> 00:10:18.000]  結果真的有人說他是罪人
[00:10:18.000 --> 00:10:21.000]  為什麼撒該要這樣做呢
[00:10:21.000 --> 00:10:24.000]  如果你看到第十八章的時候
[00:10:24.000 --> 00:10:26.000]  這段經文的上文
[00:10:26.000 --> 00:10:30.000]  大家會留意到有些背景值得留意
[00:10:30.000 --> 00:10:33.000]  當耶穌經過耶利哥的時候
[00:10:33.000 --> 00:10:35.000]  發生了另一件事
[00:10:35.000 --> 00:10:37.000]  有一個黑眼的人
[00:10:37.000 --> 00:10:40.000]  他們聽到有很多人聽到的時候
[00:10:40.000 --> 00:10:42.000]  就問究竟發生了什麼事
[00:10:42.000 --> 00:10:46.000]  有人就說是拿撒勒人耶穌經過
[00:10:46.000 --> 00:10:50.000]  這是第十八章所記載的一件事
[00:10:50.000 --> 00:10:54.000]  然後這個人去求耶穌醫治他
[00:10:54.000 --> 00:10:56.000]  大家留意
[00:10:56.000 --> 00:10:58.000]  結果耶穌就問他
[00:10:58.000 --> 00:11:00.000]  我可以為你做什麼
[00:11:00.000 --> 00:11:02.000]  然後那個黑眼人就說
[00:11:02.000 --> 00:11:05.000]  我要能看見
[00:11:05.000 --> 00:11:07.000]  然後耶穌就醫好了他
[00:11:07.000 --> 00:11:09.000]  大家可以想像到
[00:11:09.000 --> 00:11:12.000]  同樣在耶利哥發生的一件事
[00:11:12.000 --> 00:11:14.000]  一件這麼重要的事情
[00:11:14.000 --> 00:11:16.000]  就是一個盲眼的人
[00:11:16.000 --> 00:11:19.000]  本來那些人是要打發他走
[00:11:19.000 --> 00:11:21.000]  是攔住他不想讓他接近耶穌
[00:11:21.000 --> 00:11:25.000]  但是這個人卻去到耶穌面前
[00:11:25.000 --> 00:11:29.000]  他說大衛的子孫耶穌可憐我
[00:11:29.000 --> 00:11:33.000]  大家看到人家介紹的時候是拿撒勒人耶穌
[00:11:33.000 --> 00:11:35.000]  但是這個盲眼的人
[00:11:35.000 --> 00:11:38.000]  他竟然說是大衛的子孫耶穌
[00:11:38.000 --> 00:11:41.000]  然後耶穌就醫好了這個人
[00:11:41.000 --> 00:11:43.000]  大家可以想像到
[00:11:43.000 --> 00:11:48.000]  為什麼撒該會看見耶穌是怎樣的人
[00:11:48.000 --> 00:11:50.000]  因為他可能都會聽到
[00:11:50.000 --> 00:11:53.000]  這個人這個耶穌
[00:11:53.000 --> 00:11:56.000]  竟然一個被人拒絕攔住他
[00:11:56.000 --> 00:11:58.000]  不讓他接近耶穌
[00:11:58.000 --> 00:12:00.000]  但是耶穌主動跟他說
[00:12:00.000 --> 00:12:04.000]  我可以為你做些什麼
[00:12:04.000 --> 00:12:06.000]  然後這個人就說
[00:12:06.000 --> 00:12:10.000]  我要能看見耶穌醫治了他
[00:12:10.000 --> 00:12:13.000]  我相信這是一個很重要的原因
[00:12:13.000 --> 00:12:18.000]  使撒該要看見耶穌是怎樣的人
[00:12:18.000 --> 00:12:20.000]  但是經文的發展就告訴我們
[00:12:20.000 --> 00:12:24.000]  因為撒該的個子很矮小
[00:12:24.000 --> 00:12:28.000]  當然聖經沒有形容到他多麼矮
[00:12:28.000 --> 00:12:32.000]  但是矮是一個相對的用詞
[00:12:32.000 --> 00:12:35.000]  譬如說一個1.8米的人
[00:12:35.000 --> 00:12:39.000]  如果站在一個籃球手面前
[00:12:39.000 --> 00:12:41.000]  你就是矮的人
[00:12:41.000 --> 00:12:44.000]  所以我們聖經沒有說到
[00:12:44.000 --> 00:12:46.000]  究竟撒該有多矮
[00:12:46.000 --> 00:12:48.000]  只是形容他的身材矮
[00:12:48.000 --> 00:12:52.000]  以至他可能被人遮擋了他的視線
[00:12:52.000 --> 00:12:54.000]  他看不到耶穌
[00:12:54.000 --> 00:12:56.000]  大家要留意
[00:12:56.000 --> 00:12:59.000]  他來是要看看耶穌是誰
[00:12:59.000 --> 00:13:01.000]  但是現在看不到
[00:13:01.000 --> 00:13:04.000]  就是說他來的目的是達不到
[00:13:04.000 --> 00:13:06.000]  但是可能有人這樣說
[00:13:06.000 --> 00:13:08.000]  矮子多計
[00:13:08.000 --> 00:13:10.000]  所以他立刻想想
[00:13:10.000 --> 00:13:12.000]  如何可以繼續看到耶穌呢
[00:13:12.000 --> 00:13:14.000]  他就跑到一棵桑樹
[00:13:14.000 --> 00:13:16.000]  然後爬上去
[00:13:16.000 --> 00:13:18.000]  然後聖經告訴我們
[00:13:18.000 --> 00:13:20.000]  他原來爬上去的目的
[00:13:20.000 --> 00:13:22.000]  都是要看一看耶穌
[00:13:22.000 --> 00:13:25.000]  因為他知道耶穌會從那個地方經過
[00:13:25.000 --> 00:13:27.000]  大家留意到
[00:13:27.000 --> 00:13:29.000]  這個撒該
[00:13:29.000 --> 00:13:35.000]  這個當時是其他人會稱呼他做罪人的瑞利長
[00:13:35.000 --> 00:13:39.000]  竟然他這麼堅心
[00:13:39.000 --> 00:13:41.000]  這麼盡力的
[00:13:41.000 --> 00:13:43.000]  來想見一下耶穌
[00:13:43.000 --> 00:13:45.000]  想親近耶穌
[00:13:45.000 --> 00:13:47.000]  但是姐妹們
[00:13:47.000 --> 00:13:50.000]  我不知道這件事給我們有什麼提醒
[00:13:50.000 --> 00:13:54.000]  他作為一個當時周圍的人
[00:13:54.000 --> 00:13:57.000]  周圍的人都不是這麼喜歡的人
[00:13:57.000 --> 00:13:59.000]  他說我要去看看耶穌是誰
[00:13:59.000 --> 00:14:01.000]  現在看不到
[00:14:01.000 --> 00:14:04.000]  我不知道你會怎麼選擇
[00:14:04.000 --> 00:14:06.000]  都不要繼續露面
[00:14:06.000 --> 00:14:09.000]  都不要繼續站在一個公眾的地方
[00:14:09.000 --> 00:14:11.000]  被人指指點點
[00:14:11.000 --> 00:14:14.000]  既然個子小又被人遮住了
[00:14:14.000 --> 00:14:15.000]  看不到
[00:14:15.000 --> 00:14:17.000]  算了不如回家吧
[00:14:17.000 --> 00:14:19.000]  可能我們都會這樣
[00:14:19.000 --> 00:14:21.000]  我不知道你有沒有試過準備出來
[00:14:21.000 --> 00:14:23.000]  回教會聚會的時候
[00:14:23.000 --> 00:14:25.000]  遇到一個難處
[00:14:25.000 --> 00:14:27.000]  今天還是在網上看算了
[00:14:27.000 --> 00:14:31.000]  我們看到撒該
[00:14:31.000 --> 00:14:34.000]  他雖然是冒著一些
[00:14:34.000 --> 00:14:36.000]  可能被人指指點點
[00:14:36.000 --> 00:14:38.000]  甚至被人罵的情況
[00:14:38.000 --> 00:14:40.000]  但是我們看到撒該
[00:14:40.000 --> 00:14:42.000]  他很清楚的
[00:14:42.000 --> 00:14:44.000]  無論他遇到什麼困難
[00:14:44.000 --> 00:14:47.000]  他仍然都想一個辦法
[00:14:47.000 --> 00:14:51.000]  說要去看看耶穌是怎樣的
[00:14:51.000 --> 00:14:53.000]  各位
[00:14:53.000 --> 00:14:59.000]  這個我會說是撒該對神的第一種毀身的方式
[00:14:59.000 --> 00:15:03.000]  就是一種堅定盡心的去親近神
[00:15:03.000 --> 00:15:06.000]  堅定盡心的去親近神
[00:15:06.000 --> 00:15:09.000]  似乎有些事情已經在難阻他
[00:15:09.000 --> 00:15:12.000]  但是他不怕這些難阻
[00:15:12.000 --> 00:15:15.000]  然後繼續的要去親近這位耶穌
[00:15:15.000 --> 00:15:18.000]  然後去見下這位主
[00:15:18.000 --> 00:15:20.000]  我們經過幾年的疫情之後
[00:15:20.000 --> 00:15:23.000]  有很多人都有一句說話
[00:15:23.000 --> 00:15:25.000]  回不了頭
[00:15:25.000 --> 00:15:27.000]  回不了頭
[00:15:27.000 --> 00:15:29.000]  我想大家都明白
[00:15:29.000 --> 00:15:31.000]  是指我們在網上聚會
[00:15:31.000 --> 00:15:33.000]  回不了頭
[00:15:33.000 --> 00:15:35.000]  我知道剛才主席一開始提到
[00:15:35.000 --> 00:15:37.000]  網上的弟兄姊妹
[00:15:37.000 --> 00:15:39.000]  我相信在網上的弟兄姊妹
[00:15:39.000 --> 00:15:41.000]  仍然有在看同步的直播
[00:15:41.000 --> 00:15:43.000]  我說的回不了頭
[00:15:43.000 --> 00:15:45.000]  是這種回不了頭
[00:15:45.000 --> 00:15:47.000]  很多的教會
[00:15:47.000 --> 00:15:52.000]  發現原來當他們要停止直播的時候
[00:15:52.000 --> 00:15:54.000]  真的有很多弟兄姊妹
[00:15:54.000 --> 00:15:56.000]  是不回來的
[00:15:56.000 --> 00:15:57.000]  很多弟兄姊妹
[00:15:57.000 --> 00:15:58.000]  這麼多直播
[00:15:58.000 --> 00:16:01.000]  我看隔離教會的直播
[00:16:01.000 --> 00:16:02.000]  當然我們不會說
[00:16:02.000 --> 00:16:04.000]  你看隔離教會的直播
[00:16:04.000 --> 00:16:05.000]  這個不是不親近
[00:16:05.000 --> 00:16:07.000]  你也有親近主的
[00:16:07.000 --> 00:16:09.000]  但是我又記起有一次
[00:16:09.000 --> 00:16:10.000]  這是幾年前的事
[00:16:10.000 --> 00:16:12.000]  我想是18還是17年
[00:16:12.000 --> 00:16:14.000]  大家不知道有沒有印象
[00:16:14.000 --> 00:16:15.000]  在那一年裡面
[00:16:15.000 --> 00:16:16.000]  很特別的
[00:16:16.000 --> 00:16:18.000]  有三個主日
[00:16:18.000 --> 00:16:20.000]  都是打風的
[00:16:20.000 --> 00:16:22.000]  大家記不記得這件事
[00:16:22.000 --> 00:16:23.000]  十號風球,八號風球
[00:16:23.000 --> 00:16:24.000]  有三個主日
[00:16:24.000 --> 00:16:27.000]  都是排著主日打風的
[00:16:27.000 --> 00:16:29.000]  我不知道你記不記得
[00:16:29.000 --> 00:16:31.000]  在那次打風的時候
[00:16:31.000 --> 00:16:33.000]  回不了教會
[00:16:33.000 --> 00:16:35.000]  你的心情是怎樣
[00:16:35.000 --> 00:16:36.000]  或者你有沒有留意到
[00:16:36.000 --> 00:16:38.000]  其他弟兄姊妹的心情
[00:16:38.000 --> 00:16:39.000]  我當時很失落
[00:16:39.000 --> 00:16:40.000]  因為我要負責講道
[00:16:40.000 --> 00:16:43.000]  但是那天我沒有機會講道
[00:16:43.000 --> 00:16:46.000]  但是竟然我在教會群組裡面
[00:16:46.000 --> 00:16:47.000]  有人說
[00:16:47.000 --> 00:16:50.000]  我去找位置
[00:16:50.000 --> 00:16:52.000]  大家一起去喝茶
[00:16:52.000 --> 00:16:54.000]  好像很興奮很開心
[00:16:54.000 --> 00:16:55.000]  真是好了
[00:16:55.000 --> 00:16:57.000]  今天不用回教會
[00:16:57.000 --> 00:16:59.000]  弟兄姊妹
[00:16:59.000 --> 00:17:02.000]  當我們說我們向神毀身的時候
[00:17:02.000 --> 00:17:05.000]  我們會不會好像殺雞一樣
[00:17:05.000 --> 00:17:09.000]  堅定盡心的親近主
[00:17:09.000 --> 00:17:12.000]  縱然是遇到一些難阻
[00:17:12.000 --> 00:17:14.000]  但是我們仍然很想
[00:17:14.000 --> 00:17:16.000]  神很想去親近你
[00:17:16.000 --> 00:17:20.000]  因為你是我要毀身的對象
[00:17:20.000 --> 00:17:23.000]  這是殺雞第一個毀身的方式
[00:17:23.000 --> 00:17:25.000]  我們進入第二個看
[00:17:25.000 --> 00:17:30.000]  第二個看是第五和第六節
[00:17:30.000 --> 00:17:32.000]  第五節是這樣說
[00:17:32.000 --> 00:17:35.000]  他說耶穌到了哪裡
[00:17:35.000 --> 00:17:38.000]  就是到了殺雞爬了那棵樹上面
[00:17:38.000 --> 00:17:40.000]  然後大家留意
[00:17:40.000 --> 00:17:44.000]  聖經記載是抬頭一看
[00:17:44.000 --> 00:17:46.000]  大家可以想像到
