
[00:00:00.000 --> 00:00:04.000]  各位朋友各位弟兄姊妹平安
[00:05:20.000 --> 00:05:21.000]  但是
[00:05:21.000 --> 00:05:22.000]  對我來說
[00:05:22.000 --> 00:05:23.000]  說真的
[00:05:23.000 --> 00:05:24.000]  今天
[00:05:24.000 --> 00:05:26.000]  我只記得幾幕的情景
[00:05:26.000 --> 00:05:29.000]  但是我連當日痛我都不記得
[00:05:29.000 --> 00:05:32.000]  沒有放麻醉藥連針
[00:05:32.000 --> 00:05:35.000]  感覺是怎樣我都不記得
[00:05:35.000 --> 00:05:36.000]  所以很感恩
[00:05:36.000 --> 00:05:39.000]  今天可以在這裡跟大家繼續分享
[00:05:39.000 --> 00:05:40.000]  是的
[00:05:40.000 --> 00:05:43.000]  在這件事發生的時候
[00:05:43.000 --> 00:05:46.000]  我想我爸爸媽媽都沒有想過
[00:05:46.000 --> 00:05:48.000]  在他們這麼小的兒子身上
[00:05:48.000 --> 00:05:50.000]  會發生一件這樣的事
[00:05:50.000 --> 00:05:52.000]  這麼突然的事情
[00:05:52.000 --> 00:05:55.000]  當這件事發生的時候
[00:05:55.000 --> 00:05:57.000]  我相信我的爸爸媽媽
[00:05:57.000 --> 00:06:00.000]  他們都完全沒有能力
[00:06:00.000 --> 00:06:02.000]  不知道可以怎樣處理
[00:06:02.000 --> 00:06:04.000]  總之做什麼就做什麼
[00:06:04.000 --> 00:06:07.000]  想起做什麼就要去做什麼
[00:06:07.000 --> 00:06:10.000]  我們今天一起看路加福音的經文
[00:06:10.000 --> 00:06:12.000]  路加福音都是神藉著一位醫生
[00:06:12.000 --> 00:06:15.000]  路加所寫的經文
[00:06:15.000 --> 00:06:18.000]  正正記載了耶穌生命的一件事蹟
[00:06:18.000 --> 00:06:21.000]  在這件事蹟裡面同樣都有一個爸爸
[00:06:21.000 --> 00:06:25.000]  他為他所愛的獨生女
[00:06:25.000 --> 00:06:27.000]  非常非常地擔心
[00:06:27.000 --> 00:06:41.000]  在今天我們讀的經文的開頭的時候
[00:06:41.000 --> 00:06:43.000]  很簡單地交代了
[00:06:43.000 --> 00:06:47.000]  有很多人迎接耶穌
[00:06:47.000 --> 00:06:50.000]  不過他們不是真的認識耶穌
[00:06:50.000 --> 00:06:52.000]  他們純粹可能是聽聞
[00:06:52.000 --> 00:06:54.000]  耶穌之前在不同的地方
[00:06:54.000 --> 00:06:59.000]  他似乎教導神的話語非常好的一個老師
[00:06:59.000 --> 00:07:02.000]  又或者他們想起
[00:07:02.000 --> 00:07:05.000]  耶穌聽聞他是一個很厲害
[00:07:05.000 --> 00:07:08.000]  可以治病趕鬼的一個醫生
[00:07:08.000 --> 00:07:11.000]  他們不是真的認識耶穌
[00:07:11.000 --> 00:07:14.000]  我想我們香港人可能都會很熟悉
[00:07:14.000 --> 00:07:16.000]  就是聽聞聽到一些人說
[00:07:16.000 --> 00:07:18.000]  他追星的時候是什麼一個狀況
[00:07:18.000 --> 00:07:21.000]  很多人很哄動
[00:07:21.000 --> 00:07:25.000]  當我們看到經文第四十一節的時候
[00:07:25.000 --> 00:07:29.000]  路加記載他在發生什麼事
[00:07:29.000 --> 00:07:33.000]  他在記載的時候突然間加了兩個字
[00:07:33.000 --> 00:07:36.000]  可能在我們看的中文譯本裡面未必看到
[00:07:36.000 --> 00:07:40.000]  但是如果按著聖經原本的翻譯
[00:07:40.000 --> 00:07:41.000]  直接去翻譯的話
[00:07:41.000 --> 00:07:45.000]  他是有留心看清楚這個字
[00:07:45.000 --> 00:07:47.000]  他說留心看清楚
[00:07:47.000 --> 00:07:53.000]  有一個男人來到求耶穌
[00:07:53.000 --> 00:07:57.000]  來到他家
[00:07:57.000 --> 00:07:59.000]  在經文這裡
[00:07:59.000 --> 00:08:01.000]  好像鏡頭突然間一轉
[00:08:01.000 --> 00:08:05.000]  路加突然間要我們留意這個男人
[00:08:05.000 --> 00:08:11.000]  他不只是為了一睹耶穌的風采而來
[00:08:11.000 --> 00:08:14.000]  一方面聖經告訴我們這個男人是怎樣的
[00:08:14.000 --> 00:08:18.000]  他是一個有身份有名望的人
[00:08:18.000 --> 00:08:21.000]  他是一個會堂主管
[00:08:21.000 --> 00:08:24.000]  會堂是當時猶太人聚集
[00:08:24.000 --> 00:08:29.000]  講解和學習神話語的一個地方
[00:08:29.000 --> 00:08:32.000]  他有個名字叫做「葉老」
[00:08:32.000 --> 00:08:35.000]  「葉老」這個字有一個意思
[00:08:35.000 --> 00:08:40.000]  他說他是一個被神光照的人
[00:08:40.000 --> 00:08:43.000]  這個就是「葉老」這個名字的意思
[00:08:43.000 --> 00:08:46.000]  聖經好像告訴我們這個男人
[00:08:46.000 --> 00:08:48.000]  他應該是一個相信神
[00:08:48.000 --> 00:08:51.000]  很認識神話語的人
[00:08:51.000 --> 00:08:52.000]  他還是一個領袖
[00:08:52.000 --> 00:08:55.000]  是被人尊重的一個領袖
[00:08:55.000 --> 00:08:56.000]  另一方面
[00:08:56.000 --> 00:08:59.000]  這個男人和體熱鬧的群眾很不同
[00:08:59.000 --> 00:09:01.000]  因為他來到耶穌的面前
[00:09:01.000 --> 00:09:03.000]  他是有目的的
[00:09:03.000 --> 00:09:04.000]  他去到耶穌的腳前
[00:09:04.000 --> 00:09:08.000]  他就趴在地上去求耶穌
[00:09:08.000 --> 00:09:12.000]  我們知道他的誠意真是十足
[00:09:12.000 --> 00:09:16.000]  他很狠切去求耶穌的一個表達
[00:09:16.000 --> 00:09:19.000]  然後在第四十二節就告訴我們
[00:09:19.000 --> 00:09:23.000]  這個男人原來是一個爸爸
[00:09:23.000 --> 00:09:25.000]  他有一個十二歲的獨生女
[00:09:25.000 --> 00:09:26.000]  不過這個獨生女
[00:09:26.000 --> 00:09:30.000]  聖經說她正步向死亡
[00:09:30.000 --> 00:09:32.000]  她快要死了
[00:09:32.000 --> 00:09:34.000]  我們相信這個爸爸去到耶穌的面前
[00:09:34.000 --> 00:09:37.000]  是很想求耶穌去到他的家
[00:09:37.000 --> 00:09:39.000]  來救他的獨生女
[00:09:39.000 --> 00:09:42.000]  救他這個所愛的女兒
[00:09:42.000 --> 00:09:47.000]  但是正當耶穌要回應這個爸爸的請求
[00:09:47.000 --> 00:09:49.000]  去到他家的時候
[00:09:49.000 --> 00:09:51.000]  在經文的第四十三到四十八節
[00:09:51.000 --> 00:09:53.000]  一個最危急的關頭
[00:09:53.000 --> 00:09:56.000]  耶穌應該要趕去救人的時候
[00:09:56.000 --> 00:09:58.000]  他竟然停下來
[00:09:58.000 --> 00:10:01.000]  去問誰摸我
[00:10:01.000 --> 00:10:03.000]  發生什麼事了
[00:10:03.000 --> 00:10:06.000]  這個時間救人要緊
[00:10:06.000 --> 00:10:08.000]  這麼多人逼著你
[00:10:08.000 --> 00:10:10.000]  壞壞地這麼說
[00:10:10.000 --> 00:10:14.000]  你管得了誰摸你呢
[00:10:14.000 --> 00:10:16.000]  聖經就是這麼說
[00:10:16.000 --> 00:10:18.000]  在第四十九節
[00:10:18.000 --> 00:10:21.000]  有一個人在耶穌還在說話的時候
[00:10:21.000 --> 00:10:24.000]  就在這個會堂主管的家
[00:10:24.000 --> 00:10:25.000]  同樣都說
[00:10:25.000 --> 00:10:29.000]  聖經說他來到他們那裡
[00:10:29.000 --> 00:10:31.000]  然後他說什麼
[00:10:31.000 --> 00:10:33.000]  他說你的女兒剛剛就死了
[00:10:33.000 --> 00:10:37.000]  你不需要再麻煩老師了
[00:10:37.000 --> 00:10:39.000]  我想意思大概就是
[00:10:39.000 --> 00:10:41.000]  人都已經死了
[00:10:41.000 --> 00:10:44.000]  這個老師無論醫生也好
[00:10:44.000 --> 00:10:45.000]  老師也好
[00:10:45.000 --> 00:10:47.000]  他多有名也好
[00:10:47.000 --> 00:10:51.000]  你叫他去你家也沒有用
[00:10:51.000 --> 00:10:54.000]  我們試想一下這個會堂主管
[00:10:54.000 --> 00:10:56.000]  他也是一個相信神
[00:10:56.000 --> 00:10:58.000]  認識神的人
[00:10:58.000 --> 00:11:02.000]  如果家裡突然發生一些不幸的事情
[00:11:02.000 --> 00:11:06.000]  你覺得他在心裡會跟神說些什麼呢
[00:11:06.000 --> 00:11:09.000]  你覺得他會說些什麼呢
[00:11:09.000 --> 00:11:10.000]  他可能也會問
[00:11:10.000 --> 00:11:14.000]  信神的人為什麼會遇到這麼不幸的事情呢
[00:11:14.000 --> 00:11:15.000]  甚至我也會想
[00:11:15.000 --> 00:11:16.000]  他會不會問
[00:11:16.000 --> 00:11:20.000]  神啊 你是不是不愛我呢
[00:11:20.000 --> 00:11:23.000]  但是今天各位朋友各位弟兄姊妹
[00:11:23.000 --> 00:11:30.000]  我也要毫不避忌地告訴大家
[00:11:30.000 --> 00:11:33.000]  信神的人在人生裡面
[00:11:33.000 --> 00:11:35.000]  其實和所有人都是一樣
[00:11:35.000 --> 00:11:38.000]  我們同樣都是要經歷世界的變遷
[00:11:38.000 --> 00:11:41.000]  我們都是要經歷人生的生老病死
[00:11:41.000 --> 00:11:44.000]  我們都是要面對人生裡面很多
[00:11:44.000 --> 00:11:48.000]  突如其來 意想不到的事情
[00:11:48.000 --> 00:11:51.000]  其實沒有分別的
[00:11:51.000 --> 00:11:55.000]  雖然我是一個傳道人
[00:11:55.000 --> 00:12:00.000]  但是我同樣和每一個人都是一樣
[00:12:00.000 --> 00:12:06.000]  同樣要面對不能夠預測不能夠掌握的人生
[00:12:06.000 --> 00:12:09.000]  我太太也是一個傳道人
[00:12:09.000 --> 00:12:14.000]  我太太曾經因為身體上有一個腫瘤
[00:12:14.000 --> 00:12:19.000]  而要做一個婦科的切除手術
[00:12:19.000 --> 00:12:20.000]  她很怕看醫生
[00:12:20.000 --> 00:12:21.000]  所以每一次去看醫生
[00:12:21.000 --> 00:12:25.000]  我都會陪她去看醫生
[00:12:25.000 --> 00:12:27.000]  每一次我記得
[00:12:27.000 --> 00:12:30.000]  她每次去看醫生的醫生都是很熟悉的
[00:12:30.000 --> 00:12:32.000]  他每次都是說同一句話
[00:12:32.000 --> 00:12:34.000]  我聽了很多次
[00:12:34.000 --> 00:12:35.000]  他說什麼呢
[00:12:35.000 --> 00:12:36.000]  他跟我們說
[00:12:36.000 --> 00:12:39.000]  你知道自己身體的狀況
[00:12:39.000 --> 00:12:41.000]  你知道自己什麼年紀
[00:12:41.000 --> 00:12:45.000]  我結婚的時候已經是四字頭
[00:12:45.000 --> 00:12:48.000]  然後他再加多一句
[00:12:48.000 --> 00:12:50.000]  再清楚一點 怕我們不清楚
[00:12:50.000 --> 00:12:53.000]  你都以為自己未必有小朋友
[00:12:53.000 --> 00:12:56.000]  就算有 你們都未必托得穩
[00:12:56.000 --> 00:13:00.000]  他每次都是這樣重複這兩句話
[00:13:00.000 --> 00:13:01.000]  但是很感恩
[00:13:01.000 --> 00:13:04.000]  太太之後懷孕
[00:13:04.000 --> 00:13:06.000]  雖然曾經作過小產
[00:13:06.000 --> 00:13:10.000]  但在臥床一段時間之後又穩定下來
[00:13:10.000 --> 00:13:11.000]  但我最記得的時候
[00:13:11.000 --> 00:13:15.000]  是我太太去懷孕五個月的時候
[00:13:15.000 --> 00:13:16.000]  我記得有一晚
[00:13:16.000 --> 00:13:18.000]  那一晚為什麼我那麼記得呢
[00:13:18.000 --> 00:13:19.000]  因為我生日
[00:13:19.000 --> 00:13:22.000]  和太太在外面吃完飯回家
[00:13:22.000 --> 00:13:25.000]  然後我太太就說她的胸口開始痛
[00:13:25.000 --> 00:13:28.000]  越來越痛 很痛
[00:13:28.000 --> 00:13:31.000]  接著我們唯有馬上趕去急症室
[00:13:31.000 --> 00:13:33.000]  去到急症室的時候
[00:13:33.000 --> 00:13:36.000]  急症室醫生就和她做檢查
[00:13:36.000 --> 00:13:38.000]  要照X-ray
[00:13:38.000 --> 00:13:39.000]  照完之後
[00:13:39.000 --> 00:13:41.000]  醫生就告訴我
[00:13:41.000 --> 00:13:43.000]  我們要再等一下
[00:13:43.000 --> 00:13:44.000]  因為我看不到
[00:13:44.000 --> 00:13:47.000]  不知道究竟你太太發生什麼事
[00:13:47.000 --> 00:13:50.000]  所以我叫了我們急症室的主管回來
[00:13:50.000 --> 00:13:52.000]  再照多一次
[00:13:52.000 --> 00:13:53.000]  又等
[00:13:53.000 --> 00:13:55.000]  再等了一段時間之後
[00:13:55.000 --> 00:13:58.000]  醫生就再告訴我
[00:13:58.000 --> 00:14:00.000]  主管還是照完之後
[00:14:00.000 --> 00:14:02.000]  不知道發生了什麼事
[00:14:02.000 --> 00:14:07.000]  所以我們已經叫了婦產科的醫生回來
[00:14:07.000 --> 00:14:09.000]  再照第三次
[00:14:09.000 --> 00:14:10.000]  然後他就告訴我
[00:14:10.000 --> 00:14:12.000]  不過你不可以留在這裡等
[00:14:12.000 --> 00:14:14.000]  你要先回家
[00:14:14.000 --> 00:14:18.000]  我記得我那時候是一個人在晚上
[00:14:18.000 --> 00:14:20.000]  黑漆漆的一個晚上
[00:14:20.000 --> 00:14:22.000]  兩三點的時候
[00:14:22.000 --> 00:14:24.000]  我一個人離開醫院
[00:14:24.000 --> 00:14:27.000]  走回家
[00:14:27.000 --> 00:14:31.000]  那時候我應該有什麼心情
[00:14:31.000 --> 00:14:32.000]  我記得
[00:14:32.000 --> 00:14:34.000]  我一路一路走出來的時候
[00:14:34.000 --> 00:14:37.000]  周圍一個人都沒有
[00:14:37.000 --> 00:14:39.000]  簡單來說
[00:14:39.000 --> 00:14:41.000]  我無言
[00:14:41.000 --> 00:14:43.000]  我沒有話可以說
[00:14:43.000 --> 00:14:46.000]  心裡面有一個很大的無力感
[00:14:46.000 --> 00:14:49.000]  因為無論是肚子裡的嬰兒
[00:14:49.000 --> 00:14:51.000]  還是我太太的生命
[00:14:51.000 --> 00:14:54.000]  我什麼都做不到
[00:14:54.000 --> 00:14:55.000]  我一路走出來的時候
[00:14:55.000 --> 00:14:58.000]  我心裡面好像默默地跟天父說
[00:14:58.000 --> 00:14:59.000]  或者問天父
[00:14:59.000 --> 00:15:02.000]  天父,我可以怎麼樣
[00:15:02.000 --> 00:15:06.000]  天父,你可不可以保守我一家呢
[00:15:06.000 --> 00:15:08.000]  當我們回看今天的經文
[00:15:08.000 --> 00:15:11.000]  這個會堂主管的爸爸
[00:15:11.000 --> 00:15:14.000]  他不但要面對自己內心的掙扎
[00:15:14.000 --> 00:15:20.000]  他還要面對身邊一群幫不了忙的群眾
[00:15:20.000 --> 00:15:24.000]  因為當耶穌對這位爸爸說話
[00:15:24.000 --> 00:15:25.000]  來鼓勵他
[00:15:25.000 --> 00:15:31.000]  來發出一個醫治的應許的時候
[00:15:31.000 --> 00:15:34.000]  當時那些群眾就在發生什麼事呢
[00:15:34.000 --> 00:15:36.000]  他們哀哭隨哄
[00:15:36.000 --> 00:15:39.000]  他們甚至嘲笑耶穌
[00:15:39.000 --> 00:15:40.000]  因為耶穌說
[00:15:40.000 --> 00:15:44.000]  這個女孩只是睡了覺
[00:15:44.000 --> 00:15:46.000]  這群群眾認定了
[00:15:46.000 --> 00:15:49.000]  這個女孩子已經死了
[00:15:49.000 --> 00:15:51.000]  他們其實在宣告
[00:15:51.000 --> 00:15:55.000]  其實這個爸爸再沒有任何盼望
[00:15:55.000 --> 00:15:58.000]  沒有任何的希望了
[00:15:58.000 --> 00:16:03.000]  群眾不單止阻礙了耶穌去救這個女兒
[00:16:03.000 --> 00:16:06.000]  他們更加是這個爸爸
[00:16:06.000 --> 00:16:12.000]  信心上的一個阻力和障礙
[00:16:12.000 --> 00:16:15.000]  耶穌在第五十節的經文
[00:16:15.000 --> 00:16:19.000]  耶穌說:他聽見就對這個爸爸說
[00:16:19.000 --> 00:16:21.000]  他說:不要怕
[00:16:21.000 --> 00:16:23.000]  只要信
[00:16:23.000 --> 00:16:27.000]  他必得拯救
[00:16:27.000 --> 00:16:33.000]  傳語這個字本身的意思是拯救的意思
[00:16:33.000 --> 00:16:38.000]  原來耶穌不單單是看重那個快要死的女兒的生命
[00:16:38.000 --> 00:16:42.000]  或者是那個死了的女兒的生命
[00:16:42.000 --> 00:16:46.000]  他更加好體恤到那個爸爸那一刻的心情
[00:16:46.000 --> 00:16:48.000]  他所受到的打擊
[00:16:48.000 --> 00:16:51.000]  所以耶穌即時很有力地鼓勵他
[00:16:51.000 --> 00:16:53.000]  不要怕
[00:16:53.000 --> 00:16:56.000]  耶穌特別給了這個爸爸一個的應許
[00:16:56.000 --> 00:16:59.000]  他說:只要你相信神
[00:16:59.000 --> 00:17:03.000]  你的女兒必得拯救
[00:17:03.000 --> 00:17:06.000]  不是在疾病裏面拯救
[00:17:06.000 --> 00:17:09.000]  是在死亡裏面拯救出來
[00:17:09.000 --> 00:17:12.000]  耶穌再有力地跟這個爸爸說
[00:17:12.000 --> 00:17:13.000]  不要哭
[00:17:13.000 --> 00:17:15.000]  你所愛的女兒不是死了
[00:17:15.000 --> 00:17:18.000]  只是睡著了
[00:17:18.000 --> 00:17:19.000]  我們知道的
[00:17:19.000 --> 00:17:20.000]  如果死了
[00:17:20.000 --> 00:17:21.000]  按照常理來說
[00:17:21.000 --> 00:17:23.000]  她不會再起來
[00:17:23.000 --> 00:17:27.000]  但是如果耶穌真是一個掌管生命的主
[00:17:27.000 --> 00:17:28.000]  她死了之後
[00:17:28.000 --> 00:17:30.000]  其實只不過人死了之後
[00:17:30.000 --> 00:17:32.000]  只是好像睡了覺一樣
[00:17:32.000 --> 00:17:34.000]  有一天她都會復活
[00:17:34.000 --> 00:17:36.000]  起來
[00:17:36.000 --> 00:17:40.000]  所以耶穌要幫這個爸爸
[00:17:40.000 --> 00:17:43.000]  隔絕去被群眾的騷擾
[00:17:43.000 --> 00:17:46.000]  不讓其他人跟她
[00:17:46.000 --> 00:17:50.000]  跟這個父母一起進入屋裏
[00:17:50.000 --> 00:17:53.000]  耶穌很親切地拉著
[00:17:53.000 --> 00:17:56.000]  這個爸爸的女兒的手
[00:17:56.000 --> 00:17:58.000]  來叫她
[00:17:58.000 --> 00:17:59.000]  小女孩
[00:17:59.000 --> 00:18:02.000]  起來
[00:18:02.000 --> 00:18:04.000]  很奇妙地這樣
[00:18:04.000 --> 00:18:05.000]  這個女兒的靈魂
[00:18:05.000 --> 00:18:06.000]  聖經說
[00:18:06.000 --> 00:18:07.000]  她就回去
[00:18:07.000 --> 00:18:11.000]  她就馬上起來
[00:18:11.000 --> 00:18:12.000]  在經文裏面
[00:18:12.000 --> 00:18:13.000]  我不知道大家是否留意到
[00:18:13.000 --> 00:18:16.000]  還有一個彩蛋
[00:18:16.000 --> 00:18:18.000]  彩蛋的意思就是
[00:18:18.000 --> 00:18:19.000]  記載了一些
[00:18:19.000 --> 00:18:22.000]  讓我們可以認識到耶穌
[00:18:22.000 --> 00:18:25.000]  認識到神的一些很特別的地方
[00:18:25.000 --> 00:18:26.000]  就是
[00:18:26.000 --> 00:18:30.000]  耶穌不單止體貼這個爸爸的心靈
[00:18:30.000 --> 00:18:35.000]  祂也很體貼女兒身體的需要
[00:18:35.000 --> 00:18:37.000]  所以祂特別吩咐人
[00:18:37.000 --> 00:18:41.000]  要給這個剛剛復活的女兒吃東西
[00:18:41.000 --> 00:18:43.000]  耶穌
[00:18:43.000 --> 00:18:47.000]  祂竟然考慮到這個女兒
[00:18:47.000 --> 00:18:49.000]  可能從重病到死亡
[00:18:49.000 --> 00:18:51.000]  到復活
[00:18:51.000 --> 00:18:52.000]  祂什麼都沒有吃過
[00:18:52.000 --> 00:18:55.000]  祂的身體可能很虛弱
[00:18:55.000 --> 00:18:57.000]  所以耶穌特別提醒
[00:18:57.000 --> 00:19:01.000]  大家要給女兒吃東西
[00:19:01.000 --> 00:19:02.000]  經文最後說
[00:19:02.000 --> 00:19:05.000]  這個女兒的父母見證事情的發生
[00:19:05.000 --> 00:19:09.000]  就覺得非常驚奇
[00:19:09.000 --> 00:19:12.000]  在耶穌醫治女兒的記載裏面
[00:19:12.000 --> 00:19:13.000]  我們可以看到
[00:19:13.000 --> 00:19:15.000]  耶穌是一個掌管生命
[00:19:15.000 --> 00:19:18.000]  可以叫人復活的一個真神
[00:19:18.000 --> 00:19:20.000]  但是耶穌祂不是一個
[00:19:20.000 --> 00:19:22.000]  在天上高高在上
[00:19:22.000 --> 00:19:25.000]  遙不可及的主
[00:19:25.000 --> 00:19:27.000]  祂是一個去憐恤人
[00:19:27.000 --> 00:19:29.000]  信心軟弱的一個神
