
[00:00:00.000 --> 00:00:02.000]  紅映堂的弟兄姊妹 早安
[00:09:14.400 --> 00:09:15.840]  我們每層都買
[00:09:15.840 --> 00:09:17.080]  你們都租
[00:09:17.080 --> 00:09:18.840]  我們每層都買
[00:09:18.840 --> 00:09:19.960]  覺得又可以
[00:09:19.960 --> 00:09:21.040]  又有奉獻
[00:09:21.040 --> 00:09:22.560]  不過當一進入社區的時候
[00:09:22.560 --> 00:09:23.920]  我的執事會就跟我說
[00:09:23.920 --> 00:09:24.560]  牧師說要
[00:09:24.560 --> 00:09:25.720]  那時候我只是傳道
[00:09:25.720 --> 00:09:27.120]  要計算一下
[00:09:27.120 --> 00:09:28.360]  我計算什麼數
[00:09:28.360 --> 00:09:29.640]  他們說要計算一下
[00:09:29.640 --> 00:09:33.040]  我不反對有些初步的評估
[00:09:33.040 --> 00:09:34.760]  但我真的很反對
[00:09:34.760 --> 00:09:36.960]  拿著計算機去計算
[00:09:36.960 --> 00:09:38.360]  因為那時候我很記得
[00:09:38.360 --> 00:09:39.680]  我跟我的執事會說
[00:09:39.680 --> 00:09:41.280]  是不是要計算KPI
[00:09:41.280 --> 00:09:42.840]  大家知不知道什麼是KPI
[00:09:42.840 --> 00:09:45.600]  做商界你就知道
[00:09:45.600 --> 00:09:46.400]  我更厲害
[00:09:46.400 --> 00:09:47.920]  因為我做了三十年商界
[00:09:47.920 --> 00:09:49.520]  我年年都要做KPI
[00:09:49.520 --> 00:09:52.080]  我是一間上市公司的行政總監
[00:09:52.080 --> 00:09:53.480]  要計算P&L
[00:09:53.480 --> 00:09:54.760]  我更厲害
[00:09:54.760 --> 00:09:57.200]  不過我們不能夠用這個模式去計算
[00:09:57.200 --> 00:09:58.480]  因為我們知道
[00:09:58.480 --> 00:09:59.960]  我們所做的
[00:09:59.960 --> 00:10:02.760]  是靠著神的恩典
[00:10:02.760 --> 00:10:06.080]  舉兩個小的例子給大家聽
[00:10:06.080 --> 00:10:09.600]  我記得在疫情
[00:10:09.600 --> 00:10:11.240]  第五波的時候
[00:10:11.240 --> 00:10:12.880]  很混亂
[00:10:12.880 --> 00:10:17.160]  我們已經做了八九年的社區服務
[00:10:17.160 --> 00:10:18.600]  當時那麼混亂的時候
[00:10:18.600 --> 00:10:19.600]  其實最大問題就是
[00:10:19.600 --> 00:10:22.600]  真的沒有什麼物資
[00:10:22.600 --> 00:10:24.840]  沒有測試劑
[00:10:24.840 --> 00:10:28.200]  沒有藥物
[00:10:28.200 --> 00:10:30.000]  當時因為社區很混亂
[00:10:30.000 --> 00:10:31.400]  教會有599G
[00:10:31.400 --> 00:10:32.200]  大家記得了
[00:10:32.200 --> 00:10:33.520]  就不能開門
[00:10:33.520 --> 00:10:36.760]  但我知道很多街坊都很困境
[00:10:36.760 --> 00:10:38.480]  當時我就跟我的同工說
[00:10:38.480 --> 00:10:40.760]  不如開一條24小時熱線
[00:10:40.760 --> 00:10:43.360]  如果油尖旺中了就打來
[00:10:43.360 --> 00:10:44.800]  我們送物資給他
[00:10:44.800 --> 00:10:45.320]  送什麼呢
[00:10:45.320 --> 00:10:46.280]  七天的藥物
[00:10:46.280 --> 00:10:47.280]  七天的食物
[00:10:47.280 --> 00:10:48.560]  我的同工說
[00:10:48.560 --> 00:10:49.560]  牧師你傻傻的
[00:10:49.560 --> 00:10:52.840]  他說你看看我們的倉有多少
[00:10:52.840 --> 00:10:54.640]  看完我們估計
[00:10:54.640 --> 00:10:56.720]  如果一天有100人打電話來
[00:10:56.720 --> 00:10:58.160]  我們可以送兩天
[00:10:58.160 --> 00:10:59.800]  我就跟他們說
[00:10:59.800 --> 00:11:00.960]  我就送兩天
[00:11:00.960 --> 00:11:03.520]  中了多少就多少
[00:11:04.240 --> 00:11:05.360]  接著我的同工說
[00:11:05.360 --> 00:11:07.880]  牧師那誰聽電話
[00:11:07.880 --> 00:11:08.920]  24小時
[00:11:08.920 --> 00:11:11.320]  我說我聽
[00:11:11.320 --> 00:11:12.360]  不過你們送
[00:11:12.360 --> 00:11:14.920]  因為我要留一條命
[00:11:14.920 --> 00:11:16.080]  我當時開玩笑
[00:11:16.080 --> 00:11:18.280]  因為我們有9個同工
[00:11:18.280 --> 00:11:19.560]  我們分開3組
[00:11:19.560 --> 00:11:20.840]  我們有3個地點
[00:11:20.840 --> 00:11:24.240]  每3個人為1組
[00:11:24.240 --> 00:11:26.720]  第一天接了多少電話呢
[00:11:26.720 --> 00:11:29.880]  300多個
[00:11:29.880 --> 00:11:31.280]  我們都不知道怎麼辦
[00:11:31.280 --> 00:11:32.600]  不過經篩選之後
[00:11:32.600 --> 00:11:34.400]  我們做了最急的200個
[00:11:34.400 --> 00:11:35.800]  就這樣送了
[00:11:35.800 --> 00:11:37.400]  很奇妙的
[00:11:37.400 --> 00:11:39.840]  第一天之後就沒有藥物派
[00:11:39.840 --> 00:11:41.680]  但我們繼續做
[00:11:41.680 --> 00:11:43.160]  我們都看Facebook post
[00:11:43.160 --> 00:11:44.480]  未必有藥物派
[00:11:44.480 --> 00:11:45.920]  測試劑還有一點
[00:11:45.920 --> 00:11:47.360]  但我們照樣買菜
[00:11:47.360 --> 00:11:50.400]  因為他不能上街
[00:11:50.400 --> 00:11:52.200]  我們就送7天的食物給他
[00:11:52.200 --> 00:11:52.920]  都很厲害
[00:11:52.920 --> 00:11:55.400]  有雞有魚有菜有肉
[00:11:55.400 --> 00:11:56.600]  我們就繼續做
[00:11:56.600 --> 00:11:58.840]  最初的同工說誰送
[00:11:58.840 --> 00:11:59.800]  我們很快
[00:11:59.800 --> 00:12:01.720]  半天就找到100個義工
[00:12:01.720 --> 00:12:04.080]  在區內很多弟兄姊妹
[00:12:04.080 --> 00:12:05.640]  很多未信主的人
[00:12:05.640 --> 00:12:06.640]  都來幫忙
[00:12:06.640 --> 00:12:09.320]  煮到第三天
[00:12:09.320 --> 00:12:10.680]  不知道熬了多久
[00:12:10.680 --> 00:12:12.360]  突然有個電話打來
[00:12:12.360 --> 00:12:17.280]  我知道你們送藥物給街坊
[00:12:17.280 --> 00:12:18.720]  我說是呀
[00:12:18.720 --> 00:12:21.120]  他說你需要多少
[00:12:21.120 --> 00:12:23.040]  我記得當時的對話
[00:12:23.040 --> 00:12:23.720]  我問他
[00:12:23.720 --> 00:12:25.040]  你有多少
[00:12:25.040 --> 00:12:27.960]  我心想你都滿足不到我
[00:12:27.960 --> 00:12:30.440]  其實頭幾天真的很好
[00:12:30.440 --> 00:12:31.720]  有些婆婆
[00:12:31.720 --> 00:12:33.040]  即是我們的街坊
[00:12:33.040 --> 00:12:35.240]  一代二代的便利貨
[00:12:35.240 --> 00:12:37.880]  原來他們平時存了很多
[00:12:37.880 --> 00:12:38.960]  我不知道你有沒有存
[00:12:38.960 --> 00:12:39.680]  如果有存
[00:12:39.680 --> 00:12:41.240]  你都差不多上一年多
[00:12:41.240 --> 00:12:43.440]  他們看完公立醫院
[00:12:43.440 --> 00:12:45.640]  每次都給便利貨
[00:12:45.640 --> 00:12:47.640]  每次都給感冒藥
[00:12:47.640 --> 00:12:50.120]  一兩天就這樣捱過
[00:12:50.120 --> 00:12:51.960]  因為到處都沒有便利貨
[00:12:51.960 --> 00:12:54.160]  到處黑通都沒有
[00:12:54.160 --> 00:12:56.160]  然後那個人就跟我說
[00:12:56.160 --> 00:12:57.400]  你要多少
[00:12:57.400 --> 00:13:00.400]  我就問你有多少
[00:13:00.400 --> 00:13:01.560]  猜了兩眼之後
[00:13:01.560 --> 00:13:05.320]  他說其實我們是藥廠
[00:13:05.320 --> 00:13:06.920]  你想要多少
[00:13:06.920 --> 00:13:09.080]  我就說我需要給他聽
[00:13:09.080 --> 00:13:10.760]  很感恩
[00:13:10.760 --> 00:13:12.400]  第二天他就送了
[00:13:12.400 --> 00:13:13.480]  又不是很多
[00:13:13.480 --> 00:13:16.760]  是一輛貨車這麼多
[00:13:16.760 --> 00:13:18.880]  後期他差不多兩三個星期
[00:13:18.880 --> 00:13:20.080]  又送一次給我們
[00:13:20.080 --> 00:13:22.400]  其實我們COVID完之後
[00:13:22.400 --> 00:13:23.280]  沒有之後
[00:13:23.280 --> 00:13:24.680]  即是沒有了之後
[00:13:24.680 --> 00:13:26.760]  我們整個倉都還是藥物
[00:13:26.760 --> 00:13:29.000]  我們要分發給弟兄姊妹
[00:13:29.000 --> 00:13:30.560]  我想告訴你
[00:13:30.560 --> 00:13:33.400]  很多時候我們沒辦法這樣計算
[00:13:33.400 --> 00:13:36.600]  因為上帝的恩典事實上很多
[00:13:36.600 --> 00:13:39.480]  剛才說過我教會很多教會
[00:13:39.480 --> 00:13:41.840]  在上一年我記得有一間教會
[00:13:41.840 --> 00:13:46.120]  他們接近倒閉
[00:13:46.120 --> 00:13:48.400]  他們很想做社區工作
[00:13:48.400 --> 00:13:50.240]  但他們面對一個很大問題
[00:13:50.240 --> 00:13:51.560]  第一沒有錢
[00:13:51.560 --> 00:13:55.200]  因為他們經過殖堂和移民潮之後
[00:13:55.200 --> 00:13:58.320]  教會只有50多人
[00:13:58.320 --> 00:14:02.480]  平均年紀是65歲以上
[00:14:02.480 --> 00:14:03.840]  沒有年輕人
[00:14:03.840 --> 00:14:04.840]  只有一兩個
[00:14:04.840 --> 00:14:06.120]  如果那兩個不在
[00:14:06.120 --> 00:14:07.800]  我懷疑拉到70歲
[00:14:07.800 --> 00:14:09.800]  最老的長者90多歲
[00:14:09.800 --> 00:14:10.560]  不是一位
[00:14:10.560 --> 00:14:11.920]  是好幾位
[00:14:11.920 --> 00:14:14.120]  當時他來跟我談的時候
[00:14:14.120 --> 00:14:15.760]  他說牧師我們都沒什麼希望
[00:14:15.760 --> 00:14:17.400]  他還想找郭文慈牧師
[00:14:17.400 --> 00:14:19.960]  說想花錢結業
[00:14:19.960 --> 00:14:20.720]  真的
[00:14:20.720 --> 00:14:21.800]  然後郭牧師來找我
[00:14:21.800 --> 00:14:23.600]  他說這間教會有辦法嗎
[00:14:23.600 --> 00:14:25.600]  我說我去看看
[00:14:25.600 --> 00:14:28.360]  我看到覺得很寶貴
[00:14:28.360 --> 00:14:30.360]  這麼多退休長者
[00:14:30.360 --> 00:14:31.560]  真是發達
[00:14:31.560 --> 00:14:32.560]  不是開玩笑
[00:14:32.560 --> 00:14:33.160]  不是吧
[00:14:33.160 --> 00:14:34.160]  是的
[00:14:34.160 --> 00:14:36.160]  長話短說
[00:14:36.160 --> 00:14:38.960]  到最後他上了我的課程
[00:14:38.960 --> 00:14:40.240]  開始做社區
[00:14:40.240 --> 00:14:41.760]  我給了他一些方法
[00:14:41.760 --> 00:14:43.960]  他在短短的九個月裡
[00:14:43.960 --> 00:14:45.960]  多了一百個年輕人
[00:14:45.960 --> 00:14:48.440]  現在他們教會的崇拜是百多人
[00:14:48.440 --> 00:14:51.240]  我最近找鄧睡文去跟他們做報道會
[00:14:51.240 --> 00:14:54.800]  坐滿了信主的幾十人
[00:14:54.800 --> 00:14:56.800]  他都說牧師我來不及
[00:14:56.800 --> 00:14:58.800]  但搞不定都是沒錢
[00:14:58.800 --> 00:15:00.800]  現在越來越多人越來越沒錢
[00:15:00.800 --> 00:15:02.800]  怎麼辦呢
[00:15:02.800 --> 00:15:04.800]  我就介紹了基金給他
[00:15:04.800 --> 00:15:06.800]  他真是好笑
[00:15:06.800 --> 00:15:08.800]  隔了不久我就問他
[00:15:08.800 --> 00:15:10.800]  怎樣能不能申請
[00:15:10.800 --> 00:15:13.800]  他說我打算申請五萬元
[00:15:13.800 --> 00:15:15.800]  我心想這麼少
[00:15:15.800 --> 00:15:18.800]  怎料基金批了六十萬給我
[00:15:18.800 --> 00:15:21.800]  五萬元也能申請
[00:15:21.800 --> 00:15:23.800]  幸好我熟悉基金
[00:15:23.800 --> 00:15:25.800]  因為人家說百多個年輕人
[00:15:25.800 --> 00:15:27.800]  四十多五十個新移民婦女
[00:15:27.800 --> 00:15:30.800]  為什麼這麼差
[00:15:30.800 --> 00:15:33.800]  我想告訴你基金不是基督徒
[00:15:33.800 --> 00:15:38.800]  但他很願意讓我們教會進行社區工作
