
[00:00:00.000 --> 00:00:03.680]  很感恩再一次能夠在大家當中
[00:01:40.320 --> 00:01:42.920]  大家的睦鄰關係很好
[00:01:42.920 --> 00:01:43.920]  雖然很忙
[00:01:43.920 --> 00:01:44.920]  但是沒機會聊天
[00:01:44.920 --> 00:01:47.320]  但是感覺到他們很舒服
[00:01:47.320 --> 00:01:49.720]  看到一些熟客
[00:01:49.720 --> 00:01:50.920]  其實不是來很久
[00:01:50.920 --> 00:01:52.320]  幾個月才來一次
[00:01:52.320 --> 00:01:54.320]  但是
[00:01:54.320 --> 00:01:57.320]  今天我們看這段聖經
[00:01:57.320 --> 00:02:00.120]  這一群使徒
[00:02:00.120 --> 00:02:03.120]  被人認出他們是跟隨耶穌
[00:02:03.120 --> 00:02:05.120]  但是
[00:02:05.120 --> 00:02:06.520]  招致的是
[00:02:06.520 --> 00:02:09.320]  一個很大的攻擊
[00:02:09.320 --> 00:02:10.720]  甚至乎
[00:02:10.720 --> 00:02:11.720]  最後
[00:02:11.720 --> 00:02:13.120]  有一個法利塞人
[00:02:13.120 --> 00:02:14.520]  叫加瑪烈
[00:02:14.520 --> 00:02:16.720]  幫他們開脫
[00:02:16.720 --> 00:02:18.720]  才不用死
[00:02:18.720 --> 00:02:20.520]  但是實際上
[00:02:20.520 --> 00:02:22.520]  最後也打了他們一頓
[00:02:22.520 --> 00:02:25.520]  知道他們是跟隨耶穌
[00:02:25.520 --> 00:02:27.520]  打了他們一頓之後
[00:02:27.520 --> 00:02:28.920]  趕他們走
[00:02:28.920 --> 00:02:33.520]  接著不准他們傳耶穌的名字
[00:02:33.520 --> 00:02:34.520]  不過
[00:02:34.520 --> 00:02:36.520]  第41節這樣說
[00:02:36.520 --> 00:02:39.520]  他們離開公會之後
[00:02:39.520 --> 00:02:41.920]  對不起我用的是舊的和合本
[00:02:41.920 --> 00:02:44.920]  我帶了自己師父的聖經來
[00:02:44.920 --> 00:02:47.920]  真的盲都認出來了
[00:02:47.920 --> 00:02:50.520]  拿著這麼大的聖經去吃早餐
[00:02:50.520 --> 00:02:52.920]  一定是牧師了
[00:02:52.920 --> 00:02:53.520]  其實不是
[00:02:53.520 --> 00:02:54.520]  他認得我
[00:02:54.520 --> 00:02:55.920]  不過這樣
[00:02:55.920 --> 00:02:57.920]  他說他們離開公會
[00:02:57.920 --> 00:03:00.920]  心裡歡喜
[00:03:00.920 --> 00:03:06.520]  因為被算是配為這個名受辱
[00:03:06.520 --> 00:03:09.520]  配為耶穌這個名字
[00:03:09.520 --> 00:03:11.520]  來受辱罵
[00:03:11.520 --> 00:03:14.120]  所以今天這一段經文
[00:03:14.120 --> 00:03:16.520]  很值得我們反復思想一下
[00:03:16.520 --> 00:03:19.520]  一個不信神的加瑪烈
[00:03:19.520 --> 00:03:21.520]  他是法利賽人
[00:03:21.520 --> 00:03:25.520]  他是一個受百姓敬重的
[00:03:25.520 --> 00:03:28.520]  一個律法教師
[00:03:28.520 --> 00:03:31.520]  一個在社會上相當有影響力
[00:03:31.520 --> 00:03:32.520]  有地位的
[00:03:32.520 --> 00:03:35.520]  所以他講幾個案例之後
[00:03:35.520 --> 00:03:38.520]  那些百姓就接受他的勸告
[00:03:38.520 --> 00:03:40.520]  接受他的勸告就是
[00:03:40.520 --> 00:03:43.520]  你們不要動這幫人
[00:03:43.520 --> 00:03:45.520]  這幫人
[00:03:45.520 --> 00:03:48.520]  如果你搞錯了
[00:03:48.520 --> 00:03:51.520]  他們如果真的為神做事
[00:03:51.520 --> 00:03:54.520]  你們就小心一點
[00:03:54.520 --> 00:03:57.520]  大概是廣東話的翻譯
[00:03:57.520 --> 00:03:58.520]  就是說
[00:03:58.520 --> 00:04:03.520]  加瑪烈也有一個小心行事
[00:04:03.520 --> 00:04:05.520]  就是如果這幫人
[00:04:05.520 --> 00:04:07.520]  只不過是為自己
[00:04:07.520 --> 00:04:09.520]  來做一些事
[00:04:09.520 --> 00:04:11.520]  要達到自己的名聲
[00:04:11.520 --> 00:04:14.520]  始終有困難
[00:04:14.520 --> 00:04:16.520]  有阻礙
[00:04:16.520 --> 00:04:18.520]  他們就會過去的了
[00:04:18.520 --> 00:04:20.520]  但是你們要留意
[00:04:20.520 --> 00:04:22.520]  如果這幫人
[00:04:22.520 --> 00:04:24.520]  真的為神
[00:04:24.520 --> 00:04:27.520]  和有神差遣他們
[00:04:27.520 --> 00:04:29.520]  他們所做的事
[00:04:29.520 --> 00:04:31.520]  就不會敗壞的
[00:04:31.520 --> 00:04:33.520]  就是不會失敗的
[00:04:33.520 --> 00:04:37.520]  這裡有一個值得我們真的要去想
[00:04:37.520 --> 00:04:39.520]  我上個
[00:04:39.520 --> 00:04:42.520]  我們在武堂
[00:04:42.520 --> 00:04:45.520]  來到去在復活節期間
[00:04:45.520 --> 00:04:46.520]  壽苦節
[00:04:46.520 --> 00:04:48.520]  前後
[00:04:48.520 --> 00:04:50.520]  我有一個習慣
[00:04:50.520 --> 00:04:52.520]  就是每一個安息聚會
[00:04:52.520 --> 00:04:55.520]  我都會回家做一些記錄
[00:04:55.520 --> 00:04:57.520]  所以你看到我
[00:04:57.520 --> 00:04:59.520]  如果你有機會看我的電話
[00:04:59.520 --> 00:05:02.520]  那個行事曆的一些app
[00:05:02.520 --> 00:05:04.520]  很長
[00:05:04.520 --> 00:05:06.520]  因為我主禮過的
[00:05:06.520 --> 00:05:08.520]  那個安息禮拜
[00:05:08.520 --> 00:05:09.520]  由我自己主禮的
[00:05:09.520 --> 00:05:11.520]  我記錄了
[00:05:11.520 --> 00:05:12.520]  很長
[00:05:12.520 --> 00:05:14.520]  那是什麼意思呢?
[00:05:14.520 --> 00:05:16.520]  很多人經我們牧者
[00:05:16.520 --> 00:05:18.520]  幫他辦安息禮拜
[00:05:18.520 --> 00:05:20.520]  將來就不孤單了
[00:05:20.520 --> 00:05:22.520]  很多人等著迎接我們
[00:05:22.520 --> 00:05:24.520]  去到天堂
[00:05:24.520 --> 00:05:26.520]  很多已經離開世界的聖徒
[00:05:26.520 --> 00:05:28.520]  他會迎接我們
[00:05:28.520 --> 00:05:31.520]  我很喜歡在這些大的節期
[00:05:31.520 --> 00:05:34.520]  來去看一看
[00:05:34.520 --> 00:05:36.520]  回憶一下這些聖徒
[00:05:36.520 --> 00:05:38.520]  他們離開世界
[00:05:38.520 --> 00:05:39.520]  其中再一次
[00:05:39.520 --> 00:05:41.520]  讓我勾起一個人
[00:05:41.520 --> 00:05:44.520]  在2015年的時候
[00:05:44.520 --> 00:05:45.520]  有一位姓王
[00:05:45.520 --> 00:05:47.520]  我當時不認識他
[00:05:47.520 --> 00:05:48.520]  姓王
[00:05:48.520 --> 00:05:50.520]  他的名字很熟悉
[00:05:50.520 --> 00:05:52.520]  基學模擬的模擬
[00:05:52.520 --> 00:05:54.520]  王模擬
[00:05:54.520 --> 00:05:55.520]  不認識他
[00:05:55.520 --> 00:05:57.520]  突然有一天
[00:05:57.520 --> 00:05:59.520]  到醫院打電話來找教會
[00:05:59.520 --> 00:06:01.520]  同工就叫我聽
[00:06:01.520 --> 00:06:02.520]  我聽到
[00:06:02.520 --> 00:06:03.520]  什麼事呢?
[00:06:03.520 --> 00:06:05.520]  他說有一個病人
[00:06:05.520 --> 00:06:07.520]  他想洗禮
[00:06:07.520 --> 00:06:09.520]  我當然開心
[00:06:09.520 --> 00:06:11.520]  趕去醫院
[00:06:11.520 --> 00:06:12.520]  醫院去到的時候
[00:06:12.520 --> 00:06:13.520]  我不認識他
[00:06:13.520 --> 00:06:14.520]  我就表明來意
[00:06:14.520 --> 00:06:15.520]  給他一個卡片
[00:06:15.520 --> 00:06:16.520]  那個姑娘
[00:06:16.520 --> 00:06:17.520]  姑娘就說
[00:06:17.520 --> 00:06:19.520]  麻煩你現在要全套裝備
[00:06:19.520 --> 00:06:21.520]  穿保護衣
[00:06:21.520 --> 00:06:23.520]  2015年是沒有疫情的
[00:06:23.520 --> 00:06:25.520]  很自由出入
[00:06:25.520 --> 00:06:27.520]  穿了保護衣之後
[00:06:27.520 --> 00:06:29.520]  我說我又沒有病
[00:06:29.520 --> 00:06:34.520]  他說不是他感染你
[00:06:34.520 --> 00:06:38.520]  是牧師你感染的病人
[00:06:38.520 --> 00:06:40.520]  我進去之後就明白了
[00:06:40.520 --> 00:06:43.520]  原來他已經奄奄一息
[00:06:43.520 --> 00:06:45.520]  他跟姑娘說
[00:06:45.520 --> 00:06:47.520]  他說他要洗禮
[00:06:47.520 --> 00:06:51.520]  輾轉就透過老人院
[00:06:51.520 --> 00:06:53.520]  後來我問老人院
[00:06:53.520 --> 00:06:56.520]  因為是元朗一間老人院的院友
[00:06:56.520 --> 00:06:58.520]  後來送去博愛醫院
[00:06:58.520 --> 00:07:02.520]  這個病人居然要求
[00:07:02.520 --> 00:07:05.520]  有牧師幫他洗禮
[00:07:05.520 --> 00:07:08.520]  後來慢慢認識了老人院
[00:07:08.520 --> 00:07:13.520]  原來是一個已經沒有人照顧的院友
[00:07:13.520 --> 00:07:15.520]  沒有人探
[00:07:15.520 --> 00:07:18.520]  根本就自己一個人
[00:07:18.520 --> 00:07:20.520]  大概五十多歲
[00:07:20.520 --> 00:07:23.520]  但身體很虛弱
[00:07:23.520 --> 00:07:26.520]  誰人如果我們沒有保護
[00:07:26.520 --> 00:07:28.520]  是會傳染給他
[00:07:28.520 --> 00:07:31.520]  但當我問他心事的時候
[00:07:31.520 --> 00:07:33.520]  即是查問他的信德
[00:07:33.520 --> 00:07:36.520]  他很堅定的眼神
[00:07:36.520 --> 00:07:39.520]  和很肯定的說話
[00:07:39.520 --> 00:07:42.520]  他願意接受耶穌
[00:07:42.520 --> 00:07:44.520]  我立即幫他洗禮
[00:07:44.520 --> 00:07:48.520]  當然在護士的見證下幫他洗禮
[00:07:48.520 --> 00:07:51.520]  一個素未謀面完全不認識的人
[00:07:51.520 --> 00:07:54.520]  輾轉就回教會工作
[00:07:54.520 --> 00:07:56.520]  跟他了解
[00:07:56.520 --> 00:07:58.520]  因為問老人院拿資料
[00:07:58.520 --> 00:08:00.520]  因為要幫他做洗禮證
[00:08:00.520 --> 00:08:02.520]  沒多久之後
[00:08:02.520 --> 00:08:03.520]  一個多月後
[00:08:03.520 --> 00:08:05.520]  老人院直接打電話給我們
[00:08:05.520 --> 00:08:10.520]  告訴我們他已經在醫院離開世界
[00:08:10.520 --> 00:08:12.520]  接著老人院就請求
[00:08:12.520 --> 00:08:15.520]  牧師你是他唯一的親人
[00:08:15.520 --> 00:08:17.520]  你幫他辦安息禮拜
[00:08:17.520 --> 00:08:20.520]  我一個人加上另一位同工
[00:08:20.520 --> 00:08:22.520]  就去辦安息禮拜
[00:08:22.520 --> 00:08:24.520]  沒多久之後
[00:08:24.520 --> 00:08:26.520]  食環署就打電話給我們
[00:08:26.520 --> 00:08:28.520]  請你幫我們拿他的骨灰
[00:08:28.520 --> 00:08:30.520]  幫他去殺灰
[00:08:30.520 --> 00:08:33.520]  我一個人教會
[00:08:33.520 --> 00:08:37.520]  一手一腳幫這位黃無義姐妹
[00:08:37.520 --> 00:08:40.520]  去辦理他人生的後事
[00:08:40.520 --> 00:08:42.520]  沒親人
[00:08:42.520 --> 00:08:44.520]  一個親人都沒有
[00:08:44.520 --> 00:08:47.520]  有老人院的一位都熟的姐姐
[00:08:47.520 --> 00:08:49.520]  都來到一起
[00:08:49.520 --> 00:08:51.520]  一個這麼簡單
[00:08:51.520 --> 00:08:53.520]  簡單到只有幾個人的喪禮
[00:08:53.520 --> 00:08:56.520]  但是她的眼神
[00:08:56.520 --> 00:08:59.520]  2015年到現在已經八年了
[00:08:59.520 --> 00:09:01.520]  她的眼神
[00:09:01.520 --> 00:09:03.520]  我再去看的時候
[00:09:03.520 --> 00:09:05.520]  回憶當日
[00:09:05.520 --> 00:09:06.520]  由醫院
[00:09:06.520 --> 00:09:08.520]  接著安息禮拜
[00:09:08.520 --> 00:09:10.520]  接著幫他殺灰
[00:09:10.520 --> 00:09:13.520]  整整的過程
[00:09:13.520 --> 00:09:16.520]  好像在腦海裏再一次浮現
[00:09:16.520 --> 00:09:19.520]  主耶穌的名真的很偉大
[00:09:19.520 --> 00:09:22.520]  人幾無助
[00:09:22.520 --> 00:09:24.520]  得到主耶穌
[00:09:24.520 --> 00:09:27.520]  認定主耶穌是復活
[00:09:27.520 --> 00:09:29.520]  就是這麼簡單的信念
[00:09:29.520 --> 00:09:32.520]  其實我不知道是不是她小時候聽過福音
[00:09:32.520 --> 00:09:34.520]  她要找耶穌
[00:09:34.520 --> 00:09:37.520]  但是就是這麼簡單
[00:09:37.520 --> 00:09:40.520]  就感受到這個人成為神的兒女
[00:09:40.520 --> 00:09:42.520]  現在再沒有痛苦了
[00:09:42.520 --> 00:09:44.520]  在天堂上
[00:09:44.520 --> 00:09:47.520]  等待牧師將來去重聚
[00:09:47.520 --> 00:09:48.520]  去見他
[00:09:48.520 --> 00:09:50.520]  我是他的親人
[00:09:50.520 --> 00:09:52.520]  其實如果在聖經來講
[00:09:52.520 --> 00:09:54.520]  你們大家都是他的親人
[00:09:54.520 --> 00:09:57.520]  每一個在主耶穌裏面
[00:09:57.520 --> 00:09:59.520]  都是神的兒女
[00:09:59.520 --> 00:10:01.520]  不過我們回到這段聖經的時候
[00:10:01.520 --> 00:10:03.520]  我們看到
[00:10:03.520 --> 00:10:05.520]  加瑪雅烈所說的
[00:10:05.520 --> 00:10:09.520]  正正是表白使徒們他們的信心
[00:10:09.520 --> 00:10:11.520]  使徒們所做的
[00:10:11.520 --> 00:10:13.520]  就是為主耶穌所做
[00:10:13.520 --> 00:10:15.520]  你留意他們怎麼說
[00:10:15.520 --> 00:10:17.520]  第29節
[00:10:17.520 --> 00:10:19.520]  彼得和眾使徒
[00:10:19.520 --> 00:10:21.520]  就是11個使徒
[00:10:21.520 --> 00:10:24.520]  回答當時的官長
[00:10:24.520 --> 00:10:25.520]  這樣說
[00:10:25.520 --> 00:10:27.520]  他說信從神
[00:10:27.520 --> 00:10:30.520]  不信從人是應當的
[00:10:30.520 --> 00:10:31.520]  是什麼意思呢?
[00:10:31.520 --> 00:10:33.520]  上文就是說
[00:10:33.520 --> 00:10:35.520]  你們不可以再傳耶穌了
[00:10:35.520 --> 00:10:37.520]  如果再傳耶穌
[00:10:37.520 --> 00:10:39.520]  我們就要來監禁你們了
[00:10:39.520 --> 00:10:41.520]  這是27節這麼說
[00:10:41.520 --> 00:10:44.520]  將他們帶到公會的時候
[00:10:44.520 --> 00:10:46.520]  大祭司就問他們
[00:10:46.520 --> 00:10:49.520]  我們不是嚴嚴地禁止你們
[00:10:49.520 --> 00:10:51.520]  不可以再奉耶穌這個名字
[00:10:51.520 --> 00:10:53.520]  來教訓人
[00:10:53.520 --> 00:10:56.520]  為什麼你們現在將這個道理
[00:10:56.520 --> 00:10:58.520]  即他們認為的假道理
[00:10:58.520 --> 00:11:01.520]  傳遍了整個耶路撒冷呢?
[00:11:01.520 --> 00:11:04.520]  即現在有一個禁止
[00:11:04.520 --> 00:11:07.520]  你如果再說耶穌
[00:11:07.520 --> 00:11:09.520]  令到周圍的人都聽耶穌
[00:11:09.520 --> 00:11:13.520]  我們就會對你們不客氣了
[00:11:13.520 --> 00:11:16.520]  接著他們這樣說
[00:11:16.520 --> 00:11:17.520]  第29節
[00:11:17.520 --> 00:11:21.520]  就是這段很重要的聖經的其中的約節
[00:11:21.520 --> 00:11:23.520]  信從神
[00:11:23.520 --> 00:11:25.520]  不信從人
[00:11:25.520 --> 00:11:27.520]  即是意味著
[00:11:27.520 --> 00:11:32.520]  他們不是為自己去做事
[00:11:32.520 --> 00:11:35.520]  他們所做的一切是為神
[00:11:35.520 --> 00:11:37.520]  神許可他們這樣做
[00:11:37.520 --> 00:11:40.520]  神吩咐他們這樣做
[00:11:40.520 --> 00:11:41.520]  他們就繼續
[00:11:41.520 --> 00:11:43.520]  不管有多少難處
[00:11:43.520 --> 00:11:46.520]  都繼續將耶穌傳揚開去
[00:11:46.520 --> 00:11:51.520]  所以當然遭受到再一次的監禁
[00:11:51.520 --> 00:11:53.520]  再一次的審問
[00:11:53.520 --> 00:11:56.520]  甚至乎這次可能會是最後一次的
[00:11:56.520 --> 00:11:58.520]  有殺身之禍
[00:11:58.520 --> 00:12:00.520]  會被這些工會的人
[00:12:00.520 --> 00:12:05.520]  嚴刑地傷害
[00:12:05.520 --> 00:12:07.520]  所以第33節
[00:12:07.520 --> 00:12:08.520]  真的
[00:12:08.520 --> 00:12:10.520]  工會的人聽見
[00:12:10.520 --> 00:12:12.520]  就極其的惱怒
[00:12:12.520 --> 00:12:15.520]  想要殺他們
[00:12:15.520 --> 00:12:19.520]  原來我們在人生裏
[00:12:19.520 --> 00:12:23.520]  難免會有不同的挫折
[00:12:23.520 --> 00:12:26.520]  不同的遭遇和困難
[00:12:26.520 --> 00:12:28.520]  秘訣在這裏
[00:12:28.520 --> 00:12:33.520]  我們到底是為自己去做的事情
[00:12:33.520 --> 00:12:35.520]  還是我們為神
[00:12:35.520 --> 00:12:40.520]  以神之名去做的事情
[00:12:40.520 --> 00:12:41.520]  如果是為神
[00:12:41.520 --> 00:12:44.520]  神就會開出路
[00:12:44.520 --> 00:12:46.520]  神就會有保守
[00:12:46.520 --> 00:12:49.520]  這次神怎樣保守他們呢?
[00:12:49.520 --> 00:12:54.520]  居然在他們對方的敵對陣營裏
[00:12:54.520 --> 00:12:59.520]  在工會裏有一個最高權威的長老
[00:12:59.520 --> 00:13:00.520]  加瑪列
[00:13:00.520 --> 00:13:04.520]  來勸勉這班工會的人
[00:13:04.520 --> 00:13:06.520]  你們要小心
[00:13:06.520 --> 00:13:08.520]  他這番說話
[00:13:08.520 --> 00:13:11.520]  正是將使徒的內心
[00:13:11.520 --> 00:13:13.520]  他們的價值觀
[00:13:13.520 --> 00:13:15.520]  說了出來
[00:13:15.520 --> 00:13:16.520]  我們再看一次
[00:13:16.520 --> 00:13:18.520]  加瑪列他們怎樣說
[00:13:18.520 --> 00:13:21.520]  和這班領袖怎樣說
[00:13:21.520 --> 00:13:23.520]  和工會的人怎樣說
[00:13:23.520 --> 00:13:25.520]  留意這裏
[00:13:25.520 --> 00:13:28.520]  第34節
[00:13:28.520 --> 00:13:30.520]  但有一個法尼塞人
[00:13:30.520 --> 00:13:32.520]  名叫加瑪列
[00:13:32.520 --> 00:13:35.520]  是眾百姓所敬重的教法師
[00:13:35.520 --> 00:13:38.520]  在工會中站起來
[00:13:38.520 --> 00:13:39.520]  吩咐人
[00:13:39.520 --> 00:13:42.520]  暫時將使徒帶到外面
[00:13:42.520 --> 00:13:45.520]  即是開內部會議
[00:13:45.520 --> 00:13:47.520]  不讓使徒知道
[00:13:47.520 --> 00:13:49.520]  試想想
[00:13:49.520 --> 00:13:51.520]  使徒可能會擔心
[00:13:51.520 --> 00:13:53.520]  他們在裏面談甚麼呢?
[00:13:53.520 --> 00:13:55.520]  怎樣密謀要殺我們呢?
[00:13:55.520 --> 00:13:58.520]  好像是玉錘砧板上
[00:13:58.520 --> 00:14:00.520]  跟著就說
[00:14:00.520 --> 00:14:02.520]  就和這些工會的人說
[00:14:02.520 --> 00:14:03.520]  35節
[00:14:03.520 --> 00:14:04.520]  以色列人
[00:14:04.520 --> 00:14:06.520]  輪到這些人
[00:14:06.520 --> 00:14:07.520]  你們應當要小心
[00:14:07.520 --> 00:14:09.520]  怎樣去辦理
[00:14:09.520 --> 00:14:10.520]  為甚麼要小心?
[00:14:10.520 --> 00:14:12.520]  權在自己手
[00:14:12.520 --> 00:14:15.520]  一切的實權
[00:14:15.520 --> 00:14:17.520]  都在工會裏面
[00:14:17.520 --> 00:14:19.520]  為甚麼要小心?
[00:14:19.520 --> 00:14:21.520]  這個加瑪列
[00:14:21.520 --> 00:14:23.520]  有一定的智慧
[00:14:23.520 --> 00:14:25.520]  有一定的謹慎
[00:14:25.520 --> 00:14:27.520]  原來在他的心底
[00:14:27.520 --> 00:14:29.520]  還害怕一件事
[00:14:29.520 --> 00:14:31.520]  就是害怕神
[00:14:31.520 --> 00:14:33.520]  猶太人有神
[00:14:33.520 --> 00:14:35.520]  雖然他們未接受耶穌
[00:14:35.520 --> 00:14:37.520]  不肯相信耶穌是他們的尼塞亞
[00:14:37.520 --> 00:14:40.520]  但是猶太人對神的觀念
[00:14:40.520 --> 00:14:42.520]  很強烈
[00:14:42.520 --> 00:14:44.520]  你看他們的文章
[00:14:44.520 --> 00:14:46.520]  他們說到那個God字
[00:14:46.520 --> 00:14:47.520]  GOD
[00:14:47.520 --> 00:14:49.520]  大家都懂得讀
[00:14:49.520 --> 00:14:51.520]  大家都知道這個字就是神的意思
[00:14:51.520 --> 00:14:52.520]  猶太人
[00:14:52.520 --> 00:14:54.520]  他們在文章裏面
[00:14:54.520 --> 00:14:56.520]  GOD這個字
[00:14:56.520 --> 00:14:58.520]  O是不可以寫出來的
[00:14:58.520 --> 00:15:00.520]  所以是沒有發音的
[00:15:00.520 --> 00:15:01.520]  發不到音
[00:15:01.520 --> 00:15:03.520]  但大家知道那個是神字
[00:15:03.520 --> 00:15:04.520]  因為他們認定了
[00:15:04.520 --> 00:15:07.520]  我們不可以忘稱神的名字
[00:15:07.520 --> 00:15:09.520]  猶太人的文章是這樣的
[00:15:09.520 --> 00:15:11.520]  他們不敢隨便稱呼神
[00:15:11.520 --> 00:15:13.520]  所以加瑪列
[00:15:13.520 --> 00:15:15.520]  他有一個謹慎
[00:15:15.520 --> 00:15:17.520]  他的謹慎就是他害怕神
[00:15:17.520 --> 00:15:19.520]  如果這班人
[00:15:19.520 --> 00:15:21.520]  真的有神
[00:15:21.520 --> 00:15:24.520]  和神真的叫他們這樣做
[00:15:24.520 --> 00:15:26.520]  那就很大件事了
[00:15:26.520 --> 00:15:29.520]  雖然加瑪列自己未信神
[00:15:29.520 --> 00:15:30.520]  未信耶穌
[00:15:30.520 --> 00:15:31.520]  但是
[00:15:31.520 --> 00:15:35.520]  他有一個這樣的懼怕
[00:15:35.520 --> 00:15:38.520]  然後他引了一些案例
[00:15:38.520 --> 00:15:40.520]  這些案例就是說
[00:15:40.520 --> 00:15:41.520]  其實
[00:15:41.520 --> 00:15:42.520]  由得他們吧
[00:15:42.520 --> 00:15:44.520]  如果他們不是出於神
[00:15:44.520 --> 00:15:46.520]  自然慢慢就會瓦解了
[00:15:46.520 --> 00:15:48.520]  一個群體
[00:15:48.520 --> 00:15:51.520]  如果慢慢有時候為自己個人的利益
[00:15:51.520 --> 00:15:53.520]  為個人自己的野心
[00:15:53.520 --> 00:15:55.520]  有時候你面對一些挫折
[00:15:55.520 --> 00:15:57.520]  一些說話
[00:15:57.520 --> 00:15:59.520]  你就會很容易灰心
[00:15:59.520 --> 00:16:01.520]  做得這麼辛苦
[00:16:01.520 --> 00:16:03.520]  被人這樣說
[00:16:03.520 --> 00:16:04.520]  被人這樣誤會
[00:16:04.520 --> 00:16:05.520]  不做了
[00:16:05.520 --> 00:16:08.520]  通常群體瓦解都是這樣的
[00:16:08.520 --> 00:16:09.520]  但是如果
[00:16:09.520 --> 00:16:11.520]  一心為神
[00:16:11.520 --> 00:16:13.520]  不要管閒言閒語
[00:16:13.520 --> 00:16:16.520]  也不要管一點點挫折失敗
[00:16:16.520 --> 00:16:19.520]  一心為福音為神
[00:16:19.520 --> 00:16:21.520]  慢慢慢慢神就會開出路
[00:16:21.520 --> 00:16:24.520]  會幫你澄清很多事情
[00:16:24.520 --> 00:16:26.520]  所以
[00:16:26.520 --> 00:16:28.520]  他引的案例就是說
[00:16:28.520 --> 00:16:31.520]  從前有一個叫丟大的人
[00:16:31.520 --> 00:16:33.520]  他自誇為大
[00:16:33.520 --> 00:16:35.520]  跟隨他有四百人
[00:16:35.520 --> 00:16:37.520]  但是當這個人被殺之後
[00:16:37.520 --> 00:16:40.520]  跟隨的人自然就會散開了
[00:16:40.520 --> 00:16:41.520]  很自然
[00:16:41.520 --> 00:16:42.520]  真的
[00:16:42.520 --> 00:16:44.520]  第37節
[00:16:44.520 --> 00:16:46.520]  然後有另外一個案例
[00:16:46.520 --> 00:16:48.520]  他說當時有一個
[00:16:48.520 --> 00:16:50.520]  人口調查的時候
[00:16:50.520 --> 00:16:53.520]  有一個加利利人叫做猶大
[00:16:53.520 --> 00:16:56.520]  他引誘一些百姓又要跟隨他
[00:16:56.520 --> 00:16:58.520]  意味著
[00:16:58.520 --> 00:17:00.520]  兩個案例
[00:17:00.520 --> 00:17:02.520]  都是針對著彼得
[00:17:02.520 --> 00:17:04.520]  這個要做大
[00:17:04.520 --> 00:17:07.520]  做大哥的領袖
[00:17:07.520 --> 00:17:09.520]  就是說現在隨他
[00:17:09.520 --> 00:17:11.520]  他有挫折
[00:17:11.520 --> 00:17:12.520]  有失敗
[00:17:12.520 --> 00:17:16.520]  如果他都這樣離開
[00:17:16.520 --> 00:17:18.520]  自然那些群眾
[00:17:18.520 --> 00:17:20.520]  自己就會瓦解了
[00:17:20.520 --> 00:17:22.520]  不用擔心
[00:17:22.520 --> 00:17:23.520]  就是說
[00:17:23.520 --> 00:17:25.520]  給一些難處給彼得
[00:17:25.520 --> 00:17:28.520]  他自然就會知難而退了
