
[00:00:00.000 --> 00:00:01.240]  各位導演姐妹早安
[00:02:08.920 --> 00:02:10.800]  很努力地背誦
[00:02:10.800 --> 00:02:13.440]  很單純地告訴我們
[00:02:13.440 --> 00:02:15.320]  跟我們分享禱告的經歷
[00:02:15.320 --> 00:02:16.600]  不過
[00:02:16.600 --> 00:02:18.320]  不經不覺
[00:02:18.320 --> 00:02:21.720]  當他們進入了青少年的階段之後
[00:02:22.520 --> 00:02:25.120]  似乎他們自己也發現
[00:02:25.120 --> 00:02:26.600]  原來社會上
[00:02:26.600 --> 00:02:29.400]  跟隨耶穌的人並不是大多數
[00:02:29.400 --> 00:02:31.720]  面對大部分
[00:02:31.720 --> 00:02:34.800]  都沒有教會生活的老師和同學
[00:02:34.800 --> 00:02:37.520]  他們或許也會不禁地問自己
[00:02:37.520 --> 00:02:40.400]  為什麼我要花這麼多時間
[00:02:40.400 --> 00:02:42.160]  在主日的聚會上
[00:02:42.160 --> 00:02:43.360]  為什麼我要回教會呢?
[00:02:43.360 --> 00:02:46.040]  雖然爸爸媽媽從小就帶我回來
[00:02:46.040 --> 00:02:48.800]  但是長大後可能有很多的疑問
[00:02:48.800 --> 00:02:51.600]  儘管他們過去在教會
[00:02:51.600 --> 00:02:54.480]  有豐富的群體相處經驗
[00:02:54.480 --> 00:02:57.400]  但是為了融入同學的圈子
[00:02:57.400 --> 00:03:00.520]  他們需要建立另一套相處方式
[00:03:00.520 --> 00:03:02.000]  他們發覺有些事情是不可行的
[00:03:02.000 --> 00:03:04.800]  他們要自己去找出路
[00:03:04.800 --> 00:03:06.600]  而作為父母
[00:03:06.600 --> 00:03:09.200]  我們也明白當子女長大
[00:03:09.200 --> 00:03:11.800]  並不是我們這樣說
[00:03:11.800 --> 00:03:13.000]  他們就是這樣聽的
[00:03:13.000 --> 00:03:14.280]  事實上
[00:03:14.280 --> 00:03:17.480]  他們再不滿足在兒童主日學
[00:03:17.480 --> 00:03:18.960]  回應正確的問題
[00:03:18.960 --> 00:03:20.200]  他們會問
[00:03:20.400 --> 00:03:23.000]  到底我們這樣去遵從上帝的話
[00:03:23.000 --> 00:03:24.680]  是不是真的可能的呢?
[00:03:24.680 --> 00:03:26.000]  是不是真的做得到呢?
[00:03:26.000 --> 00:03:29.200]  對我的生活有什麼益處呢?
[00:03:29.200 --> 00:03:31.360]  我相信
[00:03:31.360 --> 00:03:33.280]  他們的成長
[00:03:33.280 --> 00:03:35.960]  跟我們的信仰歷程也很相似
[00:03:35.960 --> 00:03:38.680]  當我們剛信耶穌的時候
[00:03:38.680 --> 00:03:40.240]  我們同樣單純
[00:03:40.240 --> 00:03:42.720]  我們積極尋求信仰
[00:03:42.720 --> 00:03:44.880]  我們剛才知道有些人是
[00:03:44.880 --> 00:03:46.880]  十二年前在這裡信耶穌
[00:03:46.880 --> 00:03:48.200]  十二年前
[00:03:48.200 --> 00:03:49.360]  可能我們也是
[00:03:49.360 --> 00:03:50.640]  帶著這種單純
[00:03:50.640 --> 00:03:52.080]  也是帶著這種積極
[00:03:52.080 --> 00:03:53.160]  不過
[00:03:53.160 --> 00:03:55.040]  十二年過後
[00:03:55.040 --> 00:03:58.960]  或許我們已經熟習了教會的生活
[00:03:58.960 --> 00:04:02.160]  或許我們已經能夠
[00:04:02.160 --> 00:04:04.160]  說了很多基督徒的術語
[00:04:04.160 --> 00:04:07.440]  甚至我們參與過很多不同的侍奉
[00:04:07.440 --> 00:04:10.240]  不過我們也慢慢地體會到
[00:04:10.240 --> 00:04:13.800]  要貫徹進行聖經的教導
[00:04:13.800 --> 00:04:15.280]  其實是很難的
[00:04:15.280 --> 00:04:16.000]  是不是?
[00:04:16.000 --> 00:04:20.000]  真的要按照聖經的教導去走
[00:04:20.000 --> 00:04:22.320]  其實不是那麼容易的
[00:04:22.320 --> 00:04:24.880]  我舉個例子
[00:04:24.880 --> 00:04:29.040]  先不要說要建立每天讀經祈禱的習慣
[00:04:29.040 --> 00:04:32.200]  要學習愛淪舍如同自己
[00:04:32.200 --> 00:04:33.000]  哇!
[00:04:33.000 --> 00:04:34.360]  你想想你旁邊淪舍
[00:04:34.360 --> 00:04:35.760]  你就知道有多難了
[00:04:35.760 --> 00:04:39.440]  不僅要受人的服侍
[00:04:39.440 --> 00:04:40.240]  乃至要服侍人
[00:04:40.240 --> 00:04:41.000]  耶穌說的
[00:04:41.000 --> 00:04:43.520]  這是YMCA的金句
[00:04:43.520 --> 00:04:44.800]  很難的
[00:04:44.960 --> 00:04:46.560]  要愛你的受敵
[00:04:46.560 --> 00:04:48.840]  為了迫害你們的人禱告
[00:04:48.840 --> 00:04:49.080]  哇!
[00:04:49.080 --> 00:04:49.920]  更加難
[00:04:49.920 --> 00:04:53.000]  這些都是在耶穌的教導裡面
[00:04:53.000 --> 00:04:57.120]  甚至我們要使不同的人成為主的門徒
[00:04:57.120 --> 00:04:59.200]  我想大部分的人
[00:04:59.200 --> 00:05:00.960]  跟我的想法都是一樣的
[00:05:00.960 --> 00:05:05.040]  能夠生活做到人畜無害
[00:05:05.040 --> 00:05:08.760]  努力做好自己的崗位
[00:05:08.760 --> 00:05:10.240]  其實已經不簡單了
[00:05:10.240 --> 00:05:13.800]  如果要進一步按照聖經的要求
[00:05:13.800 --> 00:05:15.560]  去做多一點的話
[00:05:15.560 --> 00:05:18.120]  到底可以具體怎麼做呢?
[00:05:18.120 --> 00:05:20.000]  而這樣遵行主
[00:05:20.000 --> 00:05:22.640]  是不是真的可以改變我的生活
[00:05:22.640 --> 00:05:24.320]  是不是帶來我的生活
[00:05:24.320 --> 00:05:27.400]  有一個很不一樣的幫助
[00:05:27.400 --> 00:05:29.600]  以及我可以享受到當中
[00:05:29.600 --> 00:05:31.720]  那種豐盛、那種快樂呢?
[00:05:31.720 --> 00:05:33.840]  原來在這個過程裡面
[00:05:33.840 --> 00:05:34.640]  你會發覺
[00:05:34.640 --> 00:05:35.920]  很多挫折
[00:05:35.920 --> 00:05:37.600]  不是那麼容易
[00:05:37.600 --> 00:05:39.120]  先生
[00:05:39.120 --> 00:05:41.120]  在耶穌的時代
[00:05:41.400 --> 00:05:44.400]  當時大部分的猶太人
[00:05:44.400 --> 00:05:47.840]  他們都是相信上帝的人
[00:05:47.840 --> 00:05:49.280]  當他們看到
[00:05:49.280 --> 00:05:51.040]  那些宗教領袖
[00:05:51.040 --> 00:05:52.640]  當時的法利塞人
[00:05:52.640 --> 00:05:54.880]  他們為了向人表達
[00:05:54.880 --> 00:05:57.400]  他們要過一個敬虔的生活
[00:05:57.400 --> 00:06:01.000]  他們高調地舉行一些施捨的活動
[00:06:01.000 --> 00:06:03.080]  他們在十字路口
[00:06:03.080 --> 00:06:04.040]  聖經這麼說
[00:06:04.040 --> 00:06:06.040]  大聲地來祈禱
[00:06:06.040 --> 00:06:08.840]  他們禁食也嫌不夠敬虔
[00:06:08.840 --> 00:06:11.080]  他們要裝扮一下
[00:06:11.080 --> 00:06:13.800]  蒙頭、臉皮地禁食的時候
[00:06:13.800 --> 00:06:15.560]  其他的猶太人
[00:06:15.560 --> 00:06:17.040]  那些信上帝的人
[00:06:17.040 --> 00:06:19.280]  他們也帶著相同的疑問
[00:06:19.280 --> 00:06:22.960]  這是不是我們遵行上帝的方式呢?
[00:06:22.960 --> 00:06:24.520]  當我信了主十二年
[00:06:24.520 --> 00:06:27.040]  甚至信了主幾十年
[00:06:27.040 --> 00:06:28.800]  當我要再做多一點的時候
[00:06:28.800 --> 00:06:30.000]  是不是就是這麼做呢?
[00:06:30.000 --> 00:06:31.880]  如果是這樣做的話
[00:06:31.880 --> 00:06:34.760]  究竟這些行動
[00:06:34.760 --> 00:06:36.440]  對我的信仰生活
[00:06:36.440 --> 00:06:37.560]  對我的人生
[00:06:37.560 --> 00:06:39.200]  有什麼幫助呢?
[00:06:39.480 --> 00:06:42.360]  這個還是只是門面功夫呢?
[00:06:42.360 --> 00:06:45.080]  還是只是做給別人看呢?
[00:06:45.080 --> 00:06:46.520]  事實上
[00:06:46.520 --> 00:06:50.280]  主耶穌並沒有反對施捨
[00:06:50.280 --> 00:06:52.120]  沒有反對禱告
[00:06:52.120 --> 00:06:53.480]  也沒有反對禁食
[00:06:53.480 --> 00:06:54.840]  這是第五章
[00:06:54.840 --> 00:06:55.960]  耶穌說的
[00:06:55.960 --> 00:06:58.280]  只是主耶穌認為
[00:06:58.280 --> 00:07:02.920]  如果信徒不能夠從心底裡認同
[00:07:02.920 --> 00:07:06.200]  履行信徒的使命和目標的話
[00:07:06.200 --> 00:07:08.440]  我們原來很容易會迷失的
[00:07:08.440 --> 00:07:10.680]  不知道大家有沒有這種感受
[00:07:10.680 --> 00:07:11.720]  有這種體會
[00:07:11.720 --> 00:07:13.080]  信主月內
[00:07:13.080 --> 00:07:16.600]  屬靈成長不是成正比的
[00:07:16.600 --> 00:07:19.720]  很多時候我們會滑了啞的
[00:07:19.720 --> 00:07:21.880]  我們有時候也會有些迷失的感覺
[00:07:21.880 --> 00:07:24.520]  好像我日復日
[00:07:24.520 --> 00:07:26.560]  周復周地回來
[00:07:26.560 --> 00:07:30.600]  究竟有些事情好像已經約定俗成
[00:07:30.600 --> 00:07:32.840]  究竟對我們有什麼幫助呢?
[00:07:32.840 --> 00:07:34.480]  我們很容易迷失
[00:07:34.480 --> 00:07:36.360]  甚至我們會擔心
[00:07:36.360 --> 00:07:40.040]  我們成為一個有名無實的信徒
[00:07:40.040 --> 00:07:41.320]  正正因為這樣
[00:07:41.320 --> 00:07:43.880]  主耶穌就要幫助當時的人
[00:07:43.880 --> 00:07:47.080]  也很希望今天跟大家分享這段經文
[00:07:47.080 --> 00:07:48.840]  去幫助今天的我們
[00:07:48.840 --> 00:07:52.200]  尤其是去幫助當時的門徒
[00:07:52.200 --> 00:07:55.160]  認清他們追求的方向
[00:07:55.160 --> 00:07:58.920]  以致他們用遵行主的生活態度
[00:07:58.920 --> 00:08:03.000]  來面對實際環境的挑戰
[00:08:03.000 --> 00:08:05.400]  但願我們今天都可以發現
[00:08:05.400 --> 00:08:09.000]  上帝的教導是能夠用在我們的生活上
[00:08:09.000 --> 00:08:11.080]  我知道紅人唐家
[00:08:11.080 --> 00:08:14.360]  一進來就看到我們有年提
[00:08:14.360 --> 00:08:17.640]  今年的年提是「學無真理」
[00:08:17.640 --> 00:08:19.400]  是「遵行主導」
[00:08:19.400 --> 00:08:23.000]  到底經過十二年教會的生活之後
[00:08:23.000 --> 00:08:25.400]  如何可以延續下去呢?
[00:08:25.400 --> 00:08:26.680]  如何可以決心
[00:08:26.680 --> 00:08:28.040]  正如年提所說
[00:08:28.040 --> 00:08:29.720]  我們實踐主導呢?
[00:08:29.720 --> 00:08:32.120]  今天很想跟大家分享
[00:08:32.120 --> 00:08:35.000]  剛才已經讀了我們很熟悉的經文
[00:08:35.000 --> 00:08:37.960]  不如我們再讀一次
[00:08:37.960 --> 00:08:41.640]  在螢光幕上也看得清楚
[00:08:41.640 --> 00:08:44.120]  我相信有人會背
[00:08:44.120 --> 00:08:45.240]  我們試試一起讀
[00:08:45.240 --> 00:08:46.520]  再讀一次
[00:08:46.520 --> 00:08:47.800]  預備起
[00:08:47.800 --> 00:08:50.920]  所以你們要這樣禱告
[00:08:50.920 --> 00:08:53.320]  我們在天上的父
[00:08:53.320 --> 00:08:56.200]  願人到尊你的名為聖
[00:08:56.200 --> 00:08:58.280]  願你的國降臨
[00:08:58.280 --> 00:09:01.080]  願你的子羽行在地上
[00:09:01.080 --> 00:09:03.400]  如同行在天上
[00:09:03.400 --> 00:09:05.400]  我們日用的飲食
[00:09:05.400 --> 00:09:07.480]  今日賜給我們
[00:09:07.480 --> 00:09:09.080]  免我們的債
[00:09:09.080 --> 00:09:11.800]  如同我們免了人的債
[00:09:11.800 --> 00:09:14.440]  不叫我們陷入試探
[00:09:14.440 --> 00:09:18.680]  救我們出來那惡者
[00:09:18.680 --> 00:09:21.720]  你們若饒恕人的過犯
[00:09:21.720 --> 00:09:25.240]  你們的天父也必饒恕你們
[00:09:25.240 --> 00:09:27.480]  你們若不要恕人
[00:09:27.480 --> 00:09:32.120]  你們的天父也必不要恕你們的過犯
[00:09:32.120 --> 00:09:33.960]  讓我們先同心禱告
[00:09:33.960 --> 00:09:36.760]  上帝我們求祢親自帶領我們
[00:09:36.760 --> 00:09:38.200]  啟迪我們
[00:09:38.200 --> 00:09:40.440]  我們深信在過去
[00:09:40.440 --> 00:09:44.040]  當紅人家被建立的時候
[00:09:44.040 --> 00:09:47.480]  上帝不單建立一個屬靈的家
[00:09:47.480 --> 00:09:50.280]  提供一個地方讓我們聚會
[00:09:50.280 --> 00:09:53.000]  更加透過過去這些日子
[00:09:53.000 --> 00:09:54.520]  透過不同的目者
[00:09:54.520 --> 00:09:57.320]  造就我們 塑造我們
[00:09:57.320 --> 00:09:59.240]  上帝我們求祢親自帶領
[00:09:59.240 --> 00:10:02.280]  讓我們期待
[00:10:02.280 --> 00:10:08.920]  我們可以繼續將上帝的使命延續下去
[00:10:08.920 --> 00:10:12.040]  我們能夠知道如何去實踐祢
[00:10:12.040 --> 00:10:14.360]  更加有勇氣去實踐祢
[00:10:14.360 --> 00:10:16.360]  求祢帶領以下的時間
[00:10:16.360 --> 00:10:18.680]  祈禱奉耶穌基督的名字
[00:10:18.680 --> 00:10:20.840]  阿們
[00:10:20.840 --> 00:10:23.640]  當我們看到主禱文的時候
[00:10:23.640 --> 00:10:25.960]  或許你會問這個問題
[00:10:25.960 --> 00:10:26.840]  如果你特別
[00:10:26.840 --> 00:10:29.080]  你可能聽過很多次主禱文
[00:10:29.080 --> 00:10:30.360]  看過很多次
[00:10:30.360 --> 00:10:32.280]  聽過很多不同的講解
[00:10:32.280 --> 00:10:34.520]  不知道你會不會問一個問題
[00:10:34.520 --> 00:10:39.960]  就是為什麼主耶穌要教他們祈禱呢?
[00:10:39.960 --> 00:10:42.600]  難道當時的門徒不懂祈禱?
[00:10:42.600 --> 00:10:44.840]  所以需要主去教他們?
[00:10:44.840 --> 00:10:46.280]  似乎不是很可能
[00:10:46.280 --> 00:10:47.480]  當時的猶太人
[00:10:47.480 --> 00:10:48.840]  不可能不懂祈禱
[00:10:48.840 --> 00:10:50.120]  他們從小就懂祈禱
[00:10:50.120 --> 00:10:51.480]  記得有一次去聖殿
[00:10:51.480 --> 00:10:52.600]  我們的導遊
[00:10:52.600 --> 00:10:54.840]  他是來自加利利的
[00:10:54.840 --> 00:10:56.040]  他就告訴我
[00:10:56.040 --> 00:10:59.080]  他不是一個很勁虔的猶太教徒
[00:10:59.080 --> 00:11:00.680]  不過他說他一出生
[00:11:00.680 --> 00:11:02.760]  他的家人就要教他讀經文
[00:11:02.760 --> 00:11:03.640]  要他去禱告
[00:11:03.640 --> 00:11:04.840]  五六歲的時候
[00:11:04.840 --> 00:11:07.960]  就要懂得背《摩西五經》
[00:11:07.960 --> 00:11:10.440]  每個猶太人都懂得祈禱
[00:11:10.440 --> 00:11:13.400]  為什麼耶穌要教他們祈禱呢?
[00:11:13.400 --> 00:11:16.600]  會不會是因為他們的祈禱不夠正宗
[00:11:16.600 --> 00:11:19.240]  所以耶穌要糾正他們呢?
[00:11:19.240 --> 00:11:21.080]  我相信在這裡
[00:11:21.080 --> 00:11:23.880]  主耶穌並不是要糾正他們
[00:11:23.880 --> 00:11:25.800]  祈禱不正
[00:11:25.800 --> 00:11:28.440]  而是特別針對當時的宗教領袖
[00:11:28.440 --> 00:11:31.800]  特別是一些法利賽派的猶太人
[00:11:31.800 --> 00:11:34.040]  他們對敬虔生活
[00:11:34.040 --> 00:11:35.560]  因為他們誤解
[00:11:35.560 --> 00:11:40.200]  所以主耶穌要重新讓他們的門徒
[00:11:40.200 --> 00:11:43.560]  去明白禱告的意義
[00:11:43.560 --> 00:11:46.040]  藉著這個禱告的教導去表明
[00:11:46.040 --> 00:11:48.280]  我們作為屬主的一群
[00:11:48.280 --> 00:11:52.360]  唯有我們重拾自己的身份
[00:11:52.360 --> 00:11:54.840]  重視自己的使命
[00:11:54.840 --> 00:11:57.080]  我們才可以被上帝改變
[00:11:57.080 --> 00:11:59.560]  我們才可以從裡到外
[00:11:59.560 --> 00:12:03.320]  去活出一個敬虔的生命
[00:12:03.320 --> 00:12:06.600]  這個敬虔的生命是無法偽裝的
[00:12:06.600 --> 00:12:09.080]  無法靠蒙頭救面
[00:12:09.080 --> 00:12:13.800]  在十字路口裡面大聲讀出一些熟練的經文
[00:12:13.800 --> 00:12:18.280]  可以模仿到這個敬虔
[00:12:18.280 --> 00:12:21.800]  必須要重拾自己的身份
[00:12:21.800 --> 00:12:24.120]  明白上帝在我們的心意
[00:12:24.120 --> 00:12:25.400]  我們才能做到
[00:12:25.400 --> 00:12:26.760]  那怎麼做呢?
[00:12:26.760 --> 00:12:28.840]  讓我們回到經文這裡
[00:12:28.840 --> 00:12:30.920]  事實上在這段圖文裡面
[00:12:30.920 --> 00:12:33.400]  我們大致可以分成兩個部分
[00:12:33.400 --> 00:12:35.000]  一個是渴望
[00:12:35.000 --> 00:12:36.520]  一個是追求
[00:12:36.520 --> 00:12:38.440]  就像大家的練題一樣
[00:12:38.440 --> 00:12:41.400]  讓我們逐一部分來看看
[00:12:41.400 --> 00:12:50.840]  第一個是我們保持對主的渴望和期望
[00:12:50.840 --> 00:12:56.680]  主耶穌一開始就要門徒稱上帝為
[00:12:56.680 --> 00:12:59.480]  「我們就是天上的父」
[00:12:59.480 --> 00:13:03.000]  說明門徒和上帝的關係
[00:13:03.000 --> 00:13:06.760]  既然祂是所有人天上的父
[00:13:06.760 --> 00:13:09.560]  所以求告祂的時候
[00:13:09.560 --> 00:13:13.000]  我們不需要像唸咒一樣說重複的話
[00:13:13.000 --> 00:13:17.720]  也不需要透過特別的儀式來向天父傾訴
[00:13:17.720 --> 00:13:21.560]  不過主耶穌卻同時要門徒明白
[00:13:21.560 --> 00:13:26.360]  這位天父是獨一的真神
[00:13:26.360 --> 00:13:28.680]  是唯一的宇宙主宰
[00:13:28.680 --> 00:13:33.480]  所以當我們要跟隨一個活在高天
[00:13:33.480 --> 00:13:35.880]  一個全能的父的時候
[00:13:35.880 --> 00:13:39.720]  我們就要保持對祂渴望的心
[00:13:39.720 --> 00:13:41.400]  我們要有這個心
[00:13:41.400 --> 00:13:43.640]  我們才可以有進一步的行動
[00:13:43.640 --> 00:13:45.400]  如果你都不渴望上帝
[00:13:45.400 --> 00:13:48.840]  你不羨慕天上的主的話
[00:13:48.840 --> 00:13:51.800]  你很難有下一步的行動
[00:13:51.800 --> 00:13:54.200]  就好像我們上班一樣
[00:13:54.200 --> 00:13:59.160]  什麼驅使我們可以戰勝每天的睡魔
[00:13:59.160 --> 00:14:01.160]  過兩天又要上班了
[00:14:01.160 --> 00:14:06.760]  可以讓我們每一天大清早就可以回到公司
[00:14:06.760 --> 00:14:09.480]  我們都需要有些渴望的
[00:14:09.480 --> 00:14:11.880]  無論你渴望發工資
[00:14:11.880 --> 00:14:13.160]  你渴望成就
[00:14:13.160 --> 00:14:14.440]  你渴望買房子
[00:14:14.440 --> 00:14:15.560]  渴望養家
[00:14:15.560 --> 00:14:16.680]  渴望貢獻社會
[00:14:16.680 --> 00:14:17.720]  渴望退休
[00:14:17.720 --> 00:14:19.640]  唯有有這種渴望
[00:14:19.640 --> 00:14:21.400]  祂才可以成為你的動力
[00:14:21.400 --> 00:14:23.000]  堅持到底
[00:14:23.000 --> 00:14:24.760]  而不同的渴望
[00:14:24.760 --> 00:14:26.200]  不同的期待
[00:14:26.200 --> 00:14:29.320]  就會帶來不同的態度
[00:14:29.320 --> 00:14:31.800]  去看待你要做的事情
[00:14:31.800 --> 00:14:35.000]  主耶穌在這裡提出
[00:14:35.000 --> 00:14:39.400]  對天父我們需要有三個渴望
[00:14:39.400 --> 00:14:40.760]  你很熟悉的
[00:14:40.760 --> 00:14:43.480]  「願人到尊你的名為聖
[00:14:43.480 --> 00:14:45.640]  願你的國降臨
[00:14:45.640 --> 00:14:50.520]  願你的子兒行在地上如同行在天上」
[00:14:50.520 --> 00:14:52.760]  首先我們看看這三個渴望
[00:14:52.760 --> 00:14:55.080]  都是你熟悉的經文
[00:14:55.080 --> 00:14:57.240]  都是關於你的
[00:14:57.240 --> 00:14:58.680]  都是你的
[00:14:58.680 --> 00:14:59.800]  你的命
[00:14:59.800 --> 00:15:01.160]  你的國
[00:15:01.160 --> 00:15:02.680]  你的子兒
[00:15:02.680 --> 00:15:04.200]  主耶穌告訴我們
[00:15:04.200 --> 00:15:06.040]  信徒的人生目標
[00:15:06.040 --> 00:15:07.800]  並不是一種自我實現
[00:15:07.800 --> 00:15:09.000]  我相信耶穌
[00:15:09.000 --> 00:15:11.800]  我想實現一下另類的生活
[00:15:11.800 --> 00:15:12.680]  不是
[00:15:12.680 --> 00:15:13.640]  主耶穌說
[00:15:13.640 --> 00:15:15.640]  這不是自我實現
[00:15:15.640 --> 00:15:17.640]  我們不是透過信耶穌
[00:15:17.640 --> 00:15:19.880]  實踐我理想的生活
[00:15:19.880 --> 00:15:21.800]  提升我個人的氣質
[00:15:21.800 --> 00:15:24.760]  建立我社會的地位
[00:15:24.760 --> 00:15:25.720]  當一個人
[00:15:25.720 --> 00:15:28.360]  立志跟隨耶穌的時候
[00:15:28.360 --> 00:15:31.640]  他就是要將上帝的關注
[00:15:31.640 --> 00:15:34.280]  化成我的關注
[00:15:34.280 --> 00:15:35.960]  上帝關注什麼
[00:15:35.960 --> 00:15:38.520]  我就關注什麼
[00:15:38.520 --> 00:15:40.600]  我舉一個聖經的例子
[00:15:40.600 --> 00:15:42.120]  大家很熟悉的
[00:15:42.120 --> 00:15:43.800]  是摩西的故事
[00:15:43.800 --> 00:15:45.960]  上帝的僕人摩西
[00:15:45.960 --> 00:15:47.640]  他是受委派
[00:15:47.640 --> 00:15:49.240]  帶領以色列人
[00:15:49.240 --> 00:15:51.800]  由埃及走出去
[00:15:51.800 --> 00:15:54.280]  最終要去到上帝應許之地
[00:15:54.280 --> 00:15:55.320]  這個故事
[00:15:55.320 --> 00:15:57.160]  我相信大家很熟悉
[00:15:57.160 --> 00:15:58.520]  不過
[00:15:58.520 --> 00:15:59.720]  你也知道
[00:15:59.720 --> 00:16:02.680]  當他們成功離開了埃及
[00:16:02.680 --> 00:16:05.080]  進入到曠野之後
[00:16:05.080 --> 00:16:08.120]  當時大部分的以色列人
[00:16:08.120 --> 00:16:11.080]  都經不起信心的考驗
[00:16:11.080 --> 00:16:14.280]  最終他們受到上帝的懲罰
[00:16:14.280 --> 00:16:18.120]  大部分人死在曠野當中
[00:16:18.120 --> 00:16:19.400]  當中
[00:16:19.400 --> 00:16:22.120]  摩西都是其中一個
[00:16:22.120 --> 00:16:24.200]  沒有辦法進入
[00:16:24.200 --> 00:16:27.080]  這個應許之地的人
[00:16:27.080 --> 00:16:29.320]  不過當摩西知道
[00:16:29.320 --> 00:16:31.800]  自己最終不能夠如願
[00:16:31.800 --> 00:16:35.000]  進入迦南美地的時候
[00:16:35.000 --> 00:16:36.040]  他怎麼辦呢?
[00:16:36.040 --> 00:16:39.000]  這才是我們值得去看的地方
[00:16:39.000 --> 00:16:40.360]  他沒有「劈炮」
[00:16:40.360 --> 00:16:41.560]  你想想
[00:16:41.560 --> 00:16:42.280]  如果是你
[00:16:42.280 --> 00:16:42.920]  上帝說
[00:16:42.920 --> 00:16:45.000]  我有一個任務交給你
[00:16:45.000 --> 00:16:47.800]  你會去到一個應許之地
[00:16:47.800 --> 00:16:49.320]  帶領著以色列人
[00:16:49.320 --> 00:16:50.520]  去到中間
[00:16:50.520 --> 00:16:52.600]  任務失敗
[00:16:52.600 --> 00:16:53.480]  上帝說
[00:16:53.480 --> 00:16:55.080]  下一代可以進入
[00:16:55.080 --> 00:16:56.200]  你不可以進入
[00:16:56.200 --> 00:16:57.800]  就算你不「劈炮」
[00:16:57.800 --> 00:16:59.400]  你應該也會隨便地做
[00:16:59.400 --> 00:17:02.600]  可能你會開始放鬆一下心情
[00:17:02.600 --> 00:17:04.120]  既然都進不了
[00:17:04.120 --> 00:17:05.160]  但是
[00:17:05.160 --> 00:17:06.920]  聖經並沒有說
[00:17:06.920 --> 00:17:09.480]  摩西放慢腳步
[00:17:09.480 --> 00:17:11.320]  根據聖經的記載
