
[00:00:00.000 --> 00:00:29.000]  (自我介紹)
[00:04:20.000 --> 00:04:22.000]  所以是神要出動
[00:04:22.000 --> 00:04:25.000]  派他的先知和代言人
[00:04:25.000 --> 00:04:28.000]  要跟當時的皇帝阿蝦王說
[00:04:28.000 --> 00:04:30.000]  如果大家熟悉舊約
[00:04:30.000 --> 00:04:34.000]  阿蝦王已經是很壞的
[00:04:34.000 --> 00:04:36.000]  但更厲害的是
[00:04:36.000 --> 00:04:39.000]  背後的女人是誰呢?
[00:04:39.000 --> 00:04:43.000]  我們說是惡毒的女皇后
[00:04:43.000 --> 00:04:45.000]  耶洗別
[00:04:45.000 --> 00:04:50.000]  耶洗別就要特意帶其他巴力先知的敬拜
[00:04:50.000 --> 00:04:53.000]  進入以色列這個地方
[00:04:53.000 --> 00:04:59.000]  要其他百姓不要去聖殿敬拜
[00:04:59.000 --> 00:05:01.000]  太遠了,你們不要過去
[00:05:01.000 --> 00:05:04.000]  其實這是關乎當時的政權
[00:05:04.000 --> 00:05:08.000]  剛才我一直聽福音樂曲的獻唱很好
[00:05:08.000 --> 00:05:10.000]  不知道你們有沒有留意歌詞
[00:05:10.000 --> 00:05:12.000]  有暴政的
[00:05:12.000 --> 00:05:14.000]  有些人是驕驚的
[00:05:14.000 --> 00:05:17.000]  就是在說當時的阿蝦王
[00:05:17.000 --> 00:05:19.000]  就是這個處境
[00:05:19.000 --> 00:05:21.000]  他不要上帝
[00:05:21.000 --> 00:05:22.000]  不認上帝
[00:05:22.000 --> 00:05:24.000]  還要跟他的老婆
[00:05:24.000 --> 00:05:26.000]  耶洗別聯手一起
[00:05:26.000 --> 00:05:28.000]  把巴力先知的敬拜
[00:05:28.000 --> 00:05:33.000]  帶入整個百姓的會中群眾當中
[00:05:33.000 --> 00:05:37.000]  所以神就要出手了
[00:05:37.000 --> 00:05:41.000]  神就派了以利亞跟阿蝦王說
[00:05:41.000 --> 00:05:45.000]  我指著所侍奉的永生的耶和華以色列的神
[00:05:45.000 --> 00:05:48.000]  這幾年若不禱告
[00:05:48.000 --> 00:05:50.000]  就不會降露水
[00:05:50.000 --> 00:05:52.000]  也不會下雨
[00:05:52.000 --> 00:05:54.000]  這是一個什麼呢?
[00:05:54.000 --> 00:05:56.000]  審判
[00:05:56.000 --> 00:05:58.000]  懲治
[00:05:58.000 --> 00:05:59.000]  教訓
[00:05:59.000 --> 00:06:01.000]  神要告訴
[00:06:01.000 --> 00:06:03.000]  他的以色列民
[00:06:03.000 --> 00:06:06.000]  也要告訴這個惡王
[00:06:06.000 --> 00:06:08.000]  誰才是神
[00:06:08.000 --> 00:06:10.000]  不是巴力是神
[00:06:10.000 --> 00:06:12.000]  所以當時
[00:06:12.000 --> 00:06:15.000]  神就跟以利亞說
[00:06:15.000 --> 00:06:16.000]  你離開這裡
[00:06:16.000 --> 00:06:18.000]  往東去
[00:06:18.000 --> 00:06:23.000]  躲在約旦河東邊的基納溪旁
[00:06:23.000 --> 00:06:25.000]  為什麼要離開?
[00:06:25.000 --> 00:06:27.000]  為什麼要躲?
[00:06:27.000 --> 00:06:31.000]  我們就看看原文的意思
[00:06:31.000 --> 00:06:35.000]  躲的動詞
[00:06:35.000 --> 00:06:37.000]  就是躲藏
[00:06:37.000 --> 00:06:40.000]  不要讓人看見知道
[00:06:40.000 --> 00:06:43.000]  但沒有逃避的意思
[00:06:43.000 --> 00:06:45.000]  離開
[00:06:45.000 --> 00:06:48.000]  神要透過先知的離去
[00:06:48.000 --> 00:06:51.000]  象徵神的同在和祝福
[00:06:51.000 --> 00:06:53.000]  暫時離去
[00:06:53.000 --> 00:06:56.000]  先知代表神
[00:06:56.000 --> 00:06:57.000]  即是說
[00:06:57.000 --> 00:06:59.000]  上帝不在了
[00:06:59.000 --> 00:07:01.000]  因為你們不聽話
[00:07:01.000 --> 00:07:03.000]  你們不聽上帝的話
[00:07:03.000 --> 00:07:05.000]  所以神的福也不在了
[00:07:05.000 --> 00:07:07.000]  所以不降雨了
[00:07:07.000 --> 00:07:09.000]  正如神所說
[00:07:09.000 --> 00:07:12.000]  不會使雨露落在以色列地上
[00:07:12.000 --> 00:07:16.000]  所以就是審判的來臨
[00:07:16.000 --> 00:07:20.000]  所以就來到今天這段經文
[00:07:20.000 --> 00:07:24.000]  我把一些螢光的字高光了
[00:07:24.000 --> 00:07:27.000]  你們可以深刻地去看
[00:07:27.000 --> 00:07:29.000]  這個故事的場景
[00:07:29.000 --> 00:07:32.000]  這個經歷裡有什麼人呢?
[00:07:32.000 --> 00:07:34.000]  有什麼經歷呢?
[00:07:34.000 --> 00:07:35.000]  耶和華說
[00:07:35.000 --> 00:07:38.000]  臨到以利亞
[00:07:38.000 --> 00:07:42.000]  你起身到西頓的撒拿法去
[00:07:42.000 --> 00:07:43.000]  住在那裡
[00:07:43.000 --> 00:07:48.000]  我已經吩咐那裡有一個寡婦供養你
[00:07:48.000 --> 00:07:52.000]  剛才說的是她去基納溪旁
[00:07:52.000 --> 00:07:53.000]  基納溪旁
[00:07:53.000 --> 00:07:56.000]  如果大家有聖經看上文
[00:07:56.000 --> 00:08:00.000]  那時候神派烏鴉去供養她
[00:08:00.000 --> 00:08:03.000]  我不知道大家有沒有試過餵鳥
[00:08:03.000 --> 00:08:05.000]  現在是不准餵的
[00:08:05.000 --> 00:08:06.000]  但以前我們的年代
[00:08:06.000 --> 00:08:08.000]  很開心地餵鳥餵魚
[00:08:08.000 --> 00:08:09.000]  很治癒的
[00:08:09.000 --> 00:08:11.000]  現在不准餵的
[00:08:11.000 --> 00:08:13.000]  但你有沒有逆地而處
[00:08:13.000 --> 00:08:16.000]  你有沒有想過是小鳥餵你
[00:08:16.000 --> 00:08:18.000]  小鳥餵食物給你
[00:08:18.000 --> 00:08:20.000]  食物剛好在你面前
[00:08:20.000 --> 00:08:21.000]  你吃不吃?
[00:08:21.000 --> 00:08:23.000]  哎呀,好骯髒啊
[00:08:23.000 --> 00:08:27.000]  但這個神跡正正是在
[00:08:27.000 --> 00:08:29.000]  以利亞的身上這樣經歷
[00:08:29.000 --> 00:08:32.000]  但為什麼現在在溪邊要走呢?
[00:08:32.000 --> 00:08:34.000]  為什麼?
[00:08:34.000 --> 00:08:35.000]  沒有下雨
[00:08:35.000 --> 00:08:36.000]  溪邊還有水嗎?
[00:08:36.000 --> 00:08:37.000]  沒有了
[00:08:37.000 --> 00:08:38.000]  乾塘了
[00:08:38.000 --> 00:08:39.000]  沒有了
[00:08:39.000 --> 00:08:45.000]  所以神要派以利亞去找一個寡婦
[00:08:45.000 --> 00:08:47.000]  然後神就派寡婦去供養她
[00:08:47.000 --> 00:08:49.000]  當我一直看的時候
[00:08:49.000 --> 00:08:51.000]  其實有些不明白的地方
[00:08:51.000 --> 00:08:53.000]  因為我們說我們要研讀聖經
[00:08:53.000 --> 00:08:55.000]  看清楚裡面說什麼
[00:08:55.000 --> 00:08:57.000]  有時候我們要問一下問題
[00:08:57.000 --> 00:09:00.000]  神為什麼你這麼特別?
[00:09:00.000 --> 00:09:03.000]  為什麼你不找一個有錢人去供養以利亞?
[00:09:03.000 --> 00:09:07.000]  為什麼你要找一個寡婦去供養以利亞?
[00:09:07.000 --> 00:09:09.000]  我一直看到這裡的時候
[00:09:09.000 --> 00:09:11.000]  我就想起一句
[00:09:11.000 --> 00:09:14.000]  我想大家都聽過的俗語
[00:09:14.000 --> 00:09:19.000]  在乞丐的碗裡拿飯吃?
[00:09:19.000 --> 00:09:21.000]  神為什麼?
[00:09:21.000 --> 00:09:23.000]  為什麼你有很多東西?
[00:09:23.000 --> 00:09:24.000]  為什麼你不找一個富翁?
[00:09:24.000 --> 00:09:25.000]  不找一個財主?
[00:09:25.000 --> 00:09:28.000]  為什麼你要找一個寡婦去供養她?
[00:09:28.000 --> 00:09:32.000]  究竟上帝你有什麼作為呢?
[00:09:32.000 --> 00:09:35.000]  但是以利亞很順從
[00:09:35.000 --> 00:09:37.000]  以利亞就起來了
[00:09:37.000 --> 00:09:38.000]  就去了
[00:09:38.000 --> 00:09:39.000]  她在溪邊
[00:09:39.000 --> 00:09:41.000]  其實她要走好一段路
[00:09:41.000 --> 00:09:43.000]  才去到撒勒法
[00:09:43.000 --> 00:09:45.000]  所以她去到城門口
[00:09:45.000 --> 00:09:47.000]  她說那裡有一個寡婦
[00:09:47.000 --> 00:09:49.000]  在那裡執柴
[00:09:49.000 --> 00:09:51.000]  以利亞就呼喚她
[00:09:51.000 --> 00:09:53.000]  我又有問題要問
[00:09:53.000 --> 00:09:55.000]  為什麼以利亞一去到城門口
[00:09:55.000 --> 00:09:57.000]  就知道那個是寡婦?
[00:09:57.000 --> 00:10:02.000]  你會不會一出門就知道那個是寡婦?
[00:10:02.000 --> 00:10:03.000]  問問題
[00:10:03.000 --> 00:10:05.000]  為什麼會這樣?
[00:10:05.000 --> 00:10:10.000]  原來這個和昔日的文化背景有關
[00:10:10.000 --> 00:10:12.000]  以前的女人通常在哪裡?
[00:10:12.000 --> 00:10:14.000]  在家裡
[00:10:14.000 --> 00:10:16.000]  其實不常外出
[00:10:16.000 --> 00:10:18.000]  就算外出是怎樣?
[00:10:18.000 --> 00:10:19.000]  三五成群
[00:10:19.000 --> 00:10:22.000]  一起外出是他們的風俗
[00:10:22.000 --> 00:10:25.000]  如果大家看過新約聖經
[00:10:25.000 --> 00:10:30.000]  通常女人一起出去會做什麼?
[00:10:30.000 --> 00:10:31.000]  打水
[00:10:31.000 --> 00:10:32.000]  很厲害
[00:10:32.000 --> 00:10:34.000]  很熟悉聖經
[00:10:34.000 --> 00:10:38.000]  但是現在無端端就看到只有一個女人
[00:10:38.000 --> 00:10:41.000]  還要做執柴粗重的事
[00:10:41.000 --> 00:10:43.000]  執柴應該由誰來做?
[00:10:43.000 --> 00:10:44.000]  男人
[00:10:44.000 --> 00:10:48.000]  就是因為她家裡沒有男人
[00:10:48.000 --> 00:10:51.000]  但是家裡也要顧
[00:10:51.000 --> 00:10:56.000]  她就要一個人出去執柴
[00:10:56.000 --> 00:10:59.000]  所以是一個很不容易的處境
[00:10:59.000 --> 00:11:00.000]  又沒有雨
[00:11:00.000 --> 00:11:02.000]  沒有雨代表什麼?
[00:11:02.000 --> 00:11:04.000]  農產品失收
[00:11:04.000 --> 00:11:06.000]  沒有糧食
[00:11:06.000 --> 00:11:08.000]  以前有個很好的制度
[00:11:08.000 --> 00:11:12.000]  叫人們種田不要收掉
[00:11:12.000 --> 00:11:14.000]  要留一點
[00:11:14.000 --> 00:11:18.000]  讓其他孤兒寡婦可以去執
[00:11:18.000 --> 00:11:21.000]  但是現在農作物又失收
[00:11:21.000 --> 00:11:23.000]  大家又不夠食
[00:11:23.000 --> 00:11:24.000]  又沒有水
[00:11:24.000 --> 00:11:26.000]  怎麼辦?
[00:11:26.000 --> 00:11:30.000]  但是神依然叫以利亞去找寡婦供養
[00:11:30.000 --> 00:11:32.000]  很匪夷所思
[00:11:32.000 --> 00:11:34.000]  我們繼續看
[00:11:34.000 --> 00:11:35.000]  以利亞
[00:11:35.000 --> 00:11:36.000]  你要想像
[00:11:36.000 --> 00:11:38.000]  走到身水身汗
[00:11:38.000 --> 00:11:39.000]  已經不是溫柔
[00:11:39.000 --> 00:11:40.000]  是呼喚
[00:11:40.000 --> 00:11:41.000]  呼喚是怎樣?
[00:11:41.000 --> 00:11:43.000]  快點拿個器皿
[00:11:43.000 --> 00:11:45.000]  拿點水來給我喝
[00:11:45.000 --> 00:11:48.000]  寡婦就預備去
[00:11:48.000 --> 00:11:50.000]  去的時候又再叫她
[00:11:50.000 --> 00:11:52.000]  你手裡有什麼呢?
[00:11:52.000 --> 00:11:55.000]  拿些餅來給我吃
[00:11:55.000 --> 00:11:59.000]  那個叫做拿些餅來給我吃
[00:11:59.000 --> 00:12:04.000]  是在說她身上有沒有現成做好的餅
[00:12:04.000 --> 00:12:06.000]  如果我現在問
[00:12:06.000 --> 00:12:08.000]  我今天早上還沒吃早餐
[00:12:08.000 --> 00:12:11.000]  大家有沒有現成的東西可以給我吃?
[00:12:11.000 --> 00:12:12.000]  有沒有?
[00:12:12.000 --> 00:12:13.000]  有,你們可能有
[00:12:13.000 --> 00:12:15.000]  有帶在身上
[00:12:15.000 --> 00:12:16.000]  但是呢
[00:12:16.000 --> 00:12:20.000]  誰知道寡婦怎樣說?
[00:12:20.000 --> 00:12:21.000]  她說
[00:12:21.000 --> 00:12:23.000]  我指著永生的油
[00:12:23.000 --> 00:12:25.000]  說你的神起勢
[00:12:25.000 --> 00:12:26.000]  我沒有餅
[00:12:26.000 --> 00:12:28.000]  我沒有現成的餅
[00:12:28.000 --> 00:12:31.000]  壇裡只有一把麵
[00:12:31.000 --> 00:12:33.000]  瓶裡只有一些油
[00:12:33.000 --> 00:12:34.000]  你看
[00:12:34.000 --> 00:12:36.000]  我去拿兩斤柴
[00:12:36.000 --> 00:12:37.000]  帶回家
[00:12:37.000 --> 00:12:40.000]  是為我和我的兒子去做餅的
[00:12:40.000 --> 00:12:41.000]  我們吃了之後
[00:12:41.000 --> 00:12:43.000]  我們就等死了
[00:12:43.000 --> 00:12:44.000]  這樣
[00:12:44.000 --> 00:12:46.000]  其實寡婦都是很老實
[00:12:46.000 --> 00:12:48.000]  將她的情況說出來
[00:12:48.000 --> 00:12:50.000]  那個一把麵
[00:12:50.000 --> 00:12:53.000]  那個一些油是在說剩下多少呢?
[00:12:53.000 --> 00:12:55.000]  可能就是在說那一頓
[00:12:55.000 --> 00:12:57.000]  一把麵
[00:12:57.000 --> 00:12:58.000]  就是在說那些麵粉
[00:12:58.000 --> 00:13:00.000]  可以做餅
[00:13:00.000 --> 00:13:01.000]  然後有些油
[00:13:01.000 --> 00:13:03.000]  這裡呢
[00:13:03.000 --> 00:13:05.000]  有沒有人會做餅的?
[00:13:05.000 --> 00:13:06.000]  會做蛋糕的?
[00:13:06.000 --> 00:13:08.000]  會烘焙的?
[00:13:08.000 --> 00:13:10.000]  我就不懂的
[00:13:10.000 --> 00:13:13.000]  因為我覺得工作很繁複
[00:13:13.000 --> 00:13:15.000]  我就查了一下
[00:13:15.000 --> 00:13:19.000]  為什麼餅和油有什麼化學作用呢?
[00:13:19.000 --> 00:13:21.000]  原來有的
[00:13:21.000 --> 00:13:22.000]  如果我說錯了
[00:13:22.000 --> 00:13:24.000]  你們就補充我
[00:13:24.000 --> 00:13:27.000]  原來麵粉裡加上油
[00:13:27.000 --> 00:13:30.000]  會令到麵粉團
[00:13:30.000 --> 00:13:32.000]  會更加脹大
[00:13:32.000 --> 00:13:33.000]  更加飽肚
[00:13:33.000 --> 00:13:35.000]  更加柔軟
[00:13:35.000 --> 00:13:37.000]  可以充飢多一點
[00:13:37.000 --> 00:13:38.000]  是這樣的
[00:13:38.000 --> 00:13:42.000]  所以他們是不可或缺的
[00:13:42.000 --> 00:13:47.000]  寡婦就將她的苦情說了出來
[00:13:47.000 --> 00:13:50.000]  以利亞就跟她說
[00:13:50.000 --> 00:13:53.000]  其實以利亞都很淋漓盡致
[00:13:53.000 --> 00:13:55.000]  很想吃東西
[00:13:55.000 --> 00:13:57.000]  不用怕
[00:13:57.000 --> 00:14:00.000]  你照你所說的去做吧
[00:14:00.000 --> 00:14:03.000]  只要先為我做一個小餅
[00:14:03.000 --> 00:14:05.000]  還是先做給我
[00:14:05.000 --> 00:14:07.000]  拿給我吧
[00:14:07.000 --> 00:14:10.000]  然後你再為你的兒子做餅
[00:14:10.000 --> 00:14:12.000]  我們有沒有覺得他很咄咄逼人
[00:14:12.000 --> 00:14:15.000]  嘩 上帝 為什麼你這樣
[00:14:15.000 --> 00:14:18.000]  以利亞 為什麼你這樣
[00:14:18.000 --> 00:14:21.000]  究竟你想怎樣
[00:14:21.000 --> 00:14:24.000]  但我想到這個時候
[00:14:24.000 --> 00:14:26.000]  我覺得很奇妙
[00:14:26.000 --> 00:14:28.000]  神又令我想起一些
[00:14:28.000 --> 00:14:32.000]  有關係的經歷
[00:14:32.000 --> 00:14:33.000]  我問問你們
[00:14:33.000 --> 00:14:36.000]  你們覺得像不像
[00:14:36.000 --> 00:14:38.000]  你們有沒有經歷過
[00:14:38.000 --> 00:14:40.000]  上帝要你傳福音給
[00:14:40.000 --> 00:14:44.000]  比較貧困基層的人
[00:14:44.000 --> 00:14:47.000]  你會鼓勵他做一些突破
[00:14:47.000 --> 00:14:50.000]  你會鼓勵他去經歷神
[00:14:50.000 --> 00:14:52.000]  要他放下一些東西
[00:14:52.000 --> 00:14:53.000]  有沒有試過
[00:14:53.000 --> 00:14:55.000]  但可能那些微信者覺得
[00:14:55.000 --> 00:14:57.000]  嘩 你為什麼還要
[00:14:57.000 --> 00:15:00.000]  拿我的時間 拿我的東西
[00:15:00.000 --> 00:15:03.000]  你是不是幫我
[00:15:03.000 --> 00:15:05.000]  但又很奇妙
[00:15:05.000 --> 00:15:07.000]  當那個人願意相信
[00:15:07.000 --> 00:15:09.000]  倚靠的時候
[00:15:09.000 --> 00:15:11.000]  他又會經歷到
[00:15:11.000 --> 00:15:13.000]  原來他願意經歷神的時候
[00:15:13.000 --> 00:15:15.000]  他又會經歷到上帝
[00:15:15.000 --> 00:15:18.000]  無微不至的看顧
[00:15:18.000 --> 00:15:20.000]  我們去做傳道人
[00:15:20.000 --> 00:15:22.000]  我們去做宣教士
[00:15:22.000 --> 00:15:25.000]  我們有一個責任義務
[00:15:25.000 --> 00:15:27.000]  和權利是什麼呢
[00:15:27.000 --> 00:15:29.000]  就是將工場裡的需要
[00:15:29.000 --> 00:15:31.000]  帶回來給各位
[00:15:31.000 --> 00:15:33.000]  但有時候我們都尷尬
[00:15:33.000 --> 00:15:35.000]  因為什麼呢
[00:15:35.000 --> 00:15:36.000]  有時候我們都知道
[00:15:36.000 --> 00:15:37.000]  可能我們在座
[00:15:37.000 --> 00:15:39.000]  有些弟兄姊妹都艱難
[00:15:39.000 --> 00:15:40.000]  可能有時候我們都知道
[00:15:40.000 --> 00:15:41.000]  在座的弟兄姊妹
[00:15:41.000 --> 00:15:43.000]  都不是很富裕
[00:15:43.000 --> 00:15:45.000]  但我們都要
[00:15:45.000 --> 00:15:47.000]  上帝給了感動我們
[00:15:47.000 --> 00:15:49.000]  我們就要說出來
[00:15:49.000 --> 00:15:50.000]  然後呼喚大家
[00:15:50.000 --> 00:15:52.000]  為我們一起祈禱
[00:15:52.000 --> 00:15:54.000]  你可以經濟上支持我們
[00:15:54.000 --> 00:15:55.000]  就支持我們吧
[00:15:55.000 --> 00:15:57.000]  還可以出人力
[00:15:57.000 --> 00:15:58.000]  一起去短孫
[00:15:58.000 --> 00:16:00.000]  一起去探訪那裡的人
[00:16:00.000 --> 00:16:02.000]  就更加好了
[00:16:02.000 --> 00:16:03.000]  是不是
[00:16:03.000 --> 00:16:04.000]  但有時候你說
[00:16:04.000 --> 00:16:06.000]  我們這個身份都有點尷尬
[00:16:06.000 --> 00:16:07.000]  好像以利亞一樣
[00:16:07.000 --> 00:16:09.000]  咀嚼咀嚼
[00:16:09.000 --> 00:16:12.000]  但上帝要我們經歷什麼呢
[00:16:12.000 --> 00:16:16.000]  為什麼以利亞可以這麼盡這麼咀嚼呢
[00:16:16.000 --> 00:16:19.000]  他背後有一個很重要的信念
[00:16:19.000 --> 00:16:21.000]  他是不是真的可以逢生呢
[00:16:21.000 --> 00:16:25.000]  有危是不是真的有機呢
[00:16:25.000 --> 00:16:30.000]  原來神的話很重要
[00:16:30.000 --> 00:16:31.000]  以利亞說
[00:16:31.000 --> 00:16:33.000]  因為耶和華以色列的神這樣說
[00:16:33.000 --> 00:16:35.000]  潭內的面必不容盡
[00:16:35.000 --> 00:16:38.000]  貧裡的油必不短缺
[00:16:38.000 --> 00:16:42.000]  直到耶和華洗雨降在地上的日子
[00:16:42.000 --> 00:16:47.000]  原來以利亞是因為背後這個重要的信念
[00:16:47.000 --> 00:16:49.000]  他相信神的供應
[00:16:49.000 --> 00:16:50.000]  相信神的話
[00:16:50.000 --> 00:16:52.000]  所以他就這樣去做
[00:16:52.000 --> 00:16:56.000]  他也將這個話傳遞給婦人聽
[00:16:56.000 --> 00:16:59.000]  十五節就看到婦人也是這樣
[00:16:59.000 --> 00:17:01.000]  憑信心信從
[00:17:01.000 --> 00:17:05.000]  婦人就照以利亞的話去做
[00:17:05.000 --> 00:17:08.000]  她和以利亞以及她家中的人
[00:17:08.000 --> 00:17:10.000]  是要許多日子
[00:17:10.000 --> 00:17:13.000]  潭內的面果然沒有用盡
[00:17:13.000 --> 00:17:16.000]  貧裡的油也不短缺
[00:17:16.000 --> 00:17:18.000]  正如耶和華說
[00:17:18.000 --> 00:17:21.000]  直以利亞所說的話
[00:17:21.000 --> 00:17:22.000]  神奇嗎
[00:17:22.000 --> 00:17:24.000]  很神奇
[00:17:24.000 --> 00:17:26.000]  所以有時我看到這些經文的時候
[00:17:26.000 --> 00:17:30.000]  想起有時我們也不容易走前線
[00:17:30.000 --> 00:17:32.000]  但原來我們也會經歷到
[00:17:32.000 --> 00:17:34.000]  將這個消息傳遞出去
[00:17:34.000 --> 00:17:36.000]  呼喚給其他人聽
[00:17:36.000 --> 00:17:38.000]  而其他人一起去聽
[00:17:38.000 --> 00:17:40.000]  一起去回應的時候
[00:17:40.000 --> 00:17:44.000]  就經歷到上帝的供應是很微妙
[00:17:44.000 --> 00:17:46.000]  是真的不會盡
[00:17:46.000 --> 00:17:48.000]  真的不會短缺
[00:17:48.000 --> 00:17:55.000]  我們看看經文裡有什麼不同的角色和元素
[00:17:55.000 --> 00:17:57.000]  有耶和華神
[00:17:57.000 --> 00:18:03.000]  我們在我們生命裡有沒有將神的話放在心裡
[00:18:03.000 --> 00:18:06.000]  有以利亞這個角色
[00:18:06.000 --> 00:18:08.000]  被神差派
[00:18:08.000 --> 00:18:10.000]  神去供養他
[00:18:10.000 --> 00:18:12.000]  用一些特別的方法
[00:18:12.000 --> 00:18:15.000]  而神的話也會臨到我們每一個信徒
[00:18:15.000 --> 00:18:17.000]  不只是昔日的先知
[00:18:17.000 --> 00:18:23.000]  神也讓我們人有不同的經歷
[00:18:23.000 --> 00:18:24.000]  有寡婦
[00:18:24.000 --> 00:18:25.000]  有家人
[00:18:25.000 --> 00:18:26.000]  兒子
[00:18:26.000 --> 00:18:29.000]  也有其他元素
[00:18:29.000 --> 00:18:31.000]  有柴米油鹽
[00:18:31.000 --> 00:18:32.000]  柴面油
[00:18:32.000 --> 00:18:33.000]  有家人
[00:18:33.000 --> 00:18:38.000]  起初我們見寡婦只提到她的兒子
[00:18:38.000 --> 00:18:42.000]  沒有留意到她有其他家人要供養
[00:18:42.000 --> 00:18:45.000]  但是因著以利亞去到他們的家
[00:18:45.000 --> 00:18:51.000]  原來上帝就是要藉以利亞去祝福寡婦的家庭
[00:18:51.000 --> 00:18:55.000]  為什麼要選擇寡婦的家庭呢?
[00:18:55.000 --> 00:18:58.000]  我去問這個問題
