
[00:00:00.000 --> 00:00:04.000]  請各位主人平安
[00:07:30.000 --> 00:07:33.000]  興有弟恭
[00:07:33.000 --> 00:07:36.000]  父母子女是很融合的
[00:07:36.000 --> 00:07:38.000]  大家的相處
[00:07:38.000 --> 00:07:40.000]  很開心的生活
[00:07:40.000 --> 00:07:42.000]  有談有講
[00:07:42.000 --> 00:07:43.000]  但是有規範
[00:07:43.000 --> 00:07:44.000]  有教育
[00:07:44.000 --> 00:07:46.000]  甚至有警戒
[00:07:46.000 --> 00:07:49.000]  你可以想像到
[00:07:49.000 --> 00:07:51.000]  保羅期望每一個家庭
[00:07:51.000 --> 00:07:53.000]  都是這樣來到
[00:07:53.000 --> 00:07:56.000]  在這樣的愛裡成長
[00:07:56.000 --> 00:07:58.000]  然後
[00:07:58.000 --> 00:07:59.000]  做奴隸的
[00:07:59.000 --> 00:08:01.000]  要用誠實的心
[00:08:01.000 --> 00:08:04.000]  去聽從你肉身的主人
[00:08:04.000 --> 00:08:07.000]  好像聽從基督一樣
[00:08:07.000 --> 00:08:10.000]  一個奴隸信了耶穌
[00:08:10.000 --> 00:08:12.000]  繼續做奴隸
[00:08:12.000 --> 00:08:15.000]  但是現在有一位主在天上
[00:08:15.000 --> 00:08:17.000]  不再看我是奴役
[00:08:17.000 --> 00:08:18.000]  是奴隸
[00:08:18.000 --> 00:08:20.000]  看我是他的兒女
[00:08:20.000 --> 00:08:22.000]  但是在地上
[00:08:22.000 --> 00:08:25.000]  仍然要用地上的責任身份
[00:08:25.000 --> 00:08:28.000]  來信服誠實的心
[00:08:28.000 --> 00:08:30.000]  來聽從肉身的主人
[00:08:30.000 --> 00:08:34.000]  好像聽從基督一樣
[00:08:34.000 --> 00:08:37.000]  做主人的
[00:08:37.000 --> 00:08:39.000]  你就要來到
[00:08:39.000 --> 00:08:43.000]  好像你自己服侍基督一樣
[00:08:43.000 --> 00:08:45.000]  不要虐待
[00:08:45.000 --> 00:08:48.000]  你想想那個倫理
[00:08:48.000 --> 00:08:51.000]  是多麼和諧合一
[00:08:51.000 --> 00:08:55.000]  保羅眼中的教會弟兄姊妹
[00:08:55.000 --> 00:08:58.000]  是如此的平凡
[00:08:58.000 --> 00:09:00.000]  是如此的服侍
[00:09:00.000 --> 00:09:03.000]  你留意一下圖片裡
[00:09:03.000 --> 00:09:06.000]  提了多少次在主類
[00:09:06.000 --> 00:09:10.000]  提了多少次照著主的教訓
[00:09:10.000 --> 00:09:12.000]  好像聽從基督
[00:09:12.000 --> 00:09:15.000]  要像基督的僕人
[00:09:15.000 --> 00:09:19.000]  從心靈裡進行神的旨意
[00:09:19.000 --> 00:09:22.000]  必按所行的
[00:09:22.000 --> 00:09:25.000]  得到主的賞賜
[00:09:25.000 --> 00:09:28.000]  主耶穌是不偏待人的
[00:09:28.000 --> 00:09:32.000]  這樣來建構一個新的群體
[00:09:32.000 --> 00:09:34.000]  這個群體
[00:09:34.000 --> 00:09:36.000]  就是可以為保羅
[00:09:36.000 --> 00:09:37.000]  守望
[00:09:37.000 --> 00:09:38.000]  禱告
[00:09:38.000 --> 00:09:41.000]  使他能夠更加領受
[00:09:41.000 --> 00:09:43.000]  神的福音奧秘
[00:09:43.000 --> 00:09:45.000]  講明白
[00:09:45.000 --> 00:09:47.000]  講明白很重要
[00:09:47.000 --> 00:09:50.000]  人家聽不明白你說什麼
[00:09:50.000 --> 00:09:52.000]  或者人家看見你的樣子
[00:09:52.000 --> 00:09:53.000]  也不想聽你說
[00:09:53.000 --> 00:09:56.000]  那就不是講明白了
[00:09:56.000 --> 00:09:58.000]  沒有溝通的機會
[00:09:58.000 --> 00:10:01.000]  看見你的樣子已經想走開了
[00:10:01.000 --> 00:10:04.000]  那不是真正的溝通
[00:10:04.000 --> 00:10:07.000]  保羅說他要有口才
[00:10:07.000 --> 00:10:09.000]  他要在不同的人當中
[00:10:09.000 --> 00:10:13.000]  講明白這個福音的奧秘
[00:10:13.000 --> 00:10:15.000]  講明聽得明
[00:10:15.000 --> 00:10:17.000]  自然就會相信
[00:10:17.000 --> 00:10:20.000]  因為聖靈可以藉著保羅的講解
[00:10:20.000 --> 00:10:22.000]  對方就會打開心靈
[00:10:22.000 --> 00:10:24.000]  相信主
[00:10:24.000 --> 00:10:26.000]  你說多麼重要
[00:10:26.000 --> 00:10:28.000]  但是弟兄姊妹
[00:10:28.000 --> 00:10:31.000]  保羅先告訴我們
[00:10:31.000 --> 00:10:34.000]  我們每一天的生活
[00:10:34.000 --> 00:10:38.000]  都是在這些範疇裡
[00:10:38.000 --> 00:10:42.000]  家裡如果是融洽相處
[00:10:42.000 --> 00:10:45.000]  家裡如果是父母子女
[00:10:45.000 --> 00:10:48.000]  是非常有愛
[00:10:48.000 --> 00:10:50.000]  有話題
[00:10:50.000 --> 00:10:52.000]  有溝通
[00:10:52.000 --> 00:10:54.000]  有相愛
[00:10:54.000 --> 00:10:57.000]  可以一起去吃自助餐
[00:10:57.000 --> 00:11:01.000]  可以一起去看電視
[00:11:01.000 --> 00:11:04.000]  可以一起在教會裡敬拜神
[00:11:04.000 --> 00:11:06.000]  昨晚我在晚堂講道
[00:11:06.000 --> 00:11:09.000]  兒子就在那裡領唱
[00:11:09.000 --> 00:11:11.000]  不是我編的
[00:11:11.000 --> 00:11:13.000]  應該是師班的編
[00:11:13.000 --> 00:11:15.000]  不關我的事
[00:11:15.000 --> 00:11:16.000]  兒子就說
[00:11:16.000 --> 00:11:19.000]  為什麼這麼巧又跟你一起同台呢
[00:11:19.000 --> 00:11:20.000]  侍奉呢
[00:11:20.000 --> 00:11:23.000]  是很美好的一件事
[00:11:23.000 --> 00:11:26.000]  大家一起服侍神
[00:11:26.000 --> 00:11:29.000]  大家一起很開心地
[00:11:29.000 --> 00:11:31.000]  在不同的場景
[00:11:31.000 --> 00:11:33.000]  弟兄姊妹
[00:11:33.000 --> 00:11:37.000]  你有沒有這樣的家庭工作倫理呢
[00:11:37.000 --> 00:11:41.000]  我們是不是有這樣的新群體
[00:11:41.000 --> 00:11:45.000]  來承載神的福音呢
[00:11:45.000 --> 00:11:49.000]  不要小看這樣的家庭倫理
[00:11:49.000 --> 00:11:51.000]  因為第二段聖經
[00:11:51.000 --> 00:11:53.000]  突然帶我們去看一個
[00:11:53.000 --> 00:11:57.000]  轟天動地的屬靈征戰
[00:11:57.000 --> 00:12:00.000]  去到一個有規劃
[00:12:00.000 --> 00:12:03.000]  有秩序的
[00:12:03.000 --> 00:12:05.000]  屬天的黑暗勢力
[00:12:05.000 --> 00:12:07.000]  要我們去面對
[00:12:07.000 --> 00:12:09.000]  我們從來沒有想過
[00:12:09.000 --> 00:12:10.000]  信了耶穌
[00:12:10.000 --> 00:12:13.000]  我們要面對這些魔鬼的戰爭
[00:12:13.000 --> 00:12:15.000]  保羅就帶我們去看
[00:12:15.000 --> 00:12:18.000]  這樣的天上的戰爭
[00:12:18.000 --> 00:12:21.000]  是阻礙我們建構福音
[00:12:21.000 --> 00:12:24.000]  和家庭生活
[00:12:24.000 --> 00:12:28.000]  我們可以去看一看後面的經文
[00:12:28.000 --> 00:12:30.000]  如果你想想
[00:12:30.000 --> 00:12:34.000]  一個家庭不和睦
[00:12:34.000 --> 00:12:36.000]  作為父母
[00:12:36.000 --> 00:12:39.000]  如果用當時羅馬帝國的
[00:12:39.000 --> 00:12:41.000]  作為父母的權柄
[00:12:41.000 --> 00:12:43.000]  那些無理
[00:12:43.000 --> 00:12:46.000]  虐待自己的兒女
[00:12:46.000 --> 00:12:49.000]  就可能會有這樣的例子
[00:12:49.000 --> 00:12:53.000]  大家知不知道這位叫遼國豪
[00:12:53.000 --> 00:12:56.000]  台灣一個很轟動的人
[00:12:56.000 --> 00:12:59.000]  在2010年的時候
[00:12:59.000 --> 00:13:03.000]  他公開向傳媒自首
[00:13:03.000 --> 00:13:08.000]  他要找當時的台灣議員
[00:13:08.000 --> 00:13:10.000]  一個立委
[00:13:10.000 --> 00:13:12.000]  指定要他來
[00:13:12.000 --> 00:13:14.000]  因為我只信任你
[00:13:14.000 --> 00:13:16.000]  要他去到一個地方
[00:13:16.000 --> 00:13:18.000]  來自首
[00:13:18.000 --> 00:13:20.000]  由他陪同
[00:13:20.000 --> 00:13:23.000]  去到台中的警署
[00:13:23.000 --> 00:13:25.000]  原來這個遼國豪
[00:13:25.000 --> 00:13:28.000]  是當時一個通緝犯
[00:13:28.000 --> 00:13:30.000]  是一個職業殺手
[00:13:30.000 --> 00:13:32.000]  完全殺人不眨眼
[00:13:32.000 --> 00:13:36.000]  但是他只是一個年輕人
[00:13:36.000 --> 00:13:39.000]  他第一句說話就是說
[00:13:39.000 --> 00:13:42.000]  台灣的教育害死我
[00:13:42.000 --> 00:13:45.000]  因為他的成長
[00:13:45.000 --> 00:13:47.000]  爸爸黑社會
[00:13:47.000 --> 00:13:50.000]  坐牢後來很早就死了
[00:13:50.000 --> 00:13:55.000]  自小就在這樣的破碎家庭長大
[00:13:55.000 --> 00:13:57.000]  他說他很深刻
[00:13:57.000 --> 00:13:59.000]  跟這個立委說
[00:13:59.000 --> 00:14:02.000]  我的小學
[00:14:02.000 --> 00:14:06.000]  很早就已經被老師放棄
[00:14:06.000 --> 00:14:11.000]  完全把他當透明看不到
[00:14:11.000 --> 00:14:14.000]  有什麼事情就賴他
[00:14:14.000 --> 00:14:17.000]  他就在這樣的成長裡面
[00:14:17.000 --> 00:14:19.000]  沒有父母
[00:14:19.000 --> 00:14:20.000]  沒有父親
[00:14:20.000 --> 00:14:23.000]  沒有父親的教導影子
[00:14:23.000 --> 00:14:26.000]  完全不知道什麼對錯
[00:14:26.000 --> 00:14:29.000]  很自然就被收納
[00:14:29.000 --> 00:14:32.000]  成為一個少年人
[00:14:32.000 --> 00:14:34.000]  16歲
[00:14:34.000 --> 00:14:36.000]  拿槍
[00:14:36.000 --> 00:14:39.000]  很鎮定的對一個黑社會的頭目
[00:14:39.000 --> 00:14:41.000]  近距離射殺
[00:14:41.000 --> 00:14:43.000]  職業殺手
[00:14:43.000 --> 00:14:46.000]  你回去查一查他的資料
[00:14:46.000 --> 00:14:49.000]  沒有了這些家庭規範
[00:14:49.000 --> 00:14:51.000]  一個很好的人
[00:14:51.000 --> 00:14:53.000]  可以變成一個壞人
[00:14:53.000 --> 00:14:56.000]  變成一個危害社會的人
[00:14:56.000 --> 00:14:58.000]  李家同教授
[00:14:58.000 --> 00:15:00.000]  台灣清華大學的教授
[00:15:00.000 --> 00:15:01.000]  很出名的
[00:15:01.000 --> 00:15:04.000]  評論這個廖國豪
[00:15:04.000 --> 00:15:07.000]  台灣的教育要思想
[00:15:07.000 --> 00:15:11.000]  我們拼命把人放進名校
[00:15:11.000 --> 00:15:12.000]  最好的學校
[00:15:12.000 --> 00:15:13.000]  拔尖
[00:15:13.000 --> 00:15:16.000]  對這些永遠在邊緣
[00:15:16.000 --> 00:15:18.000]  在家庭已經有困難的
[00:15:18.000 --> 00:15:21.000]  我們不能夠教育
[00:15:21.000 --> 00:15:23.000]  伸出援手
[00:15:23.000 --> 00:15:25.000]  對這些問題學生
[00:15:25.000 --> 00:15:27.000]  加以輔導
[00:15:27.000 --> 00:15:29.000]  用教育
[00:15:29.000 --> 00:15:31.000]  用警戒
[00:15:31.000 --> 00:15:34.000]  使他們能夠成長
[00:15:34.000 --> 00:15:37.000]  這是其中一個很典型的例子
[00:15:37.000 --> 00:15:39.000]  不過是由他的口
[00:15:39.000 --> 00:15:41.000]  去控訴台灣的教育
[00:15:41.000 --> 00:15:44.000]  這件事已經是2010年的時候
[00:15:44.000 --> 00:15:46.000]  這個廖國豪
[00:15:46.000 --> 00:15:48.000]  就是非常出名的
[00:15:48.000 --> 00:15:51.000]  其實他的樣子是很斯文的
[00:15:51.000 --> 00:15:54.000]  一點都不是殺人不眨眼的
[00:15:54.000 --> 00:15:56.000]  你可以想像
[00:15:56.000 --> 00:16:00.000]  他的心靈受到的損害
[00:16:00.000 --> 00:16:02.000]  感恩
[00:16:02.000 --> 00:16:04.000]  在普羅的眼中
[00:16:04.000 --> 00:16:07.000]  已不鎖的地方
[00:16:07.000 --> 00:16:10.000]  信了主耶穌是一個新群體
[00:16:10.000 --> 00:16:12.000]  開始要想想
[00:16:12.000 --> 00:16:13.000]  作為兒女的
[00:16:13.000 --> 00:16:16.000]  你要怎樣在主裡面聽從父母
[00:16:16.000 --> 00:16:20.000]  是大英許的誡命
[00:16:20.000 --> 00:16:22.000]  聽從
[00:16:22.000 --> 00:16:24.000]  信服
[00:16:24.000 --> 00:16:26.000]  原來在神的眼裡
[00:16:26.000 --> 00:16:28.000]  是蒙福的
[00:16:28.000 --> 00:16:29.000]  作為父母的
[00:16:29.000 --> 00:16:31.000]  又不可以濫用你的權
[00:16:31.000 --> 00:16:36.000]  不可以喜樂無常
[00:16:36.000 --> 00:16:39.000]  這樣的成長
[00:16:39.000 --> 00:16:42.000]  造就的是一個家庭
[00:16:42.000 --> 00:16:43.000]  一個家庭
[00:16:43.000 --> 00:16:45.000]  在教會裡面
[00:16:45.000 --> 00:16:48.000]  就會有很大的力量
[00:16:48.000 --> 00:16:53.000]  就會放重心思
[00:16:53.000 --> 00:16:57.000]  在神的國度的奧秘裡面
[00:16:57.000 --> 00:17:00.000]  我們進入了那個屬靈戰爭
[00:17:00.000 --> 00:17:01.000]  第二個段落
[00:17:01.000 --> 00:17:02.000]  告訴我們
[00:17:02.000 --> 00:17:07.000]  我們有一個很大的戰爭要面對
[00:17:07.000 --> 00:17:09.000]  中馬田牧師
[00:17:09.000 --> 00:17:11.000]  大家可能不太認識
[00:17:11.000 --> 00:17:12.000]  上個世紀
[00:17:12.000 --> 00:17:14.000]  50年代
[00:17:14.000 --> 00:17:15.000]  60年代
[00:17:15.000 --> 00:17:16.000]  英國
[00:17:16.000 --> 00:17:23.000]  威斯敏斯特大教堂的主任牧師
[00:17:23.000 --> 00:17:24.000]  在英國來說
[00:17:24.000 --> 00:17:29.000]  是最重要的一個教會
[00:17:29.000 --> 00:17:32.000]  他講了一句話
[00:17:32.000 --> 00:17:37.000]  教會非常值得憂慮
[00:17:37.000 --> 00:17:40.000]  我們關注很多事情
[00:17:40.000 --> 00:17:41.000]  唯一
[00:17:41.000 --> 00:17:43.000]  我們沒有關注的
[00:17:43.000 --> 00:17:46.000]  撒旦的存在
[00:17:46.000 --> 00:17:49.000]  撒旦對教會
[00:17:49.000 --> 00:17:52.000]  對人的影響
[00:17:52.000 --> 00:17:54.000]  告訴我們
[00:17:54.000 --> 00:17:59.000]  我們需要去裝備自己成為剛強的人
[00:17:59.000 --> 00:18:02.000]  來到這個磨難的日子
[00:18:02.000 --> 00:18:05.000]  我們要抵擋仇敵
[00:18:05.000 --> 00:18:07.000]  而且抵擋完之後
[00:18:07.000 --> 00:18:09.000]  保羅告訴我們
[00:18:09.000 --> 00:18:11.000]  我們要站穩
[00:18:11.000 --> 00:18:14.000]  穩定是很重要的
[00:18:14.000 --> 00:18:17.000]  教會的弟兄姊妹
[00:18:17.000 --> 00:18:19.000]  信主月來的
[00:18:19.000 --> 00:18:22.000]  你的屬靈生命是要穩定
[00:18:22.000 --> 00:18:25.000]  並且要站立得穩
[00:18:25.000 --> 00:18:27.000]  經過一切的爭戰
[00:18:27.000 --> 00:18:28.000]  不同的風波
[00:18:28.000 --> 00:18:30.000]  你也能夠站立得穩
[00:18:30.000 --> 00:18:34.000]  是保羅的要求
[00:18:34.000 --> 00:18:36.000]  難怪
[00:18:36.000 --> 00:18:39.000]  如果我們不認定魔鬼
[00:18:39.000 --> 00:18:41.000]  對神的工作
[00:18:41.000 --> 00:18:43.000]  攻擊的時候
[00:18:43.000 --> 00:18:45.000]  我們就很難
[00:18:45.000 --> 00:18:47.000]  在這些我們覺得
[00:18:47.000 --> 00:18:50.000]  初信班就應該學的東西
[00:18:50.000 --> 00:18:52.000]  去追求
[00:18:52.000 --> 00:18:55.000]  信主月來的就不需要了
[00:18:55.000 --> 00:18:57.000]  保羅提出了六件事
[00:18:57.000 --> 00:18:59.000]  去裝備我們
[00:18:59.000 --> 00:19:02.000]  面對這場屬靈戰爭
[00:19:02.000 --> 00:19:03.000]  而且是有規模
[00:19:03.000 --> 00:19:05.000]  有秩序的
[00:19:05.000 --> 00:19:08.000]  那個詭計
[00:19:08.000 --> 00:19:10.000]  所以真理
[00:19:10.000 --> 00:19:11.000]  公義
[00:19:11.000 --> 00:19:13.000]  福音
[00:19:13.000 --> 00:19:15.000]  信心
[00:19:15.000 --> 00:19:17.000]  救恩的頭盔
[00:19:17.000 --> 00:19:19.000]  神的道
[00:19:19.000 --> 00:19:22.000]  那種游刃有餘的運用
[00:19:22.000 --> 00:19:24.000]  是很重要的
[00:19:24.000 --> 00:19:27.000]  基督徒要裝備這些
[00:19:27.000 --> 00:19:31.000]  保羅看到一個在他身邊
[00:19:31.000 --> 00:19:33.000]  根據一些歷史說
[00:19:33.000 --> 00:19:36.000]  那些囚犯是要跟那個士兵
[00:19:36.000 --> 00:19:38.000]  綁在一起的
[00:19:38.000 --> 00:19:40.000]  不讓他走
[00:19:40.000 --> 00:19:43.000]  香港或者看電影都有
[00:19:43.000 --> 00:19:45.000]  手銬扣住
[00:19:45.000 --> 00:19:46.000]  不讓走
[00:19:46.000 --> 00:19:47.000]  一起回警署
[00:19:47.000 --> 00:19:48.000]  這個也不奇怪
[00:19:48.000 --> 00:19:50.000]  但在坐牢的時候
[00:19:50.000 --> 00:19:54.000]  那個囚犯跟那個士兵是綁在一起的
[00:19:54.000 --> 00:19:56.000]  所以保羅看到的士兵
[00:19:56.000 --> 00:19:59.000]  就令到他有一個屬靈的聯想
