
[00:00:00.000 --> 00:00:02.000]  (下集時間)
[00:05:14.360 --> 00:05:16.360]  (主持人:很坦白說)
[00:05:16.360 --> 00:05:19.360]  (主持人:回到教會裏面)
[00:05:19.360 --> 00:05:22.360]  (主持人:合一是一個老生常談的題目)
[00:05:22.360 --> 00:05:24.360]  (主持人:我今天跟大家說一段經文)
[00:05:24.360 --> 00:05:28.360]  (主持人:也是講合一裏面其中一段經常說的經文)
[00:05:28.360 --> 00:05:30.360]  (主持人:你不要期待有甚麼新的東西聽)
[00:05:30.360 --> 00:05:32.360]  (主持人:老生常談)
[00:05:32.360 --> 00:05:35.360]  (主持人:說就容易,但實際上是很難的)
[00:05:35.360 --> 00:05:36.360]  (主持人:實踐是很困難的)
[00:05:36.360 --> 00:05:38.360]  (主持人:在教會裏面不一樣)
[00:05:38.360 --> 00:05:42.360]  (主持人:我們經常說我們是一個愛的群體)
[00:05:42.360 --> 00:05:44.360]  (主持人:我們說我們要合一)
[00:05:44.360 --> 00:05:48.360]  (主持人:但大家苦心自問)
[00:05:48.360 --> 00:05:51.360]  (主持人:一起同工的時候)
[00:05:51.360 --> 00:05:54.360]  (主持人:一起侍奉的時候)
[00:05:54.360 --> 00:05:57.360]  (主持人:很多人想法不同的)
[00:05:57.360 --> 00:05:59.360]  (主持人:很難的)
[00:05:59.360 --> 00:06:03.360]  (主持人:有時很多是爭執的)
[00:06:03.360 --> 00:06:07.360]  (主持人:我們在職場上上班的時候)
[00:06:07.360 --> 00:06:11.360]  (主持人:大家不合就不工作,就辭工)
[00:06:11.360 --> 00:06:13.360]  (主持人:教會又怎樣呢)
[00:06:13.360 --> 00:06:15.360]  (主持人:有時也有的)
[00:06:15.360 --> 00:06:19.360]  (主持人:傳道人也是這樣,一起侍奉就轉工)
[00:06:19.360 --> 00:06:22.360]  (主持人:弟兄姊妹又怎樣呢)
[00:06:22.360 --> 00:06:25.360]  (主持人:我又不是這份工作,不是做傳道人)
[00:06:25.360 --> 00:06:27.360]  (主持人:一起去執事會也好)
[00:06:27.360 --> 00:06:29.360]  (主持人:大家弟兄姊妹一起侍奉也好)
[00:06:29.360 --> 00:06:32.360]  (主持人:很多不和的)
[00:06:32.360 --> 00:06:36.360]  (主持人:你不要告訴我你們沒有)
[00:06:36.360 --> 00:06:39.360]  (主持人:我這麼大個人也不相信)
[00:06:39.360 --> 00:06:41.360]  (主持人:每一道道都是一樣的)
[00:06:41.360 --> 00:06:44.360]  (主持人:因為這是人性的問題)
[00:06:44.360 --> 00:06:46.360]  (主持人:那怎麼辦呢)
[00:06:46.360 --> 00:06:49.360]  (主持人:有些人就離開教會,去其他教會)
[00:06:49.360 --> 00:06:52.360]  (主持人:不過全部教會都是這樣)
[00:06:52.360 --> 00:06:55.360]  (主持人:世界上有人的地方就有人的困難)
[00:06:55.360 --> 00:06:57.360]  (主持人:人際關係的問題)
[00:06:57.360 --> 00:06:59.360]  (主持人:所以我經常說)
[00:06:59.360 --> 00:07:02.360]  (主持人:今天這篇道理)
[00:07:02.360 --> 00:07:05.360]  (主持人:說是很容易的)
[00:07:05.360 --> 00:07:08.360]  (主持人:但說真的,實在是很難)
[00:07:08.360 --> 00:07:10.360]  (主持人:我自己一生中)
[00:07:10.360 --> 00:07:11.360]  (主持人:其中一個要學習的)
[00:07:11.360 --> 00:07:14.360]  (主持人:一個屬靈功課就是這個功課)
[00:07:14.360 --> 00:07:16.360]  (主持人:不斷要學習這個功課)
[00:07:16.360 --> 00:07:18.360]  (主持人:我有些)
[00:07:18.360 --> 00:07:20.360]  (主持人:現在也有陳學生在)
[00:07:20.360 --> 00:07:22.360]  (主持人:我跟很多陳學生說)
[00:07:22.360 --> 00:07:26.360]  (主持人:希臘文、希伯來文很難)
[00:07:26.360 --> 00:07:28.360]  (主持人:我教的教義很難)
[00:07:28.360 --> 00:07:30.360]  (主持人:最難學的功課)
[00:07:30.360 --> 00:07:32.360]  (主持人:其實是剛才的功課)
[00:07:32.360 --> 00:07:34.360]  (主持人:合一的功課)
[00:07:34.360 --> 00:07:39.360]  (主持人:今天我選擇了哥林多前書)
[00:07:39.360 --> 00:07:41.360]  (主持人:大家知道了)
[00:07:41.360 --> 00:07:44.360]  (主持人:為什麼要哥林多前書說這些)
[00:07:44.360 --> 00:07:46.360]  (主持人:因為哥林多教會本身就是)
[00:07:46.360 --> 00:07:48.360]  (主持人:一個分黨分派的教會)
[00:07:48.360 --> 00:07:50.360]  (主持人:哥林多教會其實就是代表了)
[00:07:50.360 --> 00:07:52.360]  (主持人:我們歷史歷代教會)
[00:07:52.360 --> 00:07:54.360]  (主持人:一般教會的問題)
[00:07:54.360 --> 00:07:55.360]  (主持人:其實它只不過是一個反映)
[00:07:55.360 --> 00:07:57.360]  (主持人:這是一個很普遍的問題)
[00:07:57.360 --> 00:07:59.360]  (主持人:他們有很多分黨分派)
[00:07:59.360 --> 00:08:02.360]  (主持人:不合一、很紛爭)
[00:08:02.360 --> 00:08:04.360]  (主持人:這是他們教會的問題)
[00:08:04.360 --> 00:08:07.360]  (主持人:當然不是只跟哥林多教會的問題)
[00:08:07.360 --> 00:08:09.360]  (主持人:也是我們宗教的問題)
[00:08:09.360 --> 00:08:11.360]  (主持人:甚至是社會的問題)
[00:08:11.360 --> 00:08:13.360]  (主持人:所以保羅特別)
[00:08:13.360 --> 00:08:15.360]  (主持人:可能問題會更嚴重)
[00:08:15.360 --> 00:08:17.360]  (主持人:很具體的)
[00:08:17.360 --> 00:08:18.360]  (主持人:保羅這封信)
[00:08:18.360 --> 00:08:20.360]  (主持人:其中一個要處理的就是)
[00:08:20.360 --> 00:08:22.360]  (主持人:這個紛爭的問題)
[00:08:24.360 --> 00:08:27.360]  (主持人:我今天選擇了)
[00:08:27.360 --> 00:08:30.360]  (主持人:哥林多前書十二章)
[00:08:30.360 --> 00:08:32.360]  (主持人:跟大家思想的問題)
[00:08:32.360 --> 00:08:34.360]  (主持人:我由第四節開始)
[00:08:34.360 --> 00:08:37.360]  (主持人:其實在這段經文的時候)
[00:08:37.360 --> 00:08:39.360]  (主持人:我稍為講講第一節、三節)
[00:08:39.360 --> 00:08:40.360]  (主持人:很重要的)
[00:08:40.360 --> 00:08:42.360]  (主持人:其實這段經文是講甚麼呢?)
[00:08:42.360 --> 00:08:46.360]  (主持人:是講一種屬靈的恩賜)
[00:08:46.360 --> 00:08:47.360]  (主持人:或者這樣說)
[00:08:47.360 --> 00:08:49.360]  (主持人:我剛才說這個課題)
[00:08:49.360 --> 00:08:51.360]  (主持人:你現在從一個講)
[00:08:51.360 --> 00:08:53.360]  (主持人:或者一個觀念上來說)
[00:08:53.360 --> 00:08:55.360]  (主持人:其實你聽過很多次)
[00:08:55.360 --> 00:08:57.360]  (主持人:困難就是實踐的問題)
[00:08:57.360 --> 00:08:59.360]  (主持人:實踐就牽涉到)
[00:08:59.360 --> 00:09:00.360]  (主持人:所謂的那種甚麼)
[00:09:00.360 --> 00:09:03.360]  (主持人:我們經常說的那種屬靈生命的操練問題)
[00:09:03.360 --> 00:09:05.360]  (主持人:靈修靈修的靈不是靈魂)
[00:09:05.360 --> 00:09:07.360]  (主持人:那個靈是性靈)
[00:09:07.360 --> 00:09:09.360]  (主持人:我們是不是屬於性靈)
[00:09:09.360 --> 00:09:12.360]  (主持人:我很坦白地跟大家說)
[00:09:12.360 --> 00:09:15.360]  (主持人:一個人的屬靈生命)
[00:09:15.360 --> 00:09:16.360]  (主持人:如果那個人)
[00:09:16.360 --> 00:09:19.360]  (主持人:經常跟別人有很多的爭執)
[00:09:19.360 --> 00:09:21.360]  (主持人:很難跟別人相處)
[00:09:21.360 --> 00:09:23.360]  (主持人:其實反映他屬靈生命的狀態)
[00:09:23.360 --> 00:09:25.360]  (主持人:如果將它再擴大一點)
[00:09:25.360 --> 00:09:26.360]  (主持人:一間教會)
[00:09:26.360 --> 00:09:28.360]  (主持人:如果你看到一間教會)
[00:09:28.360 --> 00:09:30.360]  (主持人:經常在裡面有很多)
[00:09:30.360 --> 00:09:31.360]  (主持人:好像那些教會)
[00:09:31.360 --> 00:09:32.360]  (主持人:分黨分派)
[00:09:32.360 --> 00:09:34.360]  (主持人:紛爭 撕裂)
[00:09:34.360 --> 00:09:36.360]  (主持人:某程度上就反映那間教會)
[00:09:36.360 --> 00:09:37.360]  (主持人:頂姐妹)
[00:09:37.360 --> 00:09:40.360]  (主持人:那個屬靈生命的狀態的問題)
[00:09:40.360 --> 00:09:43.360]  (主持人:我不知道你同不同意)
[00:09:43.360 --> 00:09:49.360]  (主持人:在家庭裡兩夫婦經常吵架)
[00:09:49.360 --> 00:09:51.360]  (主持人:這是什麼問題?)
[00:09:51.360 --> 00:09:53.360]  (主持人:是生命的問題)
[00:09:53.360 --> 00:09:57.360]  (主持人:講道理是重要的)
[00:09:57.360 --> 00:09:59.360]  (主持人:但去到實踐為什麼這麼難?)
[00:09:59.360 --> 00:10:01.360]  (主持人:因為去到生命就很複雜)
[00:10:01.360 --> 00:10:05.360]  (主持人:這是一個實踐 一個操練的問題)
[00:10:05.360 --> 00:10:10.360]  (主持人:所以第十二章第一節第三節講什麼?)
[00:10:10.360 --> 00:10:13.360]  (主持人:保羅對著那些教會的弟兄說)
[00:10:13.360 --> 00:10:15.360]  (主持人:你們以前是外邦人的時候)
[00:10:15.360 --> 00:10:19.360]  (主持人:隨時被軒轅受迷惑去服侍那些偶像)
[00:10:19.360 --> 00:10:22.360]  (主持人:你們知道的)
[00:10:22.360 --> 00:10:25.360]  (主持人:不過現在不同了 第三節)
[00:10:25.360 --> 00:10:27.360]  (主持人:我讀一本給大家聽)
[00:10:27.360 --> 00:10:29.360]  (主持人:保羅說:我告訴你們)
[00:10:29.360 --> 00:10:31.360]  (主持人:被神的靈 即是聖靈)
[00:10:31.360 --> 00:10:34.360]  (主持人:被聖靈感動的)
[00:10:34.360 --> 00:10:39.360]  (主持人:不會說耶穌是可奏助的)
[00:10:39.360 --> 00:10:41.360]  (主持人:被聖靈感動的人)
[00:10:41.360 --> 00:10:46.360]  (主持人:按著聖靈的教導去宣講)
[00:10:46.360 --> 00:10:48.360]  (主持人:跟別人說耶穌)
[00:10:48.360 --> 00:10:50.360]  (主持人:不會說耶穌是可以被奏助的)
[00:10:50.360 --> 00:10:52.360]  (主持人:不會去奏錯耶穌)
[00:10:52.360 --> 00:10:54.360]  (主持人:如果你信服聖靈的時候)
[00:10:54.360 --> 00:10:55.360]  (主持人:還有下一句)
[00:10:55.360 --> 00:10:57.360]  (主持人:如果不是被聖靈感動的)
[00:10:57.360 --> 00:10:59.360]  (主持人:也沒有能說耶穌是主)
[00:10:59.360 --> 00:11:02.360]  (主持人:聖靈 一個人按著聖靈的感動)
[00:11:02.360 --> 00:11:03.360]  (主持人:他屬於聖靈的)
[00:11:03.360 --> 00:11:05.360]  (主持人:於是他向別人見證耶穌)
[00:11:05.360 --> 00:11:07.360]  (主持人:向別人介紹耶穌的時候)
[00:11:07.360 --> 00:11:09.360]  (主持人:如果是被聖靈感動的人)
[00:11:09.360 --> 00:11:10.360]  (主持人:他一定會說出來)
[00:11:10.360 --> 00:11:12.360]  (主持人:耶穌是主)
[00:11:12.360 --> 00:11:15.360]  (主持人:這三節經文講了兩個道理)
[00:11:15.360 --> 00:11:17.360]  (主持人:第一 正在講)
[00:11:17.360 --> 00:11:22.360]  (主持人:聖靈和主耶穌之間的合一)
[00:11:22.360 --> 00:11:25.360]  (主持人:聖靈的工作)
[00:11:25.360 --> 00:11:27.360]  (主持人:聖靈在人的心裡的工作)
[00:11:27.360 --> 00:11:28.360]  (主持人:譬如我講道也好)
[00:11:28.360 --> 00:11:30.360]  (主持人:你去跟別人傳福音也好)
[00:11:30.360 --> 00:11:32.360]  (主持人:聖靈在裡面講工作)
[00:11:32.360 --> 00:11:34.360]  (主持人:以至我來見證一些事情的時候)
[00:11:34.360 --> 00:11:35.360]  (主持人:見證福音的時候)
[00:11:35.360 --> 00:11:36.360]  (主持人:見證主耶穌的時候)
[00:11:36.360 --> 00:11:39.360]  (主持人:如果我是信服聖靈的教導的時候)
[00:11:39.360 --> 00:11:43.360]  (主持人:我傳講是按照聖靈的感動去講的時候)
[00:11:43.360 --> 00:11:45.360]  (主持人:我一定是甚麼?)
[00:11:45.360 --> 00:11:47.360]  (主持人:承認耶穌是主的)
[00:11:47.360 --> 00:11:49.360]  (主持人:而聖靈就不會在我裡面講)
[00:11:49.360 --> 00:11:52.360]  (主持人:你講耶穌是賊)
[00:11:52.360 --> 00:11:54.360]  (主持人:耶穌是魔鬼)
[00:11:54.360 --> 00:11:56.360]  (主持人:不會這樣講的)
[00:11:56.360 --> 00:12:00.360]  (主持人:這裡講明聖靈和耶穌之間的那種配搭)
[00:12:00.360 --> 00:12:01.360]  (主持人:那種合一)
[00:12:01.360 --> 00:12:05.360]  (主持人:我經常跟弟兄姊妹和學生說)
[00:12:05.360 --> 00:12:07.360]  (主持人:聖靈是很特別的)
[00:12:07.360 --> 00:12:10.360]  (主持人:如果我用一個戲劇的比喻)
[00:12:10.360 --> 00:12:13.360]  (主持人:主角是甚麼?是耶穌)
[00:12:13.360 --> 00:12:16.360]  (主持人:聖靈就好像一些射燈)
[00:12:16.360 --> 00:12:18.360]  (主持人:有一點隱藏的)
[00:12:18.360 --> 00:12:19.360]  (主持人:你進去看話劇)
[00:12:19.360 --> 00:12:22.360]  (主持人:你不會一進去就看著那些射燈)
[00:12:22.360 --> 00:12:24.360]  (主持人:那些燈光)
[00:12:24.360 --> 00:12:26.360]  (主持人:你是看著主角)
[00:12:26.360 --> 00:12:28.360]  (主持人:耶穌基督來到這個世界上面)
[00:12:28.360 --> 00:12:29.360]  (主持人:祂就是主角)
[00:12:29.360 --> 00:12:31.360]  (主持人:而聖靈是配合祂的)
[00:12:31.360 --> 00:12:34.360]  (主持人:如果你在電視台做話劇)
[00:12:34.360 --> 00:12:38.360]  (主持人:沒有燈光射著主角的時候)
[00:12:38.360 --> 00:12:40.360]  (主持人:你看不到主角在演戲)
[00:12:40.360 --> 00:12:44.360]  (主持人:而聖靈就是一種這樣的配搭)
[00:12:44.360 --> 00:12:47.360]  (主持人:跟耶穌同供)
[00:12:47.360 --> 00:12:49.360]  (主持人:祂就指著)
[00:12:49.360 --> 00:12:52.360]  (主持人:那個是主角,耶穌是主)
[00:12:52.360 --> 00:12:54.360]  (主持人:弟兄姊妹看不看到)
[00:12:54.360 --> 00:12:56.360]  (主持人:一開播十二章第一節三節)
[00:12:56.360 --> 00:12:59.360]  (主持人:已經把這幅圖畫說出來了)
[00:12:59.360 --> 00:13:06.360]  (主持人:祂們是同供的,合一的)
[00:13:06.360 --> 00:13:09.360]  (主持人:我們上帝的生命就是這樣的生命)
[00:13:09.360 --> 00:13:11.360]  (主持人:我們說是一群屬於上帝)
[00:13:11.360 --> 00:13:13.360]  (主持人:我們是屬於聖靈的)
[00:13:13.360 --> 00:13:17.360]  (主持人:你知道耶穌是真理,是吧?)
[00:13:17.360 --> 00:13:19.360]  (主持人:耶穌說:我就是真理)
[00:13:19.360 --> 00:13:21.360]  (主持人:而聖靈是甚麼?)
[00:13:21.360 --> 00:13:23.360]  (主持人:真理的聖靈)
[00:13:23.360 --> 00:13:25.360]  (主持人:聖靈是甚麼?)
[00:13:25.360 --> 00:13:29.360]  (主持人:是幫助我們認識耶穌這個真理的靈)
[00:13:29.360 --> 00:13:31.360]  (主持人:就是這段說話的意思)
[00:13:31.360 --> 00:13:34.360]  (主持人:弟兄姊妹說到這裡的時候)
[00:13:34.360 --> 00:13:36.360]  (主持人:我想說其中一件事)
[00:13:36.360 --> 00:13:37.360]  (主持人:很多時候我發覺)
[00:13:37.360 --> 00:13:40.360]  (主持人:我們不說外面的世界,說教會)
[00:13:40.360 --> 00:13:42.360]  (主持人:教會裡面我們說都有紛爭)
[00:13:42.360 --> 00:13:45.360]  (主持人:甚至乎那時候)
[00:13:45.360 --> 00:13:47.360]  (主持人:例如之前我們)
[00:13:47.360 --> 00:13:49.360]  (主持人:大家在社會運動期間)
[00:13:49.360 --> 00:13:51.360]  (主持人:我們很多政見不同)
[00:13:51.360 --> 00:13:53.360]  (主持人:我們有撕裂)
[00:13:53.360 --> 00:13:55.360]  (主持人:很多的紛爭)
[00:13:55.360 --> 00:13:57.360]  (主持人:其中一個問題在哪裡?)
[00:13:57.360 --> 00:13:58.360]  (主持人:弟兄姊妹)
[00:13:58.360 --> 00:14:01.360]  (主持人:恕我坦白說)
[00:14:01.360 --> 00:14:02.360]  (主持人:大家一家人)
[00:14:02.360 --> 00:14:05.360]  (主持人:我發覺有不少基督徒)
[00:14:05.360 --> 00:14:08.360]  (主持人:有一個錯誤的理解)
[00:14:08.360 --> 00:14:10.360]  (主持人:以為自己所說的是真理)
[00:14:10.360 --> 00:14:13.360]  (主持人:然後)
[00:14:13.360 --> 00:14:15.360]  (主持人:跟他們看法不同的那些)
[00:14:15.360 --> 00:14:17.360]  (主持人:那個對方說的就是歪理)
[00:14:17.360 --> 00:14:19.360]  (主持人:我的才是真理)
[00:14:19.360 --> 00:14:20.360]  (主持人:你的才是歪理)
[00:14:20.360 --> 00:14:22.360]  (主持人:以為自己擁有真理)
[00:14:22.360 --> 00:14:24.360]  (主持人:弟兄姊妹,不要搞錯)
[00:14:24.360 --> 00:14:26.360]  (主持人:唯有耶穌才是真理)
[00:14:26.360 --> 00:14:30.360]  (主持人:而聖靈就是幫助我們認識真理的聖靈)
[00:14:30.360 --> 00:14:32.360]  (主持人:你和我不是真理)
[00:14:32.360 --> 00:14:35.360]  (主持人:甚至你和我不可以說我們擁有真理)
[00:14:35.360 --> 00:14:37.360]  (主持人:我記得)
[00:14:37.360 --> 00:14:39.360]  (主持人:好幾年前)
[00:14:39.360 --> 00:14:41.360]  (主持人:我去了一間教會)
[00:14:41.360 --> 00:14:42.360]  (主持人:那間教會不是很大間)
[00:14:42.360 --> 00:14:43.360]  (主持人:小小一間的教會)
[00:14:43.360 --> 00:14:45.360]  (主持人:差不多一年時間)
[00:14:45.360 --> 00:14:46.360]  (主持人:我每一年都去港島)
[00:14:46.360 --> 00:14:48.360]  (主持人:我記得有一次我去港島)
[00:14:48.360 --> 00:14:49.360]  (主持人:不是第一次去港島)
[00:14:49.360 --> 00:14:51.360]  (主持人:那次去港島很多年)
[00:14:51.360 --> 00:14:52.360]  (主持人:我去港島講甚麼呢)
[00:14:52.360 --> 00:14:55.360]  (主持人:當然是講聖經)
[00:14:55.360 --> 00:14:57.360]  (主持人:我講關懷貧窮人)
[00:14:57.360 --> 00:14:59.360]  (主持人:完了之後)
[00:14:59.360 --> 00:15:02.360]  (主持人:有一位教會的領袖)
[00:15:02.360 --> 00:15:03.360]  (主持人:他很客氣地跟我說)
[00:15:03.360 --> 00:15:06.360]  (主持人:趙先生,你剛才講的不是福音)
