
[00:00:00.000 --> 00:00:01.400]  請使每一主裡面平安
[00:03:55.460 --> 00:04:00.260]  比有丈夫的人的兒女更加多
[00:04:00.260 --> 00:04:04.860]  相信不是真的照字面來講述
[00:04:04.860 --> 00:04:07.360]  因為是在講整個民族
[00:04:07.360 --> 00:04:08.760]  所以
[00:04:08.760 --> 00:04:12.860]  神看自己是以色列人的丈夫
[00:04:12.860 --> 00:04:17.760]  被遺棄就是他們被神懲罰
[00:04:17.760 --> 00:04:20.560]  甚至要被擄到巴比倫
[00:04:20.560 --> 00:04:21.460]  但是
[00:04:21.460 --> 00:04:23.960]  祝福和安慰就是
[00:04:23.960 --> 00:04:25.260]  下面這裏
[00:04:25.260 --> 00:04:29.160]  要擴張你的將惡之地
[00:04:29.160 --> 00:04:30.460]  擴張
[00:04:30.460 --> 00:04:34.760]  本來是一種這樣的荒涼
[00:04:34.760 --> 00:04:36.260]  古代
[00:04:36.260 --> 00:04:37.560]  婦人
[00:04:37.560 --> 00:04:38.860]  結了婚
[00:04:38.860 --> 00:04:42.360]  生不了孩子是大事
[00:04:42.360 --> 00:04:44.860]  今天我們要鼓勵人們生
[00:04:44.860 --> 00:04:47.060]  但是舊約古代的時候
[00:04:47.060 --> 00:04:48.660]  生不了孩子
[00:04:48.660 --> 00:04:50.060]  是某程度上
[00:04:50.060 --> 00:04:52.860]  與神的咒詛拉上關係的
[00:04:52.860 --> 00:04:54.760]  記得是古代
[00:04:54.760 --> 00:04:57.060]  你可以想像得到
[00:04:57.060 --> 00:05:01.760]  聖經往往是用他們能夠明白的處境
[00:05:01.760 --> 00:05:04.860]  他們的時空
[00:05:04.860 --> 00:05:06.960]  來講述因典
[00:05:06.960 --> 00:05:08.960]  在這樣的荒涼下
[00:05:08.960 --> 00:05:11.060]  神現在的工作
[00:05:11.060 --> 00:05:13.560]  那個應許還沒有兌現
[00:05:13.560 --> 00:05:15.760]  但是他們現在已經感受到
[00:05:15.760 --> 00:05:20.660]  他們自己活在荒涼的咒詛下的時候
[00:05:20.660 --> 00:05:21.660]  應該怎樣呢?
[00:05:21.660 --> 00:05:22.960]  但是神的話語
[00:05:22.960 --> 00:05:26.560]  就比兌現的處境
[00:05:26.560 --> 00:05:28.260]  要他們擴張
[00:05:28.260 --> 00:05:29.960]  準備擴張
[00:05:29.960 --> 00:05:33.460]  準備你們要向左向右
[00:05:33.460 --> 00:05:38.160]  開展你們的將惡
[00:05:38.160 --> 00:05:41.060]  意味著這個民族
[00:05:41.060 --> 00:05:43.560]  經過神的懲罰之後
[00:05:43.560 --> 00:05:47.060]  是會帶來一個很大的復興的
[00:05:47.060 --> 00:05:49.460]  如果回到我們個人
[00:05:49.460 --> 00:05:50.760]  又會怎樣呢?
[00:05:50.760 --> 00:05:52.860]  在荒涼裡面
[00:05:52.860 --> 00:05:54.260]  神呼召
[00:05:54.260 --> 00:05:57.060]  不生養
[00:05:57.060 --> 00:05:59.960]  對應我們現代
[00:05:59.960 --> 00:06:02.360]  我們在什麼處境呢?
[00:06:02.360 --> 00:06:03.760]  你說我都沒有結婚
[00:06:03.760 --> 00:06:04.760]  我是男士
[00:06:04.760 --> 00:06:05.960]  生什麼呢?
[00:06:05.960 --> 00:06:08.060]  暗瘡有時候會
[00:06:08.060 --> 00:06:09.260]  那怎樣呢?
[00:06:09.260 --> 00:06:10.960]  怎樣對應那些經民呢?
[00:06:10.960 --> 00:06:13.660]  相信那個擴張又是怎樣呢?
[00:06:13.660 --> 00:06:16.160]  相信在這樣的所謂的荒涼
[00:06:16.160 --> 00:06:17.260]  現代版
[00:06:17.260 --> 00:06:19.460]  我想我們在我們的生活
[00:06:19.460 --> 00:06:20.860]  我們的壓力
[00:06:20.860 --> 00:06:24.160]  我們面對工作的那種掙扎
[00:06:24.160 --> 00:06:26.960]  我家裡就有一個現省的
[00:06:26.960 --> 00:06:30.260]  因為他上班都要用一個半
[00:06:30.260 --> 00:06:32.660]  一個小時零九個字
[00:06:32.660 --> 00:06:34.860]  才從家裡出門口
[00:06:34.860 --> 00:06:37.360]  去到九龍塘上班
[00:06:37.360 --> 00:06:40.160]  其實已經很舒服了
[00:06:40.160 --> 00:06:41.360]  比起我們以前
[00:06:41.360 --> 00:06:42.160]  但是呢
[00:06:42.160 --> 00:06:44.460]  他都覺得很辛苦
[00:06:44.460 --> 00:06:47.160]  每天只是上班的車程
[00:06:47.160 --> 00:06:48.860]  要一個小時九個字
[00:06:48.860 --> 00:06:51.460]  接著很密集的工作
[00:06:51.460 --> 00:06:53.160]  就已經很辛苦了
[00:06:53.160 --> 00:06:54.360]  下班呢
[00:06:54.360 --> 00:06:55.360]  也是一樣
[00:06:55.360 --> 00:06:56.860]  回到元朗之後
[00:06:56.860 --> 00:06:58.760]  再要坐巴士
[00:06:58.760 --> 00:06:59.860]  那個K66呢
[00:06:59.860 --> 00:07:01.260]  也是爆棚的
[00:07:01.260 --> 00:07:03.260]  只是從元朗
[00:07:03.260 --> 00:07:05.460]  由朗平邨
[00:07:05.460 --> 00:07:07.860]  回到大堂
[00:07:07.860 --> 00:07:10.460]  都要差不多九個字
[00:07:10.460 --> 00:07:11.860]  因為站站停
[00:07:11.860 --> 00:07:12.660]  教育路呢
[00:07:12.660 --> 00:07:14.160]  只是教育路那條馬路
[00:07:14.160 --> 00:07:15.760]  都停你半個小時的
[00:07:15.760 --> 00:07:17.160]  你可以想象
[00:07:17.160 --> 00:07:18.760]  我想我們每個人
[00:07:18.760 --> 00:07:20.960]  每天形形異異
[00:07:20.960 --> 00:07:22.960]  有時候可能你真的感覺自己
[00:07:22.960 --> 00:07:24.460]  好像一個荒島
[00:07:24.460 --> 00:07:27.560]  好像一個很荒涼的人
[00:07:27.560 --> 00:07:29.560]  我嘗試用一個例子
[00:07:29.560 --> 00:07:31.960]  今天是大雄大子的
[00:07:31.960 --> 00:07:34.260]  奧斯卡的影帝
[00:07:34.260 --> 00:07:37.060]  但是原來他有一段相當長的時間
[00:07:37.060 --> 00:07:38.360]  左至古來
[00:07:38.360 --> 00:07:40.960]  他的事業停滯得很厲害
[00:07:40.960 --> 00:07:43.760]  他不斷去試鏡
[00:07:43.760 --> 00:07:46.360]  去不同的導演試鏡
[00:07:46.360 --> 00:07:48.160]  他渾身解數
[00:07:48.160 --> 00:07:50.760]  展現他的演出才華
[00:07:50.760 --> 00:07:52.160]  但是每一次
[00:07:52.160 --> 00:07:53.260]  沒有回音
[00:07:53.260 --> 00:07:54.760]  是說很多次
[00:07:54.760 --> 00:07:55.760]  沒有回音
[00:07:55.760 --> 00:07:57.460]  後來呢
[00:07:57.460 --> 00:07:59.460]  他就有一個反省
[00:07:59.760 --> 00:08:02.660]  他說他不再用自己的角度
[00:08:02.660 --> 00:08:05.360]  去看那個角色
[00:08:05.360 --> 00:08:06.660]  而應該就是
[00:08:06.660 --> 00:08:08.160]  到底那個導演
[00:08:08.160 --> 00:08:11.060]  要求這個角色是怎樣呢
[00:08:11.060 --> 00:08:14.960]  他這次嘗試用導演的角度
[00:08:14.960 --> 00:08:16.660]  去看那個角色
[00:08:16.660 --> 00:08:19.860]  不是盡量表現自己怎樣有才華
[00:08:19.860 --> 00:08:21.560]  怎樣出眾
[00:08:21.560 --> 00:08:23.460]  去演出那個角色
[00:08:23.460 --> 00:08:25.360]  而是那個劇本
[00:08:25.360 --> 00:08:27.560]  到底那個導演想要求
[00:08:27.560 --> 00:08:29.260]  什麼樣的演員呢
[00:08:29.260 --> 00:08:31.860]  他從那個角度去看的時候
[00:08:31.860 --> 00:08:33.460]  整個局面
[00:08:33.460 --> 00:08:34.760]  他的事業
[00:08:34.760 --> 00:08:36.260]  就從那裡開始
[00:08:36.260 --> 00:08:38.260]  好像一個零的突破
[00:08:38.260 --> 00:08:41.760]  開始他越演越多角色
[00:08:41.760 --> 00:08:43.960]  自然就更多好的劇本
[00:08:43.960 --> 00:08:45.560]  送到他的面前
[00:08:45.560 --> 00:08:48.260]  就造就了我們所認識到的
[00:08:48.260 --> 00:08:50.060]  左至古來
[00:08:50.060 --> 00:08:53.260]  很多電影都是很拒絕人口的
[00:08:53.260 --> 00:08:54.460]  但是
[00:08:54.460 --> 00:08:57.360]  原來在他事業很低潮的時候
[00:08:57.360 --> 00:08:59.960]  他往往從自身去看
[00:08:59.960 --> 00:09:02.660]  以至他雖然很有演技
[00:09:02.660 --> 00:09:08.160]  但不是對導演認為的那個角色的那個度身訂做
[00:09:08.160 --> 00:09:10.460]  跟我們有沒有什麼特別的關係呢
[00:09:10.460 --> 00:09:13.460]  我們會埋葬在我們自己的方良
[00:09:13.460 --> 00:09:15.460]  在我們自己的缺乏
[00:09:15.460 --> 00:09:18.160]  在我們自己的那種空虛裡面
[00:09:18.160 --> 00:09:20.660]  我們不懂得去擴張呢
[00:09:20.660 --> 00:09:23.260]  神的應許
[00:09:23.260 --> 00:09:25.460]  是不是一直都好像不對焉
[00:09:25.460 --> 00:09:28.260]  往往是不是我們不斷在我們裡面
[00:09:28.260 --> 00:09:30.560]  去找我們自己的才華
[00:09:30.560 --> 00:09:32.860]  我們自己的那個角色
[00:09:32.860 --> 00:09:34.160]  而忘記了呢
[00:09:34.160 --> 00:09:35.860]  其實神期望
[00:09:35.860 --> 00:09:37.360]  他的應許就是
[00:09:37.360 --> 00:09:39.060]  刑罰已經過去了
[00:09:39.060 --> 00:09:41.560]  你現在要擴張你的地圖了
[00:09:41.560 --> 00:09:42.760]  以色列人
[00:09:42.760 --> 00:09:44.760]  我們個人的方良
[00:09:44.760 --> 00:09:47.160]  有什麼可以令我們擴張呢
[00:09:47.160 --> 00:09:53.960]  有什麼大家仍然停留在你自己那種兜兜轉轉的裡面
[00:09:53.960 --> 00:09:55.360]  而你忘記了呢
[00:09:55.360 --> 00:09:58.460]  神的同在因典
[00:09:58.460 --> 00:10:00.060]  因為我們還沒講下去
[00:10:00.060 --> 00:10:02.560]  其實每一節都互有相關的
[00:10:02.560 --> 00:10:07.160]  因為講到第九節到第十節的時候
[00:10:07.160 --> 00:10:09.360]  神最後一次肯定就是
[00:10:09.360 --> 00:10:10.560]  他的應許
[00:10:10.560 --> 00:10:14.260]  好像羅亞的彩虹之約
[00:10:14.260 --> 00:10:16.460]  永遠不會改變
[00:10:16.460 --> 00:10:19.660]  正如羅亞的洪水
[00:10:19.660 --> 00:10:21.660]  那你可以想象得到
[00:10:21.660 --> 00:10:23.560]  如果頂姐妹
[00:10:23.560 --> 00:10:26.460]  你在你現在自己的事業
[00:10:26.460 --> 00:10:29.460]  在你自己現在的感情世界
[00:10:29.460 --> 00:10:33.660]  在你自己個人的一些自身的問題
[00:10:33.660 --> 00:10:36.360]  還是在一種這樣的方良呢
[00:10:36.360 --> 00:10:37.860]  每個人都不同的
[00:10:37.860 --> 00:10:41.460]  每個人都有自己的方良
[00:10:41.460 --> 00:10:44.460]  但是如果你繼續在這種方良感裡面
[00:10:44.460 --> 00:10:46.560]  看不到有神的應許
[00:10:46.560 --> 00:10:49.060]  我們是神兒女
[00:10:49.060 --> 00:10:51.260]  我們是有十字架
[00:10:51.260 --> 00:10:55.460]  成為我們很大的信主
[00:10:55.460 --> 00:10:57.760]  以及倚靠主的力量
[00:10:57.760 --> 00:11:00.260]  是五十三章之後的
[00:11:00.260 --> 00:11:03.660]  「理者不懷孕不生養」的
[00:11:03.660 --> 00:11:05.260]  要生養眾多
[00:11:05.260 --> 00:11:07.660]  是來自五十三章
[00:11:07.660 --> 00:11:11.060]  這一首獨人受苦的詩歌
[00:11:11.060 --> 00:11:14.660]  這樣開始的神的安慰
[00:11:14.660 --> 00:11:16.660]  以及神的應許
[00:11:16.660 --> 00:11:17.860]  第二方面
[00:11:17.860 --> 00:11:19.760]  剛才提到的就是收攜
[00:11:19.760 --> 00:11:21.260]  要除去
[00:11:21.260 --> 00:11:24.660]  恢復我們尊貴的身份
[00:11:24.660 --> 00:11:28.660]  就是神現在要他們除去他們的收攜
[00:11:28.660 --> 00:11:30.060]  經文是這樣說的
[00:11:30.060 --> 00:11:35.160]  「不要懼怕,因你必不至蒙羞,不要抱攜」
[00:11:35.160 --> 00:11:37.060]  這些相關的詞語
[00:11:37.060 --> 00:11:39.960]  蒙羞、抱攜、受辱
[00:11:39.960 --> 00:11:41.860]  因你必不至受辱
[00:11:41.860 --> 00:11:45.460]  你必忘記年輕時候的收攜
[00:11:45.460 --> 00:11:48.260]  不再記得守寡的恥辱
[00:11:48.260 --> 00:11:50.860]  這些話出現了五次了
[00:11:50.860 --> 00:11:56.360]  「因為做你的事你的丈夫,萬君之耶和華是他的命」
[00:11:56.360 --> 00:11:57.760]  這樣的比喻
[00:11:57.760 --> 00:12:00.260]  猶太人就是辛苦
[00:12:00.260 --> 00:12:02.360]  但是被離棄的
[00:12:02.360 --> 00:12:06.260]  因為在荷西亞書的概念
[00:12:06.260 --> 00:12:09.460]  就是他們對神不忠不貞
[00:12:09.460 --> 00:12:11.760]  就是拜偶像、離棄神
[00:12:11.760 --> 00:12:16.260]  所以神就要離棄這個婦人
[00:12:16.260 --> 00:12:17.560]  就是休了她
[00:12:17.560 --> 00:12:21.260]  但是現在在五十四章的處境
[00:12:21.260 --> 00:12:24.460]  神就說我現在要重新收納你
[00:12:24.460 --> 00:12:27.260]  所以你年輕時候的恥辱
[00:12:27.260 --> 00:12:29.060]  就是被神的懲罰
[00:12:29.060 --> 00:12:31.660]  現在可以恢復這個身份了
[00:12:31.660 --> 00:12:35.860]  「但我要以永遠的慈愛憐憫你」
[00:12:35.860 --> 00:12:40.260]  「這是耶和華你的救贖主說的」
[00:12:40.260 --> 00:12:42.860]  耶和華已經足夠那個身份了
[00:12:42.860 --> 00:12:45.760]  再加上耶和華救贖主
[00:12:45.760 --> 00:12:47.560]  就更加肯定
[00:12:47.560 --> 00:12:49.560]  神現在是用救恩
[00:12:49.560 --> 00:12:52.860]  將他們挽回這份祝福
[00:12:52.860 --> 00:12:54.360]  羞恥
[00:12:54.360 --> 00:12:56.360]  年輕時的羞恥
[00:12:56.360 --> 00:12:58.060]  跟大家看一個人物
[00:12:58.060 --> 00:13:00.360]  都挺好笑的
[00:13:00.360 --> 00:13:02.060]  這位年輕人
[00:13:02.060 --> 00:13:03.960]  經過無數的挫敗
[00:13:03.960 --> 00:13:05.660]  這個年輕人
[00:13:05.660 --> 00:13:06.960]  他畢業的時候
[00:13:06.960 --> 00:13:08.960]  原來他高考考了三次
[00:13:08.960 --> 00:13:11.460]  兩次都是很低分的
[00:13:11.460 --> 00:13:16.460]  第三次勉強進了杭州的師範大學
[00:13:16.460 --> 00:13:19.460]  出來就想著教書了
[00:13:19.460 --> 00:13:21.460]  輾轉出來
[00:13:21.460 --> 00:13:22.960]  還沒教書之前
[00:13:22.960 --> 00:13:24.960]  他就應徵一些工作
[00:13:24.960 --> 00:13:27.460]  他應徵KFC
[00:13:27.460 --> 00:13:30.960]  有24個人申請那個工作
[00:13:30.960 --> 00:13:33.960]  有23個人被取錄
[00:13:33.960 --> 00:13:36.460]  他就是唯一一個不被取錄
[00:13:36.460 --> 00:13:38.460]  接著他考警察
[00:13:38.460 --> 00:13:40.460]  五個警察
[00:13:40.460 --> 00:13:42.460]  請了四個
[00:13:42.460 --> 00:13:44.460]  但是呢
[00:13:44.460 --> 00:13:46.460]  講明了為什麼不請他
[00:13:46.460 --> 00:13:48.460]  因為你的樣子太醜陋了
[00:13:48.460 --> 00:13:50.460]  太突出了
[00:13:50.460 --> 00:13:51.460]  如果你是警察
[00:13:51.460 --> 00:13:52.460]  所有人都知道
[00:13:52.460 --> 00:13:54.460]  就不會找你了
[00:13:54.460 --> 00:13:56.460]  又是落選了
[00:13:56.460 --> 00:13:57.460]  輾轉呢
[00:13:57.460 --> 00:14:01.460]  他就是這樣經過了不斷的挫敗
[00:14:01.460 --> 00:14:03.460]  你可以想像得到
[00:14:03.460 --> 00:14:04.460]  今天的馬雲
[00:14:04.460 --> 00:14:06.460]  是一個真是
[00:14:06.460 --> 00:14:08.460]  大家都明白認識的一個
[00:14:08.460 --> 00:14:10.460]  很出色的人
[00:14:10.460 --> 00:14:12.460]  但是原來他經過無數的挫敗
[00:14:12.460 --> 00:14:15.460]  不過他提到他自己回想這些挫敗
[00:14:15.460 --> 00:14:18.460]  他說挫敗只不過是起點
[00:14:18.460 --> 00:14:20.460]  不是結果
[00:14:20.460 --> 00:14:22.460]  挫敗令他更加知道
[00:14:22.460 --> 00:14:24.460]  我下一次一定會成功
[00:14:24.460 --> 00:14:26.460]  世間其實這樣的人
[00:14:26.460 --> 00:14:28.460]  是少之又少的
[00:14:28.460 --> 00:14:29.460]  經過挫敗
[00:14:29.460 --> 00:14:31.460]  其實可以是內捲
[00:14:31.460 --> 00:14:33.460]  可以是很奮勢疾逐
[00:14:33.460 --> 00:14:35.460]  可以是很放棄自己的
[00:14:35.460 --> 00:14:38.460]  更多的人可能根本不會能夠重新起來
[00:14:38.460 --> 00:14:39.460]  不過
[00:14:39.460 --> 00:14:41.460]  好像這樣開玩笑
[00:14:41.460 --> 00:14:43.460]  這個人這樣能夠重新起來
[00:14:43.460 --> 00:14:44.460]  但其實
[00:14:44.460 --> 00:14:47.460]  在神的真正的應許裡面
[00:14:47.460 --> 00:14:49.460]  不斷叫我們
[00:14:49.460 --> 00:14:51.460]  你感受到的恥辱
[00:14:51.460 --> 00:14:53.460]  那個羞愧
[00:14:53.460 --> 00:14:56.460]  神說現在我要用新的身份
[00:14:56.460 --> 00:14:58.460]  來去裝飾你
[00:14:58.460 --> 00:15:00.460]  這個十一節後
[00:15:00.460 --> 00:15:01.460]  就不行了
[00:15:01.460 --> 00:15:03.460]  要用彩色的石頭
[00:15:03.460 --> 00:15:06.460]  來去裝飾
[00:15:06.460 --> 00:15:09.460]  這樣的一個安慰和應許
[00:15:09.460 --> 00:15:11.460]  這裡告訴我們
[00:15:11.460 --> 00:15:12.460]  神兒女
[00:15:12.460 --> 00:15:17.460]  如果現在是在一個刑罰裡面
[00:15:17.460 --> 00:15:22.460]  刑罰背後都是愛和管教
[00:15:22.460 --> 00:15:26.460]  都是一份要使我們靈命成長
[00:15:26.460 --> 00:15:31.460]  更加認識神恩典的一個人
[00:15:31.460 --> 00:15:34.460]  所以神就在這段經文
[00:15:34.460 --> 00:15:36.460]  第四到第八節
[00:15:36.460 --> 00:15:38.460]  就是安慰他們
[00:15:38.460 --> 00:15:40.460]  在羞愧裡面
[00:15:40.460 --> 00:15:42.460]  要除去這個羞愧
[00:15:42.460 --> 00:15:46.460]  恢復你自己在神面前的身份
[00:15:46.460 --> 00:15:48.460]  除去羞愧
[00:15:48.460 --> 00:15:50.460]  不是一種阿Q精神
[00:15:50.460 --> 00:15:52.460]  而是真的相信
[00:15:52.460 --> 00:15:55.460]  神有祂的安排
[00:15:55.460 --> 00:15:57.460]  在我們人生不同的際遇
[00:15:57.460 --> 00:16:00.460]  使我們能夠更加感受到
[00:16:00.460 --> 00:16:04.460]  我們是神兒女身份的尊貴
[00:16:04.460 --> 00:16:05.460]  最後
[00:16:05.460 --> 00:16:08.460]  動盪裡面的一個不動搖的藥
[00:16:08.460 --> 00:16:11.460]  剛才第九到十節大家已經讀了
[00:16:11.460 --> 00:16:15.460]  這事好像我們在羅亞的洪水
[00:16:15.460 --> 00:16:17.460]  神自己親自說
[00:16:17.460 --> 00:16:20.460]  所以真的有洪水滅世
[00:16:20.460 --> 00:16:23.460]  因為二次教書都肯定這件事
[00:16:23.460 --> 00:16:25.460]  我怎樣起誓
[00:16:25.460 --> 00:16:28.460]  不再使羅亞的洪水
[00:16:28.460 --> 00:16:30.460]  淹沒全地
[00:16:30.460 --> 00:16:32.460]  也照樣起誓
[00:16:32.460 --> 00:16:34.460]  不再向你發怒
[00:16:34.460 --> 00:16:36.460]  而且不會再斥責你
[00:16:36.460 --> 00:16:37.460]  大山
[00:16:37.460 --> 00:16:38.460]  這就是第十節
[00:16:38.460 --> 00:16:39.460]  可以挪開
[00:16:39.460 --> 00:16:41.460]  小山可以遷移
[00:16:41.460 --> 00:16:43.460]  但是我的慈愛
[00:16:43.460 --> 00:16:45.460]  必定不會離開你
[00:16:45.460 --> 00:16:47.460]  我平安的藥
[00:16:47.460 --> 00:16:48.460]  是平安的藥
[00:16:48.460 --> 00:16:50.460]  都不會遷移
[00:16:50.460 --> 00:16:53.460]  這是連文裡的耶和華說的
[00:16:53.460 --> 00:16:54.460]  各位
[00:16:54.460 --> 00:16:57.460]  這裡是一個很重要的應許
[00:16:57.460 --> 00:16:59.460]  神給我們立的這個永約
[00:16:59.460 --> 00:17:01.460]  是永遠不改變
[00:17:01.460 --> 00:17:02.460]  就是祂的慈愛
[00:17:02.460 --> 00:17:04.460]  對於我們每一個人
[00:17:04.460 --> 00:17:05.460]  羅亞的洪水
[00:17:05.460 --> 00:17:08.460]  只剩下八個人在世界
[00:17:08.460 --> 00:17:11.460]  全部其他都死了
[00:17:11.460 --> 00:17:14.460]  完全滅絕
[00:17:14.460 --> 00:17:16.460]  但是神的應許
[00:17:16.460 --> 00:17:18.460]  當你看到彩虹的時候
[00:17:18.460 --> 00:17:21.460]  你要紀念神的憐憫
[00:17:21.460 --> 00:17:25.460]  神不會改變的平安的永約
