
[00:00:00.000 --> 00:00:06.000]  各位女士早安
[00:01:34.000 --> 00:01:36.000]  因為神祢先愛我們
[00:01:36.000 --> 00:01:39.000]  我求聖靈在我們當中運行
[00:01:39.000 --> 00:01:41.000]  叫我們明白聖經真理
[00:01:41.000 --> 00:01:43.000]  我們祈禱交托
[00:01:43.000 --> 00:01:44.000]  奉主名求
[00:01:44.000 --> 00:01:45.000]  阿門
[00:01:45.000 --> 00:01:48.000]  我很多時候來的時候
[00:01:48.000 --> 00:01:51.000]  我看到有些弟兄姊妹
[00:01:51.000 --> 00:01:53.000]  他們很努力的去按PowerPoint
[00:01:53.000 --> 00:01:54.000]  我呢就很烏龍
[00:01:54.000 --> 00:01:56.000]  我在試PowerPoint的時候
[00:01:56.000 --> 00:01:57.000]  按不到按不到
[00:01:57.000 --> 00:01:58.000]  其實我自己很烏龍
[00:01:58.000 --> 00:02:00.000]  都還沒有按安制
[00:02:00.000 --> 00:02:02.000]  所以弄得大家有一點緊張
[00:02:02.000 --> 00:02:05.000]  所以很欣賞大家的服侍
[00:02:05.000 --> 00:02:07.000]  今天我選了一個主題
[00:02:07.000 --> 00:02:09.000]  就是認識聖靈
[00:02:09.000 --> 00:02:11.000]  我們有時候在我們的成長
[00:02:11.000 --> 00:02:14.000]  其實我在宣道會都幾十年了
[00:02:14.000 --> 00:02:16.000]  有時候我們會
[00:02:16.000 --> 00:02:18.000]  很認識聖靈
[00:02:18.000 --> 00:02:20.000]  或者不是很認識聖靈
[00:02:20.000 --> 00:02:22.000]  我們不認識聖靈
[00:02:22.000 --> 00:02:24.000]  所以有時候會提聖靈
[00:02:24.000 --> 00:02:27.000]  但有時候我們又見到一些教會
[00:02:27.000 --> 00:02:29.000]  太高舉聖靈
[00:02:29.000 --> 00:02:31.000]  忽略耶穌基督
[00:02:31.000 --> 00:02:33.000]  我們怎樣從聖經裏面
[00:02:33.000 --> 00:02:34.000]  取以平衡
[00:02:34.000 --> 00:02:36.000]  究竟神是怎樣提聖靈
[00:02:36.000 --> 00:02:38.000]  教我們怎樣去知道
[00:02:38.000 --> 00:02:43.000]  我今天就去分享認識聖靈
[00:02:43.000 --> 00:02:47.000]  使徒信經我本來想和大家讀
[00:02:47.000 --> 00:02:48.000]  但原來你們很好
[00:02:48.000 --> 00:02:51.000]  程序表那裏也一起讀了
[00:02:51.000 --> 00:02:53.000]  在使徒信經那裏
[00:02:53.000 --> 00:02:54.000]  其實是有提到
[00:02:54.000 --> 00:02:56.000]  聖父、聖子、聖靈
[00:02:56.000 --> 00:02:59.000]  而聖靈是因聖靈感應
[00:02:59.000 --> 00:03:00.000]  耶穌基督是
[00:03:00.000 --> 00:03:01.000]  我們信聖靈
[00:03:01.000 --> 00:03:04.000]  我們信聖兒宮之教會
[00:03:04.000 --> 00:03:06.000]  我們信聖徒相通
[00:03:06.000 --> 00:03:09.000]  所以在使徒信經那裏
[00:03:09.000 --> 00:03:11.000]  是有提及聖靈的
[00:03:11.000 --> 00:03:15.000]  在宣道會的信仰
[00:03:15.000 --> 00:03:19.000]  可能魯木斯教你們的洗禮班
[00:03:19.000 --> 00:03:23.000]  一定是有教宣道會的信仰
[00:03:23.000 --> 00:03:25.000]  第一條
[00:03:25.000 --> 00:03:27.000]  可否讀一次給我聽
[00:03:27.000 --> 00:03:28.000]  預備請
[00:03:28.000 --> 00:03:30.000]  信神是無瑕
[00:03:30.000 --> 00:03:32.000]  完全唯一真神
[00:03:32.000 --> 00:03:34.000]  聖父、聖子、聖靈
[00:03:34.000 --> 00:03:36.000]  三而為一
[00:03:36.000 --> 00:03:38.000]  同位同權
[00:03:38.000 --> 00:03:39.000]  同榮
[00:03:39.000 --> 00:03:41.000]  永世無疆
[00:03:41.000 --> 00:03:43.000]  講第一條信令
[00:03:43.000 --> 00:03:45.000]  我們所信的
[00:03:45.000 --> 00:03:47.000]  聖父、聖子、聖靈
[00:03:47.000 --> 00:03:49.000]  三而為一的神
[00:03:49.000 --> 00:03:51.000]  祂是同位同權
[00:03:51.000 --> 00:03:53.000]  同榮同尊
[00:03:53.000 --> 00:03:54.000]  換句話說
[00:03:54.000 --> 00:03:55.000]  我們尊榮聖父
[00:03:55.000 --> 00:03:58.000]  我們要尊榮聖子
[00:03:58.000 --> 00:03:59.000]  與此同時
[00:03:59.000 --> 00:04:01.000]  我們要尊榮聖靈
[00:04:01.000 --> 00:04:03.000]  不要偏心
[00:04:03.000 --> 00:04:04.000]  不要偏心
[00:04:04.000 --> 00:04:05.000]  我們要
[00:04:05.000 --> 00:04:07.000]  因為他們是同位同權
[00:04:07.000 --> 00:04:08.000]  同榮
[00:04:08.000 --> 00:04:09.000]  我們要尊榮
[00:04:09.000 --> 00:04:11.000]  三位一體的真神
[00:04:12.000 --> 00:04:14.000]  第三條
[00:04:14.000 --> 00:04:16.000]  宣道會的信仰
[00:04:16.000 --> 00:04:17.000]  都講聖靈
[00:04:17.000 --> 00:04:19.000]  可否讀一次
[00:04:19.000 --> 00:04:20.000]  預備請
[00:04:20.000 --> 00:04:23.000]  信聖靈是三一神的第三位
[00:04:23.000 --> 00:04:26.000]  受耶穌基督的差遣
[00:04:26.000 --> 00:04:30.000]  而居於信徒心中為保衛師
[00:04:30.000 --> 00:04:33.000]  領導信徒進入真理
[00:04:33.000 --> 00:04:35.000]  使世人為罪
[00:04:35.000 --> 00:04:36.000]  為義
[00:04:36.000 --> 00:04:37.000]  為審判
[00:04:37.000 --> 00:04:39.000]  自己責備自己
[00:04:39.000 --> 00:04:42.000]  第三條信條
[00:04:42.000 --> 00:04:44.000]  講到聖靈會帶動我們
[00:04:44.000 --> 00:04:45.000]  為罪
[00:04:45.000 --> 00:04:46.000]  為義
[00:04:46.000 --> 00:04:47.000]  為審判自己
[00:04:47.000 --> 00:04:48.000]  責備自己
[00:04:48.000 --> 00:04:50.000]  所以我們都很明白
[00:04:50.000 --> 00:04:51.000]  聖靈的工作
[00:04:51.000 --> 00:04:52.000]  我早來的時候
[00:04:52.000 --> 00:04:55.000]  與師母聊天
[00:04:55.000 --> 00:04:57.000]  原來她22日要講報道會
[00:04:57.000 --> 00:04:59.000]  我今天下午都要講報道會
[00:04:59.000 --> 00:05:01.000]  其實講報道會
[00:05:01.000 --> 00:05:02.000]  我們都要依靠聖靈
[00:05:02.000 --> 00:05:05.000]  因為聖靈是使世人為罪
[00:05:05.000 --> 00:05:06.000]  為義
[00:05:06.000 --> 00:05:07.000]  為審判自己
[00:05:07.000 --> 00:05:08.000]  責備自己
[00:05:08.000 --> 00:05:09.000]  我們都做不到什麼
[00:05:09.000 --> 00:05:11.000]  是聖靈工作
[00:05:11.000 --> 00:05:14.000]  我很想透過約翰福音
[00:05:14.000 --> 00:05:17.000]  剛才主席也跟我們讀過經文
[00:05:17.000 --> 00:05:20.000]  我們親自對約翰福音
[00:05:20.000 --> 00:05:21.000]  有些講述
[00:05:21.000 --> 00:05:23.000]  和認識聖靈
[00:05:23.000 --> 00:05:25.000]  約翰福音十四章
[00:05:25.000 --> 00:05:26.000]  講到真理的聖靈
[00:05:26.000 --> 00:05:28.000]  與我們同在
[00:05:28.000 --> 00:05:31.000]  讓我們明白聖經真理
[00:05:31.000 --> 00:05:32.000]  稍後我會詳細講解
[00:05:32.000 --> 00:05:34.000]  現在我只是跳過
[00:05:34.000 --> 00:05:35.000]  約翰福音十五章
[00:05:35.000 --> 00:05:38.000]  真理的聖靈來到這個世界
[00:05:38.000 --> 00:05:40.000]  與我們同在
[00:05:40.000 --> 00:05:42.000]  他是保衛師
[00:05:42.000 --> 00:05:45.000]  約翰福音十六章
[00:05:45.000 --> 00:05:48.000]  講到保衛師來到的工作和功能
[00:05:48.000 --> 00:05:51.000]  剛才很感謝我們陳學山主席
[00:05:51.000 --> 00:05:53.000]  已經跟我們讀了一次
[00:05:53.000 --> 00:05:57.000]  我第一很想講
[00:05:57.000 --> 00:05:59.000]  聖靈是有位格的
[00:05:59.000 --> 00:06:03.000]  什麼叫有位格呢
[00:06:03.000 --> 00:06:07.000]  是有意志、有反應、有行動、有感情
[00:06:07.000 --> 00:06:10.000]  剛才主席帶我們唱歌時
[00:06:10.000 --> 00:06:11.000]  是否有感情
[00:06:11.000 --> 00:06:14.000]  人是有感情、有行動、有反應的
[00:06:14.000 --> 00:06:16.000]  我們有意志
[00:06:16.000 --> 00:06:17.000]  聽到也要有意志
[00:06:17.000 --> 00:06:19.000]  否則我們會睡覺
[00:06:19.000 --> 00:06:21.000]  我們要鬥智去聽到
[00:06:21.000 --> 00:06:22.000]  有意志
[00:06:22.000 --> 00:06:23.000]  我們有反應
[00:06:23.000 --> 00:06:24.000]  人有反應
[00:06:24.000 --> 00:06:25.000]  聖靈也是這樣
[00:06:25.000 --> 00:06:28.000]  而聖靈不是單一種能力
[00:06:28.000 --> 00:06:29.000]  可能我們說
[00:06:29.000 --> 00:06:35.000]  聖靈是一種能力
[00:06:35.000 --> 00:06:36.000]  我們求能力
[00:06:36.000 --> 00:06:38.000]  不單單是能力
[00:06:38.000 --> 00:06:41.000]  有時我們形容聖靈是如火或風
[00:06:41.000 --> 00:06:44.000]  其實聖靈也是有位格的
[00:06:44.000 --> 00:06:47.000]  好像聖父、聖子、聖靈一樣
[00:06:47.000 --> 00:06:49.000]  聖靈有位格
[00:06:49.000 --> 00:06:51.000]  即是祂會聽話
[00:06:51.000 --> 00:06:53.000]  所以祈禱祂會聽到
[00:06:53.000 --> 00:06:57.000]  你這麼激情去唱詩歌
[00:06:57.000 --> 00:06:58.000]  祂會聽到
[00:06:58.000 --> 00:07:00.000]  祂會說話
[00:07:00.000 --> 00:07:01.000]  祂會作見證
[00:07:01.000 --> 00:07:04.000]  又叫人去馴服基督
[00:07:04.000 --> 00:07:06.000]  聖靈又會榮耀基督
[00:07:06.000 --> 00:07:08.000]  會帶領和命令
[00:07:08.000 --> 00:07:09.000]  命令我們
[00:07:09.000 --> 00:07:11.000]  禁止我們做一些事情
[00:07:11.000 --> 00:07:14.000]  是給予人的幫助
[00:07:14.000 --> 00:07:16.000]  所以原來聖靈有位格
[00:07:16.000 --> 00:07:18.000]  意思是很有畫面
[00:07:18.000 --> 00:07:21.000]  聖靈不是一個死物
[00:07:21.000 --> 00:07:23.000]  雖然我們聖靈是看不到
[00:07:23.000 --> 00:07:25.000]  耶和華從舊約裏面
[00:07:25.000 --> 00:07:28.000]  你會看到如何帶領以色列人出埃及
[00:07:28.000 --> 00:07:31.000]  繪形繪聲很多神蹟奇事
[00:07:31.000 --> 00:07:33.000]  耶穌基督降世到城域
[00:07:33.000 --> 00:07:35.000]  祂是醫治人
[00:07:35.000 --> 00:07:38.000]  好像是人性化一點
[00:07:38.000 --> 00:07:39.000]  知道一些事情
[00:07:39.000 --> 00:07:42.000]  但其實聖靈也有祂的位格
[00:07:42.000 --> 00:07:45.000]  祂也有祂的位格
[00:07:45.000 --> 00:07:46.000]  我們要了解
[00:07:46.000 --> 00:07:48.000]  聖經例子裏面
[00:07:48.000 --> 00:07:50.000]  聖靈有什麼工作呢
[00:07:50.000 --> 00:07:51.000]  大家很熟悉的
[00:07:51.000 --> 00:07:53.000]  馬太方28章19節
[00:07:53.000 --> 00:07:56.000]  奉聖父聖子聖靈的命
[00:07:56.000 --> 00:07:58.000]  給他們施洗
[00:07:58.000 --> 00:08:02.000]  以及在伊弗所書4章30節
[00:08:02.000 --> 00:08:04.000]  你不要叫聖靈擔憂
[00:08:04.000 --> 00:08:06.000]  各位弟兄姊妹
[00:08:06.000 --> 00:08:08.000]  其實你的子女犯錯
[00:08:08.000 --> 00:08:09.000]  你會擔憂
[00:08:09.000 --> 00:08:10.000]  你的子女不生性
[00:08:10.000 --> 00:08:11.000]  你會擔憂
[00:08:11.000 --> 00:08:13.000]  聖靈一樣
[00:08:13.000 --> 00:08:15.000]  如果我們做錯事
[00:08:15.000 --> 00:08:16.000]  不生性
[00:08:16.000 --> 00:08:17.000]  聖靈也會擔憂
[00:08:17.000 --> 00:08:19.000]  我們不可以褻瀆聖靈
[00:08:19.000 --> 00:08:21.000]  不可以褻瀆聖靈
[00:08:22.000 --> 00:08:25.000]  我怕你們有阻礙
[00:08:25.000 --> 00:08:29.000]  不要褻瀆聖靈
[00:08:29.000 --> 00:08:30.000]  大家知不知道
[00:08:30.000 --> 00:08:32.000]  《四郎傳》第五章
[00:08:32.000 --> 00:08:33.000]  有一對夫婦
[00:08:33.000 --> 00:08:35.000]  他們也很奸詐
[00:08:35.000 --> 00:08:37.000]  就是阿娜莉亞和薩菲拉
[00:08:37.000 --> 00:08:38.000]  他們兩個奸詐
[00:08:38.000 --> 00:08:39.000]  買了田產
[00:08:39.000 --> 00:08:41.000]  又說已經買了
[00:08:41.000 --> 00:08:43.000]  其實那些錢奉獻了
[00:08:43.000 --> 00:08:44.000]  其實他們不是
[00:08:44.000 --> 00:08:46.000]  他們騙聖靈
[00:08:46.000 --> 00:08:48.000]  我們不可以消滅聖靈的感動
[00:08:48.000 --> 00:08:50.000]  聖靈有沒有感動你呢
[00:08:50.000 --> 00:08:52.000]  譬如唱詩歌的時候
[00:08:52.000 --> 00:08:54.000]  古舊十教很感動
[00:08:54.000 --> 00:08:56.000]  因為耶穌基督釘在十字架上
[00:08:56.000 --> 00:08:57.000]  我們很感動
[00:08:57.000 --> 00:08:59.000]  我們不要消滅聖靈的感動
[00:08:59.000 --> 00:09:01.000]  或者聖靈今天提醒你
[00:09:01.000 --> 00:09:03.000]  其實你今天得罪人了
[00:09:03.000 --> 00:09:06.000]  你應該向人道歉
[00:09:06.000 --> 00:09:08.000]  聖靈也會經常感動我們
[00:09:08.000 --> 00:09:10.000]  你要在意
[00:09:10.000 --> 00:09:11.000]  當你相信耶穌
[00:09:11.000 --> 00:09:12.000]  聖靈住在我們裏
[00:09:12.000 --> 00:09:14.000]  祂會感動我們
[00:09:17.000 --> 00:09:20.000]  如果我們洩漫聖靈
[00:09:20.000 --> 00:09:22.000]  我們不可以輕慢聖靈
[00:09:22.000 --> 00:09:24.000]  聖靈會禁止一些事情
[00:09:24.000 --> 00:09:26.000]  大家記得在《賜堂傳》
[00:09:26.000 --> 00:09:28.000]  阿保羅他們一班人
[00:09:28.000 --> 00:09:30.000]  宗教團隊
[00:09:30.000 --> 00:09:32.000]  本來想去亞細亞
[00:09:32.000 --> 00:09:34.000]  後來被聖靈阻止
[00:09:34.000 --> 00:09:36.000]  他們去了馬其頓
[00:09:36.000 --> 00:09:38.000]  聖靈會引導我們
[00:09:38.000 --> 00:09:40.000]  聖靈用說不出來的嘆息
[00:09:40.000 --> 00:09:41.000]  為我們祈禱
[00:09:41.000 --> 00:09:42.000]  各位姐妹你們有沒有試過
[00:09:42.000 --> 00:09:43.000]  憂傷到程度
[00:09:43.000 --> 00:09:45.000]  都不想祈禱
[00:09:45.000 --> 00:09:47.000]  有壓力到
[00:09:47.000 --> 00:09:49.000]  但又不能祈禱
[00:09:49.000 --> 00:09:51.000]  但聖經告訴我們
[00:09:51.000 --> 00:09:52.000]  聖靈用說不出來的嘆息
[00:09:52.000 --> 00:09:53.000]  為我們祈禱
[00:09:53.000 --> 00:09:55.000]  真是很叮噹
[00:09:55.000 --> 00:09:57.000]  聖靈會帶著肥理
[00:09:57.000 --> 00:09:59.000]  去傳福音
[00:09:59.000 --> 00:10:01.000]  在《賜堂傳》第八章
[00:10:01.000 --> 00:10:02.000]  聖靈會帶著肥理
[00:10:02.000 --> 00:10:04.000]  去安提阿伯
[00:10:04.000 --> 00:10:05.000]  即是太監那裏
[00:10:05.000 --> 00:10:06.000]  跟他說福音
[00:10:06.000 --> 00:10:07.000]  去帶順主
[00:10:07.000 --> 00:10:09.000]  這個太監也是管錢財
[00:10:09.000 --> 00:10:10.000]  很威風
[00:10:10.000 --> 00:10:11.000]  我們要留意
[00:10:11.000 --> 00:10:13.000]  聖靈有很多工作
[00:10:13.000 --> 00:10:15.000]  你能否感應到
[00:10:15.000 --> 00:10:16.000]  聖靈在你裏面
[00:10:16.000 --> 00:10:17.000]  做什麼工作
[00:10:17.000 --> 00:10:18.000]  我相信你們能感應到
[00:10:18.000 --> 00:10:20.000]  因為我們都是基督徒
[00:10:20.000 --> 00:10:22.000]  大家知道疫情
[00:10:22.000 --> 00:10:24.000]  其實在這三年裏
[00:10:24.000 --> 00:10:25.000]  我們都好似很困難
[00:10:25.000 --> 00:10:26.000]  帶人去信耶穌
[00:10:26.000 --> 00:10:27.000]  不過在疫情裏
[00:10:27.000 --> 00:10:29.000]  我都帶了很多人去信耶穌
[00:10:29.000 --> 00:10:31.000]  其中一個是神感動我
[00:10:31.000 --> 00:10:33.000]  向我舅父
[00:10:33.000 --> 00:10:34.000]  帶他去信耶穌
[00:10:34.000 --> 00:10:36.000]  我舅父都是帶我
[00:10:36.000 --> 00:10:37.000]  幾年左右
[00:10:37.000 --> 00:10:38.000]  六十幾歲
[00:10:38.000 --> 00:10:40.000]  話說在前年
[00:10:40.000 --> 00:10:42.000]  他患了胃癌
[00:10:42.000 --> 00:10:44.000]  大家知道胃癌
[00:10:44.000 --> 00:10:46.000]  要整個胃割了
[00:10:46.000 --> 00:10:47.000]  所以他吃東西
[00:10:47.000 --> 00:10:48.000]  做完手術之後
[00:10:48.000 --> 00:10:50.000]  都幾大劑
[00:10:50.000 --> 00:10:52.000]  腸很辛苦
[00:10:52.000 --> 00:10:53.000]  吃東西
[00:10:53.000 --> 00:10:55.000]  我有時都探望他
[00:10:55.000 --> 00:10:56.000]  跟他說福音
[00:10:56.000 --> 00:10:57.000]  不過出院之後
[00:10:57.000 --> 00:10:58.000]  有一次很精靈
[00:10:58.000 --> 00:10:59.000]  跟我喝茶
[00:10:59.000 --> 00:11:00.000]  他跟我說
[00:11:00.000 --> 00:11:01.000]  秀賢
[00:11:01.000 --> 00:11:03.000]  你以後不要再跟我說耶穌
[00:11:03.000 --> 00:11:05.000]  一盆冷水潑過來
[00:11:05.000 --> 00:11:08.000]  有些吃檸檬的感覺
[00:11:08.000 --> 00:11:10.000]  我就放下了這件事
[00:11:10.000 --> 00:11:11.000]  過了兩三個月之後
[00:11:11.000 --> 00:11:13.000]  我舅母打給我
[00:11:13.000 --> 00:11:14.000]  她說
[00:11:14.000 --> 00:11:16.000]  舅父有點不適
[00:11:16.000 --> 00:11:18.000]  我問她為何有點不適
[00:11:18.000 --> 00:11:19.000]  她說應該醫生說
[00:11:19.000 --> 00:11:20.000]  他今天快要死了
[00:11:20.000 --> 00:11:22.000]  我問她快要死了
[00:11:22.000 --> 00:11:23.000]  大家知道疫情
[00:11:23.000 --> 00:11:24.000]  有不同的時段
[00:11:24.000 --> 00:11:26.000]  有不同的情況
[00:11:26.000 --> 00:11:27.000]  剛剛那個時段
[00:11:27.000 --> 00:11:28.000]  醫院很緊張
[00:11:28.000 --> 00:11:30.000]  不讓我們去探望
[00:11:30.000 --> 00:11:32.000]  讓一兩個家人去探望
[00:11:32.000 --> 00:11:33.000]  很緊張
[00:11:33.000 --> 00:11:34.000]  大家知道
[00:11:34.000 --> 00:11:35.000]  那個時段就很緊張
[00:11:35.000 --> 00:11:37.000]  我跟舅母說
[00:11:37.000 --> 00:11:39.000]  舅母就跟我說
[00:11:39.000 --> 00:11:41.000]  如果舅父死了
[00:11:41.000 --> 00:11:43.000]  我就在天堂見不到他
[00:11:43.000 --> 00:11:44.000]  我跟她說
[00:11:44.000 --> 00:11:46.000]  舅母你上教會的嗎
[00:11:46.000 --> 00:11:48.000]  我這麼多年都沒聽過你上教會
[00:11:48.000 --> 00:11:49.000]  但無論如何
[00:11:49.000 --> 00:11:52.000]  既然你都想他跟你一起上天堂
[00:11:52.000 --> 00:11:53.000]  拜託你
[00:11:53.000 --> 00:11:55.000]  只有你去醫院探望他
[00:11:55.000 --> 00:11:57.000]  你可不可以跟他說
[00:11:57.000 --> 00:11:58.000]  帶他去耶穌
[00:11:58.000 --> 00:11:59.000]  我舅母就說
[00:11:59.000 --> 00:12:00.000]  我不懂得帶人去耶穌
[00:12:00.000 --> 00:12:05.000]  我就WhatsApp那個決志內文給他
[00:12:05.000 --> 00:12:06.000]  我說你行了
[00:12:06.000 --> 00:12:07.000]  拜託你
[00:12:07.000 --> 00:12:08.000]  你進去醫院的時候
[00:12:08.000 --> 00:12:10.000]  我照樣叫他跟你
[00:12:10.000 --> 00:12:11.000]  如果他相信耶穌
[00:12:11.000 --> 00:12:15.000]  聖靈都不斷帶動這件事
[00:12:15.000 --> 00:12:16.000]  誰知道
[00:12:16.000 --> 00:12:17.000]  我都衝去醫院探望他
[00:12:17.000 --> 00:12:19.000]  因為醫生說不行
[00:12:19.000 --> 00:12:21.000]  去到走廊
[00:12:21.000 --> 00:12:24.000]  我的表哥表弟表妹都在走廊
[00:12:24.000 --> 00:12:26.000]  他們很哀傷
[00:12:26.000 --> 00:12:28.000]  因為大家知道疫情
[00:12:28.000 --> 00:12:30.000]  探望不到家人
[00:12:30.000 --> 00:12:31.000]  第二他就會這樣過世
[00:12:31.000 --> 00:12:33.000]  他們很哀傷
[00:12:33.000 --> 00:12:35.000]  我問你們探望不到
[00:12:35.000 --> 00:12:36.000]  你們都探望不到
[00:12:36.000 --> 00:12:38.000]  他們真的很意興闌珊
[00:12:38.000 --> 00:12:40.000]  很失望離開醫院
[00:12:40.000 --> 00:12:44.000]  但現在我表弟就說
[00:12:44.000 --> 00:12:46.000]  表姐其實我們可以視像
[00:12:46.000 --> 00:12:47.000]  跟爸爸
[00:12:47.000 --> 00:12:48.000]  我可以視像
[00:12:48.000 --> 00:12:49.000]  現在在什麼視像呢
[00:12:49.000 --> 00:12:52.000]  在屯門醫院的大堂視像
[00:12:52.000 --> 00:12:53.000]  一視像
[00:12:53.000 --> 00:12:56.000]  我舅父就真的聽電話
[00:12:56.000 --> 00:12:57.000]  我立即視像
[00:12:57.000 --> 00:12:59.000]  你知道時間有限
[00:12:59.000 --> 00:13:00.000]  我立即視像
[00:13:00.000 --> 00:13:02.000]  舅父你真的要相信耶穌
[00:13:02.000 --> 00:13:03.000]  耶穌愛你
[00:13:03.000 --> 00:13:04.000]  你同不同意
[00:13:04.000 --> 00:13:05.000]  同意
[00:13:05.000 --> 00:13:06.000]  同不同意
[00:13:06.000 --> 00:13:07.000]  同意
[00:13:07.000 --> 00:13:08.000]  耶穌基督復活
[00:13:08.000 --> 00:13:09.000]  你信不信他
[00:13:09.000 --> 00:13:10.000]  信
[00:13:10.000 --> 00:13:12.000]  你現在快點跟我決志
[00:13:12.000 --> 00:13:14.000]  他就跟我決志
[00:13:14.000 --> 00:13:15.000]  決志之後
[00:13:15.000 --> 00:13:16.000]  你知道
[00:13:16.000 --> 00:13:17.000]  視像很短時間
[00:13:17.000 --> 00:13:19.000]  決志之後
[00:13:19.000 --> 00:13:20.000]  先收起來
[00:13:20.000 --> 00:13:21.000]  祝福你
[00:13:21.000 --> 00:13:24.000]  我的表哥表弟舅母就在我後面哭
[00:13:24.000 --> 00:13:25.000]  很感動
[00:13:25.000 --> 00:13:27.000]  他相信了
[00:13:27.000 --> 00:13:30.000]  那晚我舅父昏迷
[00:13:30.000 --> 00:13:32.000]  昏迷了
[00:13:32.000 --> 00:13:34.000]  就是那段時間
[00:13:34.000 --> 00:13:37.000]  我昏迷了一段時間
[00:13:37.000 --> 00:13:38.000]  又出院
[00:13:38.000 --> 00:13:40.000]  我就幫他洗禮
[00:13:40.000 --> 00:13:42.000]  在家裡洗禮
[00:13:42.000 --> 00:13:45.000]  我幫他辦喪禮
[00:13:45.000 --> 00:13:47.000]  當時在喪禮的時候
[00:13:47.000 --> 00:13:50.000]  我有幾十個親戚都是水上人
[00:13:50.000 --> 00:13:52.000]  大家知道水上人拜什麼
[00:13:52.000 --> 00:13:54.000]  很多東西都拜水上人
[00:13:54.000 --> 00:13:56.000]  我一次在喪禮講道
[00:13:56.000 --> 00:13:58.000]  什麼仇都報了
[00:13:58.000 --> 00:14:01.000]  可以一次過講給我的親戚聽
[00:14:01.000 --> 00:14:03.000]  很爽
[00:14:03.000 --> 00:14:05.000]  我很想講這件事
[00:14:05.000 --> 00:14:09.000]  其實是聖靈帶動我和感動我的
[00:14:09.000 --> 00:14:11.000]  因為當初我跟舅父說
[00:14:11.000 --> 00:14:12.000]  我吃檸檬
[00:14:12.000 --> 00:14:14.000]  叫我不要再講
[00:14:14.000 --> 00:14:16.000]  就不講了
[00:14:16.000 --> 00:14:18.000]  但是當有些事情發生
[00:14:18.000 --> 00:14:20.000]  聖靈就說快點吧
[00:14:20.000 --> 00:14:23.000]  把決志給我舅母
[00:14:23.000 --> 00:14:24.000]  聖靈一邊帶動
[00:14:24.000 --> 00:14:26.000]  就帶了我舅父信耶穌
[00:14:26.000 --> 00:14:27.000]  各位弟兄姊妹
[00:14:27.000 --> 00:14:29.000]  我們不要被撒旦騙我們
[00:14:29.000 --> 00:14:30.000]  就覺得
[00:14:30.000 --> 00:14:31.000]  這個不是得時
[00:14:31.000 --> 00:14:34.000]  這個時辰不是很順境
[00:14:34.000 --> 00:14:36.000]  帶不了人上耶穌
[00:14:36.000 --> 00:14:38.000]  其實不是的
