
[00:00:00.000 --> 00:00:04.000]  (主持人: 各位觀眾早安)
[00:08:53.000 --> 00:08:56.000]  你看見鄧全導在島上出現
[00:08:56.000 --> 00:08:57.000]  你不用覺得奇怪
[00:08:57.000 --> 00:08:59.000]  因為我和我太太
[00:08:59.000 --> 00:09:00.000]  以前去澳門
[00:09:00.000 --> 00:09:02.000]  澳門除了吃玩樂
[00:09:02.000 --> 00:09:03.000]  沒什麼好做的
[00:09:03.000 --> 00:09:04.000]  我和我太太
[00:09:04.000 --> 00:09:05.000]  以前有一個習慣
[00:09:05.000 --> 00:09:07.000]  很喜歡去賭場
[00:09:07.000 --> 00:09:09.000]  看人們怎樣賭
[00:09:09.000 --> 00:09:10.000]  我們很喜歡站在後面
[00:09:10.000 --> 00:09:11.000]  翹起雙手
[00:09:11.000 --> 00:09:12.000]  看人們怎樣賭
[00:09:12.000 --> 00:09:13.000]  之後我們發覺
[00:09:13.000 --> 00:09:14.000]  我記得有一次
[00:09:14.000 --> 00:09:16.000]  有一個經驗
[00:09:16.000 --> 00:09:18.000]  有一對年輕拍拖的人
[00:09:18.000 --> 00:09:20.000]  去澳門玩玩
[00:09:20.000 --> 00:09:21.000]  他們在我們旁邊
[00:09:21.000 --> 00:09:23.000]  聽到他們的對話
[00:09:23.000 --> 00:09:24.000]  我們不是偷聽
[00:09:24.000 --> 00:09:28.000]  接著那個男生和女生說
[00:09:28.000 --> 00:09:29.000]  我們玩玩
[00:09:29.000 --> 00:09:30.000]  他們說好啊
[00:09:30.000 --> 00:09:32.000]  五百塊
[00:09:32.000 --> 00:09:33.000]  贏也好
[00:09:33.000 --> 00:09:34.000]  輸也好
[00:09:34.000 --> 00:09:35.000]  我們都走了
[00:09:35.000 --> 00:09:36.000]  我想問
[00:09:36.000 --> 00:09:37.000]  是不是大部分都是這樣的
[00:09:37.000 --> 00:09:38.000]  是吧
[00:09:38.000 --> 00:09:39.000]  玩玩嘛
[00:09:39.000 --> 00:09:41.000]  那又不知道為什麼
[00:09:41.000 --> 00:09:42.000]  他們去賭的時候
[00:09:42.000 --> 00:09:44.000]  那個男生很運氣
[00:09:44.000 --> 00:09:46.000]  給他很短時間
[00:09:46.000 --> 00:09:47.000]  半個小時之內
[00:09:47.000 --> 00:09:49.000]  贏了幾千塊回來
[00:09:49.000 --> 00:09:51.000]  走不走啊?
[00:09:51.000 --> 00:09:54.000]  大家很肯面對自己
[00:09:54.000 --> 00:09:55.000]  當然不走
[00:09:55.000 --> 00:09:56.000]  如果你告訴我
[00:09:56.000 --> 00:09:57.000]  走的那些很厲害
[00:09:57.000 --> 00:09:58.000]  真的很厲害
[00:09:58.000 --> 00:10:00.000]  大部分都不走
[00:10:00.000 --> 00:10:02.000]  這麼好運氣都走
[00:10:02.000 --> 00:10:04.000]  接著怎樣
[00:10:04.000 --> 00:10:06.000]  繼續賭
[00:10:06.000 --> 00:10:08.000]  大家知道結果了
[00:10:08.000 --> 00:10:11.000]  我記得以前何先生有句話
[00:10:11.000 --> 00:10:12.000]  我不怕你贏
[00:10:12.000 --> 00:10:14.000]  我最怕你不賭
[00:10:14.000 --> 00:10:17.000]  接著他賭很久了
[00:10:17.000 --> 00:10:19.000]  慢慢慢慢輸下去了
[00:10:19.000 --> 00:10:21.000]  輸著輸著的時間
[00:10:21.000 --> 00:10:23.000]  那五百塊都輸了
[00:10:23.000 --> 00:10:25.000]  走不走啊?
[00:10:25.000 --> 00:10:26.000]  為什麼不走?
[00:10:26.000 --> 00:10:27.000]  剛才我說了
[00:10:27.000 --> 00:10:29.000]  我們輸五百塊就走
[00:10:29.000 --> 00:10:31.000]  為什麼?
[00:10:31.000 --> 00:10:33.000]  剛才我這麼好運氣
[00:10:33.000 --> 00:10:36.000]  這麼容易就贏幾千塊回來
[00:10:36.000 --> 00:10:37.000]  為什麼走啊?
[00:10:37.000 --> 00:10:39.000]  我一定贏的
[00:10:39.000 --> 00:10:40.000]  那怎樣?
[00:10:40.000 --> 00:10:42.000]  繼續賭
[00:10:42.000 --> 00:10:44.000]  接著我和我太太後面
[00:10:44.000 --> 00:10:46.000]  真的去吃花生看電影
[00:10:46.000 --> 00:10:47.000]  看著他們在玩
[00:10:47.000 --> 00:10:49.000]  看著他們在起起跌跌
[00:10:49.000 --> 00:10:52.000]  由很好關係開始吵架
[00:10:52.000 --> 00:10:54.000]  我們看到那個女生開始扯著男生
[00:10:54.000 --> 00:10:55.000]  走啦走啦
[00:10:55.000 --> 00:10:57.000]  不走不走
[00:10:57.000 --> 00:10:59.000]  到最後怎麼樣?
[00:10:59.000 --> 00:11:00.000]  接著之後
[00:11:00.000 --> 00:11:05.000]  全部去澳門的旅費都輸了
[00:11:05.000 --> 00:11:06.000]  接著之後
[00:11:06.000 --> 00:11:07.000]  那個女生跟他說
[00:11:07.000 --> 00:11:09.000]  我們酒店還沒訂
[00:11:09.000 --> 00:11:12.000]  回香港的船票還沒買
[00:11:12.000 --> 00:11:14.000]  怎麼辦?
[00:11:14.000 --> 00:11:15.000]  那時候不是說了嗎?
[00:11:15.000 --> 00:11:16.000]  五百塊走啊
[00:11:16.000 --> 00:11:17.000]  我誰知道啊
[00:11:17.000 --> 00:11:20.000]  結果大家很開心去旅行
[00:11:20.000 --> 00:11:22.000]  變成什麼?吵架
[00:11:22.000 --> 00:11:26.000]  每一個人都會認為自己可以控制自己
[00:11:26.000 --> 00:11:29.000]  第三方面
[00:11:29.000 --> 00:11:31.000]  有分愛情的人
[00:11:31.000 --> 00:11:34.000]  都認為自己的聰明智慧
[00:11:34.000 --> 00:11:37.000]  是可以處理兩段感情
[00:11:37.000 --> 00:11:39.000]  白面玲瓏
[00:11:39.000 --> 00:11:41.000]  如果有自知之明的人
[00:11:41.000 --> 00:11:43.000]  是不會有分愛情的
[00:11:43.000 --> 00:11:45.000]  就是那些人認為自己很聰明
[00:11:45.000 --> 00:11:46.000]  不會的
[00:11:46.000 --> 00:11:47.000]  我和這個的時候
[00:11:47.000 --> 00:11:49.000]  我不會讓我太太知道
[00:11:49.000 --> 00:11:50.000]  我做什麼的時候
[00:11:50.000 --> 00:11:51.000]  我太太不會清楚
[00:11:51.000 --> 00:11:54.000]  認為自己可以去控制
[00:11:54.000 --> 00:11:56.000]  到最後通常怎麼樣?
[00:11:56.000 --> 00:11:58.000]  很奇怪的
[00:11:58.000 --> 00:11:59.000]  天網恢恢
[00:11:59.000 --> 00:12:01.000]  疏而不漏
[00:12:01.000 --> 00:12:02.000]  又不知道什麼時候
[00:12:02.000 --> 00:12:06.000]  接著你那張坐過的車的車票被人看到
[00:12:06.000 --> 00:12:07.000]  接著之後
[00:12:07.000 --> 00:12:09.000]  你曾經怎麼匯錢的那張單
[00:12:09.000 --> 00:12:11.000]  又被人不知道為什麼會看到
[00:12:11.000 --> 00:12:14.000]  你會發覺一件事
[00:12:14.000 --> 00:12:16.000]  原來你發覺裡面都有一個特性
[00:12:16.000 --> 00:12:19.000]  每一個人都自以為自己聰明
[00:12:19.000 --> 00:12:21.000]  但弟兄姊妹
[00:12:21.000 --> 00:12:23.000]  我想告訴你
[00:12:23.000 --> 00:12:26.000]  你不要以為上帝不知道
[00:12:26.000 --> 00:12:28.000]  今天最奇怪的地方就是
[00:12:28.000 --> 00:12:30.000]  我們犯罪的時候
[00:12:30.000 --> 00:12:33.000]  永遠都在一個黑暗的環境當中
[00:12:33.000 --> 00:12:35.000]  我們以為沒有人知道
[00:12:35.000 --> 00:12:36.000]  弟兄姊妹
[00:12:36.000 --> 00:12:38.000]  上帝知道
[00:12:38.000 --> 00:12:41.000]  上帝清清楚楚
[00:12:41.000 --> 00:12:44.000]  知道你在做什麼
[00:12:44.000 --> 00:12:47.000]  所以弟兄姊妹要小心
[00:12:47.000 --> 00:12:49.000]  其實剛才那段經文裡面
[00:12:49.000 --> 00:12:51.000]  一開始就告訴你
[00:12:51.000 --> 00:12:54.000]  上帝透過萬事萬物告訴你
[00:12:54.000 --> 00:12:56.000]  祂存在
[00:12:56.000 --> 00:12:59.000]  祂主動向你顯示祂的存在
[00:12:59.000 --> 00:13:01.000]  而聖經裡面說
[00:13:01.000 --> 00:13:03.000]  你是心裡就知道
[00:13:03.000 --> 00:13:04.000]  其實人有一種天性
[00:13:04.000 --> 00:13:05.000]  我不知道大家知不知道
[00:13:05.000 --> 00:13:07.000]  大家有沒有去過北京天壇
[00:13:07.000 --> 00:13:09.000]  認不認識天壇
[00:13:09.000 --> 00:13:12.000]  天壇用來做什麼?
[00:13:12.000 --> 00:13:14.000]  BBQ?
[00:13:14.000 --> 00:13:16.000]  不是吧
[00:13:16.000 --> 00:13:20.000]  天壇是皇帝祭天的地方
[00:13:20.000 --> 00:13:21.000]  你弄清楚
[00:13:21.000 --> 00:13:24.000]  不是拜神
[00:13:24.000 --> 00:13:26.000]  是祭天
[00:13:26.000 --> 00:13:28.000]  因為連皇帝都認為
[00:13:28.000 --> 00:13:31.000]  有一個高高在上的力量
[00:13:31.000 --> 00:13:33.000]  或者神明是比祂高
[00:13:33.000 --> 00:13:34.000]  祂知道的
[00:13:34.000 --> 00:13:38.000]  所以祂自稱是天子
[00:13:38.000 --> 00:13:41.000]  我是以神明的力量
[00:13:41.000 --> 00:13:43.000]  賦予我這個身份
[00:13:43.000 --> 00:13:45.000]  所以你們全部的人
[00:13:45.000 --> 00:13:47.000]  都要聽我的話
[00:13:47.000 --> 00:13:49.000]  所以其實人的心裡
[00:13:49.000 --> 00:13:51.000]  本來就知道
[00:13:51.000 --> 00:13:52.000]  所以當你了解的時候
[00:13:52.000 --> 00:13:55.000]  你會發覺全部很原始的信仰
[00:13:55.000 --> 00:13:57.000]  都不是有偶像的
[00:13:57.000 --> 00:13:59.000]  他們都是拜石
[00:13:59.000 --> 00:14:00.000]  拜山
[00:14:00.000 --> 00:14:01.000]  拜樹
[00:14:01.000 --> 00:14:02.000]  看到嗎?
[00:14:02.000 --> 00:14:03.000]  香港也有
[00:14:03.000 --> 00:14:04.000]  我想問問大家
[00:14:04.000 --> 00:14:05.000]  如果你以前
[00:14:05.000 --> 00:14:06.000]  你未信耶穌之前
[00:14:06.000 --> 00:14:08.000]  如果你是拜偶像的話
[00:14:08.000 --> 00:14:09.000]  你有沒有看到在街上
[00:14:09.000 --> 00:14:13.000]  通常有些被人標記的偶像
[00:14:13.000 --> 00:14:16.000]  是放在哪裡的?
[00:14:16.000 --> 00:14:17.000]  樹底
[00:14:17.000 --> 00:14:18.000]  還有呢?
[00:14:18.000 --> 00:14:19.000]  石頭邊的
[00:14:19.000 --> 00:14:21.000]  有沒有留意?
[00:14:21.000 --> 00:14:22.000]  其實你會發覺
[00:14:22.000 --> 00:14:24.000]  他們心裡很奇怪
[00:14:24.000 --> 00:14:25.000]  他們認為這些東西
[00:14:25.000 --> 00:14:29.000]  是有一種神靈的力量
[00:14:29.000 --> 00:14:30.000]  大家知不知道土地公
[00:14:30.000 --> 00:14:34.000]  原來就是石頭?
[00:14:34.000 --> 00:14:38.000]  原來他們覺得這個世界
[00:14:38.000 --> 00:14:39.000]  是有一種力量
[00:14:39.000 --> 00:14:40.000]  我想大家留意
[00:14:40.000 --> 00:14:42.000]  這是聖經告訴你的
