
[00:00:00.000 --> 00:00:05.000]  我是不是要低一點?
[00:06:36.000 --> 00:06:37.000]  他是不是做了傳道人呢?
[00:06:37.000 --> 00:06:38.000]  沒有
[00:06:38.000 --> 00:06:40.000]  他仍然去上班
[00:06:40.000 --> 00:06:42.000]  但是他每個星期日一放工
[00:06:42.000 --> 00:06:45.000]  昨天每個星期日就在教會裡服事
[00:06:45.000 --> 00:06:46.000]  很豐富
[00:06:46.000 --> 00:06:47.000]  很開心
[00:06:47.000 --> 00:06:48.000]  現在八十歲了
[00:06:48.000 --> 00:06:49.000]  繼續做
[00:06:49.000 --> 00:06:54.000]  我們生命的目的
[00:06:54.000 --> 00:06:58.000]  其實只有教會給我們生命的目的
[00:06:58.000 --> 00:07:01.000]  教會作為基督的身體
[00:07:01.000 --> 00:07:04.000]  存在的目的是身體的使命
[00:07:04.000 --> 00:07:05.000]  不會分開的
[00:07:05.000 --> 00:07:07.000]  因此每個個體
[00:07:07.000 --> 00:07:09.000]  都應該竭力地
[00:07:09.000 --> 00:07:12.000]  讓群體可以彰顯耶穌基督的形象
[00:07:12.000 --> 00:07:13.000]  我們要努力的
[00:07:13.000 --> 00:07:15.000]  不只是門口的每個人努力
[00:07:15.000 --> 00:07:18.000]  是所有人都要一同努力
[00:07:18.000 --> 00:07:20.000]  顯示耶穌基督的形象
[00:07:20.000 --> 00:07:23.000]  成為世人的光和炎
[00:07:23.000 --> 00:07:26.000]  當群體逐漸反映基督的形象的時候
[00:07:26.000 --> 00:07:28.000]  彼此關懷的裡面
[00:07:28.000 --> 00:07:30.000]  實踐愛的誡命的裡面
[00:07:30.000 --> 00:07:34.000]  就會自然流露出道德的向導
[00:07:34.000 --> 00:07:35.000]  會越來越好的
[00:07:35.000 --> 00:07:36.000]  你有沒有發覺
[00:07:36.000 --> 00:07:37.000]  你上了很多教會
[00:07:37.000 --> 00:07:39.000]  眼睛是會有些變化的
[00:07:39.000 --> 00:07:41.000]  要越來越好的
[00:07:41.000 --> 00:07:43.000]  道德的向導提醒我們
[00:07:43.000 --> 00:07:44.000]  所有的成員
[00:07:44.000 --> 00:07:47.000]  我們都要彼此相依
[00:07:47.000 --> 00:07:48.000]  彼此相依
[00:07:48.000 --> 00:07:50.000]  不可分離
[00:07:50.000 --> 00:07:52.000]  而教會更以神的真理
[00:07:52.000 --> 00:07:54.000]  作為道德的基石
[00:07:54.000 --> 00:07:58.000]  為社會提供無可替代的價值
[00:07:58.000 --> 00:08:00.000]  一個真正的基督徒的群體
[00:08:00.000 --> 00:08:02.000]  會帶來信仰
[00:08:02.000 --> 00:08:06.000]  行為和言語的轉變
[00:08:06.000 --> 00:08:08.000]  這正是品格塑造的過程
[00:08:08.000 --> 00:08:09.000]  基督的群體
[00:08:09.000 --> 00:08:13.000]  不單止展示了基督徒應有的品性
[00:08:13.000 --> 00:08:15.000]  更加見證了神的本質
[00:08:15.000 --> 00:08:18.000]  在生命共同體裡面
[00:08:18.000 --> 00:08:20.000]  我們一同生活
[00:08:20.000 --> 00:08:21.000]  彼此扶持
[00:08:21.000 --> 00:08:23.000]  甘心服侍他人
[00:08:23.000 --> 00:08:27.000]  譬如今早有人載我過來
[00:08:27.000 --> 00:08:29.000]  正在下雨
[00:08:29.000 --> 00:08:31.000]  我看到一輛車的時候
[00:08:31.000 --> 00:08:33.000]  我心裡面多開心
[00:08:33.000 --> 00:08:35.000]  曾牧師
[00:08:35.000 --> 00:08:37.000]  甘心樂意服侍
[00:08:37.000 --> 00:08:40.000]  成為神恩典活的見證
[00:08:40.000 --> 00:08:43.000]  崇拜不單止在日常生活的延續
[00:08:43.000 --> 00:08:45.000]  更加是和神
[00:08:45.000 --> 00:08:48.000]  深深相遇的時刻
[00:08:48.000 --> 00:08:50.000]  而這個相遇更加反映過來
[00:08:50.000 --> 00:08:53.000]  塑造我們日常不同的生活
[00:08:53.000 --> 00:08:55.000]  當信徒
[00:08:55.000 --> 00:08:57.000]  以有節奏
[00:08:57.000 --> 00:08:59.000]  循環的方式
[00:08:59.000 --> 00:09:01.000]  每天與神同行的時候
[00:09:01.000 --> 00:09:03.000]  他們的生命和品行
[00:09:03.000 --> 00:09:05.000]  將會被日漸更新
[00:09:05.000 --> 00:09:07.000]  這裡有一個節奏
[00:09:07.000 --> 00:09:09.000]  第一個節奏是
[00:09:09.000 --> 00:09:16.000]  TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP TAP
[00:09:16.000 --> 00:09:18.000]  大家有沒有手?有!
[00:09:18.000 --> 00:09:20.000]  我們試一下拍不拍到
[00:09:20.000 --> 00:09:22.000]  一二三
[00:09:22.000 --> 00:09:34.000]  厲害呀!
[00:09:34.000 --> 00:09:36.000]  又有節奏
[00:09:36.000 --> 00:09:38.000]  節奏是什麼呢?
[00:09:38.000 --> 00:09:40.000]  教會有沒有問過一個問題?
[00:09:40.000 --> 00:09:42.000]  如果有留教會的弟兄姊妹
[00:09:42.000 --> 00:09:44.000]  可能會問
[00:09:44.000 --> 00:09:46.000]  牧師傳道為什麼教會有這麼多活動呢?
[00:09:46.000 --> 00:09:50.000]  星期一、二、三、四、五、六、日都有
[00:09:50.000 --> 00:09:52.000]  總是有些活動
[00:09:52.000 --> 00:09:54.000]  為什麼呢?
[00:09:54.000 --> 00:09:56.000]  很想幫助我們
[00:09:56.000 --> 00:09:58.000]  跟隨耶穌基督
[00:09:58.000 --> 00:10:00.000]  但很多
[00:10:00.000 --> 00:10:02.000]  沒問題的
[00:10:02.000 --> 00:10:04.000]  希望大家跟隨教會的節奏
[00:10:04.000 --> 00:10:06.000]  來生活
[00:10:06.000 --> 00:10:08.000]  不要被社會的節奏
[00:10:08.000 --> 00:10:10.000]  影響你的節奏
[00:10:10.000 --> 00:10:12.000]  教會每一個活動
[00:10:12.000 --> 00:10:14.000]  其實每一個都是節奏
[00:10:14.000 --> 00:10:16.000]  譬如星期一崇拜
[00:10:16.000 --> 00:10:18.000]  每個星期一回來
[00:10:18.000 --> 00:10:20.000]  有一個節奏在裡面
[00:10:20.000 --> 00:10:22.000]  我們在節奏裡面會慢慢成長
[00:10:22.000 --> 00:10:24.000]  越來越像耶穌基督
[00:10:24.000 --> 00:10:26.000]  如果沒有了
[00:10:26.000 --> 00:10:28.000]  你就會
[00:10:28.000 --> 00:10:30.000]  去了第二個節奏
[00:10:30.000 --> 00:10:32.000]  信徒的生命
[00:10:32.000 --> 00:10:34.000]  常常受到世界的挑戰
[00:10:34.000 --> 00:10:36.000]  因為世俗的生活模式
[00:10:36.000 --> 00:10:38.000]  跟基督的生命力
[00:10:38.000 --> 00:10:40.000]  本質上
[00:10:40.000 --> 00:10:42.000]  有些不同
[00:10:42.000 --> 00:10:44.000]  這個世界跟教會所說的
[00:10:44.000 --> 00:10:46.000]  是有些不同
[00:10:46.000 --> 00:10:48.000]  我們的崇拜
[00:10:48.000 --> 00:10:50.000]  不單止要顯示
[00:10:50.000 --> 00:10:52.000]  這種差異
[00:10:52.000 --> 00:10:54.000]  更為了信徒
[00:10:54.000 --> 00:10:56.000]  可以開啟天國的門
[00:10:56.000 --> 00:10:58.000]  我們可以進入去
[00:10:58.000 --> 00:11:00.000]  每週崇拜的裡面
[00:11:00.000 --> 00:11:02.000]  信徒領受屬天的意象
[00:11:02.000 --> 00:11:04.000]  體驗主的美善
[00:11:04.000 --> 00:11:06.000]  和恩典
[00:11:06.000 --> 00:11:08.000]  這個不單止是一個
[00:11:08.000 --> 00:11:10.000]  屬靈的盛宴
[00:11:10.000 --> 00:11:12.000]  更加是一個生命的更新
[00:11:12.000 --> 00:11:14.000]  我們每一次翻崇拜之後
[00:11:14.000 --> 00:11:16.000]  我們有一點點的更新
[00:11:16.000 --> 00:11:18.000]  教會作為屬靈的燈塔
[00:11:18.000 --> 00:11:20.000]  引領群體
[00:11:20.000 --> 00:11:22.000]  站在真理的裡面
[00:11:22.000 --> 00:11:24.000]  幫助會眾
[00:11:24.000 --> 00:11:26.000]  跟世俗誘惑
[00:11:26.000 --> 00:11:28.000]  我們要選擇正路
[00:11:28.000 --> 00:11:30.000]  選擇對的路
[00:11:30.000 --> 00:11:32.000]  崇拜塑造群體的習慣
[00:11:32.000 --> 00:11:34.000]  我們每個星期日
[00:11:34.000 --> 00:11:36.000]  都會回來
[00:11:36.000 --> 00:11:38.000]  慢慢幫助我們
[00:11:38.000 --> 00:11:40.000]  越來越像耶穌
[00:11:40.000 --> 00:11:42.000]  逐步形成獨特的屬靈文化
[00:11:42.000 --> 00:11:44.000]  每一間教會的說法
[00:11:44.000 --> 00:11:46.000]  都有些不同
[00:11:46.000 --> 00:11:48.000]  去不同的教會靜悟的時候
[00:11:48.000 --> 00:11:50.000]  都發現每一個群體都不同
[00:11:50.000 --> 00:11:52.000]  我在這裡
[00:11:52.000 --> 00:11:54.000]  基本上是第一次來
[00:11:54.000 --> 00:11:56.000]  在其他日子來
[00:11:56.000 --> 00:11:58.000]  這裡的崇拜群體
[00:11:58.000 --> 00:12:00.000]  很活潑的
[00:12:00.000 --> 00:12:02.000]  很有喜樂在裡面
[00:12:02.000 --> 00:12:04.000]  每一個群體都有點不同
[00:12:04.000 --> 00:12:06.000]  崇拜不單止是
[00:12:06.000 --> 00:12:08.000]  一時的屬靈的經歷
[00:12:08.000 --> 00:12:10.000]  更加成為
[00:12:10.000 --> 00:12:12.000]  信徒生命的節奏
[00:12:12.000 --> 00:12:14.000]  持續地帶領我們
[00:12:14.000 --> 00:12:16.000]  進入真理的裡面
[00:12:16.000 --> 00:12:18.000]  成為世上的炎和光
[00:12:18.000 --> 00:12:20.000]  在世界上見證天國的榮耀
[00:12:20.000 --> 00:12:22.000]  崇拜怎樣塑造群體的德行
[00:12:22.000 --> 00:12:24.000]  如何塑造群體的德行呢
[00:12:24.000 --> 00:12:26.000]  後面有一個表
[00:12:26.000 --> 00:12:28.000]  這本是我的書
[00:12:28.000 --> 00:12:30.000]  已經很舊了
[00:12:30.000 --> 00:12:32.000]  已經出版了
[00:12:32.000 --> 00:12:34.000]  有四年了
[00:12:34.000 --> 00:12:36.000]  曾牧師有的,你問他
[00:12:36.000 --> 00:12:38.000]  我借來看,一定會送本給他
[00:12:38.000 --> 00:12:40.000]  那是在說什麼呢?
[00:12:40.000 --> 00:12:42.000]  我們如何在崇拜的裡面
[00:12:42.000 --> 00:12:44.000]  如何可以有一個
[00:12:44.000 --> 00:12:46.000]  群體的德行的改變呢?
[00:12:46.000 --> 00:12:48.000]  第一步
[00:12:48.000 --> 00:12:50.000]  群體首先要認識
[00:12:50.000 --> 00:12:52.000]  耶穌基督為主
[00:12:52.000 --> 00:12:54.000]  無論我們如何
[00:12:54.000 --> 00:12:56.000]  認同基督教的價值觀
[00:12:56.000 --> 00:12:58.000]  如果那個人
[00:12:58.000 --> 00:13:00.000]  未信耶穌基督
[00:13:00.000 --> 00:13:02.000]  未成為他生命的主的時候
[00:13:02.000 --> 00:13:04.000]  教會的模樣
[00:13:04.000 --> 00:13:06.000]  對他來說其實也沒什麼用
[00:13:06.000 --> 00:13:08.000]  因為他聽到
[00:13:08.000 --> 00:13:10.000]  教會學校很好
[00:13:10.000 --> 00:13:12.000]  團契很好
[00:13:12.000 --> 00:13:14.000]  人們都比較乖
[00:13:14.000 --> 00:13:16.000]  兒女們當然是回教會比較好
[00:13:16.000 --> 00:13:18.000]  不會學壞
[00:13:18.000 --> 00:13:20.000]  但他不是信耶穌
[00:13:20.000 --> 00:13:22.000]  還是差一點
[00:13:22.000 --> 00:13:24.000]  唯有讓基督成為
[00:13:24.000 --> 00:13:26.000]  我們生命的中心
[00:13:26.000 --> 00:13:28.000]  才能夠真誠地
[00:13:28.000 --> 00:13:30.000]  敬拜他
[00:13:30.000 --> 00:13:32.000]  沒有救恩的話,我們如何能夠
[00:13:32.000 --> 00:13:34.000]  真正地敬拜和讚美主呢?
[00:13:34.000 --> 00:13:36.000]  在崇拜的裡面
[00:13:36.000 --> 00:13:38.000]  我們群體一同承認
[00:13:38.000 --> 00:13:40.000]  耶穌基督是我們的救贖主
[00:13:40.000 --> 00:13:42.000]  感謝他的恩典
[00:13:42.000 --> 00:13:44.000]  以心靈回應他的大愛
[00:13:44.000 --> 00:13:46.000]  第二步
[00:13:46.000 --> 00:13:48.000]  群體會全心全意地
[00:13:48.000 --> 00:13:50.000]  專注敬拜神
[00:13:50.000 --> 00:13:52.000]  更願意跪下讚美敬拜神
[00:13:52.000 --> 00:13:54.000]  更願意跪下讚美敬拜神
[00:13:54.000 --> 00:13:56.000]  更願意跪下讚美敬拜神
[00:13:56.000 --> 00:13:58.000]  你要將人願意交給主
[00:13:58.000 --> 00:14:00.000]  你要將人願意交給主
[00:14:00.000 --> 00:14:02.000]  才不會翹腳
[00:14:02.000 --> 00:14:04.000]  才不會翹腳
[00:14:04.000 --> 00:14:08.000]  是很難的
[00:14:08.000 --> 00:14:10.000]  因為椅子比較矮
[00:14:10.000 --> 00:14:12.000]  我去過一間
[00:14:12.000 --> 00:14:14.000]  不同教會的教會
[00:14:14.000 --> 00:14:16.000]  坐在那裡很帥氣
[00:14:16.000 --> 00:14:18.000]  翹腳在那裡享受
[00:14:18.000 --> 00:14:20.000]  看何博士講什麼道
[00:14:20.000 --> 00:14:22.000]  上帝在那裡
[00:14:22.000 --> 00:14:24.000]  你不害怕嗎?
[00:14:24.000 --> 00:14:26.000]  你批評
[00:14:26.000 --> 00:14:28.000]  上帝的僕人
[00:14:28.000 --> 00:14:30.000]  看我有什麼說錯
[00:14:30.000 --> 00:14:32.000]  你不是吧
[00:14:32.000 --> 00:14:34.000]  不可以的
[00:14:34.000 --> 00:14:36.000]  我們要
[00:14:36.000 --> 00:14:38.000]  願意全心全意
[00:14:38.000 --> 00:14:40.000]  交給上帝
[00:14:40.000 --> 00:14:42.000]  知道上帝在那裡宣講
[00:14:42.000 --> 00:14:44.000]  上帝的話語
[00:14:44.000 --> 00:14:46.000]  你的習慣
[00:14:46.000 --> 00:14:48.000]  是慢慢會改變的
[00:14:48.000 --> 00:14:50.000]  我以前也很難的
[00:14:50.000 --> 00:14:52.000]  我也是會翹腳的人
[00:14:52.000 --> 00:14:54.000]  但翹的時候
[00:14:54.000 --> 00:14:56.000]  我心想不是在這裡敬拜
[00:14:56.000 --> 00:14:58.000]  還是不要翹腳
[00:14:58.000 --> 00:15:02.000]  第三步
[00:15:02.000 --> 00:15:04.000]  群體在崇拜的裡面
[00:15:04.000 --> 00:15:06.000]  群體在崇拜的裡面
[00:15:06.000 --> 00:15:08.000]  有一個悟性的塑造
[00:15:08.000 --> 00:15:10.000]  認識到屬靈被
[00:15:10.000 --> 00:15:12.000]  塑造
[00:15:12.000 --> 00:15:14.000]  在崇拜的裡面
[00:15:14.000 --> 00:15:16.000]  我們深深體會到神的愛和美善
[00:15:16.000 --> 00:15:18.000]  這一份體悟
[00:15:18.000 --> 00:15:20.000]  進入我們生活的裡面
[00:15:20.000 --> 00:15:22.000]  成為力量、傳言
[00:15:22.000 --> 00:15:24.000]  不單止更新我們的心靈
[00:15:24.000 --> 00:15:26.000]  更加塑造了我們的品格
[00:15:26.000 --> 00:15:28.000]  第四步
[00:15:28.000 --> 00:15:30.000]  群體會參與崇拜
[00:15:30.000 --> 00:15:32.000]  裡面的聖樂福瀉
[00:15:32.000 --> 00:15:34.000]  因為我是聖樂
[00:15:34.000 --> 00:15:36.000]  雖然我比較活潑
[00:15:36.000 --> 00:15:38.000]  我也很嚴謹
[00:15:38.000 --> 00:15:40.000]  有些是很嚴謹的
[00:15:40.000 --> 00:15:42.000]  但我比較活潑一點
[00:15:42.000 --> 00:15:44.000]  可能是性格問題
[00:15:44.000 --> 00:15:46.000]  我們會在聖樂裡面服事
[00:15:46.000 --> 00:15:48.000]  生命會被塑造
[00:15:48.000 --> 00:15:50.000]  聖樂在崇拜裡面
[00:15:50.000 --> 00:15:52.000]  好像天國的旋律一樣
[00:15:52.000 --> 00:15:54.000]  激盪我們的心靈
[00:15:54.000 --> 00:15:56.000]  好的詩歌
[00:15:56.000 --> 00:15:58.000]  真的好的詩歌
[00:15:58.000 --> 00:16:00.000]  是會令我們有些不同
[00:16:00.000 --> 00:16:02.000]  透過音樂和讚美
[00:16:02.000 --> 00:16:04.000]  信徒的靈明得以滋潤
[00:16:04.000 --> 00:16:06.000]  心靈被滿足
[00:16:06.000 --> 00:16:08.000]  在五惡音的裡面
[00:16:08.000 --> 00:16:10.000]  我們經常可以與神同在
[00:16:10.000 --> 00:16:12.000]  靈魂因此被高舉
[00:16:12.000 --> 00:16:14.000]  整個群體的信仰
[00:16:14.000 --> 00:16:16.000]  氣氛更加濃烈
[00:16:16.000 --> 00:16:18.000]  什麼音樂
[00:16:18.000 --> 00:16:20.000]  是好的呢?
[00:16:20.000 --> 00:16:22.000]  大家有沒有唱過
[00:16:22.000 --> 00:16:24.000]  生日歌會唱到哭?
[00:16:24.000 --> 00:16:28.000]  在聖誕節的裡面
[00:16:28.000 --> 00:16:30.000]  我也有做兒童活動
[00:16:30.000 --> 00:16:32.000]  所以我有些兒童的心
[00:16:32.000 --> 00:16:34.000]  兒童的詩歌裡
[00:16:34.000 --> 00:16:36.000]  有一首
[00:16:36.000 --> 00:16:38.000]  聖誕節的詩歌
[00:16:38.000 --> 00:16:40.000]  最後會唱
[00:16:40.000 --> 00:16:42.000]  Happy Birthday to you
[00:16:42.000 --> 00:16:44.000]  Happy Birthday to you
[00:16:44.000 --> 00:16:46.000]  Happy Birthday to Jesus
[00:16:46.000 --> 00:16:48.000]  Happy Birthday to you
[00:16:48.000 --> 00:16:50.000]  幼稚園生
[00:16:50.000 --> 00:16:52.000]  在唱
[00:16:52.000 --> 00:16:54.000]  他們在唱的時候
[00:16:54.000 --> 00:16:56.000]  我會哭
[00:16:56.000 --> 00:16:58.000]  小朋友
[00:16:58.000 --> 00:17:00.000]  還有多少時間
[00:17:00.000 --> 00:17:02.000]  有多少小朋友
[00:17:02.000 --> 00:17:04.000]  還有機會可以
[00:17:04.000 --> 00:17:06.000]  回到教會呢?
[00:17:06.000 --> 00:17:08.000]  我們知道有些地方
[00:17:08.000 --> 00:17:10.000]  小朋友不可以回教會
[00:17:10.000 --> 00:17:12.000]  我看見這些幼稚園的小朋友
[00:17:12.000 --> 00:17:14.000]  我一邊唱一邊拍手
[00:17:14.000 --> 00:17:16.000]  心裡流淚
[00:17:16.000 --> 00:17:18.000]  生日歌
[00:17:18.000 --> 00:17:20.000]  也可以流淚
[00:17:20.000 --> 00:17:22.000]  也可以感動
[00:17:22.000 --> 00:17:24.000]  什麼是好的聖樂呢?
[00:17:24.000 --> 00:17:26.000]  慢慢要上課
[00:17:26.000 --> 00:17:28.000]  我是一個
[00:17:28.000 --> 00:17:30.000]  建道神學院教崇拜學的
[00:17:30.000 --> 00:17:32.000]  網上的老師
[00:17:32.000 --> 00:17:34.000]  實體看不到我
[00:17:34.000 --> 00:17:36.000]  因為要上班
[00:17:36.000 --> 00:17:38.000]  我是教會教堂的
[00:17:38.000 --> 00:17:40.000]  牧師
[00:17:40.000 --> 00:17:42.000]  網上會看見我
[00:17:42.000 --> 00:17:44.000]  還有
[00:17:44.000 --> 00:17:46.000]  第五步
