
[00:00:00.000 --> 00:00:05.000]  非常感謝主在復活期裡
[00:08:00.000 --> 00:08:05.000]  所以我們在靈裡面跟祂相交
[00:08:05.000 --> 00:08:09.000]  所以在這個過程裡面
[00:08:09.000 --> 00:08:13.000]  又看見神不單止是神
[00:08:13.000 --> 00:08:16.000]  不只是被動地坐著
[00:08:16.000 --> 00:08:19.000]  祂是耶穌說
[00:08:19.000 --> 00:08:21.000]  「負要者人的人」
[00:08:21.000 --> 00:08:23.000]  這個「要」其實背後是說
[00:08:23.000 --> 00:08:26.000]  原文是尋找
[00:08:26.000 --> 00:08:29.000]  去找真正拜祂的人
[00:08:29.000 --> 00:08:32.000]  所以我希望我們每個人一生都要認證
[00:08:32.000 --> 00:08:34.000]  神啊,祢找到我了
[00:08:34.000 --> 00:08:39.000]  我願意成為一個真正拜祢的人
[00:08:39.000 --> 00:08:41.000]  所以當你走在這個路上
[00:08:41.000 --> 00:08:42.000]  說要去教會了
[00:08:42.000 --> 00:08:44.000]  我們來崇拜了
[00:08:44.000 --> 00:08:46.000]  大衛提醒我們我們心裡是歡喜
[00:08:46.000 --> 00:08:48.000]  因為有人跟我們一起
[00:08:48.000 --> 00:08:51.000]  而且一切都是被照的
[00:08:51.000 --> 00:08:53.000]  來成為一體
[00:08:53.000 --> 00:08:55.000]  來向這個世界做見證
[00:08:55.000 --> 00:08:59.000]  其實這一班人個個都不同
[00:08:59.000 --> 00:09:03.000]  但是聖靈可以這樣來愛我們
[00:09:03.000 --> 00:09:04.000]  貫穿我們
[00:09:04.000 --> 00:09:06.000]  將我們連在一起
[00:09:06.000 --> 00:09:09.000]  成為一個合一的見證
[00:09:09.000 --> 00:09:13.000]  彼此相愛就使人認出我們是主的門徒
[00:09:13.000 --> 00:09:16.000]  所以我們一同讚美
[00:09:16.000 --> 00:09:17.000]  一同手撐
[00:09:17.000 --> 00:09:20.000]  這是一個很重要的標記
[00:09:20.000 --> 00:09:22.000]  不是因為愛足球
[00:09:22.000 --> 00:09:24.000]  不是因為愛乒乓球
[00:09:24.000 --> 00:09:26.000]  要一起歡呼
[00:09:26.000 --> 00:09:27.000]  不是的
[00:09:27.000 --> 00:09:29.000]  那些是過去的
[00:09:29.000 --> 00:09:33.000]  但是我們的「一」是無處不在的
[00:09:33.000 --> 00:09:35.000]  我們的連結
[00:09:35.000 --> 00:09:36.000]  我們的相愛
[00:09:36.000 --> 00:09:39.000]  是不會被限制和停止的
[00:09:39.000 --> 00:09:43.000]  因為聖道神的兒子在我們裡面
[00:09:43.000 --> 00:09:47.000]  聖靈在我們裡面運行工作
[00:09:47.000 --> 00:09:51.000]  因此崇拜本身就是一個見證
[00:09:51.000 --> 00:09:53.000]  你不要說它只是靠說
[00:09:53.000 --> 00:09:59.000]  那個本身就是一個相愛合一的行動
[00:09:59.000 --> 00:10:02.000]  以致我們能夠成為世界的光
[00:10:02.000 --> 00:10:05.000]  世界的見證
[00:10:05.000 --> 00:10:11.000]  它向卑微的人揭露一個這麼高的奧秘
[00:10:11.000 --> 00:10:14.000]  今天我們也一同來領受這個奧秘
[00:10:14.000 --> 00:10:16.000]  尤其是在聖餐裡面
[00:10:16.000 --> 00:10:19.000]  不過我今天很想強調
[00:10:19.000 --> 00:10:20.000]  不只是聖餐
[00:10:20.000 --> 00:10:24.000]  是聖道
[00:10:24.000 --> 00:10:27.000]  舊約有一個以色列認為的忠心
[00:10:27.000 --> 00:10:31.000]  就是「以色列,你要聽」
[00:10:31.000 --> 00:10:35.000]  不是口語
[00:10:35.000 --> 00:10:38.000]  是書面上「你要聽」
[00:10:38.000 --> 00:10:41.000]  這個「聽」不是聽聞
[00:10:41.000 --> 00:10:44.000]  是舊時的「聽」
[00:10:44.000 --> 00:10:47.000]  是沒有文本的
[00:10:47.000 --> 00:10:49.000]  是聲音
[00:10:49.000 --> 00:10:51.000]  你回到家裡
[00:10:51.000 --> 00:10:52.000]  不知道有沒有人
[00:10:52.000 --> 00:10:53.000]  你是不是會問
[00:10:53.000 --> 00:10:54.000]  有沒有人?
[00:10:54.000 --> 00:10:56.000]  那你想要聽什麼?
[00:10:56.000 --> 00:10:57.000]  聲音
[00:10:57.000 --> 00:11:00.000]  因為聲音就是臨在
[00:11:00.000 --> 00:11:04.000]  就是在
[00:11:04.000 --> 00:11:05.000]  有人回應你
[00:11:05.000 --> 00:11:06.000]  我在這裡
[00:11:06.000 --> 00:11:08.000]  我在房裡
[00:11:08.000 --> 00:11:09.000]  我在廚房裡
[00:11:09.000 --> 00:11:10.000]  我在哪裡
[00:11:10.000 --> 00:11:13.000]  有聲音就是有人
[00:11:13.000 --> 00:11:18.000]  神跟我們說是聲音
[00:11:18.000 --> 00:11:22.000]  你知不知道剛才我們一同讀經文
[00:11:22.000 --> 00:11:24.000]  其實也很麻煩
[00:11:24.000 --> 00:11:26.000]  因為我們沒有預備
[00:11:26.000 --> 00:11:29.000]  真正應該預備的是誰呢?
[00:11:29.000 --> 00:11:33.000]  我們要將文本變成聲音
[00:11:33.000 --> 00:11:35.000]  因為本來就是聲音
[00:11:35.000 --> 00:11:37.000]  聽到了嗎?
[00:11:37.000 --> 00:11:41.000]  所以第一個聲音不是講道
[00:11:41.000 --> 00:11:43.000]  第一個聲音是神的話
[00:11:43.000 --> 00:11:45.000]  被讀出來
[00:11:45.000 --> 00:11:47.000]  所以神的話被讀出來
[00:11:47.000 --> 00:11:49.000]  我們一同來聽
[00:11:49.000 --> 00:11:53.000]  就是我們最核心的崇拜
[00:11:53.000 --> 00:11:55.000]  以色列,你要聽
[00:11:55.000 --> 00:11:56.000]  來什麼?
[00:11:56.000 --> 00:11:58.000]  發現神是怎樣的
[00:11:58.000 --> 00:12:01.000]  神跟我們說什麼呢?
[00:12:01.000 --> 00:12:03.000]  所以不是一定要經過一個人
[00:12:03.000 --> 00:12:04.000]  來告訴你
[00:12:04.000 --> 00:12:06.000]  神跟你說話了
[00:12:06.000 --> 00:12:08.000]  所以讀經
[00:12:08.000 --> 00:12:11.000]  讀經源的預備是很重要的
[00:12:11.000 --> 00:12:14.000]  因為你要先讓神的話跟你說話
[00:12:14.000 --> 00:12:16.000]  然後你成為一個聖器
[00:12:16.000 --> 00:12:22.000]  將這個聲音、語氣、態度、量、質、圖畫
[00:12:22.000 --> 00:12:26.000]  全部將它用你的聲音演繹出來
[00:12:26.000 --> 00:12:29.000]  讓人聽見神憤怒
[00:12:29.000 --> 00:12:32.000]  聽見神的憐憫
[00:12:32.000 --> 00:12:35.000]  聽見神恩待我們
[00:12:35.000 --> 00:12:38.000]  聽見神斥責我們
[00:12:38.000 --> 00:12:41.000]  聽見神等候我們
[00:12:41.000 --> 00:12:44.000]  聽見神叫我們
[00:12:44.000 --> 00:12:49.000]  所以我覺得讀經源是一個
[00:12:49.000 --> 00:12:54.000]  哇,神很憐憫、恩待的即是
[00:12:54.000 --> 00:13:01.000]  我希望洪恩堂會建立一個讀經組
[00:13:01.000 --> 00:13:04.000]  真的願意聽神的話語
[00:13:04.000 --> 00:13:07.000]  願意將自己奉獻給神
[00:13:07.000 --> 00:13:09.000]  成為神話語的出口
[00:13:09.000 --> 00:13:11.000]  這種人聚在一起
[00:13:11.000 --> 00:13:13.000]  你讀給我聽,我讀給你聽
[00:13:13.000 --> 00:13:15.000]  學聽
[00:13:15.000 --> 00:13:17.000]  首先要學聽
[00:13:17.000 --> 00:13:18.000]  你聽到了
[00:13:18.000 --> 00:13:23.000]  你才可以讓人聽到神的聲音
[00:13:23.000 --> 00:13:27.000]  所以第一個崇拜是要醒覺神是誰
[00:13:27.000 --> 00:13:30.000]  然後我們來回應他
[00:13:30.000 --> 00:13:33.000]  然後學聽他的聲音
[00:13:33.000 --> 00:13:37.000]  崇拜的內容是神主動來尋找我們
[00:13:37.000 --> 00:13:40.000]  神在主導的位置
[00:13:40.000 --> 00:13:42.000]  不是我
[00:13:42.000 --> 00:13:44.000]  所以發現有很多古老的聖詩
[00:13:44.000 --> 00:13:47.000]  都不出現「我」這個字
[00:13:47.000 --> 00:13:53.000]  要麼是「我們」,要麼是「上帝是怎樣的」
[00:13:53.000 --> 00:13:55.000]  在詩篇裏才發現
[00:13:55.000 --> 00:13:59.000]  詩人在雙交的位置
[00:13:59.000 --> 00:14:03.000]  不單是為以色列宣告
[00:14:03.000 --> 00:14:06.000]  這位以色列的聖者是怎樣
[00:14:06.000 --> 00:14:08.000]  讓他看見一個神觀
[00:14:08.000 --> 00:14:11.000]  很清晰的神觀
[00:14:11.000 --> 00:14:13.000]  所以崇拜的開始
[00:14:13.000 --> 00:14:16.000]  最重要是要選擇甚麼詩
[00:14:16.000 --> 00:14:18.000]  祈禱是怎樣
[00:14:18.000 --> 00:14:20.000]  全部都是神觀
[00:14:20.000 --> 00:14:21.000]  神是怎樣
[00:14:21.000 --> 00:14:22.000]  神說甚麼
[00:14:22.000 --> 00:14:25.000]  神怎樣招聚他的兒女一起
[00:14:25.000 --> 00:14:26.000]  我們才醒覺
[00:14:26.000 --> 00:14:28.000]  我們不是找人
[00:14:28.000 --> 00:14:31.000]  我們不是要見哪個人或約哪個人
[00:14:31.000 --> 00:14:33.000]  和哪個人說話
[00:14:33.000 --> 00:14:35.000]  是和神
[00:14:35.000 --> 00:14:38.000]  以致我們整個氣氛不需要安靜
[00:14:38.000 --> 00:14:40.000]  因為我們等候
[00:14:40.000 --> 00:14:42.000]  聽見的是甚麼呢
[00:14:42.000 --> 00:14:44.000]  想聽見神說甚麼
[00:14:44.000 --> 00:14:46.000]  這個會改變我們的生命
[00:14:46.000 --> 00:14:50.000]  替我們的方向有指導性
[00:14:50.000 --> 00:14:53.000]  我們能夠懂得反省自己
[00:14:53.000 --> 00:14:57.000]  將自己真正地帶到神面前
[00:14:57.000 --> 00:14:59.000]  讓祂光照我們
[00:14:59.000 --> 00:15:04.000]  所以我們的目的一定很清楚
[00:15:04.000 --> 00:15:06.000]  然後呢
[00:15:06.000 --> 00:15:09.000]  自古以來
[00:15:09.000 --> 00:15:14.000]  神就藉著眾仙之曉與列祖
[00:15:14.000 --> 00:15:17.000]  這些列祖要存在
[00:15:17.000 --> 00:15:22.000]  否則慢慢地就變成了我的教會
[00:15:22.000 --> 00:15:25.000]  我們投入到我來管的
[00:15:25.000 --> 00:15:28.000]  我捐錢多就大聲一點
[00:15:28.000 --> 00:15:30.000]  不是
[00:15:30.000 --> 00:15:32.000]  這是神的教會
[00:15:32.000 --> 00:15:35.000]  而且是普世超越時代的
[00:15:35.000 --> 00:15:38.000]  而且是一路匯聚到天上的
[00:15:38.000 --> 00:15:40.000]  在這個行列裏
[00:15:40.000 --> 00:15:46.000]  但當我們不讓眾仙之說話的時候
[00:15:46.000 --> 00:15:53.000]  我們同時也不讓神的兒子說話
[00:15:53.000 --> 00:15:56.000]  因為希伯來書第十一章
[00:15:56.000 --> 00:16:01.000]  已經很清楚地告訴我們
[00:16:01.000 --> 00:16:08.000]  古時候神藉著眾仙之多次多方向列祖說話
[00:16:08.000 --> 00:16:15.000]  末世藉著祂的兒子向我們說話
[00:16:15.000 --> 00:16:19.000]  所以耶穌在很多講話裏
[00:16:19.000 --> 00:16:22.000]  你會發覺祂是實實在在地告訴你
[00:16:22.000 --> 00:16:23.000]  是甚麼?
[00:16:23.000 --> 00:16:26.000]  是想你分辨出其實是誰在講話
[00:16:26.000 --> 00:16:33.000]  以及認真度需要聽的人一定要提高醒覺
[00:16:33.000 --> 00:16:35.000]  所以讀經後都會說
[00:16:35.000 --> 00:16:37.000]  這是上主的話
[00:16:37.000 --> 00:16:39.000]  不是我講的
[00:16:39.000 --> 00:16:43.000]  所以你不要看講的那個人或讀的那個人
[00:16:43.000 --> 00:16:45.000]  要知道分辨
[00:16:45.000 --> 00:16:47.000]  這個不是人講的
[00:16:47.000 --> 00:16:49.000]  是神在講話
[00:16:49.000 --> 00:16:54.000]  神對我們世人講話
[00:16:54.000 --> 00:17:03.000]  所以我們將人的話和神的話分開是很重要的
[00:17:03.000 --> 00:17:06.000]  神原有的從聖經出來的話
[00:17:06.000 --> 00:17:09.000]  高人一等的話
[00:17:09.000 --> 00:17:12.000]  應該備受尊重
[00:17:12.000 --> 00:17:14.000]  何況六十六卷裏面
[00:17:14.000 --> 00:17:17.000]  福音書包括《使徒行傳》
[00:17:17.000 --> 00:17:19.000]  那個是福音來的
[00:17:19.000 --> 00:17:21.000]  是給世界的福音
[00:17:21.000 --> 00:17:24.000]  天使說今天要報好的訊息
[00:17:24.000 --> 00:17:26.000]  是給世人的
[00:17:26.000 --> 00:17:28.000]  是給你們的
[00:17:28.000 --> 00:17:30.000]  這個訊息我們要很醒覺
[00:17:30.000 --> 00:17:33.000]  不是給我們某某堂的人
[00:17:33.000 --> 00:17:35.000]  不是給某個團體的人
[00:17:35.000 --> 00:17:36.000]  是給世界的
[00:17:36.000 --> 00:17:38.000]  所以教會有這樣的責任
[00:17:38.000 --> 00:17:41.000]  向世界宣告神講甚麼
[00:17:41.000 --> 00:17:44.000]  因此六十六卷裏面的福音書和《使徒行傳》
[00:17:44.000 --> 00:17:47.000]  是記載了道成肉身的主
[00:17:47.000 --> 00:17:52.000]  在我們中間行動、教訓、醫治
[00:17:52.000 --> 00:17:57.000]  因此普世教會有特別做尊重
[00:17:57.000 --> 00:17:59.000]  站起來聽
[00:17:59.000 --> 00:18:02.000]  摩西在《生命記》很清楚
[00:18:02.000 --> 00:18:04.000]  所有南丁以色列人
[00:18:04.000 --> 00:18:06.000]  聽得能明白的都來聽
[00:18:06.000 --> 00:18:07.000]  要聽甚麼
[00:18:07.000 --> 00:18:08.000]  要聽神的律法
[00:18:08.000 --> 00:18:10.000]  他當時不是坐在那裏聽
[00:18:10.000 --> 00:18:12.000]  是站在那裏聽
[00:18:12.000 --> 00:18:14.000]  當年希米恢復
[00:18:14.000 --> 00:18:16.000]  找到神的律法書的時候
[00:18:16.000 --> 00:18:18.000]  是站在那裏聽
[00:18:18.000 --> 00:18:23.000]  所以這是一個很重要的尊敬
[00:18:23.000 --> 00:18:25.000]  捍衛生命的中心
[00:18:25.000 --> 00:18:27.000]  那是生命之言
[00:18:27.000 --> 00:18:29.000]  耶穌自己這樣說
[00:18:29.000 --> 00:18:32.000]  我的話就是靈,就是生命
[00:18:32.000 --> 00:18:35.000]  所以我用一個身體語言來表達
[00:18:35.000 --> 00:18:38.000]  這是道中之道
[00:18:38.000 --> 00:18:43.000]  你能夠想像一個教會的團體
[00:18:43.000 --> 00:18:49.000]  認識聖道是很被尊重、很寶貴
[00:18:49.000 --> 00:18:52.000]  他們聆聽,要提醒自己
[00:18:52.000 --> 00:18:54.000]  這是神的話
[00:18:54.000 --> 00:18:57.000]  不是人說的話
[00:18:57.000 --> 00:19:00.000]  所以我就說
[00:19:00.000 --> 00:19:03.000]  讀經是比講道更高的
[00:19:03.000 --> 00:19:07.000]  英文說是primary word
[00:19:07.000 --> 00:19:11.000]  最基礎、最基本、最核心的
[00:19:11.000 --> 00:19:13.000]  聖言
[00:19:13.000 --> 00:19:18.000]  然後講道只不過是將它剪開來
[00:19:18.000 --> 00:19:20.000]  讓我們能夠明白
[00:19:20.000 --> 00:19:24.000]  所以我們首先要學聽
[00:19:24.000 --> 00:19:26.000]  就不是聽道
[00:19:26.000 --> 00:19:28.000]  是聽聖經
[00:19:28.000 --> 00:19:31.000]  所以我就覺得
[00:19:31.000 --> 00:19:33.000]  讀經完就有責任了
[00:19:33.000 --> 00:19:35.000]  就要好好地預備
[00:19:35.000 --> 00:19:36.000]  好好地聆聽
[00:19:36.000 --> 00:19:38.000]  首先不是讀,就是聽
[00:19:38.000 --> 00:19:42.000]  你看文字的時候要有聲音
[00:19:42.000 --> 00:19:44.000]  如果你這樣看不到
[00:19:44.000 --> 00:19:46.000]  裡面沒有聲音的話
[00:19:46.000 --> 00:19:48.000]  其實你不是進去的
[00:19:48.000 --> 00:19:50.000]  你回去試試
[00:19:50.000 --> 00:19:52.000]  無論你來靈修
[00:19:52.000 --> 00:19:55.000]  或者讀什麼文字
[00:19:55.000 --> 00:19:57.000]  其實裡面有聲音
[00:19:57.000 --> 00:19:59.000]  讀給你聽
[00:19:59.000 --> 00:20:02.000]  當你知道這是聖靈的工作
[00:20:02.000 --> 00:20:04.000]  聖經是聖靈的工作
[00:20:04.000 --> 00:20:07.000]  在眾人的心中來指示他們
