
[00:00:00.000 --> 00:00:02.000]  (字幕:Sky Vision)
[00:03:40.600 --> 00:03:43.600]  也就是用幹細胞製造
[00:03:43.600 --> 00:03:47.600]  大家會覺得真假
[00:03:47.600 --> 00:03:50.400]  結果他真的成功了
[00:03:50.400 --> 00:03:53.400]  在多個範例當中
[00:03:53.400 --> 00:03:56.400]  他是成功的一個
[00:03:56.400 --> 00:03:57.600]  他告訴我
[00:03:57.600 --> 00:04:01.800]  當他在醫院掙扎的時候
[00:04:01.800 --> 00:04:03.400]  痛苦的時候
[00:04:03.400 --> 00:04:08.600]  他用幹細胞來克服疾病的時候
[00:04:08.800 --> 00:04:10.600]  實在非常痛苦
[00:04:10.600 --> 00:04:16.800]  有一天他睡覺的時候
[00:04:16.800 --> 00:04:20.800]  有個護士進來
[00:04:20.800 --> 00:04:23.000]  拿他的手來打針
[00:04:23.000 --> 00:04:26.200]  誰知護士看著他的手
[00:04:26.200 --> 00:04:30.400]  他說你的手已經打了針
[00:04:30.400 --> 00:04:33.600]  不能再打下去了
[00:04:33.600 --> 00:04:35.400]  他自己是醫生
[00:04:35.400 --> 00:04:37.600]  他拿來看一看
[00:04:37.800 --> 00:04:40.800]  原來這些針打一次的地方
[00:04:40.800 --> 00:04:43.600]  第二次不能再打了
[00:04:43.600 --> 00:04:44.800]  我也不懂
[00:04:44.800 --> 00:04:46.000]  是不是這樣我不知道
[00:04:46.000 --> 00:04:48.200]  結果他說
[00:04:48.200 --> 00:04:52.400]  明天我就再見了
[00:04:52.400 --> 00:04:54.600]  因為我不能再打針了
[00:04:54.600 --> 00:04:57.800]  這種針原來是這麼重要的
[00:04:57.800 --> 00:04:59.800]  不能再打了
[00:04:59.800 --> 00:05:06.000]  他自己交給上帝了
[00:05:06.200 --> 00:05:08.200]  他是一個很難得的
[00:05:08.200 --> 00:05:10.400]  因為他患了腫瘤的時候
[00:05:10.400 --> 00:05:13.600]  他發掘到自己有一個寫作的恩賜
[00:05:13.600 --> 00:05:15.800]  他就寫了一個故事出來
[00:05:15.800 --> 00:05:18.000]  我讀了之後很感動
[00:05:18.000 --> 00:05:23.200]  原來他第一天起床的時候
[00:05:23.200 --> 00:05:25.600]  有個男護士
[00:05:25.600 --> 00:05:28.200]  年輕人來到他前面
[00:05:28.200 --> 00:05:31.400]  醫生今天要打針了
[00:05:31.400 --> 00:05:33.600]  他說還打什麼
[00:05:33.600 --> 00:05:35.800]  我沒得打了
[00:05:36.000 --> 00:05:40.000]  但這個男人不理會他說什麼
[00:05:40.000 --> 00:05:42.200]  轉動他的手
[00:05:42.200 --> 00:05:44.400]  這裡還有一針
[00:05:44.400 --> 00:05:47.600]  轉到他臉上
[00:05:47.600 --> 00:05:50.800]  原來下面還有一個地方可以打
[00:05:50.800 --> 00:05:53.600]  他看到原來這個男護士
[00:05:53.600 --> 00:05:56.600]  這個年輕人竟然找到一個針口
[00:05:56.600 --> 00:05:57.800]  讓他可以打下去
[00:05:57.800 --> 00:06:00.000]  結果他打了這針
[00:06:00.000 --> 00:06:03.200]  真的勝過這個患疾
[00:06:03.200 --> 00:06:05.400]  結果他痊癒了
[00:06:05.600 --> 00:06:07.600]  現在他在澳洲居住
[00:06:07.600 --> 00:06:09.800]  非常精彩
[00:06:09.800 --> 00:06:12.000]  有空畫畫
[00:06:12.000 --> 00:06:14.200]  有空寫文章
[00:06:14.200 --> 00:06:16.400]  很精彩的文章
[00:06:16.400 --> 00:06:18.600]  你猜他的文章說什麼呢
[00:06:18.600 --> 00:06:22.800]  他說我們不知道將來會怎樣
[00:06:22.800 --> 00:06:27.000]  但只有活在每一天
[00:06:27.000 --> 00:06:29.200]  如果這個家庭
[00:06:29.200 --> 00:06:31.400]  剛才演戲的家庭
[00:06:31.400 --> 00:06:34.600]  能夠真真正正活在每一天的時候
[00:06:34.800 --> 00:06:36.800]  家庭不會變成這樣
[00:06:36.800 --> 00:06:41.000]  就算大亞灣電廠爆炸
[00:06:41.000 --> 00:06:43.200]  那又怎樣
[00:06:43.200 --> 00:06:46.400]  大家一起去祭拜
[00:06:46.400 --> 00:06:48.600]  人生就是這樣
[00:06:48.600 --> 00:06:50.800]  原來有很多事情
[00:06:50.800 --> 00:06:53.000]  我們不止預測
[00:06:53.000 --> 00:06:55.200]  活在每一天
[00:06:55.200 --> 00:06:57.400]  這位醫生寫了這個題目
[00:06:57.400 --> 00:06:59.600]  活在每一天
[00:06:59.600 --> 00:07:01.800]  我想到這個題目的時候
[00:07:02.000 --> 00:07:04.000]  在復活節下午
[00:07:04.000 --> 00:07:07.200]  跟大家分享一個很重要的訊息
[00:07:07.200 --> 00:07:09.400]  各位
[00:07:09.400 --> 00:07:11.600]  有位老人家
[00:07:11.600 --> 00:07:13.800]  他很大年紀
[00:07:13.800 --> 00:07:17.000]  但由於家庭經濟有問題
[00:07:17.000 --> 00:07:22.200]  他每天都推車到外面做小販
[00:07:22.200 --> 00:07:27.400]  但有一天他遇到交通意外
[00:07:27.400 --> 00:07:30.600]  有輛車撞到他的小販車
[00:07:30.800 --> 00:07:33.800]  結果他自己受了傷
[00:07:33.800 --> 00:07:36.000]  小販車當然是全散了
[00:07:36.000 --> 00:07:40.200]  他太太趕到醫院
[00:07:40.200 --> 00:07:43.400]  很久後醫生出來
[00:07:43.400 --> 00:07:45.600]  在手術室說
[00:07:45.600 --> 00:07:47.800]  出來的時候問
[00:07:47.800 --> 00:07:52.000]  阿婆我想問問你先生今年幾歲
[00:07:52.000 --> 00:07:54.200]  哇 八十幾歲了
[00:07:54.200 --> 00:07:56.400]  什麼八十幾歲
[00:07:56.600 --> 00:08:03.600]  為什麼他的身體健康不像八十幾歲
[00:08:03.600 --> 00:08:05.800]  什麼醫生你聽說他不像八十幾歲
[00:08:05.800 --> 00:08:09.000]  是啊 我驗他的身體的時候
[00:08:09.000 --> 00:08:11.200]  我跟他做檢查的時候
[00:08:11.200 --> 00:08:15.400]  我發現他的身體很多方面都很健全
[00:08:15.400 --> 00:08:17.600]  不像八十幾歲
[00:08:17.600 --> 00:08:19.800]  為什麼
[00:08:19.800 --> 00:08:24.600]  為什麼你這麼大年紀還出來做小販
[00:08:24.800 --> 00:08:26.800]  沒辦法 他喜歡做的
[00:08:26.800 --> 00:08:29.000]  當然推翻他
[00:08:29.000 --> 00:08:33.200]  但這個醫生說
[00:08:33.200 --> 00:08:36.400]  他真的不像這麼大年紀
[00:08:36.400 --> 00:08:39.000]  你告訴我他有什麼秘訣
[00:08:39.000 --> 00:08:41.200]  怎麼能夠活得這麼好
[00:08:41.200 --> 00:08:44.400]  這位阿婆就說
[00:08:44.400 --> 00:08:47.600]  醫生我告訴你
[00:08:47.600 --> 00:08:49.800]  我老公有個習慣
[00:08:49.800 --> 00:08:52.000]  我時常叫他小心
[00:08:52.200 --> 00:08:54.200]  但他每次出去的時候
[00:08:54.200 --> 00:08:58.400]  他說雖然我也有很多不妥的地方
[00:08:58.400 --> 00:09:01.600]  但我相信明天會好一點
[00:09:01.600 --> 00:09:03.800]  明天會好一點
[00:09:03.800 --> 00:09:07.000]  他就活在每一天
[00:09:07.000 --> 00:09:12.200]  盡他的力量活得精彩 活得活潑
[00:09:12.200 --> 00:09:14.400]  各位朋友
[00:09:14.400 --> 00:09:18.600]  活在每一天其實是一個秘訣
[00:09:18.800 --> 00:09:23.800]  其實我和你都不知道將來會怎樣
[00:09:23.800 --> 00:09:28.000]  但如果我能夠真正把握每一個機會
[00:09:28.000 --> 00:09:31.200]  能夠盡量活得好的時候
[00:09:31.200 --> 00:09:34.800]  將來發生什麼事都不要緊
[00:09:34.800 --> 00:09:39.000]  最重要的是我們活得精彩
[00:09:39.000 --> 00:09:43.200]  最近有人叫我錄影做港島
[00:09:43.200 --> 00:09:44.800]  有個題目叫做
[00:09:44.800 --> 00:09:47.400]  「我知誰掌管明天」
[00:09:47.600 --> 00:09:49.600]  我就引用這個故事
[00:09:49.600 --> 00:09:51.800]  真是 各位
[00:09:51.800 --> 00:09:55.600]  原來今天我們不知道將來會怎樣
[00:09:55.600 --> 00:09:58.400]  大家知不知道有一句說話
[00:09:58.400 --> 00:10:00.600]  「明天會更好」
[00:10:00.600 --> 00:10:03.200]  這句說話是怎樣寫的
[00:10:03.200 --> 00:10:08.400]  原來這句說話是江澤民寫給我們的特首
[00:10:08.400 --> 00:10:13.600]  我曾經有機會去過特首的辦事處
[00:10:13.800 --> 00:10:20.000]  幸好我做教會以外的一些服務工作
[00:10:20.000 --> 00:10:22.200]  我有機會見到她
[00:10:22.200 --> 00:10:26.400]  原來她寫著貼著江澤民的手筆
[00:10:26.400 --> 00:10:28.600]  「明天會更好」
[00:10:28.600 --> 00:10:31.600]  這個作者是誰呢
[00:10:31.600 --> 00:10:38.400]  這個作者原來是台灣台北衛理堂的師班指揮
[00:10:38.400 --> 00:10:40.600]  叫做詹宏達先生
[00:10:40.600 --> 00:10:42.800]  他在囚過
[00:10:43.000 --> 00:10:46.000]  有一天他來找我
[00:10:46.000 --> 00:10:50.000]  他說牧師我聽到你在港島提過我的名字
[00:10:50.000 --> 00:10:51.600]  所以今天想見你
[00:10:51.600 --> 00:10:52.800]  我說甚麼事
[00:10:52.800 --> 00:10:55.000]  我跟他說了一會兒
[00:10:55.000 --> 00:10:58.200]  就說到這首「明天會更好」
[00:10:58.200 --> 00:11:01.400]  我就貪得意跟他說
[00:11:01.400 --> 00:11:04.000]  我說詹先生你不要介意
[00:11:04.000 --> 00:11:06.800]  我想改一下你的歌
[00:11:06.800 --> 00:11:09.000]  「明天會更好」
[00:11:09.000 --> 00:11:10.200]  沒錯
[00:11:10.400 --> 00:11:12.800]  但是我想加一句
[00:11:12.800 --> 00:11:15.000]  「今日都唔錯」
[00:11:15.000 --> 00:11:17.000]  他看著我
[00:11:17.000 --> 00:11:18.200]  睜著眼睛看
[00:11:18.200 --> 00:11:19.600]  甚麼今日都唔錯
[00:11:19.600 --> 00:11:20.800]  我說真的
[00:11:20.800 --> 00:11:22.000]  我說詹先生
[00:11:22.000 --> 00:11:24.200]  今日如果不好
[00:11:24.200 --> 00:11:25.800]  你想明日會好嗎
[00:11:25.800 --> 00:11:27.000]  是不是
[00:11:27.000 --> 00:11:29.000]  我們今日都唔錯
[00:11:29.000 --> 00:11:32.200]  所以我希望大家
[00:11:32.200 --> 00:11:34.200]  今日都唔錯
[00:11:34.200 --> 00:11:35.600]  明天會更好
[00:11:35.600 --> 00:11:36.800]  好不好
[00:11:36.800 --> 00:11:38.800]  各位
[00:11:39.000 --> 00:11:41.000]  所以復活節
[00:11:41.000 --> 00:11:44.200]  其實是讓我們知道
[00:11:44.200 --> 00:11:46.600]  我們復活
[00:11:46.600 --> 00:11:49.600]  不是單說到耶穌基督死了
[00:11:49.600 --> 00:11:50.800]  他就復活
[00:11:50.800 --> 00:11:53.000]  其實復活節的故事
[00:11:53.000 --> 00:11:55.200]  是繼續發生
[00:11:55.200 --> 00:11:57.400]  我曾經有一個題目說到
[00:11:57.400 --> 00:12:00.600]  就是復活的故事
[00:12:00.600 --> 00:12:02.800]  還未說完
[00:12:02.800 --> 00:12:04.000]  為甚麼
[00:12:04.000 --> 00:12:06.200]  因為每天都在發生
[00:12:06.200 --> 00:12:07.400]  為甚麼
[00:12:07.600 --> 00:12:09.600]  我們說復活
[00:12:09.600 --> 00:12:10.800]  不是單單肉體的復活
[00:12:10.800 --> 00:12:13.000]  是心靈的復活
[00:12:13.000 --> 00:12:15.200]  今日我們很多人
[00:12:15.200 --> 00:12:18.400]  活在死人的環境當中
[00:12:18.400 --> 00:12:20.600]  每天都被罪惡
[00:12:20.600 --> 00:12:21.800]  被困擾
[00:12:21.800 --> 00:12:23.000]  被不安
[00:12:23.000 --> 00:12:25.200]  來困擾我們
[00:12:25.200 --> 00:12:26.400]  我們沒有平安
[00:12:26.400 --> 00:12:28.600]  我們沒有喜樂
[00:12:28.600 --> 00:12:29.800]  各位
[00:12:29.800 --> 00:12:31.000]  我想要你的同意
[00:12:31.000 --> 00:12:35.200]  其實我們都生活在得失之間
[00:12:35.200 --> 00:12:37.400]  其實我們有很多事情
[00:12:37.400 --> 00:12:38.400]  是遭遇到的
[00:12:38.400 --> 00:12:39.600]  甚麼是得失
[00:12:39.600 --> 00:12:41.800]  生死
[00:12:41.800 --> 00:12:45.000]  成敗
[00:12:45.000 --> 00:12:47.200]  愛恨
[00:12:47.200 --> 00:12:49.000]  貧富
[00:12:49.000 --> 00:12:50.600]  凶吉
[00:12:50.600 --> 00:12:52.400]  樂憂
[00:12:52.400 --> 00:12:54.600]  疾病和健康
[00:12:54.600 --> 00:12:56.400]  信逆
[00:12:56.400 --> 00:12:58.000]  安危
[00:12:58.000 --> 00:13:02.200]  其實這些都是我們要面對的困難
[00:13:02.200 --> 00:13:03.400]  贏輸
[00:13:03.400 --> 00:13:05.000]  高低前後
[00:13:05.000 --> 00:13:06.600]  進退榮辱
[00:13:06.800 --> 00:13:07.800]  生死
[00:13:07.800 --> 00:13:10.000]  都是影響了我們的情緒
[00:13:10.000 --> 00:13:11.800]  我們不平衡
[00:13:11.800 --> 00:13:13.000]  各位
[00:13:13.000 --> 00:13:16.200]  我做牧師已經做了很多年
[00:13:16.200 --> 00:13:19.400]  我告訴大家的時候
[00:13:19.400 --> 00:13:21.600]  你可能會想我幾多歲
[00:13:21.600 --> 00:13:26.800]  我去年因為慶祝85歲生日
[00:13:26.800 --> 00:13:30.800]  嘩
[00:13:30.800 --> 00:13:34.000]  像不像
[00:13:34.200 --> 00:13:37.200]  我去年
[00:13:37.200 --> 00:13:40.400]  我去年因為慶祝85歲生日
[00:13:40.400 --> 00:13:42.600]  我告訴大家
[00:13:42.600 --> 00:13:44.800]  我做了60年牧師
[00:13:44.800 --> 00:13:47.000]  他們說真的嗎
[00:13:47.000 --> 00:13:50.200]  其實我見過很多問題
[00:13:50.200 --> 00:13:52.400]  今天很多人
[00:13:52.400 --> 00:13:53.600]  你見過好好的
[00:13:53.600 --> 00:13:58.800]  其實他生活在很多問題當中
[00:13:58.800 --> 00:14:01.000]  今天我剛見到一個精神病醫生
[00:14:01.000 --> 00:14:02.200]  我跟他說
[00:14:02.400 --> 00:14:04.400]  我剛有個教友
[00:14:04.400 --> 00:14:09.600]  他的女兒突然情緒不安寧
[00:14:09.600 --> 00:14:13.800]  每天都不理自己的女兒
[00:14:13.800 --> 00:14:16.000]  牧師怎麼辦
[00:14:16.000 --> 00:14:18.200]  我去見見醫生好不好
[00:14:18.200 --> 00:14:20.400]  他不肯去
[00:14:20.400 --> 00:14:21.800]  今天我跟醫生說
[00:14:21.800 --> 00:14:24.000]  你叫他來吧
[00:14:24.000 --> 00:14:25.600]  你吩咐我做就行
[00:14:25.600 --> 00:14:27.800]  因為他是我的教友
[00:14:27.800 --> 00:14:30.000]  我覺得今天很多人
[00:14:30.200 --> 00:14:32.200]  都活在情緒當中
[00:14:32.200 --> 00:14:36.400]  各位知道張國榮是怎樣死的嗎
[00:14:36.400 --> 00:14:39.600]  其實他不是那麼大膽
[00:14:39.600 --> 00:14:41.800]  那麼高樓跳下去的
[00:14:41.800 --> 00:14:44.000]  其實那些死是有聲音的
[00:14:44.000 --> 00:14:46.200]  這個聲音是什麼
[00:14:46.200 --> 00:14:48.400]  是情緒的問題
[00:14:48.400 --> 00:14:50.600]  精神的問題
[00:14:50.600 --> 00:14:52.800]  聽到這些聲音
[00:14:52.800 --> 00:14:55.000]  跳下去是沒有問題的
[00:14:55.000 --> 00:14:57.200]  有個女醫生因為面對考試
[00:14:57.200 --> 00:14:59.400]  突然間打電話給我
[00:14:59.600 --> 00:15:01.600]  問我什麼事
[00:15:01.600 --> 00:15:03.800]  她說有聲音跟我說
[00:15:03.800 --> 00:15:06.000]  叫我吃藥
[00:15:06.000 --> 00:15:08.200]  這些藥我知道
[00:15:08.200 --> 00:15:10.400]  吃了一定死
[00:15:10.400 --> 00:15:12.600]  牧師怎麼辦
[00:15:12.600 --> 00:15:14.800]  我問他為何突然這樣
[00:15:14.800 --> 00:15:17.000]  他說不知道為何
[00:15:17.000 --> 00:15:19.200]  我經常聽到聲音
[00:15:19.200 --> 00:15:21.400]  各位如果聽到聲音
[00:15:21.400 --> 00:15:23.600]  要小心一點
[00:15:23.600 --> 00:15:25.800]  不要以為這些聲音是真實的
[00:15:25.800 --> 00:15:28.000]  其實是你自己的幻覺
[00:15:28.200 --> 00:15:30.200]  你聽到這種聲音提醒你
[00:15:30.200 --> 00:15:32.400]  叫你不要害怕
[00:15:32.400 --> 00:15:34.600]  跳下去吧 吃了它
[00:15:34.600 --> 00:15:36.800]  其實今天我們很多人
[00:15:36.800 --> 00:15:40.000]  都因為這些不平衡的環境
[00:15:40.000 --> 00:15:42.200]  很多高低起落
[00:15:42.200 --> 00:15:47.400]  生死考試等等的事
[00:15:47.400 --> 00:15:50.600]  影響了我們寧靜的內心
[00:15:50.600 --> 00:15:54.800]  各位你有沒有試過睡不著覺
[00:15:54.800 --> 00:15:57.000]  其實睡不著覺
[00:15:57.200 --> 00:15:59.200]  這是很正常的
[00:15:59.200 --> 00:16:01.400]  其實不正常
[00:16:01.400 --> 00:16:03.600]  其實要小心
[00:16:03.600 --> 00:16:05.800]  原來有很多精神病醫生告訴我
[00:16:05.800 --> 00:16:09.000]  一個失眠的人是很危險的
[00:16:09.000 --> 00:16:10.200]  為什麼
[00:16:10.200 --> 00:16:12.400]  因為早上天空亮的時候
[00:16:12.400 --> 00:16:14.600]  是最危險的時候
[00:16:14.600 --> 00:16:16.800]  原來我曾經查過
[00:16:16.800 --> 00:16:22.000]  林黛 樂蒂 還有幾個明星
[00:16:22.000 --> 00:16:24.200]  都是自殺死了
[00:16:24.200 --> 00:16:26.400]  他們都是早上吃藥
[00:16:26.600 --> 00:16:28.600]  原因是什麼
[00:16:28.600 --> 00:16:30.800]  想不通
[00:16:30.800 --> 00:16:33.000]  最重要的是什麼
[00:16:33.000 --> 00:16:35.200]  這個女醫生很聰明
[00:16:35.200 --> 00:16:37.400]  打電話給我陪著她
[00:16:37.400 --> 00:16:39.600]  馬上打電話給她的父母
[00:16:39.600 --> 00:16:41.800]  她說父母去旅行
[00:16:41.800 --> 00:16:44.000]  快點回來陪著她
[00:16:44.000 --> 00:16:46.200]  現在女醫生在屯門醫院做得很成功
[00:16:46.200 --> 00:16:48.400]  各位這些都是真實的事實
[00:16:48.400 --> 00:16:50.600]  各位朋友
[00:16:50.600 --> 00:16:52.800]  復活節的故事仍然是說下去的
[00:16:52.800 --> 00:16:55.000]  耶穌基督沒錯
[00:16:55.200 --> 00:16:57.200]  在死裡復活
[00:16:57.200 --> 00:16:59.400]  帶給我們希望
[00:16:59.400 --> 00:17:01.600]  人在絕望中
[00:17:01.600 --> 00:17:03.800]  困難中
[00:17:03.800 --> 00:17:06.000]  死亡中
[00:17:06.000 --> 00:17:08.200]  我們看到耶穌基督復活
[00:17:08.200 --> 00:17:10.400]  讓我們知道我們有機會
[00:17:10.400 --> 00:17:12.600]  有盼望
[00:17:12.600 --> 00:17:14.800]  將來不是走一條骨頭的道路
[00:17:14.800 --> 00:17:17.000]  今天我告訴大家
[00:17:17.000 --> 00:17:19.200]  不是等到要死的時候
[00:17:19.200 --> 00:17:21.400]  才要走一條骨頭的道路
[00:17:21.400 --> 00:17:23.600]  今天很多人的心靈沒有平安
[00:17:23.800 --> 00:17:25.800]  平安很重要
[00:17:25.800 --> 00:17:28.000]  平安就是沒有病沒有痛
[00:17:28.000 --> 00:17:30.200]  就是平安
[00:17:30.200 --> 00:17:32.400]  其實今天有病有痛
[00:17:32.400 --> 00:17:34.600]  當然是沒有平安
[00:17:34.600 --> 00:17:36.800]  但是沒有病沒有痛
[00:17:36.800 --> 00:17:39.000]  都沒有平安
[00:17:39.000 --> 00:17:41.200]  原因是什麼呢
[00:17:41.200 --> 00:17:43.400]  就是平安不是遭受什麼困難
[00:17:43.400 --> 00:17:45.600]  而是我們內心裡
[00:17:45.600 --> 00:17:47.800]  不得寧靜
[00:17:47.800 --> 00:17:50.000]  各位
[00:17:50.000 --> 00:17:52.200]  我引用一句說話
[00:17:52.400 --> 00:17:54.400]  我希望你們能夠聽得進去
[00:17:54.400 --> 00:17:56.600]  我說
[00:17:56.600 --> 00:17:58.800]  今天我看到很多人
[00:17:58.800 --> 00:18:01.000]  帶著昨天的倦態
[00:18:01.000 --> 00:18:03.200]  明日的仇容
[00:18:03.200 --> 00:18:05.400]  過現在的日子
[00:18:05.400 --> 00:18:07.600]  對不對
[00:18:07.600 --> 00:18:10.800]  為什麼我會這樣說呢
[00:18:10.800 --> 00:18:13.000]  有一次我在學校教書
[00:18:13.000 --> 00:18:15.200]  我教聖經
[00:18:15.200 --> 00:18:17.400]  我看到同學
[00:18:17.400 --> 00:18:19.600]  好像很憂愁
[00:18:19.600 --> 00:18:21.800]  問我做什麼事
[00:18:22.000 --> 00:18:24.000]  牧師明天要考試
[00:18:24.000 --> 00:18:26.200]  考試就是考試
[00:18:26.200 --> 00:18:28.400]  那怎麼辦呢
[00:18:28.400 --> 00:18:30.600]  不是啊
[00:18:30.600 --> 00:18:32.800]  我昨晚沒有睡覺
[00:18:32.800 --> 00:18:35.000]  昨晚沒有睡覺
[00:18:35.000 --> 00:18:37.200]  所以我今天很累
[00:18:37.200 --> 00:18:39.400]  但是昨天沒有睡覺
[00:18:39.400 --> 00:18:41.600]  為什麼要這麼不精神
[00:18:41.600 --> 00:18:43.800]  剛才不是說了
[00:18:43.800 --> 00:18:46.000]  我明天要考試
[00:18:46.000 --> 00:18:48.200]  帶著昨晚沒有睡覺
[00:18:48.200 --> 00:18:50.400]  明天考試的心情
[00:18:50.600 --> 00:18:52.600]  過現在的日子
[00:18:52.600 --> 00:18:54.800]  各位
[00:18:54.800 --> 00:18:57.000]  你們不用考試
[00:18:57.000 --> 00:18:59.200]  但是我告訴大家
[00:18:59.200 --> 00:19:01.400]  有很多時候
[00:19:01.400 --> 00:19:03.600]  猶憂千年無米煮
[00:19:03.600 --> 00:19:05.800]  猶憂什麼
[00:19:05.800 --> 00:19:08.000]  無命享千年
[00:19:08.000 --> 00:19:10.200]  其實我們每天都是憂
[00:19:10.200 --> 00:19:12.400]  又不知怎樣
[00:19:12.400 --> 00:19:14.600]  每天都過著困擾不安的心境
[00:19:14.600 --> 00:19:16.800]  各位朋友
[00:19:16.800 --> 00:19:19.000]  今天我要說復活節的訊息
[00:19:19.200 --> 00:19:21.200]  不是說復活節
[00:19:21.200 --> 00:19:23.400]  而是因為耶穌在死裡復活的時候
[00:19:23.400 --> 00:19:25.600]  讓我們知道
[00:19:25.600 --> 00:19:27.800]  人生是有盼望的
[00:19:27.800 --> 00:19:30.000]  人生是有機會的
[00:19:30.000 --> 00:19:32.200]  而且不要被這些事情困擾我們
[00:19:32.200 --> 00:19:34.400]  各位
[00:19:34.400 --> 00:19:36.600]  復活是表示什麼呢
[00:19:36.600 --> 00:19:38.800]  一個人在罪惡當中
[00:19:38.800 --> 00:19:41.000]  其實是一種死亡
[00:19:41.000 --> 00:19:43.200]  一個人如果有心靈的不平安
[00:19:43.200 --> 00:19:45.400]  是另一種死亡
[00:19:45.400 --> 00:19:47.600]  如果有心靈的不平安
[00:19:47.800 --> 00:19:49.800]  是另一種死亡
[00:19:49.800 --> 00:19:52.000]  其實
