
[00:00:00.000 --> 00:00:06.720]  請姐妹再一次在主裡面行安
[00:04:23.280 --> 00:04:25.120]  不務正業
[00:04:25.120 --> 00:04:28.800]  和這個兒子去到這樣的階段
[00:04:28.800 --> 00:04:31.920]  這個男朋友或這個丈夫
[00:04:31.920 --> 00:04:34.640]  就離開他
[00:04:34.640 --> 00:04:37.200]  他雙重的打擊
[00:04:37.200 --> 00:04:39.920]  最後很深刻
[00:04:39.920 --> 00:04:43.280]  我們深夜趕去醫院
[00:04:43.280 --> 00:04:45.600]  因為真的救不了
[00:04:45.600 --> 00:04:47.760]  這個很乖的小朋友
[00:04:47.760 --> 00:04:50.320]  他的名字叫阿謙
[00:04:50.320 --> 00:04:52.640]  很乖的小朋友
[00:04:52.640 --> 00:04:54.960]  血癌就在瑪嘉烈醫院
[00:04:54.960 --> 00:04:57.360]  安詳的離世
[00:04:57.360 --> 00:04:58.800]  當然也有同工
[00:04:58.800 --> 00:05:03.280]  跟這個小朋友講福音、信主
[00:05:03.280 --> 00:05:08.160]  後來有一段時間沒有再見這位姐妹
[00:05:08.160 --> 00:05:09.280]  過了一段時間
[00:05:09.280 --> 00:05:11.520]  因為她沒有再回我們教會
[00:05:11.520 --> 00:05:15.440]  可能不好意思,也不想
[00:05:15.440 --> 00:05:19.600]  見到她有一個新的婚姻
[00:05:19.600 --> 00:05:23.280]  有一位很好的弟兄愛她
[00:05:23.280 --> 00:05:26.240]  和他告訴我們
[00:05:26.240 --> 00:05:28.320]  當然因為真的很熟
[00:05:28.320 --> 00:05:30.640]  不用擔心我
[00:05:30.640 --> 00:05:32.480]  我在主耶穌裏面
[00:05:32.480 --> 00:05:34.320]  我有盼望
[00:05:34.320 --> 00:05:38.720]  阿謙在醫院的時候
[00:05:38.720 --> 00:05:40.080]  離世之前
[00:05:40.080 --> 00:05:43.920]  這個小朋友信主
[00:05:43.920 --> 00:05:46.000]  這個故事是我自己
[00:05:46.000 --> 00:05:48.080]  初出來傳道的時候
[00:05:48.080 --> 00:05:50.160]  很深的經歷
[00:05:50.160 --> 00:05:51.360]  其實這麼多年了
[00:05:51.360 --> 00:05:53.520]  在傳道的過程
[00:05:53.520 --> 00:05:57.040]  很多這些偶然的例子
[00:05:57.040 --> 00:05:59.520]  這些真人的故事
[00:05:59.520 --> 00:06:02.560]  讓我感受到
[00:06:02.560 --> 00:06:07.760]  復活不僅僅是世人的一種狂歡
[00:06:07.760 --> 00:06:10.160]  大家每天看一看
[00:06:10.160 --> 00:06:12.720]  第一天有多少十萬人離開香港
[00:06:12.720 --> 00:06:14.000]  很開心、很興奮
[00:06:14.000 --> 00:06:17.040]  每個人都拿著行李箱去玩
[00:06:17.040 --> 00:06:19.040]  這些本來不是錯事
[00:06:19.040 --> 00:06:20.800]  要減壓
[00:06:20.800 --> 00:06:24.400]  但是基督徒的復活節
[00:06:24.400 --> 00:06:28.240]  不僅僅是一種只有快樂
[00:06:28.240 --> 00:06:30.880]  因為我們確實知道
[00:06:30.880 --> 00:06:32.640]  在我們的人生
[00:06:32.640 --> 00:06:34.800]  甚至在我們每一天
[00:06:34.800 --> 00:06:36.800]  我們經驗到的
[00:06:36.800 --> 00:06:42.240]  絕對不是想像中的快樂、圓滿
[00:06:42.240 --> 00:06:45.520]  而是往往有很多很多的困難
[00:06:45.520 --> 00:06:48.080]  但反而在這些困難裡面
[00:06:48.080 --> 00:06:49.760]  我們看到的
[00:06:49.760 --> 00:06:52.320]  就是復活的生命
[00:06:52.320 --> 00:06:54.160]  我選取這段聖經
[00:06:54.160 --> 00:06:56.960]  其實全部是否定句
[00:06:56.960 --> 00:07:01.920]  是保羅要去駁斥哥倫多教會
[00:07:01.920 --> 00:07:05.680]  認為沒有人會死了之後復活
[00:07:05.680 --> 00:07:08.240]  他們認同耶穌復活
[00:07:08.240 --> 00:07:11.760]  但是他們已經沉醉於
[00:07:11.760 --> 00:07:14.480]  聖靈的充滿
[00:07:14.480 --> 00:07:17.280]  要爭在哪個教會裡面的人
[00:07:17.280 --> 00:07:19.280]  哪些恩賜會大
[00:07:19.280 --> 00:07:22.480]  所以他們爭的是聖靈的充滿
[00:07:22.480 --> 00:07:24.160]  爭的是講方言
[00:07:24.160 --> 00:07:25.920]  爭的是其他的東西
[00:07:25.920 --> 00:07:27.200]  甚至第一章
[00:07:27.200 --> 00:07:29.760]  他們已經是分門結黨
[00:07:29.760 --> 00:07:31.760]  他們沉醉在教會裡面
[00:07:31.760 --> 00:07:33.280]  這些分裂裡面
[00:07:33.280 --> 00:07:35.360]  哪個人是屬於哪一個
[00:07:35.360 --> 00:07:38.400]  所以他們根本不會太介意
[00:07:38.400 --> 00:07:40.800]  真的會有死人的復活
[00:07:40.800 --> 00:07:42.560]  所以保羅在這段聖經
[00:07:42.560 --> 00:07:45.600]  其實是很重的責備他們
[00:07:45.600 --> 00:07:47.840]  而保羅很直接了當
[00:07:47.840 --> 00:07:49.200]  來告訴我們
[00:07:49.200 --> 00:07:53.440]  是一個很重要的本體的生命
[00:07:53.440 --> 00:07:54.800]  復活了
[00:07:54.800 --> 00:07:57.200]  所以每一個信主
[00:07:57.200 --> 00:08:00.000]  在耶穌裡面相信的人
[00:08:00.000 --> 00:08:05.440]  其實就在這個復活的永恆真實的事件裡面
[00:08:05.440 --> 00:08:10.000]  我們就要找到我們人生的盼望
[00:08:10.000 --> 00:08:12.960]  所以
[00:08:12.960 --> 00:08:16.720]  我比較少寫這麼詳盡的講章
[00:08:16.720 --> 00:08:19.200]  有差不多七頁
[00:08:19.200 --> 00:08:20.560]  一般我就是做part point(部分點)
[00:08:20.560 --> 00:08:21.760]  但是因為這幾天真的忙
[00:08:21.760 --> 00:08:23.040]  還有昨天有數目
[00:08:23.040 --> 00:08:26.480]  不夠時間去整理
[00:08:26.480 --> 00:08:28.480]  十四節
[00:08:28.480 --> 00:08:34.240]  如果這個復活沒有的時候
[00:08:34.240 --> 00:08:36.800]  保羅是在駁斥一些空洞的
[00:08:36.800 --> 00:08:40.640]  一些講道德的寓言
[00:08:40.640 --> 00:08:44.480]  一個令人很鼓舞的哲學故事
[00:08:44.480 --> 00:08:49.920]  是沒有改變整個宇宙的生命的力量
[00:08:49.920 --> 00:08:55.040]  所以也不能夠真正面對死亡和虛無
[00:08:55.040 --> 00:08:57.920]  所以如果沒有復活
[00:08:57.920 --> 00:09:04.160]  我們的講道只不過是一場情感充沛的演講
[00:09:04.160 --> 00:09:09.440]  跟一個沒有信仰的演講
[00:09:09.440 --> 00:09:11.200]  可能差不多
[00:09:11.200 --> 00:09:12.880]  有些演講者
[00:09:12.880 --> 00:09:14.560]  他們的感染力
[00:09:14.560 --> 00:09:16.320]  可能比我們講道的人
[00:09:16.320 --> 00:09:20.000]  來得更加有感染力
[00:09:20.000 --> 00:09:21.920]  第十五節
[00:09:21.920 --> 00:09:26.560]  也是駁斥那些虛假、虛無的見證
[00:09:26.560 --> 00:09:32.000]  甚至我們被當作是為神妄作見證
[00:09:32.000 --> 00:09:39.040]  所以使徒們可能比KK園區詐騙的地方
[00:09:39.040 --> 00:09:43.040]  更加的去欺騙人的騙子
[00:09:43.040 --> 00:09:45.120]  因為如果沒有復活的時候
[00:09:45.120 --> 00:09:48.480]  使徒居然用他們的生命去殉道
[00:09:48.480 --> 00:09:51.120]  圍著一個虛假的事實
[00:09:51.120 --> 00:09:52.880]  來這樣去死
[00:09:52.880 --> 00:09:59.920]  騙了歷史歷代很多的人投入在一個不實在的信仰裏面
[00:09:59.920 --> 00:10:03.280]  所以保羅說這是一個虛構的
[00:10:03.280 --> 00:10:06.000]  如果沒有復活
[00:10:06.000 --> 00:10:09.360]  但是整個教會
[00:10:09.360 --> 00:10:14.000]  我們建立在主耶穌的復活裏面
[00:10:14.000 --> 00:10:16.240]  第十七節
[00:10:16.240 --> 00:10:17.680]  因為十六節
[00:10:17.680 --> 00:10:19.280]  如果基督沒有復活
[00:10:19.280 --> 00:10:21.520]  就不會再有死人的復活
[00:10:21.520 --> 00:10:22.960]  十七節說
[00:10:22.960 --> 00:10:26.320]  駁斥的就是無效的信心
[00:10:26.320 --> 00:10:29.920]  因為你們的信就是謊言
[00:10:29.920 --> 00:10:32.400]  只是一種心理的作用
[00:10:32.400 --> 00:10:34.560]  自我的安慰
[00:10:34.560 --> 00:10:39.440]  不能夠觸及我們心靈最深處的困境
[00:10:39.440 --> 00:10:40.880]  所以保羅說
[00:10:40.880 --> 00:10:45.360]  我們仍然在一個罪惡的困鎖裏面
[00:10:45.360 --> 00:10:48.160]  不能夠有任何的釋放
[00:10:48.160 --> 00:10:51.120]  意味著罪的權勢
[00:10:51.120 --> 00:10:55.360]  死亡的毒鉤根本就未打破
[00:10:55.360 --> 00:10:57.040]  這個告訴我們
[00:10:57.040 --> 00:10:58.880]  保羅是在駁斥一些
[00:10:58.880 --> 00:11:02.400]  如果你是沒有信心的基督徒
[00:11:02.400 --> 00:11:06.160]  你只是認同基督還他
[00:11:06.160 --> 00:11:08.160]  第十八節
[00:11:08.160 --> 00:11:12.480]  駁斥一個絕望的無助的滅亡
[00:11:12.480 --> 00:11:16.240]  就是在基督裏面已經睡了的人
[00:11:16.240 --> 00:11:18.080]  都滅亡了
[00:11:18.080 --> 00:11:22.000]  這個就是一個真的很恐怖的絕望
[00:11:22.000 --> 00:11:23.600]  我近這幾年
[00:11:23.600 --> 00:11:26.640]  每次主禮一些安息禮拜
[00:11:26.640 --> 00:11:31.520]  內心裏面越來越有一種立體感
[00:11:31.520 --> 00:11:35.120]  我們幫他辦理的弟兄姊妹
[00:11:35.120 --> 00:11:37.200]  或者弟兄姊妹的家人
[00:11:37.200 --> 00:11:40.480]  他安躺在那個棺木裏面
[00:11:40.480 --> 00:11:43.920]  我們要來到去送別最後一程
[00:11:43.920 --> 00:11:47.520]  但是目者我自己個人的內心
[00:11:47.520 --> 00:11:50.720]  是越來越感受到一種的立體
[00:11:50.720 --> 00:11:54.240]  他真的只是安睡
[00:11:54.240 --> 00:11:57.280]  那個棺木進入那個火化
[00:11:57.280 --> 00:11:59.760]  變成為一堆的灰
[00:11:59.760 --> 00:12:05.040]  但是那個我們所愛所認識的朋友
[00:12:05.040 --> 00:12:06.640]  弟兄姊妹
[00:12:06.640 --> 00:12:09.040]  他在主耶穌的救恩裏面
[00:12:09.040 --> 00:12:11.840]  不是一個絕望的永別
[00:12:11.840 --> 00:12:14.080]  是暫時的分開
[00:12:14.080 --> 00:12:17.120]  而來得著這個永恆的復活
[00:12:17.120 --> 00:12:20.720]  所以十八節保羅已經是很斬釘截鐵
[00:12:20.720 --> 00:12:22.880]  駁斥如果沒有復活
[00:12:22.880 --> 00:12:26.080]  任何一個在主裏面死的人
[00:12:26.080 --> 00:12:29.120]  無論是我們中國人說的好死
[00:12:29.120 --> 00:12:30.320]  不好死
[00:12:30.320 --> 00:12:31.440]  慘死
[00:12:31.440 --> 00:12:33.200]  都沒有意義
[00:12:33.200 --> 00:12:36.080]  都是滅亡
[00:12:36.080 --> 00:12:40.560]  是很重的駁斥
[00:12:40.560 --> 00:12:42.400]  任何一個人
[00:12:42.400 --> 00:12:44.400]  如果主耶穌沒有復活
[00:12:44.400 --> 00:12:47.120]  我們己有的信念
[00:12:47.120 --> 00:12:49.200]  在基督裏面睡的人
[00:12:49.200 --> 00:12:52.080]  都是滅亡
[00:12:52.080 --> 00:12:55.120]  這一切是全部駁斥那些
[00:12:55.120 --> 00:13:00.080]  不相信復活的事件的人
[00:13:00.080 --> 00:13:02.320]  最後第十九節
[00:13:02.320 --> 00:13:04.080]  保羅告訴我們
[00:13:04.080 --> 00:13:08.720]  我們在今生比任何一個人都可憐
[00:13:08.720 --> 00:13:10.480]  我們若靠基督
[00:13:10.480 --> 00:13:13.440]  旨在今生有指望
[00:13:13.440 --> 00:13:18.000]  就比所有的人更加可憐
[00:13:18.000 --> 00:13:21.760]  為什麼要這樣描述這個比較
[00:13:21.760 --> 00:13:26.480]  是不是因為保羅特別要受到羅馬的政權
[00:13:26.480 --> 00:13:29.920]  比拉多和之後的官員
[00:13:29.920 --> 00:13:31.680]  對他的鞭打
[00:13:31.680 --> 00:13:33.920]  對他的追逼
[00:13:33.920 --> 00:13:37.520]  和猶太教他自己的以前的同伴
[00:13:37.520 --> 00:13:40.640]  他自己的一些法利賽人
[00:13:40.640 --> 00:13:42.880]  一些的祭司長
[00:13:42.880 --> 00:13:44.400]  一些在聖殿裏面
[00:13:44.400 --> 00:13:48.640]  大家一起服侍的拉比的同伴
[00:13:48.640 --> 00:13:50.560]  成為了敵人
[00:13:50.560 --> 00:13:54.160]  很好的朋友成為了攻擊保羅的敵人
[00:13:54.160 --> 00:13:55.840]  而令他感覺到
[00:13:55.840 --> 00:13:58.960]  他如果只是今生有一個指望
[00:13:58.960 --> 00:14:02.960]  因為都有一些年青的外邦的人
[00:14:02.960 --> 00:14:05.200]  跟隨保羅去傳道
[00:14:05.200 --> 00:14:09.120]  是不是就是這樣可以有一個指望呢?
[00:14:09.120 --> 00:14:11.360]  保羅說如果這樣的指望
[00:14:11.360 --> 00:14:13.360]  如果真的沒有基督復活
[00:14:13.360 --> 00:14:18.400]  我們這樣去幫助其他的年青人都沒有用
[00:14:18.400 --> 00:14:21.280]  跟隨他去傳道也都沒有用
[00:14:21.280 --> 00:14:23.200]  無論身邊有提摩太
[00:14:23.200 --> 00:14:25.200]  有推基古
[00:14:25.200 --> 00:14:26.800]  有路加
[00:14:26.800 --> 00:14:28.240]  有其他的人
[00:14:28.240 --> 00:14:30.240]  有提多等等
[00:14:30.240 --> 00:14:32.240]  都沒有用
[00:14:32.240 --> 00:14:34.480]  因為今生的指望
[00:14:34.480 --> 00:14:39.520]  不能夠帶來永恆的盼望
[00:14:39.520 --> 00:14:42.720]  比眾人更加的可憐
[00:14:42.720 --> 00:14:46.080]  五個駁斥
[00:14:46.080 --> 00:14:49.120]  對於不相信復活
[00:14:49.120 --> 00:14:52.240]  所以今日的主題是
[00:14:52.240 --> 00:14:55.440]  我們不僅僅是認同
[00:14:55.440 --> 00:14:57.440]  我們每一個星期講的
[00:14:57.440 --> 00:14:59.440]  我信身體復活
[00:14:59.440 --> 00:15:01.440]  這個信念
[00:15:01.440 --> 00:15:03.440]  這個真理的宣告
[00:15:03.440 --> 00:15:07.120]  不僅僅停留在一個認同就夠
[00:15:07.120 --> 00:15:10.160]  是要我們每一個弟兄姊妹
[00:15:10.160 --> 00:15:14.480]  由我們知道原來我們會有永恆的盼望
[00:15:14.480 --> 00:15:19.280]  原因是因為耶穌基督這一位的造物主
[00:15:19.280 --> 00:15:20.800]  來這個世界
[00:15:20.800 --> 00:15:22.800]  而祂勝過死亡
[00:15:22.800 --> 00:15:24.240]  勝過魔鬼
[00:15:24.240 --> 00:15:26.960]  勝過罪惡之後
[00:15:26.960 --> 00:15:30.320]  就使我們每一個在祂裡面的基督徒
[00:15:30.320 --> 00:15:33.360]  我們就有永恆的復活的盼望
[00:15:33.360 --> 00:15:36.400]  所以原來由我們信那一刻
[00:15:36.400 --> 00:15:37.920]  我們那個盼望
[00:15:37.920 --> 00:15:39.920]  那個復活的能力
[00:15:39.920 --> 00:15:41.920]  就已經在我們的生命裡面
[00:15:41.920 --> 00:15:43.920]  來到開始
[00:15:43.920 --> 00:15:45.360]  這個開始
[00:15:45.360 --> 00:15:49.920]  當然不是好像一無掛慮
[00:15:49.920 --> 00:15:52.320]  沒有任何的痛苦
[00:15:52.320 --> 00:15:54.320]  沒有任何的難處
[00:15:54.320 --> 00:15:56.320]  不是
[00:15:56.320 --> 00:15:58.320]  嘗試用一個例子
[00:15:58.320 --> 00:16:04.560]  有一位母親失去了她的兒子
[00:16:06.400 --> 00:16:11.200]  那個兒子是很年輕就離開了她
[00:16:11.200 --> 00:16:13.200]  對這個母親來說
[00:16:13.200 --> 00:16:16.640]  因為她是有信主
[00:16:16.640 --> 00:16:20.560]  她是有相信永恆的盼望
[00:16:20.560 --> 00:16:22.960]  她這樣的描述
[00:16:22.960 --> 00:16:25.920]  她的悲傷是真實的
[00:16:25.920 --> 00:16:30.480]  每一天好像都被那個空洞吞噬
[00:16:30.480 --> 00:16:33.840]  她的兒子失去了
[00:16:33.840 --> 00:16:37.120]  但是復活的生命告訴她
[00:16:37.120 --> 00:16:40.240]  不是立刻就拿走她的悲傷
[00:16:40.240 --> 00:16:44.320]  而是使那個悲傷好像埋藏在肚子裡面
[00:16:44.320 --> 00:16:48.160]  種下一個種子
[00:16:48.160 --> 00:16:53.200]  所以改變不是不再難過、不再悲傷
[00:16:53.200 --> 00:16:55.920]  她說在她兒子的忌日
[00:16:55.920 --> 00:16:58.160]  她仍然會哭泣
[00:16:58.160 --> 00:17:07.200]  但是當她開始整理她兒子的遺物的時候
[00:17:07.200 --> 00:17:10.000]  她說將一些她還能夠用的
[00:17:10.000 --> 00:17:12.800]  這些兒子的遺物
[00:17:12.800 --> 00:17:15.760]  送給有需要的家庭
[00:17:15.760 --> 00:17:20.880]  她就這樣來跟自己說這個安慰
[00:17:20.880 --> 00:17:23.360]  我兒子的一部分
[00:17:23.360 --> 00:17:26.320]  還能夠令到這個世界上
[00:17:26.320 --> 00:17:30.480]  可以去愛有需要的人
[00:17:30.480 --> 00:17:33.200]  沒錯,你可以說這是一個信念
[00:17:33.200 --> 00:17:40.560]  但是它就是基於復活的盼望和事實
[00:17:40.560 --> 00:17:42.560]  悲傷沒有減少
[00:17:42.560 --> 00:17:48.000]  仍然充斥著在她內心對兒子的掛念
[00:17:48.000 --> 00:17:50.640]  也不會因為復活的盼望
[00:17:50.640 --> 00:17:54.480]  兒子在她內心就慢慢地消失
[00:17:54.480 --> 00:17:59.760]  不是,繼續有這一份對兒子的懷念
[00:17:59.760 --> 00:18:01.760]  但是換來的
[00:18:01.760 --> 00:18:07.120]  就是這個盼望的種子埋藏在那個土壤裡面
[00:18:07.120 --> 00:18:14.560]  讓這個盼望成為更加具體的將來的重聚
[00:18:14.560 --> 00:18:16.720]  弟兄姊妹
[00:18:16.720 --> 00:18:22.800]  你有沒有你所愛的人離你而去?
[00:18:22.800 --> 00:18:27.920]  你要面對這種生離死別
[00:18:27.920 --> 00:18:31.360]  面對這種失去的撕裂
[00:18:31.360 --> 00:18:33.200]  內心的空洞
[00:18:33.200 --> 00:18:36.080]  好像吞噬一樣
[00:18:36.080 --> 00:18:38.320]  有,因為我們正常的人
[00:18:38.320 --> 00:18:42.960]  活在一個生老病死的世界
[00:18:42.960 --> 00:18:44.640]  有時候我們看到的
[00:18:44.640 --> 00:18:48.240]  比香港可能正常的疾病
[00:18:48.240 --> 00:18:53.760]  長期的慢性的疾病來得更加慘烈
[00:18:53.760 --> 00:18:55.360]  我們在幾個月之前
[00:18:55.360 --> 00:18:58.400]  親眼目睹著
[00:18:58.400 --> 00:19:01.440]  榮福縣的大火
[00:19:01.440 --> 00:19:04.880]  背後可能有很多現在在調查當中
[00:19:04.880 --> 00:19:07.200]  我們不知道的問題
[00:19:07.200 --> 00:19:10.320]  是不是浮現一些結構性的
[00:19:10.320 --> 00:19:13.840]  有結構有系統的罪惡
[00:19:13.840 --> 00:19:15.520]  都不知道
[00:19:15.520 --> 00:19:16.880]  更加荒謬的
[00:19:16.880 --> 00:19:23.520]  現在在伊朗、以色列、美國的戰爭
[00:19:23.520 --> 00:19:25.200]  俄烏的戰爭
[00:19:25.200 --> 00:19:28.400]  在這個世界好像還沒有任何的平息
[00:19:28.400 --> 00:19:30.320]  平安的時候
[00:19:30.320 --> 00:19:31.440]  我們每天看到
[00:19:31.440 --> 00:19:34.560]  是不是令到我們都已經好像麻木一樣
[00:19:34.560 --> 00:19:37.840]  但是親愛的弟兄姊妹
[00:19:37.840 --> 00:19:39.840]  如果我們是有盼望
[00:19:39.840 --> 00:19:45.040]  確信我們就是在這個永恆復活裡面的其中一份子
[00:19:45.040 --> 00:19:49.360]  我們就仍然面對著這些的地上
[00:19:49.360 --> 00:19:52.880]  悲傷、罪惡、痛苦
[00:19:52.880 --> 00:19:55.040]  而且有時候很靠近的
[00:19:55.040 --> 00:19:57.520]  撕裂的痛苦的時候
[00:19:57.520 --> 00:20:02.640]  我們仍然是有那個永恆盼望
[00:20:02.640 --> 00:20:08.560]  因為基督已經從死裡面復活
[00:20:08.560 --> 00:20:13.680]  基督已經是勝過了死亡
[00:20:13.680 --> 00:20:16.480]  我又用另一個例子是近期
[00:20:16.480 --> 00:20:18.480]  去年
[00:20:18.480 --> 00:20:24.560]  一位弟兄的爸爸是很原居民的一些拜偶像
[00:20:24.560 --> 00:20:26.560]  拜得很厲害
[00:20:26.560 --> 00:20:29.040]  他很難信主的
[00:20:29.040 --> 00:20:33.120]  因為他的身份、他的位份在村裡面
[00:20:33.120 --> 00:20:35.360]  令到他根本上是很難
[00:20:35.360 --> 00:20:37.680]  包括他自己的迷信觀念
[00:20:37.680 --> 00:20:39.680]  都很難信主
[00:20:41.680 --> 00:20:45.760]  兒子都不敢跟他講福音
[00:20:45.760 --> 00:20:47.760]  叫教會去探望他
[00:20:47.760 --> 00:20:51.360]  因為真的會罵得很厲害
[00:20:51.360 --> 00:20:55.680]  但是到了一個階段
[00:20:55.680 --> 00:20:57.680]  那個病已經很嚴重了
[00:20:57.680 --> 00:21:01.680]  太太勸丈夫
[00:21:01.680 --> 00:21:04.720]  你還不叫牧師去探望你的爸爸?
[00:21:04.720 --> 00:21:06.720]  已經這麼差了他的身體
[00:21:06.720 --> 00:21:10.320]  他真的好像勉為其難一樣
[00:21:10.320 --> 00:21:12.320]  叫我去探望
[00:21:12.320 --> 00:21:14.320]  你可不可以去?
[00:21:14.320 --> 00:21:16.320]  不過你記住我爸爸是原居民
[00:21:16.320 --> 00:21:18.320]  我去到的時候
[00:21:18.320 --> 00:21:21.440]  他那些原居民的村的叔伯兄弟
[00:21:21.440 --> 00:21:26.320]  都在病房外面等待
[00:21:26.320 --> 00:21:29.520]  第一次去到天水圍醫院
[00:21:29.520 --> 00:21:32.320]  世伯叫他信主
[00:21:32.320 --> 00:21:34.320]  很清楚
[00:21:34.320 --> 00:21:36.320]  灑手伶頭叫我快點走
[00:21:36.320 --> 00:21:38.320]  當時有一點點的感動
[00:21:38.320 --> 00:21:40.320]  不要緊
[00:21:40.320 --> 00:21:42.320]  不要急
[00:21:42.320 --> 00:21:44.320]  不如我為你的病祈禱
[00:21:44.320 --> 00:21:46.320]  他勉為其難
[00:21:46.320 --> 00:21:48.320]  點了點頭
[00:21:48.320 --> 00:21:50.320]  為他祈禱
[00:21:50.320 --> 00:21:52.320]  祈禱後
[00:21:52.320 --> 00:21:54.320]  都會聊天
[00:21:54.320 --> 00:21:56.320]  世伯祈禱你又肯了
[00:21:56.320 --> 00:21:58.320]  不如信主吧
