
[00:00:00.000 --> 00:00:14.000]  洪恩堂的弟兄姊妹大家好,早安
[00:02:13.000 --> 00:02:18.000]  對了
[00:02:18.000 --> 00:02:23.000]  剛才經文有介紹到
[00:02:23.000 --> 00:02:25.000]  這兩兄弟都是農夫
[00:02:25.000 --> 00:02:27.000]  阿伯是牧羊
[00:02:27.000 --> 00:02:29.000]  哥仁是種地
[00:02:29.000 --> 00:02:37.000]  他們有一天拿他們自己養殖的東西
[00:02:37.000 --> 00:02:40.000]  獻給耶和華上帝
[00:02:40.000 --> 00:02:44.000]  獻祭大家不知道大家是否了解
[00:02:44.000 --> 00:02:47.000]  獻祭其實是一個感恩的舉動
[00:02:47.000 --> 00:02:50.000]  就是我送禮物給上帝
[00:02:50.000 --> 00:02:52.000]  聖誕節我們互相交換禮物
[00:02:52.000 --> 00:02:54.000]  或者你送禮物給誰
[00:02:54.000 --> 00:02:56.000]  你也收一下禮物
[00:02:56.000 --> 00:03:01.000]  獻祭就是人類想獻禮物給上帝
[00:03:01.000 --> 00:03:03.000]  多謝他
[00:03:03.000 --> 00:03:05.000]  哥仁種地
[00:03:05.000 --> 00:03:07.000]  種農作物
[00:03:07.000 --> 00:03:10.000]  阿伯養羊
[00:03:10.000 --> 00:03:15.000]  所以順理成章他們獻自己種的東西
[00:03:15.000 --> 00:03:18.000]  在經文裡面說
[00:03:18.000 --> 00:03:21.000]  哥仁獻地類的出產
[00:03:21.000 --> 00:03:23.000]  即是水果、菜等等
[00:03:23.000 --> 00:03:28.000]  而阿伯獻自己羊群裡頭生的
[00:03:28.000 --> 00:03:34.000]  經文特別說到他獻了頭生的羊和豬油
[00:03:34.000 --> 00:03:37.000]  頭生的意思是很棒的
[00:03:37.000 --> 00:03:41.000]  還有很特別的意義
[00:03:41.000 --> 00:03:45.000]  因為頭生在聖經裡面也是很重要的
[00:03:45.000 --> 00:03:49.000]  兩兄弟獻祭之後
[00:03:49.000 --> 00:03:51.000]  劇情下去就是
[00:03:51.000 --> 00:03:55.000]  上帝喜歡阿伯的公物
[00:03:55.000 --> 00:03:56.000]  喜歡羊
[00:03:56.000 --> 00:04:00.000]  然後對哥仁和他獻的東西就不接受了
[00:04:00.000 --> 00:04:02.000]  哥仁就很生氣
[00:04:02.000 --> 00:04:05.000]  因為其實我們不知道他們是怎樣互動的
[00:04:05.000 --> 00:04:08.000]  你有沒有試過獻一些東西給上帝不要的
[00:04:08.000 --> 00:04:10.000]  你奉獻了我一百塊
[00:04:10.000 --> 00:04:12.000]  然後突然彈回你的銀行
[00:04:12.000 --> 00:04:14.000]  不會這樣的吧
[00:04:14.000 --> 00:04:17.000]  其實我也不太想像到他們是怎樣互動的
[00:04:17.000 --> 00:04:19.000]  但總之哥仁就很收到
[00:04:19.000 --> 00:04:21.000]  上帝不喜歡我獻的東西
[00:04:21.000 --> 00:04:23.000]  就生氣了
[00:04:23.000 --> 00:04:25.000]  變了面色
[00:04:25.000 --> 00:04:28.000]  我不知道你會不會問一個問題
[00:04:28.000 --> 00:04:29.000]  我自己看的時候就問
[00:04:29.000 --> 00:04:33.000]  為什麼上帝不喜歡我獻的東西呢
[00:04:33.000 --> 00:04:35.000]  我讓你選擇吧
[00:04:35.000 --> 00:04:37.000]  如果你是上帝的話
[00:04:37.000 --> 00:04:44.000]  左邊那個就是阿伯獻的
[00:04:44.000 --> 00:04:46.000]  右邊那個就是哥仁獻的
[00:04:46.000 --> 00:04:47.000]  你是上帝
[00:04:47.000 --> 00:04:49.000]  你要選擇哪一個呢
[00:04:49.000 --> 00:04:51.000]  如果你問我
[00:04:51.000 --> 00:04:54.000]  是不是我都一定選擇左邊的
[00:04:54.000 --> 00:04:58.000]  有沒有人喜歡吃菜多過吃肉的
[00:04:58.000 --> 00:05:01.000]  有啊,我看到有人點頭
[00:05:01.000 --> 00:05:03.000]  那哥仁就很開心了
[00:05:03.000 --> 00:05:05.000]  如果你是上帝的話
[00:05:05.000 --> 00:05:07.000]  如果給我
[00:05:07.000 --> 00:05:11.000]  我猜應該很多人都不喜歡吃扒
[00:05:11.000 --> 00:05:13.000]  喜歡吃菜多過吃肉的人
[00:05:13.000 --> 00:05:17.000]  可能在少林寺會多些找到
[00:05:17.000 --> 00:05:19.000]  那我就想
[00:05:19.000 --> 00:05:21.000]  會不會上帝跟我們一樣呢
[00:05:21.000 --> 00:05:23.000]  都是食肉獸
[00:05:23.000 --> 00:05:26.000]  喜歡吃香味的東西
[00:05:26.000 --> 00:05:28.000]  吃扒
[00:05:28.000 --> 00:05:30.000]  很容易理解
[00:05:30.000 --> 00:05:32.000]  如果是這樣的話,那就是神偏食
[00:05:32.000 --> 00:05:34.000]  是不是呢
[00:05:34.000 --> 00:05:37.000]  其實可能哥仁也會這樣想
[00:05:37.000 --> 00:05:39.000]  我也會代入他的角色去想
[00:05:39.000 --> 00:05:42.000]  咦,上帝為什麼不喜歡我獻的菜呢
[00:05:42.000 --> 00:05:45.000]  是不是嫌我的菜太清淡呢
[00:05:45.000 --> 00:05:47.000]  難道他看不起我嗎
[00:05:47.000 --> 00:05:49.000]  可能他也會覺得
[00:05:49.000 --> 00:05:51.000]  有沒有搞錯,上帝偏心
[00:05:51.000 --> 00:05:53.000]  我跟我弟弟兩兄弟
[00:05:53.000 --> 00:05:55.000]  大家都是各盡其職
[00:05:55.000 --> 00:05:57.000]  為什麼你選他不選我
[00:05:57.000 --> 00:05:59.000]  實在太不公平了
[00:05:59.000 --> 00:06:01.000]  偏心
[00:06:01.000 --> 00:06:03.000]  如果你想想
[00:06:03.000 --> 00:06:05.000]  發生在一個現代的家
[00:06:05.000 --> 00:06:07.000]  有兩兄弟
[00:06:07.000 --> 00:06:09.000]  哥哥有這樣的反應是不是很正常
[00:06:09.000 --> 00:06:11.000]  是啊
[00:06:11.000 --> 00:06:13.000]  有什麼理由,哥哥跟弟弟兩個
[00:06:13.000 --> 00:06:15.000]  都是獻一些東西出來
[00:06:15.000 --> 00:06:18.000]  為什麼爸媽選弟弟那些不選我呢
[00:06:18.000 --> 00:06:20.000]  都很不開心
[00:06:20.000 --> 00:06:22.000]  如果你是哥哥
[00:06:22.000 --> 00:06:24.000]  就是很痛苦
[00:06:24.000 --> 00:06:27.000]  好像覺得自己是次等一點
[00:06:27.000 --> 00:06:29.000]  那
[00:06:29.000 --> 00:06:31.000]  所以如果這樣看
[00:06:31.000 --> 00:06:33.000]  似乎神是有些問題
[00:06:33.000 --> 00:06:35.000]  神偏心
[00:06:35.000 --> 00:06:37.000]  為什麼會有一個這麼不懂
[00:06:37.000 --> 00:06:40.000]  做父母的神呢
[00:06:40.000 --> 00:06:45.000]  究竟神是不是真的偏心呢
[00:06:45.000 --> 00:06:47.000]  我自己也聽過有人這樣說
[00:06:47.000 --> 00:06:49.000]  他覺得神就是會偏心的
[00:06:49.000 --> 00:06:51.000]  他是神
[00:06:51.000 --> 00:06:53.000]  他喜歡偏心誰就偏心誰
[00:06:53.000 --> 00:06:55.000]  你管他吧
[00:06:55.000 --> 00:06:57.000]  但我自己覺得應該有點誤會了
[00:06:57.000 --> 00:07:01.000]  我不覺得神會像人一樣
[00:07:01.000 --> 00:07:03.000]  會有這麼狹窄的心胸
[00:07:03.000 --> 00:07:07.000]  有什麼可以幫我們理解
[00:07:07.000 --> 00:07:09.000]  究竟發生什麼事呢
[00:07:09.000 --> 00:07:11.000]  其實在經文沒有直接說
[00:07:11.000 --> 00:07:13.000]  但有些線索我們可以試試去推理
[00:07:13.000 --> 00:07:15.000]  首先我們看看
[00:07:17.000 --> 00:07:21.000]  神怎麼回應該人呢
[00:07:21.000 --> 00:07:23.000]  他就說你為什麼發怒
[00:07:23.000 --> 00:07:25.000]  你為什麼要變了臉色
[00:07:25.000 --> 00:07:27.000]  你如果行得好
[00:07:27.000 --> 00:07:29.000]  你豈不蒙越立
[00:07:29.000 --> 00:07:31.000]  你如果行得不好
[00:07:31.000 --> 00:07:33.000]  罪就伏在門前
[00:07:33.000 --> 00:07:35.000]  神的回應
[00:07:35.000 --> 00:07:37.000]  他就說那個人似乎有些問題
[00:07:37.000 --> 00:07:41.000]  暗示了他本身已經有些不對勁
[00:07:41.000 --> 00:07:43.000]  以至神拒絕他的獻祭
[00:07:45.000 --> 00:07:47.000]  如果他有問題
[00:07:47.000 --> 00:07:49.000]  那問題是什麼呢
[00:07:49.000 --> 00:07:51.000]  第二條線索我們再看看
[00:07:51.000 --> 00:07:53.000]  究竟作者如何描寫
[00:07:53.000 --> 00:07:55.000]  他們兩兄弟獻的東西呢
[00:07:55.000 --> 00:07:59.000]  有些學者
[00:07:59.000 --> 00:08:01.000]  因為經文有些隱晦
[00:08:01.000 --> 00:08:03.000]  有些學者就覺得
[00:08:03.000 --> 00:08:05.000]  你看看
[00:08:05.000 --> 00:08:07.000]  該人就這樣寫
[00:08:07.000 --> 00:08:09.000]  該人是他自己地裡的出產
[00:08:09.000 --> 00:08:13.000]  而亞伯就是他投生和資油
[00:08:13.000 --> 00:08:15.000]  似乎有些對比
[00:08:15.000 --> 00:08:19.000]  亞伯獻就是他特意選擇最好的
[00:08:19.000 --> 00:08:21.000]  而該人就隨便吧
[00:08:21.000 --> 00:08:23.000]  不理當不當做
[00:08:23.000 --> 00:08:27.000]  總之湊夠數就將菜扔上去給神
[00:08:27.000 --> 00:08:29.000]  這樣
[00:08:29.000 --> 00:08:31.000]  所以換句話說
[00:08:31.000 --> 00:08:35.000]  似乎該人的動機和亞伯的動機
[00:08:35.000 --> 00:08:37.000]  那個心是有點不同的
[00:08:37.000 --> 00:08:41.000]  似乎他有些對比
[00:08:41.000 --> 00:08:45.000]  似乎該人的問題
[00:08:45.000 --> 00:08:47.000]  有些暗示
[00:08:47.000 --> 00:08:49.000]  他好像交行貨
[00:08:49.000 --> 00:08:51.000]  其實一般獻祭
[00:08:51.000 --> 00:08:53.000]  獻完之後
[00:08:53.000 --> 00:08:55.000]  都期望神會有些回應
[00:08:55.000 --> 00:08:57.000]  所以
[00:08:57.000 --> 00:08:59.000]  可能
[00:08:59.000 --> 00:09:01.000]  暗示了亞伯和該人的分別
[00:09:01.000 --> 00:09:03.000]  就是亞伯
[00:09:03.000 --> 00:09:05.000]  他真是很誠心誠意
[00:09:05.000 --> 00:09:07.000]  很想神都開心
[00:09:07.000 --> 00:09:09.000]  他就獻最好的給他
[00:09:09.000 --> 00:09:11.000]  但該人呢
[00:09:11.000 --> 00:09:13.000]  他似乎
[00:09:13.000 --> 00:09:15.000]  好像想
[00:09:15.000 --> 00:09:17.000]  做了形式就算了
[00:09:17.000 --> 00:09:19.000]  總之獻了東西
[00:09:19.000 --> 00:09:21.000]  交了貨就算了
[00:09:21.000 --> 00:09:23.000]  我不理了
[00:09:23.000 --> 00:09:25.000]  我做了我的部分
[00:09:25.000 --> 00:09:27.000]  祝福給我
[00:09:27.000 --> 00:09:29.000]  如果這樣看
[00:09:29.000 --> 00:09:31.000]  又好像說得通
[00:09:31.000 --> 00:09:33.000]  為什麼該人不開心呢
[00:09:33.000 --> 00:09:35.000]  可能他覺得神偏心
[00:09:35.000 --> 00:09:37.000]  但也可能有些失望
[00:09:37.000 --> 00:09:39.000]  有沒有搞錯
[00:09:39.000 --> 00:09:41.000]  我做了我要做的事
[00:09:41.000 --> 00:09:43.000]  我竟然換不到
[00:09:43.000 --> 00:09:45.000]  我想要的祝福
[00:09:45.000 --> 00:09:47.000]  有些挫敗
[00:09:47.000 --> 00:09:49.000]  其實也挺有意思
[00:09:49.000 --> 00:09:51.000]  我看短短的經文
[00:09:51.000 --> 00:09:53.000]  有點像
[00:09:53.000 --> 00:09:55.000]  人與人互動
[00:09:55.000 --> 00:09:57.000]  好像
[00:09:57.000 --> 00:09:59.000]  子女與父親
[00:09:59.000 --> 00:10:01.000]  或者下屬與上司
[00:10:01.000 --> 00:10:03.000]  有些日常的感覺
[00:10:03.000 --> 00:10:05.000]  我們再試試代入
[00:10:05.000 --> 00:10:07.000]  該人很生氣
[00:10:07.000 --> 00:10:09.000]  父親應該很開心
[00:10:09.000 --> 00:10:11.000]  神有什麼感受呢
[00:10:11.000 --> 00:10:13.000]  其實
[00:10:13.000 --> 00:10:15.000]  我自己看
[00:10:15.000 --> 00:10:17.000]  神是否刻意羞辱該人
[00:10:17.000 --> 00:10:19.000]  就是說
[00:10:19.000 --> 00:10:21.000]  我就是不選你
[00:10:21.000 --> 00:10:23.000]  讓你覺得沒面子
[00:10:23.000 --> 00:10:25.000]  其實神
[00:10:25.000 --> 00:10:27.000]  應該不是想這樣做
[00:10:27.000 --> 00:10:29.000]  雖然這個拒絕
[00:10:29.000 --> 00:10:31.000]  令該人覺得好像
[00:10:31.000 --> 00:10:33.000]  很不被接納
[00:10:33.000 --> 00:10:35.000]  但神說的話
[00:10:35.000 --> 00:10:37.000]  重點不是羞辱
[00:10:37.000 --> 00:10:39.000]  而是想讓他知道
[00:10:39.000 --> 00:10:41.000]  你有些問題
[00:10:41.000 --> 00:10:43.000]  你要注意
[00:10:43.000 --> 00:10:45.000]  而事實上
[00:10:45.000 --> 00:10:47.000]  如果神不重視該人
[00:10:47.000 --> 00:10:49.000]  其實他不太疼愛
[00:10:49.000 --> 00:10:51.000]  這個兒子
[00:10:51.000 --> 00:10:53.000]  他自己創造出來的人類
[00:10:53.000 --> 00:10:55.000]  他根本不用像媽媽
[00:10:55.000 --> 00:10:57.000]  在含恨他
[00:10:57.000 --> 00:10:59.000]  如果他走得不好
[00:10:59.000 --> 00:11:01.000]  又怎會這樣呢
[00:11:01.000 --> 00:11:03.000]  當一個人不被重視
[00:11:03.000 --> 00:11:05.000]  他就真的沒有人提醒他
[00:11:05.000 --> 00:11:07.000]  無論他做得怎樣
[00:11:07.000 --> 00:11:09.000]  不懂做人
[00:11:09.000 --> 00:11:11.000]  不懂禮貌
[00:11:11.000 --> 00:11:13.000]  都不關我的事
[00:11:13.000 --> 00:11:15.000]  我為什麼要提醒他呢
[00:11:15.000 --> 00:11:17.000]  反過來
[00:11:17.000 --> 00:11:19.000]  就是因為我很緊張他
[00:11:19.000 --> 00:11:21.000]  所以我才浪費時間
[00:11:21.000 --> 00:11:23.000]  去吻他
[00:11:23.000 --> 00:11:25.000]  想他知道自己
[00:11:25.000 --> 00:11:27.000]  要怎樣改善
[00:11:27.000 --> 00:11:29.000]  所以神很關心該人的態度
[00:11:29.000 --> 00:11:31.000]  出了問題
[00:11:31.000 --> 00:11:33.000]  他不只是看
[00:11:33.000 --> 00:11:35.000]  你冒險獻最好的菜給我
[00:11:35.000 --> 00:11:37.000]  該人可能就以為
[00:11:37.000 --> 00:11:39.000]  你看不起我的菜
[00:11:39.000 --> 00:11:41.000]  但其實神從來都不太
[00:11:41.000 --> 00:11:43.000]  介意獻祭的東西
[00:11:43.000 --> 00:11:45.000]  如果神真的
[00:11:45.000 --> 00:11:47.000]  那麼介意食物
[00:11:47.000 --> 00:11:49.000]  這個神其實都很膚淺
[00:11:49.000 --> 00:11:53.000]  所以這裡看到神和人
[00:11:53.000 --> 00:11:55.000]  有些分別
[00:11:55.000 --> 00:11:57.000]  該人將神看成一種
[00:11:57.000 --> 00:11:59.000]  祝福交易的對象
[00:11:59.000 --> 00:12:03.000]  可能我們今天
[00:12:03.000 --> 00:12:05.000]  要做很多侍奉
[00:12:05.000 --> 00:12:07.000]  但為了得到讚賞
[00:12:07.000 --> 00:12:09.000]  和我做很多侍奉
[00:12:09.000 --> 00:12:11.000]  我就可以肯定神一定會
[00:12:11.000 --> 00:12:13.000]  很喜悅我
[00:12:13.000 --> 00:12:15.000]  我做得多一點
[00:12:15.000 --> 00:12:17.000]  神就祝福我多一點
[00:12:17.000 --> 00:12:19.000]  但在這個經文看
[00:12:19.000 --> 00:12:21.000]  其實神完全不是這樣的
[00:12:21.000 --> 00:12:23.000]  神由始至終都沒有說過
[00:12:23.000 --> 00:12:25.000]  他很介意他們兩個獻什麼
[00:12:25.000 --> 00:12:27.000]  而是關心他們生命的狀況
[00:12:27.000 --> 00:12:29.000]  雖然
[00:12:29.000 --> 00:12:31.000]  反過來經文沒有說
[00:12:31.000 --> 00:12:33.000]  很多阿伯的事
[00:12:33.000 --> 00:12:35.000]  阿伯下一段再出現就死了
[00:12:35.000 --> 00:12:37.000]  但你可以推斷
[00:12:37.000 --> 00:12:39.000]  阿伯獻祭的心態
[00:12:39.000 --> 00:12:41.000]  其實帶著一種
[00:12:41.000 --> 00:12:43.000]  愛和感情在
[00:12:43.000 --> 00:12:45.000]  就好像你將禮物送給
[00:12:45.000 --> 00:12:47.000]  你愛的人
[00:12:47.000 --> 00:12:49.000]  你想選擇好的
[00:12:49.000 --> 00:12:51.000]  其實不是因為你覺得對方會不喜歡
[00:12:51.000 --> 00:12:53.000]  而是你真的很想
[00:12:53.000 --> 00:12:55.000]  將最好的東西給他
[00:12:55.000 --> 00:12:57.000]  你這樣做的時候你自己也開心
[00:12:57.000 --> 00:12:59.000]  所以他和神之間
[00:12:59.000 --> 00:13:01.000]  有真正的感情
[00:13:01.000 --> 00:13:03.000]  而反過來
[00:13:03.000 --> 00:13:05.000]  該人就
[00:13:05.000 --> 00:13:07.000]  有點像走肉朋友
[00:13:07.000 --> 00:13:09.000]  總之不是說
[00:13:09.000 --> 00:13:11.000]  完全是最真誠
[00:13:11.000 --> 00:13:13.000]  有利可圖
[00:13:13.000 --> 00:13:15.000]  他就走過去
[00:13:15.000 --> 00:13:17.000]  但沒有回報的時候
[00:13:17.000 --> 00:13:19.000]  就生氣失望了
[00:13:19.000 --> 00:13:21.000]  所以其實
[00:13:21.000 --> 00:13:23.000]  再說得準確一點
[00:13:23.000 --> 00:13:25.000]  神很看重的
[00:13:25.000 --> 00:13:27.000]  我相信是他和該人之間的感情
[00:13:27.000 --> 00:13:29.000]  不只是說
[00:13:29.000 --> 00:13:31.000]  該人這個人是否乖
[00:13:31.000 --> 00:13:33.000]  懂得獻祭
[00:13:33.000 --> 00:13:35.000]  而是他不想該人
[00:13:35.000 --> 00:13:37.000]  你只是來找我換祝福
[00:13:37.000 --> 00:13:39.000]  我其實
[00:13:39.000 --> 00:13:41.000]  想和你建立一段
[00:13:41.000 --> 00:13:43.000]  真正有愛的關係
[00:13:43.000 --> 00:13:45.000]  所以神一直
[00:13:45.000 --> 00:13:47.000]  其實在過程中想提醒該人
[00:13:47.000 --> 00:13:49.000]  其實我是
[00:13:49.000 --> 00:13:51.000]  愛你的
[00:13:51.000 --> 00:13:53.000]  我和你之間不用這麼功利
[00:13:53.000 --> 00:13:55.000]  不過該人可能
[00:13:55.000 --> 00:13:57.000]  他沒有這種心
[00:13:57.000 --> 00:13:59.000]  所以提醒
[00:13:59.000 --> 00:14:01.000]  姐妹其實我們也可以
[00:14:01.000 --> 00:14:03.000]  去想想其實究竟我們在
[00:14:03.000 --> 00:14:05.000]  和神的關係裡面
[00:14:05.000 --> 00:14:07.000]  我們是怎樣的呢
[00:14:07.000 --> 00:14:09.000]  我和神之間
[00:14:09.000 --> 00:14:11.000]  其實感情是如何的呢
[00:14:11.000 --> 00:14:17.000]  很可惜
[00:14:17.000 --> 00:14:19.000]  經文說
[00:14:19.000 --> 00:14:21.000]  該人被神提醒之後
[00:14:21.000 --> 00:14:23.000]  他沒有理會上帝
[00:14:23.000 --> 00:14:25.000]  他就很生氣
[00:14:25.000 --> 00:14:27.000]  神叫他控制自己的罪
[00:14:27.000 --> 00:14:29.000]  不要被罪帶來的衝動
[00:14:29.000 --> 00:14:31.000]  控制你
[00:14:31.000 --> 00:14:33.000]  所以其實
[00:14:33.000 --> 00:14:35.000]  我不知道有沒有遇過這樣的情況
[00:14:35.000 --> 00:14:37.000]  總之有些不如意的時候
[00:14:37.000 --> 00:14:39.000]  有時候可能會生神氣
[00:14:39.000 --> 00:14:41.000]  或者總之
[00:14:41.000 --> 00:14:43.000]  有些做得不好的地方
[00:14:43.000 --> 00:14:45.000]  神也說
[00:14:45.000 --> 00:14:47.000]  神沒有什麼特別的力量
[00:14:47.000 --> 00:14:49.000]  去令你不犯罪
[00:14:49.000 --> 00:14:51.000]  而是我會將選擇帶到你面前
[00:14:51.000 --> 00:14:53.000]  神提醒
[00:14:53.000 --> 00:14:55.000]  該人
[00:14:55.000 --> 00:14:57.000]  你可以選擇
[00:14:57.000 --> 00:14:59.000]  你永遠都有機會選擇
[00:14:59.000 --> 00:15:01.000]  但你看到神
[00:15:01.000 --> 00:15:03.000]  他將選擇給該人
[00:15:03.000 --> 00:15:05.000]  他要自己肯去選擇
[00:15:05.000 --> 00:15:07.000]  不去繼續沉淪下去
[00:15:07.000 --> 00:15:11.000]  大家最後很可惜
[00:15:11.000 --> 00:15:13.000]  該人選擇了做一些
[00:15:13.000 --> 00:15:15.000]  很不對的事情
[00:15:15.000 --> 00:15:17.000]  創了歷史第一宗殺人案
[00:15:17.000 --> 00:15:23.000]  如果說該人這個人
[00:15:23.000 --> 00:15:25.000]  其實他某程度上也很慘
[00:15:25.000 --> 00:15:27.000]  他很妒忌他弟弟
[00:15:27.000 --> 00:15:29.000]  妒忌也很辛苦
[00:15:29.000 --> 00:15:31.000]  你面對一種很強烈的情緒
[00:15:31.000 --> 00:15:37.000]  有時候真的
[00:15:37.000 --> 00:15:39.000]  很難控制
[00:15:39.000 --> 00:15:41.000]  如果你有試過很妒忌一個人
[00:15:41.000 --> 00:15:43.000]  可能你也會有些體會
[00:15:43.000 --> 00:15:45.000]  我們很熟悉的
[00:15:45.000 --> 00:15:47.000]  三國演義
[00:15:47.000 --> 00:15:49.000]  也有很多例子
[00:15:49.000 --> 00:15:51.000]  例如周瑜妒忌諸葛亮
[00:15:51.000 --> 00:15:53.000]  他最後妒忌到死了
[00:15:53.000 --> 00:15:55.000]  如果你有聽過這個故事
[00:15:55.000 --> 00:15:57.000]  因為妒忌
[00:15:57.000 --> 00:15:59.000]  令他情緒有問題
[00:15:59.000 --> 00:16:01.000]  身體很差
[00:16:01.000 --> 00:16:03.000]  這些情緒
[00:16:03.000 --> 00:16:05.000]  這些罪其實可以影響一個人
[00:16:05.000 --> 00:16:07.000]  很多事情
[00:16:09.000 --> 00:16:11.000]  他不開心
[00:16:11.000 --> 00:16:13.000]  身體很差
[00:16:13.000 --> 00:16:15.000]  命也短短十年
[00:16:15.000 --> 00:16:19.000]  雖然這段經文不是說
[00:16:19.000 --> 00:16:21.000]  我們如何處理妒忌
[00:16:21.000 --> 00:16:23.000]  但是你會看到
[00:16:23.000 --> 00:16:25.000]  其實神的角色是怎樣
[00:16:25.000 --> 00:16:27.000]  他不是追究
[00:16:27.000 --> 00:16:29.000]  該人說
[00:16:29.000 --> 00:16:31.000]  你搞什麼鬼
[00:16:31.000 --> 00:16:33.000]  你不應該這樣
[00:16:33.000 --> 00:16:35.000]  麻煩你自己好好處理
[00:16:37.000 --> 00:16:39.000]  其實我更加相信
[00:16:39.000 --> 00:16:41.000]  神在提醒他的時候
[00:16:41.000 --> 00:16:43.000]  其實神是預備好
[00:16:43.000 --> 00:16:45.000]  幫該人克服
[00:16:45.000 --> 00:16:47.000]  他內心的問題
[00:16:47.000 --> 00:16:49.000]  如果神是一個
[00:16:49.000 --> 00:16:51.000]  扔下包袱
[00:16:51.000 --> 00:16:53.000]  讓你自己去處理
[00:16:53.000 --> 00:16:55.000]  自己的嫉妒
[00:16:55.000 --> 00:16:57.000]  他也不用緊張
[00:16:57.000 --> 00:16:59.000]  他也不是
[00:16:59.000 --> 00:17:01.000]  該人的天賦
[00:17:01.000 --> 00:17:05.000]  至少我相信
[00:17:05.000 --> 00:17:07.000]  神在說的時候
[00:17:07.000 --> 00:17:09.000]  他已經預備好
[00:17:09.000 --> 00:17:11.000]  只要願意
[00:17:11.000 --> 00:17:13.000]  我會跟你一起面對你的問題
[00:17:13.000 --> 00:17:15.000]  並且我會讓你看到
[00:17:15.000 --> 00:17:17.000]  我拒絕你這次的憲制
[00:17:17.000 --> 00:17:19.000]  不是為了懲罰你
[00:17:19.000 --> 00:17:21.000]  而是我覺得
[00:17:21.000 --> 00:17:23.000]  你這一刻需要
[00:17:23.000 --> 00:17:25.000]  跟我一起面對你內心的問題
[00:17:25.000 --> 00:17:27.000]  如果該人
[00:17:27.000 --> 00:17:29.000]  他也願意
[00:17:29.000 --> 00:17:31.000]  去選擇
[00:17:31.000 --> 00:17:33.000]  去到神的面前
[00:17:33.000 --> 00:17:35.000]  你不接納我的憲制
[00:17:35.000 --> 00:17:37.000]  我是很不開心的
[00:17:37.000 --> 00:17:39.000]  但是你這樣說的時候
[00:17:39.000 --> 00:17:41.000]  我都發覺我態度可能有些問題
[00:17:41.000 --> 00:17:43.000]  對不起
[00:17:43.000 --> 00:17:45.000]  你可不可以幫助我去改變
[00:17:45.000 --> 00:17:49.000]  如果該人又這樣
[00:17:49.000 --> 00:17:51.000]  跟神祈禱
[00:17:51.000 --> 00:17:53.000]  我相信阿伯就不會死
[00:17:53.000 --> 00:17:55.000]  故事的發展也很不一樣
[00:17:55.000 --> 00:17:59.000]  經文其實我自己看到
[00:17:59.000 --> 00:18:01.000]  神作為一個天賦
[00:18:01.000 --> 00:18:03.000]  和一個牧者
[00:18:03.000 --> 00:18:05.000]  他的心腸
[00:18:05.000 --> 00:18:07.000]  其實他一直在對話中
[00:18:07.000 --> 00:18:09.000]  看到神很想幫助該人成長
[00:18:09.000 --> 00:18:11.000]  他也有罵他
[00:18:11.000 --> 00:18:13.000]  但罵他不是為了拼他
