
[00:00:00.000 --> 00:00:05.440]  洪恩堂的弟兄姊妹 早安
[00:01:52.680 --> 00:01:56.080]  乃萬去告訴他主人說
[00:01:56.080 --> 00:01:59.080]  從以色列地來的女孩
[00:01:59.080 --> 00:02:01.280]  如此如此說
[00:02:01.280 --> 00:02:04.680]  阿南王說:你可以去
[00:02:04.680 --> 00:02:08.280]  我也會送信給以色列王
[00:02:08.280 --> 00:02:14.280]  於是乃萬十他年得銀子
[00:02:14.280 --> 00:02:17.280]  六千寫赫勒金紙
[00:02:17.280 --> 00:02:20.280]  和十套衣裳去了」
[00:02:20.280 --> 00:02:23.680]  今天我們看看這個小人物
[00:02:23.680 --> 00:02:29.680]  他在當時阿蘭國
[00:02:29.680 --> 00:02:31.680]  大家聽過阿蘭國沒有?
[00:02:31.680 --> 00:02:33.080]  這個國家
[00:02:33.080 --> 00:02:34.680]  如果你打開地圖
[00:02:34.680 --> 00:02:37.680]  它剛剛是在以色列國的北面
[00:02:37.680 --> 00:02:40.880]  這個國家是很能打的
[00:02:40.880 --> 00:02:41.680]  為什麼?
[00:02:41.680 --> 00:02:45.880]  它臣時某時入侵以色列
[00:02:45.880 --> 00:02:50.480]  經常造成以色列很大的煩惱
[00:02:50.480 --> 00:02:53.280]  因為這個國家有個將軍
[00:02:53.280 --> 00:02:55.880]  是很英明神武
[00:02:55.880 --> 00:02:58.080]  戰績輝煌
[00:02:58.080 --> 00:02:59.480]  讀了他的名字
[00:02:59.480 --> 00:03:02.680]  是兩個字叫做乃萬
[00:03:02.680 --> 00:03:04.280]  因為他這麼能打
[00:03:04.280 --> 00:03:07.680]  所以有一次他出去打仗的時候
[00:03:07.680 --> 00:03:08.880]  打贏了
[00:03:08.880 --> 00:03:10.080]  不但如此
[00:03:10.080 --> 00:03:13.080]  還擄了一個小女子回去
[00:03:13.080 --> 00:03:15.080]  大家有這個印象嗎?
[00:03:15.080 --> 00:03:18.880]  這個小女子為什麼是一個小人物呢?
[00:03:18.880 --> 00:03:20.080]  因為兩個原因
[00:03:20.080 --> 00:03:20.880]  第一
[00:03:20.880 --> 00:03:23.680]  聖經有沒有說她叫什麼名字?
[00:03:23.680 --> 00:03:24.880]  沒有
[00:03:24.880 --> 00:03:26.880]  對我們來說
[00:03:26.880 --> 00:03:29.480]  她無名無姓
[00:03:29.480 --> 00:03:33.280]  什麼都不知道她是誰
[00:03:33.280 --> 00:03:34.880]  她真的是一個小人物
[00:03:34.880 --> 00:03:36.880]  不知道她是哪裡來的
[00:03:36.880 --> 00:03:39.080]  也不知道她叫什麼名字
[00:03:39.080 --> 00:03:42.880]  第二個原因她是一個小人物
[00:03:42.880 --> 00:03:48.280]  是因為她被人擄走
[00:03:48.280 --> 00:03:49.280]  有沒有留意到?
[00:03:49.280 --> 00:03:50.680]  換句話來說
[00:03:50.680 --> 00:03:53.280]  她是很淒涼的
[00:03:53.280 --> 00:03:57.480]  打敗仗後被人擄走
[00:03:57.480 --> 00:03:58.680]  很難過的
[00:03:58.680 --> 00:04:00.080]  說得不好聽
[00:04:00.080 --> 00:04:02.480]  就是亡國奴
[00:04:02.480 --> 00:04:04.680]  這個小女子
[00:04:04.680 --> 00:04:09.280]  如果說得好聽一點
[00:04:09.280 --> 00:04:11.080]  就叫做妹仔
[00:04:11.080 --> 00:04:12.880]  叫做婢女
[00:04:12.880 --> 00:04:14.080]  說得不好聽
[00:04:14.080 --> 00:04:16.280]  就是奴隸
[00:04:16.280 --> 00:04:17.280]  大家明白這個意思嗎?
[00:04:17.280 --> 00:04:19.280]  因為她沒有身份
[00:04:19.280 --> 00:04:21.080]  沒有主權
[00:04:21.080 --> 00:04:22.280]  什麼都沒有
[00:04:22.280 --> 00:04:25.880]  就要去到外國
[00:04:25.880 --> 00:04:27.480]  去做公民
[00:04:27.480 --> 00:04:28.480]  去做服侍
[00:04:28.480 --> 00:04:31.080]  這是一個小小的背景
[00:04:31.080 --> 00:04:33.080]  一個小人物
[00:04:33.080 --> 00:04:34.880]  但是不要忘記
[00:04:34.880 --> 00:04:36.880]  雖然她是一個這樣的人
[00:04:36.880 --> 00:04:39.280]  上帝用不用她?
[00:04:39.280 --> 00:04:41.280]  上帝可以用她
[00:04:41.280 --> 00:04:45.280]  我們今年四月的時候
[00:04:45.280 --> 00:04:47.680]  大家有沒有印象
[00:04:47.680 --> 00:04:50.880]  記得參加一個很大的筵席
[00:04:50.880 --> 00:04:53.280]  去到沙田的
[00:04:53.280 --> 00:04:54.280]  有沒有印象?
[00:04:54.280 --> 00:04:56.280]  是我們的錦宣家
[00:04:56.280 --> 00:04:57.280]  洪恩
[00:04:57.280 --> 00:04:58.280]  有一個齊躍洞的
[00:04:58.280 --> 00:04:59.280]  有沒有印象?
[00:04:59.280 --> 00:05:01.080]  當中有一個老人家
[00:05:01.080 --> 00:05:02.680]  很大年紀的
[00:05:02.680 --> 00:05:04.280]  八十多歲的
[00:05:04.280 --> 00:05:08.280]  寫了一首很好的書法
[00:05:08.280 --> 00:05:09.280]  字畫
[00:05:09.280 --> 00:05:10.680]  我講講
[00:05:10.680 --> 00:05:11.280]  你記得了
[00:05:11.280 --> 00:05:12.680]  這個老人家是誰?
[00:05:12.680 --> 00:05:14.680]  是保叔
[00:05:14.680 --> 00:05:15.680]  沒錯
[00:05:15.680 --> 00:05:16.680]  大家不要忘記
[00:05:16.680 --> 00:05:19.680]  這個保叔原來是一個死囚
[00:05:19.680 --> 00:05:21.680]  應該死兩次
[00:05:21.680 --> 00:05:25.680]  因為他兩次有謀殺的記錄在當中
[00:05:25.680 --> 00:05:29.680]  但是他在監獄裡信了耶穌
[00:05:29.680 --> 00:05:30.680]  悔改
[00:05:30.680 --> 00:05:33.680]  整個人都改變了
[00:05:33.680 --> 00:05:38.680]  又在監獄裡練了一首好字
[00:05:38.680 --> 00:05:40.680]  也讀聖經
[00:05:40.680 --> 00:05:41.680]  勤讀聖經
[00:05:41.680 --> 00:05:43.680]  整個人改變了
[00:05:43.680 --> 00:05:44.680]  又有好行為
[00:05:44.680 --> 00:05:48.680]  後來監獄就假釋他
[00:05:48.680 --> 00:05:49.680]  一次兩次
[00:05:49.680 --> 00:05:52.680]  最後1994年的時候
[00:05:52.680 --> 00:05:55.680]  就放了他出來
[00:05:55.680 --> 00:05:58.680]  從此就可以重獲自由
[00:05:58.680 --> 00:06:03.680]  不過他也在赤柱坐了二十年監
[00:06:03.680 --> 00:06:04.680]  等於是沒有過
[00:06:04.680 --> 00:06:06.680]  一個這樣的人物
[00:06:06.680 --> 00:06:08.680]  這樣的老人家
[00:06:08.680 --> 00:06:10.680]  上帝用不用他?
[00:06:10.680 --> 00:06:11.680]  用得著他
[00:06:11.680 --> 00:06:17.680]  他可以透過抄寫聖經的金句
[00:06:17.680 --> 00:06:19.680]  來鼓勵人
[00:06:19.680 --> 00:06:21.680]  所以他去了很多的教會
[00:06:21.680 --> 00:06:23.680]  社區中心
[00:06:23.680 --> 00:06:25.680]  學校去講見證
[00:06:25.680 --> 00:06:28.680]  去分享神怎樣改變他的人生
[00:06:28.680 --> 00:06:30.680]  這個老人家
[00:06:30.680 --> 00:06:35.680]  雖然他有這樣的死囚背景
[00:06:35.680 --> 00:06:37.680]  但是神要用他的時候
[00:06:37.680 --> 00:06:38.680]  用得著他嗎?
[00:06:38.680 --> 00:06:39.680]  用得著他
[00:06:39.680 --> 00:06:41.680]  各位,真的很奇妙
[00:06:41.680 --> 00:06:43.680]  今次上帝用這個小女孩
[00:06:43.680 --> 00:06:46.680]  也不是沒有原因的
[00:06:46.680 --> 00:06:48.680]  因為這個小女孩的身上
[00:06:48.680 --> 00:06:51.680]  有四項的優點
[00:06:51.680 --> 00:06:52.680]  這四項的優點
[00:06:52.680 --> 00:06:54.680]  令我們明白
[00:06:54.680 --> 00:06:56.680]  上帝為何會用她
[00:06:56.680 --> 00:06:57.680]  不如我們試試看
[00:06:57.680 --> 00:06:59.680]  她有什麼優點
[00:06:59.680 --> 00:07:01.680]  第一個優點
[00:07:01.680 --> 00:07:03.680]  就是她有信心
[00:07:03.680 --> 00:07:06.680]  她跟她的主母說
[00:07:06.680 --> 00:07:09.680]  我們的主人三麻風
[00:07:09.680 --> 00:07:13.680]  在阿蘭閣見那麼多的醫生
[00:07:13.680 --> 00:07:14.680]  見那麼多的大夫
[00:07:14.680 --> 00:07:16.680]  醫治得怎麼樣?
[00:07:16.680 --> 00:07:17.680]  醫治不好
[00:07:17.680 --> 00:07:19.680]  我有一個提議
[00:07:19.680 --> 00:07:20.680]  是什麼呢?
[00:07:20.680 --> 00:07:22.680]  如果我的主人
[00:07:22.680 --> 00:07:24.680]  肯去撒瑪利亞
[00:07:24.680 --> 00:07:25.680]  即是他的鄉下
[00:07:25.680 --> 00:07:27.680]  肯去他的國家
[00:07:27.680 --> 00:07:29.680]  肯去撒瑪利亞見先知
[00:07:29.680 --> 00:07:31.680]  這樣就行了
[00:07:31.680 --> 00:07:32.680]  我們講到
[00:07:32.680 --> 00:07:34.680]  平時有一句話
[00:07:34.680 --> 00:07:36.680]  若到病除
[00:07:36.680 --> 00:07:37.680]  這次不是
[00:07:37.680 --> 00:07:40.680]  這次是人到病除
[00:07:40.680 --> 00:07:41.680]  你明白我的意思嗎?
[00:07:41.680 --> 00:07:44.680]  只要她肯去見先知
[00:07:44.680 --> 00:07:47.680]  她就有機會康復
[00:07:47.680 --> 00:07:51.680]  你說這個小女孩的信心大不大?
[00:07:51.680 --> 00:07:52.680]  非常大
[00:07:52.680 --> 00:07:55.680]  她對自己國家的先知
[00:07:55.680 --> 00:07:57.680]  有充分的信心
[00:07:57.680 --> 00:08:00.680]  相信若她肯去見先知
[00:08:00.680 --> 00:08:04.680]  謙謙卑卑去哀求先知
[00:08:04.680 --> 00:08:06.680]  先知若肯醫她
[00:08:06.680 --> 00:08:07.680]  一定能醫到
[00:08:07.680 --> 00:08:11.680]  這個信心真是一個很大的信心
[00:08:11.680 --> 00:08:13.680]  是否值得我們去學校?
[00:08:13.680 --> 00:08:15.680]  不單止她有信心
[00:08:15.680 --> 00:08:17.680]  你發覺她很有勇氣
[00:08:17.680 --> 00:08:18.680]  是否很有勇氣?
[00:08:18.680 --> 00:08:20.680]  因為她說得出這番話
[00:08:20.680 --> 00:08:23.680]  有沒有代價?
[00:08:23.680 --> 00:08:25.680]  冒不冒險?
[00:08:25.680 --> 00:08:26.680]  冒險的
[00:08:26.680 --> 00:08:29.680]  因為如果真是成事
[00:08:29.680 --> 00:08:31.680]  Hallelujah!
[00:08:31.680 --> 00:08:36.680]  回來後又升職
[00:08:36.680 --> 00:08:39.680]  又找個好男人給她嫁
[00:08:39.680 --> 00:08:41.680]  什麼都好
[00:08:41.680 --> 00:08:43.680]  但你不要忘記
[00:08:43.680 --> 00:08:45.680]  如果不成事
[00:08:45.680 --> 00:08:46.680]  那就大件事了
[00:08:46.680 --> 00:08:48.680]  大家明白我的意思嗎?
[00:08:48.680 --> 00:08:51.680]  即是她去騙一個大將軍
[00:08:51.680 --> 00:08:53.680]  去到撒瑪利亞
[00:08:53.680 --> 00:08:54.680]  最後破個胸
[00:08:54.680 --> 00:08:56.680]  什麼都醫不了
[00:08:56.680 --> 00:08:59.680]  回來後這個小女孩
[00:08:59.680 --> 00:09:02.680]  不知道誰說得對
[00:09:02.680 --> 00:09:05.680]  人頭落地
[00:09:05.680 --> 00:09:06.680]  大家明白我的意思嗎?
[00:09:06.680 --> 00:09:08.680]  冒不冒險?
[00:09:08.680 --> 00:09:09.680]  有冒險的
[00:09:09.680 --> 00:09:11.680]  不過這個小女孩
[00:09:11.680 --> 00:09:12.680]  因為她有信心
[00:09:12.680 --> 00:09:14.680]  所以她不怕冒險
[00:09:14.680 --> 00:09:16.680]  她都要說出來
[00:09:16.680 --> 00:09:18.680]  讓主人知道
[00:09:18.680 --> 00:09:20.680]  這是第二個優點
[00:09:20.680 --> 00:09:22.680]  第三個優點是什麼呢?
[00:09:22.680 --> 00:09:24.680]  就是她有個關心
[00:09:24.680 --> 00:09:26.680]  關心
[00:09:26.680 --> 00:09:27.680]  我們有一句話說
[00:09:27.680 --> 00:09:29.680]  事不關己
[00:09:29.680 --> 00:09:31.680]  己不勞心
[00:09:31.680 --> 00:09:34.680]  現在沙麻風是誰生的?
[00:09:34.680 --> 00:09:36.680]  她
[00:09:36.680 --> 00:09:38.680]  主人沙麻風
[00:09:38.680 --> 00:09:40.680]  又不是我沙麻風
[00:09:40.680 --> 00:09:41.680]  大家明白我的意思嗎?
[00:09:41.680 --> 00:09:44.680]  她可能做得壞事多
[00:09:44.680 --> 00:09:46.680]  如果想得不好
[00:09:46.680 --> 00:09:47.680]  她當然做得壞事多
[00:09:47.680 --> 00:09:48.680]  有沒有報應?
[00:09:48.680 --> 00:09:49.680]  有
[00:09:49.680 --> 00:09:52.680]  所以她可能殺了不少人
[00:09:52.680 --> 00:09:53.680]  沙麻風
[00:09:53.680 --> 00:09:54.680]  大家明白我的意思嗎?
[00:09:54.680 --> 00:09:57.680]  所以她可以想很多負面的事
[00:09:57.680 --> 00:10:00.680]  可以覺得不去關心她
[00:10:00.680 --> 00:10:02.680]  是天經地義的
[00:10:02.680 --> 00:10:04.680]  這個就是這樣的情況
[00:10:04.680 --> 00:10:07.680]  不過這個小女孩不是這樣
[00:10:07.680 --> 00:10:09.680]  她雖然做丫鬟
[00:10:09.680 --> 00:10:10.680]  做婢女
[00:10:10.680 --> 00:10:12.680]  她有沒有關心?
[00:10:12.680 --> 00:10:13.680]  她有關心
[00:10:13.680 --> 00:10:15.680]  她樂意去關心
[00:10:15.680 --> 00:10:18.680]  所以她將這個建議
[00:10:18.680 --> 00:10:19.680]  告訴主母
[00:10:19.680 --> 00:10:21.680]  這是她第三個優點
[00:10:21.680 --> 00:10:23.680]  第四個優點
[00:10:23.680 --> 00:10:24.680]  大家看到了
[00:10:24.680 --> 00:10:26.680]  有沒有愛心?
[00:10:26.680 --> 00:10:27.680]  有愛心
[00:10:27.680 --> 00:10:28.680]  為什麼呢?
[00:10:28.680 --> 00:10:30.680]  因為她想想
[00:10:30.680 --> 00:10:34.680]  這個將軍正是她的敵人
[00:10:34.680 --> 00:10:35.680]  大家有沒有留意到?
[00:10:35.680 --> 00:10:36.680]  如果不是她
[00:10:36.680 --> 00:10:38.680]  我又沒有今天
[00:10:38.680 --> 00:10:40.680]  如果不是她
[00:10:40.680 --> 00:10:42.680]  我用不著被人擄來這裡
[00:10:42.680 --> 00:10:45.680]  用不著家庭拆散
[00:10:45.680 --> 00:10:47.680]  用不著無家可歸
[00:10:47.680 --> 00:10:49.680]  大家明白這個意思嗎?
[00:10:49.680 --> 00:10:51.680]  如果你想起這些事的時候
[00:10:51.680 --> 00:10:53.680]  你的心裡面
[00:10:53.680 --> 00:10:57.680]  很自然地有仇恨
[00:10:57.680 --> 00:11:01.680]  其實一有恨就很笨
[00:11:01.680 --> 00:11:05.680]  很多壞事都會做出來
[00:11:05.680 --> 00:11:06.680]  很可怕
[00:11:06.680 --> 00:11:09.680]  所以不要小看人的心裡的那種恨
[00:11:09.680 --> 00:11:14.680]  那種仇恨會被魔鬼利用
[00:11:14.680 --> 00:11:16.680]  做很多壞事
[00:11:16.680 --> 00:11:17.680]  不過感謝神
[00:11:17.680 --> 00:11:19.680]  這個小女孩心裡
[00:11:19.680 --> 00:11:24.680]  發恨為愛
[00:11:24.680 --> 00:11:28.680]  她放下了這些恩恩怨怨
[00:11:28.680 --> 00:11:29.680]  你明白我的意思嗎?
[00:11:29.680 --> 00:11:32.680]  將軍怎樣對我不好都好
[00:11:32.680 --> 00:11:38.680]  今天我要以德報怨
[00:11:38.680 --> 00:11:39.680]  所以各位頂智媒媒
[00:11:39.680 --> 00:11:41.680]  她有沒有愛心?
[00:11:41.680 --> 00:11:42.680]  有愛心
[00:11:42.680 --> 00:11:44.680]  看完之後
[00:11:44.680 --> 00:11:45.680]  你現在開始明白
[00:11:45.680 --> 00:11:49.680]  上帝為什麼要用這個小女孩
[00:11:49.680 --> 00:11:50.680]  有沒有原因?
[00:11:50.680 --> 00:11:51.680]  有
[00:11:51.680 --> 00:11:53.680]  今天頂智媒媒
[00:11:53.680 --> 00:11:57.680]  如果你和我都學校這個小女孩
[00:11:57.680 --> 00:12:00.680]  擁有這四項特質的時候
[00:12:00.680 --> 00:12:02.680]  上帝用不用我們?
[00:12:02.680 --> 00:12:04.680]  上帝用我們
[00:12:04.680 --> 00:12:05.680]  所以我們今天
[00:12:05.680 --> 00:12:07.680]  真的在這個小人物的身上
[00:12:07.680 --> 00:12:10.680]  看到上帝很奇妙
[00:12:10.680 --> 00:12:12.680]  連這個小女孩都沒有想過
[00:12:12.680 --> 00:12:15.680]  她簡簡單單說了一句話
[00:12:15.680 --> 00:12:16.680]  你明白我的意思嗎?
[00:12:16.680 --> 00:12:19.680]  原來發生的事情
[00:12:19.680 --> 00:12:22.680]  就是很神奇
[00:12:22.680 --> 00:12:25.680]  想不到她一句簡單的說話
[00:12:25.680 --> 00:12:27.680]  令到整件事情
[00:12:27.680 --> 00:12:30.680]  是非常暢順
[00:12:30.680 --> 00:12:34.680]  而且是逢關過關
[00:12:34.680 --> 00:12:36.680]  你有沒有留意到?
[00:12:36.680 --> 00:12:37.680]  第一關是什麼?
[00:12:37.680 --> 00:12:38.680]  第一關
[00:12:38.680 --> 00:12:41.680]  大家有沒有留意到這個小女孩
[00:12:41.680 --> 00:12:43.680]  她老了做小女孩
[00:12:43.680 --> 00:12:47.680]  實際上她有很多功夫可以做
[00:12:47.680 --> 00:12:48.680]  你明白我的意思嗎?
[00:12:48.680 --> 00:12:50.680]  她可以被人派去做很多
[00:12:50.680 --> 00:12:53.680]  很多其他的打雜的工作
[00:12:53.680 --> 00:12:54.680]  又奇妙
[00:12:54.680 --> 00:12:57.680]  偏偏安排她去服侍誰?
[00:12:57.680 --> 00:13:00.680]  服侍將軍的太太
[00:13:00.680 --> 00:13:01.680]  這個真的是什麼?
[00:13:01.680 --> 00:13:02.680]  做夢都什麼?
[00:13:02.680 --> 00:13:03.680]  沒有想過
[00:13:03.680 --> 00:13:05.680]  弟兄姊妹你有沒有留意到?
[00:13:05.680 --> 00:13:08.680]  所以有時候我和一些紀律部隊
[00:13:08.680 --> 00:13:09.680]  弟兄姊妹聊天
[00:13:09.680 --> 00:13:12.680]  我說你千萬不要小看自己的身份
[00:13:12.680 --> 00:13:14.680]  雖然你今天做一個
[00:13:14.680 --> 00:13:16.680]  不是很高職級的人
[00:13:16.680 --> 00:13:18.680]  但是你留意
[00:13:18.680 --> 00:13:21.680]  上帝安排了這個崗位給你
[00:13:21.680 --> 00:13:24.680]  上帝安排了這個職份給你
[00:13:24.680 --> 00:13:25.680]  你不要小看
[00:13:25.680 --> 00:13:28.680]  分分鐘你可以接觸什麼?
[00:13:28.680 --> 00:13:30.680]  高層人士
[00:13:30.680 --> 00:13:31.680]  你明白我的意思嗎?
[00:13:31.680 --> 00:13:35.680]  分分鐘你是高層管理人員的
[00:13:35.680 --> 00:13:37.680]  左右手都未定
[00:13:37.680 --> 00:13:39.680]  大家明白我的意思嗎?
[00:13:39.680 --> 00:13:40.680]  所以各位弟兄姊妹們
[00:13:40.680 --> 00:13:42.680]  真的很奇妙
[00:13:42.680 --> 00:13:44.680]  有時候上帝安排你
[00:13:44.680 --> 00:13:46.680]  做某些的位置
[00:13:46.680 --> 00:13:48.680]  做某些的工作
[00:13:48.680 --> 00:13:51.680]  原來上帝都有計劃
[00:13:51.680 --> 00:13:53.680]  可惜時間緣故
[00:13:53.680 --> 00:13:55.680]  我不可以講這麼多例子給你聽
[00:13:55.680 --> 00:13:57.680]  否則我真的見過
[00:13:57.680 --> 00:13:59.680]  有些弟兄姊妹
[00:13:59.680 --> 00:14:01.680]  一個普通的職位
[00:14:01.680 --> 00:14:07.680]  但竟然是最高職位
[00:14:07.680 --> 00:14:09.680]  最高領導人的左右手
[00:14:09.680 --> 00:14:10.680]  這是什麼?
[00:14:10.680 --> 00:14:13.680]  上帝很奇妙的一個安排
[00:14:13.680 --> 00:14:14.680]  一個帶領
[00:14:14.680 --> 00:14:16.680]  還有
[00:14:16.680 --> 00:14:18.680]  為什麼奇妙呢?
[00:14:18.680 --> 00:14:22.680]  不單是這個小妹服侍乃萬的太太
[00:14:22.680 --> 00:14:24.680]  而他和乃萬的太太
[00:14:24.680 --> 00:14:26.680]  講這一番話
[00:14:26.680 --> 00:14:28.680]  這個主母的反應
[00:14:28.680 --> 00:14:30.680]  正面還是負面?
[00:14:30.680 --> 00:14:32.680]  正面
[00:14:32.680 --> 00:14:34.680]  你說奇不奇妙?
[00:14:34.680 --> 00:14:38.680]  因為這個主母一聽完她的意見
[00:14:38.680 --> 00:14:40.680]  她分分鐘可以不接納
[00:14:40.680 --> 00:14:41.680]  你明白我的意思嗎?
[00:14:41.680 --> 00:14:43.680]  分分鐘都可以罵她
[00:14:43.680 --> 00:14:44.680]  都未定
[00:14:44.680 --> 00:14:45.680]  為什麼?
[00:14:45.680 --> 00:14:47.680]  一來她的建議又怪怪的
[00:14:47.680 --> 00:14:49.680]  她叫她的主人
[00:14:49.680 --> 00:14:53.680]  不是去見撒瑪利亞的名醫
[00:14:53.680 --> 00:14:55.680]  不是去見撒瑪利亞的大夫
[00:14:55.680 --> 00:14:56.680]  你明白我的意思嗎?
[00:14:56.680 --> 00:14:59.680]  不是說撒瑪利亞有什麼出名的醫生
[00:14:59.680 --> 00:15:01.680]  顧問醫生沒見過
[00:15:01.680 --> 00:15:03.680]  她不是去見這些
[00:15:03.680 --> 00:15:04.680]  去見誰?
[00:15:04.680 --> 00:15:05.680]  去見仙智
[00:15:05.680 --> 00:15:07.680]  你說她的建議怪怪的
[00:15:07.680 --> 00:15:08.680]  是嗎?
[00:15:08.680 --> 00:15:10.680]  你都要建議什麼?
[00:15:10.680 --> 00:15:12.680]  介紹名醫給我認識
[00:15:12.680 --> 00:15:16.680]  如果這個主母聽完之後
[00:15:16.680 --> 00:15:18.680]  覺得她的提議
[00:15:18.680 --> 00:15:22.680]  是真的荒謬
[00:15:22.680 --> 00:15:23.680]  你明白嗎?
[00:15:23.680 --> 00:15:24.680]  她一句就可以
[00:15:24.680 --> 00:15:26.680]  埋她尾巴
[00:15:26.680 --> 00:15:28.680]  你很空閒嗎?
[00:15:28.680 --> 00:15:29.680]  沒事做嗎?
[00:15:29.680 --> 00:15:30.680]  你明白我的意思嗎?
[00:15:30.680 --> 00:15:34.680]  你沒事做不如進柴房吧
[00:15:34.680 --> 00:15:35.680]  你明白我的意思嗎?
[00:15:35.680 --> 00:15:38.680]  一句就去埋她尾巴
[00:15:38.680 --> 00:15:40.680]  多管閒事都可以
[00:15:40.680 --> 00:15:42.680]  你明白我的意思嗎?
[00:15:42.680 --> 00:15:43.680]  不是
[00:15:43.680 --> 00:15:45.680]  這個主母聽完之後
[00:15:45.680 --> 00:15:49.680]  覺得雖然怪怪的
[00:15:49.680 --> 00:15:56.680]  但未嘗不可嘗試一下
[00:15:56.680 --> 00:15:58.680]  一個機會
[00:15:58.680 --> 00:16:01.680]  這個反應差很遠
[00:16:01.680 --> 00:16:05.680]  第二關過了
[00:16:05.680 --> 00:16:06.680]  第三關
[00:16:06.680 --> 00:16:09.680]  主母聽完之後
[00:16:09.680 --> 00:16:12.680]  就把這個建議告訴她的先生
[00:16:12.680 --> 00:16:15.680]  告訴她的丈夫
[00:16:15.680 --> 00:16:17.680]  而她的丈夫聽完之後
[00:16:17.680 --> 00:16:19.680]  可否否決她?
[00:16:19.680 --> 00:16:21.680]  可以的
[00:16:21.680 --> 00:16:22.680]  為什麼?
[00:16:22.680 --> 00:16:23.680]  剛才都說了
[00:16:23.680 --> 00:16:25.680]  她這個提議怪怪的
[00:16:25.680 --> 00:16:29.680]  如果這個將軍覺得自己是大丈夫
[00:16:29.680 --> 00:16:31.680]  是大男人
[00:16:31.680 --> 00:16:33.680]  有自己的見解
[00:16:33.680 --> 00:16:36.680]  你們這些女人說這些
[00:16:36.680 --> 00:16:38.680]  這麼怪怪的
[00:16:38.680 --> 00:16:41.680]  全部都是苦如知見
[00:16:41.680 --> 00:16:43.680]  她一句都可以
[00:16:43.680 --> 00:16:46.680]  封了她
[00:16:46.680 --> 00:16:48.680]  一句埋尾巴
[00:16:48.680 --> 00:16:53.680]  但這個大將軍聽完之後
[00:16:53.680 --> 00:16:55.680]  竟然心裡有點不安
[00:16:55.680 --> 00:16:57.680]  你明白我的意思嗎?
[00:16:57.680 --> 00:16:59.680]  這個提議怪怪的
[00:16:59.680 --> 00:17:01.680]  但我從來未聽過
[00:17:01.680 --> 00:17:06.680]  會否是一個可能的方法呢?
[00:17:06.680 --> 00:17:07.680]  各位電視節目
[00:17:07.680 --> 00:17:12.680]  結果這個大將軍又接納這個建議
[00:17:12.680 --> 00:17:14.680]  這是不是第三關?
[00:17:14.680 --> 00:17:15.680]  好了
[00:17:15.680 --> 00:17:17.680]  現在第四關了
[00:17:17.680 --> 00:17:18.680]  見誰?
[00:17:18.680 --> 00:17:20.680]  見皇帝了
[00:17:20.680 --> 00:17:21.680]  你明白我的意思嗎?
[00:17:21.680 --> 00:17:25.680]  因為這個大將軍要去撒瑪利亞
