
[00:00:00.000 --> 00:00:02.000]  各位網友平安
[00:02:33.800 --> 00:02:37.000]  就是一般的世俗學說
[00:02:37.000 --> 00:02:39.000]  律法主義
[00:02:39.000 --> 00:02:40.600]  敬拜天使
[00:02:40.600 --> 00:02:42.400]  以及撫修主義
[00:02:42.400 --> 00:02:44.600]  我們一個一個探討
[00:02:44.600 --> 00:02:46.800]  他們對基督信仰的影響
[00:02:46.800 --> 00:02:49.200]  在古代的社會裏面
[00:02:49.200 --> 00:02:52.400]  哲學是一種很廣泛的學說
[00:02:52.400 --> 00:02:54.400]  不單單作為一種探討
[00:02:54.400 --> 00:02:57.000]  與神有關的知識性交流
[00:02:57.000 --> 00:02:59.000]  甚至一切與世界
[00:02:59.000 --> 00:03:00.800]  和生命意義的內容
[00:03:00.800 --> 00:03:04.200]  都包括在哲學的理論層面裏
[00:03:04.200 --> 00:03:05.800]  因此哲學是當時
[00:03:05.800 --> 00:03:08.800]  知識分子溝通的一種媒介
[00:03:08.800 --> 00:03:11.200]  保羅不是反對所有的哲學
[00:03:11.200 --> 00:03:12.600]  而是反對當時
[00:03:12.600 --> 00:03:15.600]  異教所提出與神有關的理論
[00:03:15.600 --> 00:03:18.000]  第八節是這樣說
[00:03:18.000 --> 00:03:20.400]  他說差點哲學和虛空的廢話
[00:03:20.400 --> 00:03:22.000]  不照著基督
[00:03:22.000 --> 00:03:24.200]  而是照人間的傳統
[00:03:24.200 --> 00:03:26.600]  和世上粗淺的學說
[00:03:26.600 --> 00:03:28.200]  虛空的廢話
[00:03:28.200 --> 00:03:31.000]  就是指到自然界的靈體
[00:03:31.000 --> 00:03:32.800]  而人間的傳統
[00:03:32.800 --> 00:03:34.600]  和世上粗淺的學說
[00:03:34.600 --> 00:03:37.400]  就是指逐世的價值觀
[00:03:37.400 --> 00:03:39.200]  自然界的靈體
[00:03:39.200 --> 00:03:41.400]  是泛神論的其中一種
[00:03:41.400 --> 00:03:45.400]  認為神只不過是被萬物所充滿
[00:03:45.400 --> 00:03:47.600]  世界上有不同的靈體
[00:03:47.600 --> 00:03:50.200]  充滿在地上每一個角落
[00:03:50.200 --> 00:03:52.800]  負責著不同的工作
[00:03:52.800 --> 00:03:55.600]  此外人間的傳統和粗淺學說
[00:03:55.600 --> 00:03:58.200]  就是指當時世俗的價值觀
[00:03:58.200 --> 00:04:01.000]  保羅認為這兩種學說
[00:04:01.000 --> 00:04:03.800]  都不是跟著基督的
[00:04:03.800 --> 00:04:07.200]  就是說兩種觀念背後的核心價值
[00:04:07.200 --> 00:04:12.000]  是違背了基督信仰的精神
[00:04:12.000 --> 00:04:15.800]  基督信仰所說的是一神論
[00:04:15.800 --> 00:04:17.200]  神是獨一的
[00:04:17.200 --> 00:04:20.000]  是宇宙和世界的創造者
[00:04:20.000 --> 00:04:22.000]  世界是被神所創造
[00:04:22.000 --> 00:04:25.200]  而不是神是世界的一部分
[00:04:25.200 --> 00:04:28.000]  正正是神是一切的創造者
[00:04:28.000 --> 00:04:29.800]  因此神是尊貴
[00:04:29.800 --> 00:04:32.000]  並不是滿天神佛
[00:04:32.000 --> 00:04:34.000]  也不是與其他靈體
[00:04:34.000 --> 00:04:36.600]  享有同一個地位
[00:04:36.600 --> 00:04:38.400]  至於逐世的價值觀
[00:04:38.400 --> 00:04:40.600]  也只是一種按當時的處境
[00:04:40.600 --> 00:04:43.200]  而產生的處世態度
[00:04:43.200 --> 00:04:44.600]  是屬世的
[00:04:44.600 --> 00:04:47.000]  不能夠將人帶入永恆
[00:04:47.000 --> 00:04:49.000]  甚至是粗淺的
[00:04:49.000 --> 00:04:52.000]  例如教人如何發達致富
[00:04:52.000 --> 00:04:54.800]  這種就是所說的粗淺
[00:04:54.800 --> 00:04:56.000]  各位姐妹
[00:04:56.000 --> 00:04:57.600]  你覺不覺得今天
[00:04:57.600 --> 00:05:02.200]  有沒有一種異端邪說在我們身邊呢?
[00:05:02.200 --> 00:05:04.000]  當然有
[00:05:04.000 --> 00:05:08.000]  「範神論」是現今最普遍的流行學說
[00:05:08.000 --> 00:05:12.000]  尤其是我們很熟悉的中國民間宗教
[00:05:12.000 --> 00:05:15.400]  是「範神論」的表表者
[00:05:15.400 --> 00:05:18.400]  天堂有玉皇大帝
[00:05:18.400 --> 00:05:21.400]  掌管著其他者的神
[00:05:21.400 --> 00:05:24.000]  而其他神也各有功能
[00:05:24.000 --> 00:05:26.000]  甚至無有個別的神
[00:05:26.000 --> 00:05:27.600]  是會受歡迎的程度
[00:05:27.600 --> 00:05:31.000]  比玉皇大帝更高
[00:05:31.000 --> 00:05:32.000]  有沒有聽過?
[00:05:32.000 --> 00:05:33.600]  例如觀音
[00:05:33.600 --> 00:05:35.400]  例如關公
[00:05:35.400 --> 00:05:37.200]  但對入屋的神
[00:05:37.200 --> 00:05:41.000]  莫過於每個家門口的土地
[00:05:41.000 --> 00:05:42.400]  祂是家庭的神
[00:05:42.400 --> 00:05:43.800]  只要你敬拜祂
[00:05:43.800 --> 00:05:45.000]  你供奉祂
[00:05:45.000 --> 00:05:48.200]  祂就會保護著你一家平安
[00:05:48.200 --> 00:05:49.600]  這種「範神論」
[00:05:49.600 --> 00:05:52.400]  就是讓人可以各有所需
[00:05:52.400 --> 00:05:53.800]  你喜歡哪一個
[00:05:53.800 --> 00:05:55.800]  你就供奉哪一個
[00:05:55.800 --> 00:05:58.200]  哪一個可以帶來心理的利益
[00:05:58.200 --> 00:06:00.200]  那就敬拜哪一個
[00:06:00.200 --> 00:06:02.800]  但我們從來都不會反思一下
[00:06:02.800 --> 00:06:05.000]  他們所敬拜的神
[00:06:05.000 --> 00:06:07.400]  究竟有沒有違格呢?
[00:06:07.400 --> 00:06:09.000]  如果天上的神
[00:06:09.000 --> 00:06:10.800]  完全沒有主權
[00:06:10.800 --> 00:06:14.000]  只不過是人的一種滿足工具
[00:06:14.000 --> 00:06:17.400]  這種神究竟有沒有神性呢?
[00:06:17.400 --> 00:06:19.400]  或者用另一個說法
[00:06:19.400 --> 00:06:22.200]  他們有沒有一種超越性呢?
[00:06:22.200 --> 00:06:24.400]  能夠帶領敬拜祂
[00:06:24.400 --> 00:06:26.000]  或供奉祂的人
[00:06:26.000 --> 00:06:30.400]  可以超越祂本身的限制和綑綁的呢?
[00:06:30.400 --> 00:06:32.200]  所以這種信仰
[00:06:32.200 --> 00:06:34.600]  除了是一種利益的交換之外
[00:06:34.600 --> 00:06:38.800]  也只是一種心靈的慰藉和寄託
[00:06:38.800 --> 00:06:44.200]  完全不能帶給我們一個永恆的超越性
[00:06:44.200 --> 00:06:46.400]  對於俗世的價值觀
[00:06:46.400 --> 00:06:49.200]  西方世界現在最流行吸引的
[00:06:49.200 --> 00:06:52.200]  其實就是叫做新紀元運動
[00:06:52.200 --> 00:06:53.400]  好像他們說
[00:06:53.400 --> 00:06:55.200]  萬物歸一
[00:06:55.200 --> 00:06:58.400]  一切宗教最終都會歸於一統
[00:06:58.400 --> 00:07:00.400]  一切都有神性
[00:07:00.400 --> 00:07:02.000]  人性即是神
[00:07:02.000 --> 00:07:03.800]  相信宇宙進化
[00:07:03.800 --> 00:07:05.400]  包括人的意識
[00:07:05.400 --> 00:07:07.400]  以及人性的進化
[00:07:07.400 --> 00:07:11.800]  而這種進化使世界最終都是樂觀的
[00:07:11.800 --> 00:07:15.400]  信念創造現實等等
[00:07:15.400 --> 00:07:18.000]  新紀元是甚麼理論呢?
[00:07:18.000 --> 00:07:23.400]  其實是吸收了東方和西方的古老宗教傳統
[00:07:23.400 --> 00:07:28.000]  而且將很多觀念和現代科學的觀念融合在一起
[00:07:28.000 --> 00:07:31.000]  特別是心理學和生態學
[00:07:31.000 --> 00:07:35.600]  新紀元思想也涉及世界各大宗教的靈感
[00:07:35.600 --> 00:07:38.400]  最普遍的就是猶太教
[00:07:38.400 --> 00:07:39.400]  基督教
[00:07:39.400 --> 00:07:40.400]  伊斯蘭教
[00:07:40.400 --> 00:07:41.600]  印度教
[00:07:41.600 --> 00:07:43.400]  中國民間傳統
[00:07:43.400 --> 00:07:45.400]  例如儒釋道
[00:07:45.400 --> 00:07:48.200]  特別是西洋的神秘學
[00:07:48.200 --> 00:07:50.400]  諾斯底主義
[00:07:50.400 --> 00:07:56.200]  由於他們將所有的理論滲入在不同宗教的思想裏面
[00:07:56.200 --> 00:08:00.400]  所以一般信徒是不容易辨識的
[00:08:00.400 --> 00:08:02.400]  我舉個例子
[00:08:02.400 --> 00:08:05.000]  很多信徒覺得參加儒家
[00:08:05.000 --> 00:08:06.400]  玩一下儒家班
[00:08:06.400 --> 00:08:07.400]  做拉筋
[00:08:07.400 --> 00:08:09.400]  有甚麼所謂呢?
[00:08:09.400 --> 00:08:14.400]  這種包裝成養生或心靈平靜的活動
[00:08:14.400 --> 00:08:16.400]  是會強調它的功效
[00:08:16.400 --> 00:08:22.400]  但是儒家或超覺靜坐背後的印度教思想
[00:08:22.400 --> 00:08:24.400]  它就不會再跟你說了
[00:08:24.400 --> 00:08:26.400]  再舉另一個例子
[00:08:26.400 --> 00:08:29.400]  信念創造現實
[00:08:29.400 --> 00:08:34.400]  Life Dynamic的課程現在在外面很流行
[00:08:34.400 --> 00:08:36.400]  它們目前最流行的一種理論
[00:08:36.400 --> 00:08:38.400]  發掘你的潛能
[00:08:38.400 --> 00:08:40.400]  發掘你的小宇宙
[00:08:40.400 --> 00:08:42.400]  創造你的未來
[00:08:42.400 --> 00:08:44.400]  人是自己生命的主宰
[00:08:44.400 --> 00:08:48.400]  這種以人為本的理論很吸引
[00:08:48.400 --> 00:08:52.400]  就算是信徒也不容易察覺有甚麼不妥
[00:08:52.400 --> 00:08:55.400]  基督教的信仰是以神為本
[00:08:55.400 --> 00:08:58.400]  神才是我們一切的倚靠
[00:08:58.400 --> 00:09:01.400]  神才是我們一切得力的來源
[00:09:01.400 --> 00:09:03.400]  而不是我們自己
[00:09:03.400 --> 00:09:04.400]  弟兄姊妹
[00:09:04.400 --> 00:09:07.400]  今天世界有很多觀念
[00:09:07.400 --> 00:09:08.400]  很多理論
[00:09:08.400 --> 00:09:11.400]  我們如何去界定這些理論和學說
[00:09:11.400 --> 00:09:12.400]  是有違信仰
[00:09:12.400 --> 00:09:14.400]  我們不能夠跟進呢
[00:09:14.400 --> 00:09:17.400]  保羅在第七節提醒我們
[00:09:17.400 --> 00:09:21.400]  在他裏面生根建造
[00:09:21.400 --> 00:09:24.400]  我們的信仰生命是需要有根的
[00:09:24.400 --> 00:09:27.400]  而根源是需要來自甚麼
[00:09:27.400 --> 00:09:29.400]  神的話語
[00:09:29.400 --> 00:09:32.400]  最後才能夠在這個基礎上去建造
[00:09:32.400 --> 00:09:37.400]  最後才能夠以神的眼光去看這個世界和人生
[00:09:37.400 --> 00:09:42.400]  因此信徒不能夠只吃靈奶
[00:09:42.400 --> 00:09:43.400]  不去
[00:09:43.400 --> 00:09:44.400]  經常被人餵
[00:09:44.400 --> 00:09:46.400]  我們要去吃粥
[00:09:46.400 --> 00:09:47.400]  要吃飯
[00:09:47.400 --> 00:09:49.400]  讓我們整個生命都能夠成熟
[00:09:49.400 --> 00:09:52.400]  將生命建造在神的話語裏面
[00:09:52.400 --> 00:09:54.400]  才能夠生根建造
[00:09:54.400 --> 00:10:01.400]  否則我們只不過是一個在信仰上吃奶的嬰兒
[00:10:01.400 --> 00:10:06.400]  第二方面值得我們去批判的就是律法主義
[00:10:06.400 --> 00:10:11.400]  在摩西律法裏面對於潔淨和不潔淨的食物有嚴格的規定
[00:10:11.400 --> 00:10:14.400]  因此規範了信徒可以吃甚麼
[00:10:14.400 --> 00:10:16.400]  有甚麼是不能吃的
[00:10:16.400 --> 00:10:20.400]  而且猶太教亦有很多節期和禮節
[00:10:20.400 --> 00:10:21.400]  例如鑄鵬節
[00:10:21.400 --> 00:10:22.400]  如月節
[00:10:22.400 --> 00:10:23.400]  五旬節
[00:10:23.400 --> 00:10:28.400]  而安息日更加是他們必定要守的一個條例
[00:10:28.400 --> 00:10:31.400]  對於當時的愛邦信徒來說
[00:10:31.400 --> 00:10:35.400]  他們面對一班非常頑固的保守的猶太信徒
[00:10:35.400 --> 00:10:37.400]  指責這批愛邦信徒
[00:10:37.400 --> 00:10:42.400]  說他們不遵守摩西所定的節期安息日等等的條例
[00:10:42.400 --> 00:10:47.400]  其實我們知道在《賜堂行傳》裏面記載過
[00:10:47.400 --> 00:10:50.400]  保羅曾經為了愛邦人是否要行國禮
[00:10:50.400 --> 00:10:53.400]  而上去耶路撒冷請示過彼得
[00:10:53.400 --> 00:10:57.400]  亞各和約翰等等的教會領袖
[00:10:57.400 --> 00:11:01.400]  最後得到教會領袖的認可和同意
[00:11:01.400 --> 00:11:05.400]  愛邦人信主之後是不需要行國禮的
[00:11:05.400 --> 00:11:07.400]  其他猶太教的節期和禮節
[00:11:07.400 --> 00:11:11.400]  愛邦信徒是否同樣不需要遵守呢
[00:11:11.400 --> 00:11:16.400]  因此愛邦信徒就受到一些頑固的猶太信徒攻擊
[00:11:16.400 --> 00:11:19.400]  認為他們不守摩西的律法
[00:11:19.400 --> 00:11:21.400]  是對摩西的一種藐視
[00:11:21.400 --> 00:11:26.400]  保羅在第十一至十三節十四至十五節提出
[00:11:26.400 --> 00:11:31.400]  既然你們都在基督裏面受了不是人手所行的國禮
[00:11:31.400 --> 00:11:34.400]  甚麼叫做不是人手所行的國禮呢?
[00:11:34.400 --> 00:11:36.400]  就是我們的受浸
[00:11:36.400 --> 00:11:39.400]  神就赦免了你們一切的過犯
[00:11:39.400 --> 00:11:41.400]  使你們與基督一同活過來
[00:11:41.400 --> 00:11:43.400]  我們是一個新造的人
[00:11:43.400 --> 00:11:46.400]  抹去了在律法上所寫的敵對我們
[00:11:46.400 --> 00:11:48.400]  束縛我們的自居
[00:11:48.400 --> 00:11:51.400]  拍打切去釘在十字架上
[00:11:51.400 --> 00:11:56.400]  一切的律法在十字架上都已經成就了
[00:11:56.400 --> 00:12:00.400]  基督既將一切執政的掌權解除了
[00:12:00.400 --> 00:12:04.400]  就在凱旋的行列中將他們公開示眾
[00:12:04.400 --> 00:12:06.400]  仗著十字架跨城
[00:12:06.400 --> 00:12:10.400]  今天我們每一個耶穌基督的跟隨者
[00:12:10.400 --> 00:12:12.400]  我們倚靠耶穌的
[00:12:12.400 --> 00:12:14.400]  都是倚靠著這個十字架而得勝
[00:12:14.400 --> 00:12:16.400]  保羅的意思就是說
[00:12:16.400 --> 00:12:19.400]  主耶穌已經是一個得勝的主了
[00:12:19.400 --> 00:12:22.400]  既然可以將執政者的權勢解除
[00:12:22.400 --> 00:12:27.400]  自然可以解除律法上對信徒的一切捆綁
[00:12:27.400 --> 00:12:29.400]  所以十六節他就說
[00:12:29.400 --> 00:12:33.400]  不要讓任何人在飲食上或節期
[00:12:33.400 --> 00:12:37.400]  初一、安息日等事上評論你們
[00:12:37.400 --> 00:12:40.400]  因為這些律法和條例
[00:12:40.400 --> 00:12:42.400]  都是未來的預表
[00:12:42.400 --> 00:12:45.400]  但是現在這些預表的東西都已經來到了
[00:12:45.400 --> 00:12:48.400]  還要守這些預表的法律嗎?
[00:12:48.400 --> 00:12:51.400]  舊約的禮儀、律法和條例
[00:12:51.400 --> 00:12:56.400]  都是向人描述並且指明基督的預表和象徵
[00:12:56.400 --> 00:12:59.400]  信徒要留意的重點應該集中在
[00:12:59.400 --> 00:13:03.400]  哪一個才是真正要來的基督
[00:13:03.400 --> 00:13:05.400]  現在基督來了
[00:13:05.400 --> 00:13:09.400]  信徒若再堅持遵守這些禮儀、律法和條例
[00:13:09.400 --> 00:13:13.400]  就是寫本逐末了
[00:13:13.400 --> 00:13:16.400]  沒有認清這個禮儀和條例的功用
[00:13:16.400 --> 00:13:18.400]  今天我們也是
[00:13:18.400 --> 00:13:21.400]  我們不要被那些律法所規綁
[00:13:21.400 --> 00:13:23.400]  成為我們律法的奴隸
[00:13:23.400 --> 00:13:26.400]  我們已經被主耶穌的救贖所釋放
[00:13:26.400 --> 00:13:28.400]  不過我們仍然都需要注意
[00:13:28.400 --> 00:13:30.400]  我們雖然是自由
[00:13:30.400 --> 00:13:35.400]  但我們卻不能夠放縱和濫用主賜給我們的自由
[00:13:35.400 --> 00:13:38.400]  當我們一旦濫用主賜給我們的自由的時候
[00:13:38.400 --> 00:13:41.400]  我們就走向另一個極端
[00:13:41.400 --> 00:13:43.400]  今天仍然有信徒問我
[00:13:43.400 --> 00:13:48.400]  拜過神的雞,能吃嗎?
[00:13:48.400 --> 00:13:52.400]  我們能不能進廟參拜呢?
[00:13:52.400 --> 00:13:54.400]  問這些問題的信徒
[00:13:54.400 --> 00:13:57.400]  表示他們仍然在吃奶
[00:13:57.400 --> 00:14:00.400]  問這個問題本身一點問題都沒有
[00:14:00.400 --> 00:14:02.400]  有問題就要問
[00:14:02.400 --> 00:14:07.400]  不過如果他們的生命不再在這裡生根建造的話
[00:14:07.400 --> 00:14:09.400]  再過十年
[00:14:09.400 --> 00:14:13.400]  他們仍然會為這些問題而煩惱
[00:14:13.400 --> 00:14:16.400]  保羅在哥倫多前書說過
[00:14:16.400 --> 00:14:20.400]  凡事都可行,但不都有益處
[00:14:20.400 --> 00:14:24.400]  凡事都可行,但不都造就人
[00:14:24.400 --> 00:14:28.400]  在主裡面我們什麼都可以做
[00:14:28.400 --> 00:14:31.400]  不過如果對人對己都沒有益處
[00:14:31.400 --> 00:14:34.400]  又不能夠造就別人的話
[00:14:34.400 --> 00:14:36.400]  縱然可以做
[00:14:36.400 --> 00:14:40.400]  但我都可以選擇不去做
[00:14:40.400 --> 00:14:42.400]  或者我舉多一個例子
[00:14:42.400 --> 00:14:44.400]  去說明什麼叫真正的自由
[00:14:44.400 --> 00:14:46.400]  能夠有真正的選擇
[00:14:46.400 --> 00:14:48.400]  才是真自由
[00:14:48.400 --> 00:14:51.400]  沒有真正的選擇的選擇
[00:14:51.400 --> 00:14:53.400]  其實是捆綁
[00:14:53.400 --> 00:14:55.400]  我用打機為例
[00:14:55.400 --> 00:14:58.400]  你可以選擇什麼時候打
[00:14:58.400 --> 00:14:59.400]  打多久
[00:14:59.400 --> 00:15:01.400]  什麼時候收手
[00:15:01.400 --> 00:15:05.400]  最後如果完全是按照你決定的範圍進行的話
[00:15:05.400 --> 00:15:07.400]  這是你的自由
[00:15:07.400 --> 00:15:11.400]  但你不想打機
[00:15:11.400 --> 00:15:14.400]  一旦接觸到這部遊戲機
[00:15:14.400 --> 00:15:16.400]  你就控制不了
[00:15:16.400 --> 00:15:17.400]  由什麼時候打
[00:15:17.400 --> 00:15:18.400]  打多久
[00:15:18.400 --> 00:15:19.400]  什麼時候停
[00:15:19.400 --> 00:15:21.400]  你都完全不受控制
[00:15:21.400 --> 00:15:24.400]  你無論作出任何的選擇
[00:15:24.400 --> 00:15:26.400]  其實都只是一種結果
[00:15:26.400 --> 00:15:28.400]  就是繼續打機
[00:15:28.400 --> 00:15:30.400]  而且不能夠控制
[00:15:30.400 --> 00:15:33.400]  什麼時候終止打機的時間
[00:15:33.400 --> 00:15:35.400]  這種選擇不是自由
[00:15:35.400 --> 00:15:37.400]  是捆綁
[00:15:37.400 --> 00:15:39.400]  類似的例子就是
[00:15:39.400 --> 00:15:42.400]  吸煙、上網、看電視
[00:15:42.400 --> 00:15:45.400]  你以為自己可以有選擇
[00:15:45.400 --> 00:15:48.400]  但其實是被他們捆綁
[00:15:48.400 --> 00:15:50.400]  被他們克制
[00:15:50.400 --> 00:15:51.400]  弟兄姊妹
[00:15:51.400 --> 00:15:53.400]  當我們面對罪的誘惑
[00:15:53.400 --> 00:15:57.400]  我們能不能戰勝他們呢?
[00:15:57.400 --> 00:16:00.400]  基督已經賦予了每一個跟隨他的人
[00:16:00.400 --> 00:16:02.400]  可以選擇向罪說
[00:16:02.400 --> 00:16:03.400]  不
[00:16:03.400 --> 00:16:06.400]  我們是否有真正體驗過
[00:16:06.400 --> 00:16:08.400]  這種真正的罪惡
[00:16:08.400 --> 00:16:10.400]  有沒有真正向罪惡說
[00:16:10.400 --> 00:16:12.400]  不
[00:16:12.400 --> 00:16:18.400]  保羅對異端的第三種批判
[00:16:18.400 --> 00:16:20.400]  就是對敬拜天使的批判
[00:16:20.400 --> 00:16:22.400]  十八節
[00:16:22.400 --> 00:16:26.400]  不要讓人藉著故作謙虛和敬拜天使
[00:16:26.400 --> 00:16:28.400]  奪去你們的賞賜
[00:16:28.400 --> 00:16:32.400]  這等人的驅離在所見過的幻象
[00:16:32.400 --> 00:16:36.400]  隨著自己的慾望無故地自高自大
[00:16:36.400 --> 00:16:38.400]  當時有一種異端認為
[00:16:38.400 --> 00:16:40.400]  神高高在上
[00:16:40.400 --> 00:16:43.400]  人不能直接敬拜他
[00:16:43.400 --> 00:16:46.400]  必須以一種謙卑的態度
[00:16:46.400 --> 00:16:51.400]  經過敬拜天使來討好神的喜悅
[00:16:51.400 --> 00:16:55.400]  另外他們也認為自己可以修煉到一種高超的境界
[00:16:55.400 --> 00:16:59.400]  能夠看到一般世人看不到的異象
[00:16:59.400 --> 00:17:03.400]  因此他們自覺高人一等
[00:17:03.400 --> 00:17:06.400]  主耶穌甘心情願道成肉身
[00:17:06.400 --> 00:17:07.400]  走上十字架
[00:17:07.400 --> 00:17:10.400]  成為人神之間的忠補
[00:17:10.400 --> 00:17:13.400]  是出於對信徒的愛
[00:17:13.400 --> 00:17:15.400]  而不是想高高在上
[00:17:15.400 --> 00:17:17.400]  受人的景仰
[00:17:17.400 --> 00:17:21.400]  如果天使能夠成為人神之間的忠補
[00:17:21.400 --> 00:17:24.400]  不單單貶低了主耶穌
[00:17:24.400 --> 00:17:27.400]  和天父的救贖心意
[00:17:27.400 --> 00:17:30.400]  也抬高了天使的身份
[00:17:30.400 --> 00:17:33.400]  因為天使只是一個服侍的靈
[00:17:33.400 --> 00:17:37.400]  並沒有這麼重要的責任和角色
[00:17:37.400 --> 00:17:43.400]  如果主耶穌不能直接接受人的敬拜和親近
[00:17:43.400 --> 00:17:46.400]  那將主耶穌視為一個高高在上
[00:17:46.400 --> 00:17:48.400]  不惜人間煙火的神
[00:17:48.400 --> 00:17:51.400]  對人毫不親近
[00:17:51.400 --> 00:17:53.400]  毫無憐憫
[00:17:53.400 --> 00:17:58.400]  對主耶穌的屬性就有嚴重的偏差
[00:17:58.400 --> 00:18:02.400]  其實初期天主教的信徒敬拜瑪利亞
[00:18:02.400 --> 00:18:06.400]  也有一種視瑪利亞為忠補的心理作用
[00:18:06.400 --> 00:18:11.400]  當時的信徒認為透過耶穌的母親去請求主
[00:18:11.400 --> 00:18:15.400]  主就會因為母親的緣故而不會拒絕
[00:18:15.400 --> 00:18:20.400]  這種思想就將主耶穌的忠補身份奪去了
[00:18:20.400 --> 00:18:26.400]  後來教廷在梵蒂岡第二次會議修正了瑪利亞的身份
[00:18:26.400 --> 00:18:29.400]  指出瑪利亞並沒有任何神聖
[00:18:29.400 --> 00:18:32.400]  最多只是一個聖人
[00:18:32.400 --> 00:18:34.400]  她的行為值得信徒仿效
[00:18:34.400 --> 00:18:40.400]  但卻不具有神與人之間忠補的重要角色
[00:18:40.400 --> 00:18:44.400]  因此由於當時的異端過份強調他們的神秘經驗
[00:18:44.400 --> 00:18:47.400]  讓他們自覺高人一等
[00:18:47.400 --> 00:18:51.400]  我們曾經聽說
[00:18:51.400 --> 00:18:55.400]  保羅在哥林多的前書中提及
[00:18:55.400 --> 00:18:58.400]  他自己也有三層天的經歷
[00:18:58.400 --> 00:19:00.400]  或許是這樣導致其他信徒
[00:19:00.400 --> 00:19:04.400]  都誇張地表達個人的神秘經歷
[00:19:04.400 --> 00:19:07.400]  認為是一種與別不同的優越感
[00:19:07.400 --> 00:19:10.400]  讓他們產生了一種驕傲
[00:19:10.400 --> 00:19:15.400]  今日個別的靈恩教會都強調方言
[00:19:15.400 --> 00:19:18.400]  很強調先知預言的恩賜
