
[00:00:00.000 --> 00:00:02.600]  大姐妹早安
[00:01:19.480 --> 00:01:20.960]  有多比亞
[00:01:20.960 --> 00:01:25.320]  這些人都是屬於阿拉伯人
[00:01:25.320 --> 00:01:27.320]  又是阿滿人
[00:01:27.320 --> 00:01:30.960]  又是阿薩達人的領袖
[00:01:30.960 --> 00:01:33.440]  他們要去攻擊誰呢?
[00:01:33.440 --> 00:01:35.440]  攻擊離希米
[00:01:35.440 --> 00:01:36.920]  為什麼要攻擊離希米呢?
[00:01:36.920 --> 00:01:39.080]  因為離希米是帶頭
[00:01:39.080 --> 00:01:44.080]  要將耶路撒冷的城牆重建起來
[00:01:44.080 --> 00:01:46.600]  為什麼要建城牆呢?
[00:01:46.600 --> 00:01:48.840]  是因為大家都知道
[00:01:48.840 --> 00:01:51.800]  猶太人曾經亡國
[00:01:51.800 --> 00:01:56.280]  亡國後被人擄去外地
[00:01:56.280 --> 00:01:59.360]  一個朝代一個朝代
[00:01:59.360 --> 00:02:00.960]  到後來
[00:02:00.960 --> 00:02:03.760]  七十年後
[00:02:03.760 --> 00:02:05.960]  上帝的應許實現了
[00:02:05.960 --> 00:02:10.760]  讓猶太人可以回歸祖國
[00:02:10.760 --> 00:02:14.640]  結果猶太人有三次回歸
[00:02:14.640 --> 00:02:17.160]  這些行動當中
[00:02:17.160 --> 00:02:20.960]  第三次就是離希米帶隊
[00:02:20.960 --> 00:02:24.440]  離希米那時候
[00:02:24.440 --> 00:02:26.640]  是在朝廷做官
[00:02:26.640 --> 00:02:33.760]  因為他在波斯王亞達舍西的朝代當中
[00:02:33.760 --> 00:02:34.760]  做官
[00:02:34.760 --> 00:02:36.760]  經常見到皇帝
[00:02:36.760 --> 00:02:39.400]  有一次皇帝見到他
[00:02:39.400 --> 00:02:40.400]  哎呀
[00:02:40.400 --> 00:02:44.000]  愁眉苦臉
[00:02:44.000 --> 00:02:45.640]  愁眉心鎖
[00:02:45.640 --> 00:02:48.120]  即是頭凹凹的那種
[00:02:48.120 --> 00:02:50.720]  皇帝當然覺得他有事
[00:02:50.720 --> 00:02:52.000]  就問他
[00:02:52.000 --> 00:02:56.880]  其實離希米真的要抹一抹汗才行
[00:02:56.880 --> 00:02:57.560]  為什麼呢?
[00:02:57.560 --> 00:03:00.720]  原來在皇帝面前頭凹凹的
[00:03:00.720 --> 00:03:01.720]  行不行的?
[00:03:01.720 --> 00:03:03.520]  不行的
[00:03:03.520 --> 00:03:07.600]  你怎麼可以在皇帝面前愁眉心鎖呢?
[00:03:07.600 --> 00:03:10.440]  因為離希米有心事
[00:03:10.440 --> 00:03:12.120]  心事重重
[00:03:12.120 --> 00:03:13.840]  皇帝一問
[00:03:13.840 --> 00:03:16.040]  他知道皇帝都什麼
[00:03:16.040 --> 00:03:17.800]  都看出他
[00:03:17.800 --> 00:03:19.280]  不過都戰經的
[00:03:19.280 --> 00:03:21.960]  不知道皇帝會不會一生氣
[00:03:21.960 --> 00:03:24.720]  將他人頭斬下來
[00:03:24.720 --> 00:03:26.840]  所以他就祈禱
[00:03:26.840 --> 00:03:29.280]  他要回答皇帝這個問題的時候
[00:03:29.280 --> 00:03:30.280]  他就祈禱
[00:03:30.280 --> 00:03:32.320]  他心裡面祈禱
[00:03:32.320 --> 00:03:34.000]  他當然不敢公開
[00:03:34.000 --> 00:03:34.720]  心裡面祈禱
[00:03:34.720 --> 00:03:36.200]  因為皇帝問他這個問題
[00:03:36.200 --> 00:03:39.160]  為什麼你的樣子這麼難看
[00:03:39.160 --> 00:03:42.840]  於是他就跟皇帝很坦白說
[00:03:42.840 --> 00:03:44.000]  他說皇帝
[00:03:44.000 --> 00:03:45.800]  我的祖國
[00:03:47.120 --> 00:03:50.120]  城牆倒塌
[00:03:50.120 --> 00:03:53.840]  城門失火
[00:03:53.840 --> 00:03:55.600]  我的祖家
[00:03:55.600 --> 00:03:57.600]  團緩敗瓦
[00:03:57.600 --> 00:03:58.960]  不堪入目
[00:03:58.960 --> 00:04:00.280]  你明白我的意思嗎?
[00:04:00.280 --> 00:04:02.000]  在這樣的情況下
[00:04:02.000 --> 00:04:05.320]  我的心情就很沉重了
[00:04:05.320 --> 00:04:07.040]  所以皇帝現在明白
[00:04:07.040 --> 00:04:09.080]  為什麼他會愁眉心鎖
[00:04:09.080 --> 00:04:10.400]  皇帝很好
[00:04:10.400 --> 00:04:11.240]  看出他
[00:04:11.240 --> 00:04:12.840]  你有什麼要求?
[00:04:12.840 --> 00:04:14.000]  他就說
[00:04:14.000 --> 00:04:14.480]  皇啊
[00:04:14.480 --> 00:04:16.520]  如果你給我機會
[00:04:16.520 --> 00:04:18.040]  我想告大架
[00:04:18.040 --> 00:04:19.520]  我想拿大架
[00:04:19.520 --> 00:04:20.920]  做什麼?
[00:04:20.920 --> 00:04:24.120]  我想回到自己的祖家
[00:04:24.120 --> 00:04:27.480]  能夠重建城牆
[00:04:27.480 --> 00:04:29.200]  皇帝批不批給他?
[00:04:29.200 --> 00:04:30.000]  批給他
[00:04:30.000 --> 00:04:31.600]  不僅批給他
[00:04:31.600 --> 00:04:32.360]  他說
[00:04:32.360 --> 00:04:35.160]  你可以回去
[00:04:35.160 --> 00:04:37.480]  還帶猶太人回去
[00:04:37.480 --> 00:04:38.880]  他就跟皇帝說
[00:04:38.880 --> 00:04:40.680]  如果我在你眼前蒙恩
[00:04:40.680 --> 00:04:45.560]  皇帝可不可以給我一些建築材料呢?
[00:04:45.560 --> 00:04:46.400]  你知道
[00:04:46.400 --> 00:04:48.320]  建城牆要不要材料?
[00:04:48.320 --> 00:04:50.880]  要建築材料的
[00:04:50.880 --> 00:04:52.160]  皇帝給不給?
[00:04:52.160 --> 00:04:52.960]  給
[00:04:52.960 --> 00:04:55.280]  這個皇帝真是很好人
[00:04:55.280 --> 00:04:56.280]  疼愛他
[00:04:56.280 --> 00:04:57.520]  其實
[00:04:57.520 --> 00:04:59.360]  你知不知道還有一個要求
[00:04:59.360 --> 00:05:00.480]  他說皇帝
[00:05:00.480 --> 00:05:02.520]  既然你給我材料
[00:05:02.520 --> 00:05:03.480]  又讓我回去
[00:05:03.480 --> 00:05:05.400]  你可不可以派兵
[00:05:05.400 --> 00:05:08.120]  護送我回去
[00:05:08.120 --> 00:05:12.760]  這個真是越來越大膽的要求
[00:05:12.760 --> 00:05:14.720]  但是皇帝批不批?
[00:05:14.720 --> 00:05:15.720]  都批
[00:05:15.720 --> 00:05:16.680]  可見
[00:05:16.680 --> 00:05:21.160]  尼西米在皇帝眼前蒙恩
[00:05:21.160 --> 00:05:22.080]  當然
[00:05:22.080 --> 00:05:23.360]  大家都知道
[00:05:23.360 --> 00:05:25.440]  他之所以這麼順暢
[00:05:25.440 --> 00:05:30.720]  其實背後有天上的神
[00:05:30.720 --> 00:05:34.560]  有這位創造的主
[00:05:34.560 --> 00:05:35.400]  以色列人
[00:05:35.400 --> 00:05:37.080]  猶太人的上帝
[00:05:37.080 --> 00:05:40.320]  在背後掌管著一切
[00:05:40.320 --> 00:05:45.680]  令到皇的心都願意配合
[00:05:45.680 --> 00:05:48.920]  答應尼西米的要求
[00:05:48.920 --> 00:05:51.280]  這是一個小小背景
[00:05:51.280 --> 00:05:52.520]  讓大家知道
[00:05:52.520 --> 00:05:54.320]  為何他要建城牆
[00:05:54.320 --> 00:05:56.320]  為何氣氣下
[00:05:56.320 --> 00:05:57.320]  現在就是了
[00:05:57.320 --> 00:05:59.680]  氣氣下就發生大事了
[00:05:59.680 --> 00:06:00.560]  為甚麼?
[00:06:00.560 --> 00:06:03.160]  原來回到自己祖家的時候
[00:06:03.160 --> 00:06:06.040]  四周的外邦人
[00:06:06.040 --> 00:06:07.760]  甚麼阿滿人
[00:06:07.760 --> 00:06:09.040]  阿薩達人
[00:06:09.040 --> 00:06:09.840]  阿拉伯人
[00:06:09.840 --> 00:06:11.440]  那些外國人
[00:06:11.440 --> 00:06:12.440]  外族人
[00:06:12.840 --> 00:06:17.480]  看見他們在這裡開工
[00:06:17.480 --> 00:06:21.280]  要建城牆
[00:06:21.280 --> 00:06:22.520]  他們的心
[00:06:22.520 --> 00:06:24.360]  快不快樂?
[00:06:24.360 --> 00:06:26.280]  當然不快樂
[00:06:26.280 --> 00:06:27.560]  一定是甚麼?
[00:06:27.560 --> 00:06:31.800]  一定是心情很緊張
[00:06:31.800 --> 00:06:33.600]  虎視眈眈
[00:06:33.600 --> 00:06:36.080]  看你們建城牆
[00:06:36.080 --> 00:06:37.160]  做甚麼?
[00:06:37.160 --> 00:06:38.760]  是否要造反?
[00:06:38.760 --> 00:06:40.280]  是否要跟他們對抗?
[00:06:40.280 --> 00:06:41.480]  你明白我的意思嗎?
[00:06:41.480 --> 00:06:44.200]  如果一旦讓你們成功建了城牆
[00:06:44.200 --> 00:06:48.960]  你便可以放肆
[00:06:48.960 --> 00:06:50.840]  做甚麼都可以
[00:06:50.840 --> 00:06:53.240]  所以這班人
[00:06:53.240 --> 00:06:59.680]  真的不容易放過尼西米和猶太人建城牆
[00:06:59.680 --> 00:07:01.760]  你知道這單工程
[00:07:01.760 --> 00:07:04.680]  遇到的困難真的很大
[00:07:04.680 --> 00:07:06.440]  遇到的艱難很大
[00:07:06.440 --> 00:07:07.840]  所以
[00:07:08.400 --> 00:07:11.480]  我們一開始看這段經文之後
[00:07:11.480 --> 00:07:12.800]  你便發覺到
[00:07:12.800 --> 00:07:18.920]  這些經文剛才主席已經幫我們讀了
[00:07:18.920 --> 00:07:20.920]  我們感謝Rita幫我們讀了
[00:07:20.920 --> 00:07:22.760]  很清楚
[00:07:22.760 --> 00:07:24.760]  我們看下去
[00:07:24.760 --> 00:07:27.560]  當我們遇到困難的時候
[00:07:27.560 --> 00:07:29.080]  在前一章
[00:07:29.080 --> 00:07:32.320]  他們靠著祈禱
[00:07:32.320 --> 00:07:35.160]  靠著堅持的態度
[00:07:35.160 --> 00:07:36.640]  要繼續甚麼?
[00:07:36.640 --> 00:07:38.640]  完成這個工程
[00:07:38.640 --> 00:07:41.760]  但是之前那班人
[00:07:41.760 --> 00:07:43.760]  不過是奚落一下
[00:07:43.760 --> 00:07:46.800]  不過是嘲笑他們
[00:07:46.800 --> 00:07:49.560]  但是來到這段經文就不同了
[00:07:49.560 --> 00:07:51.560]  噩夢是甚麼?
[00:07:51.560 --> 00:07:52.640]  開始了
[00:07:52.640 --> 00:07:53.400]  為甚麼?
[00:07:53.400 --> 00:07:55.600]  不只是口說
[00:07:55.600 --> 00:07:57.760]  原來這班外族人
[00:07:57.760 --> 00:07:58.760]  外邦人
[00:07:58.760 --> 00:08:01.800]  就要包抄他們
[00:08:01.800 --> 00:08:06.200]  要開始用行動去攻擊他們
[00:08:06.200 --> 00:08:08.200]  你看看有甚麼行動
[00:08:08.200 --> 00:08:10.200]  原來有三個行動
[00:08:10.200 --> 00:08:14.000]  來攻擊猶太人和尼西米
[00:08:14.000 --> 00:08:15.000]  大家有留意到嗎?
[00:08:15.000 --> 00:08:16.400]  第一個行動
[00:08:16.400 --> 00:08:19.200]  就是這幾個外族人
[00:08:19.200 --> 00:08:20.600]  大家合謀
[00:08:20.600 --> 00:08:23.000]  大家同謀
[00:08:23.000 --> 00:08:24.600]  一起要甚麼?
[00:08:24.600 --> 00:08:28.560]  要阻擋猶太人
[00:08:28.560 --> 00:08:30.000]  尼西米
[00:08:30.000 --> 00:08:32.000]  不讓他們得逞
[00:08:32.000 --> 00:08:34.160]  這個就是同謀合謀
[00:08:34.160 --> 00:08:35.280]  第二
[00:08:35.280 --> 00:08:37.280]  他們就說要偷襲他們
[00:08:37.280 --> 00:08:40.000]  即是說攻其不備
[00:08:40.000 --> 00:08:42.400]  當猶太人沒甚麼的時候
[00:08:42.400 --> 00:08:46.000]  我們要
[00:08:46.000 --> 00:08:48.000]  趁他們一個不留神
[00:08:48.000 --> 00:08:49.400]  就殺光他們
[00:08:49.400 --> 00:08:51.800]  令他們的工程全部停頓
[00:08:51.800 --> 00:08:53.600]  這個就是攻擊他們
[00:08:53.600 --> 00:08:56.400]  第三招就是重告招
[00:08:56.400 --> 00:08:57.800]  第三招是甚麼?
[00:08:57.800 --> 00:08:59.800]  是心理戰術
[00:08:59.800 --> 00:09:03.600]  就是散播謠言
[00:09:03.600 --> 00:09:08.400]  在他們當中散播無中生有的謠言
[00:09:08.400 --> 00:09:12.600]  令猶太人聽到的時候
[00:09:12.600 --> 00:09:14.600]  心裡很怯
[00:09:14.600 --> 00:09:19.800]  每個人都沒有鬥志
[00:09:19.800 --> 00:09:24.000]  令他們開始感覺到
[00:09:24.000 --> 00:09:28.200]  這些謠言都不知道真假
[00:09:28.200 --> 00:09:30.200]  你知道很多時候
[00:09:30.200 --> 00:09:32.400]  人們聽一點不聽一點
[00:09:32.400 --> 00:09:33.600]  人很有趣
[00:09:33.600 --> 00:09:36.000]  有時候你說真話沒甚麼人聽
[00:09:36.000 --> 00:09:38.400]  你說假話很多人聽
[00:09:38.400 --> 00:09:40.600]  你說正當話
[00:09:40.600 --> 00:09:41.800]  人們耳邊風
[00:09:41.800 --> 00:09:45.400]  你說邪話
[00:09:45.400 --> 00:09:46.800]  他們都相信
[00:09:46.800 --> 00:09:48.200]  有沒有這樣的人?
[00:09:48.200 --> 00:09:49.800]  很多這樣的人
[00:09:49.800 --> 00:09:52.600]  所以這些心理戰術
[00:09:52.600 --> 00:09:59.000]  三招令猶太人在那個時候
[00:09:59.000 --> 00:10:01.000]  就好像一條車胎
[00:10:01.000 --> 00:10:04.000]  那條車胎做甚麼?
[00:10:04.000 --> 00:10:07.000]  就插穿了
[00:10:07.000 --> 00:10:09.200]  洩氣了
[00:10:09.200 --> 00:10:12.600]  本來想著一鼓作氣
[00:10:12.600 --> 00:10:13.800]  去起城牆
[00:10:13.800 --> 00:10:16.000]  但現在遇到這三招
[00:10:16.000 --> 00:10:19.000]  他們的猶太人
[00:10:19.000 --> 00:10:22.000]  面對那種逆境
[00:10:22.000 --> 00:10:24.000]  面對別人攻擊的時候
[00:10:24.000 --> 00:10:27.600]  就好像車胎沒了氣
[00:10:27.600 --> 00:10:29.600]  車胎都爆了
[00:10:29.600 --> 00:10:31.600]  在這樣的光景下
[00:10:31.600 --> 00:10:34.600]  就出現了四個現象
[00:10:34.600 --> 00:10:36.200]  哪四個現象呢?
[00:10:36.200 --> 00:10:39.600]  這四個現象真是令到
[00:10:39.600 --> 00:10:42.600]  尼希米作為領袖
[00:10:42.600 --> 00:10:44.600]  真是很煩惱
[00:10:44.600 --> 00:10:46.600]  怎樣面對
[00:10:46.600 --> 00:10:48.200]  不要說攻城
[00:10:48.200 --> 00:10:51.600]  怎樣面對外來的敵人
[00:10:51.600 --> 00:10:56.200]  怎樣防備外族人
[00:10:56.200 --> 00:10:58.200]  已經夠頭痛了
[00:10:58.200 --> 00:11:00.200]  但又看回現在自己國家
[00:11:00.200 --> 00:11:02.200]  起城牆的工程
[00:11:02.200 --> 00:11:04.200]  搞到甚麼呢?
[00:11:04.200 --> 00:11:06.200]  搞到不湯不水
[00:11:06.200 --> 00:11:10.200]  即是說
[00:11:10.200 --> 00:11:13.200]  第一
[00:11:13.200 --> 00:11:15.200]  聖經描述
[00:11:15.200 --> 00:11:17.200]  當時警方是甚麼?
[00:11:17.200 --> 00:11:19.200]  是灰土上多
[00:11:19.200 --> 00:11:21.200]  他們有四失
[00:11:21.200 --> 00:11:23.200]  第一個失是甚麼呢?
[00:11:23.200 --> 00:11:25.200]  就是失掉了意志
[00:11:25.200 --> 00:11:27.200]  就是失去了意志
[00:11:27.200 --> 00:11:29.200]  為甚麼?
[00:11:29.200 --> 00:11:31.200]  為甚麼見到他們失去了意志呢?
[00:11:31.200 --> 00:11:34.200]  因為他們的工程
[00:11:34.200 --> 00:11:36.200]  起城牆
[00:11:36.200 --> 00:11:38.200]  周圍都很多甚麼?
[00:11:38.200 --> 00:11:40.200]  灰土、沙土
[00:11:40.200 --> 00:11:42.200]  大家知道這樣的情況
[00:11:42.200 --> 00:11:44.200]  有沒有人開工?
[00:11:44.200 --> 00:11:46.200]  沒有人開工
[00:11:46.200 --> 00:11:49.200]  大家有時都聽過爛尾樓
[00:11:49.200 --> 00:11:51.200]  有沒有聽過爛尾樓?
[00:11:51.200 --> 00:11:53.200]  希望你不要買到這樣的樓
[00:11:53.200 --> 00:11:56.200]  有時爛尾樓就是這樣
[00:11:56.200 --> 00:11:58.200]  起到兩層、三層
[00:11:58.200 --> 00:12:00.200]  然後還要再起嗎?
[00:12:00.200 --> 00:12:02.200]  就不再起了
[00:12:02.200 --> 00:12:04.200]  旁邊很多泥沙
[00:12:04.200 --> 00:12:06.200]  很多鋼筋
[00:12:06.200 --> 00:12:08.200]  被人劈到一邊
[00:12:08.200 --> 00:12:10.200]  這種情況就好像當時
[00:12:10.200 --> 00:12:12.200]  起城牆
[00:12:12.200 --> 00:12:14.200]  第一件事
[00:12:14.200 --> 00:12:16.200]  就是灰土上多
[00:12:16.200 --> 00:12:20.200]  他們看到這些沙土、灰土
[00:12:20.200 --> 00:12:22.200]  越看就越閉眼
[00:12:22.200 --> 00:12:24.200]  就好像今天
[00:12:24.200 --> 00:12:26.200]  弟兄姊妹
[00:12:26.200 --> 00:12:28.200]  你們有時平日生活當中
[00:12:28.200 --> 00:12:30.200]  非常忙碌
[00:12:30.200 --> 00:12:32.200]  很多事要做
[00:12:32.200 --> 00:12:34.200]  很多家務
[00:12:34.200 --> 00:12:36.200]  很多文件未處理
[00:12:36.200 --> 00:12:38.200]  很多報告未做好
[00:12:38.200 --> 00:12:40.200]  有沒有遇到這種情況?
[00:12:40.200 --> 00:12:42.200]  很煩惱
[00:12:42.200 --> 00:12:44.200]  為甚麼工夫
[00:12:44.200 --> 00:12:46.200]  一來就不來
[00:12:46.200 --> 00:12:48.200]  有時工夫一來
[00:12:48.200 --> 00:12:50.200]  就像排山倒海
[00:12:50.200 --> 00:12:52.200]  根本應付不來
[00:12:52.200 --> 00:12:54.200]  有時生活很混亂
[00:12:54.200 --> 00:12:56.200]  甚至不知道自己最近做甚麼
[00:12:56.200 --> 00:12:58.200]  最近自己生活
[00:12:58.200 --> 00:13:00.200]  都不知道為甚麼而生存
[00:13:00.200 --> 00:13:02.200]  有時人就落在一個很混亂的地方
[00:13:02.200 --> 00:13:04.200]  這種情形就好像
[00:13:04.200 --> 00:13:06.200]  剛才我所描述
[00:13:06.200 --> 00:13:08.200]  猶太人就失掉了
[00:13:08.200 --> 00:13:10.200]  失去了意志在當中
[00:13:10.200 --> 00:13:12.200]  好
[00:13:12.200 --> 00:13:14.200]  第二個失是甚麼呢?
[00:13:14.200 --> 00:13:16.200]  就是失掉了力量
[00:13:16.200 --> 00:13:18.200]  為甚麼呢?
[00:13:18.200 --> 00:13:20.200]  因為猶太人
[00:13:20.200 --> 00:13:22.200]  失掉了力量
[00:13:22.200 --> 00:13:24.200]  因為第六節告訴我們
[00:13:24.200 --> 00:13:26.200]  這班猶太人
[00:13:26.200 --> 00:13:28.200]  起牆起氣
[00:13:28.200 --> 00:13:30.200]  就覺得很疲累
[00:13:30.200 --> 00:13:32.200]  或者心情很惡劣
[00:13:32.200 --> 00:13:34.200]  你明白嗎?
[00:13:34.200 --> 00:13:36.200]  聽到這麼多謠言
[00:13:36.200 --> 00:13:38.200]  聽到這麼多說話
[00:13:38.200 --> 00:13:40.200]  影響自己的心情
[00:13:40.200 --> 00:13:42.200]  你知道
[00:13:42.200 --> 00:13:44.200]  當你的心情受影響
[00:13:44.200 --> 00:13:46.200]  心情差的時候
[00:13:46.200 --> 00:13:48.200]  自然力氣都失去了
[00:13:48.200 --> 00:13:50.200]  為甚麼呢?
[00:13:50.200 --> 00:13:52.200]  因為都不想做了
[00:13:52.200 --> 00:13:54.200]  連力量都失去了
[00:13:54.200 --> 00:13:58.200]  難怪工程最大的關卡
[00:13:58.200 --> 00:14:00.200]  是甚麼時候呢?
[00:14:00.200 --> 00:14:02.200]  就是當你做到一半的時候
[00:14:02.200 --> 00:14:04.200]  是嗎?
[00:14:04.200 --> 00:14:06.200]  你想想
[00:14:06.200 --> 00:14:08.200]  就算做生意
[00:14:08.200 --> 00:14:10.200]  開店鋪也好
[00:14:10.200 --> 00:14:12.200]  做甚麼工作也好
[00:14:12.200 --> 00:14:14.200]  起初你都很熱切
[00:14:14.200 --> 00:14:16.200]  很熱誠
[00:14:16.200 --> 00:14:18.200]  很熱情
[00:14:18.200 --> 00:14:20.200]  一定要甚麼?
[00:14:20.200 --> 00:14:22.200]  一定要去做成
[00:14:22.200 --> 00:14:24.200]  但誰不知一開工
[00:14:24.200 --> 00:14:26.200]  一開店鋪
[00:14:26.200 --> 00:14:28.200]  一開工程
[00:14:28.200 --> 00:14:30.200]  去到一半就最辛苦了
[00:14:30.200 --> 00:14:32.200]  為甚麼呢?
[00:14:32.200 --> 00:14:34.200]  因為創業容易
[00:14:34.200 --> 00:14:36.200]  下半句你知道是甚麼
[00:14:36.200 --> 00:14:38.200]  是嗎?
[00:14:38.200 --> 00:14:40.200]  真是怎樣埋尾呢?
[00:14:40.200 --> 00:14:42.200]  怎樣守下去呢?
[00:14:42.200 --> 00:14:44.200]  各位頂尖的朋友們
[00:14:44.200 --> 00:14:46.200]  我對陶儀輝這句說話
[00:14:46.200 --> 00:14:48.200]  是很容易甚麼?
[00:14:48.200 --> 00:14:50.200]  打擊一個人
[00:14:50.200 --> 00:14:52.200]  令他失去力量
[00:14:52.200 --> 00:14:54.200]  再向前行
[00:14:54.200 --> 00:14:56.200]  這是第二個失
[00:14:56.200 --> 00:14:58.200]  第三個失是甚麼呢?
[00:14:58.200 --> 00:15:00.200]  這是一個例子
[00:15:00.200 --> 00:15:02.200]  如果你行山
[00:15:02.200 --> 00:15:04.200]  你喜歡行山的弟兄姊妹
[00:15:04.200 --> 00:15:06.200]  你發覺第一個小時不難行
[00:15:06.200 --> 00:15:08.200]  第二個小時開始抽筋
[00:15:08.200 --> 00:15:10.200]  第三個小時就不行
[00:15:10.200 --> 00:15:12.200]  或者找人抬你
[00:15:12.200 --> 00:15:14.200]  所以有時真是甚麼?
[00:15:14.200 --> 00:15:16.200]  去到一半是甚麼?
[00:15:16.200 --> 00:15:18.200]  是最大考驗
[00:15:18.200 --> 00:15:20.200]  我們看看
[00:15:20.200 --> 00:15:22.200]  第三個失是甚麼?
[00:15:22.200 --> 00:15:24.200]  失去了信心
[00:15:24.200 --> 00:15:26.200]  因為猶太人
[00:15:26.200 --> 00:15:28.200]  整整下
[00:15:28.200 --> 00:15:30.200]  你和我說
[00:15:30.200 --> 00:15:32.200]  我和你說
[00:15:32.200 --> 00:15:34.200]  都是不行的
[00:15:34.200 --> 00:15:36.200]  都是起不成的
[00:15:36.200 --> 00:15:38.200]  都是不可以做的
[00:15:38.200 --> 00:15:40.200]  做都沒有用
[00:15:40.200 --> 00:15:42.200]  你明白我的意思嗎?
[00:15:42.200 --> 00:15:44.200]  這些就是
[00:15:44.200 --> 00:15:46.200]  在他們遇到
[00:15:46.200 --> 00:15:48.200]  外面的攻擊的時候
[00:15:48.200 --> 00:15:50.200]  那種狀況
[00:15:50.200 --> 00:15:52.200]  失去了甚麼?
[00:15:52.200 --> 00:15:54.200]  信心
[00:15:54.200 --> 00:15:56.200]  這是很敝屣
[00:15:56.200 --> 00:15:58.200]  很倫敘的地方
[00:15:58.200 --> 00:16:00.200]  所以你發覺
[00:16:00.200 --> 00:16:02.200]  做領導
[00:16:02.200 --> 00:16:04.200]  帶領工作的
[00:16:04.200 --> 00:16:06.200]  做頭
[00:16:06.200 --> 00:16:08.200]  容易做嗎?
[00:16:08.200 --> 00:16:10.200]  很容易做的
[00:16:10.200 --> 00:16:12.200]  因為猶太人真是面對
[00:16:12.200 --> 00:16:14.200]  外憂又面對來還
[00:16:14.200 --> 00:16:16.200]  所以
[00:16:16.200 --> 00:16:18.200]  最大的危機
[00:16:18.200 --> 00:16:20.200]  就是失去了信心
[00:16:20.200 --> 00:16:22.200]  你做甚麼都好
[00:16:22.200 --> 00:16:24.200]  如果你被人打沉了你的信心
[00:16:24.200 --> 00:16:26.200]  你就很難
[00:16:26.200 --> 00:16:28.200]  再繼續做下去
[00:16:28.200 --> 00:16:30.200]  這是我們時時都要提醒自己的
[00:16:30.200 --> 00:16:32.200]  上帝給你有甚麼的侍奉
[00:16:32.200 --> 00:16:34.200]  有甚麼的工作
[00:16:34.200 --> 00:16:36.200]  記得
[00:16:36.200 --> 00:16:38.200]  不要
[00:16:38.200 --> 00:16:40.200]  打沉了信心
[00:16:40.200 --> 00:16:42.200]  因為一失去信心
[00:16:42.200 --> 00:16:44.200]  你就會半途而廢
[00:16:44.200 --> 00:16:46.200]  你就做不下去
[00:16:46.200 --> 00:16:48.200]  所以這個要很警惕
[00:16:48.200 --> 00:16:50.200]  很警醒
[00:16:50.200 --> 00:16:52.200]  有時魔鬼撒旦
[00:16:52.200 --> 00:16:54.200]  被你的攔阻
[00:16:54.200 --> 00:16:56.200]  去到一半
[00:16:56.200 --> 00:16:58.200]  你就做不下去
[00:16:58.200 --> 00:17:00.200]  沒有信心
[00:17:00.200 --> 00:17:02.200]  我們發覺第三
[00:17:02.200 --> 00:17:04.200]  最可惜就是失去了信心
[00:17:04.200 --> 00:17:06.200]  為甚麼呢?
[00:17:06.200 --> 00:17:08.200]  就是失去了安全
[00:17:08.200 --> 00:17:10.200]  為甚麼?
[00:17:10.200 --> 00:17:12.200]  因為那些外族人
[00:17:12.200 --> 00:17:14.200]  大家都夾定了
[00:17:14.200 --> 00:17:16.200]  要攻其不備
[00:17:16.200 --> 00:17:18.200]  等到猶太人做事
[00:17:18.200 --> 00:17:20.200]  或者收工的時候
