
[00:00:00.000 --> 00:00:02.000]  請自我介紹
[00:05:16.280 --> 00:05:19.280]  就是說大衛很清楚
[00:05:19.280 --> 00:05:21.120]  也永遠都不會變的
[00:05:21.120 --> 00:05:26.520]  他的心要去稱頌上帝
[00:05:26.520 --> 00:05:29.040]  這篇詩篇有一個特別的
[00:05:29.040 --> 00:05:31.600]  就是他用這個心
[00:05:31.600 --> 00:05:33.920]  他邀請他自己的心
[00:05:33.920 --> 00:05:38.080]  來去對上帝的感恩
[00:05:38.080 --> 00:05:41.040]  心是指什麼呢?
[00:05:41.040 --> 00:05:43.480]  心是指什麼呢?
[00:05:43.480 --> 00:05:45.280]  他原本的文字是說到
[00:05:45.280 --> 00:05:47.160]  是指到生命
[00:05:47.160 --> 00:05:49.320]  整個生命
[00:05:49.320 --> 00:05:50.680]  整個人
[00:05:50.680 --> 00:05:54.640]  是裡面包括了我們裡面的感情
[00:05:54.640 --> 00:05:55.960]  那個意志
[00:05:55.960 --> 00:05:59.760]  和我們整個人裡面的知識所在乎
[00:05:59.760 --> 00:06:05.240]  其實這個希伯來人和我們中國人都差不多一樣
[00:06:05.240 --> 00:06:07.760]  我們什麼時候督實小孩子
[00:06:07.760 --> 00:06:10.240]  給一點心機去做事
[00:06:10.240 --> 00:06:11.680]  不要在玩來玩去
[00:06:11.680 --> 00:06:14.320]  不要心在做事
[00:06:14.320 --> 00:06:17.520]  手在玩玩具
[00:06:17.520 --> 00:06:18.920]  眼又看電視
[00:06:18.920 --> 00:06:19.680]  不行
[00:06:19.680 --> 00:06:22.680]  當我們說用這個心的時候
[00:06:22.680 --> 00:06:25.080]  就指到整個人
[00:06:25.080 --> 00:06:26.360]  整個人
[00:06:26.360 --> 00:06:31.560]  都要來去稱頌我們的上帝
[00:06:31.560 --> 00:06:32.000]  好了
[00:06:32.000 --> 00:06:33.000]  聖經
[00:06:33.000 --> 00:06:34.800]  耶穌基督都說過
[00:06:34.800 --> 00:06:40.320]  我們要用心靈和誠實去敬拜上帝
[00:06:40.320 --> 00:06:43.480]  當他和井旁的婦人
[00:06:43.480 --> 00:06:48.600]  在討論究竟要在基里森山那裡來敬拜
[00:06:48.600 --> 00:06:50.960]  還是在耶路撒冷來敬拜的時候
[00:06:50.960 --> 00:06:51.880]  他就說了
[00:06:51.880 --> 00:06:58.200]  最重要就是用心靈和誠實來去敬拜祂
[00:06:58.200 --> 00:06:58.920]  就是說
[00:06:58.920 --> 00:07:00.800]  要用我們整個生命
[00:07:00.800 --> 00:07:02.320]  按著真理
[00:07:02.320 --> 00:07:06.160]  用整個生命來去讚美
[00:07:06.160 --> 00:07:08.680]  敬拜我們的上帝
[00:07:08.680 --> 00:07:10.920]  整個人
[00:07:10.920 --> 00:07:12.240]  當我們用心
[00:07:12.240 --> 00:07:14.320]  我們整個人去做每一樣事情
[00:07:14.320 --> 00:07:15.720]  出來的效果
[00:07:15.720 --> 00:07:16.720]  很不一樣的
[00:07:16.720 --> 00:07:17.320]  是不是?
[00:07:17.320 --> 00:07:18.720]  我記得
[00:07:18.720 --> 00:07:20.840]  有時候我放假
[00:07:20.840 --> 00:07:22.120]  一放假的時候
[00:07:22.120 --> 00:07:26.120]  我會和我家人去爬山做運動
[00:07:26.120 --> 00:07:28.720]  有時候看到那些人
[00:07:28.720 --> 00:07:30.320]  站在一邊
[00:07:30.320 --> 00:07:31.640]  在那裡做早操
[00:07:31.640 --> 00:07:33.520]  我們就走過去做
[00:07:33.520 --> 00:07:35.720]  我就看著師父
[00:07:35.720 --> 00:07:39.320]  師父本來就帶著那些人說
[00:07:39.320 --> 00:07:40.920]  一二三四
[00:07:40.920 --> 00:07:42.920]  一二三四
[00:07:42.920 --> 00:07:44.120]  說著說著
[00:07:44.120 --> 00:07:46.320]  他就改了不同的字
[00:07:46.320 --> 00:07:48.120]  一二三出來
[00:07:48.120 --> 00:07:50.320]  一二三出來
[00:07:50.320 --> 00:07:52.720]  為什麼說著說著就不同了呢?
[00:07:52.720 --> 00:07:55.520]  我後來看看周圍環境
[00:07:55.520 --> 00:07:58.520]  每個人天天去習慣的
[00:07:58.520 --> 00:08:00.720]  就很用心去做運動
[00:08:00.720 --> 00:08:03.400]  我們這些懶惰豬
[00:08:03.400 --> 00:08:05.400]  久不久才走一次的
[00:08:05.400 --> 00:08:07.200]  我們就怎樣呢?
[00:08:07.200 --> 00:08:08.800]  一二三四
[00:08:08.800 --> 00:08:10.600]  一二三四
[00:08:10.600 --> 00:08:12.200]  可能師父不值得
[00:08:12.200 --> 00:08:14.600]  他就一二三
[00:08:14.600 --> 00:08:16.000]  你可以說出力
[00:08:16.000 --> 00:08:17.800]  你不夠膽就不出力了
[00:08:17.800 --> 00:08:20.400]  我就明白了
[00:08:20.400 --> 00:08:21.600]  有時候有些事情
[00:08:21.600 --> 00:08:23.200]  當我們出力
[00:08:23.200 --> 00:08:25.200]  盡力去做的時候
[00:08:25.200 --> 00:08:27.200]  得出來的果效是不同的
[00:08:27.200 --> 00:08:28.800]  當我們真真正正
[00:08:28.800 --> 00:08:31.280]  出力用心去做運動的時候
[00:08:31.280 --> 00:08:34.080]  那個果效就會出來
[00:08:34.080 --> 00:08:36.280]  但當我們孖孖呼呼的時候
[00:08:36.280 --> 00:08:39.080]  做的都是這樣
[00:08:39.080 --> 00:08:40.280]  那我們怎樣呢?
[00:08:40.280 --> 00:08:43.680]  我們要用心去稱頌我們的上帝
[00:08:43.680 --> 00:08:47.680]  用心去敬拜我們的上帝
[00:08:47.680 --> 00:08:49.280]  就是當我們星期日
[00:08:49.280 --> 00:08:50.880]  早上要崇拜了
[00:08:50.880 --> 00:08:53.680]  我們星期六早一點睡覺
[00:08:53.680 --> 00:08:55.880]  星期日早一點出門
[00:08:55.880 --> 00:08:57.880]  然後很安靜
[00:08:57.880 --> 00:09:00.680]  很欣賞在紅恩堂裡面
[00:09:00.680 --> 00:09:01.880]  有些姐妹
[00:09:01.880 --> 00:09:04.480]  或者平時都見到有些姐妹
[00:09:04.480 --> 00:09:06.080]  很早就會來到這裡
[00:09:06.080 --> 00:09:07.480]  他們安靜心靈
[00:09:07.480 --> 00:09:08.880]  他們來禱告
[00:09:08.880 --> 00:09:11.480]  看到嶺昌、詩琴那些
[00:09:11.480 --> 00:09:13.080]  一路很早就回來了
[00:09:13.080 --> 00:09:14.080]  他們就怎樣呢?
[00:09:14.080 --> 00:09:17.080]  準備他們要做的事情
[00:09:17.080 --> 00:09:19.080]  準備他們的心
[00:09:19.080 --> 00:09:20.480]  他們來去敬拜
[00:09:20.480 --> 00:09:22.880]  要來去稱頌
[00:09:22.880 --> 00:09:24.880]  好了
[00:09:24.880 --> 00:09:26.480]  第二方面
[00:09:26.480 --> 00:09:28.480]  都是心的稱頌
[00:09:28.480 --> 00:09:32.080]  但這次我們看「稱頌」這個字
[00:09:32.080 --> 00:09:36.280]  都是心要稱頌耶和華
[00:09:36.280 --> 00:09:38.280]  犯在我裡面的
[00:09:38.280 --> 00:09:41.680]  也要來去稱頌他的聖名
[00:09:41.680 --> 00:09:43.880]  「稱頌」這個字
[00:09:43.880 --> 00:09:46.480]  在英文「稱頌他的聖名」
[00:09:46.480 --> 00:09:48.880]  在英文裡面怎樣翻譯呢?
[00:09:48.880 --> 00:09:51.680]  就是Bless his holy name
[00:09:51.680 --> 00:09:54.080]  祝福他的名
[00:09:54.480 --> 00:09:55.880]  我們覺得
[00:09:55.880 --> 00:09:57.680]  我們哪裡有資格
[00:09:57.680 --> 00:09:59.880]  去祝福上帝的名啊
[00:09:59.880 --> 00:10:00.480]  是不是?
[00:10:00.480 --> 00:10:02.480]  我們沒有這樣的資格
[00:10:02.480 --> 00:10:03.480]  但是呢
[00:10:03.480 --> 00:10:04.480]  「祝福」這個字
[00:10:04.480 --> 00:10:06.480]  或者「稱頌」這個字
[00:10:06.480 --> 00:10:09.280]  在舊約或者新約裡面
[00:10:09.280 --> 00:10:11.080]  它的文字
[00:10:11.080 --> 00:10:12.480]  都是這樣
[00:10:12.480 --> 00:10:15.480]  就是將我們每一個人
[00:10:15.480 --> 00:10:18.280]  我們有我們自己成功的地方
[00:10:18.280 --> 00:10:20.480]  或者我們有我們的財產
[00:10:20.480 --> 00:10:22.880]  有我們的資源
[00:10:22.880 --> 00:10:24.080]  總之呢
[00:10:24.080 --> 00:10:27.680]  就將我自己所擁有的東西
[00:10:27.680 --> 00:10:30.080]  全數最好的最好
[00:10:30.080 --> 00:10:33.080]  都交出來給上帝
[00:10:33.080 --> 00:10:36.680]  將我們最好最好所有的東西
[00:10:36.680 --> 00:10:39.280]  都交給上帝
[00:10:39.280 --> 00:10:40.480]  就是說
[00:10:40.480 --> 00:10:42.480]  要稱頌上帝
[00:10:42.480 --> 00:10:43.880]  稱頌他的聖名
[00:10:43.880 --> 00:10:45.880]  就說將最好的東西
[00:10:45.880 --> 00:10:47.480]  最好的禮物
[00:10:47.480 --> 00:10:49.080]  總之所有的東西
[00:10:49.080 --> 00:10:52.680]  都交回給上帝
[00:10:53.680 --> 00:10:55.280]  但是
[00:10:55.280 --> 00:10:56.680]  上帝他自己
[00:10:56.680 --> 00:10:58.280]  本身已經是
[00:10:58.280 --> 00:11:00.680]  充滿了榮耀
[00:11:00.680 --> 00:11:03.280]  充滿了尊貴
[00:11:03.280 --> 00:11:05.280]  還有什麼東西
[00:11:05.280 --> 00:11:08.280]  是很好的給過他呢?
[00:11:08.280 --> 00:11:11.280]  《南斯篇》五十篇都這樣提醒我們
[00:11:11.280 --> 00:11:14.280]  臨終的白獸是我的
[00:11:14.280 --> 00:11:18.280]  千山的生畜都是我的
[00:11:18.280 --> 00:11:20.280]  山上高的飛鳥
[00:11:20.280 --> 00:11:22.280]  我都知道
[00:11:22.280 --> 00:11:23.880]  田野的走獸
[00:11:23.880 --> 00:11:25.880]  也都是屬於我的
[00:11:25.880 --> 00:11:27.880]  就算我肚餓
[00:11:27.880 --> 00:11:29.880]  我也都不需要告訴你
[00:11:29.880 --> 00:11:33.880]  因為世界和其中所充滿的
[00:11:33.880 --> 00:11:35.880]  都是屬於我的
[00:11:35.880 --> 00:11:36.880]  所以呢
[00:11:36.880 --> 00:11:38.880]  什麼都是上帝的
[00:11:38.880 --> 00:11:42.880]  我們有什麼東西可以給我們的上帝呢?
[00:11:42.880 --> 00:11:46.880]  香港在近十多年
[00:11:46.880 --> 00:11:49.880]  都經歷很多次的疫情
[00:11:49.880 --> 00:11:52.880]  我記得印象最深刻的一次
[00:11:52.880 --> 00:11:54.880]  就是這個禽流感
[00:11:54.880 --> 00:11:57.880]  那時候整個香港很害怕
[00:11:57.880 --> 00:12:00.880]  因為所有的雞都殺光了
[00:12:00.880 --> 00:12:02.880]  全個香港沒有雞吃過
[00:12:02.880 --> 00:12:03.880]  我記得
[00:12:03.880 --> 00:12:06.880]  我很清楚很印象很深刻
[00:12:06.880 --> 00:12:09.880]  有一次坐小巴的時候
[00:12:09.880 --> 00:12:12.880]  後面就坐了一些
[00:12:12.880 --> 00:12:15.880]  可能拜慣神的一些女士
[00:12:15.880 --> 00:12:16.880]  她就說
[00:12:16.880 --> 00:12:18.880]  糟了
[00:12:18.880 --> 00:12:21.880]  全香港的雞都殺光了
[00:12:21.880 --> 00:12:23.880]  沒有雞拜神
[00:12:23.880 --> 00:12:25.880]  那些人就說
[00:12:25.880 --> 00:12:28.880]  怕拜神的時候
[00:12:28.880 --> 00:12:29.880]  宰一隻鴨子
[00:12:29.880 --> 00:12:31.880]  不知道合不合她的口味
[00:12:31.880 --> 00:12:33.880]  吃了這麼多年雞
[00:12:33.880 --> 00:12:35.880]  那就真是慘了
[00:12:35.880 --> 00:12:39.880]  那另外旁邊的那位太太就說
[00:12:39.880 --> 00:12:40.880]  是的
[00:12:40.880 --> 00:12:42.880]  不過我才知道
[00:12:42.880 --> 00:12:45.880]  我封封大禮事給她
[00:12:45.880 --> 00:12:49.880]  任由她自己喜歡買什麼
[00:12:49.880 --> 00:12:51.880]  當我們這樣想
[00:12:51.880 --> 00:12:52.880]  我想拜偶像的人
[00:12:52.880 --> 00:12:56.880]  就會很擔心那些東西不合她的口味
[00:12:56.880 --> 00:13:00.880]  很聰明的人就封封大禮事給她
[00:13:00.880 --> 00:13:03.880]  她更聰明的就把大禮事放在那裡
[00:13:03.880 --> 00:13:07.880]  拜完神之後就放回自己的袋子裡
[00:13:07.880 --> 00:13:09.880]  但是我們的上帝
[00:13:09.880 --> 00:13:12.880]  祂說這些東西全部都是屬於她的
[00:13:12.880 --> 00:13:15.880]  她根本不需要
[00:13:15.880 --> 00:13:18.880]  在詩篇這個十五篇就提醒我們
[00:13:18.880 --> 00:13:21.880]  「他凡以感恩獻祭的
[00:13:21.880 --> 00:13:24.880]  就是榮耀我
[00:13:24.880 --> 00:13:26.880]  那按正路而行的
[00:13:26.880 --> 00:13:31.880]  我必使他得著神的救恩」
[00:13:31.880 --> 00:13:35.880]  原來上帝要我們最好的禮物
[00:13:35.880 --> 00:13:37.880]  就是將我們的心
[00:13:37.880 --> 00:13:39.880]  將我們整個人
[00:13:39.880 --> 00:13:42.880]  都呈獻給上帝
[00:13:42.880 --> 00:13:45.880]  將我們的意志
[00:13:45.880 --> 00:13:47.880]  我們的感情
[00:13:47.880 --> 00:13:48.880]  我們的情緒
[00:13:48.880 --> 00:13:52.880]  都交給上帝
[00:13:52.880 --> 00:13:54.880]  縮小範圍一點
[00:13:54.880 --> 00:13:56.880]  在敬拜的時候
[00:13:56.880 --> 00:13:59.880]  我們怎樣將我們整個心
[00:13:59.880 --> 00:14:03.880]  整個人交給上帝呢?
[00:14:03.880 --> 00:14:06.880]  我們有一個決心
[00:14:06.880 --> 00:14:08.880]  就是在崇拜的裡面
[00:14:08.880 --> 00:14:10.880]  無論我之前在崇拜的時候
[00:14:10.880 --> 00:14:12.880]  發生了什麼事情
[00:14:12.880 --> 00:14:14.880]  我都要決心
[00:14:14.880 --> 00:14:17.880]  專心一致的去讚美
[00:14:17.880 --> 00:14:18.880]  去歌頌
[00:14:18.880 --> 00:14:20.880]  去聆聽
[00:14:20.880 --> 00:14:24.880]  我記得在我做會友的時候
[00:14:24.880 --> 00:14:26.880]  有位導師
[00:14:26.880 --> 00:14:29.880]  他因為去越南難民營那裡
[00:14:29.880 --> 00:14:31.880]  去做工作
[00:14:31.880 --> 00:14:33.880]  就染了一些菌
[00:14:33.880 --> 00:14:35.880]  很快就去世了
[00:14:35.880 --> 00:14:37.880]  但我很記得
[00:14:37.880 --> 00:14:40.880]  有一幕在兩三個星期之後
[00:14:40.880 --> 00:14:43.880]  我們團體就出外
[00:14:43.880 --> 00:14:45.880]  街頭派單張
[00:14:45.880 --> 00:14:48.880]  他太太帶著肚子
[00:14:48.880 --> 00:14:51.880]  堅持和我們一起
[00:14:51.880 --> 00:14:54.880]  出到街頭去暴動
[00:14:54.880 --> 00:14:56.880]  我記得當天我看到的時候
[00:14:56.880 --> 00:14:58.880]  很感動
[00:14:58.880 --> 00:15:00.880]  讓我看到一件事
[00:15:00.880 --> 00:15:03.880]  就是什麼是整個生命
[00:15:03.880 --> 00:15:05.880]  交給上帝
[00:15:05.880 --> 00:15:08.880]  他不會因著自己的丈夫
[00:15:08.880 --> 00:15:10.880]  離開了世界
[00:15:10.880 --> 00:15:12.880]  他就不參與那次的暴動
[00:15:12.880 --> 00:15:14.880]  他堅持繼續的
[00:15:14.880 --> 00:15:17.880]  去有這個福音的行動
[00:15:17.880 --> 00:15:20.880]  所以當我們在崇拜的時候
[00:15:20.880 --> 00:15:22.880]  我都要學習這種態度
[00:15:22.880 --> 00:15:25.880]  無論之前發生什麼事情
[00:15:25.880 --> 00:15:29.880]  我都用一個最好的精神狀態
[00:15:29.880 --> 00:15:31.880]  最好的心境
[00:15:31.880 --> 00:15:33.880]  我們來去敬拜
[00:15:33.880 --> 00:15:35.880]  在唱詩的時候
[00:15:35.880 --> 00:15:38.880]  我究竟是從心裡對上帝
[00:15:38.880 --> 00:15:40.880]  來發出讚美
[00:15:40.880 --> 00:15:42.880]  還是我只是在唸口往
[00:15:42.880 --> 00:15:45.880]  我們在做面部的運動呢
[00:15:45.880 --> 00:15:49.880]  或者當我們在聽道的時候
[00:15:49.880 --> 00:15:51.880]  有沒有專心的去聆聽
[00:15:51.880 --> 00:15:54.880]  從上帝而來的說話呢
[00:15:54.880 --> 00:15:57.880]  其實為了紅印堂很感恩
[00:15:57.880 --> 00:15:59.880]  因為大家很關心
[00:15:59.880 --> 00:16:01.880]  看著這個紅印堂
[00:16:01.880 --> 00:16:04.880]  來進行崇拜
[00:16:04.880 --> 00:16:06.880]  但很多教會都鼓勵
[00:16:06.880 --> 00:16:08.880]  頂姐妹的手機
[00:16:08.880 --> 00:16:10.880]  用手機看程序表
[00:16:10.880 --> 00:16:12.880]  用手機看經文
[00:16:12.880 --> 00:16:16.880]  其實是一個很大的引誘
[00:16:16.880 --> 00:16:19.880]  當一邊看著手機的時候
[00:16:19.880 --> 00:16:21.880]  究竟看著歌詞
[00:16:21.880 --> 00:16:23.880]  看著經文呢
[00:16:23.880 --> 00:16:25.880]  還是看著自己的Facebook
[00:16:25.880 --> 00:16:27.880]  看著自己的WhatsApp呢
[00:16:27.880 --> 00:16:29.880]  有時候我們教會
[00:16:29.880 --> 00:16:31.880]  在我們錦繡堂當值的時候
[00:16:31.880 --> 00:16:33.880]  我們坐在最後一排的
[00:16:33.880 --> 00:16:35.880]  我們就看到前面
[00:16:35.880 --> 00:16:38.880]  起碼近我們一兩行的頂姐妹
[00:16:38.880 --> 00:16:40.880]  她們在回覆WhatsApp
[00:16:40.880 --> 00:16:42.880]  她們在做什麼
[00:16:42.880 --> 00:16:45.880]  當然當我去觀察人家
[00:16:45.880 --> 00:16:47.880]  在做什麼的時候
[00:16:47.880 --> 00:16:49.880]  其實也代表我不太專心崇拜
[00:16:49.880 --> 00:16:51.880]  求神赦免
[00:16:51.880 --> 00:16:54.880]  但是我覺得是一個
[00:16:54.880 --> 00:16:57.880]  我們要去學習一件事
[00:16:57.880 --> 00:16:59.880]  無論其他人怎麼樣
[00:16:59.880 --> 00:17:03.880]  我們自己去忠心的
[00:17:03.880 --> 00:17:05.880]  整個人的
[00:17:05.880 --> 00:17:07.880]  將我們自己最好的
[00:17:07.880 --> 00:17:09.880]  交給上帝
[00:17:09.880 --> 00:17:14.880]  第三方面
[00:17:14.880 --> 00:17:16.880]  就是心的感恩
[00:17:16.880 --> 00:17:18.880]  我的心
[00:17:18.880 --> 00:17:21.880]  你要稱頌耶和華
[00:17:21.880 --> 00:17:25.880]  耶和華他創造萬有
[00:17:25.880 --> 00:17:27.880]  他是一位非常豐富
[00:17:27.880 --> 00:17:30.880]  也是極之卓越的上帝
[00:17:30.880 --> 00:17:32.880]  沒錯
[00:17:32.880 --> 00:17:34.880]  他就是什麼都有
[00:17:34.880 --> 00:17:37.880]  不過整個的正義
[00:17:37.880 --> 00:17:40.880]  就是說我們要將我們的心智
[00:17:40.880 --> 00:17:43.880]  將我們最好的精神狀態
[00:17:43.880 --> 00:17:46.880]  將我們整個的生命
[00:17:46.880 --> 00:17:48.880]  來去交給上帝
[00:17:48.880 --> 00:17:52.880]  我們不需要去和其他人比較
[00:17:52.880 --> 00:17:54.880]  哪個人好一點
[00:17:54.880 --> 00:17:56.880]  哪個人沒有那麼好
[00:17:56.880 --> 00:17:57.880]  我又怎麼樣
[00:17:57.880 --> 00:17:59.880]  不需要的
[00:17:59.880 --> 00:18:00.880]  上帝所看的
[00:18:00.880 --> 00:18:03.880]  只是看我們自己獨立的人
[00:18:03.880 --> 00:18:06.880]  有沒有做到最好
[00:18:06.880 --> 00:18:09.880]  來去呈獻給他
[00:18:09.880 --> 00:18:12.880]  所以在這裡說
[00:18:12.880 --> 00:18:15.880]  我們要去稱頌我們的耶和華
[00:18:15.880 --> 00:18:20.880]  那麼上帝究竟有什麼那麼好的呢
[00:18:20.880 --> 00:18:23.880]  大衛就繼續說
[00:18:23.880 --> 00:18:27.880]  他赦免你一切的罪孽
[00:18:27.880 --> 00:18:30.880]  醫治你一切的疾病
[00:18:30.880 --> 00:18:33.880]  他也是救贖我們的命
[00:18:33.880 --> 00:18:35.880]  脫離死亡
[00:18:35.880 --> 00:18:39.880]  大衛他自己去經歷到
[00:18:39.880 --> 00:18:44.880]  當他犯了姦淫
[00:18:44.880 --> 00:18:47.880]  和畢氏巴犯了姦淫之後
[00:18:47.880 --> 00:18:51.880]  他不單犯了姦淫罪
[00:18:51.880 --> 00:18:54.880]  他同樣犯了殺人罪
[00:18:54.880 --> 00:18:58.880]  因為他怕事情被釋穿
[00:18:58.880 --> 00:19:04.880]  所以就將女子的丈夫
[00:19:04.880 --> 00:19:08.880]  調到最危險的地方
[00:19:08.880 --> 00:19:11.880]  讓人去殺死
[00:19:11.880 --> 00:19:15.880]  他同樣犯了殺人罪
[00:19:15.880 --> 00:19:20.880]  另外他自己驕傲
[00:19:20.880 --> 00:19:23.880]  當他整個國家慢慢穩定了
[00:19:23.880 --> 00:19:26.880]  他又想數一下自己
[00:19:26.880 --> 00:19:29.880]  究竟壯丁有多少人
[00:19:29.880 --> 00:19:31.880]  以致將來可以怎麼打仗
[00:19:31.880 --> 00:19:33.880]  他犯了這個驕傲的罪
[00:19:33.880 --> 00:19:37.880]  他不聽耶和華的勸告
[00:19:37.880 --> 00:19:39.880]  他自己去數一下
[00:19:39.880 --> 00:19:44.880]  究竟我的軍力有多厲害
[00:19:44.880 --> 00:19:47.880]  結果上帝又懲罰他
