
[00:00:00.000 --> 00:00:04.000]  電影節目早安
[00:07:03.000 --> 00:07:05.000]  你要得到真正的祝福
[00:07:05.000 --> 00:07:07.000]  你唯有走這條路
[00:07:07.000 --> 00:07:11.000]  你才能夠得到這種祝福
[00:07:11.000 --> 00:07:12.000]  所以大家回來的時候
[00:07:12.000 --> 00:07:13.000]  千萬不要搞錯
[00:07:13.000 --> 00:07:15.000]  千萬不要搞錯了焦點
[00:07:15.000 --> 00:07:17.000]  我經常說
[00:07:17.000 --> 00:07:18.000]  你回來崇拜的時候
[00:07:18.000 --> 00:07:19.000]  同樣我都說
[00:07:19.000 --> 00:07:21.000]  其實我今天雖然跟大家講到
[00:07:21.000 --> 00:07:23.000]  但你要去聽的是甚麼
[00:07:23.000 --> 00:07:25.000]  是後面十字架的那位耶穌
[00:07:25.000 --> 00:07:26.000]  是上帝
[00:07:26.000 --> 00:07:28.000]  你回來崇拜他
[00:07:28.000 --> 00:07:31.000]  我自己分享經文的時候
[00:07:31.000 --> 00:07:32.000]  我都要很小心
[00:07:32.000 --> 00:07:33.000]  我講個例子
[00:07:33.000 --> 00:07:35.000]  最近發生了一件事
[00:07:35.000 --> 00:07:36.000]  我不講背景
[00:07:36.000 --> 00:07:38.000]  我知道發生了
[00:07:38.000 --> 00:07:39.000]  有一間教會
[00:07:39.000 --> 00:07:41.000]  來了一個講員的時候
[00:07:41.000 --> 00:07:42.000]  上了台的時候
[00:07:42.000 --> 00:07:43.000]  他分享了45分鐘
[00:07:43.000 --> 00:07:46.000]  全部都是講他自己的事情
[00:07:46.000 --> 00:07:48.000]  是完全沒有講聖經的
[00:07:48.000 --> 00:07:50.000]  我叫做
[00:07:50.000 --> 00:07:54.000]  按照程序
[00:07:54.000 --> 00:07:56.000]  擺了一段經文出來
[00:07:56.000 --> 00:07:59.000]  但45分鐘我從來沒有講過聖經
[00:07:59.000 --> 00:08:01.000]  接著就出現一個情況
[00:08:01.000 --> 00:08:03.000]  那些心水清的弟兄姊妹
[00:08:03.000 --> 00:08:06.000]  他們就會走來跟牧師講
[00:08:06.000 --> 00:08:10.000]  阿... 牧師
[00:08:10.000 --> 00:08:12.000]  今天這個講員
[00:08:12.000 --> 00:08:14.000]  他完全沒有講聖經的
[00:08:14.000 --> 00:08:17.000]  下次還請不請他
[00:08:17.000 --> 00:08:19.000]  但很有趣
[00:08:19.000 --> 00:08:21.000]  後來有些弟兄姊妹
[00:08:21.000 --> 00:08:23.000]  走來跟牧師講
[00:08:23.000 --> 00:08:26.000]  今天這個講員很棒
[00:08:26.000 --> 00:08:30.000]  知道為什麼嗎
[00:08:30.000 --> 00:08:32.000]  很多笑話
[00:08:32.000 --> 00:08:34.000]  你看了45分鐘
[00:08:34.000 --> 00:08:35.000]  洞篤笑
[00:08:35.000 --> 00:08:36.000]  你明白我的意思嗎
[00:08:36.000 --> 00:08:38.000]  也值得的
[00:08:38.000 --> 00:08:40.000]  你不用錢給了45分鐘
[00:08:40.000 --> 00:08:43.000]  黃子華也要收不知多少錢
[00:08:43.000 --> 00:08:44.000]  這種情況下
[00:08:44.000 --> 00:08:46.000]  有些人很開心
[00:08:46.000 --> 00:08:48.000]  但你會見到兩個很不同的向度
[00:08:48.000 --> 00:08:52.000]  你今天來聽哪個講什麼
[00:08:52.000 --> 00:08:54.000]  當然我也提醒自己
[00:08:54.000 --> 00:08:56.000]  我也不希望我講到的時候
[00:08:56.000 --> 00:08:58.000]  下面的弟兄姊妹都睡了
[00:08:58.000 --> 00:09:00.000]  所以我盡量講到大家不要睡
[00:09:00.000 --> 00:09:02.000]  這是我每次祈禱的禱告
[00:09:02.000 --> 00:09:04.000]  所以你會發覺
[00:09:04.000 --> 00:09:08.000]  迦勒得到什麼祝福
[00:09:08.000 --> 00:09:10.000]  其實很不簡單
[00:09:10.000 --> 00:09:12.000]  第一 應許之地
[00:09:12.000 --> 00:09:16.000]  這就是當日他們要進去的地方
[00:09:16.000 --> 00:09:18.000]  想得到的地方
[00:09:18.000 --> 00:09:20.000]  而就是因為這份信的緣故
[00:09:20.000 --> 00:09:22.000]  他們特別得到
[00:09:22.000 --> 00:09:23.000]  你要留意
[00:09:23.000 --> 00:09:25.000]  其實他們那群人
[00:09:25.000 --> 00:09:28.000]  最初也是想得到這個地方
[00:09:28.000 --> 00:09:31.000]  但因為你不信上帝
[00:09:31.000 --> 00:09:33.000]  你看到身邊環境的緣故
[00:09:33.000 --> 00:09:35.000]  他們就要後來走了40年
[00:09:35.000 --> 00:09:37.000]  而按聖經的記載
[00:09:37.000 --> 00:09:40.000]  除了迦勒和約書之外
[00:09:40.000 --> 00:09:44.000]  這群男人全部死在曠野裏
[00:09:44.000 --> 00:09:46.000]  即是你不信上帝
[00:09:46.000 --> 00:09:48.000]  你是沒有資格進去
[00:09:48.000 --> 00:09:50.000]  這個應許之地的
[00:09:50.000 --> 00:09:52.000]  所以你一定要相信
[00:09:52.000 --> 00:09:54.000]  而他得到一個很特別的地方
[00:09:54.000 --> 00:09:55.000]  就是希伯倫
[00:09:55.000 --> 00:09:56.000]  待會我才告訴大家
[00:09:56.000 --> 00:09:59.000]  希伯倫有什麼重要的地位
[00:09:59.000 --> 00:10:01.000]  而他得到這個地方
[00:10:01.000 --> 00:10:04.000]  為什麼我說他比約書更加厲害
[00:10:04.000 --> 00:10:06.000]  就是因為全個族裏
[00:10:06.000 --> 00:10:08.000]  唯一得到他
[00:10:08.000 --> 00:10:10.000]  是以一個家族個人名義
[00:10:10.000 --> 00:10:12.000]  得到上帝的分地
[00:10:12.000 --> 00:10:15.000]  其他全部都是以一個族
[00:10:15.000 --> 00:10:16.000]  大家有什麼留意
[00:10:16.000 --> 00:10:18.000]  後面就是猶大族
[00:10:18.000 --> 00:10:19.000]  猶大之派
[00:10:19.000 --> 00:10:21.000]  約瑟之派
[00:10:21.000 --> 00:10:23.000]  是這樣分的
[00:10:23.000 --> 00:10:25.000]  但唯一得到他
[00:10:25.000 --> 00:10:26.000]  所以這是很特別的
[00:10:26.000 --> 00:10:29.000]  第二樣東西是很多人都很渴望的
[00:10:29.000 --> 00:10:31.000]  就是身體健康
[00:10:31.000 --> 00:10:34.000]  看啊我現今85歲了
[00:10:34.000 --> 00:10:36.000]  我還是強壯
[00:10:36.000 --> 00:10:39.000]  像摩西打發我去的那一天
[00:10:39.000 --> 00:10:41.000]  無論是征戰的出入
[00:10:41.000 --> 00:10:43.000]  力量那時如何
[00:10:43.000 --> 00:10:45.000]  現在還是如何
[00:10:45.000 --> 00:10:49.000]  在座的都有很多長者
[00:10:49.000 --> 00:10:51.000]  長者很喜歡說什麼
[00:10:51.000 --> 00:10:54.000]  我老了
[00:10:54.000 --> 00:10:56.000]  我沒用了
[00:10:56.000 --> 00:11:00.000]  你們做吧
[00:11:00.000 --> 00:11:04.000]  我不知道大家想不想得到約書
[00:11:04.000 --> 00:11:07.000]  我40歲的時候是這麼健康
[00:11:07.000 --> 00:11:09.000]  我今天85歲也是這麼健康
[00:11:09.000 --> 00:11:12.000]  大家應該要有這種魄力
[00:11:12.000 --> 00:11:15.000]  我相信這是大家很想得到的
[00:11:15.000 --> 00:11:16.000]  我媽媽也說的
[00:11:16.000 --> 00:11:18.000]  我媽媽今年80多歲了
[00:11:18.000 --> 00:11:19.000]  我每次和她的時候
[00:11:19.000 --> 00:11:21.000]  都是一個典型的長者
[00:11:21.000 --> 00:11:23.000]  一問她的時候
[00:11:23.000 --> 00:11:25.000]  我沒用了
[00:11:25.000 --> 00:11:27.000]  因為我媽媽每天只做幾件事
[00:11:27.000 --> 00:11:29.000]  就是睡覺
[00:11:29.000 --> 00:11:30.000]  起床
[00:11:30.000 --> 00:11:31.000]  吃東西
[00:11:31.000 --> 00:11:32.000]  看電視
[00:11:32.000 --> 00:11:33.000]  然後去廁所
[00:11:33.000 --> 00:11:34.000]  然後睡覺
[00:11:34.000 --> 00:11:35.000]  再吃東西
[00:11:35.000 --> 00:11:37.000]  然後再看電視
[00:11:37.000 --> 00:11:38.000]  睡覺
[00:11:38.000 --> 00:11:40.000]  她說我就是這樣
[00:11:40.000 --> 00:11:41.000]  所以你再說得差一點
[00:11:41.000 --> 00:11:42.000]  我等死
[00:11:42.000 --> 00:11:43.000]  我媽媽經常這樣說
[00:11:43.000 --> 00:11:45.000]  但我經常都和她說
[00:11:45.000 --> 00:11:47.000]  我媽媽說
[00:11:47.000 --> 00:11:49.000]  除非你給我健康
[00:11:49.000 --> 00:11:54.000]  我多少歲都沒問題
[00:11:54.000 --> 00:11:56.000]  可以走路
[00:11:56.000 --> 00:11:58.000]  90歲都可以
[00:11:58.000 --> 00:12:00.000]  但弟兄姊妹
[00:12:00.000 --> 00:12:02.000]  我想告訴大家
[00:12:02.000 --> 00:12:05.000]  為什麼嘉勒能夠有這樣的祝福
[00:12:05.000 --> 00:12:10.000]  因為他一直為上帝爭戰
[00:12:10.000 --> 00:12:12.000]  由40歲
[00:12:12.000 --> 00:12:15.000]  他一直和他們打
[00:12:15.000 --> 00:12:17.000]  打到現在85歲
[00:12:17.000 --> 00:12:19.000]  他沒有停過
[00:12:19.000 --> 00:12:21.000]  大家還要留意後面的經文
[00:12:21.000 --> 00:12:23.000]  他和阿約書亞怎麼說
[00:12:23.000 --> 00:12:27.000]  如果是上帝容許的話
[00:12:27.000 --> 00:12:30.000]  就讓我繼續打下去
[00:12:30.000 --> 00:12:31.000]  所以後面的經文
[00:12:31.000 --> 00:12:34.000]  是他帶頭85歲的伯
[00:12:34.000 --> 00:12:39.000]  帶頭整個群族走去
[00:12:39.000 --> 00:12:41.000]  打了這個地方回來
[00:12:41.000 --> 00:12:43.000]  所以我想告訴大家
[00:12:43.000 --> 00:12:44.000]  你想健康
[00:12:44.000 --> 00:12:46.000]  為上帝爭戰
[00:12:46.000 --> 00:12:48.000]  什麼叫為上帝爭戰
[00:12:48.000 --> 00:12:50.000]  不是叫你打架
[00:12:50.000 --> 00:12:52.000]  是你的心裡
[00:12:52.000 --> 00:12:54.000]  一直都渴望著
[00:12:54.000 --> 00:12:58.000]  上帝我要為你做多一點
[00:12:58.000 --> 00:13:00.000]  大家有沒有聽過聖經裡有句話
[00:13:00.000 --> 00:13:02.000]  凡扣門的
[00:13:02.000 --> 00:13:04.000]  我就給你開門
[00:13:04.000 --> 00:13:06.000]  這個扣門
[00:13:06.000 --> 00:13:07.000]  不是你扣什麼都可以
[00:13:07.000 --> 00:13:09.000]  不然就變成了黃大仙
[00:13:09.000 --> 00:13:11.000]  這個扣門是什麼
[00:13:11.000 --> 00:13:12.000]  你扣門
[00:13:12.000 --> 00:13:14.000]  你想為我工作
[00:13:14.000 --> 00:13:16.000]  你想做我的事情
[00:13:16.000 --> 00:13:18.000]  我一定開門給你
[00:13:18.000 --> 00:13:20.000]  領子妹今天你去禱告
[00:13:20.000 --> 00:13:22.000]  你多數求什麼
[00:13:22.000 --> 00:13:26.000]  除了三餐裡求上帝潔淨之外
[00:13:26.000 --> 00:13:29.000]  除了在你病的時候
[00:13:29.000 --> 00:13:31.000]  求上帝醫治之外
[00:13:31.000 --> 00:13:36.000]  除了平時你為家裡的家人去禱告之外
[00:13:36.000 --> 00:13:38.000]  你還為上帝
[00:13:38.000 --> 00:13:40.000]  你還祈禱什麼
[00:13:40.000 --> 00:13:42.000]  我不是說剛才那些不對
[00:13:42.000 --> 00:13:44.000]  那些是對的
[00:13:44.000 --> 00:13:47.000]  但是我想說是要更好
[00:13:47.000 --> 00:13:49.000]  你禱告當中
[00:13:49.000 --> 00:13:51.000]  為什麼你不求上帝
[00:13:51.000 --> 00:13:53.000]  上帝你就賜給我健康
[00:13:53.000 --> 00:13:55.000]  我能夠繼續為你爭戰
[00:13:55.000 --> 00:13:59.000]  所以我可以告訴頂子妹
[00:13:59.000 --> 00:14:01.000]  什麼人最有魄力
[00:14:01.000 --> 00:14:05.000]  眼中心中只有上帝的人最有魄力
[00:14:05.000 --> 00:14:07.000]  我可以告訴你
[00:14:07.000 --> 00:14:11.000]  我們教會有一個長者是寶
[00:14:11.000 --> 00:14:12.000]  為什麼呢
[00:14:12.000 --> 00:14:13.000]  我們叫二妹
[00:14:13.000 --> 00:14:15.000]  在教會內你都認識
[00:14:15.000 --> 00:14:18.000]  二妹以前很厲害的一個姐妹
[00:14:18.000 --> 00:14:19.000]  後來中風
[00:14:19.000 --> 00:14:21.000]  現在要工人姐姐推她回來
[00:14:21.000 --> 00:14:23.000]  但是她每個星期都回來
[00:14:23.000 --> 00:14:24.000]  她不是住在錦繡
[00:14:24.000 --> 00:14:26.000]  她住在元朗
[00:14:26.000 --> 00:14:29.000]  她每個星期都要坐那班車
[00:14:29.000 --> 00:14:31.000]  因為那班車是方便上輪椅
[00:14:31.000 --> 00:14:34.000]  她每個星期都準時要上那班車
[00:14:34.000 --> 00:14:35.000]  回來的時候
[00:14:35.000 --> 00:14:38.000]  崇拜完還要上主教學
[00:14:38.000 --> 00:14:42.000]  她是上完主教學之後才走的
[00:14:42.000 --> 00:14:46.000]  而還有一件事
[00:14:46.000 --> 00:14:48.000]  她最厲害的是什麼
[00:14:48.000 --> 00:14:51.000]  就是每天在群眾發emoji
[00:14:52.000 --> 00:14:56.000]  她會在群眾發一則關於基督教的emoji
[00:14:56.000 --> 00:14:57.000]  上帝祝福你
[00:14:57.000 --> 00:14:59.000]  上帝愛你
[00:14:59.000 --> 00:15:00.000]  我經常跟她說
[00:15:00.000 --> 00:15:01.000]  繼續發
[00:15:01.000 --> 00:15:03.000]  發到你有一天安息主懷
[00:15:03.000 --> 00:15:05.000]  真的
[00:15:05.000 --> 00:15:07.000]  每次你看到她的時候
[00:15:07.000 --> 00:15:10.000]  其實她仍然是一個很有魄力的婆婆
[00:15:10.000 --> 00:15:11.000]  雖然已經要坐輪椅
[00:15:11.000 --> 00:15:14.000]  已經要被人照顧
[00:15:14.000 --> 00:15:17.000]  但她從來都沒有說要躺在家裡
[00:15:17.000 --> 00:15:19.000]  我相信很多人今天都沒有動力出街
[00:15:19.000 --> 00:15:21.000]  行動不方便
[00:15:21.000 --> 00:15:22.000]  每次出來都會有壓力
[00:15:22.000 --> 00:15:24.000]  但她不是這樣
[00:15:24.000 --> 00:15:27.000]  如果你想得到上帝給你的身體健康祝福
[00:15:27.000 --> 00:15:30.000]  請你一直為上帝爭戰
[00:15:30.000 --> 00:15:31.000]  另外一件事
[00:15:31.000 --> 00:15:34.000]  是整個族裡面最大的尊榮
[00:15:34.000 --> 00:15:36.000]  為什麼我剛才再強調
[00:15:36.000 --> 00:15:37.000]  在神的眼中
[00:15:37.000 --> 00:15:41.000]  其實約書亞不及她
[00:15:41.000 --> 00:15:42.000]  原因就是
[00:15:42.000 --> 00:15:44.000]  我不知道大家有沒有留意剛才那段經文
[00:15:44.000 --> 00:15:45.000]  讀到最後的時候
[00:15:45.000 --> 00:15:48.000]  突然間有答了一段
[00:15:48.000 --> 00:15:51.000]  希伯倫從前名叫基列阿巴
[00:15:51.000 --> 00:15:54.000]  阿巴是阿納族中最尊大的人
[00:15:54.000 --> 00:15:56.000]  有沒有留意
[00:15:56.000 --> 00:15:58.000]  而接著到了他
[00:15:58.000 --> 00:16:00.000]  拿了這個地方之後
[00:16:00.000 --> 00:16:04.000]  他再說阿巴是阿納族的始祖
[00:16:04.000 --> 00:16:05.000]  為什麼呢
[00:16:05.000 --> 00:16:09.000]  剛才我說希伯倫是有一個很特別的意義
[00:16:09.000 --> 00:16:11.000]  原來就是整個迦南族
[00:16:11.000 --> 00:16:14.000]  他們的發源地
[00:16:14.000 --> 00:16:16.000]  而他們最尊貴的人
[00:16:16.000 --> 00:16:17.000]  原來就在這裡
[00:16:17.000 --> 00:16:19.000]  我用今天的例子
[00:16:19.000 --> 00:16:22.000]  為什麼人們這麼喜歡住在北京
[00:16:22.000 --> 00:16:24.000]  中國的首都北京
[00:16:24.000 --> 00:16:26.000]  因為那裡有什麼
[00:16:26.000 --> 00:16:31.000]  我假設那些人是跟毛主席的
[00:16:31.000 --> 00:16:34.000]  那裡就是毛主席的發源地
[00:16:34.000 --> 00:16:36.000]  他就在那裡立國
[00:16:36.000 --> 00:16:38.000]  甚至現在人們去大西北
[00:16:38.000 --> 00:16:39.000]  很喜歡去那裡看
[00:16:39.000 --> 00:16:41.000]  我以前又怎樣怎樣
[00:16:41.000 --> 00:16:42.000]  我想大家留意
[00:16:42.000 --> 00:16:44.000]  意思就是整個族裡面
[00:16:44.000 --> 00:16:47.000]  他們都很尊重的一個人
[00:16:47.000 --> 00:16:52.000]  其實上帝特意將這個地方給他
[00:16:52.000 --> 00:16:54.000]  這個地方就代表了
[00:16:54.000 --> 00:16:59.000]  你將會是我們整個族裡面最尊大的人
[00:16:59.000 --> 00:17:01.000]  他得到這些祝福
[00:17:01.000 --> 00:17:04.000]  不只是得到分地這麼簡單
[00:17:04.000 --> 00:17:08.000]  而是他得到了上帝完完全全的確定
[00:17:08.000 --> 00:17:11.000]  這個是他個人能夠得到的
