
[00:00:00.000 --> 00:00:02.000]  多謝各位收看 再見!
[00:01:30.000 --> 00:01:33.000]  回應神理自己的教導
[00:01:33.000 --> 00:01:36.000]  奉耶穌基督的名字
[00:01:36.000 --> 00:01:37.000]  祈禱
[00:01:37.000 --> 00:01:38.000]  阿門
[00:01:38.000 --> 00:01:39.000]  好
[00:01:39.000 --> 00:01:41.000]  夢神喜悅的侍奉
[00:01:41.000 --> 00:01:45.000]  基本上可以說是有兩大點的
[00:01:45.000 --> 00:01:46.000]  第一點
[00:01:46.000 --> 00:01:48.000]  夢神喜悅的侍奉
[00:01:48.000 --> 00:01:49.000]  我們說群體
[00:01:49.000 --> 00:01:51.000]  既是合一的
[00:01:51.000 --> 00:01:53.000]  也是多元化的
[00:01:53.000 --> 00:01:56.000]  什麼是合一的呢?
[00:01:56.000 --> 00:01:58.000]  什麼又是多元化呢?
[00:01:58.000 --> 00:02:01.000]  哥林多前書十二章十二節這樣說
[00:02:01.000 --> 00:02:03.000]  就如身體是一個
[00:02:03.000 --> 00:02:05.000]  它有許多肢體
[00:02:05.000 --> 00:02:07.000]  身體的肢體最多
[00:02:07.000 --> 00:02:09.000]  仍是一個身體
[00:02:09.000 --> 00:02:11.000]  基督也是這樣
[00:02:11.000 --> 00:02:15.000]  從身體和肢體的比喻裡
[00:02:15.000 --> 00:02:16.000]  我們看到
[00:02:16.000 --> 00:02:19.000]  身體就是指教會
[00:02:19.000 --> 00:02:23.000]  而肢體就是形容信徒
[00:02:23.000 --> 00:02:27.000]  身體上的肢體各有特色和功能
[00:02:27.000 --> 00:02:29.000]  就如教會裡的信徒
[00:02:29.000 --> 00:02:31.000]  各有不同的恩慈
[00:02:31.000 --> 00:02:35.000]  大家會參與不同的侍奉一樣
[00:02:35.000 --> 00:02:37.000]  我嘗試數過
[00:02:37.000 --> 00:02:38.000]  在我們洪恩家裡
[00:02:38.000 --> 00:02:42.000]  有些什麼不同類型的侍奉呢?
[00:02:42.000 --> 00:02:43.000]  我試一下數
[00:02:43.000 --> 00:02:46.000]  我相信我有機會是數漏的
[00:02:46.000 --> 00:02:48.000]  證明我們的侍奉可以是很豐富
[00:02:48.000 --> 00:02:52.000]  我們洪恩家裡有什麼呢?
[00:02:52.000 --> 00:02:54.000]  有私事招待
[00:02:54.000 --> 00:02:55.000]  坐在在座當中
[00:02:55.000 --> 00:02:57.000]  是不是也有私事招待呢?
[00:02:57.000 --> 00:02:59.000]  試一下舉手
[00:02:59.000 --> 00:03:01.000]  私事招待是誰呢?
[00:03:01.000 --> 00:03:03.000]  給他們掌聲
[00:03:03.000 --> 00:03:05.000]  原來我們有不同的侍奉人員在這裡
[00:03:05.000 --> 00:03:07.000]  有領唱的、有師班的
[00:03:07.000 --> 00:03:09.000]  領唱師班的要舉手
[00:03:09.000 --> 00:03:11.000]  有的,有不同的位置
[00:03:11.000 --> 00:03:13.000]  大家繼續掌聲,不要停止
[00:03:13.000 --> 00:03:15.000]  有教主、學的在哪裡?
[00:03:15.000 --> 00:03:17.000]  舉手,教主、學的
[00:03:17.000 --> 00:03:19.000]  有不同的人
[00:03:19.000 --> 00:03:20.000]  有負責兒童侍奉的
[00:03:20.000 --> 00:03:21.000]  可能現在不在這裡
[00:03:21.000 --> 00:03:23.000]  在上面努力中
[00:03:23.000 --> 00:03:25.000]  有影音的
[00:03:25.000 --> 00:03:27.000]  我們的影音不同了
[00:03:27.000 --> 00:03:29.000]  多了一些姐妹參與
[00:03:29.000 --> 00:03:30.000]  有堂位
[00:03:30.000 --> 00:03:32.000]  今天我們也有堂位
[00:03:32.000 --> 00:03:34.000]  有負責講訊息的
[00:03:34.000 --> 00:03:36.000]  講訊息不單是現在這裡大堂崇拜
[00:03:36.000 --> 00:03:39.000]  也有上面兒童侍奉那裡
[00:03:39.000 --> 00:03:41.000]  有祈禱的
[00:03:41.000 --> 00:03:42.000]  祈禱這個位置
[00:03:42.000 --> 00:03:44.000]  有這麼一個崗位嗎?
[00:03:44.000 --> 00:03:46.000]  有些是沒有崗位的
[00:03:46.000 --> 00:03:48.000]  但是默默在背後的
[00:03:48.000 --> 00:03:50.000]  做很多禱告的工作
[00:03:50.000 --> 00:03:52.000]  是的
[00:03:52.000 --> 00:03:54.000]  有負責清潔的、搬東西的
[00:03:54.000 --> 00:03:56.000]  這些有位置的嗎?
[00:03:56.000 --> 00:03:58.000]  大家有沒有試過參與過清潔
[00:03:58.000 --> 00:04:00.000]  搬東西的侍奉?
[00:04:00.000 --> 00:04:02.000]  有關顧的、探訪的
[00:04:02.000 --> 00:04:04.000]  有傳福音的
[00:04:04.000 --> 00:04:06.000]  還有今天這裡
[00:04:06.000 --> 00:04:07.000]  大家看不到
[00:04:07.000 --> 00:04:08.000]  有一個我在講話
[00:04:08.000 --> 00:04:10.000]  他也在同時講話
[00:04:10.000 --> 00:04:12.000]  就是我們這個
[00:04:12.000 --> 00:04:14.000]  崇拜的翻譯
[00:04:14.000 --> 00:04:16.000]  我知道昨晚
[00:04:16.000 --> 00:04:17.000]  我很辛苦時
[00:04:17.000 --> 00:04:18.000]  他也很辛苦的
[00:04:18.000 --> 00:04:19.000]  可能給點掌聲他
[00:04:19.000 --> 00:04:21.000]  有參與社會關懷的
[00:04:21.000 --> 00:04:22.000]  是不是?
[00:04:22.000 --> 00:04:23.000]  在過程中
[00:04:23.000 --> 00:04:25.000]  剛才我只是講師班
[00:04:25.000 --> 00:04:27.000]  其實我們也有福音樂曲
[00:04:27.000 --> 00:04:29.000]  在這個洪恩家
[00:04:29.000 --> 00:04:31.000]  很豐富的地方
[00:04:31.000 --> 00:04:33.000]  我可能會有少數
[00:04:33.000 --> 00:04:35.000]  還有很多
[00:04:35.000 --> 00:04:37.000]  背後的、默默的
[00:04:37.000 --> 00:04:39.000]  有些侍奉沒有崗位的
[00:04:39.000 --> 00:04:41.000]  但是你在這裡參與
[00:04:41.000 --> 00:04:42.000]  你會看到的
[00:04:42.000 --> 00:04:44.000]  原來我們是這麼豐富的
[00:04:44.000 --> 00:04:46.000]  弟兄姊妹的服侍是多元化的
[00:04:46.000 --> 00:04:48.000]  因為弟兄姊妹的恩賜
[00:04:48.000 --> 00:04:50.000]  都是多元化的
[00:04:50.000 --> 00:04:52.000]  雖然信徒很多
[00:04:52.000 --> 00:04:54.000]  大家有不同的恩賜
[00:04:54.000 --> 00:04:56.000]  但是要記住一件事
[00:04:56.000 --> 00:04:58.000]  我們同樣都是屬於
[00:04:58.000 --> 00:05:01.000]  耶穌基督的教會的
[00:05:01.000 --> 00:05:03.000]  是屬於神的家的
[00:05:03.000 --> 00:05:05.000]  所以我們是需要
[00:05:05.000 --> 00:05:08.000]  在教會裡合一
[00:05:08.000 --> 00:05:10.000]  正如肢體需要
[00:05:10.000 --> 00:05:12.000]  在身體裡合一
[00:05:12.000 --> 00:05:15.000]  談到教會的合一
[00:05:15.000 --> 00:05:17.000]  保羅這段經文
[00:05:17.000 --> 00:05:19.000]  有以下兩方面的
[00:05:19.000 --> 00:05:21.000]  很重要的提醒
[00:05:21.000 --> 00:05:23.000]  第一個
[00:05:23.000 --> 00:05:25.000]  我們合一的基礎究竟是什麼?
[00:05:25.000 --> 00:05:27.000]  13節那裡這樣說
[00:05:27.000 --> 00:05:30.000]  無論是猶太人
[00:05:30.000 --> 00:05:32.000]  是希臘人
[00:05:32.000 --> 00:05:33.000]  是遺奴的、是自主的
[00:05:33.000 --> 00:05:35.000]  都從一位聖靈受洗
[00:05:35.000 --> 00:05:37.000]  成了一個身體
[00:05:37.000 --> 00:05:39.000]  並且共享這位聖靈
[00:05:39.000 --> 00:05:41.000]  當我們相信耶穌以後
[00:05:41.000 --> 00:05:45.000]  神就讓聖靈住在我們裡面
[00:05:45.000 --> 00:05:49.000]  聖靈會在我和你的生命裡工作
[00:05:49.000 --> 00:05:52.000]  改變和更新我們
[00:05:52.000 --> 00:05:56.000]  就讓我們成為了教會的肢體
[00:05:56.000 --> 00:05:58.000]  是聖靈的工作
[00:05:58.000 --> 00:06:01.000]  令我們成為一個合一的群體
[00:06:01.000 --> 00:06:05.000]  所以無論我們是來自什麼種族
[00:06:05.000 --> 00:06:08.000]  好像上面所說的
[00:06:08.000 --> 00:06:10.000]  是猶太人、是希臘人
[00:06:10.000 --> 00:06:12.000]  在我們當中
[00:06:12.000 --> 00:06:16.000]  我們不單止有香港的弟兄姊妹
[00:06:16.000 --> 00:06:19.000]  我們還有來自哪裡的弟兄姊妹呢?
[00:06:19.000 --> 00:06:22.000]  大聲一點
[00:06:22.000 --> 00:06:24.000]  是啦,是太極的
[00:06:24.000 --> 00:06:26.000]  太極的姊妹們
[00:06:26.000 --> 00:06:28.000]  還有呢,剛才有人說的
[00:06:28.000 --> 00:06:31.000]  非洲的弟兄們
[00:06:31.000 --> 00:06:33.000]  我們都有不同的種族
[00:06:33.000 --> 00:06:37.000]  或者我們是來自什麼社會階層都好
[00:06:37.000 --> 00:06:42.000]  在文字裡提到有遺奴的、有自主的
[00:06:42.000 --> 00:06:45.000]  在當時的年代還有做奴隸的
[00:06:45.000 --> 00:06:49.000]  所以他就分了遺奴的、自主的
[00:06:49.000 --> 00:06:52.000]  說的是兩個很不同的社會階層
[00:06:52.000 --> 00:06:54.000]  無論是哪一種
[00:06:54.000 --> 00:06:58.000]  我們在主裡面都是屬於一個大的群體
[00:06:58.000 --> 00:07:00.000]  我們不分彼此
[00:07:00.000 --> 00:07:03.000]  《已忽所書》四章三字裡這樣說
[00:07:03.000 --> 00:07:05.000]  以和平彼此聯繫
[00:07:05.000 --> 00:07:09.000]  竭力保守聖靈所賜的合一
[00:07:09.000 --> 00:07:11.000]  這個合一
[00:07:11.000 --> 00:07:13.000]  聖靈已經賜給我們
[00:07:13.000 --> 00:07:17.000]  我們只需要保持就很好了
[00:07:17.000 --> 00:07:19.000]  但保持的時候要竭力
[00:07:19.000 --> 00:07:21.000]  很用力的
[00:07:21.000 --> 00:07:24.000]  當我們要保持合一的時候
[00:07:24.000 --> 00:07:26.000]  又要注意以下的事情
[00:07:26.000 --> 00:07:29.000]  這個就是一個很重要的提醒
[00:07:29.000 --> 00:07:32.000]  第一件事要合一
[00:07:32.000 --> 00:07:35.000]  就不要比較
[00:07:35.000 --> 00:07:39.000]  自卑甚至妒忌
[00:07:39.000 --> 00:07:45.000]  不要比較自卑甚至妒忌
[00:07:45.000 --> 00:07:48.000]  十四節說身體原不只是一個肢體
[00:07:48.000 --> 00:07:50.000]  而是許多肢體
[00:07:50.000 --> 00:07:53.000]  十五節假如腳說「我不是手」
[00:07:53.000 --> 00:07:55.000]  所以不屬於身體
[00:07:55.000 --> 00:07:58.000]  它不能因此就不屬於身體
[00:07:58.000 --> 00:08:01.000]  十六節假如耳朵說「我不是眼睛」
[00:08:01.000 --> 00:08:03.000]  所以不屬於身體
[00:08:03.000 --> 00:08:07.000]  它也不能因此就不屬於身體
[00:08:07.000 --> 00:08:10.000]  教會有不同的弟兄姊妹
[00:08:10.000 --> 00:08:12.000]  各自有不同的恩慈
[00:08:12.000 --> 00:08:16.000]  難免會出現比較的情況
[00:08:16.000 --> 00:08:19.000]  剛才那段經文描述
[00:08:19.000 --> 00:08:22.000]  是肢體之間有比較
[00:08:22.000 --> 00:08:24.000]  比較之後就不開心
[00:08:24.000 --> 00:08:26.000]  有自卑
[00:08:26.000 --> 00:08:29.000]  甚至有機會妒忌
[00:08:29.000 --> 00:08:31.000]  作為腳
[00:08:31.000 --> 00:08:33.000]  大家看看我們的身體
[00:08:33.000 --> 00:08:34.000]  今天經常說身體
[00:08:34.000 --> 00:08:37.000]  手手腳腳 眼耳口鼻
[00:08:37.000 --> 00:08:39.000]  我們的腳可能會覺得
[00:08:39.000 --> 00:08:42.000]  我是身體的下半部分
[00:08:42.000 --> 00:08:45.000]  人都是留意手多一點
[00:08:45.000 --> 00:08:49.000]  又覺得手做的事情比腳多
[00:08:49.000 --> 00:08:52.000]  所以人會比較看重手
[00:08:52.000 --> 00:08:56.000]  於是腳就感到不快樂
[00:08:56.000 --> 00:08:58.000]  甚至想離開身體
[00:08:58.000 --> 00:09:00.000]  是我的自卑
[00:09:00.000 --> 00:09:02.000]  怎麼像手呢
[00:09:02.000 --> 00:09:04.000]  手就好了
[00:09:04.000 --> 00:09:06.000]  做這麼多事情
[00:09:06.000 --> 00:09:09.000]  算了 我們這些腳
[00:09:09.000 --> 00:09:12.000]  我們還是離開吧
[00:09:12.000 --> 00:09:15.000]  同樣的 論到頭上的器官
[00:09:15.000 --> 00:09:17.000]  耳朵也可能會覺得
[00:09:17.000 --> 00:09:19.000]  比不上眼睛
[00:09:19.000 --> 00:09:21.000]  這麼受到重視
[00:09:21.000 --> 00:09:23.000]  通常這個人
[00:09:23.000 --> 00:09:24.000]  你見到他
[00:09:24.000 --> 00:09:26.000]  很多時候會看什麼
[00:09:26.000 --> 00:09:28.000]  看他的眼睛
[00:09:28.000 --> 00:09:30.000]  你形容人時怎麼說
[00:09:30.000 --> 00:09:32.000]  他眼睛大大的
[00:09:32.000 --> 00:09:34.000]  你很少這樣形容
[00:09:34.000 --> 00:09:36.000]  他耳朵大大的
[00:09:36.000 --> 00:09:38.000]  很少這樣說
[00:09:38.000 --> 00:09:41.000]  所以感覺眼睛比較重要
[00:09:41.000 --> 00:09:44.000]  你形容眼睛是人的靈魂之窗
[00:09:44.000 --> 00:09:46.000]  那耳朵是什麼呢
[00:09:46.000 --> 00:09:48.000]  有沒有什麼形容呢
[00:09:48.000 --> 00:09:49.000]  感覺是吧
[00:09:49.000 --> 00:09:52.000]  所以耳朵可能會有機會感到不爽
[00:09:52.000 --> 00:09:54.000]  又自卑
[00:09:54.000 --> 00:09:55.000]  妒忌
[00:09:55.000 --> 00:09:57.000]  我想離開身體
[00:09:57.000 --> 00:10:00.000]  普羅話我們不需要這樣看
[00:10:00.000 --> 00:10:03.000]  即使腳覺得自己比不上手
[00:10:03.000 --> 00:10:06.000]  耳朵覺得自己沒有眼睛這麼重要
[00:10:06.000 --> 00:10:10.000]  他們都不能夠離開身體
[00:10:10.000 --> 00:10:13.000]  因為他們是身體的一部分
[00:10:13.000 --> 00:10:15.000]  沒有了他們
[00:10:15.000 --> 00:10:18.000]  身體就不能夠正常運作
[00:10:18.000 --> 00:10:21.000]  你只是看
[00:10:21.000 --> 00:10:23.000]  聽不到
[00:10:23.000 --> 00:10:28.000]  你整個人馬上就很不舒服
[00:10:28.000 --> 00:10:31.000]  你真的有很多很多的限制
[00:10:31.000 --> 00:10:32.000]  你發覺自己
[00:10:32.000 --> 00:10:34.000]  你只有手
[00:10:34.000 --> 00:10:36.000]  你的腳不能走
[00:10:36.000 --> 00:10:39.000]  你都會很不開心
[00:10:39.000 --> 00:10:43.000]  任何一部分都不可以少
[00:10:43.000 --> 00:10:47.000]  那些感覺自己沒有這麼重要的
[00:10:47.000 --> 00:10:50.000]  都是不可以少的
[00:10:50.000 --> 00:10:53.000]  我們覺得自己不重要
[00:10:53.000 --> 00:10:56.000]  神不是這樣看
[00:10:56.000 --> 00:10:59.000]  我們整個教會都不是這樣看
[00:10:59.000 --> 00:11:02.000]  每一個都是重要
[00:11:02.000 --> 00:11:04.000]  不可以少的
[00:11:04.000 --> 00:11:06.000]  所以在這裡不要比較
[00:11:06.000 --> 00:11:07.000]  不要自卑
[00:11:07.000 --> 00:11:08.000]  也不要妒忌
[00:11:08.000 --> 00:11:09.000]  第二件事
[00:11:09.000 --> 00:11:14.000]  一定要按神所賜的恩賜去服事
[00:11:14.000 --> 00:11:18.000]  要按神所賜的恩賜去服事
[00:11:18.000 --> 00:11:20.000]  我們的恩賜是怎樣來的呢?
[00:11:20.000 --> 00:11:21.000]  十二章四節說
[00:11:21.000 --> 00:11:25.000]  「恩賜有許多種,卻是同一位聖靈所賜。」
[00:11:25.000 --> 00:11:27.000]  十二章十一節都說
[00:11:27.000 --> 00:11:29.000]  「這一切都是由唯一的
[00:11:29.000 --> 00:11:31.000]  同一位聖靈所運行,
[00:11:31.000 --> 00:11:33.000]  隨著自己的旨意,
[00:11:33.000 --> 00:11:36.000]  分給各人的。」
[00:11:36.000 --> 00:11:39.000]  恩賜不是我們買回來的
[00:11:39.000 --> 00:11:41.000]  不是我們找回來的
[00:11:41.000 --> 00:11:43.000]  不是我和你爭取回來的
[00:11:43.000 --> 00:11:46.000]  不是我們想要就能要到的
[00:11:46.000 --> 00:11:50.000]  是聖靈按照自己的旨意分給我們的
[00:11:50.000 --> 00:11:54.000]  不是我們這個人決定要什麼恩賜
[00:11:54.000 --> 00:11:58.000]  是神決定將什麼恩賜賜給我和你
[00:11:58.000 --> 00:12:02.000]  賜恩賜的主權是在神的手裡
[00:12:02.000 --> 00:12:06.000]  而且神會希望我們能夠將祂所用的恩賜
[00:12:06.000 --> 00:12:08.000]  所給我們的恩賜
[00:12:08.000 --> 00:12:11.000]  用在一個很合適的崗位上
[00:12:11.000 --> 00:12:14.000]  十八節這樣說
[00:12:14.000 --> 00:12:16.000]  「但現在神隨自己的意思
[00:12:16.000 --> 00:12:21.000]  把肢體一一安置在身體上了。」
[00:12:21.000 --> 00:12:25.000]  究竟今天我和你是做眼睛一耳朵
[00:12:25.000 --> 00:12:28.000]  手一腳還是其他什麼器官呢?
[00:12:28.000 --> 00:12:32.000]  這要視乎神給我們的恩賜是什麼
[00:12:32.000 --> 00:12:36.000]  但我想問靈子們一個問題
[00:12:36.000 --> 00:12:41.000]  今天我們的侍奉
[00:12:41.000 --> 00:12:45.000]  是否按照神所給我們的恩賜
[00:12:45.000 --> 00:12:49.000]  我們是否在合適的崗位上
[00:12:49.000 --> 00:12:52.000]  發揮自己的恩賜
[00:12:52.000 --> 00:12:54.000]  你說沒問題
[00:12:54.000 --> 00:12:56.000]  你憑著愛心
[00:12:56.000 --> 00:12:58.000]  你憑著對上帝的愛
[00:12:58.000 --> 00:13:00.000]  你想做什麼就做什麼就行了
[00:13:00.000 --> 00:13:02.000]  上帝一定喜悅的
[00:13:02.000 --> 00:13:03.000]  不是
[00:13:03.000 --> 00:13:05.000]  這間教會
[00:13:05.000 --> 00:13:08.000]  每一間地方的教會
[00:13:08.000 --> 00:13:11.000]  這個世界的耶穌基督教會
[00:13:11.000 --> 00:13:13.000]  只有一個頭
[00:13:13.000 --> 00:13:15.000]  是耶穌基督
[00:13:15.000 --> 00:13:19.000]  上帝是教會的掌管者
[00:13:19.000 --> 00:13:21.000]  祂給我們恩賜
[00:13:21.000 --> 00:13:23.000]  祂就有對我們的心意
[00:13:23.000 --> 00:13:25.000]  現在不是我們和你去決定
[00:13:25.000 --> 00:13:26.000]  我想怎樣侍奉
[00:13:26.000 --> 00:13:28.000]  我們想怎樣侍奉
[00:13:28.000 --> 00:13:32.000]  是神決定我們
[00:13:32.000 --> 00:13:36.000]  所以是要問的
[00:13:36.000 --> 00:13:39.000]  是否真的按恩賜侍奉
[00:13:39.000 --> 00:13:42.000]  是合適的崗位
[00:13:42.000 --> 00:13:45.000]  不合適的崗位有很多問題
[00:13:45.000 --> 00:13:48.000]  對教會是負面影響的
[00:13:48.000 --> 00:13:50.000]  一定會
[00:13:50.000 --> 00:13:51.000]  也很奇怪
[00:13:51.000 --> 00:13:53.000]  如果不是按恩賜侍奉
[00:13:53.000 --> 00:13:57.000]  第一自己會很辛苦
[00:13:57.000 --> 00:13:59.000]  別人也很辛苦
[00:13:59.000 --> 00:14:03.000]  我們不能建立基督的身體
[00:14:03.000 --> 00:14:05.000]  所以這是一個很大的影響
[00:14:05.000 --> 00:14:07.000]  17字說
[00:14:07.000 --> 00:14:09.000]  假如全身都是眼睛
[00:14:09.000 --> 00:14:11.000]  聽覺在哪裡
[00:14:11.000 --> 00:14:13.000]  假如全身都是耳朵
[00:14:13.000 --> 00:14:15.000]  嗅覺在哪裡
[00:14:15.000 --> 00:14:17.000]  有時候我們有一種心態
[00:14:17.000 --> 00:14:21.000]  很渴望自己能夠擁有某些恩賜
[00:14:21.000 --> 00:14:23.000]  說明是自己渴望
[00:14:23.000 --> 00:14:25.000]  有時候見到別人
[00:14:25.000 --> 00:14:26.000]  真是很好
[00:14:26.000 --> 00:14:27.000]  他可以這樣侍奉
[00:14:27.000 --> 00:14:29.000]  很好
[00:14:29.000 --> 00:14:30.000]  我羨慕
[00:14:30.000 --> 00:14:33.000]  我希望自己也可以有這些恩賜
[00:14:33.000 --> 00:14:35.000]  我也想這樣侍奉
[00:14:35.000 --> 00:14:40.000]  於是我們就一起
[00:14:40.000 --> 00:14:42.000]  參與這個侍奉
[00:14:42.000 --> 00:14:45.000]  就正如我們也想成為眼睛
[00:14:45.000 --> 00:14:48.000]  因為眼睛是很重要的器官
[00:14:48.000 --> 00:14:50.000]  今天不停提眼睛
[00:14:50.000 --> 00:14:52.000]  是很被人重視的器官
[00:14:52.000 --> 00:14:55.000]  但如果全身都是眼睛
[00:14:55.000 --> 00:14:57.000]  沒有其他器官
[00:14:57.000 --> 00:14:58.000]  例如沒有耳朵
[00:14:58.000 --> 00:14:59.000]  沒有聽覺
[00:14:59.000 --> 00:15:01.000]  會是怎樣呢?
[00:15:01.000 --> 00:15:03.000]  你有沒有想像
[00:15:03.000 --> 00:15:05.000]  只是頭
[00:15:05.000 --> 00:15:07.000]  全部都是眼睛
[00:15:07.000 --> 00:15:09.000]  沒有其他器官
[00:15:09.000 --> 00:15:11.000]  這是什麼頭呢?
[00:15:11.000 --> 00:15:15.000]  其實這肯定不是頭
[00:15:15.000 --> 00:15:17.000]  真是完全不正常
[00:15:17.000 --> 00:15:19.000]  不能運作
[00:15:19.000 --> 00:15:21.000]  不能生活下去
[00:15:21.000 --> 00:15:23.000]  這裡甚至有說
[00:15:23.000 --> 00:15:27.000]  如果耳朵都很重要
[00:15:27.000 --> 00:15:29.000]  全身都是耳朵
[00:15:29.000 --> 00:15:31.000]  又怎樣呢?
[00:15:31.000 --> 00:15:32.000]  又沒有鼻子
[00:15:32.000 --> 00:15:33.000]  沒有嗅覺
[00:15:33.000 --> 00:15:35.000]  又怎樣呢?
[00:15:35.000 --> 00:15:37.000]  如果只有一個器官
[00:15:37.000 --> 00:15:38.000]  一種器官
[00:15:38.000 --> 00:15:41.000]  身體根本就不存在
[00:15:41.000 --> 00:15:43.000]  這不是一個身體
[00:15:43.000 --> 00:15:45.000]  正如十九節所說的
[00:15:45.000 --> 00:15:47.000]  假如全部是一個肢體
[00:15:47.000 --> 00:15:49.000]  身體在哪裡呢?
[00:15:50.000 --> 00:15:52.000]  假如今天我們都覺得
[00:15:52.000 --> 00:15:54.000]  某一個部的侍奉很重要
[00:15:54.000 --> 00:15:56.000]  教會裡每一個人
[00:15:56.000 --> 00:15:58.000]  都參與這個部的侍奉
[00:15:58.000 --> 00:16:00.000]  沒有其他侍奉了
[00:16:00.000 --> 00:16:03.000]  這間教會肯定沒有辦法
[00:16:03.000 --> 00:16:05.000]  好好地運作下去
[00:16:05.000 --> 00:16:07.000]  不會拓展
[00:16:07.000 --> 00:16:09.000]  不會吸納更多的人
[00:16:09.000 --> 00:16:11.000]  也不可以好好的
[00:16:11.000 --> 00:16:14.000]  去拓展神的國度
[00:16:14.000 --> 00:16:17.000]  我舉個例子
[00:16:18.000 --> 00:16:20.000]  全部的人
[00:16:20.000 --> 00:16:22.000]  我們很認定
[00:16:22.000 --> 00:16:24.000]  做領唱的侍奉是很美好
[00:16:24.000 --> 00:16:26.000]  很重要
[00:16:26.000 --> 00:16:27.000]  從今天開始
[00:16:27.000 --> 00:16:29.000]  台下所有人都只是領唱
[00:16:29.000 --> 00:16:31.000]  沒有其他東西了
[00:16:31.000 --> 00:16:33.000]  我們不會有人
[00:16:33.000 --> 00:16:35.000]  做一個程序表
[00:16:35.000 --> 00:16:37.000]  不會有人關心探訪
[00:16:37.000 --> 00:16:39.000]  傳福音
[00:16:39.000 --> 00:16:40.000]  不會有人講道
[00:16:40.000 --> 00:16:41.000]  不會有人做影音
[00:16:41.000 --> 00:16:43.000]  只是有人站在這裡
[00:16:43.000 --> 00:16:44.000]  帶大家唱歌
[00:16:44.000 --> 00:16:46.000]  這間教會會發生什麼事?
[00:16:46.000 --> 00:16:51.000]  我深信大家一定會忍受不住
[00:16:51.000 --> 00:16:53.000]  這個哪是教會呢?
[00:16:53.000 --> 00:16:57.000]  所以如果我們只是想按照自己的喜好
[00:16:57.000 --> 00:17:01.000]  而不是按照神賜給我們的恩賜
[00:17:01.000 --> 00:17:03.000]  和神的心意去服侍
[00:17:03.000 --> 00:17:07.000]  第一,我們的生命仍然是很自我的
[00:17:07.000 --> 00:17:11.000]  你從這裡看到誰是主
[00:17:11.000 --> 00:17:14.000]  我是主還是上帝是主呢?
[00:17:14.000 --> 00:17:17.000]  是上帝是主
[00:17:17.000 --> 00:17:20.000]  那我要明白我是由什麼恩賜
[00:17:20.000 --> 00:17:22.000]  應該如何侍奉
[00:17:22.000 --> 00:17:24.000]  如果自己是主
[00:17:24.000 --> 00:17:25.000]  就自己作主
[00:17:25.000 --> 00:17:26.000]  我想這樣這樣
[00:17:26.000 --> 00:17:28.000]  我可以讓人看到我很熱心
[00:17:28.000 --> 00:17:30.000]  這個熱心
[00:17:30.000 --> 00:17:32.000]  是不是神想要的?
[00:17:32.000 --> 00:17:35.000]  是不是對教會是最好的呢?
[00:17:35.000 --> 00:17:36.000]  值得問
[00:17:36.000 --> 00:17:38.000]  如果教會要合一
[00:17:38.000 --> 00:17:40.000]  我們就要一起放下自我
[00:17:40.000 --> 00:17:44.000]  在這裡有一個很重要的
