
[00:00:00.000 --> 00:00:02.000]  頂智本早晨
[00:02:47.320 --> 00:02:49.320]  他是哥利留
[00:02:49.320 --> 00:02:51.320]  哥利留就問主下什麼事
[00:02:51.320 --> 00:02:53.320]  然後天使就說
[00:02:53.320 --> 00:02:55.320]  你的禱告和你的州際已經去到神面前
[00:02:55.320 --> 00:02:56.320]  已經蒙月立了
[00:02:56.320 --> 00:02:59.320]  所以你現在打發人去到約柏的地方
[00:02:59.320 --> 00:03:01.320]  找一個叫彼得西門的人
[00:03:01.320 --> 00:03:02.320]  你去吧
[00:03:02.320 --> 00:03:04.320]  然後他和他的家人商量完之後
[00:03:04.320 --> 00:03:06.320]  就派了一個很虔誠的兵
[00:03:06.320 --> 00:03:07.320]  我想大家留意一下
[00:03:07.320 --> 00:03:09.320]  連派他的兵都是虔誠兵
[00:03:09.320 --> 00:03:11.320]  不是隨便派一個
[00:03:11.320 --> 00:03:13.320]  而是愛主的兵去到那裡
[00:03:13.320 --> 00:03:15.320]  然後他差不多去到的時候
[00:03:15.320 --> 00:03:16.320]  聖經說第二天
[00:03:16.320 --> 00:03:19.320]  彼得在樓頂中午去禱告的時候
[00:03:19.320 --> 00:03:21.320]  然後覺得肚子餓了
[00:03:21.320 --> 00:03:23.320]  他在家裡也預備煮飯
[00:03:23.320 --> 00:03:24.320]  他也看到一個異象
[00:03:24.320 --> 00:03:26.320]  這個異象就是天開了
[00:03:26.320 --> 00:03:27.320]  在上面的時候
[00:03:27.320 --> 00:03:30.320]  有一塊布他放下來
[00:03:30.320 --> 00:03:31.320]  攤開的
[00:03:31.320 --> 00:03:35.320]  上面有各樣的動物和昆蟲和天上的飛鳥
[00:03:35.320 --> 00:03:36.320]  然後聖經就和他說
[00:03:36.320 --> 00:03:38.320]  彼得起來
[00:03:38.320 --> 00:03:39.320]  趕快吃吧
[00:03:39.320 --> 00:03:41.320]  彼得就說不行主
[00:03:41.320 --> 00:03:42.320]  不可以
[00:03:42.320 --> 00:03:43.320]  因為這些是不潔的物
[00:03:43.320 --> 00:03:45.320]  我從來沒有吃過
[00:03:45.320 --> 00:03:47.320]  最重要的是第二把聲音
[00:03:47.320 --> 00:03:51.320]  神所潔淨的你不可以當作俗物
[00:03:51.320 --> 00:03:55.320]  聖經形容三次之後就收回上去了
[00:03:55.320 --> 00:03:58.320]  正在彼得心裡疑惑之間
[00:03:58.320 --> 00:03:59.320]  聖靈就提醒他
[00:03:59.320 --> 00:04:01.320]  你下去吧
[00:04:01.320 --> 00:04:02.320]  有人來找你
[00:04:02.320 --> 00:04:03.320]  你跟他們去吧
[00:04:03.320 --> 00:04:05.320]  是我差派來的
[00:04:05.320 --> 00:04:07.320]  然後彼得就下去見那些人
[00:04:07.320 --> 00:04:08.320]  問他們什麼事
[00:04:08.320 --> 00:04:13.320]  那些兵也和他們分享整件事發生什麼事
[00:04:13.320 --> 00:04:15.320]  然後他就說你放心
[00:04:15.320 --> 00:04:16.320]  我會和你們去
[00:04:16.320 --> 00:04:18.320]  因為這是上帝告訴我的
[00:04:18.320 --> 00:04:20.320]  到第二天的時候我們就出發
[00:04:20.320 --> 00:04:23.320]  去到凱撒利亞的時候
[00:04:23.320 --> 00:04:27.320]  哥利留一家人就已經很熱切的期待
[00:04:27.320 --> 00:04:28.320]  等他們來
[00:04:28.320 --> 00:04:33.320]  之後哥利留又重新再一次交代了整件事是什麼事
[00:04:33.320 --> 00:04:36.320]  然後彼得的回應就是剛才大家聽的那段經文
[00:04:36.320 --> 00:04:39.320]  我真看出神是不偏待人
[00:04:39.320 --> 00:04:47.320]  原來各國中那敬畏主行義的人為主所喜悅
[00:04:47.320 --> 00:04:50.320]  為主所悅立
[00:04:50.320 --> 00:04:53.320]  然後他就說了一篇道
[00:04:53.320 --> 00:04:55.320]  這篇道是非常短
[00:04:55.320 --> 00:04:56.320]  其實我很羨慕的
[00:04:56.320 --> 00:04:58.320]  彼得在說道的時候
[00:04:58.320 --> 00:05:00.320]  是很簡單直接了當
[00:05:00.320 --> 00:05:02.320]  很短的說話
[00:05:02.320 --> 00:05:05.320]  將主耶穌整個救恩交代了
[00:05:05.320 --> 00:05:07.320]  然後聖經最好玩的地方就是
[00:05:07.320 --> 00:05:09.320]  彼得還沒說完
[00:05:09.320 --> 00:05:10.320]  這篇道已經夠短了
[00:05:10.320 --> 00:05:12.320]  但是彼得還沒說完
[00:05:12.320 --> 00:05:15.320]  然後這些人就被聖靈充滿
[00:05:15.320 --> 00:05:17.320]  然後他們說了謊言去讚美上帝
[00:05:17.320 --> 00:05:21.320]  彼得就說既然這些人聖靈都充滿他們了
[00:05:21.320 --> 00:05:23.320]  我還怎麼可以禁止他們受洗呢
[00:05:23.320 --> 00:05:26.320]  然後彼得就為他們受洗
[00:05:26.320 --> 00:05:28.320]  所以頂子們
[00:05:28.320 --> 00:05:29.320]  我想告訴你們
[00:05:29.320 --> 00:05:30.320]  在這段經文的時候
[00:05:30.320 --> 00:05:32.320]  我真的覺得很驚訝
[00:05:32.320 --> 00:05:33.320]  我作為傳道人
[00:05:33.320 --> 00:05:35.320]  其實我是很羨慕的
[00:05:35.320 --> 00:05:38.320]  你想想如果有一天你請鄧傳徒上來
[00:05:38.320 --> 00:05:39.320]  然後我上來
[00:05:39.320 --> 00:05:41.320]  你試試讀一下那段經文
[00:05:41.320 --> 00:05:42.320]  如果就這樣說
[00:05:42.320 --> 00:05:44.320]  我相信是連兩分鐘都不用的
[00:05:44.320 --> 00:05:47.320]  我都還沒兩分鐘說完之後
[00:05:47.320 --> 00:05:48.320]  下面全部舉手
[00:05:48.320 --> 00:05:49.320]  我信耶穌
[00:05:49.320 --> 00:05:50.320]  這個很震撼
[00:05:50.320 --> 00:05:51.320]  我仍然很震撼
[00:05:51.320 --> 00:05:54.320]  但是這個也是很巧妙的地方
[00:05:54.320 --> 00:05:57.320]  就是整件事真的與彼得無關
[00:05:57.320 --> 00:06:00.320]  就是說這些人信耶穌是與彼得無關的
[00:06:00.320 --> 00:06:04.320]  整件事從頭到尾都是上帝的工作
[00:06:04.320 --> 00:06:08.320]  為什麼會有這件事呢
[00:06:08.320 --> 00:06:11.320]  有趣的地方就是我想大家留意
[00:06:11.320 --> 00:06:15.320]  其實彼得正在面對一個很大的矛盾
[00:06:15.320 --> 00:06:17.320]  這個矛盾就是
[00:06:17.320 --> 00:06:20.320]  他從出生一直堅持著的律法
[00:06:20.320 --> 00:06:23.320]  由律法告訴他什麼叫做不潔淨
[00:06:23.320 --> 00:06:26.320]  你說他隨便說就沒得說
[00:06:26.320 --> 00:06:27.320]  但他不是很認真
[00:06:27.320 --> 00:06:29.320]  我知道什麼不潔淨
[00:06:29.320 --> 00:06:31.320]  我從出生到現在都沒有吃過
[00:06:31.320 --> 00:06:33.320]  他跟上帝說我沒有吃過
[00:06:33.320 --> 00:06:36.320]  但是現在上帝跟他說
[00:06:36.320 --> 00:06:39.320]  我說潔淨
[00:06:39.320 --> 00:06:43.320]  我以前一直覺得不潔淨的東西
[00:06:43.320 --> 00:06:45.320]  上帝突然跟我說潔淨
[00:06:45.320 --> 00:06:47.320]  上帝怎樣啊
[00:06:47.320 --> 00:06:51.320]  用現代人的術語是怎樣
[00:06:51.320 --> 00:06:53.320]  你玩完啦
[00:06:53.320 --> 00:06:56.320]  潔淨也是你說
[00:06:56.320 --> 00:06:58.320]  不潔淨也是你說
[00:06:58.320 --> 00:07:00.320]  但是弟兄姊妹我想告訴你
[00:07:00.320 --> 00:07:03.320]  是呀
[00:07:03.320 --> 00:07:06.320]  是上帝決定的
[00:07:06.320 --> 00:07:11.320]  因為律法是上帝設立的
[00:07:11.320 --> 00:07:14.320]  我們跟上帝相處
[00:07:14.320 --> 00:07:18.320]  請大家不要以我們同一個人相處去相處
[00:07:18.320 --> 00:07:22.320]  你記住我們同一個上帝去相處
[00:07:22.320 --> 00:07:24.320]  跟上帝相處的時候
[00:07:24.320 --> 00:07:27.320]  是有很多的超越性
[00:07:27.320 --> 00:07:29.320]  我經常說上帝所知的
[00:07:29.320 --> 00:07:32.320]  其實是比我們所知的多很多
[00:07:32.320 --> 00:07:35.320]  所以你會發覺在這個時候
[00:07:35.320 --> 00:07:37.320]  上帝說是呀
[00:07:37.320 --> 00:07:38.320]  沒錯
[00:07:38.320 --> 00:07:39.320]  在以前的時候
[00:07:39.320 --> 00:07:40.320]  我跟你說了這些是不潔淨的
[00:07:40.320 --> 00:07:41.320]  但是我現在告訴你
[00:07:41.320 --> 00:07:42.320]  現在是潔淨的
[00:07:42.320 --> 00:07:43.320]  為什麼
[00:07:43.320 --> 00:07:45.320]  我想大家留意
[00:07:45.320 --> 00:07:51.320]  當日上帝去設立這些律法的時候
[00:07:51.320 --> 00:07:53.320]  其實有一些問題
[00:07:53.320 --> 00:07:56.320]  到今天你為什麼都解不通
[00:07:56.320 --> 00:07:58.320]  我想問問大家
[00:07:58.320 --> 00:08:02.320]  為什麼豬要比牛不潔
[00:08:02.320 --> 00:08:05.320]  你客觀解釋給我聽
[00:08:05.320 --> 00:08:08.320]  今天現代人
[00:08:08.320 --> 00:08:10.320]  很多解經的人嘗試用很多方法
[00:08:10.320 --> 00:08:12.320]  但我想問他們是廢話
[00:08:12.320 --> 00:08:16.320]  我曾經聽過一些最有自給的解釋
[00:08:16.320 --> 00:08:18.320]  豬是豬欄的
[00:08:18.320 --> 00:08:19.320]  大家有沒有豬欄
[00:08:19.320 --> 00:08:20.320]  豬欄很髒的
[00:08:20.320 --> 00:08:21.320]  又臭
[00:08:21.320 --> 00:08:22.320]  滾來滾去
[00:08:22.320 --> 00:08:24.320]  豬永遠出來都不是白色的
[00:08:24.320 --> 00:08:26.320]  永遠都是髒的
[00:08:26.320 --> 00:08:27.320]  所以不潔
[00:08:27.320 --> 00:08:28.320]  當然不是
[00:08:28.320 --> 00:08:29.320]  當然不是這樣
[00:08:29.320 --> 00:08:31.320]  我很清楚地告訴你
[00:08:31.320 --> 00:08:36.320]  這只是當時上帝對以色列人定了的標準
[00:08:36.320 --> 00:08:39.320]  即是我可以告訴你
[00:08:39.320 --> 00:08:42.320]  上帝同樣可以定一個標準
[00:08:42.320 --> 00:08:45.320]  豬是比牛潔淨的
[00:08:45.320 --> 00:08:47.320]  是同樣可以的
[00:08:47.320 --> 00:08:50.320]  意思是什麼
[00:08:50.320 --> 00:08:52.320]  一直以來的時候
[00:08:52.320 --> 00:08:54.320]  上帝要人去聽
[00:08:54.320 --> 00:08:56.320]  和納粵的準則都是
[00:08:56.320 --> 00:08:58.320]  你要聽明
[00:08:58.320 --> 00:09:01.320]  你不是自己去分辨什麼是潔淨
[00:09:01.320 --> 00:09:02.320]  什麼是不潔淨
[00:09:02.320 --> 00:09:04.320]  我想大家弄清楚
[00:09:04.320 --> 00:09:06.320]  因為如果你記得的時候
[00:09:06.320 --> 00:09:10.320]  當阿當夏娃開始的時候
[00:09:10.320 --> 00:09:13.320]  上帝對他們的挑戰那一棵就是分辨善惡樹
[00:09:13.320 --> 00:09:15.320]  他早就說了
[00:09:15.320 --> 00:09:18.320]  人是不應該自己去分辨善和惡的
[00:09:18.320 --> 00:09:19.320]  早就說了
[00:09:19.320 --> 00:09:23.320]  善和惡是上帝的權柄
[00:09:23.320 --> 00:09:27.320]  人可以去做的就是聽明
[00:09:27.320 --> 00:09:31.320]  所以當大家留意的時候
[00:09:31.320 --> 00:09:34.320]  最關鍵的那段經文的說話就是
[00:09:34.320 --> 00:09:38.320]  神所潔淨的你不可當作俗物
[00:09:38.320 --> 00:09:39.320]  留意
[00:09:39.320 --> 00:09:43.320]  神所認為是潔淨的你不可以當作俗物
[00:09:43.320 --> 00:09:45.320]  另外一個翻譯就是
[00:09:45.320 --> 00:09:49.320]  上帝已經潔淨的東西你不能稱為不潔
[00:09:49.320 --> 00:09:51.320]  你留意
[00:09:51.320 --> 00:09:55.320]  上帝說是上帝決定
[00:09:55.320 --> 00:10:00.320]  所以其實你去看哥利留的故事的時候
[00:10:00.320 --> 00:10:01.320]  我會這樣詮釋
[00:10:01.320 --> 00:10:05.320]  凡合乎上帝標準的
[00:10:05.320 --> 00:10:07.320]  才是潔淨
[00:10:07.320 --> 00:10:11.320]  所以你就會發現一件事
[00:10:11.320 --> 00:10:14.320]  究竟上帝是不是反來覆去
[00:10:14.320 --> 00:10:16.320]  上帝是不是在耍花樣
[00:10:16.320 --> 00:10:17.320]  不是的弟兄姊妹
[00:10:17.320 --> 00:10:19.320]  我想你弄清楚
[00:10:20.320 --> 00:10:24.320]  上帝在聖經裏面曾經有沒有試過反口
[00:10:24.320 --> 00:10:25.320]  有沒有?
[00:10:25.320 --> 00:10:26.320]  有
[00:10:26.320 --> 00:10:27.320]  有
[00:10:27.320 --> 00:10:29.320]  記不記得約拿
[00:10:29.320 --> 00:10:32.320]  他叫約拿離開的時候是怎樣的
[00:10:32.320 --> 00:10:35.320]  你告訴他我一定會滅了你們
[00:10:35.320 --> 00:10:37.320]  然後出現的情況是甚麼
[00:10:37.320 --> 00:10:41.320]  約拿城的人全部由君王至動物
[00:10:41.320 --> 00:10:43.320]  全部披麻蒙灰
[00:10:43.320 --> 00:10:45.320]  是誇張到整個城
[00:10:45.320 --> 00:10:48.320]  然後上帝又怎樣
[00:10:48.320 --> 00:10:50.320]  後悔了
[00:10:50.320 --> 00:10:55.320]  上帝寧願讓你說他反口
[00:10:55.320 --> 00:10:57.320]  但他不滅
[00:10:57.320 --> 00:10:58.320]  出於甚麼
[00:10:58.320 --> 00:11:00.320]  出於愛
[00:11:00.320 --> 00:11:02.320]  出於憐憫
[00:11:02.320 --> 00:11:06.320]  上帝並不是憑著自己的血氣
[00:11:06.320 --> 00:11:08.320]  我說想怎樣就怎樣
[00:11:08.320 --> 00:11:09.320]  上帝不是這樣的人
[00:11:09.320 --> 00:11:11.320]  你弄清楚上帝不是這樣的神
[00:11:11.320 --> 00:11:15.320]  上帝是以善
[00:11:15.320 --> 00:11:16.320]  以愛
[00:11:16.320 --> 00:11:19.320]  以好為最高的標準
[00:11:19.320 --> 00:11:24.320]  只需要人聽命他的說話的時候
[00:11:24.320 --> 00:11:26.320]  就一定是好的
[00:11:26.320 --> 00:11:29.320]  所以凡是聽命令的人
[00:11:29.320 --> 00:11:32.320]  在神的眼中都是蒙越納
[00:11:32.320 --> 00:11:36.320]  為甚麼這麼重要呢
[00:11:36.320 --> 00:11:37.320]  我想大家留意
[00:11:37.320 --> 00:11:40.320]  原來第十章和第九章是連結的
[00:11:40.320 --> 00:11:44.320]  第八第九章發生甚麼事
[00:11:44.320 --> 00:11:46.320]  就是蘇羅第一次出場
[00:11:46.320 --> 00:11:53.320]  蘇羅是未來上帝將外邦人交給他的使徒
[00:11:53.320 --> 00:11:57.320]  預備要將這個福音傳給外邦
[00:11:57.320 --> 00:12:01.320]  但我想大家留意蘇羅是一個怎樣的人
[00:12:01.320 --> 00:12:05.320]  蘇羅其實我這樣形容他是
[00:12:05.320 --> 00:12:07.320]  法利塞人的影子
[00:12:07.320 --> 00:12:10.320]  正宗的血統
[00:12:10.320 --> 00:12:12.320]  很認真的學習聖經
[00:12:12.320 --> 00:12:14.320]  做事熱心
[00:12:14.320 --> 00:12:18.320]  但我想問你他弄了甚麼出來
[00:12:18.320 --> 00:12:21.320]  迫害上帝的僕人
[00:12:21.320 --> 00:12:23.320]  殘害教會
[00:12:23.320 --> 00:12:25.320]  為甚麼會這樣
[00:12:25.320 --> 00:12:31.320]  因為他們認為自己掌握了上帝的標準
[00:12:31.320 --> 00:12:36.320]  我已經很清楚上帝告訴我甚麼是潔淨甚麼是不潔淨
[00:12:36.320 --> 00:12:39.320]  我很清楚甚麼是彌賽亞
[00:12:39.320 --> 00:12:43.320]  所以我不接受主耶穌你是彌賽亞
[00:12:43.320 --> 00:12:45.320]  我不接受你是彌賽亞
[00:12:45.320 --> 00:12:48.320]  因為我們知道我們是君王
[00:12:48.320 --> 00:12:51.320]  因為君王有甚麼可能會在馬槽出世
[00:12:51.320 --> 00:12:52.320]  沒有可能
[00:12:52.320 --> 00:12:56.320]  我們的彌賽亞有甚麼可能會被十字釘死
[00:12:56.320 --> 00:12:57.320]  沒有可能
[00:12:57.320 --> 00:12:59.320]  所以我們不接受
[00:12:59.320 --> 00:13:04.320]  他們就將自己所學自己所堅持的東西
[00:13:04.320 --> 00:13:06.320]  成為了自己的標準
[00:13:06.320 --> 00:13:10.320]  而這個標準大到連上帝都拒絕
[00:13:10.320 --> 00:13:14.320]  認為上帝你都沒有資格去改
[00:13:14.320 --> 00:13:15.320]  因為你不會改
[00:13:15.320 --> 00:13:17.320]  你搞錯了
[00:13:17.320 --> 00:13:27.320]  原來一個人當他就算熱愛上帝的律法
[00:13:27.320 --> 00:13:29.320]  熱愛上帝的聖經
[00:13:29.320 --> 00:13:33.320]  但他沒有將生命的主權交給上帝的時候
[00:13:33.320 --> 00:13:35.320]  是這麼大件事
[00:13:36.320 --> 00:13:39.320]  但大家有沒有留意出現的哥利奈
[00:13:39.320 --> 00:13:41.320]  哥利奈其實我想告訴你
[00:13:41.320 --> 00:13:44.320]  第九章出現的人物其實可以不是一個外邦人
[00:13:44.320 --> 00:13:48.320]  是可以是以色列人裏面一個人
[00:13:48.320 --> 00:13:50.320]  大家有沒有想過
[00:13:50.320 --> 00:13:53.320]  他偏偏是一個外邦人
[00:13:53.320 --> 00:13:55.320]  對比強烈到不得了
[00:13:55.320 --> 00:13:56.320]  是一個外邦人
[00:13:56.320 --> 00:13:58.320]  擁有當時最高的權力
[00:13:58.320 --> 00:13:59.320]  記住是羅馬人
[00:13:59.320 --> 00:14:01.320]  他最重要
[00:14:01.320 --> 00:14:06.320]  但他卻是一個敬畏上帝
[00:14:06.320 --> 00:14:10.320]  行上帝的道去周濟百姓的人
[00:14:10.320 --> 00:14:13.320]  他卻是一個謙卑下來
[00:14:13.320 --> 00:14:16.320]  他不用他的權力
[00:14:16.320 --> 00:14:17.320]  他反而將他放下
[00:14:17.320 --> 00:14:19.320]  將他自己交給上帝
[00:14:19.320 --> 00:14:21.320]  然後行出上帝的道
[00:14:21.320 --> 00:14:25.320]  所以聖經就要告訴你
[00:14:25.320 --> 00:14:30.320]  凡是聽從上帝說話的
[00:14:30.320 --> 00:14:32.320]  都蒙上帝月立
[00:14:32.320 --> 00:14:33.320]  有沒有留意
[00:14:33.320 --> 00:14:37.320]  所以我想幫大家重新認識
[00:14:37.320 --> 00:14:40.320]  上帝對於潔淨的標準
[00:14:40.320 --> 00:14:43.320]  弟兄姊妹
[00:14:43.320 --> 00:14:48.320]  我們今天不是光有一個信徒的身份
[00:14:48.320 --> 00:14:49.320]  你就在聖結
[00:14:49.320 --> 00:14:52.320]  而是你要有信徒的生命
[00:14:52.320 --> 00:14:56.320]  其實你會發覺一樣東西
[00:14:56.320 --> 00:14:57.320]  就像我剛才所說的數羅一樣
[00:14:57.320 --> 00:14:59.320]  他的身份是正統的
[00:15:00.320 --> 00:15:01.320]  他是認真的
[00:15:01.320 --> 00:15:03.320]  但問題是
[00:15:03.320 --> 00:15:07.320]  他的熱心放在他自己認為的標準裏
[00:15:07.320 --> 00:15:09.320]  他沒有行出上帝的生命
[00:15:09.320 --> 00:15:12.320]  但這個哥利留
[00:15:12.320 --> 00:15:13.320]  在當時的世界
[00:15:13.320 --> 00:15:15.320]  他絕對不是一個信徒身份
[00:15:15.320 --> 00:15:18.320]  因為當時的外邦傳統還未開始
[00:15:18.320 --> 00:15:20.320]  但反過來
[00:15:20.320 --> 00:15:24.320]  他卻是滿有一個信徒的生命
[00:15:24.320 --> 00:15:27.320]  誰蒙上帝月立
[00:15:28.320 --> 00:15:29.320]  就是哥利留
[00:15:29.320 --> 00:15:31.320]  所以弟兄姊妹
[00:15:31.320 --> 00:15:33.320]  我想你們留意到一樣東西
[00:15:33.320 --> 00:15:36.320]  其實今天我們作為基督徒
[00:15:36.320 --> 00:15:37.320]  當然了
[00:15:37.320 --> 00:15:38.320]  記住這些是好事
[00:15:38.320 --> 00:15:39.320]  要平衡
[00:15:39.320 --> 00:15:41.320]  我們很誠實
[00:15:41.320 --> 00:15:44.320]  我們很榮譽於我們是一個基督徒
[00:15:44.320 --> 00:15:47.320]  因為這是尊貴的
[00:15:47.320 --> 00:15:49.320]  這個身份是上帝給我們的
[00:15:49.320 --> 00:15:51.320]  但同時
[00:15:51.320 --> 00:15:56.320]  請你不要只掛著一個基督徒的名份
[00:15:57.320 --> 00:16:01.320]  其實今天有很多人掛著基督徒的名份
[00:16:01.320 --> 00:16:03.320]  不等於生命的聖結
[00:16:03.320 --> 00:16:05.320]  你弄清楚
[00:16:05.320 --> 00:16:07.320]  所以有些弟兄姊妹
[00:16:07.320 --> 00:16:08.320]  我做婚前輔導
[00:16:08.320 --> 00:16:09.320]  或者做年輕人工作
[00:16:09.320 --> 00:16:10.320]  未結婚的多
[00:16:10.320 --> 00:16:13.320]  有些很多時候走來問我
[00:16:13.320 --> 00:16:17.320]  一些我認為是不需要問的問題
[00:16:17.320 --> 00:16:18.320]  很多餘的問題
[00:16:18.320 --> 00:16:20.320]  但一轉眼
[00:16:20.320 --> 00:16:22.320]  我將來找老公找老婆
[00:16:22.320 --> 00:16:23.320]  是不是要基督徒
[00:16:23.320 --> 00:16:24.320]  你說是不是佛教
[00:16:24.320 --> 00:16:25.320]  是不是要基督徒
[00:16:25.320 --> 00:16:26.320]  你說是不是廢話
[00:16:26.320 --> 00:16:28.320]  你問我的時候
[00:16:28.320 --> 00:16:29.320]  我當然要跟你說
[00:16:29.320 --> 00:16:30.320]  當然了
[00:16:30.320 --> 00:16:31.320]  我不會跟你說不用的
[00:16:31.320 --> 00:16:32.320]  當然了
[00:16:32.320 --> 00:16:34.320]  但我一定會補充一句
[00:16:34.320 --> 00:16:39.320]  你要找的不是基督徒
[00:16:39.320 --> 00:16:44.320]  而是一個很認真信耶穌的基督徒
[00:16:44.320 --> 00:16:47.320]  他是一個很有生命的基督徒
[00:16:47.320 --> 00:16:50.320]  你的婚姻就受到保障
[00:16:52.320 --> 00:16:54.320]  明白我的意思嗎?弟兄姊妹
[00:16:54.320 --> 00:17:00.320]  今天有很多人掛著的名字是基督徒
[00:17:00.320 --> 00:17:03.320]  之後其實生命是什麼都不是
[00:17:03.320 --> 00:17:06.320]  又回到婚姻
[00:17:06.320 --> 00:17:08.320]  我曾經見過一些很搞笑的
[00:17:08.320 --> 00:17:10.320]  要追求女孩的時候
[00:17:10.320 --> 00:17:11.320]  回應得怎樣
[00:17:11.320 --> 00:17:13.320]  我小時候曾經回教會
[00:17:13.320 --> 00:17:17.320]  我又見過有些時候
[00:17:17.320 --> 00:17:19.320]  外面有些人亂來
[00:17:19.320 --> 00:17:21.320]  然後來找教會幫忙
[00:17:21.320 --> 00:17:22.320]  我經常說這些
[00:17:22.320 --> 00:17:23.320]  就是世界仔
[00:17:23.320 --> 00:17:25.320]  先跟你裝朋友
[00:17:25.320 --> 00:17:26.320]  人家跟你說
