
[00:00:00.000 --> 00:00:02.920]  我讀今日講道的經文給大家聽
[00:01:15.800 --> 00:01:18.000]  聖靈要臨在他們當中
[00:01:18.000 --> 00:01:21.000]  主啊讓我們同感一靈領受上帝的說話
[00:01:21.000 --> 00:01:23.000]  並且我們行出上帝的說話
[00:01:23.000 --> 00:01:25.000]  知道祢來到這個世界
[00:01:25.000 --> 00:01:27.000]  釋放每一個罪人
[00:01:27.000 --> 00:01:28.000]  多謝主
[00:01:28.000 --> 00:01:29.600]  聽我們同心祈禱
[00:01:29.600 --> 00:01:31.000]  奉基督明求
[00:01:31.000 --> 00:01:31.600]  阿們
[00:01:31.600 --> 00:01:32.600]  好了
[00:01:32.600 --> 00:01:34.600]  牧師也要介紹一下自己
[00:01:34.600 --> 00:01:36.600]  牧師也是一位過來人
[00:01:36.600 --> 00:01:40.000]  我14歲的時候跟黑社會
[00:01:40.000 --> 00:01:42.000]  16歲的時候吸毒
[00:01:42.000 --> 00:01:44.000]  不知數了多少年
[00:01:44.000 --> 00:01:47.000]  現在你們看我的照片就知道我小時候
[00:01:47.000 --> 00:01:50.000]  在門上那副
[00:01:50.000 --> 00:01:51.600]  弄著腰的那副
[00:01:51.600 --> 00:01:53.400]  那時候只有十幾歲
[00:01:53.400 --> 00:01:55.400]  那次就是第一次坐牢
[00:01:55.400 --> 00:01:58.200]  剛剛出差回家拍的那張照片
[00:01:58.200 --> 00:02:00.200]  很奇妙
[00:02:00.200 --> 00:02:01.200]  神的改變
[00:02:01.200 --> 00:02:05.200]  神的臨在在我的身上都是很奇妙的
[00:02:05.200 --> 00:02:08.400]  我怎麼會想到我是一個吸毒的人
[00:02:08.400 --> 00:02:10.200]  我坐過幾次牢
[00:02:10.200 --> 00:02:14.200]  神竟然在我身上發生作為
[00:02:14.200 --> 00:02:15.200]  祂呼召我
[00:02:15.200 --> 00:02:17.200]  祂並且讓我成為牧師
[00:02:17.200 --> 00:02:19.200]  大家看到旁邊那張照片
[00:02:19.200 --> 00:02:22.200]  就是案立的時候拍的那張照片
[00:02:22.200 --> 00:02:25.200]  如果看清楚日期是2001年
[00:02:25.200 --> 00:02:27.200]  今年案立了20年
[00:02:27.200 --> 00:02:29.200]  我值得感恩
[00:02:29.200 --> 00:02:34.200]  很感謝主的祝福在我的身上
[00:02:34.200 --> 00:02:38.200]  其實我的出身也不是一個好的出身
[00:02:38.200 --> 00:02:40.200]  我爸爸是黑社會人
[00:02:40.200 --> 00:02:41.200]  我姓雷
[00:02:41.200 --> 00:02:44.200]  你知不知道我爸爸的花名叫什麼
[00:02:44.200 --> 00:02:46.200]  雷公就是雷公
[00:02:46.200 --> 00:02:48.200]  哈哈哈哈
[00:02:49.200 --> 00:02:53.200]  我小時候住在七層寨子區的東頭村
[00:02:53.200 --> 00:02:56.200]  雷公這個名字是很厲害的
[00:02:56.200 --> 00:02:57.200]  沒有人敢靠近他
[00:02:57.200 --> 00:02:58.200]  他都很害怕他
[00:02:58.200 --> 00:03:01.200]  他就是名副其實
[00:03:01.200 --> 00:03:03.200]  所以他是一個很可怕的人
[00:03:03.200 --> 00:03:05.200]  我媽媽也不是好人
[00:03:05.200 --> 00:03:07.200]  我媽媽開了一家大店
[00:03:07.200 --> 00:03:10.200]  兩個人就黑鬥黑
[00:03:10.200 --> 00:03:12.200]  在家裡就
[00:03:12.200 --> 00:03:14.200]  我總共有五個兄弟姐妹
[00:03:14.200 --> 00:03:17.200]  我對上有三個是不同爸爸生的
[00:03:17.200 --> 00:03:21.200]  所以我媽媽帶了三個不同爸爸生的兄弟
[00:03:21.200 --> 00:03:24.200]  兩個哥哥一個姐姐就跟了我爸爸
[00:03:24.200 --> 00:03:26.200]  也不是正式結婚住在一起
[00:03:26.200 --> 00:03:28.200]  我之下有個弟弟
[00:03:28.200 --> 00:03:30.200]  所以我五個兄弟姐妹
[00:03:30.200 --> 00:03:33.200]  後來我出生幾歲的時候
[00:03:33.200 --> 00:03:36.200]  爸爸和媽媽就分開了
[00:03:36.200 --> 00:03:40.200]  媽媽就帶了兩個哥哥一個姐姐走了
[00:03:40.200 --> 00:03:42.200]  我就跟了阿嬤
[00:03:42.200 --> 00:03:45.200]  我最小的弟弟跟著我爸爸成長
[00:03:45.200 --> 00:03:48.200]  我到了十一歲的時候
[00:03:48.200 --> 00:03:51.200]  我阿嬤死了我就回到爸爸家裡住
[00:03:51.200 --> 00:03:55.200]  一個超過十年沒有相處的家庭
[00:03:55.200 --> 00:03:57.200]  回到家裡很陌生
[00:03:57.200 --> 00:03:58.200]  這個爸爸也是很陌生
[00:03:58.200 --> 00:04:00.200]  我爸爸是一個酒鬼
[00:04:00.200 --> 00:04:01.200]  就是酗酒
[00:04:01.200 --> 00:04:04.200]  所以家裡也是很複雜的
[00:04:04.200 --> 00:04:06.200]  我爸爸早死了
[00:04:06.200 --> 00:04:08.200]  在我十四歲那年他就死了
[00:04:08.200 --> 00:04:10.200]  他喜歡開快車
[00:04:10.200 --> 00:04:11.200]  他撞車死的
[00:04:11.200 --> 00:04:14.200]  他開快車和載車
[00:04:14.200 --> 00:04:15.200]  就死了
[00:04:15.200 --> 00:04:18.200]  所以只剩下我一個人在西市區長大
[00:04:18.200 --> 00:04:20.200]  很容易在行差搭菜
[00:04:20.200 --> 00:04:22.200]  如果你看到
[00:04:22.200 --> 00:04:26.200]  我很多個哈哈笑公仔遮住的那幅
[00:04:26.200 --> 00:04:31.200]  我那時候就是去了狼騎的福音戒毒
[00:04:31.200 --> 00:04:33.200]  來了戶外中心
[00:04:33.200 --> 00:04:37.200]  那個時候是二十五歲
[00:04:37.200 --> 00:04:40.200]  在最後一次坐牢
[00:04:40.200 --> 00:04:41.200]  其實我坐過幾次牢
[00:04:41.200 --> 00:04:43.200]  我最後一次坐牢在大欖監獄
[00:04:43.200 --> 00:04:45.200]  有一年聖誕節
[00:04:45.200 --> 00:04:50.200]  戶外的弟兄姊妹就進去傳福音
[00:04:50.200 --> 00:04:51.200]  到現在都是
[00:04:51.200 --> 00:04:55.200]  其實我們每一年都進去大欖監獄傳福音
[00:04:55.200 --> 00:04:57.200]  就在聖誕那天
[00:04:57.200 --> 00:04:59.200]  過去那年因為疫情我們進不去
[00:04:59.200 --> 00:05:01.200]  不知道今年能不能進去
[00:05:01.200 --> 00:05:04.200]  所以我就聽到福音
[00:05:04.200 --> 00:05:07.200]  當時幾百個囚犯在禮堂那裡
[00:05:07.200 --> 00:05:09.200]  我坐在最前的那一行就聽到福音
[00:05:09.200 --> 00:05:11.200]  我聽到有人講見證
[00:05:11.200 --> 00:05:13.200]  我心很感動
[00:05:13.200 --> 00:05:14.200]  我說主啊
[00:05:14.200 --> 00:05:17.200]  台上高高這麼壞的人
[00:05:17.200 --> 00:05:18.200]  好像我這麼壞
[00:05:18.200 --> 00:05:20.200]  神都能夠改變他
[00:05:20.200 --> 00:05:23.200]  我相信神你也可以改變我
[00:05:23.200 --> 00:05:24.200]  我那時候就是這樣想
[00:05:24.200 --> 00:05:25.200]  我說主啊
[00:05:25.200 --> 00:05:27.200]  我都願意去試一下跟隨你
[00:05:27.200 --> 00:05:29.200]  我不敢說是跟隨
[00:05:29.200 --> 00:05:31.200]  試一下信一下
[00:05:31.200 --> 00:05:34.200]  結果有一個牧師講道
[00:05:34.200 --> 00:05:37.200]  他說如果你相信耶穌要跟隨耶穌
[00:05:37.200 --> 00:05:38.200]  請你舉手
[00:05:38.200 --> 00:05:41.200]  我想請問你們猜猜我有沒有舉手信耶穌
[00:05:41.200 --> 00:05:43.200]  有些人說沒有
[00:05:43.200 --> 00:05:45.200]  有些人說有
[00:05:45.200 --> 00:05:48.200]  答案是有或沒有
[00:05:48.200 --> 00:05:50.200]  都是兩個
[00:05:50.200 --> 00:05:52.200]  我告訴你
[00:05:52.200 --> 00:05:54.200]  可以說有又可以說沒有
[00:05:54.200 --> 00:05:57.200]  因為我心裡面我很想舉手
[00:05:57.200 --> 00:05:58.200]  就是我想信
[00:05:58.200 --> 00:05:59.200]  就是我信
[00:05:59.200 --> 00:06:01.200]  但我沒有舉手
[00:06:01.200 --> 00:06:08.200]  因為三十多年前坐牢
[00:06:08.200 --> 00:06:10.200]  現在好一點
[00:06:10.200 --> 00:06:12.200]  現在我進去大欖監獄
[00:06:12.200 --> 00:06:13.200]  一說信耶穌
[00:06:13.200 --> 00:06:15.200]  很多人舉手
[00:06:15.200 --> 00:06:16.200]  黃先生也試過
[00:06:16.200 --> 00:06:19.200]  現在開放程度又不同了
[00:06:19.200 --> 00:06:20.200]  以前很慘的
[00:06:20.200 --> 00:06:21.200]  你說信耶穌
[00:06:21.200 --> 00:06:22.200]  搞鬼你
[00:06:22.200 --> 00:06:24.200]  取笑你
[00:06:24.200 --> 00:06:27.200]  你不能生活
[00:06:27.200 --> 00:06:29.200]  在坐牢的時候
[00:06:29.200 --> 00:06:30.200]  所以
[00:06:30.200 --> 00:06:33.200]  我們有Madam在
[00:06:33.200 --> 00:06:35.200]  知道這些行情
[00:06:35.200 --> 00:06:37.200]  三十多年前
[00:06:37.200 --> 00:06:39.200]  我當然不舉手
[00:06:39.200 --> 00:06:40.200]  我舉手之前
[00:06:40.200 --> 00:06:41.200]  我想舉手
[00:06:41.200 --> 00:06:44.200]  我就看後面有沒有人舉手
[00:06:44.200 --> 00:06:47.200]  我當然有盤才舉手
[00:06:47.200 --> 00:06:48.200]  一看
[00:06:48.200 --> 00:06:51.200]  看到有兩個人舉手
[00:06:51.200 --> 00:06:55.200]  幾百人之中有兩個人舉手
[00:06:55.200 --> 00:06:58.200]  一個叫阿痴
[00:06:58.200 --> 00:07:01.200]  痴線那個痴
[00:07:01.200 --> 00:07:02.200]  他有些不正常
[00:07:02.200 --> 00:07:04.200]  真的有些不正常
[00:07:04.200 --> 00:07:07.200]  一個叫阿美
[00:07:07.200 --> 00:07:09.200]  他的頸不知道為什麼這麼歪
[00:07:09.200 --> 00:07:12.200]  他這樣走的
[00:07:12.200 --> 00:07:13.200]  我心裡想
[00:07:13.200 --> 00:07:15.200]  一個又痴又歪
[00:07:15.200 --> 00:07:17.200]  歪來歪去的人
[00:07:17.200 --> 00:07:19.200]  才信主的
[00:07:19.200 --> 00:07:21.200]  因為全部都沒有人舉手
[00:07:21.200 --> 00:07:23.200]  所以牧師當時放棄了
[00:07:23.200 --> 00:07:25.200]  舉手這個機會
[00:07:25.200 --> 00:07:26.200]  舉手決戰
[00:07:26.200 --> 00:07:28.200]  但我心裡都很心動
[00:07:28.200 --> 00:07:29.200]  動得很厲害
[00:07:29.200 --> 00:07:31.200]  結果
[00:07:31.200 --> 00:07:33.200]  在過了幾個月之後
[00:07:33.200 --> 00:07:34.200]  我出監
[00:07:34.200 --> 00:07:36.200]  出監俗稱出賊
[00:07:36.200 --> 00:07:37.200]  你們要懂的
[00:07:37.200 --> 00:07:39.200]  我想你們都懂的
[00:07:39.200 --> 00:07:40.200]  叫出賊
[00:07:40.200 --> 00:07:43.200]  出賊一個吃了白粉
[00:07:43.200 --> 00:07:46.200]  吸毒九年的人
[00:07:46.200 --> 00:07:48.200]  一出賊就上什麼
[00:07:48.200 --> 00:07:50.200]  死人尋舊路
[00:07:50.200 --> 00:07:52.200]  找一些朋友
[00:07:52.200 --> 00:07:53.200]  找一些朋友
[00:07:53.200 --> 00:07:54.200]  沒什麼的
[00:07:54.200 --> 00:07:55.200]  找些朋友
[00:07:55.200 --> 00:07:57.200]  我走回以前
[00:07:57.200 --> 00:07:59.200]  以前我蒲的地方
[00:07:59.200 --> 00:08:01.200]  找些朋友
[00:08:01.200 --> 00:08:02.200]  朋友就找不到
[00:08:02.200 --> 00:08:04.200]  一個都沒有
[00:08:04.200 --> 00:08:06.200]  結果在我迎面而來
[00:08:06.200 --> 00:08:08.200]  就碰到
[00:08:08.200 --> 00:08:10.200]  那次在聖誕節
[00:08:10.200 --> 00:08:11.200]  入監獄
[00:08:11.200 --> 00:08:13.200]  全福音站在台上
[00:08:13.200 --> 00:08:16.200]  彈結他那個人
[00:08:16.200 --> 00:08:17.200]  我認到他
[00:08:17.200 --> 00:08:18.200]  我跟他聊天
[00:08:18.200 --> 00:08:20.200]  他說我是戶外的童工
[00:08:20.200 --> 00:08:22.200]  我給你一張卡片
[00:08:22.200 --> 00:08:24.200]  如果你上去這裡
[00:08:24.200 --> 00:08:25.200]  我們一定幫到你
[00:08:25.200 --> 00:08:26.200]  結果我有沒有上去
[00:08:26.200 --> 00:08:27.200]  當然有了
[00:08:27.200 --> 00:08:28.200]  不然今天搞成這樣
[00:08:28.200 --> 00:08:31.200]  哈哈哈哈
[00:08:31.200 --> 00:08:33.200]  結果上了去
[00:08:33.200 --> 00:08:34.200]  心裡很大掙扎
[00:08:34.200 --> 00:08:37.200]  其實因為當時我沒有毒癮
[00:08:37.200 --> 00:08:39.200]  坐監哪有毒品吃
[00:08:39.200 --> 00:08:40.200]  我一個沒有毒癮的人
[00:08:40.200 --> 00:08:42.200]  我為什麼要去福音大道
[00:08:42.200 --> 00:08:44.200]  其實我想生命去改變
[00:08:44.200 --> 00:08:47.200]  生命改變就是大前提
[00:08:47.200 --> 00:08:49.200]  我記得我入村那天
[00:08:49.200 --> 00:08:51.200]  我什麼都沒有
[00:08:51.200 --> 00:08:54.200]  村的中心就買了兩條內褲給我
[00:08:54.200 --> 00:08:56.200]  和一些替換的
[00:08:56.200 --> 00:08:58.200]  兩件很簡單的衣服
[00:08:58.200 --> 00:09:01.200]  我進去村裡面生活
[00:09:01.200 --> 00:09:02.200]  家人又不原諒我
[00:09:02.200 --> 00:09:05.200]  所以一分錢都沒有給我
[00:09:05.200 --> 00:09:06.200]  我全部都是
[00:09:06.200 --> 00:09:08.200]  吃神住
[00:09:08.200 --> 00:09:10.200]  住神給我們的地方
[00:09:10.200 --> 00:09:13.200]  我就是這樣的環境裡面去成長
[00:09:13.200 --> 00:09:14.200]  今天
[00:09:14.200 --> 00:09:16.200]  我所有的親戚都原諒我
[00:09:16.200 --> 00:09:18.200]  所有的親人
[00:09:18.200 --> 00:09:20.200]  我媽媽在臨死之前都信耶穌
[00:09:20.200 --> 00:09:23.200]  我姑姐在臨死之前信耶穌
[00:09:23.200 --> 00:09:25.200]  很感恩
[00:09:25.200 --> 00:09:27.200]  今天雖然什麼都沒有
[00:09:27.200 --> 00:09:28.200]  我出差的時候
[00:09:28.200 --> 00:09:30.200]  出戶外什麼都沒有
[00:09:30.200 --> 00:09:32.200]  神就給我老婆
[00:09:32.200 --> 00:09:34.200]  神又給我兒子
[00:09:34.200 --> 00:09:36.200]  神又給我讀神學
[00:09:36.200 --> 00:09:39.200]  其實讀神學也是很奇妙的
[00:09:39.200 --> 00:09:41.200]  我讀書不多的
[00:09:41.200 --> 00:09:42.200]  我去過神學院
[00:09:42.200 --> 00:09:44.200]  神學院不收我的
[00:09:44.200 --> 00:09:46.200]  不收我的原因是
[00:09:46.200 --> 00:09:47.200]  我讀書不多
[00:09:47.200 --> 00:09:48.200]  讀書
[00:09:48.200 --> 00:09:49.200]  讀神學
[00:09:49.200 --> 00:09:52.200]  入學都要有條件
[00:09:52.200 --> 00:09:54.200]  基本的條件
[00:09:54.200 --> 00:09:56.200]  中學畢業都沒有
[00:09:56.200 --> 00:09:58.200]  但結果神學院都給我
[00:09:58.200 --> 00:10:00.200]  你試讀一下
[00:10:00.200 --> 00:10:01.200]  你試讀一下行不行
[00:10:01.200 --> 00:10:04.200]  所以我第一個學位是96年畢業
[00:10:04.200 --> 00:10:07.200]  我總共讀了十年書
[00:10:07.200 --> 00:10:09.200]  前前後後讀了十年書
[00:10:09.200 --> 00:10:10.200]  讀了一個Diploma
[00:10:10.200 --> 00:10:11.200]  讀了一個學士
[00:10:11.200 --> 00:10:12.200]  讀了一個碩士
[00:10:12.200 --> 00:10:14.200]  讀了十年書
[00:10:14.200 --> 00:10:15.200]  十年兼職讀書
[00:10:15.200 --> 00:10:17.200]  十年窗下有沒有人問
[00:10:17.200 --> 00:10:18.200]  當然有
[00:10:18.200 --> 00:10:20.200]  讀了十年書
[00:10:20.200 --> 00:10:21.200]  今天我又在讀書
[00:10:21.200 --> 00:10:22.200]  都為我祈禱
[00:10:22.200 --> 00:10:25.200]  我寫一個博士論文
[00:10:25.200 --> 00:10:27.200]  我希望神在我身上
[00:10:27.200 --> 00:10:30.200]  都幫我來成就
[00:10:30.200 --> 00:10:32.200]  只要我們努力
[00:10:32.200 --> 00:10:34.200]  只要我們的心向著神
[00:10:34.200 --> 00:10:36.200]  神會不會扶你
[00:10:36.200 --> 00:10:37.200]  一定扶你
[00:10:37.200 --> 00:10:38.200]  Amen
[00:10:38.200 --> 00:10:41.200]  這個就是我簡單的人生的介紹
[00:10:41.200 --> 00:10:43.200]  神在我生命中
[00:10:43.200 --> 00:10:48.200]  他中賢罪是捆綁我
[00:10:48.200 --> 00:10:50.200]  捆綁了很辛苦
[00:10:50.200 --> 00:10:51.200]  九年的吸毒裏面
[00:10:51.200 --> 00:10:53.200]  很大的痛苦
[00:10:53.200 --> 00:10:55.200]  經常都很想不吸毒
[00:10:55.200 --> 00:10:56.200]  但又不行
[00:10:56.200 --> 00:10:57.200]  又要去吸
[00:10:57.200 --> 00:10:59.200]  我打針的
[00:10:59.200 --> 00:11:02.200]  我就是要插自己
[00:11:02.200 --> 00:11:04.200]  拿針去插自己這麼蠢
[00:11:04.200 --> 00:11:06.200]  在九年裏面就是這樣
[00:11:06.200 --> 00:11:07.200]  很想爭脫
[00:11:07.200 --> 00:11:09.200]  很想不吸毒
[00:11:09.200 --> 00:11:10.200]  但又不行
[00:11:10.200 --> 00:11:11.200]  過了很久
[00:11:11.200 --> 00:11:12.200]  一會又坐牢
[00:11:12.200 --> 00:11:14.200]  一會又跟人吵
[00:11:14.200 --> 00:11:15.200]  一會又被人打
[00:11:15.200 --> 00:11:17.200]  很痛苦
[00:11:17.200 --> 00:11:19.200]  我最後睡到睡街
[00:11:19.200 --> 00:11:21.200]  沒有一個親戚原諒我
[00:11:21.200 --> 00:11:22.200]  睡街
[00:11:22.200 --> 00:11:23.200]  但今天神
[00:11:23.200 --> 00:11:24.200]  怎樣
[00:11:24.200 --> 00:11:26.200]  釋放我的罪
[00:11:26.200 --> 00:11:28.200]  神釋放我的人生
[00:11:28.200 --> 00:11:32.200]  神將本來很重的罪
[00:11:32.200 --> 00:11:33.200]  他拿開
[00:11:33.200 --> 00:11:36.200]  今天我們看聖經
[00:11:36.200 --> 00:11:38.200]  剛剛我讀那段經文
[00:11:38.200 --> 00:11:42.200]  就是耶穌回到自己的家鄉
[00:11:42.200 --> 00:11:45.200]  有執事第一卷書給他
[00:11:45.200 --> 00:11:47.200]  他打開來讀
[00:11:47.200 --> 00:11:50.200]  就是讀了這段經文
[00:11:50.200 --> 00:11:54.200]  這段經文就是以賽亞書61章1節
[00:11:54.200 --> 00:11:56.200]  簡稱611
[00:11:56.200 --> 00:11:57.200]  就是這段經文
[00:11:57.200 --> 00:11:59.200]  他讀了這段經文
[00:11:59.200 --> 00:12:00.200]  主的靈在我身上
[00:12:00.200 --> 00:12:02.200]  因為太陽高高
[00:12:02.200 --> 00:12:04.200]  叫我全方位給貧窮的人
[00:12:04.200 --> 00:12:05.200]  參與我報告被虜的得色狂
[00:12:05.200 --> 00:12:06.200]  下眼的漢奸
[00:12:06.200 --> 00:12:08.200]  叫我受下的得自由
[00:12:08.200 --> 00:12:10.200]  報告神以立民的欺孽
[00:12:10.200 --> 00:12:13.200]  讀完之後就把這本書還給他
[00:12:13.200 --> 00:12:15.200]  他讀出這段經文
[00:12:15.200 --> 00:12:16.200]  簡單來說
[00:12:16.200 --> 00:12:18.200]  這段經文就是
[00:12:18.200 --> 00:12:20.200]  神要他做的事
[00:12:20.200 --> 00:12:21.200]  他來到這個世間
[00:12:21.200 --> 00:12:23.200]  一定要做的這幾件事
[00:12:23.200 --> 00:12:25.200]  就是他的使命
[00:12:25.200 --> 00:12:26.200]  算額
[00:12:26.200 --> 00:12:28.200]  如果大家去看四福音
[00:12:28.200 --> 00:12:30.200]  耶穌很貧窮
[00:12:30.200 --> 00:12:32.200]  他到處去傳福音
[00:12:32.200 --> 00:12:35.200]  他最主要做三件事
[00:12:35.200 --> 00:12:37.200]  就是口說
[00:12:37.200 --> 00:12:39.200]  宣講神的話
[00:12:39.200 --> 00:12:40.200]  用口來宣講神的話
[00:12:40.200 --> 00:12:42.200]  第二就是講鬼
[00:12:42.200 --> 00:12:43.200]  第三就是醫病
[00:12:43.200 --> 00:12:45.200]  他最主要做這三件事
[00:12:45.200 --> 00:12:47.200]  在他使命宣言
[00:12:47.200 --> 00:12:50.200]  他就落實告訴大家
[00:12:50.200 --> 00:12:51.200]  他要做的事
[00:12:51.200 --> 00:12:53.200]  第一件事
[00:12:53.200 --> 00:12:56.200]  貧窮人得福音
[00:12:56.200 --> 00:12:57.200]  沒錯
[00:12:57.200 --> 00:12:59.200]  在耶穌的年代
[00:12:59.200 --> 00:13:01.200]  貧富很懸殊
[00:13:01.200 --> 00:13:03.200]  貧窮人得福音
[00:13:03.200 --> 00:13:05.200]  耶穌傳福音
[00:13:05.200 --> 00:13:07.200]  大部分時間都在貧窮人當中
[00:13:07.200 --> 00:13:10.200]  當然有時候會在有錢人
[00:13:10.200 --> 00:13:11.200]  例如瑞利
[00:13:11.200 --> 00:13:12.200]  瑞利很有錢
[00:13:12.200 --> 00:13:14.200]  但瑞利的人貧不貧窮
[00:13:14.200 --> 00:13:16.200]  他是有錢
[00:13:16.200 --> 00:13:18.200]  不過他心靈貧窮
[00:13:18.200 --> 00:13:20.200]  耶穌最主要來到這個世界
[00:13:20.200 --> 00:13:22.200]  就是去到一些心靈貧窮
[00:13:22.200 --> 00:13:24.200]  和實際上真的貧窮的人
[00:13:24.200 --> 00:13:26.200]  他說你們要得福音
[00:13:26.200 --> 00:13:29.200]  福音的原文解釋就是好消息
[00:13:29.200 --> 00:13:32.200]  你們每一個人都要聽好消息
[00:13:32.200 --> 00:13:35.200]  你們每一個人都要得著神的好處
[00:13:35.200 --> 00:13:36.200]  那個好消息就是
[00:13:36.200 --> 00:13:38.200]  罪得赦免和得永生
[00:13:38.200 --> 00:13:41.200]  信耶穌的人是不是可以得永生
[00:13:41.200 --> 00:13:43.200]  是不是可以罪得赦免
[00:13:43.200 --> 00:13:46.200]  這個就是神要告訴他們
[00:13:46.200 --> 00:13:48.200]  我讀這句話就是告訴他們
[00:13:48.200 --> 00:13:50.200]  我實際上就是要來做這件事
[00:13:50.200 --> 00:13:51.200]  沒有一個人
[00:13:51.200 --> 00:13:54.200]  能夠自己可以解開自己的重擔
[00:13:54.200 --> 00:13:56.200]  你試一下
[00:13:56.200 --> 00:13:58.200]  你游水淹到
[00:13:58.200 --> 00:14:00.200]  你想像一下
[00:14:00.200 --> 00:14:02.200]  你游水抽筋
[00:14:02.200 --> 00:14:04.200]  這個人救你的
[00:14:04.200 --> 00:14:06.200]  你難道自己拔自己的頭髮
[00:14:06.200 --> 00:14:07.200]  拔起它
[00:14:07.200 --> 00:14:08.200]  說我沉下去
[00:14:08.200 --> 00:14:09.200]  我拔起自己
[00:14:09.200 --> 00:14:10.200]  行不行
[00:14:10.200 --> 00:14:11.200]  不行的
[00:14:11.200 --> 00:14:13.200]  罪就是這樣
[00:14:13.200 --> 00:14:14.200]  一路跌下去
[00:14:14.200 --> 00:14:16.200]  但你神不拔起你
[00:14:16.200 --> 00:14:18.200]  是不行的
[00:14:18.200 --> 00:14:20.200]  這個就是罪得赦免
[00:14:20.200 --> 00:14:22.200]  貧窮人要得到福音
[00:14:22.200 --> 00:14:24.200]  是他要做的重要的第一件事
[00:14:24.200 --> 00:14:25.200]  第二件事
[00:14:25.200 --> 00:14:28.200]  基督徒說他是被擄得釋放
[00:14:28.200 --> 00:14:30.200]  什麼人是被擄
[00:14:30.200 --> 00:14:32.200]  一些叫做奴隸
[00:14:32.200 --> 00:14:34.200]  他是被擄的
[00:14:34.200 --> 00:14:36.200]  有沒有自由
[00:14:36.200 --> 00:14:39.200]  在耶穌時代做奴隸很慘的
[00:14:39.200 --> 00:14:43.200]  主人叫他做什麼就做什麼
[00:14:43.200 --> 00:14:45.200]  限制住他
[00:14:45.200 --> 00:14:47.200]  你不睡也要他完成
[00:14:47.200 --> 00:14:49.200]  他說他是奴隸
[00:14:49.200 --> 00:14:50.200]  不值錢的
[00:14:50.200 --> 00:14:51.200]  一文錢不值的
[00:14:51.200 --> 00:14:54.200]  做奴隸你永遠都要跟著我
[00:14:54.200 --> 00:14:55.200]  做到死為止
[00:14:55.200 --> 00:14:57.200]  但耶穌告訴他們
[00:14:57.200 --> 00:14:59.200]  被擄得釋放
[00:14:59.200 --> 00:15:03.200]  最重要的是被罪去擄掠
[00:15:03.200 --> 00:15:06.200]  我們有些事是做不到的
[00:15:06.200 --> 00:15:09.200]  有些事想掙脫都不行
[00:15:09.200 --> 00:15:11.200]  我們那些人
[00:15:11.200 --> 00:15:13.200]  我們戒毒中心的人
[00:15:13.200 --> 00:15:16.200]  最主要進來就是戒毒
[00:15:16.200 --> 00:15:19.200]  我昨天去荔枝角拘留所
[00:15:19.200 --> 00:15:23.200]  見一個年輕人三十歲
[00:15:23.200 --> 00:15:27.200]  他有個小孩
[00:15:27.200 --> 00:15:29.200]  很小的幾個月
[00:15:29.200 --> 00:15:32.200]  他吸毒犯了事
[00:15:32.200 --> 00:15:34.200]  有少量的毒品
[00:15:34.200 --> 00:15:35.200]  他等報告
[00:15:35.200 --> 00:15:37.200]  等感化官報告
[00:15:37.200 --> 00:15:39.200]  看判進來我們那裡
[00:15:39.200 --> 00:15:41.200]  還是判去政府坐牢的戒毒
