
[00:00:00.000 --> 00:00:04.000]  洪恩堂的弟兄姊妹大家好
[00:03:14.000 --> 00:03:19.000]  那裡是描述
[00:03:19.000 --> 00:03:28.000]  這裡是拿訛米和她的丈夫離開伯利恆這個地方
[00:03:28.000 --> 00:03:30.000]  去到摩押地
[00:03:30.000 --> 00:03:33.000]  跟丈夫和兩個兒子
[00:03:33.000 --> 00:03:36.000]  兩個兒子娶了媳婦
[00:03:36.000 --> 00:03:40.000]  但是好景不常
[00:03:40.000 --> 00:03:44.000]  三個男人離開世界
[00:03:44.000 --> 00:03:47.000]  到頭來這個寡婦
[00:03:47.000 --> 00:03:50.000]  帶著兩個媳婦
[00:03:50.000 --> 00:03:55.000]  結果一個媳婦留在摩押地
[00:03:55.000 --> 00:03:57.000]  這個外邦人的地方
[00:03:57.000 --> 00:03:59.000]  另外一個媳婦叫路德
[00:03:59.000 --> 00:04:02.000]  跟著這個寡婦
[00:04:02.000 --> 00:04:08.000]  其實寡婦是沒有子女的
[00:04:08.000 --> 00:04:10.000]  是沒有子女的
[00:04:10.000 --> 00:04:12.000]  只剩下媳婦
[00:04:12.000 --> 00:04:17.000]  那種淒涼真是難以想像
[00:04:17.000 --> 00:04:23.000]  不單是今天遇到這樣的事
[00:04:23.000 --> 00:04:26.000]  當日的時候還淒涼
[00:04:26.000 --> 00:04:28.000]  沒有交通津貼
[00:04:28.000 --> 00:04:29.000]  沒有老人金
[00:04:29.000 --> 00:04:31.000]  也沒有水果金
[00:04:31.000 --> 00:04:33.000]  你知不知道?
[00:04:33.000 --> 00:04:40.000]  當拿訛米和媳婦回到伯利恆的地方的時候
[00:04:40.000 --> 00:04:43.000]  直接說,當乞丐
[00:04:43.000 --> 00:04:47.000]  也沒有拿訛米的份
[00:04:47.000 --> 00:04:50.000]  你太老了
[00:04:50.000 --> 00:04:55.000]  媳婦幫他去行乞
[00:04:55.000 --> 00:04:59.000]  你明白多淒涼嗎?
[00:05:00.000 --> 00:05:02.000]  後來的日子又怎樣過?
[00:05:02.000 --> 00:05:04.000]  按早不可晚
[00:05:04.000 --> 00:05:07.000]  沒有病患就好了
[00:05:07.000 --> 00:05:11.000]  沒有病患也不知道好壞
[00:05:11.000 --> 00:05:14.000]  要看你能撐多久
[00:05:14.000 --> 00:05:18.000]  有病患就快快快
[00:05:18.000 --> 00:05:20.000]  簡單簡單直接
[00:05:20.000 --> 00:05:22.000]  你接我回去吧
[00:05:22.000 --> 00:05:24.000]  就像李毓伯一樣簡單
[00:05:24.000 --> 00:05:26.000]  快點吧
[00:05:28.000 --> 00:05:29.000]  頂姐妹
[00:05:29.000 --> 00:05:31.000]  這是第一章的情況
[00:05:31.000 --> 00:05:34.000]  今天我們看到最後一章
[00:05:34.000 --> 00:05:37.000]  我們聽故事很喜歡看大結局
[00:05:37.000 --> 00:05:40.000]  最終結局如何?
[00:05:40.000 --> 00:05:42.000]  結果是
[00:05:42.000 --> 00:05:45.000]  我們看就以為很開心
[00:05:45.000 --> 00:05:47.000]  總算好了
[00:05:47.000 --> 00:05:49.000]  看第二章的影片
[00:05:49.000 --> 00:05:52.000]  到了第四章的時間
[00:05:52.000 --> 00:05:56.000]  我們以為都好了
[00:05:56.000 --> 00:05:59.000]  原來媳婦改嫁了有錢人家
[00:05:59.000 --> 00:06:01.000]  而且不單這樣
[00:06:01.000 --> 00:06:03.000]  生了孩子
[00:06:03.000 --> 00:06:06.000]  生孩子不僅是照顧孫子這麼簡單
[00:06:06.000 --> 00:06:10.000]  孫子就變成跟隨父親
[00:06:10.000 --> 00:06:14.000]  然後承受的遺產
[00:06:14.000 --> 00:06:17.000]  可以成為父親那一面
[00:06:17.000 --> 00:06:19.000]  好不好?
[00:06:19.000 --> 00:06:25.000]  我不知道你是撒謊還是好
[00:06:25.000 --> 00:06:28.000]  這段經文留意
[00:06:28.000 --> 00:06:32.000]  男女都沒有發聲
[00:06:32.000 --> 00:06:36.000]  後面周邊的人
[00:06:36.000 --> 00:06:38.000]  不論在拍手掌
[00:06:38.000 --> 00:06:40.000]  有這個媳婦也好
[00:06:40.000 --> 00:06:41.000]  有孫子也好
[00:06:41.000 --> 00:06:42.000]  怎樣都好
[00:06:42.000 --> 00:06:45.000]  一句話都沒有說
[00:06:45.000 --> 00:06:49.000]  那不是啊
[00:06:49.000 --> 00:06:51.000]  經文裡面說到後面
[00:06:51.000 --> 00:06:53.000]  到了第十七節
[00:06:53.000 --> 00:06:54.000]  論社的婦人說
[00:06:54.000 --> 00:06:56.000]  那不是得孩子了
[00:06:56.000 --> 00:06:57.000]  就給孩子
[00:06:57.000 --> 00:06:58.000]  起名叫俄比德
[00:06:58.000 --> 00:07:00.000]  最後一句
[00:07:00.000 --> 00:07:03.000]  這俄比德就是耶西的父
[00:07:03.000 --> 00:07:06.000]  耶西是大衛的父
[00:07:06.000 --> 00:07:08.000]  你和我知道大衛是誰
[00:07:08.000 --> 00:07:10.000]  還黃呢
[00:07:10.000 --> 00:07:14.000]  那是不是知道
[00:07:14.000 --> 00:07:18.000]  死了都不知道
[00:07:18.000 --> 00:07:22.000]  是不是
[00:07:23.000 --> 00:07:24.000]  死了都不知道
[00:07:24.000 --> 00:07:26.000]  還要隔代
[00:07:26.000 --> 00:07:28.000]  其實奴隸自己都不知道
[00:07:28.000 --> 00:07:31.000]  俄比德都不清楚
[00:07:31.000 --> 00:07:33.000]  耶西都未必知道
[00:07:33.000 --> 00:07:35.000]  根本不知道
[00:07:35.000 --> 00:07:38.000]  是不是
[00:07:38.000 --> 00:07:40.000]  那是什麼
[00:07:40.000 --> 00:07:44.000]  這輩子你都見不到
[00:07:44.000 --> 00:07:47.000]  這輩子你都見不到
[00:07:47.000 --> 00:07:52.000]  你明不明白為何經文裡沒有說納和米
[00:07:53.000 --> 00:07:55.000]  表達那種重讚和感謝
[00:07:55.000 --> 00:07:57.000]  好了
[00:07:57.000 --> 00:08:01.000]  將來我的後代可以出人頭地
[00:08:01.000 --> 00:08:03.000]  光宗耀祖
[00:08:03.000 --> 00:08:05.000]  很開心
[00:08:05.000 --> 00:08:07.000]  誰會說這句
[00:08:07.000 --> 00:08:10.000]  沒有人知道
[00:08:10.000 --> 00:08:14.000]  那奴隸記想說什麼呢
[00:08:14.000 --> 00:08:16.000]  奴隸記是不是想告訴你
[00:08:19.000 --> 00:08:22.000]  原來守得雲開見月明
[00:08:22.000 --> 00:08:25.000]  我終於抱到孫子
[00:08:25.000 --> 00:08:28.000]  我現在都沒有孫子抱
[00:08:28.000 --> 00:08:30.000]  我有三個女兒
[00:08:30.000 --> 00:08:32.000]  結了婚
[00:08:32.000 --> 00:08:36.000]  我不知道你期盼著什麼
[00:08:36.000 --> 00:08:41.000]  在你的人生上望著什麼
[00:08:41.000 --> 00:08:43.000]  其實
[00:08:43.000 --> 00:08:46.000]  就算在納和米當代
[00:08:48.000 --> 00:08:51.000]  這個所謂的俄比德
[00:08:51.000 --> 00:08:53.000]  他做皇帝
[00:08:53.000 --> 00:08:55.000]  那又如何
[00:08:55.000 --> 00:08:58.000]  你記得大衛王當年如何
[00:08:58.000 --> 00:09:05.000]  他家人一起走難
[00:09:05.000 --> 00:09:08.000]  他的子女如何
[00:09:08.000 --> 00:09:14.000]  你以為做到高處就不用面對妻離子散嗎
[00:09:16.000 --> 00:09:18.000]  其實我們都是同一樣
[00:09:18.000 --> 00:09:24.000]  在人生中遇到各樣遭遇的人
[00:09:24.000 --> 00:09:27.000]  甜酸苦辣
[00:09:27.000 --> 00:09:30.000]  你和我真的沒有經過嗎
[00:09:30.000 --> 00:09:33.000]  說去也好
[00:09:33.000 --> 00:09:36.000]  你和我都還慶幸
[00:09:36.000 --> 00:09:41.000]  前兩星期鑽石山的事有沒有嚇到你們
[00:09:41.000 --> 00:09:44.000]  有沒有看到那些錄影
[00:09:45.000 --> 00:09:46.000]  哇
[00:09:46.000 --> 00:09:48.000]  不值得看
[00:09:48.000 --> 00:09:50.000]  很可怕
[00:09:50.000 --> 00:09:53.000]  兩個女兒在街上走路
[00:09:53.000 --> 00:09:55.000]  原來不認識
[00:09:55.000 --> 00:09:58.000]  如果你在現場怎麼辦
[00:09:58.000 --> 00:10:01.000]  藍都擋不了
[00:10:01.000 --> 00:10:04.000]  藍都擋不了
[00:10:04.000 --> 00:10:06.000]  沒有工具擋住
[00:10:06.000 --> 00:10:08.000]  擋一下擋不了第二下
[00:10:08.000 --> 00:10:12.000]  這幾天有沒有看新聞
[00:10:13.000 --> 00:10:15.000]  知道不是香港
[00:10:15.000 --> 00:10:18.000]  是德國發生的事
[00:10:18.000 --> 00:10:21.000]  我中間聽了未必知道
[00:10:21.000 --> 00:10:31.000]  兩個都是二十歲左右的女孩去德國旅行
[00:10:31.000 --> 00:10:37.000]  有一個美國的男孩
[00:10:38.000 --> 00:10:43.000]  說帶她去一個小路看景點更加精彩
[00:10:43.000 --> 00:10:51.000]  然後想有不懷好意
[00:10:51.000 --> 00:10:53.000]  要性侵他們
[00:10:53.000 --> 00:11:02.000]  先後把兩個女孩推了落五十米的懸崖
[00:11:02.000 --> 00:11:05.000]  我所知有一個離世
[00:11:05.000 --> 00:11:07.000]  有一個好像是重傷
[00:11:08.000 --> 00:11:10.000]  我沒有繼續跟著新聞
[00:11:10.000 --> 00:11:17.000]  是亞裔的美籍亞裔人
[00:11:17.000 --> 00:11:20.000]  是剛剛大學畢業的
[00:11:20.000 --> 00:11:23.000]  是五月畢業的
[00:11:23.000 --> 00:11:27.000]  我去看兩個新聞
[00:11:27.000 --> 00:11:30.000]  很相似
[00:11:30.000 --> 00:11:34.000]  很相似
[00:11:36.000 --> 00:11:38.000]  人世間就是這樣發生的事
[00:11:38.000 --> 00:11:42.000]  如果那是你的子女
[00:11:42.000 --> 00:11:45.000]  你的心怎樣感受
[00:11:45.000 --> 00:11:49.000]  大學畢業
[00:11:49.000 --> 00:11:54.000]  正是青春少艾的時間
[00:11:54.000 --> 00:11:57.000]  將來的日子應該會怎樣
[00:11:57.000 --> 00:12:01.000]  為什麼會突然發生這樣的事
[00:12:02.000 --> 00:12:04.000]  我們好像不太明白
[00:12:04.000 --> 00:12:06.000]  不太理解得到
[00:12:06.000 --> 00:12:09.000]  其實當我們看路德基的時候
[00:12:09.000 --> 00:12:14.000]  我們去看納米的修明
[00:12:14.000 --> 00:12:16.000]  無論將來怎樣
[00:12:16.000 --> 00:12:21.000]  你知不知道那段日子很淒涼
[00:12:21.000 --> 00:12:24.000]  一個一個男離開
[00:12:26.000 --> 00:12:32.000]  你知不知道我怎樣從摩亞地回來白利恆這個地方
[00:12:32.000 --> 00:12:35.000]  我面前的指日會怎樣
[00:12:35.000 --> 00:12:41.000]  就算在波亞斯的隱蔽下
[00:12:41.000 --> 00:12:45.000]  可能我內心都酸酸的
[00:12:45.000 --> 00:12:47.000]  你明白我說什麼嗎
[00:12:47.000 --> 00:12:49.000]  其實我都是寄人籬下
[00:12:49.000 --> 00:12:55.000]  我做黃就很不同了
[00:12:55.000 --> 00:12:57.000]  我就威風
[00:12:57.000 --> 00:13:01.000]  不過我是做一個老弱人家
[00:13:01.000 --> 00:13:03.000]  還是一個婦女
[00:13:03.000 --> 00:13:05.000]  只是婆婆
[00:13:05.000 --> 00:13:11.000]  我的人生是什麼
[00:13:11.000 --> 00:13:14.000]  頂姐妹
[00:13:14.000 --> 00:13:18.000]  求神幫助我們看到
[00:13:18.000 --> 00:13:20.000]  剛才我說的很有趣
[00:13:20.000 --> 00:13:22.000]  納米沒有說話
[00:13:24.000 --> 00:13:28.000]  但如果你看回撒姆爾奇的另一位哈娜
[00:13:28.000 --> 00:13:31.000]  她也是得寺
[00:13:31.000 --> 00:13:33.000]  很不同
[00:13:33.000 --> 00:13:35.000]  她怎樣回應
[00:13:35.000 --> 00:13:38.000]  她發出禱告發出感恩
[00:13:38.000 --> 00:13:42.000]  還讚哈娜的祈禱很出名
[00:13:42.000 --> 00:13:48.000]  還將撒姆爾奉獻給上帝
[00:13:48.000 --> 00:13:51.000]  那時候只有一個兒子
[00:13:52.000 --> 00:13:55.000]  接著有沒有生育還不知道
[00:13:55.000 --> 00:13:57.000]  這就是哈娜
[00:13:57.000 --> 00:13:59.000]  頂姐妹
[00:13:59.000 --> 00:14:03.000]  讓你我能夠多從路德記去看
[00:14:03.000 --> 00:14:06.000]  其實經文裡想告訴我們的是什麼
[00:14:06.000 --> 00:14:08.000]  小心啊 頂姐妹
[00:14:08.000 --> 00:14:10.000]  我們在整個成長的年日
[00:14:10.000 --> 00:14:12.000]  接觸聖經
[00:14:12.000 --> 00:14:14.000]  我常常以為聖經是聽故事的
[00:14:14.000 --> 00:14:16.000]  不是
[00:14:16.000 --> 00:14:20.000]  也不是告訴我們只是一個結局
[00:14:21.000 --> 00:14:22.000]  在整個過程裡
[00:14:22.000 --> 00:14:26.000]  在路德記結連著
[00:14:26.000 --> 00:14:28.000]  知道是哪一本書嗎
[00:14:28.000 --> 00:14:31.000]  是《時詩記》
[00:14:31.000 --> 00:14:35.000]  兩本書差不多是並排來看
[00:14:35.000 --> 00:14:38.000]  《時詩記》多說的是男人
[00:14:38.000 --> 00:14:41.000]  除了蒂波拉
[00:14:41.000 --> 00:14:44.000]  基本上都是說男人
[00:14:44.000 --> 00:14:46.000]  路德記說的是女人
[00:14:46.000 --> 00:14:48.000]  收到吧
[00:14:48.000 --> 00:14:49.000]  收到吧
[00:14:49.000 --> 00:14:53.000]  看聖經很重要的是
[00:14:53.000 --> 00:14:56.000]  不可以單單看一段
[00:14:56.000 --> 00:14:59.000]  你要整體去看
[00:14:59.000 --> 00:15:02.000]  就算不能夠整本書去掌握
[00:15:02.000 --> 00:15:05.000]  也要認識上一段是說什麼
[00:15:05.000 --> 00:15:11.000]  在路德記一章之前的一節
[00:15:11.000 --> 00:15:15.000]  就是《時詩記》最後一節
[00:15:16.000 --> 00:15:18.000]  我們一起看看
[00:15:18.000 --> 00:15:26.000]  那時以色列中沒有王
[00:15:26.000 --> 00:15:30.000]  各人任意而行
[00:15:30.000 --> 00:15:32.000]  路德記說得很清楚
[00:15:32.000 --> 00:15:35.000]  遲些孫子的孫子就做王
[00:15:35.000 --> 00:15:37.000]  大衛
[00:15:37.000 --> 00:15:43.000]  你等著就是肉眼見到的王嗎
[00:15:44.000 --> 00:15:46.000]  你搞錯了
[00:15:46.000 --> 00:15:51.000]  你沒有當上帝一直在中間
[00:15:51.000 --> 00:15:53.000]  就是在做王
[00:15:53.000 --> 00:15:57.000]  上帝好像管不了你的生活
[00:15:57.000 --> 00:16:01.000]  上帝好像介入不了你的家庭
[00:16:01.000 --> 00:16:03.000]  你的心
[00:16:03.000 --> 00:16:06.000]  以至你每天所思所想
[00:16:06.000 --> 00:16:12.000]  這才是聖經中所要表達和強調的
[00:16:13.000 --> 00:16:19.000]  所以其實在中間的《時詩記》是怎樣呢
[00:16:19.000 --> 00:16:22.000]  每個人都想做 只想做英雄
[00:16:22.000 --> 00:16:24.000]  誰知是什麼呢
[00:16:24.000 --> 00:16:27.000]  都是雄 都是狗雄
[00:16:27.000 --> 00:16:30.000]  每個人都像今天
[00:16:30.000 --> 00:16:32.000]  我們上網都說住紅宅
[00:16:32.000 --> 00:16:36.000]  誰知到頭來住了劏房
[00:16:36.000 --> 00:16:39.000]  我一生真是淒涼
[00:16:40.000 --> 00:16:44.000]  真的有時劏房都會有我的弟兄姊妹
[00:16:44.000 --> 00:16:48.000]  怎樣回望她一生呢
[00:16:48.000 --> 00:16:51.000]  我繼續住劏房
[00:16:51.000 --> 00:16:53.000]  有時真是酸溜溜
[00:16:53.000 --> 00:16:56.000]  將來睡的地方和這個地方差不多
[00:16:56.000 --> 00:16:59.000]  多人四塊半
[00:16:59.000 --> 00:17:02.000]  是很酸溜溜的
[00:17:02.000 --> 00:17:05.000]  不過是否這樣看呢
[00:17:05.000 --> 00:17:09.000]  哪怕我們中間有上市的主席
[00:17:10.000 --> 00:17:11.000]  上市公司的主席
[00:17:11.000 --> 00:17:13.000]  又或者你真的退休
[00:17:13.000 --> 00:17:20.000]  你的人生是怎樣呢
[00:17:20.000 --> 00:17:23.000]  我們中間的姐妹
[00:17:23.000 --> 00:17:26.000]  講完《時詩記》講《路德記》
[00:17:26.000 --> 00:17:30.000]  你是貌美如花 好似路德
[00:17:30.000 --> 00:17:34.000]  無論嫁完再嫁 都可以嫁個好人家
[00:17:35.000 --> 00:17:39.000]  還是卡實卡實 你都是只會鬧米
[00:17:39.000 --> 00:17:43.000]  聽得明白我說甚麼嗎
[00:17:43.000 --> 00:17:46.000]  你叫坑吧
[00:17:46.000 --> 00:17:49.000]  你等人幫你吧
[00:17:49.000 --> 00:17:53.000]  有時我們都這樣看自己前面的人生
[00:17:53.000 --> 00:17:57.000]  哎呀 弊家父 將來怎麼辦
[00:17:57.000 --> 00:18:01.000]  我不是很想去老人院
[00:18:04.000 --> 00:18:06.000]  突然之間在我們心裏沒有那麼擔心
[00:18:06.000 --> 00:18:14.000]  突然之間不要這樣去看
[00:18:14.000 --> 00:18:20.000]  彷彿在整個《路德記》裏面神好像是真物
[00:18:20.000 --> 00:18:22.000]  他好像沒有理會
[00:18:22.000 --> 00:18:26.000]  他彷彿在等候人去作供
[00:18:26.000 --> 00:18:30.000]  無論在《時詩記》和《路德記》裏面
[00:18:31.000 --> 00:18:34.000]  戰亂也好 其實《時詩記》有很多戰亂
[00:18:34.000 --> 00:18:37.000]  饑荒也好
[00:18:37.000 --> 00:18:40.000]  劈頭《路德記》第一章第一節
[00:18:40.000 --> 00:18:43.000]  就已經講到他們的饑荒在中間
[00:18:43.000 --> 00:18:47.000]  又或者是腐敗也好
[00:18:47.000 --> 00:18:49.000]  這個社會怎樣腐敗也好
[00:18:49.000 --> 00:18:52.000]  但你知不知道關鍵的一件事是甚麼
[00:18:52.000 --> 00:18:54.000]  整個《時詩記》《路德記》
[00:18:54.000 --> 00:18:56.000]  它想告訴你
[00:18:57.000 --> 00:19:01.000]  是英海從未改變過
[00:19:01.000 --> 00:19:06.000]  是從未改變過
[00:19:06.000 --> 00:19:11.000]  整個《路德記》裏面很關鍵的
[00:19:11.000 --> 00:19:13.000]  我寧願跟大家說
[00:19:13.000 --> 00:19:16.000]  「百利恆」這三個字
[00:19:16.000 --> 00:19:18.000]  原本的解釋是甚麼
[00:19:18.000 --> 00:19:20.000]  糧倉
[00:19:20.000 --> 00:19:23.000]  收到嗎
[00:19:23.000 --> 00:19:26.000]  用「糧倉」整個《路德記》也很有意思
[00:19:26.000 --> 00:19:28.000]  糧倉也飢荒的
[00:19:28.000 --> 00:19:30.000]  有沒有搞錯
[00:19:30.000 --> 00:19:34.000]  你信耶穌不是說有豐盛的生命嗎
[00:19:34.000 --> 00:19:38.000]  有沒有搞錯
[00:19:38.000 --> 00:19:41.000]  為甚麼搞成這樣
[00:19:41.000 --> 00:19:43.000]  有些時候我們信了耶穌一段日子
[00:19:43.000 --> 00:19:45.000]  我們心裏也會這樣問
[00:19:45.000 --> 00:19:47.000]  這樣就叫豐盛嗎
[00:19:47.000 --> 00:19:54.000]  我們心裏也好像迷失了
[00:19:55.000 --> 00:19:56.000]  我們困惑了
[00:19:56.000 --> 00:20:01.000]  我們是否正在經歷一個真實的信仰
[00:20:01.000 --> 00:20:05.000]  還是我們眼裏經常注目的是甚麼
[00:20:05.000 --> 00:20:07.000]  神為甚麼不給我們那些東西
[00:20:07.000 --> 00:20:10.000]  神為甚麼不給我們那些東西
[00:20:10.000 --> 00:20:13.000]  為甚麼要拿走我們的東西
[00:20:13.000 --> 00:20:15.000]  拿走我們的健康
[00:20:15.000 --> 00:20:17.000]  拿走我們的家人
[00:20:17.000 --> 00:20:22.000]  我們眼睛只看這些
[00:20:22.000 --> 00:20:24.000]  你還給我
[00:20:24.000 --> 00:20:25.000]  知道嗎
[00:20:25.000 --> 00:20:30.000]  你還給我雪糕
[00:20:30.000 --> 00:20:33.000]  你還給我
[00:20:33.000 --> 00:20:35.000]  哭了兩個小時也不夠
[00:20:35.000 --> 00:20:40.000]  但有些時候我們成人可能哭了幾十年
[00:20:40.000 --> 00:20:43.000]  為甚麼你不給我這些東西
[00:20:43.000 --> 00:20:47.000]  你又說聽我祈禱
[00:20:47.000 --> 00:20:51.000]  你又說愛我
[00:20:53.000 --> 00:20:54.000]  你又說是糧倉
[00:20:54.000 --> 00:20:59.000]  我餓死了
[00:20:59.000 --> 00:21:06.000]  路德基是在講一個這樣的場景
[00:21:06.000 --> 00:21:11.000]  頂姐妹
[00:21:11.000 --> 00:21:14.000]  其實
[00:21:14.000 --> 00:21:17.000]  當這樣看的時候
[00:21:17.000 --> 00:21:21.000]  有沒有看到其實神一直都是公認
[00:21:22.000 --> 00:21:24.000]  一直都是忍不住
[00:21:24.000 --> 00:21:26.000]  經文裏面描述
[00:21:26.000 --> 00:21:30.000]  撈米離開的時候是甚麼呢
[00:21:30.000 --> 00:21:32.000]  如果你有看
[00:21:32.000 --> 00:21:34.000]  路德基
[00:21:34.000 --> 00:21:36.000]  他自己說
[00:21:36.000 --> 00:21:39.000]  我滿滿地出去
[00:21:39.000 --> 00:21:43.000]  我的名字叫甜美
[00:21:43.000 --> 00:21:45.000]  小甜點
[00:21:45.000 --> 00:21:49.000]  不過你不要叫我小甜點
[00:21:50.000 --> 00:21:53.000]  我苦澀到難以想像
[00:21:53.000 --> 00:21:56.000]  當這樣說的時候
[00:21:56.000 --> 00:21:58.000]  是滿滿地出去
[00:21:58.000 --> 00:22:00.000]  那是在表達甚麼事
[00:22:00.000 --> 00:22:04.000]  在表達甚麼事
[00:22:04.000 --> 00:22:07.000]  你蔑視興萬梘
[00:22:07.000 --> 00:22:10.000]  你知不知道史詩記和路德記在說甚麼
[00:22:10.000 --> 00:22:16.000]  上文說史詩記在上的時間是因為出埃及
[00:22:18.000 --> 00:22:21.000]  經過曠野就要進去嘉南
[00:22:21.000 --> 00:22:25.000]  你要進去嘉南地
[00:22:25.000 --> 00:22:29.000]  我答應你要進去
[00:22:29.000 --> 00:22:33.000]  他們調頭離開
[00:22:33.000 --> 00:22:36.000]  我叫你進去伯利恆
[00:22:36.000 --> 00:22:38.000]  你滿滿地
[00:22:38.000 --> 00:22:39.000]  你為甚麼不留下來
[00:22:39.000 --> 00:22:40.000]  你為甚麼要走
[00:22:40.000 --> 00:22:42.000]  不單止這樣
[00:22:42.000 --> 00:22:43.000]  你說是饑荒
[00:22:43.000 --> 00:22:45.000]  你滿滿地出去
[00:22:46.000 --> 00:22:48.000]  你有沒有關心你的族人
[00:22:48.000 --> 00:22:51.000]  聽得明白嗎
[00:22:51.000 --> 00:22:56.000]  你以為只有你挨這個面前的日子嗎
[00:22:56.000 --> 00:23:01.000]  整個以色列民眾多的人留在伯利恆
[00:23:01.000 --> 00:23:03.000]  你想怎樣
[00:23:03.000 --> 00:23:04.000]  你做過甚麼榜樣
[00:23:04.000 --> 00:23:09.000]  你豈不是應該關心當地的人嗎
[00:23:09.000 --> 00:23:13.000]  所以路德基你有沒有留意
[00:23:13.000 --> 00:23:15.000]  波亞斯就是這樣
[00:23:16.000 --> 00:23:19.000]  所以波亞斯不是一個扮演出來的人物
[00:23:19.000 --> 00:23:23.000]  為甚麼你當年不是像波亞斯那樣
[00:23:23.000 --> 00:23:27.000]  兄弟姐妹
[00:23:27.000 --> 00:23:32.000]  其實你是蔑視興邁這位上帝
[00:23:32.000 --> 00:23:37.000]  內心裏面帶著不信不服的勃逆敵黨神
[00:23:37.000 --> 00:23:39.000]  我叫你在這裏
[00:23:39.000 --> 00:23:42.000]  你就走
[00:23:43.000 --> 00:23:46.000]  竟然全家千瘟萬瘟
[00:23:46.000 --> 00:23:51.000]  不聽神的吩咐和應許
[00:23:51.000 --> 00:23:56.000]  這個才是真正的悲苦
[00:23:56.000 --> 00:23:59.000]  是你的選擇
[00:23:59.000 --> 00:24:02.000]  是你的選擇
[00:24:02.000 --> 00:24:06.000]  其實哪一個真正犧牲
[00:24:06.000 --> 00:24:11.000]  哪一個真正遭受遺棄
[00:24:11.000 --> 00:24:15.000]  其實不是神遺棄人
