
[00:00:00.000 --> 00:00:17.000]  其實我不需要繼續講下去,因為葉劍霞姐妹的親身經歷已經很感動我們人心
[00:17:40.000 --> 00:17:45.000]  她回到香港之後,人們罵她打麻將,她非常厭惡
[00:17:45.000 --> 00:17:49.000]  就離開了,以後她改變了
[00:17:49.000 --> 00:17:54.000]  她就走來屯門做很多服務的工作
[00:17:54.000 --> 00:17:57.000]  她整個人都變了
[00:17:57.000 --> 00:18:02.000]  什麼階層的人我都看到他們的生命的轉化
[00:18:03.000 --> 00:18:07.000]  問題是她願不願意謙卑下來
[00:18:07.000 --> 00:18:14.000]  成為耶穌頂級的主神
[00:18:14.000 --> 00:18:19.000]  第二方面,在第十六十七節
[00:18:19.000 --> 00:18:23.000]  耶穌是宇宙的自尊創造者
[00:18:23.000 --> 00:18:31.000]  保羅繼續說,耶穌基督是萬有的,也是教會的元首
[00:18:32.000 --> 00:18:42.000]  他在教會生活中,是宇宙最高的創造者
[00:18:42.000 --> 00:18:47.000]  我去過美國侯斯頓的太空科學館參觀的時候
[00:18:47.000 --> 00:18:51.000]  我進入了正門,如果你有去過,你都知道我不是說謊
[00:18:51.000 --> 00:18:54.000]  他在正門上寫了一句英文說話
[00:18:55.000 --> 00:18:59.000]  這代表了美國最尖端的太空科學家
[00:18:59.000 --> 00:19:03.000]  探索太空的尖端人士,他們的信念
[00:19:03.000 --> 00:19:06.000]  他們的那句說話是
[00:19:06.000 --> 00:19:11.000]  Man's flight through life is sustained by God's knowledge
[00:19:11.000 --> 00:19:13.000]  是什麼意思?
[00:19:13.000 --> 00:19:18.000]  人類要探索太空,其實我們知道是很有限
[00:19:18.000 --> 00:19:21.000]  但是我們知道一件事
[00:19:21.000 --> 00:19:23.000]  就是這位神耶穌基督
[00:19:24.000 --> 00:19:30.000]  他的智慧讓我們能夠探測到一些東西
[00:19:30.000 --> 00:19:37.000]  但是太空太宏大,太寬宏
[00:19:37.000 --> 00:19:40.000]  我們這三十年來的太空科學
[00:19:40.000 --> 00:19:45.000]  已經脫離了教科書,已經改版了
[00:19:45.000 --> 00:19:50.000]  無數的黑洞在太陽系之中
[00:19:51.000 --> 00:19:54.000]  無數的大洋系都在存在
[00:19:54.000 --> 00:20:00.000]  這個宇宙的所謂穩定,到今天都沒有變亂
[00:20:00.000 --> 00:20:04.000]  就是因為這位神的創造者
[00:20:04.000 --> 00:20:07.000]  他自己在維持著
[00:20:07.000 --> 00:20:16.000]  我們在中國讀的什麼法律,什麼定律
[00:20:16.000 --> 00:20:19.000]  就是神自己鋪排在那裡
[00:20:20.000 --> 00:20:23.000]  非常穩定地運轉
[00:20:23.000 --> 00:20:28.000]  沒有碰到錯亂,人才能夠生存得這麼安全
[00:20:28.000 --> 00:20:34.000]  你看很多災難片,虛構出來的
[00:20:34.000 --> 00:20:37.000]  多可怕,多恐怖
[00:20:37.000 --> 00:20:41.000]  一顆小小的行星衝入地球
[00:20:41.000 --> 00:20:44.000]  整個地球就可以毀滅
[00:20:48.000 --> 00:20:51.000]  是誰做的?我不想再說了
[00:20:51.000 --> 00:20:57.000]  當然你可以反駁我,說什麼理論
[00:20:57.000 --> 00:21:00.000]  我今天不是跟你辯駁這件事
[00:21:00.000 --> 00:21:02.000]  我只要證明給你聽
[00:21:02.000 --> 00:21:04.000]  這個宇宙這麼穩定
[00:21:04.000 --> 00:21:06.000]  幾十億年來這麼穩定
[00:21:06.000 --> 00:21:10.000]  就是這位神在托著這個宇宙
[00:21:10.000 --> 00:21:17.000]  最後,保羅說他是教會的元首
[00:21:17.000 --> 00:21:19.000]  為什麼?
[00:21:19.000 --> 00:21:23.000]  他坐在教會裡
[00:21:23.000 --> 00:21:27.000]  我們今天敬拜一位看不見的
[00:21:27.000 --> 00:21:29.000]  但復活在天上的耶穌
[00:21:29.000 --> 00:21:32.000]  世界上哪裡有宗教領袖
[00:21:32.000 --> 00:21:35.000]  死了之後能夠翻生的?
[00:21:35.000 --> 00:21:38.000]  No! Not at all!
[00:21:38.000 --> 00:21:43.000]  沒有一個,只有耶穌基督
[00:21:44.000 --> 00:21:48.000]  這位神的救主,世人的救主
[00:21:48.000 --> 00:21:53.000]  是坐在教會裡,繼續統治教會
[00:21:53.000 --> 00:21:56.000]  所以教會裡的人
[00:21:56.000 --> 00:21:59.000]  因為生命改變了之後聚集在一起
[00:21:59.000 --> 00:22:04.000]  我們有愛心,有捨棄之心
[00:22:04.000 --> 00:22:07.000]  我相信如果葉子妹你不信耶穌
[00:22:07.000 --> 00:22:10.000]  你不會這麼寬宏大量
[00:22:10.000 --> 00:22:13.000]  把自己這麼寶貴的肝臟捐給人吧
[00:22:13.000 --> 00:22:15.000]  人是自私的
[00:22:15.000 --> 00:22:18.000]  但因為有了主在心中
[00:22:18.000 --> 00:22:23.000]  你感動了,你連自己的肝也願意捐給人
[00:22:23.000 --> 00:22:25.000]  這是愛心的流露
[00:22:25.000 --> 00:22:28.000]  就是耶穌基督的愛
[00:22:28.000 --> 00:22:31.000]  傳流在教會之中
[00:22:31.000 --> 00:22:35.000]  我告訴你,在我自己
[00:22:35.000 --> 00:22:37.000]  侍奉了牧羊教的幾十年
[00:22:37.000 --> 00:22:40.000]  最安全分享你自己生命軟弱的地方
[00:22:40.000 --> 00:22:42.000]  你不會在寫字樓
[00:22:42.000 --> 00:22:46.000]  一出地鐵你就知道了
[00:22:46.000 --> 00:22:51.000]  在地鐵裡聽到很多人說寫字樓的事是非非
[00:22:51.000 --> 00:22:55.000]  大家都是鼎鼎壯壯
[00:22:55.000 --> 00:23:00.000]  你敢不敢在寫字樓裡跟人說你的心事
[00:23:00.000 --> 00:23:02.000]  說你的煩擾呢?
[00:23:02.000 --> 00:23:04.000]  沒有的
[00:23:04.000 --> 00:23:08.000]  但教會的信徒可以安全地在耶穌的愛裡
[00:23:08.000 --> 00:23:11.000]  可以開闖了我們的心
[00:23:11.000 --> 00:23:14.000]  願意跟人分享我們內心的秘密
[00:23:14.000 --> 00:23:19.000]  我們的軟弱,我們的失敗,我們的罪惡
[00:23:19.000 --> 00:23:22.000]  尋求弟兄姊妹的祈禱
[00:23:22.000 --> 00:23:27.000]  代求,接納你和我
[00:23:27.000 --> 00:23:31.000]  父母子女的割裂關係
[00:23:31.000 --> 00:23:34.000]  大家彼此之間的愛
[00:23:34.000 --> 00:23:36.000]  可以接納在一起
[00:23:37.000 --> 00:23:39.000]  在教會的群體裡
[00:23:39.000 --> 00:23:43.000]  牧羊的生命當中才能顯露出來
[00:23:43.000 --> 00:23:49.000]  牧師不要只看我們在港島的那一刻
[00:23:49.000 --> 00:23:51.000]  幾十分鐘
[00:23:51.000 --> 00:23:54.000]  其實我們在背後做很多事你們是不知道的
[00:23:54.000 --> 00:23:57.000]  我們探訪每個家庭
[00:23:57.000 --> 00:24:00.000]  觸碰你們生命裡各樣的事
[00:24:00.000 --> 00:24:02.000]  你們需要為你們祈禱
[00:24:02.000 --> 00:24:05.000]  耶穌基督臨到你們的家
[00:24:06.000 --> 00:24:08.000]  在這裡解決你們的問題
[00:24:08.000 --> 00:24:12.000]  如果耶穌不在教會裡
[00:24:12.000 --> 00:24:14.000]  我們可以這樣做嗎?
[00:24:14.000 --> 00:24:17.000]  我們就彼此鬥爭
[00:24:17.000 --> 00:24:19.000]  這個世界就是鬥爭的世界
[00:24:19.000 --> 00:24:21.000]  你看見香港正在鬥爭
[00:24:21.000 --> 00:24:25.000]  哪有人性的?
[00:24:25.000 --> 00:24:28.000]  睜大眼睛說謊
[00:24:28.000 --> 00:24:30.000]  但我們會不會呢?
[00:24:30.000 --> 00:24:35.000]  我們教會的信徒多數都比較真誠
[00:24:35.000 --> 00:24:37.000]  光明磊落
[00:24:37.000 --> 00:24:40.000]  跟大家分享
[00:24:40.000 --> 00:24:46.000]  我已經信耶穌七十多年
[00:24:46.000 --> 00:24:48.000]  我今年八十歲
[00:24:48.000 --> 00:24:53.000]  下個月十八日就是我八十大壽
[00:24:53.000 --> 00:24:56.000]  你說呢?
[00:24:56.000 --> 00:24:58.000]  這樣的歲數的人
[00:24:58.000 --> 00:25:01.000]  都這麼有魄力去繼續傳講這個福音
[00:25:01.000 --> 00:25:03.000]  是什麼?
[00:25:04.000 --> 00:25:05.000]  不是我
[00:25:05.000 --> 00:25:08.000]  是耶穌灌滿我的生命
[00:25:08.000 --> 00:25:10.000]  我繼續努力
[00:25:10.000 --> 00:25:13.000]  我退而不休地繼續去傳講這個福音
[00:25:13.000 --> 00:25:18.000]  福音很簡單
[00:25:18.000 --> 00:25:20.000]  就是承認自己有罪
[00:25:20.000 --> 00:25:22.000]  你有很多軟弱
[00:25:22.000 --> 00:25:24.000]  你有很多毛病
[00:25:24.000 --> 00:25:26.000]  你有很多事情自己做不到
[00:25:26.000 --> 00:25:29.000]  你根本無能為力去改善自己的人生
[00:25:29.000 --> 00:25:32.000]  學校的公書教學
[00:25:33.000 --> 00:25:34.000]  幫不到你
[00:25:34.000 --> 00:25:36.000]  你自己沉溺在網絡世界裏
[00:25:36.000 --> 00:25:39.000]  那些罪、色情的網絡
[00:25:39.000 --> 00:25:45.000]  令很多年青人沉溺死亡
[00:25:45.000 --> 00:25:49.000]  你父母都幫不到你
[00:25:49.000 --> 00:25:51.000]  父母只能罵你,沒有用的
[00:25:51.000 --> 00:25:55.000]  你要解脫這種罪性的纏繞
[00:25:55.000 --> 00:25:58.000]  只要你把這個罪交給耶穌
[00:25:58.000 --> 00:26:01.000]  求耶穌的罪洗淨你就可以了
[00:26:02.000 --> 00:26:03.000]  你就有能力
[00:26:03.000 --> 00:26:05.000]  不是你,是聖靈
[00:26:05.000 --> 00:26:08.000]  三位一體的聖靈在你裏面
[00:26:08.000 --> 00:26:11.000]  幫你約束自己
[00:26:11.000 --> 00:26:14.000]  不會再觸碰壞的訊息
[00:26:14.000 --> 00:26:18.000]  成年人一樣
[00:26:18.000 --> 00:26:20.000]  你生命裏面,你夫妻裏面的關係
[00:26:20.000 --> 00:26:23.000]  幾十年來已經有些糾纏的事情
[00:26:23.000 --> 00:26:25.000]  要恢復和好關係
[00:26:25.000 --> 00:26:29.000]  因恩愛愛只有耶穌在你心裏
[00:26:30.000 --> 00:26:33.000]  幫助你解決家庭問題
[00:26:33.000 --> 00:26:43.000]  因此,憑藉耶穌基督的權柄
[00:26:43.000 --> 00:26:48.000]  希望你已經知道
[00:26:48.000 --> 00:26:54.000]  人類得悲釋放的唯一之路和方法
[00:26:55.000 --> 00:26:58.000]  就是你肯謙卑下來
[00:26:58.000 --> 00:27:01.000]  把你人生的主權交給他
[00:27:01.000 --> 00:27:04.000]  幾十年來,我把人生的主權
[00:27:04.000 --> 00:27:06.000]  交給神,由神來掌管
[00:27:06.000 --> 00:27:09.000]  他就留眷顧我
[00:27:09.000 --> 00:27:11.000]  剛才很欣賞施班
[00:27:11.000 --> 00:27:14.000]  唱這首中國本色化的詩歌
[00:27:14.000 --> 00:27:17.000]  開初那幾句
[00:27:17.000 --> 00:27:24.000]  林中陰很有悲情地唱出他的音調
[00:27:24.000 --> 00:27:28.000]  但一轉,就轉成喜樂
[00:27:28.000 --> 00:27:34.000]  很厲害的情緒上的變化
[00:27:34.000 --> 00:27:37.000]  就是福音改變的能力
[00:27:37.000 --> 00:27:39.000]  就是有這種果效
[00:27:39.000 --> 00:27:42.000]  就是因為這位頂級的人的耶穌
[00:27:42.000 --> 00:27:46.000]  在各階層的人士觸碰他們的生命之後
[00:27:46.000 --> 00:27:50.000]  你能獲得尊貴的生命
[00:27:50.000 --> 00:27:52.000]  尊貴的自尊
[00:27:53.000 --> 00:27:55.000]  尊貴的人性
[00:27:55.000 --> 00:28:00.000]  你會在很多失意的人生中獲得鼓勵
[00:28:00.000 --> 00:28:04.000]  在受苦中受安慰
[00:28:04.000 --> 00:28:08.000]  剛才那首詩歌背後不是「受安慰」嗎?
[00:28:08.000 --> 00:28:10.000]  是不是?
[00:28:10.000 --> 00:28:13.000]  所以今天又是福音主日
[00:28:13.000 --> 00:28:15.000]  又是培靈會
[00:28:15.000 --> 00:28:17.000]  多謝施班
[00:28:17.000 --> 00:28:20.000]  你們真的唱得非常好
[00:28:21.000 --> 00:28:27.000]  多謝施班指揮和音樂專家指揮
[00:28:27.000 --> 00:28:29.000]  坐在這裡打鼓
[00:28:29.000 --> 00:28:31.000]  很好聽
[00:28:31.000 --> 00:28:33.000]  再唱一次給我們聽
[00:28:33.000 --> 00:28:38.000]  在唱之前請大家低頭祈禱
[00:28:38.000 --> 00:28:42.000]  頂級耶穌
[00:28:42.000 --> 00:28:45.000]  我們今天高舉你的名
[00:28:45.000 --> 00:28:48.000]  高舉你自己十字架的拯救大能
[00:28:49.000 --> 00:28:54.000]  高舉你自己為人捨命的大愛
[00:28:54.000 --> 00:28:59.000]  真是人感覺我們何德何能
[00:28:59.000 --> 00:29:02.000]  可以這樣接受恩典的大愛
[00:29:02.000 --> 00:29:05.000]  我們坐在這裡的基督徒
[00:29:05.000 --> 00:29:07.000]  我們自己都知道
[00:29:07.000 --> 00:29:09.000]  心濃大愛
[00:29:09.000 --> 00:29:11.000]  我們才能繼續在生命的路上
[00:29:11.000 --> 00:29:13.000]  走得安康
[00:29:13.000 --> 00:29:15.000]  走得愉快
[00:29:15.000 --> 00:29:18.000]  因此我願意憑耶穌基督
[00:29:18.000 --> 00:29:21.000]  聖靈的大名
[00:29:21.000 --> 00:29:23.000]  向會眾當中一些
[00:29:23.000 --> 00:29:26.000]  心裡聽聞了耶穌
[00:29:26.000 --> 00:29:29.000]  你願意接受這位耶穌基督
[00:29:29.000 --> 00:29:31.000]  做你生命的救主
[00:29:31.000 --> 00:29:35.000]  今天你就是福音改變人生的一個起點
[00:29:35.000 --> 00:29:39.000]  你願意這樣勇敢的表達
[00:29:39.000 --> 00:29:41.000]  你要相信
[00:29:41.000 --> 00:29:43.000]  如果你願意
[00:29:43.000 --> 00:29:45.000]  我憑耶穌基督邀請你
[00:29:45.000 --> 00:29:47.000]  舉起你的手我為你祈禱
[00:29:48.000 --> 00:29:50.000]  有沒有這樣的人
[00:29:50.000 --> 00:29:56.000]  或者大家相信了耶穌
[00:29:56.000 --> 00:29:58.000]  或者已經在尋道
[00:29:58.000 --> 00:30:01.000]  但你還未肯定你的內心
[00:30:01.000 --> 00:30:05.000]  耶穌是否真的這麼厲害
[00:30:05.000 --> 00:30:09.000]  你不需要再和我爭辯
