
[00:00:00.000 --> 00:00:02.000]  洪恩嘉的弟兄姊妹平安
[00:06:21.000 --> 00:06:24.000]  同樣在第三節
[00:06:24.000 --> 00:06:27.000]  因愛心所受的勞苦
[00:06:27.000 --> 00:06:31.000]  勞苦的意思是指身體上的勞苦工作
[00:06:31.000 --> 00:06:34.000]  有辛勞至身體疲乏的含義
[00:06:34.000 --> 00:06:37.000]  這裡所講的愛心
[00:06:37.000 --> 00:06:39.000]  而不同第三章十二節
[00:06:39.000 --> 00:06:42.000]  彼此相愛的心愛眾人的心
[00:06:42.000 --> 00:06:44.000]  以及第九章
[00:06:44.000 --> 00:06:46.000]  以及第四章九節手足之情
[00:06:46.000 --> 00:06:48.000]  是同一個字根
[00:06:48.000 --> 00:06:51.000]  所以愛心是傳書
[00:06:51.000 --> 00:06:53.000]  是前後呼應
[00:06:53.000 --> 00:06:55.000]  貼撒萊尼加的信徒
[00:06:55.000 --> 00:06:58.000]  以愛心去幫助有需要的人
[00:06:58.000 --> 00:07:01.000]  甚至到了身體很疲乏的地步
[00:07:01.000 --> 00:07:05.000]  這種透過愛心去服侍
[00:07:05.000 --> 00:07:08.000]  也是對應一章九節裡
[00:07:08.000 --> 00:07:12.000]  所講到要服侍那又真又活的神
[00:07:12.000 --> 00:07:14.000]  的一種實踐
[00:07:14.000 --> 00:07:17.000]  怎樣服侍那又真又活的神呢?
[00:07:17.000 --> 00:07:20.000]  就是以愛心去關心
[00:07:20.000 --> 00:07:23.000]  幫助他身邊的每一個人
[00:07:23.000 --> 00:07:25.000]  保羅為了他們的一種愛心
[00:07:25.000 --> 00:07:27.000]  爆發去感謝神
[00:07:27.000 --> 00:07:30.000]  第三節最後講到
[00:07:30.000 --> 00:07:34.000]  因盼望我們主耶穌基督所傳的忍耐
[00:07:34.000 --> 00:07:37.000]  這裡所指的盼望
[00:07:37.000 --> 00:07:42.000]  和一章二章三章四章五章
[00:07:42.000 --> 00:07:44.000]  所講的盼望是一樣的
[00:07:44.000 --> 00:07:46.000]  保羅所指的盼望
[00:07:46.000 --> 00:07:48.000]  就是對主再來的盼望
[00:07:48.000 --> 00:07:50.000]  而在這個盼望裡
[00:07:50.000 --> 00:07:53.000]  信徒就需要有忍耐的行為和心態
[00:07:53.000 --> 00:07:56.000]  這個盼望的動力
[00:07:56.000 --> 00:07:59.000]  使到貼撒羅尼加信徒的生命裡
[00:07:59.000 --> 00:08:00.000]  產生一種忍耐
[00:08:00.000 --> 00:08:03.000]  在困難的情況裡
[00:08:03.000 --> 00:08:04.000]  不氣餒
[00:08:04.000 --> 00:08:05.000]  不放棄
[00:08:05.000 --> 00:08:07.000]  堅毅地前進
[00:08:07.000 --> 00:08:11.000]  這個就是貼撒羅尼加信徒所體現
[00:08:11.000 --> 00:08:15.000]  因盼望主再來所傳的堅忍的行為
[00:08:15.000 --> 00:08:19.000]  也是保羅為他們感謝神的一種原因
[00:08:19.000 --> 00:08:23.000]  各位在紅磚街的弟兄姊妹
[00:08:23.000 --> 00:08:25.000]  保羅在圖文裡
[00:08:25.000 --> 00:08:27.000]  很清楚地表達他感謝的原因
[00:08:27.000 --> 00:08:30.000]  為什麼呢?
[00:08:30.000 --> 00:08:33.000]  因為信徒能夠以信心去服侍人
[00:08:33.000 --> 00:08:36.000]  以愛心去愛身邊的人
[00:08:36.000 --> 00:08:38.000]  以主再來的盼望
[00:08:38.000 --> 00:08:40.000]  去忍耐面前的困難
[00:08:41.000 --> 00:08:43.000]  如果教會裡
[00:08:43.000 --> 00:08:47.000]  我們找不到信望愛的生命見證
[00:08:47.000 --> 00:08:51.000]  我們怎能說自己是一間合神心意的教會呢?
[00:08:51.000 --> 00:08:55.000]  貼撒羅尼加的信徒
[00:08:55.000 --> 00:08:57.000]  在信望愛的信仰實踐裡
[00:08:57.000 --> 00:08:59.000]  對我們有什麼啟發呢?
[00:08:59.000 --> 00:09:02.000]  今年我們教會
[00:09:02.000 --> 00:09:04.000]  做了一些翻新工程
[00:09:04.000 --> 00:09:06.000]  教會在地下
[00:09:06.000 --> 00:09:08.000]  到禮堂之間的樓梯
[00:09:08.000 --> 00:09:09.000]  有三幅海報
[00:09:09.000 --> 00:09:11.000]  主題就是信望愛
[00:09:11.000 --> 00:09:14.000]  而三幅海報裡
[00:09:14.000 --> 00:09:16.000]  都有不同的副題
[00:09:16.000 --> 00:09:18.000]  分別就是
[00:09:18.000 --> 00:09:19.000]  信靠基督
[00:09:19.000 --> 00:09:20.000]  生命有力
[00:09:20.000 --> 00:09:22.000]  常存盼望
[00:09:22.000 --> 00:09:24.000]  無懼風浪
[00:09:24.000 --> 00:09:26.000]  愛神愛人
[00:09:26.000 --> 00:09:28.000]  直到永恆
[00:09:28.000 --> 00:09:30.000]  今天的社會
[00:09:30.000 --> 00:09:32.000]  面對很嚴重的撕裂
[00:09:32.000 --> 00:09:34.000]  我們說不知道該怎麼做
[00:09:34.000 --> 00:09:38.000]  我們能不能夠對不同政見的人
[00:09:38.000 --> 00:09:40.000]  多一份愛心
[00:09:40.000 --> 00:09:44.000]  甚至對一些我們看不順眼的人
[00:09:44.000 --> 00:09:46.000]  我們能夠心存歡舒
[00:09:46.000 --> 00:09:49.000]  當我們面對前面的路
[00:09:49.000 --> 00:09:51.000]  感到灰心失望的時候
[00:09:51.000 --> 00:09:54.000]  能不能夠有主在來
[00:09:54.000 --> 00:09:56.000]  主在來的盼望
[00:09:56.000 --> 00:09:59.000]  而產生一種忍耐和堅持呢?
[00:09:59.000 --> 00:10:03.000]  甚至信望愛的屬靈特質
[00:10:03.000 --> 00:10:07.000]  常存在我們洪恩家的信仰實踐裡
[00:10:08.000 --> 00:10:11.000]  第二個合神心意的教會
[00:10:11.000 --> 00:10:14.000]  能夠彰顯一個毀身的生命
[00:10:14.000 --> 00:10:16.000]  第四節
[00:10:16.000 --> 00:10:18.000]  神所愛弟兄
[00:10:18.000 --> 00:10:20.000]  我知道你們是揀選的
[00:10:20.000 --> 00:10:22.000]  夢揀選
[00:10:22.000 --> 00:10:25.000]  揀選這個字是一個受格名詞
[00:10:25.000 --> 00:10:27.000]  即是完全被動
[00:10:27.000 --> 00:10:30.000]  神做主動
[00:10:30.000 --> 00:10:33.000]  是神揀選貼上羅尼加的信徒
[00:10:33.000 --> 00:10:35.000]  作為教會的一員
[00:10:35.000 --> 00:10:37.000]  貼上羅尼加教會
[00:10:37.000 --> 00:10:39.000]  如何成為神所愛
[00:10:39.000 --> 00:10:41.000]  而又夢揀選的呢?
[00:10:41.000 --> 00:10:43.000]  第五節一開始就用
[00:10:43.000 --> 00:10:45.000]  「因為」這個字
[00:10:45.000 --> 00:10:46.000]  來帶出
[00:10:46.000 --> 00:10:50.000]  為何他們能夠被神所愛的原因
[00:10:50.000 --> 00:10:52.000]  第一個原因
[00:10:52.000 --> 00:10:54.000]  是因為保羅將福音
[00:10:54.000 --> 00:10:56.000]  帶到貼上羅尼加
[00:10:56.000 --> 00:10:59.000]  經文說我們的福音傳到你們那裡
[00:10:59.000 --> 00:11:01.000]  如果沒有保羅將福音
[00:11:01.000 --> 00:11:03.000]  傳入貼上羅尼加
[00:11:03.000 --> 00:11:05.000]  貼上羅尼加的信徒
[00:11:05.000 --> 00:11:07.000]  又如何信主呢?
[00:11:07.000 --> 00:11:09.000]  又如何建立教會呢?
[00:11:09.000 --> 00:11:12.000]  所以傳福音很重要
[00:11:12.000 --> 00:11:16.000]  我們知道保羅有三次宣教旅程
[00:11:16.000 --> 00:11:18.000]  而貼上羅尼加教會
[00:11:18.000 --> 00:11:20.000]  是保羅第二次宣教旅程當中
[00:11:20.000 --> 00:11:24.000]  在菲律賓建立了教會之後
[00:11:24.000 --> 00:11:26.000]  然後再來到貼上羅尼加城
[00:11:26.000 --> 00:11:28.000]  然後才建立的
[00:11:28.000 --> 00:11:30.000]  保羅在哥倫多後書
[00:11:30.000 --> 00:11:32.000]  曾經說過
[00:11:32.000 --> 00:11:35.000]  他向外邦人傳福音的經歷
[00:11:35.000 --> 00:11:37.000]  他怎樣說呢?
[00:11:37.000 --> 00:11:41.000]  他說「我被他們多受勞苦
[00:11:41.000 --> 00:11:42.000]  多下監牢
[00:11:42.000 --> 00:11:44.000]  受鞭打是過重的
[00:11:44.000 --> 00:11:47.000]  誣死是屢次有的
[00:11:47.000 --> 00:11:50.000]  被猶太人鞭打了五次
[00:11:50.000 --> 00:11:52.000]  每次四十砍去一下
[00:11:52.000 --> 00:11:55.000]  被棍打了三次
[00:11:55.000 --> 00:11:58.000]  被石頭打了一次
[00:11:58.000 --> 00:12:01.000]  遇著船壞三次
[00:12:01.000 --> 00:12:05.000]  三次一晝一夜在深海裡
[00:12:05.000 --> 00:12:09.000]  有旅行遠路遭江河的危險
[00:12:09.000 --> 00:12:11.000]  盜賊的危險
[00:12:11.000 --> 00:12:13.000]  同族的危險
[00:12:13.000 --> 00:12:15.000]  外邦人的危險
[00:12:15.000 --> 00:12:17.000]  城裡的危險
[00:12:17.000 --> 00:12:19.000]  曠野的危險
[00:12:19.000 --> 00:12:20.000]  海中的危險
[00:12:20.000 --> 00:12:22.000]  假弟兄的危險
[00:12:22.000 --> 00:12:25.000]  受勞碌受困苦
[00:12:25.000 --> 00:12:27.000]  多次不得睡
[00:12:27.000 --> 00:12:29.000]  又饑又渴
[00:12:29.000 --> 00:12:31.000]  多次不得食
[00:12:31.000 --> 00:12:35.000]  受寒冷赤身怒體」
[00:12:35.000 --> 00:12:40.000]  一般人聽到這個經歷
[00:12:40.000 --> 00:12:43.000]  一定打退堂鼓
[00:12:43.000 --> 00:12:46.000]  這麼辛苦為了什麼呢?
[00:12:46.000 --> 00:12:51.000]  沒有誰願意為傳福音而毀身
[00:12:51.000 --> 00:12:54.000]  如果要去到這麼盡的話
[00:12:54.000 --> 00:12:58.000]  所以保羅夢召毀身向外邦人傳福音
[00:12:58.000 --> 00:13:00.000]  在整個過程裡
[00:13:00.000 --> 00:13:02.000]  保羅付出了很大的代價
[00:13:02.000 --> 00:13:07.000]  但是正正由於保羅願意付這個代價
[00:13:07.000 --> 00:13:09.000]  貼撒羅尼加的信徒
[00:13:09.000 --> 00:13:11.000]  才有機會聽到福音
[00:13:11.000 --> 00:13:15.000]  然後繼而信主
[00:13:15.000 --> 00:13:20.000]  貼撒羅尼加能夠被神所愛的第二個原因
[00:13:20.000 --> 00:13:23.000]  是因為福音本身的大能
[00:13:23.000 --> 00:13:27.000]  是跟保羅從聖靈而來的信心
[00:13:27.000 --> 00:13:29.000]  同樣的第五節
[00:13:29.000 --> 00:13:35.000]  「不僅在言語也在能力也在聖靈和充足的確信」
[00:13:35.000 --> 00:13:37.000]  新漢語也很準確
[00:13:37.000 --> 00:13:43.000]  「不僅是藉著言語也是藉著能力
[00:13:43.000 --> 00:13:46.000]  藉著聖靈和堅定的信念」
[00:13:46.000 --> 00:13:48.000]  堅定的信念
[00:13:48.000 --> 00:13:51.000]  不是說保羅對福音的信心
[00:13:51.000 --> 00:13:55.000]  而是指保羅對聖靈能力的信心
[00:13:55.000 --> 00:13:59.000]  是確信神對聽道者的請求
[00:13:59.000 --> 00:14:00.000]  所以這一節的意思就是
[00:14:00.000 --> 00:14:06.000]  福音的傳遞不單單是透過傳福音者所說的言語
[00:14:06.000 --> 00:14:09.000]  也是透過福音本身的能力
[00:14:09.000 --> 00:14:14.000]  而且也是傳福音者帶著從聖靈而來的信心
[00:14:14.000 --> 00:14:18.000]  確信聽道者是蒙神請求
[00:14:18.000 --> 00:14:21.000]  保羅來到貼撒羅尼加傳福音
[00:14:21.000 --> 00:14:25.000]  是帶著聖靈而來的信心
[00:14:25.000 --> 00:14:30.000]  貼撒羅尼加教會能夠備臣所愛的第三個原因
[00:14:30.000 --> 00:14:34.000]  是保羅帶著一個無愧的生命來作見證
[00:14:34.000 --> 00:14:37.000]  在第五節的下半節
[00:14:37.000 --> 00:14:41.000]  他說「你們知道我們在你們那裡
[00:14:41.000 --> 00:14:44.000]  為你們的緣故是一個怎樣的人」
[00:14:44.000 --> 00:14:48.000]  經文本身沒有說到怎若為人的內容
[00:14:48.000 --> 00:14:52.000]  不過從經文的上下文我們可以找到答案
[00:14:52.000 --> 00:14:55.000]  在第二章十節保羅說
[00:14:55.000 --> 00:14:57.000]  「我們向你們信主的人
[00:14:57.000 --> 00:15:01.000]  是何等的聖潔、公義、無可指責
[00:15:01.000 --> 00:15:05.000]  有你們作見證也有神作見證」
[00:15:05.000 --> 00:15:11.000]  所以我們知道保羅在貼撒羅尼加城的行為
[00:15:11.000 --> 00:15:15.000]  是聖潔的、公義的、無可指責的
[00:15:15.000 --> 00:15:20.000]  而這些行為也是貼撒羅尼加信徒可以見證的
[00:15:20.000 --> 00:15:21.000]  可以這樣說
[00:15:21.000 --> 00:15:24.000]  這是無愧的生命見證
[00:15:24.000 --> 00:15:28.000]  貼撒羅尼加教會之所以備臣所愛
[00:15:28.000 --> 00:15:32.000]  是因為保羅從無計較的付出
[00:15:32.000 --> 00:15:35.000]  滿有聖靈而來的信心
[00:15:35.000 --> 00:15:38.000]  並且實踐著一個無愧的生命見證
[00:15:38.000 --> 00:15:41.000]  將福音帶到貼撒羅尼加
[00:15:41.000 --> 00:15:46.000]  才令到貼撒羅尼加教會有美好的結果
[00:15:46.000 --> 00:15:50.000]  保羅,這種忠於召命的生命
[00:15:50.000 --> 00:15:52.000]  是否我們很羨慕呢?
[00:15:52.000 --> 00:15:58.000]  弟子們,教會是否能夠備臣所使用
[00:15:58.000 --> 00:16:01.000]  教會是否合臣心意
[00:16:01.000 --> 00:16:03.000]  其實每個信徒都有責任
[00:16:03.000 --> 00:16:08.000]  如果每一個信徒都不願意毀身的話
[00:16:08.000 --> 00:16:10.000]  教會是沒有可能會復興的
[00:16:10.000 --> 00:16:13.000]  亦不可能讓臣大大使用
[00:16:13.000 --> 00:16:17.000]  我們可能沒有保羅這麼捱得苦
[00:16:17.000 --> 00:16:20.000]  亦沒有他這麼堅強的心智
[00:16:20.000 --> 00:16:25.000]  但是我們有沒有一個願意毀身的心呢?
[00:16:25.000 --> 00:16:29.000]  我們相信一切都是從心出發的
[00:16:29.000 --> 00:16:33.000]  而臣有閱納每一個願意毀身的心
[00:16:33.000 --> 00:16:37.000]  臣會使用每一個願意毀身的信徒和教會
[00:16:37.000 --> 00:16:40.000]  只要我們願意
[00:16:40.000 --> 00:16:42.000]  臣會就大大使用
[00:16:42.000 --> 00:16:47.000]  第三個合臣心意的教會
[00:16:47.000 --> 00:16:50.000]  就是以效法主為使命
[00:16:50.000 --> 00:16:51.000]  在第六節
[00:16:51.000 --> 00:16:56.000]  並且在大難之中蒙了聖靈所賜的喜樂
[00:16:56.000 --> 00:16:58.000]  領受真道就效法我們
[00:16:58.000 --> 00:17:00.000]  也效法了主
[00:17:00.000 --> 00:17:04.000]  新漢語將經文的次序改了一點
[00:17:05.000 --> 00:17:07.000]  你們效法了我們
[00:17:07.000 --> 00:17:08.000]  又效法了主
[00:17:08.000 --> 00:17:10.000]  在大患難中
[00:17:10.000 --> 00:17:12.000]  懷著聖靈所賜的喜樂
[00:17:12.000 --> 00:17:13.000]  領受真道
[00:17:13.000 --> 00:17:16.000]  這個譯法強調了
[00:17:16.000 --> 00:17:19.000]  效法了我們又效法了主這個信息
[00:17:19.000 --> 00:17:23.000]  他們如何效法保羅和主耶穌呢?
[00:17:23.000 --> 00:17:26.000]  就是他們在大患難中
[00:17:26.000 --> 00:17:27.000]  帶著聖靈的喜樂
[00:17:27.000 --> 00:17:28.000]  接受了真道
[00:17:28.000 --> 00:17:31.000]  領受真道就是接受了上帝的道
[00:17:31.000 --> 00:17:32.000]  即是福音
[00:17:32.000 --> 00:17:35.000]  貼撒羅來加信徒在兩種狀態之下
[00:17:35.000 --> 00:17:37.000]  去接受福音
[00:17:37.000 --> 00:17:40.000]  第一種接受福音的狀態是在大患難中
[00:17:40.000 --> 00:17:44.000]  這裡所指的大難未必是指
[00:17:44.000 --> 00:17:48.000]  基督徒在信仰上受到羅馬政府的大迫害
[00:17:48.000 --> 00:17:50.000]  那種嚴重
[00:17:50.000 --> 00:17:53.000]  事實上羅馬皇帝尼祿皇帝
[00:17:53.000 --> 00:17:55.000]  規模迫害基督徒的時間
[00:17:55.000 --> 00:17:58.000]  大概在公元64年左右
[00:17:58.000 --> 00:18:01.000]  而保羅在貼撒羅來加傳福音的時間
[00:18:01.000 --> 00:18:04.000]  大概在公元53年左右
[00:18:04.000 --> 00:18:08.000]  距離真正的大迫害相差十年
[00:18:08.000 --> 00:18:11.000]  我們知道保羅在貼撒羅來加傳福音的時候
[00:18:11.000 --> 00:18:14.000]  有猶太人和希臘人信主
[00:18:14.000 --> 00:18:15.000]  包括婦女
[00:18:15.000 --> 00:18:18.000]  這些希臘的新信徒
[00:18:18.000 --> 00:18:20.000]  是轉信一個陌生
[00:18:20.000 --> 00:18:22.000]  而且備受社會懷疑的宗教
[00:18:22.000 --> 00:18:25.000]  如果他們拒絕參與以往的
[00:18:25.000 --> 00:18:27.000]  那些祭祀或者
[00:18:29.000 --> 00:18:31.000]  敬拜偶像的活動的時候
[00:18:31.000 --> 00:18:36.000]  可能就已經得罪了他們那些非基督徒的朋友
[00:18:36.000 --> 00:18:40.000]  另外好像剛剛信主的爺孫一樣
[00:18:40.000 --> 00:18:43.000]  信主不久就被拉到官府
[00:18:43.000 --> 00:18:47.000]  要向地方官保證保羅不再在生事
[00:18:47.000 --> 00:18:50.000]  也是一種大患難的狀況
[00:18:50.000 --> 00:18:55.000]  同樣一些有傳統猶太教背景的信徒
[00:18:55.000 --> 00:18:57.000]  他們的家族成員會認為
[00:18:57.000 --> 00:18:59.000]  不再維持祖先的傳統
[00:18:59.000 --> 00:19:02.000]  就等於對家庭不關心
[00:19:02.000 --> 00:19:04.000]  不負責任
[00:19:04.000 --> 00:19:07.000]  令到猶太的信徒左右做人難
[00:19:07.000 --> 00:19:09.000]  所以大難的意思
[00:19:09.000 --> 00:19:13.000]  可能是指信徒在日常生活中所遇到的衝突
[00:19:13.000 --> 00:19:15.000]  他們被排擠
[00:19:15.000 --> 00:19:19.000]  甚至被取笑
[00:19:19.000 --> 00:19:23.000]  第二種接受福音的狀態就是
[00:19:23.000 --> 00:19:26.000]  蒙了聖靈所賜的喜樂之後
[00:19:26.000 --> 00:19:28.000]  這段經文除了可以理解為
[00:19:28.000 --> 00:19:30.000]  聖靈所帶來的喜樂之外
[00:19:30.000 --> 00:19:31.000]  也可以解釋為
[00:19:31.000 --> 00:19:35.000]  聖靈與信徒同在成為喜樂之源
[00:19:35.000 --> 00:19:38.000]  所以第六節可以理解為
[00:19:38.000 --> 00:19:42.000]  貼薩萊加信徒成為了使徒和主的效法者
[00:19:42.000 --> 00:19:47.000]  是在於他們在患難中帶著聖靈的喜樂
[00:19:47.000 --> 00:19:48.000]  接受了福音
[00:19:48.000 --> 00:19:52.000]  而第七至第八節他就這樣說
[00:19:52.000 --> 00:19:58.000]  從此你們作了馬其頓和阿蓋亞所有信主的人的榜樣
[00:19:58.000 --> 00:20:02.000]  因為主的道已經從你們那裡傳播出去
[00:20:02.000 --> 00:20:06.000]  你們向神的信心不只在馬其頓和阿蓋亞
[00:20:06.000 --> 00:20:09.000]  就是在各處也都傳開了
[00:20:09.000 --> 00:20:11.000]  所以不用我們說什麼話
[00:20:11.000 --> 00:20:14.000]  這兩節是對貼薩萊加信徒
[00:20:14.000 --> 00:20:17.000]  在第六節的表現的一種肯定和稱讚
[00:20:17.000 --> 00:20:20.000]  當時他們身邊的母目者
